Reaction,Complexes
HOPNTAL2,G185E-7811-MONOMER
HPPK,G185E-7885-MONOMER_mod_mg2(1)
HPPK2,G185E-7885-MONOMER_mod_mg2(1)
HSA,CPLX-8368
HSAC,G185E-7846-MONOMER
HSAE,G185E-7813-MONOMER
HSDy,G185E-5468-MONOMER
HSERTA,G185E-7617-MONOMER
HSK,G185E-5470-MONOMER
HSTPT,G185E-8067-MONOMER OR G185E-5788-MONOMER_mod_pydx5p(1)
HXPRT,G185E-7903-MONOMER
ICDHyr,G185E-7615-MONOMER OR G185E-4181-MONOMER
ICHORS,G185E-7486-MONOMER_mod_mg2(1)
ICL,CPLX-7040_mod_mg2(1) OR CPLX-7040_mod_mn2(1) OR CPLX_ICL-0
IG3PS,CPLX_IG3PS-0
IGAMD,G185E-5339-MONOMER
IGPDH,G185E-5789-MONOMER_mod_mg2(1) OR G185E-5789-MONOMER_mod_mn2(1)
IGPS,G185E-5799-MONOMER
ILETA,G185E-6420-MONOMER_mod_pydx5p(6) OR G185E-6420-MONOMER_mod_pydx5p(1)
IMPC,G185E-5112-MONOMER
IMPD,CPLX_IMPD-0
INDPYRD,G185E-5007-MONOMER
INSH,G185E-7669-MONOMER
IPDAB,CPLX-8385
IPDDI,G185E-5940-MONOMER_mod_mg2(1)_mod_zn2(1) OR G185E-5940-MONOMER_mod_mn2(1)_mod_zn2(1)
IPDPS,G185E-7658-MONOMER
IPDPUDCT,G185E-6587-MONOMER_mod_mg2(1)
IPMD,G185E-7252-MONOMER_mod_k(1)_mod_mg2(1)
IPPMIa,CPLX185E-14
IPPMIb,CPLX185E-14
IPPS,G185E-7997-MONOMER
ISCS,G185E-7285-MONOMER_mod_pydx5p(2) OR G185E-5647-MONOMER
KARA1,G185E-7259-MONOMER_mod_mg2(1)
KARA2,G185E-7259-MONOMER_mod_mg2(1)
KGD2,G185E-5419-MONOMER OR CPLX-8408
KSH,CPLX-8365
KSTD,G185E-7814-MONOMER
Kabc,CPLX185E-61 OR G185E-5555-MONOMER OR G185E-6484-MONOMER OR G185E-7806-MONOMER
Kt1,CPLX_Kt1-0
LAT,G185E-7564-MONOMER
LCTSabc,CPLX_GLCabc-0
LDH_L,G185E-4838-MONOMER
LEUTA,G185E-6420-MONOMER_mod_pydx5p(6) OR G185E-6420-MONOMER_mod_pydx5p(1)
LIPW,G185E-4337-MONOMER OR G185E-4340-MONOMER OR G185E-4789-MONOMER OR G185E-5238-MONOMER OR G185E-5269-MONOMER OR G185E-5270-MONOMER OR G185E-5582-MONOMER OR G185E-5583-MONOMER OR G185E-5609-MONOMER OR G185E-5682-MONOMER OR G185E-5950-MONOMER OR G185E-6097-MONOMER OR G185E-6120-MONOMER OR G185E-6248-MONOMER OR G185E-6502-MONOMER OR G185E-6575-MONOMER OR G185E-6576-MONOMER OR G185E-6577-MONOMER OR G185E-6611-MONOMER OR G185E-6697-MONOMER OR G185E-6720-MONOMER OR G185E-7224-MONOMER OR G185E-7346-MONOMER OR G185E-7441-MONOMER OR G185E-7473-MONOMER OR G185E-7764-MONOMER OR G185E-8070-MONOMER
LIPY,G185E-7359-MONOMER
LPFPLT,CPLX_LPFPLT-0
LPLIPAL2E160,G185E-4301-MONOMER
LPLIPAL2E180,G185E-4301-MONOMER OR G185E-4335-MONOMER OR G185E-4898-MONOMER OR G185E-5027-MONOMER OR G185E-7038-MONOMER OR G185E-7548-MONOMER OR CPLX_LPLIPAL2E180-0
LYSt5r,G185E-6544-MONOMER
L_LACD,G185E-6067-MONOMER_mod_fmn(1) OR G185E-4838-MONOMER
L_LACD2,G185E-6067-MONOMER_mod_fmn(1)
L_LACD3,G185E-6067-MONOMER_mod_fmn(1)
L_LACt2r,G185E-4310-MONOMER
L_LACt3,G185E-4310-MONOMER
MACCOAT,G185E-5302-MONOMER OR G185E-4364-MONOMER OR G185E-5502-MONOMER OR G185E-7833-MONOMER OR G185E-5236-MONOMER OR G185E-5013-MONOMER
MAK,G185E-4244-MONOMER
MALS,G185E-6032-MONOMER_mod_mg2(1)
MALT,G185E-6706-MONOMER
MALTHPabc,CPLX185E-65
MALTabc,CPLX_GLCabc-0 OR CPLX_GLCabc-1 OR CPLX_GLCabc-2
MALt2r,G185E-6675-MONOMER
MAN1PT,G185E-7538-MONOMER
MAN1PT2,G185E-7538-MONOMER
MAN6PI,G185E-7529-MONOMER
MANAT1,G185E-6854-MONOMER
MANAT2,G185E-6854-MONOMER
MANPGH,G185E-4791-MONOMER
MANT1,CPLX_MANT1-0
MAS3,G185E-7193-MONOMER
MBTA1,CPLX185E-112
MBTA3,CPLX185E-112
MBTG,G185E-6604-MONOMER
MBTK3,G185E-5526-MONOMER
MCBTS,CPLX_MCBTS-0
MCBTS2,CPLX_MCBTS-0
MCBTS3,CPLX_MCBTS-0
MCD,CPLX_MCD-0
MCITD,G185E-5296-MONOMER
MCITL2,CPLX-7040_mod_mg2(1) OR CPLX-7040_mod_mn2(1)
MCITS,G185E-5297-MONOMER
MCOATA,G185E-6458-MONOMER
MDFDH,G185E-6476-MONOMER
MDH,G185E-5411-MONOMER
ME1,G185E-6557-MONOMER_mod_mn2(1) OR G185E-6557-MONOMER_mod_mg2(1)
MECDPS,G185E-7859-MONOMER_mod_mn2(1)
MEPCT,G185E-7860-MONOMER_mod_mg2(1) OR G185E-7860-MONOMER_mod_mn2(1) OR G185E-7860-MONOMER_mod_cobalt2(1)
METAT,G185E-5575-MONOMER_mod_k(4)_mod_mg2(1) OR G185E-5575-MONOMER_mod_k(4)_mod_mn2(1) OR G185E-5575-MONOMER_mod_k(4)_mod_cobalt2(1) OR G185E-5575-MONOMER_mod_k(4)_mod_zn2(1) OR G185E-5575-MONOMER_mod_k(4)_mod_cd2(1) OR G185E-5575-MONOMER_mod_k(4)_mod_ni2(1) OR G185E-5575-MONOMER_mod_k(4)_mod_ca2(1) OR G185E-5575-MONOMER_mod_nh4(4)_mod_mg2(1) OR G185E-5575-MONOMER_mod_nh4(4)_mod_mn2(1) OR G185E-5575-MONOMER_mod_nh4(4)_mod_cobalt2(1) OR G185E-5575-MONOMER_mod_nh4(4)_mod_zn2(1) OR G185E-5575-MONOMER_mod_nh4(4)_mod_cd2(1) OR G185E-5575-MONOMER_mod_nh4(4)_mod_ni2(1) OR G185E-5575-MONOMER_mod_nh4(4)_mod_ca2(1) OR G185E-5575-MONOMER_mod_tl(4)_mod_mg2(1) OR G185E-5575-MONOMER_mod_tl(4)_mod_mn2(1) OR G185E-5575-MONOMER_mod_tl(4)_mod_cobalt2(1) OR G185E-5575-MONOMER_mod_tl(4)_mod_zn2(1) OR G185E-5575-MONOMER_mod_tl(4)_mod_cd2(1) OR G185E-5575-MONOMER_mod_tl(4)_mod_ni2(1) OR G185E-5575-MONOMER_mod_tl(4)_mod_ca2(1) OR G185E-5575-MONOMER_mod_cs(4)_mod_mg2(1) OR G185E-5575-MONOMER_mod_cs(4)_mod_mn2(1) OR G185E-5575-MONOMER_mod_cs(4)_mod_cobalt2(1) OR G185E-5575-MONOMER_mod_cs(4)_mod_zn2(1) OR G185E-5575-MONOMER_mod_cs(4)_mod_cd2(1) OR G185E-5575-MONOMER_mod_cs(4)_mod_ni2(1) OR G185E-5575-MONOMER_mod_cs(4)_mod_ca2(1) OR G185E-5575-MONOMER_mod_LI(4)_mod_mg2(1) OR G185E-5575-MONOMER_mod_LI(4)_mod_mn2(1) OR G185E-5575-MONOMER_mod_LI(4)_mod_cobalt2(1) OR G185E-5575-MONOMER_mod_LI(4)_mod_zn2(1) OR G185E-5575-MONOMER_mod_LI(4)_mod_cd2(1) OR G185E-5575-MONOMER_mod_LI(4)_mod_ni2(1) OR G185E-5575-MONOMER_mod_LI(4)_mod_ca2(1) OR G185E-5575-MONOMER_mod_na1(4)_mod_mg2(1) OR G185E-5575-MONOMER_mod_na1(4)_mod_mn2(1) OR G185E-5575-MONOMER_mod_na1(4)_mod_cobalt2(1) OR G185E-5575-MONOMER_mod_na1(4)_mod_zn2(1) OR G185E-5575-MONOMER_mod_na1(4)_mod_cd2(1) OR G185E-5575-MONOMER_mod_na1(4)_mod_ni2(1) OR G185E-5575-MONOMER_mod_na1(4)_mod_ca2(1)
METS,CPLX_METS-0
METSOXR1,G185E-4254-MONOMER
METSOXR2,G185E-6922-MONOMER
MGt5,G185E-5410-MONOMER
MHPGLUT,G185E-5299-MONOMER_mod_zn2(1)
MHUD1,CPLX-9169
MI1PP,G185E-5792-MONOMER OR G185E-6337-MONOMER OR G185E-6949-MONOMER_mod_mg2(1)
MI1PS,G185E-4160-MONOMER
MI3PP,G185E-5792-MONOMER OR G185E-6337-MONOMER OR G185E-6949-MONOMER_mod_mg2(1)
MI3PS,G185E-4160-MONOMER
MICITDr,G185E-5659-MONOMER_mod_4fe4s(1)
MMCD,G185E-8095-MONOMER
MME,G185E-5009-MONOMER OR G185E-5501-MONOMER OR G185E-5310-MONOMER
MMM2,CPLX185E-36
MMPL8,G185E-8119-MONOMER
MMSAD1,G185E-4899-MONOMER
MMSAD2,G185E-7812-MONOMER
MNabc_rev,CPLX_MNabc_rev-0
MOAE1,CPLX_MOAE1-0 OR CPLX_MOAE1-1
MOBA,G185E-6685-MONOMER
MOBDabc,CPLX_MOBDabc-0
MOBDabc_rev,CPLX_MOBDabc-0
MOEA1,G185E-5151-MONOMER OR G185E-4563-MONOMER
MOEB1,CPLX_MOEB1-0
MOHMT,G185E-6436-MONOMER_mod_mg2(1)
MPML,G185E-7101-MONOMER OR G185E-5113-MONOMER
MPTAT,G185E-5019-MONOMER
MSHAMID,G185E-5244-MONOMER
MSHS,G185E-4968-MONOMER
MTAN,G185E-4208-MONOMER
MTAP,G185E-4668-MONOMER
MTHFC,G185E-7632-MONOMER
MTHFD,G185E-7632-MONOMER
MTI,G185E-4243-MONOMER
MYC1CYC1,G185E-4597-MONOMER
MYC1CYC2,G185E-4597-MONOMER
MYC1CYC3,G185E-4597-MONOMER
MYC1CYC4,G185E-4635-MONOMER OR G185E-4787-MONOMER_mod_hco3(1)
MYC1CYC5,G185E-4787-MONOMER_mod_hco3(1)
MYC1M1,G185E-4787-MONOMER_mod_hco3(1) OR G185E-4785-MONOMER OR G185E-4788-MONOMER OR G185E-4635-MONOMER
MYC1M2,G185E-4787-MONOMER_mod_hco3(1) OR G185E-4785-MONOMER OR G185E-4635-MONOMER OR G185E-4788-MONOMER
MYC2CYC1,G185E-4787-MONOMER_mod_hco3(1)
MYC2CYC2,G185E-4787-MONOMER_mod_hco3(1)
MYC2CYC3,G185E-4787-MONOMER_mod_hco3(1)
MYCON1,CPLX-9524
MYCON2,CPLX-9524
MYCON3,CPLX-9524
MYCON4,CPLX-9524
MYCON5,CPLX-9524
MYCOPP,G185E-8098-MONOMER
MYCSacp50,CPLX_MYCSacp50-0 OR CPLX_MYCSacp50-1
MYCSacp56,CPLX_MYCSacp50-0 OR CPLX_MYCSacp50-1
MYCSacp58,CPLX_MYCSacp50-0 OR CPLX_MYCSacp50-1
MYCTR,CPLX-5741_mod_fad(1)
MYCTR2,CPLX-5741_mod_fad(1)
Mn2t,G185E-5079-MONOMER
NADDP,G185E-7469-MONOMER
NADH10,CPLX_NADH10-0
NADH2r,CPLX_NADH10-0
NADH5,G185E-4516-MONOMER OR G185E-6049-MONOMER_mod_mg2(1)_mod_cu(1)_mod_fad(1)
NADH9,CPLX_NADH10-0
NADK,G185E-5886-MONOMER_mod_mg2(1)
NADS2,G185E-6669-MONOMER
NADTRHD,G185E-6961-MONOMER_mod_fad(1) OR CPLX185E-25
NAGINSP,G185E-4615-MONOMER
NAKtr,G185E-7510-MONOMER
NAPRT,G185E-4707-MONOMER OR G185E-5509-MONOMER
NARK,CPLX_NARK-0 OR G185E-4389-MONOMER
NAt,G185E-6505-MONOMER
NDPK1,G185E-6677-MONOMER_mod_mg2(1) OR G185E-6677-MONOMER_mod_mn2(1) OR G185E-6677-MONOMER_mod_ca2(1)
NDPK2,G185E-6677-MONOMER_mod_mg2(1) OR G185E-6677-MONOMER_mod_mn2(1) OR G185E-6677-MONOMER_mod_ca2(1)
NDPK3,G185E-6677-MONOMER_mod_mg2(1) OR G185E-6677-MONOMER_mod_mn2(1) OR G185E-6677-MONOMER_mod_ca2(1)
NDPK4,G185E-6677-MONOMER_mod_mg2(1) OR G185E-6677-MONOMER_mod_mn2(1) OR G185E-6677-MONOMER_mod_ca2(1)
NDPK5,G185E-6677-MONOMER_mod_mg2(1) OR G185E-6677-MONOMER_mod_mn2(1) OR G185E-6677-MONOMER_mod_ca2(1)
NDPK6,G185E-6677-MONOMER_mod_mg2(1) OR G185E-6677-MONOMER_mod_mn2(1) OR G185E-6677-MONOMER_mod_ca2(1)
NDPK7,G185E-6677-MONOMER_mod_mg2(1) OR G185E-6677-MONOMER_mod_mn2(1) OR G185E-6677-MONOMER_mod_ca2(1)
NDPK8,G185E-6677-MONOMER_mod_mg2(1) OR G185E-6677-MONOMER_mod_mn2(1) OR G185E-6677-MONOMER_mod_ca2(1)
NH4t,G185E-7172-MONOMER
NIt5,G185E-7107-MONOMER
NMNAT,G185E-6651-MONOMER_mod_mg2(1)
NMO,G185E-4135-MONOMER OR G185E-5721-MONOMER OR G185E-6091-MONOMER OR G185E-7030-MONOMER OR G185E-7830-MONOMER
NNAM,G185E-6246-MONOMER
NNATr,G185E-6651-MONOMER_mod_mg2(1)
NNDMBRT,G185E-6417-MONOMER
NNDPR,CPLX185E-77_mod_mg2(1)
NO3R1,CPLX_NO3R1-0 OR G185E-5931-MONOMER
NO3R2,CPLX_NO3R2-0
NPHS,CPLX-7590_mod_hco3(1)
NTP3,G185E-4827-MONOMER
NTPP4,G185E-5329-MONOMER_mod_mg2(1) OR G185E-5329-MONOMER_mod_mn2(1)
NTPTP1,G185E-6570-MONOMER_mod_mg2(1)
NTPTP2,G185E-6570-MONOMER_mod_mg2(1)
NTRIR2x,CPLX185E-11_mod_2fe2s(1)_mod_fad(1)_mod_sheme(1)
NTRIRx,CPLX185E-11_mod_2fe2s(1)_mod_fad(1)_mod_sheme(1)
NTRIRy,CPLX185E-11_mod_2fe2s(1)_mod_fad(1)_mod_sheme(1)
O16RHAT,CPLX_O16RHAT-0
OCBT,G185E-5846-MONOMER
OCOAT1,CPLX185E-35
OMPDC,G185E-5568-MONOMER
OPAH,G185E-4388-MONOMER
ORNDC,G185E-6770-MONOMER_mod_pydx5p(1)
ORNTA,G185E-6545-MONOMER OR G185E-6546-MONOMER
ORNTAC,G185E-5843-MONOMER
ORNt,G185E-6544-MONOMER
ORPT,G185E-4506-MONOMER
OTSB1,G185E-7677-MONOMER OR G185E-6208-MONOMER
OXCDC,G185E-4235-MONOMER
OXGDC,G185E-5419-MONOMER OR G185E-4688-MONOMER_mod_mg2(1)_mod_mn2(1)_mod_thmpp(1)
P5CD,G185E-5356-MONOMER_mod_fad(1)
P5CR,G185E-4630-MONOMER
P5CRx,G185E-4630-MONOMER
PANTS,G185E-7881-MONOMER_mod_mg2(1)_mod_k(1) OR G185E-7881-MONOMER_mod_mg2(1)_mod_nh4(1) OR G185E-7881-MONOMER_mod_mn2(1)_mod_k(1) OR G185E-7881-MONOMER_mod_mn2(1)_mod_nh4(1)
PAPA1,G185E-8120-MONOMER
PAPA160,G185E-5950-MONOMER
PAPA2,G185E-8116-MONOMER
PAPPT1,G185E-6364-MONOMER
PAPPT2,G185E-6364-MONOMER
PAPPT3,G185E-6364-MONOMER
PAPSR,G185E-6618-MONOMER
PC,G185E-7221-MONOMER
PC11M,G185E-6276-MONOMER
PC17M,G185E-6271-MONOMER
PC20M,G185E-6271-MONOMER
PC6AR,G185E-6275-MONOMER
PC6YM,G185E-6277-MONOMER
PC8XM,G185E-6270-MONOMER
PDBL_3,CPLX_PYDXS-0
PDBL_4,CPLX_PYDXS-0
PDE1,G185E-4954-MONOMER
PDE4,G185E-4954-MONOMER
PDH,CPLX185E-73 OR CPLX_PDH-0
PDHa,CPLX185E-73 OR CPLX_PDH-0
PDHbr,CPLX185E-71 OR G185E-6731-MONOMER
PDHcr,G185E-4589-MONOMER OR G185E-4997-MONOMER
PDIMAS,CPLX_PDIMAS-0
PDIMAT,CPLX_PDIMAT-0
PDX5POi,G185E-6850-MONOMER_mod_fmn(1)
PEPA,G185E-4242-MONOMER
PEPCK_re,G185E-4331-MONOMER
PFK,CPLX_PFK-0
PGAMT,G185E-7718-MONOMER
PGCD,CPLX_PGCD-0
PGI,G185E-5101-MONOMER
PGK,G185E-5620-MONOMER
PGL,G185E-5628-MONOMER
PGM,G185E-7485-MONOMER OR G185E-4618-MONOMER_mod_23bpg(1)
PGMT,G185E-7330-MONOMER_mod_mg2(1) OR G185E-7677-MONOMER
PGPPT3,G185E-6364-MONOMER
PGSA160,G185E-6017-MONOMER OR G185E-6995-MONOMER_mod_mg2(1)
PGSA160190,G185E-6995-MONOMER_mod_mg2(1)
PGSA190,G185E-6995-MONOMER_mod_mg2(1) OR G185E-6017-MONOMER
PHBADA,G185E-7216-MONOMER
PHBADB,G185E-7213-MONOMER
PHBADC,CPLX_PHBADC-0
PHEMEt,CPLX_PHEMEt-0 OR CPLX_PHEMEt-1
PHETA1,G185E-7842-MONOMER OR G185E-4461-MONOMER
PHTHS,CPLX_PHTHS-0
PHTHS2,CPLX_PHTHS-0
PHYCBOXL,G185E-6770-MONOMER_mod_pydx5p(1)
PIabc,CPLX185E-70 OR CPLX_PIabc-0 OR CPLX_PIabc-1 OR G185E-4678-MONOMER OR G185E-6499-MONOMER OR G185E-4969-MONOMER OR CPLX_PIabc-2
PKS121,G185E-6251-MONOMER
PKS122,G185E-6251-MONOMER
PKS2,G185E-8121-MONOMER
PLCD,G185E-5950-MONOMER
PLPS,CPLX_PYDXS-0
PMANM,G185E-7531-MONOMER OR G185E-7582-MONOMER
PMPK,G185E-4547-MONOMER
PNCDC,G185E-5256-MONOMER_mod_mg2(1)
PNTK,G185E-5256-MONOMER_mod_mg2(1)
PPA,G185E-7907-MONOMER_mod_mg2(1)
PPAKr,G185E-4534-MONOMER_mod_mg2(1)
PPBNGS,G185E-4644-MONOMER_mod_zn2(1)
PPCDC,G185E-5574-MONOMER_mod_fmn(1) OR G185E-5574-MONOMER_mod_mg2(1)
PPCOAC,CPLX_PPCOAC-0
PPDIMAS,CPLX_PDIMAS-0
PPDIMAT,CPLX_PDIMAT-0
PPDK,G185E-5293-MONOMER_mod_mg2(1)
PPK2,G185E-7239-MONOMER
PPM1,G185E-6255-MONOMER
PPNCL3,G185E-5574-MONOMER_mod_fmn(1) OR G185E-5574-MONOMER_mod_mg2(1)
PPND,G185E-8045-MONOMER
PPNDH,G185E-8134-MONOMER
PPPGO,G185E-6925-MONOMER
PPTGS,CPLX_PPTGS-0
PPTGS_TB1,CPLX_PPTGS-0
PPTGS_TB2,CPLX_PPTGS-0
PRAGSr,G185E-4920-MONOMER_mod_mg2(1)
PRAIS,G185E-4958-MONOMER_mod_k(1)_mod_mg2(1)
PRAIi,G185E-5791-MONOMER
PRAMPC,G185E-5794-MONOMER
PRASCSi,G185E-4928-MONOMER
PRATPP,G185E-6328-MONOMER
PRCOA1,G185E-7817-MONOMER
PREPHACPH,G185E-7181-MONOMER
PREPPACPH,G185E-7181-MONOMER
PREPTHS,G185E-7184-MONOMER OR G185E-7185-MONOMER OR G185E-7186-MONOMER OR G185E-7187-MONOMER OR G185E-7188-MONOMER
PREPTHS2,G185E-7184-MONOMER OR G185E-7185-MONOMER OR G185E-7186-MONOMER OR G185E-7187-MONOMER OR G185E-7188-MONOMER
PRFGS,CPLX_PRFGS-0
PRMICI,G185E-5791-MONOMER
PROD2,G185E-5357-MONOMER
PROabc,CPLX_CHLabc-0
PRPPS,G185E-5175-MONOMER_mod_mg2(1)_mod_pi(1) OR G185E-5175-MONOMER_mod_mn2(1)_mod_pi(1)
PSCVT,G185E-7501-MONOMER
PSD160,G185E-4562-MONOMER
PSERT,G185E-5038-MONOMER
PSP_L,CPLX_PSP_L-0
PSSA160,G185E-4561-MONOMER
PTA2,G185E-4533-MONOMER
PTAr,G185E-4533-MONOMER
PTPATi,G185E-7219-MONOMER_mod_mg2(1)
PUNP1,G185E-7581-MONOMER
PUNP2,G185E-7581-MONOMER
PUNP3,G185E-7581-MONOMER
PUNP5,G185E-7581-MONOMER
PUNP6,G185E-7581-MONOMER
PUNP7,G185E-7581-MONOMER
PYAM5PO,G185E-6850-MONOMER_mod_fmn(1) OR G185E-5322-MONOMER OR G185E-6279-MONOMER
PYDXNO,G185E-6850-MONOMER_mod_fmn(1)
PYDXO,G185E-6850-MONOMER_mod_fmn(1)
PYDXS,CPLX_PYDXS-0
PYK,G185E-5805-MONOMER_mod_mg2(1)_mod_k(1) OR G185E-5805-MONOMER_mod_mn2(1)_mod_k(1)
PYRDC,G185E-5007-MONOMER
PYRt2,G185E-6099-MONOMER
QRr,G185E-8073-MONOMER
QULNS,G185E-5782-MONOMER_mod_4fe4s(1)
R05217,G185E-6269-MONOMER
R05224,G185E-7099-MONOMER
RBFK,G185E-7035-MONOMER
RBFSa,G185E-5599-MONOMER
RBFSb,G185E-5595-MONOMER
RBK,G185E-6667-MONOMER_mod_k(1)_mod_mg2(1)
RIBabc,CPLX_GLCabc-0 OR CPLX_GLCabc-1 OR CPLX_GLCabc-2
RNDR1,CPLX_RNDR1-0 OR CPLX_RNDR1-1
RNDR2,CPLX_RNDR1-0
RNDR3,CPLX_RNDR1-0
RNDR4,CPLX_RNDR1-0 OR CPLX_RNDR1-1
RPE,G185E-5591-MONOMER
RPI,G185E-6699-MONOMER
RPPDIMAS,G185E-7216-MONOMER
RRPPDIMAS,G185E-7212-MONOMER
RZ5PP,G185E-6440-MONOMER OR G185E-7377-MONOMER
S7PI,G185E-4230-MONOMER
SADT,CPLX185E-15
SALSYN,G185E-6612-MONOMER
SDPDS,G185E-5372-MONOMER
SDPTA,G185E-5845-MONOMER_mod_pydx5p(1) OR G185E-5012-MONOMER
SEPHCHCS,G185E-4688-MONOMER_mod_mg2(1)_mod_mn2(1)_mod_thmpp(1)
SERAT,G185E-6560-MONOMER
SERD_D,G185E-4184-MONOMER_mod_4fe4s(1)
SERD_L,G185E-4184-MONOMER_mod_4fe4s(1)
SERt2r,G185E-5895-MONOMER
SHCHCS3,G185E-4688-MONOMER_mod_mg2(1)_mod_mn2(1)_mod_thmpp(1)
SHCHD2,G185E-7098-MONOMER
SHCHD3,G185E-7098-MONOMER
SHCHF,G185E-6619-MONOMER OR G185E-7098-MONOMER
SHK3Dr,G185E-6792-MONOMER
SHKK,G185E-6778-MONOMER_mod_mg2(1) OR G185E-6778-MONOMER_mod_mn2(1) OR G185E-6778-MONOMER_mod_cobalt2(1) OR G185E-6778-MONOMER_mod_fe2(1) OR G185E-6778-MONOMER_mod_ca2(1) OR G185E-6778-MONOMER_mod_k(1)
SHSL1,G185E-5241-MONOMER_mod_pydx5p(1)
SHSL2r,G185E-4515-MONOMER
SHSL4r,G185E-5241-MONOMER_mod_pydx5p(1)
SIRA2,G185E-6617-MONOMER
SKMt2,G185E-5370-MONOMER
SPMS,G185E-6843-MONOMER
SPODM,G185E-4557-MONOMER OR G185E-8144-MONOMER_mod_mn2(1)
SSALx,CPLX_SSALx-0
SSALy,G185E-4354-MONOMER OR G185E-5925-MONOMER
SUCBZL,CPLX_SUCBZL-0
SUCCt2r,G185E-6675-MONOMER
SUCD1,CPLX185E-21 OR CPLX185E-104 OR CPLX185E-16
SUCOAS,CPLX185E-39
SULabc,CPLX_TSULabc-0
TAG,G185E-7394-MONOMER OR G185E-8024-MONOMER OR G185E-7508-MONOMER OR G185E-7350-MONOMER OR G185E-4341-MONOMER OR G185E-5049-MONOMER OR G185E-5608-MONOMER OR G185E-5955-MONOMER OR G185E-6503-MONOMER OR G185E-6719-MONOMER OR G185E-7349-MONOMER OR G185E-7507-MONOMER OR G185E-7647-MONOMER OR G185E-7757-MONOMER OR G185E-8030-MONOMER
TALA,G185E-5631-MONOMER
TARTRt7,G185E-5862-MONOMER
TBSNLS1,CPLX185E-109
TBSNLS2,CPLX185E-109
TBSNLS3,CPLX185E-109
TBSYNLDPS,G185E-7653-MONOMER
TDPDRE,G185E-7742-MONOMER
TDPDRR,G185E-7540-MONOMER
TDPGDH,CPLX_TDPGDH-0 OR CPLX_TDPGDH-1
THDPS,G185E-5371-MONOMER
THFGLUS,G185E-6679-MONOMER
THMDP,G185E-7377-MONOMER
THRD,G185E-6476-MONOMER
THRD_L,G185E-5747-MONOMER_mod_pydx5p(1)
THRS,G185E-5469-MONOMER
THRt2r,G185E-8027-MONOMER
THZPSN,G185E-4542-MONOMER
TKT1,G185E-5632-MONOMER_mod_thmpp(1)
TKT2,G185E-5632-MONOMER_mod_thmpp(1)
TMDPP,G185E-7589-MONOMER
TMDS,G185E-7013-MONOMER_mod_mg2(1)
TMDS3,CPLX-8105
TMMYCO,G185E-5460-MONOMER OR G185E-4651-MONOMER OR G185E-4922-MONOMER
TMPK,G185E-7232-MONOMER_mod_mg2(1)
TMPPP,G185E-4539-MONOMER_mod_mg2(1)
TPI,CPLX185E-78
TRDR,G185E-8211-MONOMER
TRE6PP,G185E-6208-MONOMER OR G185E-7648-MONOMER_mod_mg2(1)
TRE6PS,G185E-7767-MONOMER
TREP,G185E-7678-MONOMER
TRESULT,G185E-5555-MONOMER OR G185E-4418-MONOMER OR G185E-7806-MONOMER OR G185E-6484-MONOMER
TREY,CPLX_TREY-0
TREabc,CPLX185E-65
TRPS1,CPLX185E-29_mod_pydx5p(1)
TRPS2,CPLX185E-29_mod_pydx5p(1)
TRPS3,CPLX185E-29_mod_pydx5p(1)
TSULabc,CPLX_TSULabc-0
TYRTA,G185E-7842-MONOMER OR G185E-4461-MONOMER
TYRTRS,G185E-5879-MONOMER
UAAGDS,G185E-6366-MONOMER
UAGCVT,G185E-5489-MONOMER
UAGDP,G185E-5176-MONOMER_mod_mg2(1)
UAGPT1,G185E-6361-MONOMER
UAGPT2,G185E-6361-MONOMER
UAGPT3,G185E-6361-MONOMER
UAMAGS,G185E-6363-MONOMER_mod_k(1)_mod_mg2(1)
UAMAS,G185E-6360-MONOMER_mod_mg2(1)
UAMRH,G185E-8114-MONOMER
UAPGR,G185E-4610-MONOMER_mod_fad(1)
UDCPDP,G185E-6342-MONOMER
UDPDPS,G185E-6587-MONOMER_mod_mg2(1)
UDPDPS2,G185E-6587-MONOMER_mod_mg2(1)
UDPG4E,G185E-7913-MONOMER OR G185E-4633-MONOMER OR G185E-4669-MONOMER
UDPGALM,G185E-8105-MONOMER_mod_fad(1)
UDPGD,G185E-4446-MONOMER
UGAGDS,G185E-6366-MONOMER
UGGPT3,G185E-6361-MONOMER
UGLDDS1,G185E-6365-MONOMER
UGLDDS2,G185E-6365-MONOMER
UGMAGS,G185E-6363-MONOMER_mod_k(1)_mod_mg2(1)
UGMAS,G185E-6360-MONOMER_mod_mg2(1)
UGMDDS,G185E-6365-MONOMER
UGMDDS2,G185E-6365-MONOMER
UMPK,CPLX_UMPK-0
UPP3MT,G185E-7098-MONOMER
UPP3S,G185E-4643-MONOMER
UPPDC1,G185E-6926-MONOMER
UPPDC2,G185E-6926-MONOMER
UPPRT,G185E-7583-MONOMER
UREA,CPLX_UREA-0
VALTA,G185E-6420-MONOMER_mod_pydx5p(6) OR G185E-6420-MONOMER_mod_pydx5p(1)
VIUB,CPLX_CMCBTFL-0
VPAMTr,G185E-7842-MONOMER
XPPT,G185E-7903-MONOMER
XYLK,G185E-4874-MONOMER_mod_mg2(1)
YUMPS,G185E-7042-MONOMER OR G185E-7574-MONOMER
