Modified_enzyme,Core_enzyme,Modifications,Source
B488_RS03225-MONOMER_mod_4fe4s(1),B488_RS03225-MONOMER,4fe4s(1),Homology
B488_RS00635-MONOMER_mod_mg2(1)_mod_k(1),B488_RS00635-MONOMER,mg2(1) AND k(1),Homology
B488_RS00635-MONOMER_mod_mn2(1)_mod_k(1),B488_RS00635-MONOMER,mn2(1) AND k(1),Homology
B488_RS06630-MONOMER_mod_mg2(1),B488_RS06630-MONOMER,mg2(1),Homology
B488_RS06630-MONOMER_mod_ca2(1),B488_RS06630-MONOMER,ca2(1),Homology
B488_RS06630-MONOMER_mod_mn2(1),B488_RS06630-MONOMER,mn2(1),Homology
B488_RS01950-MONOMER_mod_mg2(1)_mod_k(1),B488_RS01950-MONOMER,mg2(1) AND k(1),Homology
B488_RS01950-MONOMER_mod_mg2(1)_mod_nh4(1),B488_RS01950-MONOMER,mg2(1) AND nh4(1),Homology
B488_RS01950-MONOMER_mod_mn2(1)_mod_k(1),B488_RS01950-MONOMER,mn2(1) AND k(1),Homology
B488_RS01950-MONOMER_mod_mn2(1)_mod_nh4(1),B488_RS01950-MONOMER,mn2(1) AND nh4(1),Homology
B488_RS01110-MONOMER_mod_fmnh2(1),B488_RS01110-MONOMER,fmnh2(1),Homology
B488_RS01110-MONOMER_mod_fadh2(1),B488_RS01110-MONOMER,fadh2(1),Homology
B488_RS03365-MONOMER_mod_23bpg(1),B488_RS03365-MONOMER,23bpg(1),Homology
B488_RS03260-MONOMER_mod_mg2(1),B488_RS03260-MONOMER,mg2(1),Homology
B488_RS03295-MONOMER_mod_mg2(1),B488_RS03295-MONOMER,mg2(1),Homology
B488_RS05665-MONOMER_mod_pydx5p(1),B488_RS05665-MONOMER,pydx5p(1),Homology
B488_RS00375-MONOMER_mod_zn2(2),B488_RS00375-MONOMER,zn2(2),Homology
B488_RS05935-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1),B488_RS05935-MONOMER,thmpp(1) AND mn2(1) AND mg2(1),Homology
B488_RS04185-MONOMER_mod_pydx5p(2),B488_RS04185-MONOMER,pydx5p(2),Homology
B488_08000-MONOMER_mod_zn2(2),B488_08000-MONOMER,zn2(2),Homology
CPLX_ACCOAC-0_mod_btn(1),CPLX_ACCOAC-0,btn(1),Homology
CPLX_AKGDH-0_mod_mg2(1)_mod_lipoyl(1),CPLX_AKGDH-0,mg2(1) AND lipoyl(1),Homology
CPLX_ANS-0_mod_mg2(1),CPLX_ANS-0,mg2(1),Homology
CPLX_ANS-0_mod_cobalt2(1),CPLX_ANS-0,cobalt2(1),Homology
CPLX_ANS-0_mod_fe2(1),CPLX_ANS-0,fe2(1),Homology
CPLX_CHORS-0_mod_mg2(1),CPLX_CHORS-0,mg2(1),Homology
CPLX_CHORS-0_mod_mn2(1),CPLX_CHORS-0,mn2(1),Homology
CPLX_CHORS-0_mod_cobalt2(1),CPLX_CHORS-0,cobalt2(1),Homology
CPLX_CHORS-0_mod_cd2(1),CPLX_CHORS-0,cd2(1),Homology
CPLX_CHORS-0_mod_zn2(1),CPLX_CHORS-0,zn2(1),Homology
CPLX_DHDPRy-0_mod_pheme(1)_mod_hemed(1),CPLX_DHDPRy-0,pheme(1) AND hemed(1),Homology
CPLX_GALUi-0_mod_pydx5p(1),CPLX_GALUi-0,pydx5p(1),Homology
