Reaction,Complexes
PSP_L,CPLX-263 OR CPLX-262
PSSA120,CPLX-57
PSSA140,CPLX-57
PSSA160,CPLX-57
PSSA161,CPLX-57
PSSA180,CPLX-57
PSSA181,CPLX-57
PTA2,CPLX-100
PTAr,CPLX-100
PTPATi,CPLX-474
PTRCTA,CPLX-72
PTRCabc,CPLX-47
PUNP1,CPLX-41
PUNP2,CPLX-41
PUNP3,CPLX-41
PUNP4,CPLX-41
PUNP5,CPLX-41
PUNP6,CPLX-41
PUNP7,CPLX-41
PYK,CPLX-221
PYNP1,CPLX-70
QULNS,CPLX-375_mod_4fe4s(1)
RBFK,CPLX-241
RBFSa,CPLX-370
RBK_L1,CPLX-267
RBP4E,CPLX-496
RHCCE,CPLX-182_mod_fe2(2)
RIBFLVt2,CPLX-257
RIBabc,CPLX-109
RMI,CPLX-283_mod_mn2(1)
RMK,CPLX-270
RMNt,CPLX-517
RMPA,CPLX-318_mod_zn2(1)
RNDR1,CPLX-484
RNDR2,CPLX-484
RNDR3,CPLX-484
RNDR4,CPLX-484
RNF,Rnf_CPLX_mod_fmn(1)_mod_4fe4s(2) OR fdxr__42_c
RNTR1,CPLX-443
RNTR2,CPLX-443
RNTR3,CPLX-443
RNTR4,CPLX-443
RPE,CPLX-307
RPI,CPLX-472
RZ5PP,CPLX-538
SDPDS,CPLX-237
SDPTA,CPLX-369_mod_pydx5p(1)
SELNPS,CPLX-405_mod_mg2(1) OR CPLX-406_mod_mg2(1)
SERAT,CPLX-488
SERD_L,CPLX-243 OR CPLX-292
SERt2r,CPLX-86 OR CPLX-85
SHCHCC,CPLX-165
SHCHD2,CPLX-253
SHCHF,CPLX-253
SHK3Dr,CPLX-93 OR CPLX-94
SHKK,CPLX-498_mod_mg2(1)
SHSL2r,CPLX-138_mod_pydx5p(1)
SO4t2,CPLX-313 OR CPLX-312
SPMDabc,CPLX-47
SPMS,CPLX-141
SPODM,CPLX-549
SSALx,CPLX-388
SULR3,Asr2_CPLX_mod_fad(1)_mod_2fe2s(1)
SULabc,CPLX-71
TALA,CPLX-425 OR CPLX-426
TAURabc,CPLX-247
TDPDRE,CPLX-272 OR CPLX-273
TDPDRR,CPLX-357 OR CPLX-356
TDPGDH,CPLX-39_mod_nad(1) OR CPLX-40_mod_nad(1)
THDPS,CPLX-26
THFGLUS,CPLX-120
THRAr,CPLX-52
THRD_L,CPLX-243
THRPD,CPLX-527
THRS,CPLX-290 OR CPLX-289
THRt2,CLJU_c18870_mono
TKT1,CPLX-478 OR CPLX-479
TKT2,CPLX-479 OR CPLX-478
TMDPK,ThiN_mono
TMK,CPLX-246
TMN,CPLX-416
TMPPP,CPLX-17 OR CPLX-18_mod_mg2(1)
TPI,CPLX-213
TRDR,CPLX-481_mod_fad(1) OR trdrd_c OR CPLX-482
TRPS1,CPLX-115_mod_pydx5p(1)
TRPS2,CPLX-523_mod_pydx5p(1)
TRPS3,CPLX-458
TRPt2r,CPLX-176 OR CLJU_c24250_mono
TRSARr,CPLX-388 OR CPLX-533
TYRTA,CPLX-210_mod_pydx5p(1) OR CPLX-209_mod_pydx5p(1)
TYRt2r,CLJU_c24250_mono
UAAGDS,CPLX-179
UAAGMDt,CPLX-526
UAG2E,CPLX-56 OR CPLX-55
UAG2EMA,CPLX-56 OR CPLX-55
UAGCVT,CPLX-410 OR CPLX-411
UAGDP,CPLX-433_mod_mg2(1)
UAGPT3,CPLX-59 OR CPLX-58
UAMAGS,CPLX-5
UAMAS,CPLX-428
UAPGR,CPLX-122_mod_fad(1)
UDCPDP,CPLX-114 OR CPLX-113
UDCPDPS,CPLX-361_mod_mg2(1) OR CPLX-362
UDCPDPex,CPLX-114 OR CPLX-113
UDPG4E,GalE_mono
UDPGALM,CPLX-355
UDPGD,CPLX-546
UGMDDS,CPLX-435
UMPK,CPLX-151
UPP3MT,CPLX-14
UPP3S,CPLX-14
UPPRT,CPLX-453 OR CPLX-452
URAt2,CPLX-167 OR CPLX-37 OR CPLX-166
URCN,CPLX-531_mod_nad(1)
URIDK2r,CPLX-151
URIK1,CPLX-69
URIK2,CPLX-69
URIK3,CPLX-69
VALTA,CPLX-66 OR CPLX-65_mod_pydx5p(1)
VALt2r,CPLX-222
XAND,CPLX-228 OR CPLX-226 OR CPLX-227
XANt2,CPLX-536 OR CPLX-535
XPPT,CPLX-521
XYLI1,CPLX-284_mod_mn2(2)
XYLI2,CPLX-284_mod_mn2(2)
XYLK,CPLX-501 OR CPLX-500
XYLabc,CPLX-136
XYLt2,CPLX-204
ZN2t,ZupT_mono
ZNabc,CPLX-303 OR CPLX-304 OR CPLX-306 OR CPLX-305
charge_ef_tu,Tsf_mono
mod_ni2_c,Hyp_CPLX_mod_zn2(1)
mod_methyl_c,PrmC_mono
S_transfer_to_NifU_dim_mod_fe2(2),SufBC_CPLX OR SufBCII_CPLX
S_transfer_to_NifU_dim_mod_2Fe1S(1),SufBC_CPLX OR SufBCII_CPLX
S_transfer_to_NifU_dim_mod_2Fe2S(1)_mod_fe2(2),SufBC_CPLX OR SufBCII_CPLX
S_transfer_to_NifU_dim_mod_2Fe2S(1)_mod_2Fe1S(1),SufBC_CPLX OR SufBCII_CPLX
