Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
ABAYE_RS04560-MONOMER	Inner_Membrane	ABAYE_RS04560()	Inner_Membrane	s
ABAYE_RS00915-MONOMER	Inner_Membrane	ABAYE_RS00915()	Inner_Membrane	s
ABAYE_RS01880-MONOMER	Inner_Membrane	ABAYE_RS01880()	Inner_Membrane	s
ABAYE_RS05380-MONOMER	Inner_Membrane	ABAYE_RS05380()	Inner_Membrane	s
ABAYE_RS17325-MONOMER	Inner_Membrane	ABAYE_RS17325()	Inner_Membrane	s
ABAYE_RS11290-MONOMER	Inner_Membrane	ABAYE_RS11290()	Inner_Membrane	s
ABAYE_RS04945-MONOMER	Inner_Membrane	ABAYE_RS04945()	Inner_Membrane	s
ABAYE_RS08460-MONOMER	Inner_Membrane	ABAYE_RS08460()	Inner_Membrane	s
ABAYE_RS14485-MONOMER	Inner_Membrane	ABAYE_RS14485()	Inner_Membrane	s
ABAYE_RS08945-MONOMER	Inner_Membrane	ABAYE_RS08945()	Inner_Membrane	s
ABAYE_RS08505-MONOMER	Inner_Membrane	ABAYE_RS08505()	Inner_Membrane	s
ABAYE_RS16000-MONOMER	Inner_Membrane	ABAYE_RS16000()	Inner_Membrane	s
ABAYE_RS15785-MONOMER	Inner_Membrane	ABAYE_RS15785()	Inner_Membrane	s
ABAYE_RS15360-MONOMER	Inner_Membrane	ABAYE_RS15360()	Inner_Membrane	s
ABAYE_RS18795-MONOMER	Inner_Membrane	ABAYE_RS18795()	Inner_Membrane	s
ABAYE_RS19270-MONOMER	Inner_Membrane	ABAYE_RS19270()	Inner_Membrane	s
ABAYE_RS00655-MONOMER	Outer_Membrane	ABAYE_RS00655()	Outer_Membrane	s
ABAYE_RS09955-MONOMER	Inner_Membrane	ABAYE_RS09955()	Inner_Membrane	s
ABAYE_RS10460-MONOMER	Outer_Membrane	ABAYE_RS10460()	Outer_Membrane	s
ABAYE_RS11830-MONOMER	Inner_Membrane	ABAYE_RS11830()	Inner_Membrane	s
ABAYE_RS17905-MONOMER	Inner_Membrane	ABAYE_RS17905()	Inner_Membrane	s
ABAYE_RS06840-MONOMER	Inner_Membrane	ABAYE_RS06840()	Inner_Membrane	s
ABAYE_RS02445-MONOMER	Inner_Membrane	ABAYE_RS02445()	Inner_Membrane	s
ABAYE_RS13995-MONOMER	Inner_Membrane	ABAYE_RS13995()	Inner_Membrane	s
ABAYE_RS16775-MONOMER	Inner_Membrane	ABAYE_RS16775()	Inner_Membrane	s
ABAYE_RS03500-MONOMER	Outer_Membrane	ABAYE_RS03500()	Outer_Membrane	s
ABAYE_RS17305-MONOMER	Inner_Membrane	ABAYE_RS17305()	Inner_Membrane	s
ABAYE_RS13310-MONOMER	Inner_Membrane	ABAYE_RS13310()	Inner_Membrane	s
ABAYE_RS07910-MONOMER	Inner_Membrane	ABAYE_RS07910()	Inner_Membrane	s
ABAYE_RS10625-MONOMER	Inner_Membrane	ABAYE_RS10625()	Inner_Membrane	s
ABAYE_RS18450-MONOMER	Inner_Membrane	ABAYE_RS18450()	Inner_Membrane	s
ABAYE_RS04615-MONOMER	Inner_Membrane	ABAYE_RS04615()	Inner_Membrane	s
ABAYE_RS06125-MONOMER	Membrane	ABAYE_RS06125()	Membrane	s
ABAYE_RS18680-MONOMER	Inner_Membrane	ABAYE_RS18680()	Inner_Membrane	s
ABAYE_RS09400-MONOMER	Inner_Membrane	ABAYE_RS09400()	Inner_Membrane	s
ABAYE_RS02230-MONOMER	Periplasm	ABAYE_RS02230()	Periplasm	s
ABAYE_RS15100-MONOMER	Inner_Membrane	ABAYE_RS15100()	Inner_Membrane	s
ABAYE_RS02125-MONOMER	Inner_Membrane	ABAYE_RS02125()	Inner_Membrane	s
ABAYE_RS18605-MONOMER	Inner_Membrane	ABAYE_RS18605()	Inner_Membrane	s
ABAYE_RS05020-MONOMER	Periplasm	ABAYE_RS05020()	Periplasm	s
ABAYE_RS18915-MONOMER	Inner_Membrane	ABAYE_RS18915()	Inner_Membrane	s
ABAYE_RS10520-MONOMER	Inner_Membrane	ABAYE_RS10520()	Inner_Membrane	s
ABAYE_RS11725-MONOMER	Inner_Membrane	ABAYE_RS11725()	Inner_Membrane	s
ABAYE_RS13915-MONOMER	Membrane	ABAYE_RS13915()	Membrane	s
ABAYE_RS17545-MONOMER	Inner_Membrane	ABAYE_RS17545()	Inner_Membrane	s
ABAYE_RS15220-MONOMER	Inner_Membrane	ABAYE_RS15220()	Inner_Membrane	s
ABAYE_RS17195-MONOMER	Inner_Membrane	ABAYE_RS17195()	Inner_Membrane	s
ABAYE_RS15480-MONOMER	Inner_Membrane	ABAYE_RS15480()	Inner_Membrane	s
ABAYE_RS06305-MONOMER	Outer_Membrane	ABAYE_RS06305()	Outer_Membrane	s
ABAYE_RS02500-MONOMER	Inner_Membrane	ABAYE_RS02500()	Inner_Membrane	s
ABAYE_RS17055-MONOMER	Inner_Membrane	ABAYE_RS17055()	Inner_Membrane	s
ABAYE_RS06075-MONOMER	Inner_Membrane	ABAYE_RS06075()	Inner_Membrane	s
ABAYE_RS15015-MONOMER	Inner_Membrane	ABAYE_RS15015()	Inner_Membrane	s
ABAYE_RS03520-MONOMER	Inner_Membrane	ABAYE_RS03520()	Inner_Membrane	s
ABAYE_RS01225-MONOMER	Inner_Membrane	ABAYE_RS01225()	Inner_Membrane	s
ABAYE_RS17655-MONOMER	Membrane	ABAYE_RS17655()	Membrane	s
ABAYE_RS04685-MONOMER	Inner_Membrane	ABAYE_RS04685()	Inner_Membrane	s
ABAYE_RS00575-MONOMER	Periplasm	ABAYE_RS00575()	Periplasm	s
ABAYE_RS19145-MONOMER	Periplasm	ABAYE_RS19145()	Periplasm	s
ABAYE_RS09820-MONOMER	Inner_Membrane	ABAYE_RS09820()	Inner_Membrane	s
ABAYE_RS01395-MONOMER	Inner_Membrane	ABAYE_RS01395()	Inner_Membrane	s
ABAYE_RS08650-MONOMER	Inner_Membrane	ABAYE_RS08650()	Inner_Membrane	s
ABAYE_RS04735-MONOMER	Inner_Membrane	ABAYE_RS04735()	Inner_Membrane	s
ABAYE_RS18480-MONOMER	Inner_Membrane	ABAYE_RS18480()	Inner_Membrane	s
ABAYE_RS07245-MONOMER	Inner_Membrane	ABAYE_RS07245()	Inner_Membrane	s
ABAYE_RS00810-MONOMER	Inner_Membrane	ABAYE_RS00810()	Inner_Membrane	s
ABAYE_RS14755-MONOMER	Inner_Membrane	ABAYE_RS14755()	Inner_Membrane	s
ABAYE_RS08560-MONOMER	Inner_Membrane	ABAYE_RS08560()	Inner_Membrane	s
ABAYE_RS02450-MONOMER	Membrane	ABAYE_RS02450()	Membrane	s
ABAYE_RS10745-MONOMER	Inner_Membrane	ABAYE_RS10745()	Inner_Membrane	s
ABAYE_RS01450-MONOMER	Inner_Membrane	ABAYE_RS01450()	Inner_Membrane	s
ABAYE_RS08415-MONOMER	Inner_Membrane	ABAYE_RS08415()	Inner_Membrane	s
ABAYE_RS13175-MONOMER	Outer_Membrane	ABAYE_RS13175()	Outer_Membrane	s
ABAYE_RS05460-MONOMER	Outer_Membrane	ABAYE_RS05460()	Outer_Membrane	s
ABAYE_RS06255-MONOMER	Inner_Membrane	ABAYE_RS06255()	Inner_Membrane	s
ABAYE_RS15270-MONOMER	Inner_Membrane	ABAYE_RS15270()	Inner_Membrane	s
ABAYE_RS01295-MONOMER	Inner_Membrane	ABAYE_RS01295()	Inner_Membrane	s
ABAYE_RS05720-MONOMER	Inner_Membrane	ABAYE_RS05720()	Inner_Membrane	s
ABAYE_RS07240-MONOMER	Inner_Membrane	ABAYE_RS07240()	Inner_Membrane	s
ABAYE_RS01935-MONOMER	Periplasm	ABAYE_RS01935()	Periplasm	s
ABAYE_RS13150-MONOMER	Inner_Membrane	ABAYE_RS13150()	Inner_Membrane	s
ABAYE_RS17140-MONOMER	Inner_Membrane	ABAYE_RS17140()	Inner_Membrane	s
ABAYE_RS12655-MONOMER	Membrane	ABAYE_RS12655()	Membrane	s
ABAYE_RS11355-MONOMER	Inner_Membrane	ABAYE_RS11355()	Inner_Membrane	s
ABAYE_RS01695-MONOMER	Inner_Membrane	ABAYE_RS01695()	Inner_Membrane	s
ABAYE_RS19100-MONOMER	Inner_Membrane	ABAYE_RS19100()	Inner_Membrane	s
ABAYE_RS11230-MONOMER	Periplasm	ABAYE_RS11230()	Periplasm	s
ABAYE_RS05890-MONOMER	Inner_Membrane	ABAYE_RS05890()	Inner_Membrane	s
ABAYE_RS00665-MONOMER	Inner_Membrane	ABAYE_RS00665()	Inner_Membrane	s
ABAYE_RS05990-MONOMER	Periplasm	ABAYE_RS05990()	Periplasm	s
ABAYE_RS19200-MONOMER	Inner_Membrane	ABAYE_RS19200()	Inner_Membrane	s
ABAYE_RS08805-MONOMER	Outer_Membrane	ABAYE_RS08805()	Outer_Membrane	s
ABAYE_RS07130-MONOMER	Outer_Membrane	ABAYE_RS07130()	Outer_Membrane	s
ABAYE_RS03650-MONOMER	Inner_Membrane	ABAYE_RS03650()	Inner_Membrane	s
ABAYE_RS15390-MONOMER	Inner_Membrane	ABAYE_RS15390()	Inner_Membrane	s
ABAYE_RS15940-MONOMER	Inner_Membrane	ABAYE_RS15940()	Inner_Membrane	s
ABAYE_RS15955-MONOMER	Outer_Membrane	ABAYE_RS15955()	Outer_Membrane	s
ABAYE_RS15915-MONOMER	Inner_Membrane	ABAYE_RS15915()	Inner_Membrane	s
ABAYE_RS01290-MONOMER	Inner_Membrane	ABAYE_RS01290()	Inner_Membrane	s
ABAYE_RS08715-MONOMER	Inner_Membrane	ABAYE_RS08715()	Inner_Membrane	s
ABAYE_RS12415-MONOMER	Inner_Membrane	ABAYE_RS12415()	Inner_Membrane	s
ABAYE_RS05170-MONOMER	Inner_Membrane	ABAYE_RS05170()	Inner_Membrane	s
ABAYE_RS02180-MONOMER	Inner_Membrane	ABAYE_RS02180()	Inner_Membrane	s
ABAYE_RS07210-MONOMER	Inner_Membrane	ABAYE_RS07210()	Inner_Membrane	s
ABAYE_RS10705-MONOMER	Inner_Membrane	ABAYE_RS10705()	Inner_Membrane	s
ABAYE_RS12035-MONOMER	Inner_Membrane	ABAYE_RS12035()	Inner_Membrane	s
ABAYE_RS14595-MONOMER	Inner_Membrane	ABAYE_RS14595()	Inner_Membrane	s
ABAYE_RS12645-MONOMER	Inner_Membrane	ABAYE_RS12645()	Inner_Membrane	s
ABAYE_RS05645-MONOMER	Inner_Membrane	ABAYE_RS05645()	Inner_Membrane	s
ABAYE_RS12405-MONOMER	Inner_Membrane	ABAYE_RS12405()	Inner_Membrane	s
ABAYE_RS19205-MONOMER	Inner_Membrane	ABAYE_RS19205()	Inner_Membrane	s
ABAYE_RS03705-MONOMER	Outer_Membrane	ABAYE_RS03705()	Outer_Membrane	s
ABAYE_RS16830-MONOMER	Inner_Membrane	ABAYE_RS16830()	Inner_Membrane	s
ABAYE_RS17680-MONOMER	Inner_Membrane	ABAYE_RS17680()	Inner_Membrane	s
ABAYE_RS10660-MONOMER	Periplasm	ABAYE_RS10660()	Periplasm	s
ABAYE_RS12775-MONOMER	Inner_Membrane	ABAYE_RS12775()	Inner_Membrane	s
ABAYE_RS07070-MONOMER	Inner_Membrane	ABAYE_RS07070()	Inner_Membrane	s
ABAYE_RS08480-MONOMER	Inner_Membrane	ABAYE_RS08480()	Inner_Membrane	s
ABAYE_RS06810-MONOMER	Inner_Membrane	ABAYE_RS06810()	Inner_Membrane	s
ABAYE_RS04895-MONOMER	Inner_Membrane	ABAYE_RS04895()	Inner_Membrane	s
ABAYE_RS09800-MONOMER	Inner_Membrane	ABAYE_RS09800()	Inner_Membrane	s
ABAYE_RS11225-MONOMER	Inner_Membrane	ABAYE_RS11225()	Inner_Membrane	s
ABAYE_RS04325-MONOMER	Periplasm	ABAYE_RS04325()	Periplasm	s
ABAYE_RS18465-MONOMER	Inner_Membrane	ABAYE_RS18465()	Inner_Membrane	s
ABAYE_RS01865-MONOMER	Outer_Membrane	ABAYE_RS01865()	Outer_Membrane	s
ABAYE_RS15975-MONOMER	Inner_Membrane	ABAYE_RS15975()	Inner_Membrane	s
ABAYE_RS06805-MONOMER	Inner_Membrane	ABAYE_RS06805()	Inner_Membrane	s
ABAYE_RS01610-MONOMER	Inner_Membrane	ABAYE_RS01610()	Inner_Membrane	s
ABAYE_RS18750-MONOMER	Inner_Membrane	ABAYE_RS18750()	Inner_Membrane	s
ABAYE_RS06270-MONOMER	Inner_Membrane	ABAYE_RS06270()	Inner_Membrane	s
ABAYE_RS01620-MONOMER	Inner_Membrane	ABAYE_RS01620()	Inner_Membrane	s
ABAYE_RS11455-MONOMER	Inner_Membrane	ABAYE_RS11455()	Inner_Membrane	s
ABAYE_RS18255-MONOMER	Inner_Membrane	ABAYE_RS18255()	Inner_Membrane	s
ABAYE_RS05825-MONOMER	Inner_Membrane	ABAYE_RS05825()	Inner_Membrane	s
ABAYE_RS10125-MONOMER	Outer_Membrane	ABAYE_RS10125()	Outer_Membrane	s
ABAYE_RS03775-MONOMER	Inner_Membrane	ABAYE_RS03775()	Inner_Membrane	s
ABAYE_RS02020-MONOMER	Membrane	ABAYE_RS02020()	Membrane	s
ABAYE_RS18900-MONOMER	Inner_Membrane	ABAYE_RS18900()	Inner_Membrane	s
ABAYE_RS19225-MONOMER	Inner_Membrane	ABAYE_RS19225()	Inner_Membrane	s
ABAYE_RS13910-MONOMER	Inner_Membrane	ABAYE_RS13910()	Inner_Membrane	s
ABAYE_RS02055-MONOMER	Membrane	ABAYE_RS02055()	Membrane	s
ABAYE_RS00370-MONOMER	Membrane	ABAYE_RS00370()	Membrane	s
ABAYE_RS11330-MONOMER	Inner_Membrane	ABAYE_RS11330()	Inner_Membrane	s
ABAYE_RS15790-MONOMER	Inner_Membrane	ABAYE_RS15790()	Inner_Membrane	s
ABAYE_RS09590-MONOMER	Outer_Membrane	ABAYE_RS09590()	Outer_Membrane	s
ABAYE_RS11990-MONOMER	Inner_Membrane	ABAYE_RS11990()	Inner_Membrane	s
ABAYE_RS08675-MONOMER	Inner_Membrane	ABAYE_RS08675()	Inner_Membrane	s
ABAYE_RS15010-MONOMER	Inner_Membrane	ABAYE_RS15010()	Inner_Membrane	s
ABAYE_RS18485-MONOMER	Inner_Membrane	ABAYE_RS18485()	Inner_Membrane	s
ABAYE_RS11205-MONOMER	Inner_Membrane	ABAYE_RS11205()	Inner_Membrane	s
ABAYE_RS06315-MONOMER	Inner_Membrane	ABAYE_RS06315()	Inner_Membrane	s
ABAYE_RS11115-MONOMER	Periplasm	ABAYE_RS11115()	Periplasm	s
ABAYE_RS07650-MONOMER	Inner_Membrane	ABAYE_RS07650()	Inner_Membrane	s
ABAYE_RS10905-MONOMER	Inner_Membrane	ABAYE_RS10905()	Inner_Membrane	s
ABAYE_RS05630-MONOMER	Inner_Membrane	ABAYE_RS05630()	Inner_Membrane	s
ABAYE_RS01750-MONOMER	Inner_Membrane	ABAYE_RS01750()	Inner_Membrane	s
ABAYE_RS12725-MONOMER	Inner_Membrane	ABAYE_RS12725()	Inner_Membrane	s
ABAYE_RS01545-MONOMER	Inner_Membrane	ABAYE_RS01545()	Inner_Membrane	s
ABAYE_RS02220-MONOMER	Inner_Membrane	ABAYE_RS02220()	Inner_Membrane	s
ABAYE_RS14695-MONOMER	Inner_Membrane	ABAYE_RS14695()	Inner_Membrane	s
ABAYE_RS08475-MONOMER	Membrane	ABAYE_RS08475()	Membrane	s
ABAYE_RS16810-MONOMER	Inner_Membrane	ABAYE_RS16810()	Inner_Membrane	s
ABAYE_RS03180-MONOMER	Inner_Membrane	ABAYE_RS03180()	Inner_Membrane	s
ABAYE_RS04005-MONOMER	Inner_Membrane	ABAYE_RS04005()	Inner_Membrane	s
ABAYE_RS15225-MONOMER	Inner_Membrane	ABAYE_RS15225()	Inner_Membrane	s
ABAYE_RS05300-MONOMER	Inner_Membrane	ABAYE_RS05300()	Inner_Membrane	s
ABAYE_RS00065-MONOMER	Outer_Membrane	ABAYE_RS00065()	Outer_Membrane	s
ABAYE_RS11035-MONOMER	Inner_Membrane	ABAYE_RS11035()	Inner_Membrane	s
ABAYE_RS04480-MONOMER	Membrane	ABAYE_RS04480()	Membrane	s
ABAYE_RS10510-MONOMER	Inner_Membrane	ABAYE_RS10510()	Inner_Membrane	s
ABAYE_RS03710-MONOMER	Inner_Membrane	ABAYE_RS03710()	Inner_Membrane	s
ABAYE_RS02270-MONOMER	Inner_Membrane	ABAYE_RS02270()	Inner_Membrane	s
ABAYE_RS14220-MONOMER	Inner_Membrane	ABAYE_RS14220()	Inner_Membrane	s
ABAYE_RS14000-MONOMER	Inner_Membrane	ABAYE_RS14000()	Inner_Membrane	s
ABAYE_RS04680-MONOMER	Inner_Membrane	ABAYE_RS04680()	Inner_Membrane	s
ABAYE_RS00580-MONOMER	Inner_Membrane	ABAYE_RS00580()	Inner_Membrane	s
ABAYE_RS09045-MONOMER	Inner_Membrane	ABAYE_RS09045()	Inner_Membrane	s
ABAYE_RS11265-MONOMER	Inner_Membrane	ABAYE_RS11265()	Inner_Membrane	s
ABAYE_RS07385-MONOMER	Inner_Membrane	ABAYE_RS07385()	Inner_Membrane	s
ABAYE_RS04310-MONOMER	Inner_Membrane	ABAYE_RS04310()	Inner_Membrane	s
ABAYE_RS01405-MONOMER	Inner_Membrane	ABAYE_RS01405()	Inner_Membrane	s
ABAYE_RS17365-MONOMER	Inner_Membrane	ABAYE_RS17365()	Inner_Membrane	s
ABAYE_RS00700-MONOMER	Inner_Membrane	ABAYE_RS00700()	Inner_Membrane	s
ABAYE_RS10185-MONOMER	Outer_Membrane	ABAYE_RS10185()	Outer_Membrane	s
ABAYE_RS08870-MONOMER	Periplasm	ABAYE_RS08870()	Periplasm	s
ABAYE_RS17440-MONOMER	Inner_Membrane	ABAYE_RS17440()	Inner_Membrane	s
ABAYE_RS03645-MONOMER	Inner_Membrane	ABAYE_RS03645()	Inner_Membrane	s
ABAYE_RS18840-MONOMER	Inner_Membrane	ABAYE_RS18840()	Inner_Membrane	s
ABAYE_RS02115-MONOMER	Membrane	ABAYE_RS02115()	Membrane	s
ABAYE_RS01910-MONOMER	Inner_Membrane	ABAYE_RS01910()	Inner_Membrane	s
ABAYE_RS01875-MONOMER	Inner_Membrane	ABAYE_RS01875()	Inner_Membrane	s
ABAYE_RS09875-MONOMER	Inner_Membrane	ABAYE_RS09875()	Inner_Membrane	s
ABAYE_RS08810-MONOMER	Inner_Membrane	ABAYE_RS08810()	Inner_Membrane	s
ABAYE_RS16015-MONOMER	Membrane	ABAYE_RS16015()	Membrane	s
ABAYE_RS09385-MONOMER	Inner_Membrane	ABAYE_RS09385()	Inner_Membrane	s
ABAYE_RS15210-MONOMER	Inner_Membrane	ABAYE_RS15210()	Inner_Membrane	s
ABAYE_RS05710-MONOMER	Inner_Membrane	ABAYE_RS05710()	Inner_Membrane	s
ABAYE_RS15290-MONOMER	Inner_Membrane	ABAYE_RS15290()	Inner_Membrane	s
ABAYE_RS08470-MONOMER	Inner_Membrane	ABAYE_RS08470()	Inner_Membrane	s
ABAYE_RS14660-MONOMER	Membrane	ABAYE_RS14660()	Membrane	s
ABAYE_RS15155-MONOMER	Inner_Membrane	ABAYE_RS15155()	Inner_Membrane	s
ABAYE_RS03660-MONOMER	Inner_Membrane	ABAYE_RS03660()	Inner_Membrane	s
ABAYE_RS15710-MONOMER	Inner_Membrane	ABAYE_RS15710()	Inner_Membrane	s
ABAYE_RS08530-MONOMER	Inner_Membrane	ABAYE_RS08530()	Inner_Membrane	s
ABAYE_RS16545-MONOMER	Inner_Membrane	ABAYE_RS16545()	Inner_Membrane	s
ABAYE_RS13495-MONOMER	Outer_Membrane	ABAYE_RS13495()	Outer_Membrane	s
ABAYE_RS11260-MONOMER	Inner_Membrane	ABAYE_RS11260()	Inner_Membrane	s
ABAYE_RS04890-MONOMER	Inner_Membrane	ABAYE_RS04890()	Inner_Membrane	s
ABAYE_RS03495-MONOMER	Inner_Membrane	ABAYE_RS03495()	Inner_Membrane	s
ABAYE_RS18755-MONOMER	Outer_Membrane	ABAYE_RS18755()	Outer_Membrane	s
ABAYE_RS05205-MONOMER	Inner_Membrane	ABAYE_RS05205()	Inner_Membrane	s
ABAYE_RS14110-MONOMER	Periplasm	ABAYE_RS14110()	Periplasm	s
ABAYE_RS13225-MONOMER	Membrane	ABAYE_RS13225()	Membrane	s
ABAYE_RS05315-MONOMER	Membrane	ABAYE_RS05315()	Membrane	s
ABAYE_RS12190-MONOMER	Inner_Membrane	ABAYE_RS12190()	Inner_Membrane	s
ABAYE_RS07640-MONOMER	Inner_Membrane	ABAYE_RS07640()	Inner_Membrane	s
ABAYE_RS03575-MONOMER	Outer_Membrane	ABAYE_RS03575()	Outer_Membrane	s
ABAYE_RS18260-MONOMER	Inner_Membrane	ABAYE_RS18260()	Inner_Membrane	s
ABAYE_RS06510-MONOMER	Inner_Membrane	ABAYE_RS06510()	Inner_Membrane	s
ABAYE_RS17060-MONOMER	Inner_Membrane	ABAYE_RS17060()	Inner_Membrane	s
ABAYE_RS18420-MONOMER	Inner_Membrane	ABAYE_RS18420()	Inner_Membrane	s
ABAYE_RS08580-MONOMER	Inner_Membrane	ABAYE_RS08580()	Inner_Membrane	s
ABAYE_RS01470-MONOMER	Inner_Membrane	ABAYE_RS01470()	Inner_Membrane	s
ABAYE_RS15325-MONOMER	Inner_Membrane	ABAYE_RS15325()	Inner_Membrane	s
ABAYE_RS18475-MONOMER	Inner_Membrane	ABAYE_RS18475()	Inner_Membrane	s
ABAYE_RS17410-MONOMER	Inner_Membrane	ABAYE_RS17410()	Inner_Membrane	s
ABAYE_RS17595-MONOMER	Inner_Membrane	ABAYE_RS17595()	Inner_Membrane	s
ABAYE_RS09475-MONOMER	Membrane	ABAYE_RS09475()	Membrane	s
ABAYE_RS19055-MONOMER	Inner_Membrane	ABAYE_RS19055()	Inner_Membrane	s
ABAYE_RS09340-MONOMER	Membrane	ABAYE_RS09340()	Membrane	s
ABAYE_RS13380-MONOMER	Inner_Membrane	ABAYE_RS13380()	Inner_Membrane	s
ABAYE_RS01185-MONOMER	Outer_Membrane	ABAYE_RS01185()	Outer_Membrane	s
ABAYE_RS09925-MONOMER	Inner_Membrane	ABAYE_RS09925()	Inner_Membrane	s
ABAYE_RS11070-MONOMER	Inner_Membrane	ABAYE_RS11070()	Inner_Membrane	s
ABAYE_RS01315-MONOMER	Outer_Membrane	ABAYE_RS01315()	Outer_Membrane	s
ABAYE_RS06325-MONOMER	Periplasm	ABAYE_RS06325()	Periplasm	s
ABAYE_RS14550-MONOMER	Inner_Membrane	ABAYE_RS14550()	Inner_Membrane	s
ABAYE_RS04280-MONOMER	Outer_Membrane	ABAYE_RS04280()	Outer_Membrane	s
ABAYE_RS00690-MONOMER	Inner_Membrane	ABAYE_RS00690()	Inner_Membrane	s
ABAYE_RS05365-MONOMER	Membrane	ABAYE_RS05365()	Membrane	s
ABAYE_RS09715-MONOMER	Inner_Membrane	ABAYE_RS09715()	Inner_Membrane	s
ABAYE_RS12915-MONOMER	Outer_Membrane	ABAYE_RS12915()	Outer_Membrane	s
ABAYE_RS09380-MONOMER	Inner_Membrane	ABAYE_RS09380()	Inner_Membrane	s
ABAYE_RS11450-MONOMER	Inner_Membrane	ABAYE_RS11450()	Inner_Membrane	s
ABAYE_RS16420-MONOMER	Inner_Membrane	ABAYE_RS16420()	Inner_Membrane	s
ABAYE_RS03630-MONOMER	Periplasm	ABAYE_RS03630()	Periplasm	s
ABAYE_RS18850-MONOMER	Inner_Membrane	ABAYE_RS18850()	Inner_Membrane	s
ABAYE_RS01275-MONOMER	Inner_Membrane	ABAYE_RS01275()	Inner_Membrane	s
ABAYE_RS01980-MONOMER	Membrane	ABAYE_RS01980()	Membrane	s
ABAYE_RS11085-MONOMER	Inner_Membrane	ABAYE_RS11085()	Inner_Membrane	s
ABAYE_RS13260-MONOMER	Outer_Membrane	ABAYE_RS13260()	Outer_Membrane	s
ABAYE_RS18510-MONOMER	Inner_Membrane	ABAYE_RS18510()	Inner_Membrane	s
ABAYE_RS16475-MONOMER	Inner_Membrane	ABAYE_RS16475()	Inner_Membrane	s
ABAYE_RS08750-MONOMER	Inner_Membrane	ABAYE_RS08750()	Inner_Membrane	s
ABAYE_RS07090-MONOMER	Inner_Membrane	ABAYE_RS07090()	Inner_Membrane	s
ABAYE_RS16270-MONOMER	Inner_Membrane	ABAYE_RS16270()	Inner_Membrane	s
ABAYE_RS13330-MONOMER	Outer_Membrane	ABAYE_RS13330()	Outer_Membrane	s
ABAYE_RS11620-MONOMER	Inner_Membrane	ABAYE_RS11620()	Inner_Membrane	s
ABAYE_RS13940-MONOMER	Outer_Membrane	ABAYE_RS13940()	Outer_Membrane	s
ABAYE_RS07565-MONOMER	Inner_Membrane	ABAYE_RS07565()	Inner_Membrane	s
ABAYE_RS17235-MONOMER	Inner_Membrane	ABAYE_RS17235()	Inner_Membrane	s
ABAYE_RS13355-MONOMER	Periplasm	ABAYE_RS13355()	Periplasm	s
ABAYE_RS08760-MONOMER	Inner_Membrane	ABAYE_RS08760()	Inner_Membrane	s
ABAYE_RS07425-MONOMER	Periplasm	ABAYE_RS07425()	Periplasm	s
ABAYE_RS17030-MONOMER	Inner_Membrane	ABAYE_RS17030()	Inner_Membrane	s
ABAYE_RS08335-MONOMER	Inner_Membrane	ABAYE_RS08335()	Inner_Membrane	s
ABAYE_RS05430-MONOMER	Inner_Membrane	ABAYE_RS05430()	Inner_Membrane	s
ABAYE_RS16930-MONOMER	Inner_Membrane	ABAYE_RS16930()	Inner_Membrane	s
ABAYE_RS06345-MONOMER	Inner_Membrane	ABAYE_RS06345()	Inner_Membrane	s
ABAYE_RS09465-MONOMER	Inner_Membrane	ABAYE_RS09465()	Inner_Membrane	s
ABAYE_RS17150-MONOMER	Inner_Membrane	ABAYE_RS17150()	Inner_Membrane	s
ABAYE_RS01025-MONOMER	Inner_Membrane	ABAYE_RS01025()	Inner_Membrane	s
ABAYE_RS15195-MONOMER	Inner_Membrane	ABAYE_RS15195()	Inner_Membrane	s
ABAYE_RS11825-MONOMER	Periplasm	ABAYE_RS11825()	Periplasm	s
ABAYE_RS15965-MONOMER	Outer_Membrane	ABAYE_RS15965()	Outer_Membrane	s
ABAYE_RS12075-MONOMER	Membrane	ABAYE_RS12075()	Membrane	s
ABAYE_RS10975-MONOMER	Inner_Membrane	ABAYE_RS10975()	Inner_Membrane	s
ABAYE_RS08180-MONOMER	Inner_Membrane	ABAYE_RS08180()	Inner_Membrane	s
ABAYE_RS18575-MONOMER	Inner_Membrane	ABAYE_RS18575()	Inner_Membrane	s
ABAYE_RS01830-MONOMER	Inner_Membrane	ABAYE_RS01830()	Inner_Membrane	s
ABAYE_RS14040-MONOMER	Inner_Membrane	ABAYE_RS14040()	Inner_Membrane	s
ABAYE_RS04195-MONOMER	Inner_Membrane	ABAYE_RS04195()	Inner_Membrane	s
ABAYE_RS05030-MONOMER	Inner_Membrane	ABAYE_RS05030()	Inner_Membrane	s
ABAYE_RS01945-MONOMER	Inner_Membrane	ABAYE_RS01945()	Inner_Membrane	s
ABAYE_RS01120-MONOMER	Inner_Membrane	ABAYE_RS01120()	Inner_Membrane	s
ABAYE_RS04065-MONOMER	Membrane	ABAYE_RS04065()	Membrane	s
ABAYE_RS14460-MONOMER	Periplasm	ABAYE_RS14460()	Periplasm	s
ABAYE_RS07335-MONOMER	Inner_Membrane	ABAYE_RS07335()	Inner_Membrane	s
ABAYE_RS04235-MONOMER	Membrane	ABAYE_RS04235()	Membrane	s
ABAYE_RS13275-MONOMER	Inner_Membrane	ABAYE_RS13275()	Inner_Membrane	s
