complex_id,name,genes,mod,replace
STM0422-MONOMER,,,thmpp(1),
STM2792-MONOMER,,,pydx5p(1),
STM1446-MONOMER,,,mg2(1),
STM3710-MONOMER,,,nadp(1),
STM0220-MONOMER,,,mn2(1),
STM0220-MONOMER,,,cobalt2(1),
STM0220-MONOMER,,,mg2(1),
STM2559-MONOMER,,,pydx5p(1),
STM3694-MONOMER,,,fmn(1),
STM2543-MONOMER,,,pydx5p(2),
STM0204-MONOMER,,,2fe2s(1),
STM0204-MONOMER,,,4fe4s(1),
STM2362-MONOMER,,,mg2(1),
STM0842-MONOMER,,,mg2(1),
STM0973-MONOMER,,,glycyl(1),
STM3249-MONOMER,,,mg2(1),
STM2840-MONOMER,,,fad(1),
STM0934-MONOMER,,,pydx5p(1),
STM3978-MONOMER,,,mn2(1),
STM3962-MONOMER,,,mg2(1),
STM0248-MONOMER,,,mg2(1),
STM0215-MONOMER,,,fe2(2),
STM0775-MONOMER,,,fe2(1) AND zn2(1),
STM0183-MONOMER,,,mg2(1),
STM2282-MONOMER,,,ca2(1),
STM3086-MONOMER,,,mg2(1) AND pydx5p(4),
STM1929-MONOMER,,,mg2(1),
STM2309-MONOMER,,,mg2(1) AND mn2(1) AND thmpp(1),
STM3407-MONOMER,,,mg2(1) AND k(1),
STM4139-MONOMER,,,mg2(1),
STM0419-MONOMER,,,mg2(1),
STM0683-MONOMER,,,zn2(1),
STM2974-MONOMER,,,zn2(1),
STM1818-MONOMER,,,mg2(1),
STM0403-MONOMER,,,zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1),
STM2952-MONOMER,,,mg2(4),
STM1448-MONOMER,,,fmn(1),
STM1427-MONOMER,,,hco3(1),
STM1802-MONOMER,,,pydx5p(1),
STM2556-MONOMER,,,fad(1) AND pheme(1),
STM3316-MONOMER,,,mg2(1),
STM2957-MONOMER,,,4fe4s(1),
STM4100-MONOMER,,,pydx5p(1),
STM2183-MONOMER,,,zn2(1),
STM1002-MONOMER,,,pydx5p(1),
STM1377-MONOMER,,,palmitate(1),
STM4047-MONOMER,,,mg2(1),
STM0595-MONOMER,,,mg2(1),
STM4084-MONOMER,,,fad(1),
STM4416-MONOMER,,,mg2(1),
STM0321-MONOMER,,,mg2(1),
STM0578-MONOMER,,,fad(1),
STM2167-MONOMER,,,fad(1),
STM0633-MONOMER,,,4fe4s(2),
STM3305-MONOMER,,,mg2(1),
STM3680-MONOMER,,,mg2(1),
STM2095-MONOMER,,,mg2(1),
STM3664-MONOMER,,,ca2(1),
STM3922-MONOMER,,,nad(1),
STM3526-MONOMER,,,fad(1),
STM3904-MONOMER,,,4fe4s(1),
STM4298-MONOMER,,,mn2(1),
STM1349-MONOMER,,,mg2(1),
STM1196-MONOMER,,,pan4p(1),
STM1196-MONOMER,,,pan4p(1) AND ac(1),
STM1196-MONOMER,,,pan4p(1) AND mal(1),
STM1196-MONOMER,,,pan4p(1) AND but2e(1),
STM1196-MONOMER,,,pan4p(1) AND act(1),
STM1196-MONOMER,,,pan4p(1) AND but(1),
STM1196-MONOMER,,,pan4p(1) AND 3ha(1),
STM1196-MONOMER,,,pan4p(1) AND egme(1),
STM1196-MONOMER,,,pan4p(1) AND ogme(1),
STM1196-MONOMER,,,pan4p(1) AND gme(1),
STM1196-MONOMER,,,pan4p(1) AND hgme(1),
STM1196-MONOMER,,,pan4p(1) AND thex2e(1),
STM1196-MONOMER,,,pan4p(1) AND 3ohex(1),
STM1196-MONOMER,,,pan4p(1) AND hex(1),
STM1196-MONOMER,,,pan4p(1) AND 3hhex(1),
STM1196-MONOMER,,,pan4p(1) AND pim(1),
STM1196-MONOMER,,,pan4p(1) AND epme(1),
STM1196-MONOMER,,,pan4p(1) AND opme(1),
STM1196-MONOMER,,,pan4p(1) AND pme(1),
STM1196-MONOMER,,,pan4p(1) AND hpme(1),
STM1196-MONOMER,,,pan4p(1) AND toct2e(1),
STM1196-MONOMER,,,pan4p(1) AND 3ooct(1),
STM1196-MONOMER,,,pan4p(1) AND oc(1),
STM1196-MONOMER,,,pan4p(1) AND 3hoct(1),
STM1196-MONOMER,,,pan4p(1) AND tdec2e(1),
STM1196-MONOMER,,,pan4p(1) AND cdec3e(1),
STM1196-MONOMER,,,pan4p(1) AND 3odec(1),
STM1196-MONOMER,,,pan4p(1) AND dca(1),
STM1196-MONOMER,,,pan4p(1) AND 3hdec(1),
STM1196-MONOMER,,,pan4p(1) AND t3c5ddece(1),
STM1196-MONOMER,,,pan4p(1) AND 3ocddec5e(1),
STM1196-MONOMER,,,pan4p(1) AND tddec2e(1),
STM1196-MONOMER,,,pan4p(1) AND cddec5e(1),
STM1196-MONOMER,,,pan4p(1) AND 3oddec(1),
STM1196-MONOMER,,,pan4p(1) AND 3hcddec5e(1),
STM1196-MONOMER,,,pan4p(1) AND ddca(1),
STM1196-MONOMER,,,pan4p(1) AND 3hddec(1),
STM1196-MONOMER,,,pan4p(1) AND t3c7mrse(1),
STM1196-MONOMER,,,pan4p(1) AND 3ocmrs7e(1),
STM1196-MONOMER,,,pan4p(1) AND tde(1),
STM1196-MONOMER,,,pan4p(1) AND tmrs2e(1),
STM1196-MONOMER,,,pan4p(1) AND 3omrs(1),
STM1196-MONOMER,,,pan4p(1) AND 3hcmrs7e(1),
STM1196-MONOMER,,,pan4p(1) AND myrs(1),
STM1196-MONOMER,,,pan4p(1) AND 3hmrs(1),
STM1196-MONOMER,,,pan4p(1) AND t3c9palme(1),
STM1196-MONOMER,,,pan4p(1) AND 3ocpalm9e(1),
STM1196-MONOMER,,,pan4p(1) AND hde(1),
STM1196-MONOMER,,,pan4p(1) AND tpalm2e(1),
STM1196-MONOMER,,,pan4p(1) AND 3opalm(1),
STM1196-MONOMER,,,pan4p(1) AND 3hcpalm9e(1),
STM1196-MONOMER,,,pan4p(1) AND palm(1),
STM1196-MONOMER,,,pan4p(1) AND 3hpalm(1),
STM1196-MONOMER,,,pan4p(1) AND t3c11vace(1),
STM1196-MONOMER,,,pan4p(1) AND 3ocvac11e(1),
STM1196-MONOMER,,,pan4p(1) AND toctd2e(1),
STM1196-MONOMER,,,pan4p(1) AND octe(1),
STM1196-MONOMER,,,pan4p(1) AND 3ooctd(1),
STM1196-MONOMER,,,pan4p(1) AND 3hcvac11e(1),
STM1196-MONOMER,,,pan4p(1) AND ocdca(1),
STM1196-MONOMER,,,pan4p(1) AND 3hocta(1),
STM3612-MONOMER,,,mg2(1),
STM2306-MONOMER,,,mg2(1),
STM4386-MONOMER,,,mg2(1),
STM1163-MONOMER,,,zn2(2),
STM3218-MONOMER,,,pydx5p(1),
STM4578-MONOMER,,,mg2(1),
STM3001-MONOMER,,,mg2(1),
STM2430-MONOMER,,,pydx5p(2),
STM3185-MONOMER,,,mg2(1),
STM4126-MONOMER,,,fad(1),
STM0680-MONOMER,,,mg2(1),
STM1440-MONOMER,,,cu2(1),
STM3704-MONOMER,,,mn2(1),
STM0004-MONOMER,,,pydx5p(1),
STM2933-MONOMER,,,mg2(1),
STM2933-MONOMER,,,mn2(1),
STM2933-MONOMER,,,cobalt2(1),
STM2933-MONOMER,,,cd2(1),
STM0872-MONOMER,,,Oxidized(1),
STM3909-MONOMER,,,mg2(1),
STM0368-MONOMER,,,mg2(1),
STM3137-MONOMER,,,zn2(1),
STM3885-MONOMER,,,k(1) AND mg2(1),
STM0169-MONOMER,,,pqq(1),
STM0963-MONOMER,,,mg2(1),
STM0137-MONOMER,,,mn2(1) AND mg2(1),
STM3939-MONOMER,,,mg2(1),
STM3161-MONOMER,,,pydx5p(1),
STM3877-MONOMER,,,mg2(1),
STM0772-MONOMER,,,23bpg(1),
STM0145-MONOMER,,,mg2(1),
STM3039-MONOMER,,,mg2(1) AND zn2(1),
STM3039-MONOMER,,,mn2(1) AND zn2(1),
STM0797-MONOMER,,,mg2(1),
STM0129-MONOMER,,,mg2(1),
STM4234-MONOMER,,,mg2(1),
STM1883-MONOMER,,,mg2(1),
STM1160-MONOMER,,,fad(1),
STM0494-MONOMER,,,zn2(1),
STM0494-MONOMER,,,cobalt2(1),
STM4559-MONOMER,,,mn2(1),
STM0049-MONOMER,,,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),
STM3733-MONOMER,,,mg2(1),
STM3741-MONOMER,,,mg2(1),
STM4122-MONOMER,,,mg2(1),
STM0670-MONOMER,,,4fe4s(1),
STM4105-MONOMER,,,fad(1),
STM2971-MONOMER,,,4fe4s(1),
STM3725-MONOMER,,,mg2(1),
STM4475-MONOMER,,,mg2(1),
STM2930-MONOMER,,,mg2(1),
STM2930-MONOMER,,,mn2(1),
STM2930-MONOMER,,,cobalt2(1),
STM0405-MONOMER,,,zn2(6),
STM2954-MONOMER,,,mg2(1),
STM1780-MONOMER,,,mg2(1) AND pi(1),
STM1780-MONOMER,,,mn2(1) AND pi(1),
STM3334-MONOMER,,,fe2(1) AND zn2(1),
STM3334-MONOMER,,,mn2(1) AND zn2(1),
STM3334-MONOMER,,,cobalt2(1) AND zn2(1),
STM3709-MONOMER,,,pydx5p(1),
STM2502-MONOMER,,,mg2(1),
STM0980-MONOMER,,,mg2(1),
STM2483-MONOMER,,,zn2(1) AND cobalt2(1),
STM2542-MONOMER,,,fe2(1),
STM2542-MONOMER,,,fe2(2),
STM4007-MONOMER,,,mn2(1),
STM2073-MONOMER,,,pydx5p(1),
STM2451-MONOMER,,,mn2(1),
STM1303-MONOMER,,,pydx5p(1),
STM2526-MONOMER,,,mg2(1),
STM2526-MONOMER,,,mn2(1),
STM2526-MONOMER,,,ca2(1),
STM0261-MONOMER,,,zn2(1),
STM2435-MONOMER,,,zn2(1),
STM2435-MONOMER,,,mg2(1),
STM3661-MONOMER,,,mn2(1),
STM2415-MONOMER,,,mg2(1) AND zn2(1),
STM3553-MONOMER,,,mg2(1),
STM0222-MONOMER,,,mg2(1) AND k(1),
STM2510-MONOMER,,,mg2(1),
STM3644-MONOMER,,,bmocogdp(1),
STM0988-MONOMER,,,mg2(1),
STM0861-MONOMER,,,ca2(1) AND pqq(1),
STM1238-MONOMER,,,mn2(1),
STM1238-MONOMER,,,mg2(1),
STM0158-MONOMER,,,4fe4s(1),
STM2332-MONOMER,,,cobalt2(1),
STM1566-MONOMER,,,mn2(1),
STM1566-MONOMER,,,mg2(1),
STM2097-MONOMER,,,nad(1),
STM0523-MONOMER,,,cobalt2(1) AND zn2(1),
STM0523-MONOMER,,,mn2(1) AND zn2(1),
STM0523-MONOMER,,,ni2(1) AND zn2(1),
STM0794-MONOMER,,,4fe4s(1) AND 2fe2s(1),
STM0126-MONOMER,,,k(1) AND mg2(1),
STM1702-MONOMER,,,mg2(1),
STM0491-MONOMER,,,k(1) AND mg2(1),
STM0760-MONOMER,,,fe2(1),
STM1888-MONOMER,,,mg2(1) AND k(1),
STM1888-MONOMER,,,mn2(1) AND k(1),
STM1124-MONOMER,,,fad(1),
STM2818-MONOMER,,,mg2(1),
STM4163-MONOMER,,,mg2(1),
STM1468-MONOMER,,,4fe4s(1),
STM0046-MONOMER,,,zn2(2),
STM2427-MONOMER,,,mg2(1),
STM2977-MONOMER,,,mg2(1),
STM3730-MONOMER,,,fmn(1),
STM3730-MONOMER,,,mg2(1),
STM4119-MONOMER,,,mg2(1),
STM1654-MONOMER,,,4fe4s(1),
STM1058-MONOMER,,,fmn(1),
STM1434-MONOMER,,,mg2(4),
STM4086-MONOMER,,,mg2(1),
STM4086-MONOMER,,,mn2(1),
STM2927-MONOMER,,,cobalt2(1),
STM4300-MONOMER,,,4fe4s(1),
STM3514-MONOMER,,,pydx5p(1),
STM0182-MONOMER,,,mg2(1),
STM2499-MONOMER,,,k(1) AND mg2(1),
STM0977-MONOMER,,,pydx5p(1),
STM4404-MONOMER,,,mg2(1),
STM4004-MONOMER,,,4fe4s(1),
STM3482-MONOMER,,,mg2(1) AND cl(1),
STM1198-MONOMER,,,pydx5p(1),
STM3534-MONOMER,,,pydx5p(1),
STM1627-MONOMER,,,zn2(1),
STM1165-MONOMER,,,Oxidized(1),
STM3139-MONOMER,,,mg2(1),
CPLX_ACCOAC-0,,,btn(1),
CPLX_ATPS4rpp-0,,,mg2(1),
CPLX_GLYCL-0,,,lipoyl(1),
CPLX_NO3R1bpp-0,,,bmocogdp(1),
CPLX_PFL-0,,,glycyl(1),
