Modified_enzyme,Core_enzyme,Modifications,Source
USA300HOU_RS06195-MONOMER_mod_pan4p(1)_mod_ocdca(1),USA300HOU_RS06195-MONOMER,pan4p(1) AND ocdca(1),Homology
USA300HOU_RS06195-MONOMER_mod_pan4p(1)_mod_3hocta(1),USA300HOU_RS06195-MONOMER,pan4p(1) AND 3hocta(1),Homology
USA300HOU_RS06350-MONOMER_mod_mg2(1),USA300HOU_RS06350-MONOMER,mg2(1),Homology
USA300HOU_RS07130-MONOMER_mod_pydx5p(1),USA300HOU_RS07130-MONOMER,pydx5p(1),Homology
USA300HOU_RS05180-MONOMER_mod_mg2(1),USA300HOU_RS05180-MONOMER,mg2(1),Homology
USA300HOU_RS06075-MONOMER_mod_mg2(1),USA300HOU_RS06075-MONOMER,mg2(1),Homology
USA300HOU_RS13575-MONOMER_mod_mg2(1),USA300HOU_RS13575-MONOMER,mg2(1),Homology
USA300HOU_RS06355-MONOMER_mod_mg2(1)_mod_k(1),USA300HOU_RS06355-MONOMER,mg2(1) AND k(1),Homology
USA300HOU_RS00275-MONOMER_mod_zn2(1),USA300HOU_RS00275-MONOMER,zn2(1),Homology
USA300HOU_RS09075-MONOMER_mod_mg2(1),USA300HOU_RS09075-MONOMER,mg2(1),Homology
USA300HOU_RS08700-MONOMER_mod_mg2(1),USA300HOU_RS08700-MONOMER,mg2(1),Homology
USA300HOU_RS08700-MONOMER_mod_mn2(1),USA300HOU_RS08700-MONOMER,mn2(1),Homology
USA300HOU_RS08105-MONOMER_mod_thmpp(1),USA300HOU_RS08105-MONOMER,thmpp(1),Homology
USA300HOU_RS04940-MONOMER_mod_mg2(1),USA300HOU_RS04940-MONOMER,mg2(1),Homology
USA300HOU_RS02320-MONOMER_mod_pydx5p(1),USA300HOU_RS02320-MONOMER,pydx5p(1),Homology
USA300HOU_RS08980-MONOMER_mod_mn2(1),USA300HOU_RS08980-MONOMER,mn2(1),Homology
USA300HOU_RS08980-MONOMER_mod_mg2(1),USA300HOU_RS08980-MONOMER,mg2(1),Homology
USA300HOU_RS07495-MONOMER_mod_cobalt2(1)_mod_nad(1),USA300HOU_RS07495-MONOMER,cobalt2(1) AND nad(1),Homology
USA300HOU_RS06085-MONOMER_mod_fmn(1),USA300HOU_RS06085-MONOMER,fmn(1),Homology
USA300HOU_RS06085-MONOMER_mod_mg2(1),USA300HOU_RS06085-MONOMER,mg2(1),Homology
CPLX2KSB-14_mod_mg2(1),CPLX2KSB-14,mg2(1),Homology
CPLX2KSB-14_mod_mn2(1),CPLX2KSB-14,mn2(1),Homology
CPLX2KSB-14_mod_cobalt2(1),CPLX2KSB-14,cobalt2(1),Homology
CPLX2KSB-14_mod_cd2(1),CPLX2KSB-14,cd2(1),Homology
CPLX2KSB-14_mod_zn2(1),CPLX2KSB-14,zn2(1),Homology
USA300HOU_RS07510-MONOMER_mod_mg2(1),USA300HOU_RS07510-MONOMER,mg2(1),Homology
USA300HOU_RS07510-MONOMER_mod_mn2(1),USA300HOU_RS07510-MONOMER,mn2(1),Homology
USA300HOU_RS07510-MONOMER_mod_ca2(1),USA300HOU_RS07510-MONOMER,ca2(1),Homology
USA300HOU_RS04770-MONOMER_mod_mg2(1),USA300HOU_RS04770-MONOMER,mg2(1),Homology
USA300HOU_RS02455-MONOMER_mod_mg2(1),USA300HOU_RS02455-MONOMER,mg2(1),Homology
USA300HOU_RS08810-MONOMER_mod_mg2(1),USA300HOU_RS08810-MONOMER,mg2(1),Homology
USA300HOU_RS07500-MONOMER_mod_fmnh2(1),USA300HOU_RS07500-MONOMER,fmnh2(1),Homology
USA300HOU_RS07500-MONOMER_mod_fadh2(1),USA300HOU_RS07500-MONOMER,fadh2(1),Homology
USA300HOU_RS12560-MONOMER_mod_mg2(1),USA300HOU_RS12560-MONOMER,mg2(1),Homology
USA300HOU_RS11480-MONOMER_mod_mg2(1),USA300HOU_RS11480-MONOMER,mg2(1),Homology
USA300HOU_RS13070-MONOMER_mod_23bpg(1),USA300HOU_RS13070-MONOMER,23bpg(1),Homology
USA300HOU_RS09390-MONOMER_mod_mg2(1),USA300HOU_RS09390-MONOMER,mg2(1),Homology
USA300HOU_RS05995-MONOMER_mod_zn2(2),USA300HOU_RS05995-MONOMER,zn2(2),Homology
USA300HOU_RS03000-MONOMER_mod_mg2(1)_mod_cl(1),USA300HOU_RS03000-MONOMER,mg2(1) AND cl(1),Homology
USA300HOU_RS14530-MONOMER_mod_mg2(1),USA300HOU_RS14530-MONOMER,mg2(1),Homology
USA300HOU_RS14530-MONOMER_mod_mn2(1),USA300HOU_RS14530-MONOMER,mn2(1),Homology
USA300HOU_RS07515-MONOMER_mod_mg2(1),USA300HOU_RS07515-MONOMER,mg2(1),Homology
USA300HOU_RS14540-MONOMER_mod_mn2(1),USA300HOU_RS14540-MONOMER,mn2(1),Homology
USA300HOU_RS12800-MONOMER_mod_fad(1),USA300HOU_RS12800-MONOMER,fad(1),Homology
USA300HOU_RS01150-MONOMER_mod_glycyl(1),USA300HOU_RS01150-MONOMER,glycyl(1),Homology
USA300HOU_RS01235-MONOMER_mod_fad(1)_mod_pheme(1),USA300HOU_RS01235-MONOMER,fad(1) AND pheme(1),Homology
USA300HOU_RS02580-MONOMER_mod_mg2(1),USA300HOU_RS02580-MONOMER,mg2(1),Homology
USA300HOU_RS05185-MONOMER_mod_mg2(1),USA300HOU_RS05185-MONOMER,mg2(1),Homology
USA300HOU_RS13680-MONOMER_mod_fad(1),USA300HOU_RS13680-MONOMER,fad(1),Homology
USA300HOU_RS06465-MONOMER_mod_mg2(1),USA300HOU_RS06465-MONOMER,mg2(1),Homology
USA300HOU_RS07570-MONOMER_mod_mg2(1),USA300HOU_RS07570-MONOMER,mg2(1),Homology
USA300HOU_RS06200-MONOMER_mod_mg2(2),USA300HOU_RS06200-MONOMER,mg2(2),Homology
USA300HOU_RS13690-MONOMER_mod_mg2(1),USA300HOU_RS13690-MONOMER,mg2(1),Homology
USA300HOU_RS08495-MONOMER_mod_mg2(1),USA300HOU_RS08495-MONOMER,mg2(1),Homology
USA300HOU_RS08720-MONOMER_mod_zn2(6),USA300HOU_RS08720-MONOMER,zn2(6),Homology
USA300HOU_RS03995-MONOMER_mod_fad(1),USA300HOU_RS03995-MONOMER,fad(1),Homology
USA300HOU_RS01205-MONOMER_mod_mg2(1),USA300HOU_RS01205-MONOMER,mg2(1),Homology
USA300HOU_RS05325-MONOMER_mod_mg2(1),USA300HOU_RS05325-MONOMER,mg2(1),Homology
USA300HOU_RS02505-MONOMER_mod_zn2(2),USA300HOU_RS02505-MONOMER,zn2(2),Homology
USA300HOU_RS06015-MONOMER_mod_mg2(1),USA300HOU_RS06015-MONOMER,mg2(1),Homology
USA300HOU_RS05330-MONOMER_mod_mg2(1),USA300HOU_RS05330-MONOMER,mg2(1),Homology
USA300HOU_RS06110-MONOMER_mod_mg2(1)_mod_k(1),USA300HOU_RS06110-MONOMER,mg2(1) AND k(1),Homology
USA300HOU_RS04760-MONOMER_mod_ca2(1),USA300HOU_RS04760-MONOMER,ca2(1),Homology
USA300HOU_RS05335-MONOMER_mod_k(1)_mod_mg2(1),USA300HOU_RS05335-MONOMER,k(1) AND mg2(1),Homology
USA300HOU_RS14280-MONOMER_mod_zn2(1)_mod_mg2(1),USA300HOU_RS14280-MONOMER,zn2(1) AND mg2(1),Homology
USA300HOU_RS05190-MONOMER_mod_mg2(1)_mod_mn2(1)_mod_thmpp(1),USA300HOU_RS05190-MONOMER,mg2(1) AND mn2(1) AND thmpp(1),Homology
USA300HOU_RS13725-MONOMER_mod_4fe4s(1),USA300HOU_RS13725-MONOMER,4fe4s(1),Homology
USA300HOU_RS11440-MONOMER_mod_mg2(1),USA300HOU_RS11440-MONOMER,mg2(1),Homology
USA300HOU_RS08830-MONOMER_mod_pydx5p(1),USA300HOU_RS08830-MONOMER,pydx5p(1),Homology
USA300HOU_RS05350-MONOMER_mod_mg2(1),USA300HOU_RS05350-MONOMER,mg2(1),Homology
USA300HOU_RS02530-MONOMER_mod_mg2(1),USA300HOU_RS02530-MONOMER,mg2(1),Homology
USA300HOU_RS00045-MONOMER_mod_mg2(1),USA300HOU_RS00045-MONOMER,mg2(1),Homology
USA300HOU_RS08845-MONOMER_mod_dpm(1),USA300HOU_RS08845-MONOMER,dpm(1),Homology
USA300HOU_RS06120-MONOMER_mod_4fe4s(1),USA300HOU_RS06120-MONOMER,4fe4s(1),Homology
USA300HOU_RS01305-MONOMER_mod_mg2(1),USA300HOU_RS01305-MONOMER,mg2(1),Homology
USA300HOU_RS01305-MONOMER_mod_mn2(1),USA300HOU_RS01305-MONOMER,mn2(1),Homology
USA300HOU_RS01305-MONOMER_mod_cobalt2(1),USA300HOU_RS01305-MONOMER,cobalt2(1),Homology
USA300HOU_RS09005-MONOMER_mod_mg2(1)_mod_k(1),USA300HOU_RS09005-MONOMER,mg2(1) AND k(1),Homology
USA300HOU_RS09005-MONOMER_mod_mn2(1)_mod_k(1),USA300HOU_RS09005-MONOMER,mn2(1) AND k(1),Homology
USA300HOU_RS05200-MONOMER_mod_hco3(1),USA300HOU_RS05200-MONOMER,hco3(1),Homology
USA300HOU_RS06035-MONOMER_mod_cobalt2(1)_mod_zn2(1),USA300HOU_RS06035-MONOMER,cobalt2(1) AND zn2(1),Homology
USA300HOU_RS06035-MONOMER_mod_mn2(1)_mod_zn2(1),USA300HOU_RS06035-MONOMER,mn2(1) AND zn2(1),Homology
USA300HOU_RS06035-MONOMER_mod_ni2(1)_mod_zn2(1),USA300HOU_RS06035-MONOMER,ni2(1) AND zn2(1),Homology
USA300HOU_RS09245-MONOMER_mod_mg2(1),USA300HOU_RS09245-MONOMER,mg2(1),Homology
USA300HOU_RS04990-MONOMER_mod_mg2(1),USA300HOU_RS04990-MONOMER,mg2(1),Homology
USA300HOU_RS09010-MONOMER_mod_mg2(1),USA300HOU_RS09010-MONOMER,mg2(1),Homology
USA300HOU_RS02560-MONOMER_mod_mg2(1)_mod_pi(1),USA300HOU_RS02560-MONOMER,mg2(1) AND pi(1),Homology
USA300HOU_RS02560-MONOMER_mod_mn2(1)_mod_pi(1),USA300HOU_RS02560-MONOMER,mn2(1) AND pi(1),Homology
USA300HOU_RS11060-MONOMER_mod_4fe4s(1),USA300HOU_RS11060-MONOMER,4fe4s(1),Homology
USA300HOU_RS04530-MONOMER_mod_fe2(1),USA300HOU_RS04530-MONOMER,fe2(1),Homology
USA300HOU_RS04530-MONOMER_mod_fe2(2),USA300HOU_RS04530-MONOMER,fe2(2),Homology
USA300HOU_RS13770-MONOMER_mod_mg2(1)_mod_thmpp(1)_mod_fad(1),USA300HOU_RS13770-MONOMER,mg2(1) AND thmpp(1) AND fad(1),Homology
USA300HOU_RS08835-MONOMER_mod_zn2(1),USA300HOU_RS08835-MONOMER,zn2(1),Homology
USA300HOU_RS11295-MONOMER_mod_mg2(1),USA300HOU_RS11295-MONOMER,mg2(1),Homology
USA300HOU_RS06760-MONOMER_mod_k(1)_mod_mg2(1),USA300HOU_RS06760-MONOMER,k(1) AND mg2(1),Homology
USA300HOU_RS00635-MONOMER_mod_mg2(1),USA300HOU_RS00635-MONOMER,mg2(1),Homology
USA300HOU_RS10340-MONOMER_mod_mg2(1),USA300HOU_RS10340-MONOMER,mg2(1),Homology
USA300HOU_RS11075-MONOMER_mod_mg2(1),USA300HOU_RS11075-MONOMER,mg2(1),Homology
USA300HOU_RS00890-MONOMER_mod_mg2(1),USA300HOU_RS00890-MONOMER,mg2(1),Homology
USA300HOU_RS01400-MONOMER_mod_k(1)_mod_mg2(1),USA300HOU_RS01400-MONOMER,k(1) AND mg2(1),Homology
USA300HOU_RS00085-MONOMER_mod_mg2(1),USA300HOU_RS00085-MONOMER,mg2(1),Homology
USA300HOU_RS05725-MONOMER_mod_Oxidized(1),USA300HOU_RS05725-MONOMER,Oxidized(1),Homology
USA300HOU_RS06510-MONOMER_mod_4fe4s(1),USA300HOU_RS06510-MONOMER,4fe4s(1),Homology
USA300HOU_RS02590-MONOMER_mod_mg2(1),USA300HOU_RS02590-MONOMER,mg2(1),Homology
USA300HOU_RS11670-MONOMER_mod_mn2(2),USA300HOU_RS11670-MONOMER,mn2(2),Homology
