Reaction	Complexes
METTRS	CLJU_RS00840-MONOMER_mod_zn2(2)
MGSA	CLJU_RS03595-MONOMER
MGt5	CLJU_RS04500-MONOMER OR CLJU_RS01455-MONOMER OR CLJU_RS07835-MONOMER OR CLJU_RS10745-MONOMER
MNt2	CLJU_RS16930-MONOMER OR CLJU_RS17640-MONOMER OR CLJU_RS20885-MONOMER OR CLJU_RS07840-MONOMER
MOBDabc	CPLX_MOBDabc-0 OR CPLX_MOBDabc-1 OR CPLX_MOBDabc-2 OR CPLX_MOBDabc-3 OR CPLX_MOBDabc-4
MPTG2ex	CLJU_RS16730-MONOMER
MPTGex	CLJU_RS16730-MONOMER
MTAN	CLJU_RS05255-MONOMER
MTHFC	CLJU_RS18530-MONOMER OR CLJU_RS18535-MONOMER
MTHFD	CLJU_RS18530-MONOMER
MTHFR5	CPLX_MTHFR5-0
NADK	CLJU_RS05480-MONOMER_mod_mg2(1)
NADS1	CLJU_RS03400-MONOMER
NADS2	CLJU_RS03400-MONOMER
NAPRT	CLJU_RS06595-MONOMER
NAt3_2	CPLX_NAt3_2-0 OR CPLX_NAt3_2-1
NFORGLUAH	CLJU_RS12030-MONOMER
NH4t	CLJU_RS01975-MONOMER
NIT1b	CPLX_NIT1b-0 OR CPLX_NIT1b-1 OR CPLX_NIT1b-2 OR CPLX_NIT1b-3 OR CPLX_NIT1b-4 OR CPLX_NIT1b-5 OR CPLX_NIT1b-6 OR CPLX_NIT1b-7
NNAM	CLJU_RS11390-MONOMER
NNAT	CLJU_RS03645-MONOMER_mod_mg2(1)
NNDMBRT	CLJU_RS15740-MONOMER
NNDPR	CLJU_RS12010-MONOMER_mod_mg2(1) OR CLJU_RS18750-MONOMER
NO2t2r	CLJU_RS11675-MONOMER
NO3t2	CLJU_RS11675-MONOMER
NTPP1	CLJU_RS20535-MONOMER_mod_mg2(1)
NTPP10	CLJU_RS20535-MONOMER_mod_mg2(1)
NTPP2	CLJU_RS20535-MONOMER_mod_mg2(1)
NTPP3	CLJU_RS20535-MONOMER_mod_mg2(1)
NTPP4	CLJU_RS20535-MONOMER_mod_mg2(1)
NTPP5	CLJU_RS20535-MONOMER_mod_mg2(1)
NTPP6	CLJU_RS20535-MONOMER_mod_mg2(1)
NTPP7	CLJU_RS20535-MONOMER_mod_mg2(1)
NTPP8	CLJU_RS20535-MONOMER_mod_mg2(1)
NTPP9	CLJU_RS20535-MONOMER_mod_mg2(1)
NTRARf	CPLX_NTRARf-0
NTRIR5	CPLX_NTRIR5-0
OBTFL	CPLX_OBTFL-0_mod_glycyl(1) OR CPLX_OBTFL-1 OR CPLX_OBTFL-2
OCBT	CLJU_RS13835-MONOMER OR CLJU_RS04575-MONOMER OR CLJU_RS12430-MONOMER OR CLJU_RS20970-MONOMER
OCTDPS	CLJU_RS19850-MONOMER_mod_mg2(1)
OMPDC	CLJU_RS17585-MONOMER
ORNDC	CLJU_RS16870-MONOMER_mod_pydx5p(1) OR CLJU_RS00675-MONOMER
ORNTAC	CLJU_RS10570-MONOMER
ORPT	CLJU_RS17570-MONOMER
P5CR	CLJU_RS18405-MONOMER
P5CRx	CLJU_RS18405-MONOMER
PAPPT3	CLJU_RS05200-MONOMER
PC	CLJU_RS18410-MONOMER
PC11M	CLJU_RS15710-MONOMER
PC17M	CLJU_RS15700-MONOMER
PC20M	CLJU_RS15715-MONOMER
PC6AR	CLJU_RS15690-MONOMER
PC6YM	CPLX271D-19
PC8XM	CLJU_RS15735-MONOMER
PFK	CLJU_RS01590-MONOMER_mod_mg2(1) OR CLJU_RS12705-MONOMER
PFK_2	CLJU_RS01590-MONOMER_mod_mg2(1) OR CLJU_RS12705-MONOMER
PFK_3	CLJU_RS01590-MONOMER_mod_mg2(1) OR CLJU_RS12705-MONOMER
PFL	CPLX_OBTFL-2 OR CPLX_OBTFL-1 OR CPLX_OBTFL-0_mod_glycyl(1)
PGAMT	CLJU_RS19915-MONOMER
PGCD	CLJU_RS16155-MONOMER OR CLJU_RS00470-MONOMER OR CLJU_RS01885-MONOMER OR CLJU_RS05680-MONOMER OR CLJU_RS05700-MONOMER OR CLJU_RS15095-MONOMER
PGI	CLJU_RS18285-MONOMER
PGK	CLJU_RS19270-MONOMER
PGM	CLJU_RS19260-MONOMER_mod_mn2(1)
PGMT	CLJU_RS19260-MONOMER_mod_mn2(1)
PGSA120	CLJU_RS06515-MONOMER_mod_mg2(1)
PGSA140	CLJU_RS06515-MONOMER_mod_mg2(1)
PGSA160	CLJU_RS06515-MONOMER_mod_mg2(1)
PGSA161	CLJU_RS06515-MONOMER_mod_mg2(1)
PGSA180	CLJU_RS06515-MONOMER_mod_mg2(1)
PGSA181	CLJU_RS06515-MONOMER_mod_mg2(1)
PHETA1	CLJU_RS06550-MONOMER OR CLJU_RS02275-MONOMER
PHETRS	CLJU_RS16970-MONOMER
PIabc	CLJU_RS06095-MONOMER
PIt2r	CLJU_RS06110-MONOMER
PLPS	CPLX271D-12
PMPK	CLJU_RS16285-MONOMER
PNP	CLJU_RS10190-MONOMER
PNTK	CLJU_RS20455-MONOMER
POR	CLJU_RS04605-MONOMER_mod_thmpp(1) OR CLJU_RS14475-MONOMER
PPA	CLJU_RS05135-MONOMER
PPAKr	CLJU_RS06265-MONOMER_mod_mg2(1)
PPBNGS	CLJU_RS15750-MONOMER_mod_zn2(1)
PPCDC	CLJU_RS06155-MONOMER_mod_fmn(1) OR CLJU_RS06155-MONOMER_mod_mg2(1)
PPCK	CLJU_RS03050-MONOMER_mod_mg2(1) OR CLJU_RS03050-MONOMER_mod_ca2(1) OR CLJU_RS03050-MONOMER_mod_mn2(1)
PPDK	CLJU_RS04010-MONOMER
PPM	CLJU_RS08920-MONOMER_mod_mn2(1)
PPM2	CLJU_RS08920-MONOMER_mod_mn2(1)
PPNCL2	CLJU_RS06155-MONOMER_mod_fmn(1) OR CLJU_RS06155-MONOMER_mod_mg2(1)
PPND	CLJU_RS14390-MONOMER
PPNDH	CLJU_RS14370-MONOMER OR CLJU_RS12565-MONOMER
PRAGS	CLJU_RS04235-MONOMER_mod_mg2(1)
PRAI	CLJU_RS07895-MONOMER
PRAIS	CLJU_RS04220-MONOMER_mod_k(1)_mod_mg2(1)
PRAMPC	CLJU_RS05760-MONOMER
PRASCS	CLJU_RS04210-MONOMER
PRATPP	CLJU_RS05765-MONOMER
PRFGS	CLJU_RS05660-MONOMER_mod_mg2(1)
PRMICI	CLJU_RS05745-MONOMER
PROt4	CLJU_RS10075-MONOMER
PRPPS	CLJU_RS20580-MONOMER_mod_mg2(1)_mod_pi(1) OR CLJU_RS20580-MONOMER_mod_mn2(1)_mod_pi(1)
PSCVT	CLJU_RS14380-MONOMER
PSD120	CLJU_RS00340-MONOMER
PSD140	CLJU_RS00340-MONOMER
PSD160	CLJU_RS00340-MONOMER
PSD161	CLJU_RS00340-MONOMER
PSD180	CLJU_RS00340-MONOMER
PSD181	CLJU_RS00340-MONOMER
PSERT	CLJU_RS00465-MONOMER
PSP_L	CLJU_RS04615-MONOMER OR CLJU_RS10625-MONOMER
PSSA120	CLJU_RS01425-MONOMER
PSSA140	CLJU_RS01425-MONOMER
PSSA160	CLJU_RS01425-MONOMER
PSSA161	CLJU_RS01425-MONOMER
PSSA180	CLJU_RS01425-MONOMER
PSSA181	CLJU_RS01425-MONOMER
PTA2	CLJU_RS06260-MONOMER
PTAr	CLJU_RS06260-MONOMER
PTPATi	CLJU_RS06240-MONOMER_mod_mg2(1)
PTRCTA	CLJU_RS10045-MONOMER_mod_pydx5p(1)
PTRCabc	CPLX_PTRCabc-0
PUNP1	CLJU_RS10190-MONOMER
PUNP2	CLJU_RS10190-MONOMER
PUNP3	CLJU_RS10190-MONOMER
PUNP4	CLJU_RS10190-MONOMER
PUNP5	CLJU_RS10190-MONOMER
PUNP6	CLJU_RS10190-MONOMER
PUNP7	CLJU_RS10190-MONOMER
PYK	CLJU_RS01595-MONOMER_mod_mg2(1)_mod_k(1) OR CLJU_RS01595-MONOMER_mod_mn2(1)_mod_k(1)
PYNP1	CLJU_RS08925-MONOMER
QULNS	CLJU_RS12020-MONOMER_mod_4fe4s(1)
RBFK	CLJU_RS06475-MONOMER
RBFSa	CLJU_RS10825-MONOMER
RBK_L1	CLJU_RS00595-MONOMER
RBP4E	CLJU_RS00590-MONOMER
RHCCE	CLJU_RS11545-MONOMER
RIBFLVt2	CLJU_RS01315-MONOMER
RIBabc	CPLX_RIBabc-0
RMI	CLJU_RS20990-MONOMER_mod_mn2(1)
RMK	CLJU_RS20995-MONOMER_mod_mg2(1)
RMNt	CLJU_RS20980-MONOMER
RMPA	CLJU_RS20985-MONOMER_mod_k(1)_mod_zn2(1)
RNDR1	CLJU_RS03365-MONOMER
RNDR2	CLJU_RS03365-MONOMER
RNDR3	CLJU_RS03365-MONOMER
RNDR4	CLJU_RS03365-MONOMER
RNF	CPLX_RNF-0
RNTR1	CLJU_RS00895-MONOMER
RNTR2	CLJU_RS00895-MONOMER
RNTR3	CLJU_RS00895-MONOMER
RNTR4	CLJU_RS00895-MONOMER
RPE	CLJU_RS06205-MONOMER
RPI	CLJU_RS01130-MONOMER
RZ5PP	CLJU_RS17500-MONOMER
SDPDS	CLJU_RS08540-MONOMER
SDPTA	CLJU_RS10560-MONOMER_mod_pydx5p(1)
SELNPS	CLJU_RS03675-MONOMER_mod_mg2(1) OR CLJU_RS13685-MONOMER
SERAT	CLJU_RS19350-MONOMER
SERD_L	CLJU_RS07395-MONOMER_mod_pydx5p(1) OR CPLX271D-2
SERTRS	CLJU_RS00085-MONOMER_mod_mg2(1)
SERt2r	CLJU_RS08795-MONOMER OR CLJU_RS04100-MONOMER
SHCHCC	CLJU_RS15695-MONOMER
SHCHD2	CLJU_RS15765-MONOMER
SHCHF	CLJU_RS15765-MONOMER
SHK3Dr	CLJU_RS14185-MONOMER OR CLJU_RS14365-MONOMER
SHKK	CLJU_RS14360-MONOMER_mod_mg2(1) OR CLJU_RS14360-MONOMER_mod_mn2(1) OR CLJU_RS14360-MONOMER_mod_cobalt2(1) OR CLJU_RS14360-MONOMER_mod_fe2(1) OR CLJU_RS14360-MONOMER_mod_ca2(1) OR CLJU_RS14360-MONOMER_mod_k(1)
SHSL2r	CLJU_RS03265-MONOMER
SO4t2	CLJU_RS03010-MONOMER OR CLJU_RS10400-MONOMER
SPMDabc	CPLX_PTRCabc-0
SPMS	CLJU_RS13925-MONOMER
SPODM	CLJU_RS14690-MONOMER_mod_cu2(1)
SSALx	CLJU_RS13875-MONOMER
SULR3	CPLX271D-22
SULabc	CLJU_RS18995-MONOMER
TALA	CLJU_RS12790-MONOMER OR CLJU_RS19520-MONOMER
TAURabc	CPLX_TAURabc-0
TDPDRE	CLJU_RS02630-MONOMER OR CLJU_RS02745-MONOMER
TDPDRR	CLJU_RS02625-MONOMER OR CLJU_RS02740-MONOMER
TDPGDH	CLJU_RS02730-MONOMER OR CLJU_RS02615-MONOMER_mod_nad(1)
THDPS	CLJU_RS17065-MONOMER
THFGLUS	CLJU_RS17100-MONOMER
THRAr	CLJU_RS12895-MONOMER
THRD_L	CLJU_RS07395-MONOMER_mod_pydx5p(1)
THRPD	CLJU_RS15770-MONOMER
THRS	CLJU_RS16355-MONOMER_mod_pydx5p(1) OR CLJU_RS19875-MONOMER
TKT1	CPLX_TKT1-0 OR CPLX_TKT1-1
TKT2	CPLX_TKT1-0 OR CPLX_TKT1-1
TMK	CLJU_RS00680-MONOMER
TMN	CLJU_RS12520-MONOMER
TMPPP	CLJU_RS06600-MONOMER OR CLJU_RS16295-MONOMER_mod_mg2(1)
TPI	CLJU_RS19265-MONOMER
TRDR	CLJU_RS13735-MONOMER OR CLJU_RS19940-MONOMER
TRPS1	CPLX271D-17_mod_pydx5p(1)
TRPS2	CLJU_RS07900-MONOMER
TRPS3	CLJU_RS07905-MONOMER
TRPt2r	CLJU_RS14305-MONOMER
TRSARr	CLJU_RS13875-MONOMER OR CLJU_RS00330-MONOMER
TYRTA	CLJU_RS06550-MONOMER OR CLJU_RS02275-MONOMER
UAAGDS	CLJU_RS05190-MONOMER
UAAGMDt	CLJU_RS05215-MONOMER
UAG2E	CLJU_RS01150-MONOMER_mod_nad(1) OR CLJU_RS16795-MONOMER
UAG2EMA	CLJU_RS01150-MONOMER_mod_nad(1) OR CLJU_RS16795-MONOMER
UAGCVT	CLJU_RS01205-MONOMER OR CLJU_RS20680-MONOMER
UAGDP	CLJU_RS20585-MONOMER_mod_mg2(1)
UAGPT3	CLJU_RS01055-MONOMER OR CLJU_RS04600-MONOMER
UAMAGS	CLJU_RS20420-MONOMER_mod_k(1)_mod_mg2(1)
UAMAS	CLJU_RS20600-MONOMER_mod_mg2(1)
UAPGR	CLJU_RS01560-MONOMER_mod_fad(1)
UDCPDP	CLJU_RS07805-MONOMER OR CLJU_RS03055-MONOMER
UDCPDPS	CLJU_RS06410-MONOMER_mod_mg2(1) OR CLJU_RS17465-MONOMER
UDCPDPex	CLJU_RS07805-MONOMER OR CLJU_RS03055-MONOMER
UDPG4E	CLJU_RS10655-MONOMER_mod_nad(1)
UDPGALM	CLJU_RS16525-MONOMER_mod_fad(1)
UDPGD	CLJU_RS16810-MONOMER
UGMDDS	CLJU_RS05195-MONOMER
UMPK	CLJU_RS06400-MONOMER
UPP3MT	CLJU_RS15755-MONOMER
UPP3S	CLJU_RS15755-MONOMER
UPPRT	CLJU_RS01135-MONOMER OR CLJU_RS05275-MONOMER
URAt2	CLJU_RS05270-MONOMER OR CLJU_RS11595-MONOMER OR CLJU_RS07510-MONOMER
URCN	CLJU_RS10545-MONOMER
URIDK2r	CLJU_RS06400-MONOMER
URIK1	CLJU_RS01390-MONOMER_mod_mg2(1)
URIK2	CLJU_RS01390-MONOMER_mod_mg2(1)
URIK3	CLJU_RS01390-MONOMER_mod_mg2(1)
VALTA	CLJU_RS04310-MONOMER_mod_pydx5p(6) OR CLJU_RS04310-MONOMER_mod_pydx5p(1) OR CLJU_RS04620-MONOMER
VALTRS	CLJU_RS17105-MONOMER_mod_mg2(1)
VALt2r	CLJU_RS08715-MONOMER
XAND	CPLX_HXAND-0 OR CPLX_HXAND-1 OR CPLX_HXAND-2
XANt2	CLJU_RS11730-MONOMER OR CLJU_RS07415-MONOMER
XPPT	CLJU_RS07410-MONOMER
XYLI1	CLJU_RS08960-MONOMER_mod_mn2(1)
XYLI2	CLJU_RS08960-MONOMER_mod_mn2(1)
XYLK	CLJU_RS05675-MONOMER OR CLJU_RS08965-MONOMER_mod_mg2(1)
XYLabc	CLJU_RS15905-MONOMER
XYLt2	CLJU_RS08975-MONOMER
ZNabc	CPLX_ZNabc-0 OR CPLX_ZNabc-1 OR CPLX_ZNabc-2 OR CPLX_ZNabc-3
