Reaction,Complexes
SELR,G12WB-2251-MONOMER
SELCYH,G12WB-3191-MONOMER
SELCDH,G12WB-3191-MONOMER
NADH6,CPLX12WB-28
SERTRS2,G12WB-18-MONOMER_mod_mg2(1)
PROTRS,CPLX_PROTRS-0
GLNTRS,CPLX_GLNTRS-0
CYSTRS,G12WB-105-MONOMER_mod_zn2(1)
THRTRS,G12WB-685-MONOMER_mod_zn2(1)
ALATRS,G12WB-1416-MONOMER_mod_zn2(4)
TYRTRS,G12WB-1659-MONOMER
ASNTRS,G12WB-2400-MONOMER
GLYTRS,CPLX12WB-7
LEUTRS,G12WB-2676-MONOMER
FMETTRS,G12WB-2740-MONOMER_mod_mg2(1)_mod_k(1)
TRPTRS,G12WB-2761-MONOMER_mod_mg2(1)
ASPTRS,G12WB-2897-MONOMER
VALTRS,G12WB-3423-MONOMER_mod_mg2(1)
METTRS,G12WB-3721-MONOMER_mod_zn2(2)
SERTRS,G12WB-18-MONOMER_mod_mg2(1)
PHETRS,G12WB-809-MONOMER
GLCS1,G12WB-992-MONOMER
GLCP,G12WB-993-MONOMER_mod_pydx5p(1)
P5CR,G12WB-1632-MONOMER OR G12WB-3448-MONOMER
SERAT,G12WB-1733-MONOMER
SPODM,CPLX12WB-67_mod_mn2(1)
ADD,CD630_18200-MONOMER_mod_mn2(1)
Cuabc,G12WB-2268-MONOMER
GLBRAN2,G12WB-2681-MONOMER
PAPPT3,G12WB-2805-MONOMER
UDPGD,G12WB-2930-MONOMER
ACM6PH,G12WB-3208-MONOMER
CYTOM,G12WB-3308-MONOMER OR G12WB-1037-MONOMER
FE3abc,CPLX_FE3abc-0
BGLA1,G12WB-3299-MONOMER
METSR_S1,G12WB-2324-MONOMER
MALTATr,G12WB-980-MONOMER
ACGApts,G12WB-3300-MONOMER
CELBpts,CPLX_CELBpts-0
CODH_ACS,G12WB-841-MONOMER
CYSS,G12WB-1732-MONOMER_mod_pydx5p(1)
MOBDabc,CPLX_MOBDabc-0
MTHFR5,G12WB-832-MONOMER
26DPAi,G12WB-3133-MONOMER
ACTNabc,G12WB-2089-MONOMER
ASPR,G12WB-2410-MONOMER
ANHMK,G12WB-3213-MONOMER
MOGDS,G12WB-1852-MONOMER_mod_mg2(1) OR G12WB-1852-MONOMER_mod_mn2(1)
MNabc,G12WB-3361-MONOMER
CHTBSH,G12WB-3249-MONOMER
LEUTA,G12WB-1584-MONOMER_mod_pydx5p(1)
HBCHLR,G12WB-911-MONOMER OR G12WB-1177-MONOMER
FNRR3,G12WB-3481-MONOMER OR G12WB-3426-MONOMER OR G12WB-1001-MONOMER OR G12WB-1002-MONOMER
ACACCT,CPLX_BUTCT2-0
FMNRx,G12WB-2238-MONOMER
FMNRx2,G12WB-1816-MONOMER OR G12WB-1954-MONOMER OR G12WB-3355-MONOMER OR G12WB-2238-MONOMER
AGPOP,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
PYK3,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
r0280,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
UAGHD,G12WB-3576-MONOMER_mod_fad(1)
GAMpts,G12WB-581-MONOMER OR G12WB-926-MONOMER OR G12WB-3259-MONOMER
SALCpts,CPLX_SALCpts-0
S6PG,CPLX_S6PG-0
ARBTpts,CPLX_SALCpts-0
AB6PGH,CPLX_S6PG-0
PPATabc,G12WB-3714-MONOMER OR G12WB-3715-MONOMER
GLUabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
ASNabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
GLYBabc,CPLX_GLYBabc-0
ASPabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
PTRCabc,CPLX12WB-56
METDabc,CPLX_METDabc-0
CHLabc,CPLX_GLYBabc-0
ACGK,G12WB-2180-MONOMER_mod_mg2(1)
ACGS_copy2,G12WB-2181-MONOMER
PROR,G12WB-3404-MONOMER OR G12WB-2176-MONOMER OR G12WB-2980-MONOMER OR G12WB-559-MONOMER
UREASE,G12WB-1525-MONOMER
ACOTA,G12WB-2179-MONOMER_mod_pydx5p(1)
PEPGLYCAN,G12WB-2802-MONOMER
A4HBCT,G12WB-2491-MONOMER
VACOAI_2,G12WB-2493-MONOMER
BNOCA,G12WB-443-MONOMER OR G12WB-3131-MONOMER
HBCO_nadp,G12WB-1178-MONOMER
BUTCT,CPLX_BUTCT2-0
SAOR,G12WB-1313-MONOMER
AAAN,CPLX12WB-76
4HBCOAH,G12WB-2493-MONOMER
ACTD_1,G12WB-1313-MONOMER
T2ECR,G12WB-505-MONOMER OR G12WB-1174-MONOMER
SSAH,G12WB-2490-MONOMER
BDH,G12WB-2830-MONOMER
BTS,G12WB-443-MONOMER OR G12WB-2051-MONOMER OR G12WB-3131-MONOMER
HCO3E,G12WB-2369-MONOMER
BTCOARx,G12WB-443-MONOMER OR G12WB-3131-MONOMER
PBUTT,G12WB-216-MONOMER OR G12WB-826-MONOMER OR G12WB-2576-MONOMER
BTS_nadph,G12WB-443-MONOMER OR G12WB-3171-MONOMER
BUTKr,G12WB-217-MONOMER OR G12WB-2529-MONOMER OR G12WB-2577-MONOMER
MGt5,G12WB-2589-MONOMER OR G12WB-1010-MONOMER OR G12WB-1975-MONOMER OR G12WB-2277-MONOMER OR G12WB-2992-MONOMER OR G12WB-3437-MONOMER OR G12WB-3701-MONOMER
FORt,G12WB-3577-MONOMER
NARK,G12WB-2385-MONOMER OR G12WB-3577-MONOMER
Kt1,G12WB-807-MONOMER OR G12WB-2299-MONOMER
r2465_1,G12WB-1210-MONOMER OR G12WB-1010-MONOMER OR G12WB-1975-MONOMER OR G12WB-2277-MONOMER OR G12WB-2992-MONOMER OR G12WB-3437-MONOMER OR G12WB-3701-MONOMER
ICDHyr,G12WB-944-MONOMER_mod_mn2(1) OR G12WB-944-MONOMER_mod_mg2(1)
AKGDH,CPLX_AKGDH-0
PC,G12WB-73-MONOMER
ACONTa,G12WB-943-MONOMER
ICDHx,G12WB-944-MONOMER_mod_mn2(1) OR G12WB-944-MONOMER_mod_mg2(1)
SUCOAS,G12WB-2495-MONOMER
ACONTb,G12WB-943-MONOMER
FUM,CPLX12WB-22
MDH,G12WB-2322-MONOMER
METAT,G12WB-234-MONOMER_mod_k(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_ca2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_ca2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_ca2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_ca2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_ca2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_ca2(1)
AHCi,G12WB-2762-MONOMER
SPMDAT1_2,G12WB-1343-MONOMER
METS,G12WB-3783-MONOMER_mod_zn2(1)_mod_cbl1(1)
AHSERL2,G12WB-1969-MONOMER
GALT,G12WB-1475-MONOMER
FBA2,G12WB-509-MONOMER OR G12WB-3298-MONOMER
PFK,G12WB-3272-MONOMER OR G12WB-3569-MONOMER_mod_mg2(1)
MAN1PT,G12WB-2938-MONOMER
CT6PT,G12WB-3569-MONOMER_mod_mg2(1) OR G12WB-3272-MONOMER
GALM2,G12WB-3619-MONOMER
G6PI_1_2,G12WB-1714-MONOMER OR G12WB-2939-MONOMER_mod_mg2(1)
PFK_2,G12WB-3630-MONOMER
GLTPD,G12WB-2476-MONOMER
UGLT,G12WB-1475-MONOMER
UDPG4E,G12WB-2867-MONOMER_mod_nad(1)
UT6PT,G12WB-3569-MONOMER_mod_mg2(1) OR G12WB-3272-MONOMER
TGBPA,G12WB-3627-MONOMER OR G12WB-3235-MONOMER
IT6PT,G12WB-3630-MONOMER OR G12WB-3237-MONOMER
GAL6PI,CPLX_GAL6PI-0
SERDA,G12WB-3389-MONOMER_mod_4fe4s(1)
GCCa,CPLX_GCCa-0
SERD_D,G12WB-2980-MONOMER
HSDy,G12WB-1296-MONOMER OR G12WB-1717-MONOMER
PSP_L,G12WB-344-MONOMER OR G12WB-415-MONOMER
ASPK,G12WB-1457-MONOMER OR G12WB-2204-MONOMER OR G12WB-2778-MONOMER
THRA,G12WB-2748-MONOMER
THRD,G12WB-1939-MONOMER
THRS,G12WB-2273-MONOMER
AMPTASECG,G12WB-818-MONOMER OR G12WB-1434-MONOMER_mod_zn2(1)
CHOLD3,G12WB-443-MONOMER OR G12WB-3171-MONOMER
THRD_L,G12WB-2668-MONOMER_mod_pydx5p(1)
GHMT2r,G12WB-2883-MONOMER OR G12WB-2994-MONOMER
PGCD,G12WB-1110-MONOMER
SERR,G12WB-1767-MONOMER OR G12WB-2980-MONOMER OR G12WB-2176-MONOMER OR G12WB-559-MONOMER
PSERT,G12WB-1109-MONOMER
HSDxi,G12WB-1296-MONOMER OR G12WB-1717-MONOMER
MANPGH,G12WB-3246-MONOMER
GLYCK,G12WB-3245-MONOMER
HSK,G12WB-2274-MONOMER_mod_k(1)_mod_mg2(1)
ASAD,G12WB-3391-MONOMER
SERD_L,G12WB-3389-MONOMER_mod_4fe4s(1)
CHOLD,G12WB-3171-MONOMER
GAPDi_nadp,G12WB-3340-MONOMER OR G12WB-1913-MONOMER
PGI1c,G12WB-3452-MONOMER
GD3P2,G12WB-691-MONOMER
ALDD2x,G12WB-2361-MONOMER
PGCM,G12WB-1714-MONOMER OR G12WB-2470-MONOMER OR G12WB-2939-MONOMER_mod_mg2(1)
GCCc,CPLX_AKGDH-0
POR_syn,CPLX_POR_syn-0
PGM,G12WB-3337-MONOMER_mod_mn2(1) OR G12WB-1958-MONOMER
GLUKA_1,G12WB-2613-MONOMER OR G12WB-2391-MONOMER
PGI,G12WB-3452-MONOMER
GAPD,G12WB-3340-MONOMER OR G12WB-1913-MONOMER
NMNAT,G12WB-2679-MONOMER_mod_mg2(1)
NADS1,G12WB-905-MONOMER_mod_mg2(1) OR G12WB-905-MONOMER_mod_mn2(1)
NNATr,G12WB-2679-MONOMER_mod_mg2(1)
NRRH,CPLX-9456
ASPO2y,G12WB-2521-MONOMER_mod_fad(1)
NADS2,G12WB-905-MONOMER_mod_mg2(1) OR G12WB-905-MONOMER_mod_mn2(1)
ASPO2,G12WB-2521-MONOMER_mod_fad(1)
NAMNPP,G12WB-3724-MONOMER
NT5C_2,G12WB-2692-MONOMER OR G12WB-303-MONOMER
NADDP,G12WB-3587-MONOMER
QULNS,G12WB-2522-MONOMER_mod_4fe4s(1)
NADK,G12WB-1168-MONOMER
ASPO5,G12WB-2521-MONOMER_mod_fad(1)
NAR_syn_2,G12WB-2336-MONOMER
NITR,G12WB-2336-MONOMER
NOR_syn_2,G12WB-2583-MONOMER
NTRIRy_1,G12WB-2583-MONOMER
HAMR,G12WB-2326-MONOMER
NTRIR2x,G12WB-2583-MONOMER
FGFT_1,G12WB-325-MONOMER
FTCD,G12WB-830-MONOMER
DHFR,G12WB-2733-MONOMER
MRF,G12WB-833-MONOMER
COMCOA,CPLX12WB-12
THFAT,G12WB-2883-MONOMER OR G12WB-2994-MONOMER
MTHFR2,G12WB-833-MONOMER
MTHFC,G12WB-830-MONOMER
MTHFD2i,G12WB-831-MONOMER
MHFMT,G12WB-838-MONOMER
FTHFCL,G12WB-3636-MONOMER
MTHFD,G12WB-831-MONOMER
GCCb,G12WB-1797-MONOMER
FTHFLi,G12WB-829-MONOMER
CMH2,G12WB-827-MONOMER
SSCOARy,G12WB-2494-MONOMER
CO2FO,G12WB-828-MONOMER OR G12WB-835-MONOMER OR G12WB-836-MONOMER OR G12WB-837-MONOMER OR G12WB-838-MONOMER
COAO,G12WB-828-MONOMER OR G12WB-835-MONOMER OR G12WB-838-MONOMER OR G12WB-280-MONOMER OR CPLX12WB-75
FNRR2,G12WB-1674-MONOMER
FDH6r,G12WB-880-MONOMER OR G12WB-2336-MONOMER
FRUpts2,G12WB-3297-MONOMER OR CPLX12WB-44 OR CPLX12WB-47 OR CPLX12WB-83 OR CPLX12WB-46 OR CPLX_MANpts-0 OR CPLX_FRUpts2-0 OR CPLX_FRUpts-0
GALTpts,CPLX12WB-80 OR CPLX_GALTpts-0 OR CPLX12WB-3
MALTpts,CPLX12WB-50
TREpts,CPLX_TREpts-0
RPE,G12WB-2471-MONOMER OR G12WB-3271-MONOMER OR G12WB-2731-MONOMER
PRPPS,G12WB-3695-MONOMER_mod_mg2(1)_mod_pi(1) OR G12WB-3695-MONOMER_mod_mn2(1)_mod_pi(1)
RPI,CPLX_GAL6PI-0
PPM,G12WB-1354-MONOMER_mod_mn2(1)
EDA,G12WB-3812-MONOMER
GND,G12WB-2973-MONOMER
DDGLK,G12WB-3827-MONOMER
SBP,G12WB-1322-MONOMER
GLYCK2,G12WB-3245-MONOMER
EDD,G12WB-2160-MONOMER_mod_4fe4s(1)
DRBK,G12WB-405-MONOMER_mod_k(1)_mod_mg2(1)
PGL,G12WB-1126-MONOMER
RBK,G12WB-405-MONOMER_mod_k(1)_mod_mg2(1)
TKT1,G12WB-2474-MONOMER OR G12WB-3640-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1) OR G12WB-3639-MONOMER
PPM2_2,G12WB-1354-MONOMER_mod_mn2(1)
DRPA,G12WB-1637-MONOMER
SHKK,G12WB-1983-MONOMER_mod_mg2(1) OR G12WB-1983-MONOMER_mod_mn2(1) OR G12WB-1983-MONOMER_mod_cobalt2(1) OR G12WB-1983-MONOMER_mod_fe2(1) OR G12WB-1983-MONOMER_mod_ca2(1) OR G12WB-1983-MONOMER_mod_k(1)
4HALDD,G12WB-2361-MONOMER
PPND,G12WB-1984-MONOMER
PPNDH,G12WB-1981-MONOMER
SHK3Dr,G12WB-2861-MONOMER OR G12WB-1982-MONOMER
CHORS,G12WB-1980-MONOMER_mod_fmnh2(1) OR G12WB-1980-MONOMER_mod_fadh2(1)
DHQS,G12WB-1978-MONOMER_mod_cobalt2(1)_mod_nad(1)
SKDH_1,G12WB-2861-MONOMER
AROH,G12WB-1981-MONOMER
ARNO,G12WB-1984-MONOMER
PSCVT,G12WB-1979-MONOMER
CHORM,G12WB-1981-MONOMER
DHQTi,G12WB-2373-MONOMER OR G12WB-2168-MONOMER OR G12WB-3828-MONOMER
C4HP,G12WB-2137-MONOMER
PHETA1,G12WB-191-MONOMER OR G12WB-1474-MONOMER OR G12WB-2988-MONOMER OR G12WB-1688-MONOMER OR G12WB-2355-MONOMER_mod_pydx5p(1)
DDPA,G12WB-1590-MONOMER OR G12WB-1977-MONOMER
O2XOADOX,CPLX_AKGDH-0
HPH4CL,CPLX_HPH4CL-0
AEPPYRTA,CPLX_AEPPYRTA-0
PALDH,G12WB-3009-MONOMER
ACALD,G12WB-443-MONOMER OR G12WB-2061-MONOMER OR G12WB-3131-MONOMER
PHHL,G12WB-3808-MONOMER
PHNO,G12WB-3719-MONOMER OR G12WB-3718-MONOMER OR G12WB-3717-MONOMER OR G12WB-3716-MONOMER
PPA,G12WB-442-MONOMER
PHHL2,G12WB-2361-MONOMER
ANTDR,G12WB-192-MONOMER
NTD10,G12WB-2692-MONOMER
XTSNH,CPLX-9456
GLYR,CPLX_GLYR-0 OR CPLX_GLYR-1
PUNP6,G12WB-1355-MONOMER
NTD7,G12WB-303-MONOMER OR G12WB-2692-MONOMER
DHNCM,G12WB-1664-MONOMER
DCTCP,G12WB-669-MONOMER
URIDK2r,G12WB-3519-MONOMER
RNTR4_2,G12WB-192-MONOMER
BUP2,G12WB-599-MONOMER
RNDR4,CPLX12WB-11 OR G12WB-1395-MONOMER
PYK5,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
CYTK1,G12WB-1960-MONOMER_mod_mg2(1)
UTUP,G12WB-669-MONOMER
DATCY,G12WB-669-MONOMER
ORPT,G12WB-292-MONOMER
PYK4,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
RNDR3,CPLX12WB-11 OR G12WB-1395-MONOMER
DCTUP,G12WB-669-MONOMER
DGTCY,G12WB-669-MONOMER
CYTDK1,G12WB-669-MONOMER
DHPD,G12WB-2235-MONOMER OR G12WB-3344-MONOMER_mod_cobalt2(1)_mod_zn2(1) OR G12WB-3344-MONOMER_mod_mn2(1)_mod_zn2(1) OR G12WB-3344-MONOMER_mod_ni2(1)_mod_zn2(1) OR G12WB-4246-MONOMER
DCTPD,G12WB-3657-MONOMER
UMPK,G12WB-2295-MONOMER
ASPCT,G12WB-3775-MONOMER
TMDPP,G12WB-1356-MONOMER
NTP5,G12WB-3475-MONOMER_mod_mg2(1)
PYNP2r,G12WB-1356-MONOMER
CSND,G12WB-19-MONOMER_mod_zn2(2)
DHORD2,CPLX12WB-63 OR CPLX_DHORD2-0 OR CPLX_DHORD2-1
URIK1,G12WB-669-MONOMER
CBPS,CPLX12WB-34_mod_mg2(1) OR CPLX12WB-34_mod_mn2(1) OR CPLX12WB-34_mod_cobalt2(1) OR CPLX12WB-34_mod_cd2(1) OR CPLX12WB-34_mod_zn2(1) OR G12WB-3776-MONOMER OR CPLX_CBPS-0 OR G12WB-3778-MONOMER
DHPM2,G12WB-2235-MONOMER OR G12WB-3344-MONOMER_mod_cobalt2(1)_mod_zn2(1) OR G12WB-3344-MONOMER_mod_mn2(1)_mod_zn2(1) OR G12WB-3344-MONOMER_mod_ni2(1)_mod_zn2(1)
CYTDK2,G12WB-669-MONOMER
TMDS3,G12WB-107-MONOMER
URIK2,G12WB-669-MONOMER
PYNP1,G12WB-1356-MONOMER
DURIPP,G12WB-1356-MONOMER
DHORTS,G12WB-1664-MONOMER OR G12WB-3830-MONOMER
DTTUP,G12WB-669-MONOMER
DCYTD,G12WB-3657-MONOMER
ITCY,G12WB-669-MONOMER
DUTPDP,G12WB-2554-MONOMER
BUPN,G12WB-599-MONOMER
CPS_1,CPLX12WB-34_mod_mg2(1) OR CPLX12WB-34_mod_mn2(1) OR CPLX12WB-34_mod_cobalt2(1) OR CPLX12WB-34_mod_cd2(1) OR CPLX12WB-34_mod_zn2(1) OR G12WB-3776-MONOMER OR CPLX_CBPS-0 OR G12WB-3778-MONOMER
DTMPK,G12WB-3731-MONOMER
URIK3,G12WB-669-MONOMER
UTCY,G12WB-669-MONOMER
PYK2,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
DUTUP,G12WB-669-MONOMER
RNTR3_2,G12WB-192-MONOMER
UPPRT,G12WB-2752-MONOMER OR G12WB-3659-MONOMER
OMPDC,G12WB-3779-MONOMER
DUTCP,G12WB-669-MONOMER
DATUP,G12WB-669-MONOMER
CYTK2,G12WB-1960-MONOMER_mod_mg2(1)
SR1_1,CPLX12WB-73 OR CPLX_SR1_1-0
GLP5H,G12WB-2179-MONOMER_mod_pydx5p(1)
SR4,G12WB-2061-MONOMER
SR5,CPLX_GLYR-1 OR CPLX_SR5-0
PTA2E,G12WB-216-MONOMER
ALATA_D,G12WB-1953-MONOMER
PIBT,G12WB-216-MONOMER
VOR2bE,G12WB-220-MONOMER
SULRR,G12WB-2583-MONOMER OR CPLX12WB-43
SULR_syn_1,G12WB-2583-MONOMER
HMR_6515,G12WB-225-MONOMER OR G12WB-1673-MONOMER
CYANST,G12WB-225-MONOMER OR G12WB-1673-MONOMER
SULRR2,G12WB-2583-MONOMER OR CPLX12WB-43
UAGPT3_2,G12WB-2882-MONOMER
CDPGH_2,G12WB-347-MONOMER
GRTT,G12WB-1336-MONOMER_mod_mg2(1) OR G12WB-1336-MONOMER_mod_mn2(1)
IPDPS_syn,G12WB-1962-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
DMPPS_syn,G12WB-1962-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
CDPMEK,G12WB-3752-MONOMER_mod_mg2(1)
MEPCT,G12WB-99-MONOMER_mod_mg2(1) OR G12WB-99-MONOMER_mod_mn2(1) OR G12WB-99-MONOMER_mod_cobalt2(1)
MECDPDH4E,G12WB-2285-MONOMER_mod_mn2(1)
DXPRIi,G12WB-2287-MONOMER_mod_mn2(1) OR G12WB-2287-MONOMER_mod_cobalt2(1) OR G12WB-2287-MONOMER_mod_mg2(1)
FDIPDC,G12WB-2292-MONOMER_mod_mg2(1) OR G12WB-2921-MONOMER
FRTT,G12WB-1336-MONOMER_mod_mg2(1) OR G12WB-1336-MONOMER_mod_mn2(1)
DMATT,G12WB-1336-MONOMER_mod_mg2(1) OR G12WB-1336-MONOMER_mod_mn2(1)
UDCPDP,G12WB-1467-MONOMER OR G12WB-3151-MONOMER
GGTT,G12WB-1336-MONOMER_mod_mg2(1) OR G12WB-1336-MONOMER_mod_mn2(1)
HMGL,G12WB-908-MONOMER
IPDDI,G12WB-2527-MONOMER
IPDPS,G12WB-1962-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
MECDPS,G12WB-100-MONOMER_mod_mn2(1)
DMPPS,G12WB-1962-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
TYRL_2,G12WB-1848-MONOMER OR G12WB-2313-MONOMER
X5TDG,G12WB-2474-MONOMER OR G12WB-2473-MONOMER OR G12WB-3640-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1) OR G12WB-3639-MONOMER
HETZK,G12WB-1739-MONOMER OR G12WB-2313-MONOMER
TMPPP,G12WB-1740-MONOMER_mod_mg2(1) OR G12WB-1849-MONOMER
PPS2,G12WB-1844-MONOMER
PPS5,G12WB-1844-MONOMER
PMPK,G12WB-1488-MONOMER OR G12WB-1698-MONOMER OR G12WB-1738-MONOMER
S7PTDG,G12WB-2474-MONOMER OR G12WB-2473-MONOMER OR G12WB-3640-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1) OR G12WB-3639-MONOMER
DAPAL_1,G12WB-2237-MONOMER OR G12WB-3350-MONOMER
VALTA,G12WB-1584-MONOMER_mod_pydx5p(1)
IPPMIa,CPLX12WB-24
DHAD2,G12WB-2160-MONOMER_mod_4fe4s(1)
VPAMTr,G12WB-3856-MONOMER
MB2CFO,G12WB-505-MONOMER OR G12WB-1174-MONOMER
ACHBS,G12WB-1704-MONOMER
KARA2,G12WB-1703-MONOMER_mod_mg2(1)
MACCOAT,G12WB-1179-MONOMER OR G12WB-2827-MONOMER
OMCDC,G12WB-1107-MONOMER_mod_mg2(1)_mod_mn2(1) OR G12WB-944-MONOMER_mod_mn2(1) OR G12WB-944-MONOMER_mod_mg2(1)
IBHH,G12WB-443-MONOMER OR G12WB-3171-MONOMER
MMSAD1,G12WB-691-MONOMER
OBTFL,G12WB-871-MONOMER OR G12WB-1247-MONOMER OR G12WB-3449-MONOMER
CNOR,G12WB-3600-MONOMER
SHCHD2,G12WB-3595-MONOMER
CYRDAAT,G12WB-2063-MONOMER
ALMPC,G12WB-3597-MONOMER
ACBIPGT_2,G12WB-3615-MONOMER
NNDMBRT,G12WB-3616-MONOMER
CPPPGO2,G12WB-2619-MONOMER OR G12WB-2899-MONOMER
BTS4E,G12WB-3137-MONOMER OR G12WB-403-MONOMER_mod_4fe4s(1)_mod_2fe2s(1) OR G12WB-2312-MONOMER
UPP3S,G12WB-3597-MONOMER
THRPDC,G12WB-2845-MONOMER OR G12WB-3609-MONOMER
ADOCBIK,G12WB-3615-MONOMER
UPP3MT,G12WB-3597-MONOMER
GDOCBIK,G12WB-3615-MONOMER
CPC2MTE,G12WB-3599-MONOMER
UPPDC1,G12WB-1877-MONOMER
LTHRK,G12WB-344-MONOMER
BACCL,G12WB-3744-MONOMER
CODSCL5BMT,G12WB-3606-MONOMER
DHBD,G12WB-1313-MONOMER
CP3S,G12WB-3599-MONOMER
ADOCBLS1,G12WB-3614-MONOMER
ICHORT,G12WB-3818-MONOMER OR G12WB-1538-MONOMER
CP7MT,G12WB-3604-MONOMER
CBIATE,G12WB-2063-MONOMER
P9DH,G12WB-1821-MONOMER
ADCPS1E,G12WB-3610-MONOMER
AP7MT,G12WB-3605-MONOMER
PGAL,G12WB-3598-MONOMER_mod_dpm(1)
AH5L,G12WB-3596-MONOMER_mod_zn2(1)
ADCYRSE,G12WB-3612-MONOMER
CPC8MM_2,G12WB-3607-MONOMER
CODSCL4MT_1,G12WB-3603-MONOMER
CPC6R,G12WB-3600-MONOMER
RZ5PP,G12WB-3613-MONOMER
SAMU3,G12WB-3595-MONOMER OR G12WB-3597-MONOMER
CPC3MT,G12WB-3601-MONOMER
CLGAL,G12WB-3611-MONOMER
ADOCBLS2_2,G12WB-3614-MONOMER
SCL,G12WB-3599-MONOMER
CODSCL5DA,G12WB-3602-MONOMER
ACARP,G12WB-3613-MONOMER
PYDAMK,G12WB-1488-MONOMER
HD22,G12WB-232-MONOMER
DEDACP1,G12WB-1311-MONOMER
DE3OX,CPLX_BMOC-0
