Complex,Complex_compartment,Protein,Protein_compartment,translocase_pathway
G12WB-1518-MONOMER,Plasma_Membrane,CD630_13800(),Plasma_Membrane,s
G12WB-573-MONOMER,Plasma_Membrane,CD630_04610(),Plasma_Membrane,s
G12WB-2557-MONOMER,Plasma_Membrane,CD630_24060(),Plasma_Membrane,s
G12WB-3228-MONOMER,Plasma_Membrane,CD630_30670(),Plasma_Membrane,s
G12WB-2207-MONOMER,Plasma_Membrane,CD630_20560(),Plasma_Membrane,s
G12WB-2542-MONOMER,Plasma_Membrane,CD630_23910(),Plasma_Membrane,s
G12WB-1489-MONOMER,Plasma_Membrane,CD630_13540(),Plasma_Membrane,s
G12WB-2193-MONOMER,Plasma_Membrane,CD630_20440(),Plasma_Membrane,s
G12WB-541-MONOMER,Plasma_Membrane,CD630_04330(),Plasma_Membrane,s
G12WB-2528-MONOMER,Plasma_Membrane,CD630_23780(),Plasma_Membrane,s
G12WB-876-MONOMER,Plasma_Membrane,CD630_07640(),Plasma_Membrane,s
G12WB-1807-MONOMER,Plasma_Membrane,CD630_16660(),Plasma_Membrane,s
G12WB-215-MONOMER,Plasma_Membrane,CD630_01111(),Plasma_Membrane,s
G12WB-247-MONOMER,Plasma_Membrane,CD630_01430(),Plasma_Membrane,s
G12WB-1185-MONOMER,Plasma_Membrane,CD630_10632(),Plasma_Membrane,s
G12WB-2803-MONOMER,Plasma_Membrane,CD630_26520(),Plasma_Membrane,s
G12WB-481-MONOMER,Plasma_Membrane,CD630_03750(),Plasma_Membrane,s
G12WB-1759-MONOMER,Plasma_Membrane,CD630_16200(),Plasma_Membrane,s
G12WB-3654-MONOMER,Plasma_Membrane,CD630_34740(),Plasma_Membrane,s
G12WB-1170-MONOMER,Plasma_Membrane,CD630_10510(),Plasma_Membrane,s
G12WB-817-MONOMER,Plasma_Membrane,CD630_07070(),Plasma_Membrane,s
G12WB-1400-MONOMER,Plasma_Membrane,CD630_12660(),Plasma_Membrane,s
G12WB-2104-MONOMER,Plasma_Membrane,CD630_19620(),Plasma_Membrane,s
G12WB-364-MONOMER,Plasma_Membrane,CD630_02600(),Plasma_Membrane,s
G12WB-447-MONOMER,Plasma_Membrane,CD630_03380(),Plasma_Membrane,s
G12WB-1371-MONOMER,Plasma_Membrane,CD630_12380(),Plasma_Membrane,s
G12WB-3610-MONOMER,Plasma_Membrane,CD630_34330(),Plasma_Membrane,s
G12WB-2394-MONOMER,Plasma_Membrane,CD630_22390(),Plasma_Membrane,s
G12WB-1661-MONOMER,Plasma_Membrane,CD630_15230(),Plasma_Membrane,s
G12WB-2024-MONOMER,Plasma_Membrane,CD630_18770(),Plasma_Membrane,s
G12WB-728-MONOMER,Plasma_Membrane,CD630_06190(),Plasma_Membrane,s
G12WB-2701-MONOMER,Plasma_Membrane,CD630_25460(),Plasma_Membrane,s
G12WB-3036-MONOMER,Plasma_Membrane,CD630_28760(),Plasma_Membrane,s
G12WB-3370-MONOMER,Plasma_Membrane,CD630_32040(),Plasma_Membrane,s
G12WB-3547-MONOMER,Plasma_Membrane,CD630_33740(),Plasma_Membrane,s
G12WB-235-MONOMER,Plasma_Membrane,CD630_01310(),Plasma_Membrane,s
G12WB-3021-MONOMER,Plasma_Membrane,CD630_28610(),Plasma_Membrane,s
G12WB-3532-MONOMER,Plasma_Membrane,CD630_33630(),Plasma_Membrane,s
G12WB-1993-MONOMER,Plasma_Membrane,CD630_18490(),Plasma_Membrane,s
G12WB-2672-MONOMER,Plasma_Membrane,CD630_25171(),Plasma_Membrane,s
G12WB-1616-MONOMER,Plasma_Membrane,CD630_14790(),Plasma_Membrane,s
G12WB-3518-MONOMER,Cell_Wall,CD630_33490(),Cell_Wall,s
G12WB-2993-MONOMER,Plasma_Membrane,CD630_28330(),Plasma_Membrane,s
G12WB-666-MONOMER,Plasma_Membrane,CD630_05540(),Plasma_Membrane,s
G12WB-3312-MONOMER,Plasma_Membrane,CD630_31501(),Plasma_Membrane,s
G12WB-2291-MONOMER,Plasma_Membrane,CD630_21350(),Plasma_Membrane,s
G12WB-650-MONOMER,Plasma_Membrane,CD630_05380(),Plasma_Membrane,s
G12WB-1344-MONOMER,Plasma_Membrane,CD630_12130(),Plasma_Membrane,s
G12WB-1573-MONOMER,Plasma_Membrane,CD630_14350(),Plasma_Membrane,s
G12WB-2277-MONOMER,Plasma_Membrane,CD630_21220(),Plasma_Membrane,s
G12WB-295-MONOMER,Plasma_Membrane,CD630_01900(),Plasma_Membrane,s
G12WB-2262-MONOMER,Plasma_Membrane,CD630_21090(),Plasma_Membrane,s
G12WB-2598-MONOMER,Plasma_Membrane,CD630_24450(),Plasma_Membrane,s
G12WB-961-MONOMER,Plasma_Membrane,CD630_08510(),Plasma_Membrane,s
G12WB-1544-MONOMER,Plasma_Membrane,CD630_14060(),Plasma_Membrane,s
G12WB-3445-MONOMER,Plasma_Membrane,CD630_32780(),Plasma_Membrane,s
G12WB-2920-MONOMER,Plasma_Membrane,CD630_27610(),Plasma_Membrane,s
G12WB-3430-MONOMER,Plasma_Membrane,CD630_32620(),Plasma_Membrane,s
G12WB-2569-MONOMER,Plasma_Membrane,CD630_24180(),Plasma_Membrane,s
G12WB-1270-MONOMER,Plasma_Membrane,CD630_11400(),Plasma_Membrane,s
G12WB-2891-MONOMER,Plasma_Membrane,CD630_27340(),Plasma_Membrane,s
G12WB-2877-MONOMER,Plasma_Membrane,CD630_27200(),Plasma_Membrane,s
G12WB-903-MONOMER,Plasma_Membrane,CD630_07920(),Plasma_Membrane,s
G12WB-3210-MONOMER,Plasma_Membrane,CD630_30480(),Plasma_Membrane,s
G12WB-1486-MONOMER,Plasma_Membrane,CD630_13510(),Plasma_Membrane,s
G12WB-538-MONOMER,Plasma_Membrane,CD630_04300(),Plasma_Membrane,s
G12WB-2525-MONOMER,Cell_Wall,CD630_23750(),Cell_Wall,s
G12WB-1240-MONOMER,Plasma_Membrane,CD630_11120(),Plasma_Membrane,s
G12WB-286-MONOMER,Plasma_Membrane,CD630_01810(),Plasma_Membrane,s
G12WB-889-MONOMER,Plasma_Membrane,CD630_07780(),Plasma_Membrane,s
G12WB-1471-MONOMER,Plasma_Membrane,CD630_13360(),Plasma_Membrane,s
G12WB-3372-MONOMER,Plasma_Membrane,CD630_32060(),Plasma_Membrane,s
G12WB-1820-MONOMER,Plasma_Membrane,CD630_16780(),Plasma_Membrane,s
G12WB-371-MONOMER,Plasma_Membrane,CD630_02670(),Plasma_Membrane,s
G12WB-522-MONOMER,Plasma_Membrane,CD630_04150(),Plasma_Membrane,s
G12WB-3181-MONOMER,Plasma_Membrane,CD630_30170(),Plasma_Membrane,s
G12WB-2161-MONOMER,Plasma_Membrane,CD630_20141(),Plasma_Membrane,s
G12WB-2496-MONOMER,Plasma_Membrane,CD630_23440(),Plasma_Membrane,s
G12WB-1211-MONOMER,Plasma_Membrane,CD630_10880(),Plasma_Membrane,s
G12WB-1197-MONOMER,Plasma_Membrane,CD630_10740(),Plasma_Membrane,s
G12WB-3152-MONOMER,Plasma_Membrane,CD630_29870(),Plasma_Membrane,s
G12WB-1428-MONOMER,Plasma_Membrane,CD630_12940(),Plasma_Membrane,s
G12WB-1772-MONOMER,Plasma_Membrane,CD630_16330(),Plasma_Membrane,s
G12WB-3666-MONOMER,Plasma_Membrane,CD630_34860(),Plasma_Membrane,s
G12WB-3651-MONOMER,Plasma_Membrane,CD630_34710(),Plasma_Membrane,s
G12WB-2786-MONOMER,Plasma_Membrane,CD630_26350(),Plasma_Membrane,s
G12WB-3123-MONOMER,Plasma_Membrane,CD630_29580(),Plasma_Membrane,s
G12WB-3637-MONOMER,Plasma_Membrane,CD630_34570(),Plasma_Membrane,s
G12WB-3622-MONOMER,Plasma_Membrane,CD630_34430(),Plasma_Membrane,s
G12WB-2422-MONOMER,Plasma_Membrane,CD630_22690(),Plasma_Membrane,s
G12WB-1135-MONOMER,Plasma_Membrane,CD630_10200(),Plasma_Membrane,s
G12WB-2757-MONOMER,Plasma_Membrane,CD630_26000(),Plasma_Membrane,s
G12WB-786-MONOMER,Plasma_Membrane,CD630_06760(),Plasma_Membrane,s
G12WB-3590-MONOMER,Plasma_Membrane,CD630_34160(),Plasma_Membrane,s
G12WB-1103-MONOMER,Plasma_Membrane,CD630_09880(),Plasma_Membrane,s
G12WB-3573-MONOMER,Plasma_Membrane,CD630_33990(),Plasma_Membrane,s
G12WB-424-MONOMER,Plasma_Membrane,CD630_03160(),Plasma_Membrane,s
G12WB-3048-MONOMER,Plasma_Membrane,CD630_28880(),Plasma_Membrane,s
G12WB-1658-MONOMER,Plasma_Membrane,CD630_15200(),Plasma_Membrane,s
G12WB-1075-MONOMER,Plasma_Membrane,CD630_09590(),Plasma_Membrane,s
G12WB-2699-MONOMER,Plasma_Membrane,CD630_25440(),Plasma_Membrane,s
G12WB-3033-MONOMER,Plasma_Membrane,CD630_28730(),Plasma_Membrane,s
G12WB-3368-MONOMER,Plasma_Membrane,CD630_32020(),Plasma_Membrane,s
G12WB-2347-MONOMER,Plasma_Membrane,CD630_21920(),Plasma_Membrane,s
G12WB-393-MONOMER,Plasma_Membrane,CD630_02880(),Plasma_Membrane,s
G12WB-710-MONOMER,Cell_Wall,CD630_05970(),Cell_Wall,s
G12WB-3353-MONOMER,Plasma_Membrane,CD630_31871(),Plasma_Membrane,s
G12WB-1628-MONOMER,Plasma_Membrane,CD630_14910(),Plasma_Membrane,s
G12WB-2332-MONOMER,Plasma_Membrane,CD630_21750(),Plasma_Membrane,s
G12WB-695-MONOMER,Plasma_Membrane,CD630_05830(),Plasma_Membrane,s
G12WB-1613-MONOMER,Plasma_Membrane,CD630_14760(),Plasma_Membrane,s
G12WB-2318-MONOMER,Plasma_Membrane,CD630_21610(),Plasma_Membrane,s
G12WB-2990-MONOMER,Extracellular_Space,CD630_28300(),Extracellular_Space,s
G12WB-264-MONOMER,Plasma_Membrane,CD630_01610(),Plasma_Membrane,s
G12WB-3486-MONOMER,Plasma_Membrane,CD630_33190(),Plasma_Membrane,s
G12WB-2961-MONOMER,Plasma_Membrane,CD630_28010(),Plasma_Membrane,s
G12WB-989-MONOMER,Plasma_Membrane,CD630_08810(),Plasma_Membrane,s
G12WB-3295-MONOMER,Plasma_Membrane,CD630_31320(),Plasma_Membrane,s
G12WB-631-MONOMER,Plasma_Membrane,CD630_05180(),Plasma_Membrane,s
G12WB-1327-MONOMER,Plasma_Membrane,CD630_11960(),Plasma_Membrane,s
G12WB-2947-MONOMER,Plasma_Membrane,CD630_27880(),Plasma_Membrane,s
G12WB-974-MONOMER,Plasma_Membrane,CD630_08660(),Plasma_Membrane,s
G12WB-3280-MONOMER,Plasma_Membrane,CD630_31180(),Plasma_Membrane,s
G12WB-1556-MONOMER,Plasma_Membrane,CD630_14180(),Plasma_Membrane,s
G12WB-1541-MONOMER,Plasma_Membrane,CD630_14040(),Plasma_Membrane,s
G12WB-1298-MONOMER,Plasma_Membrane,CD630_11680(),Plasma_Membrane,s
G12WB-1527-MONOMER,Plasma_Membrane,CD630_13900(),Plasma_Membrane,s
G12WB-1881-MONOMER,Plasma_Membrane,CD630_17370(),Plasma_Membrane,s
G12WB-1512-MONOMER,Plasma_Membrane,CD630_13760(),Plasma_Membrane,s
G12WB-3413-MONOMER,Plasma_Membrane,CD630_32470(),Plasma_Membrane,s
G12WB-1268-MONOMER,Plasma_Membrane,CD630_11380(),Plasma_Membrane,s
G12WB-3222-MONOMER,Plasma_Membrane,CD630_30610(),Plasma_Membrane,s
G12WB-2201-MONOMER,Plasma_Membrane,CD630_20510(),Plasma_Membrane,s
G12WB-2871-MONOMER,Plasma_Membrane,CD630_27170(),Plasma_Membrane,s
G12WB-3384-MONOMER,Plasma_Membrane,CD630_32180(),Plasma_Membrane,s
G12WB-2857-MONOMER,Plasma_Membrane,CD630_27040(),Plasma_Membrane,s
G12WB-886-MONOMER,Plasma_Membrane,CD630_07750(),Plasma_Membrane,s
G12WB-2173-MONOMER,Plasma_Membrane,CD630_20250(),Plasma_Membrane,s
G12WB-3707-MONOMER,Plasma_Membrane,CD630_35260(),Plasma_Membrane,s
G12WB-3179-MONOMER,Plasma_Membrane,CD630_30150(),Plasma_Membrane,s
G12WB-3692-MONOMER,Plasma_Membrane,CD630_35110(),Plasma_Membrane,s
G12WB-856-MONOMER,Plasma_Membrane,CD630_07440(),Plasma_Membrane,s
G12WB-1769-MONOMER,Plasma_Membrane,CD630_16300(),Plasma_Membrane,s
G12WB-213-MONOMER,Plasma_Membrane,CD630_01100(),Plasma_Membrane,s
G12WB-3663-MONOMER,Plasma_Membrane,CD630_34830(),Plasma_Membrane,s
G12WB-2464-MONOMER,Plasma_Membrane,CD630_23120(),Plasma_Membrane,s
G12WB-2798-MONOMER,Plasma_Membrane,CD630_26470(),Plasma_Membrane,s
G12WB-3649-MONOMER,Plasma_Membrane,CD630_34690(),Plasma_Membrane,s
G12WB-3120-MONOMER,Plasma_Membrane,CD630_29560(),Plasma_Membrane,s
G12WB-1147-MONOMER,Plasma_Membrane,CD630_10320(),Plasma_Membrane,s
G12WB-2083-MONOMER,Plasma_Membrane,CD630_19401(),Plasma_Membrane,s
G12WB-362-MONOMER,Plasma_Membrane,CD630_02580(),Plasma_Membrane,s
G12WB-1132-MONOMER,Plasma_Membrane,CD630_10170(),Plasma_Membrane,s
G12WB-2754-MONOMER,Plasma_Membrane,CD630_25970(),Plasma_Membrane,s
G12WB-1705-MONOMER,Cell_Wall,CD630_15670(),Cell_Wall,s
G12WB-274-MONOMER,Plasma_Membrane,CD630_01690(),Plasma_Membrane,s
G12WB-769-MONOMER,Extracellular_Space,CD630_06600(),Extracellular_Space,s
G12WB-2047-MONOMER,Plasma_Membrane,CD630_19030(),Plasma_Membrane,s
G12WB-1100-MONOMER,Plasma_Membrane,CD630_09850(),Plasma_Membrane,s
G12WB-2722-MONOMER,Plasma_Membrane,CD630_25660(),Plasma_Membrane,s
G12WB-1671-MONOMER,Plasma_Membrane,CD630_15330(),Plasma_Membrane,s
G12WB-2034-MONOMER,Plasma_Membrane,CD630_18880(),Plasma_Membrane,s
G12WB-1087-MONOMER,Plasma_Membrane,CD630_09710(),Plasma_Membrane,s
G12WB-423-MONOMER,Plasma_Membrane,CD630_03140(),Plasma_Membrane,s
G12WB-737-MONOMER,Plasma_Membrane,CD630_06280(),Plasma_Membrane,s
G12WB-1655-MONOMER,Plasma_Membrane,CD630_15170(),Plasma_Membrane,s
G12WB-3556-MONOMER,Plasma_Membrane,CD630_33840(),Plasma_Membrane,s
G12WB-1072-MONOMER,Plasma_Membrane,CD630_09562(),Plasma_Membrane,s
G12WB-2696-MONOMER,Plasma_Membrane,CD630_25410(),Plasma_Membrane,s
G12WB-3030-MONOMER,Plasma_Membrane,CD630_28700(),Plasma_Membrane,s
G12WB-3365-MONOMER,Plasma_Membrane,CD630_31990(),Plasma_Membrane,s
G12WB-164-MONOMER,Plasma_Membrane,CD630_01060(),Plasma_Membrane,s
G12WB-3016-MONOMER,Plasma_Membrane,CD630_28560(),Plasma_Membrane,s
G12WB-1987-MONOMER,Plasma_Membrane,CD630_18420(),Plasma_Membrane,s
G12WB-3871-MONOMER,Plasma_Membrane,CD630_36781(),Plasma_Membrane,s
G12WB-3336-MONOMER,Extracellular_Space,CD630_31700(),Extracellular_Space,s
G12WB-1610-MONOMER,Plasma_Membrane,CD630_14730(),Plasma_Membrane,s
G12WB-2651-MONOMER,Plasma_Membrane,CD630_24970(),Plasma_Membrane,s
G12WB-2300-MONOMER,Plasma_Membrane,CD630_21430(),Plasma_Membrane,s
G12WB-660-MONOMER,Plasma_Membrane,CD630_05480(),Plasma_Membrane,s
G12WB-3307-MONOMER,Cell_Wall,CD630_31450(),Cell_Wall,s
G12WB-2286-MONOMER,Plasma_Membrane,CD630_21290(),Plasma_Membrane,s
G12WB-3823-MONOMER,Plasma_Membrane,CD630_36361(),Plasma_Membrane,s
G12WB-2622-MONOMER,Plasma_Membrane,CD630_24670(),Plasma_Membrane,s
G12WB-986-MONOMER,Plasma_Membrane,CD630_08780(),Plasma_Membrane,s
G12WB-1568-MONOMER,Plasma_Membrane,CD630_14300(),Plasma_Membrane,s
G12WB-3469-MONOMER,Plasma_Membrane,CD630_33020(),Plasma_Membrane,s
G12WB-627-MONOMER,Cell_Wall,CD630_05140(),Cell_Wall,s
G12WB-2944-MONOMER,Plasma_Membrane,CD630_27850(),Plasma_Membrane,s
G12WB-3278-MONOMER,Plasma_Membrane,CD630_31160(),Plasma_Membrane,s
G12WB-1553-MONOMER,Plasma_Membrane,CD630_14150(),Plasma_Membrane,s
G12WB-1909-MONOMER,Plasma_Membrane,CD630_17630(),Plasma_Membrane,s
G12WB-2257-MONOMER,Plasma_Membrane,CD630_21040(),Plasma_Membrane,s
G12WB-611-MONOMER,Plasma_Membrane,CD630_04991(),Plasma_Membrane,s
G12WB-2592-MONOMER,Plasma_Membrane,CD630_24390(),Plasma_Membrane,s
G12WB-3263-MONOMER,Plasma_Membrane,CD630_31010(),Plasma_Membrane,s
G12WB-2242-MONOMER,Plasma_Membrane,CD630_20900(),Plasma_Membrane,s
G12WB-3425-MONOMER,Plasma_Membrane,CD630_32570(),Plasma_Membrane,s
G12WB-1280-MONOMER,Plasma_Membrane,CD630_11500(),Plasma_Membrane,s
G12WB-3234-MONOMER,Plasma_Membrane,CD630_30730(),Plasma_Membrane,s
G12WB-2213-MONOMER,Plasma_Membrane,CD630_20620(),Plasma_Membrane,s
G12WB-2886-MONOMER,Plasma_Membrane,CD630_27290(),Plasma_Membrane,s
G12WB-912-MONOMER,Plasma_Membrane,CD630_08010(),Plasma_Membrane,s
G12WB-3733-MONOMER,Plasma_Membrane,CD630_35511(),Plasma_Membrane,s
G12WB-548-MONOMER,Plasma_Membrane,CD630_04380(),Plasma_Membrane,s
G12WB-2185-MONOMER,Plasma_Membrane,CD630_20370(),Plasma_Membrane,s
G12WB-1466-MONOMER,Plasma_Membrane,CD630_13310(),Plasma_Membrane,s
G12WB-1814-MONOMER,Plasma_Membrane,CD630_16720(),Plasma_Membrane,s
G12WB-1799-MONOMER,Plasma_Membrane,CD630_16590(),Plasma_Membrane,s
G12WB-2825-MONOMER,Plasma_Membrane,CD630_26740(),Plasma_Membrane,s
G12WB-2141-MONOMER,Plasma_Membrane,CD630_19950(),Plasma_Membrane,s
G12WB-1191-MONOMER,Plasma_Membrane,CD630_10680(),Plasma_Membrane,s
G12WB-2810-MONOMER,Plasma_Membrane,CD630_26590(),Plasma_Membrane,s
G12WB-2795-MONOMER,Plasma_Membrane,CD630_26440(),Plasma_Membrane,s
G12WB-3132-MONOMER,Plasma_Membrane,CD630_29661(),Plasma_Membrane,s
G12WB-1750-MONOMER,Plasma_Membrane,CD630_16110(),Plasma_Membrane,s
G12WB-2446-MONOMER,Plasma_Membrane,CD630_22930(),Plasma_Membrane,s
G12WB-2780-MONOMER,Cell_Wall,CD630_26290(),Cell_Wall,s
G12WB-2096-MONOMER,Plasma_Membrane,CD630_19540(),Plasma_Membrane,s
G12WB-1144-MONOMER,Plasma_Membrane,CD630_10290(),Plasma_Membrane,s
G12WB-1378-MONOMER,Plasma_Membrane,CD630_12450(),Plasma_Membrane,s
G12WB-1718-MONOMER,Cell_Wall,CD630_15810(),Cell_Wall,s
G12WB-2417-MONOMER,Plasma_Membrane,CD630_22620(),Plasma_Membrane,s
G12WB-113-MONOMER,Plasma_Membrane,CD630_00590(),Plasma_Membrane,s
G12WB-2751-MONOMER,Plasma_Membrane,CD630_25940(),Plasma_Membrane,s
G12WB-780-MONOMER,Plasma_Membrane,CD630_06690(),Plasma_Membrane,s
G12WB-1115-MONOMER,Plasma_Membrane,CD630_10000(),Plasma_Membrane,s
G12WB-766-MONOMER,Plasma_Membrane,CD630_06570(),Plasma_Membrane,s
G12WB-1684-MONOMER,Plasma_Membrane,CD630_15460(),Plasma_Membrane,s
G12WB-3582-MONOMER,Plasma_Membrane,CD630_34080(),Plasma_Membrane,s
G12WB-1099-MONOMER,Plasma_Membrane,CD630_09840(),Plasma_Membrane,s
G12WB-1668-MONOMER,Plasma_Membrane,CD630_15300(),Plasma_Membrane,s
G12WB-419-MONOMER,Plasma_Membrane,CD630_03130(),Plasma_Membrane,s
G12WB-3553-MONOMER,Plasma_Membrane,CD630_33790(),Plasma_Membrane,s
G12WB-2356-MONOMER,Plasma_Membrane,CD630_22010(),Plasma_Membrane,s
G12WB-3028-MONOMER,Plasma_Membrane,CD630_28680(),Plasma_Membrane,s
G12WB-689-MONOMER,Plasma_Membrane,CD630_05780(),Plasma_Membrane,s
G12WB-2664-MONOMER,Plasma_Membrane,CD630_25100(),Plasma_Membrane,s
G12WB-1608-MONOMER,Plasma_Membrane,CD630_14710(),Plasma_Membrane,s
G12WB-351-MONOMER,Plasma_Membrane,CD630_02480(),Plasma_Membrane,s
G12WB-1968-MONOMER,Plasma_Membrane,CD630_18240(),Plasma_Membrane,s
G12WB-2299-MONOMER,Plasma_Membrane,CD630_21420(),Plasma_Membrane,s
G12WB-2970-MONOMER,Plasma_Membrane,CD630_28100(),Plasma_Membrane,s
G12WB-3304-MONOMER,Plasma_Membrane,CD630_31410(),Plasma_Membrane,s
G12WB-158-MONOMER,Plasma_Membrane,CD630_01000(),Plasma_Membrane,s
G12WB-1935-MONOMER,Plasma_Membrane,CD630_17880(),Plasma_Membrane,s
G12WB-641-MONOMER,Plasma_Membrane,CD630_05290(),Plasma_Membrane,s
G12WB-983-MONOMER,Plasma_Membrane,CD630_08750(),Plasma_Membrane,s
G12WB-3466-MONOMER,Plasma_Membrane,CD630_32990(),Plasma_Membrane,s
G12WB-2941-MONOMER,Plasma_Membrane,CD630_27820(),Plasma_Membrane,s
G12WB-3451-MONOMER,Plasma_Membrane,CD630_32840(),Plasma_Membrane,s
G12WB-2254-MONOMER,Plasma_Membrane,CD630_21020(),Plasma_Membrane,s
G12WB-3437-MONOMER,Plasma_Membrane,CD630_32700(),Plasma_Membrane,s
G12WB-2912-MONOMER,Plasma_Membrane,CD630_27530(),Plasma_Membrane,s
G12WB-3762-MONOMER,Plasma_Membrane,CD630_35750(),Plasma_Membrane,s
G12WB-1277-MONOMER,Plasma_Membrane,CD630_11470(),Plasma_Membrane,s
G12WB-3231-MONOMER,Plasma_Membrane,CD630_30700(),Plasma_Membrane,s
G12WB-2546-MONOMER,Plasma_Membrane,CD630_23950(),Plasma_Membrane,s
G12WB-2517-MONOMER,Plasma_Membrane,CD630_23670(),Plasma_Membrane,s
G12WB-2851-MONOMER,Plasma_Membrane,CD630_26980(),Plasma_Membrane,s
G12WB-3701-MONOMER,Plasma_Membrane,CD630_35200(),Plasma_Membrane,s
G12WB-1218-MONOMER,Plasma_Membrane,CD630_10950(),Plasma_Membrane,s
G12WB-1796-MONOMER,Plasma_Membrane,CD630_16560(),Plasma_Membrane,s
G12WB-3687-MONOMER,Plasma_Membrane,CD630_35060(),Plasma_Membrane,s
G12WB-3159-MONOMER,Plasma_Membrane,CD630_29940(),Plasma_Membrane,s
G12WB-2808-MONOMER,Plasma_Membrane,CD630_26570(),Plasma_Membrane,s
G12WB-485-MONOMER,Plasma_Membrane,CD630_03790(),Plasma_Membrane,s
G12WB-2459-MONOMER,Plasma_Membrane,CD630_23070(),Plasma_Membrane,s
G12WB-469-MONOMER,Plasma_Membrane,CD630_03630(),Plasma_Membrane,s
G12WB-1404-MONOMER,Plasma_Membrane,CD630_12700(),Plasma_Membrane,s
G12WB-1747-MONOMER,Plasma_Membrane,CD630_16080(),Plasma_Membrane,s
G12WB-456-MONOMER,Plasma_Membrane,CD630_03470(),Plasma_Membrane,s
G12WB-806-MONOMER,Plasma_Membrane,CD630_06960(),Plasma_Membrane,s
G12WB-1731-MONOMER,Plasma_Membrane,CD630_15930(),Plasma_Membrane,s
G12WB-2429-MONOMER,Plasma_Membrane,CD630_22760(),Plasma_Membrane,s
G12WB-1141-MONOMER,Plasma_Membrane,CD630_10260(),Plasma_Membrane,s
G12WB-2763-MONOMER,Plasma_Membrane,CD630_26120(),Plasma_Membrane,s
G12WB-1375-MONOMER,Plasma_Membrane,CD630_12420(),Plasma_Membrane,s
G12WB-1715-MONOMER,Plasma_Membrane,CD630_15780(),Plasma_Membrane,s
G12WB-3614-MONOMER,Plasma_Membrane,CD630_34370(),Plasma_Membrane,s
G12WB-1127-MONOMER,Plasma_Membrane,CD630_10120(),Plasma_Membrane,s
G12WB-441-MONOMER,Cell_Wall,CD630_03320(),Cell_Wall,s
G12WB-17-MONOMER,Plasma_Membrane,CD630_00130(),Plasma_Membrane,s
G12WB-360-MONOMER,Plasma_Membrane,CD630_02560(),Plasma_Membrane,s
G12WB-1112-MONOMER,Plasma_Membrane,CD630_09970(),Plasma_Membrane,s
G12WB-2734-MONOMER,Plasma_Membrane,CD630_25780(),Plasma_Membrane,s
G12WB-4354-MONOMER,Plasma_Membrane,CD630_07660(),Plasma_Membrane,s
G12WB-763-MONOMER,Plasma_Membrane,CD630_06540(),Plasma_Membrane,s
G12WB-3069-MONOMER,Plasma_Membrane,CD630_29071(),Plasma_Membrane,s
G12WB-2383-MONOMER,Plasma_Membrane,CD630_22280(),Plasma_Membrane,s
G12WB-1096-MONOMER,Plasma_Membrane,CD630_09810(),Plasma_Membrane,s
G12WB-1665-MONOMER,Plasma_Membrane,CD630_15270(),Plasma_Membrane,s
G12WB-304-MONOMER,Plasma_Membrane,CD630_02010(),Plasma_Membrane,s
G12WB-400-MONOMER,Plasma_Membrane,CD630_02940(),Plasma_Membrane,s
G12WB-2690-MONOMER,Plasma_Membrane,CD630_25350(),Plasma_Membrane,s
G12WB-1997-MONOMER,Plasma_Membrane,CD630_18530(),Plasma_Membrane,s
G12WB-2997-MONOMER,Plasma_Membrane,CD630_28370(),Plasma_Membrane,s
G12WB-3850-MONOMER,Plasma_Membrane,CD630_36590(),Plasma_Membrane,s
G12WB-2982-MONOMER,Plasma_Membrane,CD630_28210(),Plasma_Membrane,s
G12WB-1948-MONOMER,Plasma_Membrane,CD630_18010(),Plasma_Membrane,s
G12WB-1009-MONOMER,Plasma_Membrane,CD630_09010(),Plasma_Membrane,s
G12WB-3832-MONOMER,Plasma_Membrane,CD630_36450(),Plasma_Membrane,s
G12WB-2968-MONOMER,Plasma_Membrane,CD630_28080(),Plasma_Membrane,s
G12WB-1577-MONOMER,Plasma_Membrane,CD630_14400(),Plasma_Membrane,s
G12WB-2266-MONOMER,Plasma_Membrane,CD630_21130(),Plasma_Membrane,s
G12WB-965-MONOMER,Plasma_Membrane,CD630_08550(),Plasma_Membrane,s
G12WB-605-MONOMER,Plasma_Membrane,CD630_04930(),Plasma_Membrane,s
G12WB-342-MONOMER,Extracellular_Space,CD630_02390(),Extracellular_Space,s
G12WB-1872-MONOMER,Plasma_Membrane,CD630_17290(),Plasma_Membrane,s
G12WB-2558-MONOMER,Plasma_Membrane,CD630_24070(),Plasma_Membrane,s
G12WB-921-MONOMER,Plasma_Membrane,CD630_08110(),Plasma_Membrane,s
G12WB-3745-MONOMER,Plasma_Membrane,CD630_35590(),Plasma_Membrane,s
G12WB-2880-MONOMER,Plasma_Membrane,CD630_27230(),Plasma_Membrane,s
G12WB-3214-MONOMER,Plasma_Membrane,CD630_30530(),Plasma_Membrane,s
G12WB-542-MONOMER,Plasma_Membrane,CD630_04340(),Plasma_Membrane,s
G12WB-893-MONOMER,Plasma_Membrane,CD630_07820(),Plasma_Membrane,s
G12WB-526-MONOMER,Plasma_Membrane,CD630_04190(),Plasma_Membrane,s
G12WB-2514-MONOMER,Plasma_Membrane,CD630_23640(),Plasma_Membrane,s
G12WB-25-MONOMER,Plasma_Membrane,CD630_00190(),Plasma_Membrane,s
G12WB-1792-MONOMER,Plasma_Membrane,CD630_16530(),Plasma_Membrane,s
