Reaction,Complexes
METAT,SYNPCC7942_2463-MONOMER_mod_k(4)_mod_mg2(1) OR SYNPCC7942_2463-MONOMER_mod_k(4)_mod_mn2(1) OR SYNPCC7942_2463-MONOMER_mod_k(4)_mod_cobalt2(1) OR SYNPCC7942_2463-MONOMER_mod_k(4)_mod_zn2(1) OR SYNPCC7942_2463-MONOMER_mod_k(4)_mod_cd2(1) OR SYNPCC7942_2463-MONOMER_mod_k(4)_mod_ni2(1) OR SYNPCC7942_2463-MONOMER_mod_k(4)_mod_ca2(1) OR SYNPCC7942_2463-MONOMER_mod_nh4(4)_mod_mg2(1) OR SYNPCC7942_2463-MONOMER_mod_nh4(4)_mod_mn2(1) OR SYNPCC7942_2463-MONOMER_mod_nh4(4)_mod_cobalt2(1) OR SYNPCC7942_2463-MONOMER_mod_nh4(4)_mod_zn2(1) OR SYNPCC7942_2463-MONOMER_mod_nh4(4)_mod_cd2(1) OR SYNPCC7942_2463-MONOMER_mod_nh4(4)_mod_ni2(1) OR SYNPCC7942_2463-MONOMER_mod_nh4(4)_mod_ca2(1) OR SYNPCC7942_2463-MONOMER_mod_tl(4)_mod_mg2(1) OR SYNPCC7942_2463-MONOMER_mod_tl(4)_mod_mn2(1) OR SYNPCC7942_2463-MONOMER_mod_tl(4)_mod_cobalt2(1) OR SYNPCC7942_2463-MONOMER_mod_tl(4)_mod_zn2(1) OR SYNPCC7942_2463-MONOMER_mod_tl(4)_mod_cd2(1) OR SYNPCC7942_2463-MONOMER_mod_tl(4)_mod_ni2(1) OR SYNPCC7942_2463-MONOMER_mod_tl(4)_mod_ca2(1) OR SYNPCC7942_2463-MONOMER_mod_cs(4)_mod_mg2(1) OR SYNPCC7942_2463-MONOMER_mod_cs(4)_mod_mn2(1) OR SYNPCC7942_2463-MONOMER_mod_cs(4)_mod_cobalt2(1) OR SYNPCC7942_2463-MONOMER_mod_cs(4)_mod_zn2(1) OR SYNPCC7942_2463-MONOMER_mod_cs(4)_mod_cd2(1) OR SYNPCC7942_2463-MONOMER_mod_cs(4)_mod_ni2(1) OR SYNPCC7942_2463-MONOMER_mod_cs(4)_mod_ca2(1) OR SYNPCC7942_2463-MONOMER_mod_LI(4)_mod_mg2(1) OR SYNPCC7942_2463-MONOMER_mod_LI(4)_mod_mn2(1) OR SYNPCC7942_2463-MONOMER_mod_LI(4)_mod_cobalt2(1) OR SYNPCC7942_2463-MONOMER_mod_LI(4)_mod_zn2(1) OR SYNPCC7942_2463-MONOMER_mod_LI(4)_mod_cd2(1) OR SYNPCC7942_2463-MONOMER_mod_LI(4)_mod_ni2(1) OR SYNPCC7942_2463-MONOMER_mod_LI(4)_mod_ca2(1) OR SYNPCC7942_2463-MONOMER_mod_na1(4)_mod_mg2(1) OR SYNPCC7942_2463-MONOMER_mod_na1(4)_mod_mn2(1) OR SYNPCC7942_2463-MONOMER_mod_na1(4)_mod_cobalt2(1) OR SYNPCC7942_2463-MONOMER_mod_na1(4)_mod_zn2(1) OR SYNPCC7942_2463-MONOMER_mod_na1(4)_mod_cd2(1) OR SYNPCC7942_2463-MONOMER_mod_na1(4)_mod_ni2(1) OR SYNPCC7942_2463-MONOMER_mod_na1(4)_mod_ca2(1)
METS_1,SYNPCC7942_1372-MONOMER_mod_zn2(1)_mod_cbl1(1)
METTRS,SYNPCC7942_1142-MONOMER_mod_zn2(2)
MG2tex,SYNPCC7942_1371-MONOMER
MG2uabcpp,SYNPCC7942_1269-MONOMER
MI3PP,SYNPCC7942_2582-MONOMER_mod_mg2(1)
MLTGY1pp,SYNPCC7942_0392-MONOMER
MLTGY2pp,SYNPCC7942_0392-MONOMER
MLTGY3pp,SYNPCC7942_0392-MONOMER
MLTGY4pp,SYNPCC7942_0392-MONOMER
MNHNAtpp,CPLX_MNHNAtpp-0
MNabc_1,CPLX490-3625 OR CPLX490-3624
MOAT_1,CPLX_MOAT_1-0
MOBDabcpp,CPLX490-3531
MOHMT,SYNPCC7942_2381-MONOMER_mod_mg2(1)
MPML,CPLX490-5
MPOMC1_1,SYNPCC7942_1907-MONOMER
MPOMMM,SYNPCC7942_1907-MONOMER
MPOMOR_1,SYNPCC7942_1907-MONOMER
MPOMT_1,SYNPCC7942_0439-MONOMER
MPTG,CPLX_MPTG-0
MPTG2,CPLX_MPTG-0
MSBENZMT,SYNPCC7942_0596-MONOMER
MTAP,SYNPCC7942_0923-MONOMER
MTHFC,SYNPCC7942_0777-MONOMER
MTHFD,SYNPCC7942_0777-MONOMER
MTHFR3_1,SYNPCC7942_1309-MONOMER
MTRI,SYNPCC7942_1992-MONOMER
NADDP,SYNPCC7942_0205-MONOMER
NADK,SYNPCC7942_1865-MONOMER OR SYNPCC7942_2304-MONOMER_mod_mg2(1)
NADS2,SYNPCC7942_0105-MONOMER
NADTRHD,CPLX_NADTRHD-0
NAD_H2,CPLX_NAD_H2-0
NAMNPP,SYNPCC7942_0206-MONOMER
NAt3pp,SYNPCC7942_2359-MONOMER OR SYNPCC7942_0811-MONOMER OR SYNPCC7942_1264-MONOMER OR SYNPCC7942_0546-MONOMER OR SYNPCC7942_0307-MONOMER OR SYNPCC7942_2394-MONOMER OR SYNPCC7942_2186-MONOMER
NDHPQRcm,SYNPCC7942_0198-MONOMER OR SYNPCC7942_0101-MONOMER_mod_mg2(1)_mod_cu(1)_mod_fad(1)
NDHPQRum,SYNPCC7942_0198-MONOMER OR SYNPCC7942_0101-MONOMER_mod_mg2(1)_mod_cu(1)_mod_fad(1)
NDH_1_1_um_copy1,CPLX_NDH_1_1_um_copy1-0
NDH_1_1_um_copy2,CPLX_NDH_1_1_um_copy2-0
NDH_1_4_um_copy1,CPLX_NDH_1_4_um_copy1-0
NDH_1_4_um_copy2,CPLX_NDH_1_4_um_copy2-0
NDPK1,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
NDPK2,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
NDPK3,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
NDPK4,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
NDPK5,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
NDPK6,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
NDPK7,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
NDPK8,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
NH4tpp,SYNPCC7942_0442-MONOMER OR SYNPCC7942_2279-MONOMER
NI2uabcpp,SYNPCC7942_1570-MONOMER OR SYNPCC7942_2317-MONOMER
NMNAT,SYNPCC7942_0205-MONOMER OR SYNPCC7942_0106-MONOMER
NMNDA,SYNPCC7942_0280-MONOMER
NMNS,SYNPCC7942_0206-MONOMER
NNATr,SYNPCC7942_0205-MONOMER OR SYNPCC7942_0106-MONOMER
NNDMBRT,SYNPCC7942_2268-MONOMER
NNDPR,SYNPCC7942_0951-MONOMER_mod_mg2(1)
NO2tabcpp,CPLX_CYNTtabcpp-0
NO3abcpp,CPLX490-3491
NPDPS,SYNPCC7942_2362-MONOMER_mod_mg2(1)
NPHBDC,CPLX_NPHBDC-0
NTD6,SYNPCC7942_2063-MONOMER_mod_cobalt2(1)
NTD7,SYNPCC7942_2063-MONOMER_mod_cobalt2(1)
NTPP2,SYNPCC7942_1493-MONOMER_mod_mg2(1)
NTPP8,SYNPCC7942_1493-MONOMER_mod_mg2(1)
NTRARf2,SYNPCC7942_1235-MONOMER
NTRIRfx,SYNPCC7942_1240-MONOMER
Nat_Kpp,CPLX_Nat_Kpp-0
OANTILpp,CPLX_OANTIabcpp-0
OANTIabcpp,CPLX_OANTIabcpp-0
OANTS,CPLX_OANTS-0
OCBT,SYNPCC7942_2514-MONOMER
OGMEACPD,SYNPCC7942_0930-MONOMER
OGMEACPR,SYNPCC7942_0684-MONOMER
OGMEACPS,SYNPCC7942_0537-MONOMER
OHPBAT,SYNPCC7942_2160-MONOMER
OMPDC,SYNPCC7942_2569-MONOMER
OPAH,SYNPCC7942_2390-MONOMER
OPMEACPD,SYNPCC7942_0930-MONOMER
OPMEACPR,SYNPCC7942_0684-MONOMER
OPMEACPS,SYNPCC7942_0537-MONOMER
ORNDC,SYNPCC7942_0707-MONOMER_mod_pydx5p(1)
ORNTAC,SYNPCC7942_1896-MONOMER
ORPT,SYNPCC7942_2592-MONOMER
OXADC,SYNPCC7942_2388-MONOMER
P5CR,SYNPCC7942_2058-MONOMER
PANTS,SYNPCC7942_1151-MONOMER_mod_mg2(1)_mod_k(1) OR SYNPCC7942_1151-MONOMER_mod_mg2(1)_mod_nh4(1) OR SYNPCC7942_1151-MONOMER_mod_mn2(1)_mod_k(1) OR SYNPCC7942_1151-MONOMER_mod_mn2(1)_mod_nh4(1)
PAPA160,SYNPCC7942_0775-MONOMER
PAPA161,SYNPCC7942_0775-MONOMER
PAPA_HDE_PALM,SYNPCC7942_0775-MONOMER
PAPA_OLE_HDE,SYNPCC7942_0775-MONOMER
PAPA_OLE_PALM,SYNPCC7942_0775-MONOMER
PAPPT3,SYNPCC7942_0152-MONOMER
PAPSR,SYNPCC7942_2506-MONOMER
PC11M,SYNPCC7942_1229-MONOMER
PC17M_1,SYNPCC7942_1854-MONOMER
PC20M,SYNPCC7942_1853-MONOMER
PC6AR_1,SYNPCC7942_0021-MONOMER
PC6YM_1,SYNPCC7942_1850-MONOMER
PC8XM,SYNPCC7942_1852-MONOMER
PCHLDA430,SYNPCC7942_2503-MONOMER
PCHLDA650,SYNPCC7942_2503-MONOMER
PCXHtpp,SYNPCC7942_0991-MONOMER
PDH,CPLX_PDH-0
PDS1_1,SYNPCC7942_1983-MONOMER
PDS2_1,SYNPCC7942_1983-MONOMER
PDX5POi,SYNPCC7942_0070-MONOMER
PDX5PS2,SYNPCC7942_1194-MONOMER
PEPC,SYNPCC7942_2252-MONOMER_mod_mg2(1)
PERD,SYNPCC7942_1596-MONOMER
PFK,SYNPCC7942_0592-MONOMER_mod_mg2(1)
PFK_3,SYNPCC7942_0592-MONOMER_mod_mg2(1)
PFOR,SYNPCC7942_2384-MONOMER_mod_thmpp(1)
PGAMT,SYNPCC7942_2132-MONOMER
PGCD,SYNPCC7942_1501-MONOMER
PGI,SYNPCC7942_2029-MONOMER
PGK,SYNPCC7942_1116-MONOMER
PGL,SYNPCC7942_0529-MONOMER
PGLYCP,SYNPCC7942_2613-MONOMER_mod_mg2(1)_mod_cl(1)
PGM,SYNPCC7942_0469-MONOMER_mod_mn2(1) OR SYNPCC7942_2078-MONOMER
PGMT,SYNPCC7942_0156-MONOMER_mod_mg2(1)
PGPS_OLE_PALM,SYNPCC7942_1825-MONOMER_mod_mg2(1)
PHEOASE,SYNPCC7942_2532-MONOMER
PHEOX_1,SYNPCC7942_2164-MONOMER
PHETA1,SYNPCC7942_1030-MONOMER_mod_pydx5p(1)
PHETRS,CPLX490-27_mod_mg2(1)
PHYFXOR,SYNPCC7942_1225-MONOMER
PHYPQOX,SYNPCC7942_1983-MONOMER
PHYTES,SYNPCC7942_1984-MONOMER
PHYTES2_1,SYNPCC7942_1984-MONOMER
PHYTK,SYNPCC7942_1043-MONOMER
PIuabcpp,CPLX_PIuabcpp-0
PKETF,SYNPCC7942_2080-MONOMER
PKETX,SYNPCC7942_2080-MONOMER
PLYCOI,SYNPCC7942_1246-MONOMER OR SYNPCC7942_1723-MONOMER OR SYNPCC7942_0970-MONOMER
PMANM,SYNPCC7942_1268-MONOMER
PMDPHT,SYNPCC7942_1005-MONOMER
PMEACPE,SYNPCC7942_0028-MONOMER
PMPK,SYNPCC7942_2379-MONOMER
PNTK,SYNPCC7942_1808-MONOMER
PPA,SYNPCC7942_1383-MONOMER_mod_mg2(1)
PPBNGS,SYNPCC7942_1792-MONOMER_mod_zn2(1)
PPCDC,SYNPCC7942_0292-MONOMER_mod_fmn(1) OR SYNPCC7942_0292-MONOMER_mod_mg2(1)
PPK,SYNPCC7942_1566-MONOMER
PPK2,SYNPCC7942_1566-MONOMER
PPNCL2,SYNPCC7942_0292-MONOMER_mod_fmn(1) OR SYNPCC7942_0292-MONOMER_mod_mg2(1)
PPNCL3,SYNPCC7942_0292-MONOMER_mod_fmn(1) OR SYNPCC7942_0292-MONOMER_mod_mg2(1)
PPND,SYNPCC7942_0660-MONOMER
PPNDH,SYNPCC7942_0881-MONOMER
PPPGO2_1,SYNPCC7942_0849-MONOMER
PPS,SYNPCC7942_0781-MONOMER_mod_mg2(1)
PRAGSr,SYNPCC7942_0925-MONOMER_mod_mg2(1)
PRAIS,SYNPCC7942_0851-MONOMER_mod_k(1)_mod_mg2(1)
PRAIi,SYNPCC7942_0408-MONOMER
PRAMPC,SYNPCC7942_1995-MONOMER
PRASCSi,SYNPCC7942_0927-MONOMER
PRATPP,SYNPCC7942_1995-MONOMER
PRE3BS,SYNPCC7942_1851-MONOMER
PRFGS,CPLX_PRFGS-0
PRMICI,SYNPCC7942_1829-MONOMER
PROAKGOX1,SYNPCC7942_2480-MONOMER
PROTRS,SYNPCC7942_1959-MONOMER
PRPPS,SYNPCC7942_2113-MONOMER_mod_mg2(1)_mod_pi(1) OR SYNPCC7942_2113-MONOMER_mod_mn2(1)_mod_pi(1)
PRUK,SYNPCC7942_0977-MONOMER_mod_mg2(1)
PSCVT,SYNPCC7942_0232-MONOMER
PSERT,SYNPCC7942_0191-MONOMER
PSICSum,CPLX_PSIum-0
PSIICSum,CPLX_PSIIum-0 OR CPLX_PSIIum-1
PSIIum,CPLX_PSIIum-0 OR CPLX_PSIIum-1
PSIum,CPLX_PSIum-0
PSP_L,SYNPCC7942_0485-MONOMER
PTHPS,SYNPCC7942_1184-MONOMER
PTPATi,SYNPCC7942_2007-MONOMER_mod_mg2(1)
PTRCabcpp,SYNPCC7942_2266-MONOMER
PYK,SYNPCC7942_0098-MONOMER_mod_mg2(1)_mod_k(1) OR SYNPCC7942_0098-MONOMER_mod_mn2(1)_mod_k(1)
QUERT,SYNPCC7942_0455-MONOMER_mod_zn2(6)
QULNS,SYNPCC7942_1448-MONOMER_mod_4fe4s(1)
R05219,SYNPCC7942_0190-MONOMER
RBFK,SYNPCC7942_0492-MONOMER
RBFSa,SYNPCC7942_2244-MONOMER
RBFSb_1,SYNPCC7942_1624-MONOMER
RBPCcx,CPLX_RBPCcx-0
RNDR1,SYNPCC7942_1609-MONOMER
RNDR2,SYNPCC7942_1609-MONOMER
RNDR3,SYNPCC7942_1609-MONOMER
RNDR4,SYNPCC7942_1609-MONOMER
RPE,SYNPCC7942_0604-MONOMER
RPI,SYNPCC7942_0584-MONOMER
SADT,SYNPCC7942_0295-MONOMER
SAMTRI,SYNPCC7942_2348-MONOMER
SBP,SYNPCC7942_0505-MONOMER_mod_mn2(1)
SEPHCHCS,SYNPCC7942_1435-MONOMER_mod_mg2(1)_mod_mn2(1)_mod_thmpp(1)
SERAT,SYNPCC7942_2420-MONOMER OR SYNPCC7942_B2663-MONOMER
SERTRS,SYNPCC7942_0449-MONOMER_mod_mg2(1)
SFGTHi,SYNPCC7942_0458-MONOMER
SHCHCS3,SYNPCC7942_0774-MONOMER OR SYNPCC7942_2527-MONOMER
SHK3Dr,SYNPCC7942_2467-MONOMER
SHKK,SYNPCC7942_0894-MONOMER_mod_mg2(1) OR SYNPCC7942_0894-MONOMER_mod_mn2(1) OR SYNPCC7942_0894-MONOMER_mod_cobalt2(1) OR SYNPCC7942_0894-MONOMER_mod_fe2(1) OR SYNPCC7942_0894-MONOMER_mod_ca2(1) OR SYNPCC7942_0894-MONOMER_mod_k(1)
SHS1,CPLX_SHS1-0
SPMDabcpp,SYNPCC7942_2266-MONOMER
SPMS,SYNPCC7942_0628-MONOMER
SPODM,SYNPCC7942_0801-MONOMER_mod_fe3(1)
SPP,SYNPCC7942_0808-MONOMER
SPR,SYNPCC7942_1819-MONOMER
SPRMS,SYNPCC7942_0628-MONOMER
SPS,SYNPCC7942_0808-MONOMER
SPTc,SYNPCC7942_2160-MONOMER
SQD1,SYNPCC7942_0578-MONOMER
SQDGS_HDE_PALM,SYNPCC7942_0579-MONOMER
SQDGS_PALM_PALM,SYNPCC7942_0579-MONOMER
STACPSI,SYNPCC7942_0240-MONOMER
SUCBZL,SYNPCC7942_1021-MONOMER_mod_mg2(1)
SUCBZS,SYNPCC7942_1020-MONOMER
SUCDum,CPLX490-3584
SUCR,SYNPCC7942_0397-MONOMER
SULR_2,SYNPCC7942_0019-MONOMER
SULabcpp,CPLX_SULabcpp-0 OR CPLX_SULabcpp-1
TALA,SYNPCC7942_2297-MONOMER
TDPDRE,SYNPCC7942_2098-MONOMER OR SYNPCC7942_0058-MONOMER
TDPDRR,SYNPCC7942_2099-MONOMER
TDPGDH,SYNPCC7942_2100-MONOMER_mod_nad(1)
THBTGT,SYNPCC7942_1918-MONOMER
THII,CPLX_THISAT-0
THISAT,CPLX_THISAT-0
THRPDC,SYNPCC7942_1109-MONOMER
THRS,SYNPCC7942_2612-MONOMER OR SYNPCC7942_1782-MONOMER
THRTRS,SYNPCC7942_2606-MONOMER_mod_zn2(1)
THZT,SYNPCC7942_1057-MONOMER_mod_mg2(1)
TKT1,SYNPCC7942_0538-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1)
TKT2,SYNPCC7942_0538-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1)
TMDS3,SYNPCC7942_1044-MONOMER
TMPK,SYNPCC7942_2567-MONOMER_mod_mg2(1)
TMPPP_1,SYNPCC7942_1057-MONOMER_mod_mg2(1)
TPI,SYNPCC7942_1261-MONOMER
TRDR,SYNPCC7942_0623-MONOMER
TRDRf,CPLX490-3528
TRPS1,CPLX490-55_mod_pydx5p(1)
TRPS2,CPLX490-55_mod_pydx5p(1)
TRPS3,CPLX490-55_mod_pydx5p(1)
TRPTRS,SYNPCC7942_1308-MONOMER_mod_mg2(1)
TRSARyr,SYNPCC7942_1857-MONOMER
TYRTA,SYNPCC7942_2545-MONOMER
TYRTRS,SYNPCC7942_2570-MONOMER
U23GAAT2,SYNPCC7942_1449-MONOMER
UAAGDS,SYNPCC7942_1484-MONOMER
UAG2E,SYNPCC7942_0552-MONOMER_mod_nad(1)
UAGAAT2,SYNPCC7942_0931-MONOMER OR SYNPCC7942_2371-MONOMER
UAGCVT,SYNPCC7942_0715-MONOMER
UAGDP,SYNPCC7942_0288-MONOMER_mod_mg2(1)
UAGPT3,SYNPCC7942_2312-MONOMER
UAMAGS,SYNPCC7942_1667-MONOMER_mod_k(1)_mod_mg2(1)
UAMAS,SYNPCC7942_1741-MONOMER_mod_mg2(1)
UAPGR,SYNPCC7942_1740-MONOMER_mod_fad(1)
UDCPDP,SYNPCC7942_1967-MONOMER
UDCPDPS,SYNPCC7942_0264-MONOMER_mod_mg2(1)
UDPG4E,SYNPCC7942_0320-MONOMER_mod_nad(1)
UDPGD,SYNPCC7942_0973-MONOMER
UDPGLDC,SYNPCC7942_1149-MONOMER
UGMDDS,SYNPCC7942_1841-MONOMER
UHGADA2,SYNPCC7942_0929-MONOMER
UM3PL,SYNPCC7942_1741-MONOMER_mod_mg2(1)
UM4PCP,SYNPCC7942_1963-MONOMER
UM4PL,SYNPCC7942_1741-MONOMER_mod_mg2(1)
UMPK,SYNPCC7942_0506-MONOMER
UNK3,SYNPCC7942_1794-MONOMER
UPP3MT,SYNPCC7942_0271-MONOMER
UPP3S,SYNPCC7942_0272-MONOMER
UPPDC1,SYNPCC7942_1086-MONOMER
UPPRT,SYNPCC7942_1715-MONOMER
URIDK2r,SYNPCC7942_0093-MONOMER_mod_mg2(1)
VALTA,SYNPCC7942_1029-MONOMER_mod_pydx5p(6) OR SYNPCC7942_1029-MONOMER_mod_pydx5p(1)
VALTRS,SYNPCC7942_0587-MONOMER_mod_mg2(1)
VPAMTr,SYNPCC7942_2258-MONOMER_mod_pydx5p(1)
ZCARDS,SYNPCC7942_1512-MONOMER
ZCAROTDH1,SYNPCC7942_1512-MONOMER
ZCAROTDH2,CPLX_ZCAROTDH2-0
ZISO,SYNPCC7942_1979-MONOMER
ZNabcpp,CPLX490-3625 OR CPLX490-3624
ZXANHX,SYNPCC7942_0680-MONOMER
