Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
CPLX2DNV-1171	Outer_Membrane	HP1328()	Periplasm	s
CPLX2DNV-1171	Outer_Membrane	HP1329()	Inner_Membrane	r
HP_RS06905-MONOMER	Inner_Membrane	HP1398()	Inner_Membrane	r
CPLX_L_LACt2r-0	Inner_Membrane	HP0140()	Inner_Membrane	r
HP_RS05760-MONOMER	Inner_Membrane	HP1172()	Periplasm	s
CPLX2DNV-1089	Inner_Membrane	HP1172()	Periplasm	s
CPLX2DNV-1086	Inner_Membrane	HP0300()	Inner_Membrane	r
CPLX2DNV-1086	Inner_Membrane	HP0299()	Inner_Membrane	r
CPLX2DNV-1086	Inner_Membrane	HP0298()	Periplasm	s
CPLX_PROabc-0	Inner_Membrane	HP0818()	Periplasm	s
CPLX2DNV-1169	Inner_Membrane	HP1331()	Inner_Membrane	r
CPLX2DNV-1182	Inner_Membrane	HP1564()	Inner_Membrane	pa
CPLX2DNV-1182	Inner_Membrane	HP1577()	Inner_Membrane	r
CPLX2DNV-1045	Inner_Membrane	HP0473()	Periplasm	s
CPLX2DNV-1087	Inner_Membrane	HP0889()	Inner_Membrane	r
HP_RS05490-MONOMER	Periplasm	HP1118()	Periplasm	s
MONOMER2DNV-9	Periplasm	HP1118()	Periplasm	s
MONOMER2DNV-10	Periplasm	HP1118()	Periplasm	s
CPLX2DNV-1120	Periplasm	HP1118()	Periplasm	s
CPLX2DNV-1119	Periplasm	HP1118()	Periplasm	s
HP_RS02090-MONOMER	Periplasm	HP0422()	Periplasm	t
