Reaction,Complexes
ID6P,G12WB-3272-MONOMER OR G12WB-3569-MONOMER_mod_mg2(1)
IG3PS,CPLX12WB-36
IGPDH,G12WB-1689-MONOMER_mod_mg2(1) OR G12WB-1689-MONOMER_mod_mn2(1)
ILEabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
IMPC,G12WB-326-MONOMER
IMPD,G12WB-2487-MONOMER
INSH,CPLX-9456_mod_ca2(1)
IPDDI,G12WB-2527-MONOMER_mod_mg2(1)_mod_zn2(1) OR G12WB-2527-MONOMER_mod_mn2(1)_mod_zn2(1)
IPDPS,G12WB-1962-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
IPDPS_syn,G12WB-1962-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
IPMD,G12WB-1107-MONOMER_mod_mg2(1)_mod_mn2(1) OR G12WB-944-MONOMER_mod_mn2(1) OR G12WB-944-MONOMER_mod_mg2(1)
IPPMIa,CPLX12WB-24
IPPMIb,CPLX12WB-24
IPPS,G12WB-1104-MONOMER
IT6PT,G12WB-3630-MONOMER OR G12WB-3237-MONOMER
ITCY,G12WB-669-MONOMER
KARA2,G12WB-1703-MONOMER_mod_mg2(1)
Kabc,CPLX12WB-41
Kt1,G12WB-807-MONOMER OR G12WB-2299-MONOMER
Kt2r,G12WB-806-MONOMER
L2OA,G12WB-505-MONOMER
LCADi,G12WB-2361-MONOMER
LCYSTST,G12WB-865-MONOMER OR G12WB-1413-MONOMER_mod_pydx5p(2) OR G12WB-3194-MONOMER OR G12WB-3862-MONOMER
LDH_D,G12WB-500-MONOMER
LDH_L,G12WB-2322-MONOMER
LEUTA,G12WB-1584-MONOMER_mod_pydx5p(1)
LEUTRS,G12WB-2676-MONOMER
LEUabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
LTHRK,G12WB-344-MONOMER
LYSAM,G12WB-2408-MONOMER
LYSabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
M1PD,G12WB-2483-MONOMER
M3TT,G12WB-232-MONOMER
M45TB,CPLX_M45TB-0 OR CPLX_M45TB-1
MACCOAT,G12WB-1179-MONOMER OR G12WB-2827-MONOMER
MAL6PG,G12WB-1473-MONOMER OR G12WB-972-MONOMER OR G12WB-3221-MONOMER OR G12WB-3293-MONOMER
MALTATr,G12WB-980-MONOMER
MALTpts,CPLX12WB-50
MALTt2,G12WB-2704-MONOMER
MALt3r,G12WB-2279-MONOMER OR G12WB-3334-MONOMER
MAN1PT,G12WB-2938-MONOMER
MAN1PT2,G12WB-2938-MONOMER
MAN6PI,G12WB-2646-MONOMER
MANPGH,G12WB-3246-MONOMER
MANpts,CPLX12WB-49 OR CPLX12WB-48 OR CPLX12WB-47 OR CPLX12WB-83 OR CPLX12WB-46 OR CPLX_MANpts-0 OR CPLX_MANpts-1
MANt2,G12WB-2704-MONOMER
MB2CFO,G12WB-505-MONOMER OR G12WB-1174-MONOMER
MCHD,G12WB-1961-MONOMER OR G12WB-1865-MONOMER
MCOAH,G12WB-2108-MONOMER
MCOATA_2,G12WB-1312-MONOMER OR G12WB-1182-MONOMER_mod_pan4p(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_ac(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_mal(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_but2e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_act(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_but(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3ha(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_egme(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_ogme(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_gme(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_hgme(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_thex2e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3ohex(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_hex(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3hhex(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_pim(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_epme(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_opme(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_pme(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_hpme(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_toct2e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3ooct(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_oc(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3hoct(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_tdec2e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_cdec3e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3odec(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_dca(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3hdec(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_t3c5ddece(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3ocddec5e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_tddec2e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_cddec5e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3oddec(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3hcddec5e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_ddca(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3hddec(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_t3c7mrse(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3ocmrs7e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_tde(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_tmrs2e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3omrs(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3hcmrs7e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_myrs(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3hmrs(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_t3c9palme(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3ocpalm9e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_hde(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_tpalm2e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3opalm(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3hcpalm9e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_palm(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3hpalm(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_t3c11vace(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3ocvac11e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_toctd2e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_octe(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3ooctd(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3hcvac11e(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_ocdca(1) OR G12WB-1182-MONOMER_mod_pan4p(1)_mod_3hocta(1)
MCPST,G12WB-1673-MONOMER
MDH,G12WB-2322-MONOMER
ME1,G12WB-1120-MONOMER_mod_mn2(1) OR G12WB-1120-MONOMER_mod_mg2(1)
MECDPDH4E,G12WB-2285-MONOMER_mod_mn2(1)
MECDPS,G12WB-100-MONOMER_mod_mn2(1)
MEPCT,G12WB-99-MONOMER_mod_mg2(1) OR G12WB-99-MONOMER_mod_mn2(1) OR G12WB-99-MONOMER_mod_cobalt2(1)
METAT,G12WB-234-MONOMER_mod_k(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_k(4)_mod_ca2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_nh4(4)_mod_ca2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_tl(4)_mod_ca2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_cs(4)_mod_ca2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_LI(4)_mod_ca2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_mg2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_mn2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_cobalt2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_zn2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_cd2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_ni2(1) OR G12WB-234-MONOMER_mod_na1(4)_mod_ca2(1)
METDabc,CPLX_METDabc-0
METGL,G12WB-3764-MONOMER
METRR,G12WB-559-MONOMER OR G12WB-2176-MONOMER OR G12WB-2980-MONOMER
METS,G12WB-3783-MONOMER_mod_zn2(1)_mod_cbl1(1)
METSR_S1,G12WB-2324-MONOMER
METTRS,G12WB-3721-MONOMER_mod_zn2(2)
METabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
MG2abc_copy1,G12WB-3546-MONOMER OR G12WB-3551-MONOMER
MG2abc_copy2,G12WB-3549-MONOMER OR G12WB-1799-MONOMER OR G12WB-703-MONOMER
MGSA,G12WB-1283-MONOMER
MGTD,G12WB-1309-MONOMER
MGt5,G12WB-2589-MONOMER OR G12WB-1010-MONOMER OR G12WB-1975-MONOMER OR G12WB-2277-MONOMER OR G12WB-2992-MONOMER OR G12WB-3437-MONOMER OR G12WB-3701-MONOMER
MHFMT,G12WB-838-MONOMER
MLG,G12WB-1264-MONOMER_mod_ni2(1) OR G12WB-2087-MONOMER OR G12WB-782-MONOMER OR G12WB-562-MONOMER
MMHO,CPLX_BMOC-0
MMSAD1,G12WB-691-MONOMER
MNLpts,CPLX12WB-2
MNabc,G12WB-3361-MONOMER
MOBDabc,CPLX_MOBDabc-0
MOGDS,G12WB-1852-MONOMER_mod_mg2(1) OR G12WB-1852-MONOMER_mod_mn2(1)
MOHMT,G12WB-1650-MONOMER_mod_mg2(1)
MPL,G12WB-2343-MONOMER
MRF,G12WB-833-MONOMER
MTAN,G12WB-2762-MONOMER
MTHFC,G12WB-830-MONOMER
MTHFD,G12WB-831-MONOMER
MTHFD2i,G12WB-831-MONOMER
MTHFR2,G12WB-833-MONOMER
MTHFR5,G12WB-832-MONOMER
NACt,G12WB-2412-MONOMER
NADDP,G12WB-3587-MONOMER
NADH6,CPLX12WB-28
NADK,G12WB-1168-MONOMER_mod_mg2(1)
NADS1,G12WB-905-MONOMER_mod_mg2(1) OR G12WB-905-MONOMER_mod_mn2(1)
NADS2,G12WB-905-MONOMER_mod_mg2(1) OR G12WB-905-MONOMER_mod_mn2(1)
NAMNPP,G12WB-3724-MONOMER
NARK,G12WB-2385-MONOMER OR G12WB-3577-MONOMER
NAR_syn_2,G12WB-2336-MONOMER
NAabc,G12WB-1753-MONOMER OR G12WB-1799-MONOMER OR G12WB-703-MONOMER OR G12WB-1754-MONOMER
NAabcO,CPLX_NAabcO-0
NAt3_1,G12WB-560-MONOMER OR G12WB-1794-MONOMER OR G12WB-2891-MONOMER OR G12WB-2254-MONOMER OR G12WB-2820-MONOMER
NAt6,G12WB-3762-MONOMER OR G12WB-2394-MONOMER OR G12WB-2357-MONOMER OR G12WB-791-MONOMER OR G12WB-766-MONOMER OR G12WB-3802-MONOMER
NITR,G12WB-2336-MONOMER
NMNAT,G12WB-2679-MONOMER_mod_mg2(1)
NNAM,G12WB-3526-MONOMER
NNATr,G12WB-2679-MONOMER_mod_mg2(1)
NNDMBRT,G12WB-3616-MONOMER
NNDPR,G12WB-2520-MONOMER_mod_mg2(1)
NO3abc,CPLX12WB-94 OR CPLX12WB-101 OR G12WB-2512-MONOMER OR G12WB-2515-MONOMER OR CPLX_NO3abc-0
NOR_syn_2,G12WB-2583-MONOMER
NP1_2,G12WB-1355-MONOMER
NPHS,G12WB-911-MONOMER
NRRH,CPLX-9456_mod_ca2(1)
NT5C_2,G12WB-2692-MONOMER_mod_zn2(1) OR G12WB-2692-MONOMER_mod_cobalt2(1) OR G12WB-303-MONOMER
NTD10,G12WB-2692-MONOMER_mod_zn2(1) OR G12WB-2692-MONOMER_mod_cobalt2(1)
NTD6,G12WB-2692-MONOMER_mod_zn2(1) OR G12WB-2692-MONOMER_mod_cobalt2(1) OR G12WB-303-MONOMER
NTD7,G12WB-303-MONOMER OR G12WB-2692-MONOMER_mod_zn2(1) OR G12WB-2692-MONOMER_mod_cobalt2(1)
NTD8,G12WB-2692-MONOMER_mod_zn2(1) OR G12WB-2692-MONOMER_mod_cobalt2(1) OR G12WB-303-MONOMER
NTD9,G12WB-303-MONOMER OR G12WB-2692-MONOMER_mod_zn2(1) OR G12WB-2692-MONOMER_mod_cobalt2(1)
NTP5,G12WB-3475-MONOMER_mod_mg2(1)
NTRIR2x,G12WB-2583-MONOMER
NTRIRy_1,G12WB-2583-MONOMER
O2XOADOX,CPLX_AKGDH-0
O3CCO,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
O3D1,G12WB-2733-MONOMER OR G12WB-1313-MONOMER
O3DODEC,G12WB-232-MONOMER
O3H3R1,G12WB-2733-MONOMER OR G12WB-1313-MONOMER
O45AM,CPLX12WB-23
OAADC,G12WB-1120-MONOMER_mod_mn2(1) OR G12WB-1120-MONOMER_mod_mg2(1)
OBFOX,G12WB-2838-MONOMER
OBTFL,G12WB-871-MONOMER_mod_glycyl(1) OR G12WB-1247-MONOMER OR G12WB-3449-MONOMER
OCAM,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
OCBT,G12WB-2178-MONOMER
ODCOA,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
ODEC1,G12WB-2733-MONOMER OR G12WB-1313-MONOMER
OHO1,G12WB-2733-MONOMER OR G12WB-1313-MONOMER
OM3O,CPLX_BMOC-0
OMCDC,G12WB-1107-MONOMER_mod_mg2(1)_mod_mn2(1) OR G12WB-944-MONOMER_mod_mn2(1) OR G12WB-944-MONOMER_mod_mg2(1)
OMPDC,G12WB-3779-MONOMER
OMR1,G12WB-2733-MONOMER OR G12WB-1313-MONOMER
OPALM1,G12WB-2733-MONOMER OR G12WB-1313-MONOMER
ORNR,G12WB-2176-MONOMER OR G12WB-2980-MONOMER OR G12WB-559-MONOMER
ORNTAC,G12WB-2181-MONOMER
ORPT,G12WB-292-MONOMER
OX3COA,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
OX3HECOA,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
P5CR,G12WB-1632-MONOMER OR G12WB-3448-MONOMER
P9DH,G12WB-1821-MONOMER
PALDH,G12WB-3009-MONOMER
PANO,G12WB-2361-MONOMER
PANTS,G12WB-1649-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-1649-MONOMER_mod_mg2(1)_mod_nh4(1) OR G12WB-1649-MONOMER_mod_mn2(1)_mod_k(1) OR G12WB-1649-MONOMER_mod_mn2(1)_mod_nh4(1)
PAPPT3,G12WB-2805-MONOMER
PBUTT,G12WB-216-MONOMER OR G12WB-826-MONOMER OR G12WB-2576-MONOMER
PC,G12WB-73-MONOMER
PCA1,G12WB-2108-MONOMER
PCA2,G12WB-2108-MONOMER
PCHD,G12WB-1961-MONOMER OR G12WB-1865-MONOMER
PCOAH,G12WB-2108-MONOMER
PDH,CPLX_PDH-0
PEPGLYCAN,G12WB-2802-MONOMER
PFK,G12WB-3272-MONOMER OR G12WB-3569-MONOMER_mod_mg2(1)
PFK_2,G12WB-3630-MONOMER
PFK_3,G12WB-3272-MONOMER OR G12WB-3569-MONOMER_mod_mg2(1)
PFL,G12WB-871-MONOMER_mod_glycyl(1) OR G12WB-1247-MONOMER OR G12WB-3449-MONOMER
PGAL,G12WB-3598-MONOMER_mod_dpm(1)
PGAMT,G12WB-223-MONOMER
PGCD,G12WB-1110-MONOMER
PGCM,G12WB-1714-MONOMER OR G12WB-2470-MONOMER OR G12WB-2939-MONOMER_mod_mg2(1)
PGHD,G12WB-1309-MONOMER
PGHGP,G12WB-297-MONOMER OR G12WB-3578-MONOMER
PGI,G12WB-3452-MONOMER
PGI1c,G12WB-3452-MONOMER
PGK,G12WB-3339-MONOMER
PGL,G12WB-1126-MONOMER
PGM,G12WB-3337-MONOMER_mod_mn2(1) OR G12WB-1958-MONOMER
PGMT_2,G12WB-2344-MONOMER OR G12WB-3291-MONOMER
PGOSC,G12WB-297-MONOMER OR G12WB-3578-MONOMER
PGTGM,G12WB-297-MONOMER OR G12WB-3578-MONOMER
PHETA1,G12WB-191-MONOMER OR G12WB-1474-MONOMER OR G12WB-2988-MONOMER OR G12WB-1688-MONOMER_mod_pydx5p(1) OR G12WB-2355-MONOMER
PHETRS,G12WB-809-MONOMER
PHEabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
PHHL,G12WB-3808-MONOMER
PHHL2,G12WB-2361-MONOMER
PHNO,G12WB-3719-MONOMER OR G12WB-3718-MONOMER OR G12WB-3717-MONOMER OR G12WB-3716-MONOMER
PIBT,G12WB-216-MONOMER
PIabc,G12WB-3431-MONOMER OR G12WB-3430-MONOMER OR G12WB-3435-MONOMER OR G12WB-3429-MONOMER
PMANM,G12WB-2939-MONOMER_mod_mg2(1)
PMPK,G12WB-1488-MONOMER_mod_zn2(1) OR G12WB-1488-MONOMER_mod_mg2(1) OR G12WB-1698-MONOMER OR G12WB-1738-MONOMER
PNTK,G12WB-3741-MONOMER
POR_syn,CPLX_POR_syn-0
PPA,G12WB-442-MONOMER
PPATabc,G12WB-3714-MONOMER OR G12WB-3715-MONOMER
PPCDC,G12WB-2743-MONOMER_mod_fmn(1) OR G12WB-2743-MONOMER_mod_mg2(1)
PPDK,G12WB-2561-MONOMER OR G12WB-693-MONOMER_mod_mg2(1)
PPGPPDP,G12WB-2902-MONOMER_mod_mn2(1) OR G12WB-454-MONOMER
PPGPPDPE,G12WB-2902-MONOMER_mod_mn2(1)
PPM,G12WB-1354-MONOMER_mod_mn2(1)
PPM2_2,G12WB-1354-MONOMER_mod_mn2(1)
PPNCL2,G12WB-2743-MONOMER_mod_fmn(1) OR G12WB-2743-MONOMER_mod_mg2(1)
PPNCL3,G12WB-2743-MONOMER_mod_fmn(1) OR G12WB-2743-MONOMER_mod_mg2(1)
PPND,G12WB-1984-MONOMER
PPNDH,G12WB-1981-MONOMER
PPS,G12WB-693-MONOMER_mod_mg2(1)
PPS2,G12WB-1844-MONOMER
PPS5,G12WB-1844-MONOMER
PRAGSr,G12WB-327-MONOMER_mod_mg2(1)
PRAIS,G12WB-324-MONOMER_mod_k(1)_mod_mg2(1)
PRAMPC,G12WB-1693-MONOMER
PRASCSi,G12WB-322-MONOMER OR G12WB-601-MONOMER
PRATPP,G12WB-1693-MONOMER OR G12WB-3678-MONOMER_mod_mg2(1)
PRFGS,G12WB-328-MONOMER_mod_mg2(1)
PRMICI,G12WB-1691-MONOMER
PROR,G12WB-3404-MONOMER OR G12WB-2176-MONOMER OR G12WB-2980-MONOMER OR G12WB-559-MONOMER
PROTRS,CPLX_PROTRS-0
PROabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
PRPPS,G12WB-3695-MONOMER_mod_mg2(1)_mod_pi(1) OR G12WB-3695-MONOMER_mod_mn2(1)_mod_pi(1)
PSCVT,G12WB-1979-MONOMER
PSERT,G12WB-1109-MONOMER
PSP_L,G12WB-344-MONOMER OR G12WB-415-MONOMER
PTA2E,G12WB-216-MONOMER
PTPATi,G12WB-2713-MONOMER_mod_mg2(1)
PTRCAT1,G12WB-1343-MONOMER
PTRCabc,CPLX12WB-56
PUNP1,G12WB-1355-MONOMER
PUNP2,G12WB-1355-MONOMER
PUNP3,G12WB-1355-MONOMER
PUNP4,G12WB-1355-MONOMER
PUNP5,G12WB-1355-MONOMER
PUNP6,G12WB-1355-MONOMER
PUNP7,G12WB-1355-MONOMER
PURGL,G12WB-161-MONOMER OR G12WB-1180-MONOMER OR G12WB-2200-MONOMER OR G12WB-2753-MONOMER_mod_mg2(1) OR G12WB-511-MONOMER
PYAS,G12WB-3165-MONOMER OR G12WB-3390-MONOMER OR G12WB-3392-MONOMER OR G12WB-3813-MONOMER
PYDAMK,G12WB-1488-MONOMER_mod_zn2(1) OR G12WB-1488-MONOMER_mod_mg2(1)
PYDXNK,G12WB-1488-MONOMER_mod_zn2(1) OR G12WB-1488-MONOMER_mod_mg2(1)
PYK,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
PYK2,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
PYK3,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
PYK4,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
PYK5,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
PYNP1,G12WB-1356-MONOMER
PYNP2r,G12WB-1356-MONOMER
QULNS,G12WB-2522-MONOMER_mod_4fe4s(1)
RBFK,G12WB-1449-MONOMER
RBFSa,G12WB-1839-MONOMER
RBFSb,CPLX_RBFSb-0
RBK,G12WB-405-MONOMER_mod_k(1)_mod_mg2(1)
RBP4E,G12WB-2431-MONOMER
RHCCE,G12WB-3785-MONOMER
RIBabc,CPLX12WB-88 OR CPLX12WB-98
RNDR1,CPLX12WB-11 OR G12WB-1395-MONOMER
RNDR2,CPLX12WB-11 OR G12WB-1395-MONOMER
RNDR3,CPLX12WB-11 OR G12WB-1395-MONOMER
RNDR4,CPLX12WB-11 OR G12WB-1395-MONOMER
RNTR2_2,G12WB-192-MONOMER
RNTR3_2,G12WB-192-MONOMER
RNTR4_2,G12WB-192-MONOMER
RPE,G12WB-2471-MONOMER OR G12WB-3271-MONOMER OR G12WB-2731-MONOMER
RPI,CPLX_GAL6PI-0
RZ5PP,G12WB-3613-MONOMER
S6PG,CPLX_S6PG-0
S7PTDG,G12WB-2474-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1) OR G12WB-2473-MONOMER OR G12WB-3640-MONOMER OR G12WB-3639-MONOMER
SALCpts,CPLX_SALCpts-0
SAMU3,G12WB-3595-MONOMER OR G12WB-3597-MONOMER
SAOR,G12WB-1313-MONOMER
SBP,G12WB-1322-MONOMER
SBTD_D2,G12WB-602-MONOMER OR G12WB-2475-MONOMER_mod_zn2(1) OR G12WB-2670-MONOMER
SBTPD,G12WB-879-MONOMER
SBTpts,CPLX_SBTpts-0 OR CPLX_SBTpts-1
SBTt2,G12WB-2704-MONOMER
SCL,G12WB-3599-MONOMER
SDPDS_2,G12WB-3264-MONOMER OR G12WB-2330-MONOMER OR G12WB-2236-MONOMER
SELCDH,G12WB-3191-MONOMER
SELCYH,G12WB-3191-MONOMER
SELNPS,G12WB-2650-MONOMER_mod_mg2(1)
SELP,G12WB-2648-MONOMER
SELPTRN,G12WB-2649-MONOMER_mod_pydx5p(1) OR G12WB-3829-MONOMER
SELR,G12WB-2251-MONOMER
SERAT,G12WB-1733-MONOMER
SERDA,G12WB-3389-MONOMER_mod_4fe4s(1)
SERD_D,G12WB-2980-MONOMER
SERD_L,G12WB-3389-MONOMER_mod_4fe4s(1)
SERR,G12WB-1767-MONOMER OR G12WB-2980-MONOMER OR G12WB-2176-MONOMER OR G12WB-559-MONOMER
SERTRS,G12WB-18-MONOMER_mod_mg2(1)
SERTRS2,G12WB-18-MONOMER_mod_mg2(1)
SERabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
SHCHD2,G12WB-3595-MONOMER
SHK3Dr,G12WB-2861-MONOMER OR G12WB-1982-MONOMER
SHKK,G12WB-1983-MONOMER_mod_mg2(1) OR G12WB-1983-MONOMER_mod_mn2(1) OR G12WB-1983-MONOMER_mod_cobalt2(1) OR G12WB-1983-MONOMER_mod_fe2(1) OR G12WB-1983-MONOMER_mod_ca2(1) OR G12WB-1983-MONOMER_mod_k(1)
SHSL1,G12WB-1969-MONOMER_mod_pydx5p(1)
SKDH_1,G12WB-2861-MONOMER
SLGH,G12WB-2900-MONOMER
SPMDAT1_2,G12WB-1343-MONOMER
SPMDAT2,G12WB-1343-MONOMER
SPMDabc,G12WB-1139-MONOMER OR G12WB-1141-MONOMER
SPMS,G12WB-998-MONOMER
SPODM,CPLX12WB-67_mod_mn2(1)
SPRMS,G12WB-998-MONOMER
SPT_syn,G12WB-1109-MONOMER
SPTc,G12WB-1109-MONOMER
SR1_1,CPLX12WB-73 OR CPLX_SR1_1-0
SR4,G12WB-2061-MONOMER
