Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
FY484_RS02180-MONOMER	Membrane	mshC()	Membrane	s
FY484_RS13575-MONOMER	Inner_Membrane	gspC()	Inner_Membrane	s
FY484_RS17880-MONOMER	Inner_Membrane	VC_A0781()	Inner_Membrane	s
FY484_RS08075-MONOMER	Membrane	VC_1606()	Membrane	s
FY484_RS15565-MONOMER	Membrane	VC_A0344()	Membrane	s
FY484_RS17770-MONOMER	Inner_Membrane	artQ()	Inner_Membrane	s
FY484_RS11450-MONOMER	Inner_Membrane	nqrC()	Inner_Membrane	s
FY484_RS04045-MONOMER	Inner_Membrane	viuD()	Inner_Membrane	s
FY484_RS13390-MONOMER	Membrane	fxsA()	Membrane	s
FY484_RS07885-MONOMER	Inner_Membrane	VC_1571()	Inner_Membrane	s
FY484_RS03880-MONOMER	Inner_Membrane	secF()	Inner_Membrane	s
FY484_RS07805-MONOMER	Inner_Membrane	VC_1552()	Inner_Membrane	s
FY484_RS01580-MONOMER	Inner_Membrane	trxA()	Inner_Membrane	s
FY484_RS17430-MONOMER	Inner_Membrane	FY484_RS17430()	Inner_Membrane	s
FY484_RS09675-MONOMER	Inner_Membrane	VC_1936()	Inner_Membrane	s
FY484_RS19360-MONOMER	Inner_Membrane	nikB()	Inner_Membrane	s
FY484_RS03690-MONOMER	Periplasm	nspS()	Periplasm	s
FY484_RS17340-MONOMER	Membrane	VC_A0667()	Membrane	s
FY484_RS03610-MONOMER	Inner_Membrane	VC_0687()	Inner_Membrane	s
FY484_RS05615-MONOMER	Inner_Membrane	VC_1102()	Inner_Membrane	s
FY484_RS14900-MONOMER	Inner_Membrane	VC_A0228()	Inner_Membrane	s
FY484_RS01295-MONOMER	Inner_Membrane	wzm()	Inner_Membrane	s
FY484_RS17170-MONOMER	Membrane	VC_A0633()	Membrane	s
FY484_RS09425-MONOMER	Inner_Membrane	lolD()	Inner_Membrane	s
FY484_RS12820-MONOMER	Inner_Membrane	secY()	Inner_Membrane	s
FY484_RS05445-MONOMER	Membrane	cdgH()	Membrane	s
FY484_RS17005-MONOMER	Inner_Membrane	VC_A0595()	Inner_Membrane	s
FY484_RS09260-MONOMER	Inner_Membrane	lpxH()	Inner_Membrane	s
FY484_RS18955-MONOMER	Inner_Membrane	VC_A1012()	Inner_Membrane	s
FY484_RS03265-MONOMER	Inner_Membrane	VC_0618()	Inner_Membrane	s
FY484_RS14640-MONOMER	Membrane	VC_A0173()	Membrane	s
FY484_RS09180-MONOMER	Periplasm	cpoB()	Periplasm	s
FY484_RS03185-MONOMER	Inner_Membrane	mrcB()	Inner_Membrane	s
FY484_RS05170-MONOMER	Inner_Membrane	rsxG()	Inner_Membrane	s
FY484_RS14560-MONOMER	Membrane	mrpD()	Membrane	s
FY484_RS07130-MONOMER	Membrane	tsiV1()	Membrane	s
FY484_RS10475-MONOMER	Membrane	VC_2098()	Membrane	s
FY484_RS03095-MONOMER	Outer_Membrane	lpoA()	Outer_Membrane	s
FY484_RS05090-MONOMER	Inner_Membrane	nagE()	Inner_Membrane	s
FY484_RS16750-MONOMER	Membrane	VC_A0543()	Membrane	s
FY484_RS18700-MONOMER	Inner_Membrane	cdgF()	Inner_Membrane	s
FY484_RS10395-MONOMER	Inner_Membrane	znuC()	Inner_Membrane	s
FY484_RS12365-MONOMER	Membrane	VC_2488()	Membrane	s
FY484_RS00745-MONOMER	Inner_Membrane	ftsY()	Inner_Membrane	s
FY484_RS16670-MONOMER	Inner_Membrane	clcA()	Inner_Membrane	s
FY484_RS08915-MONOMER	Periplasm	siaP()	Periplasm	s
FY484_RS18620-MONOMER	Inner_Membrane	VC_A0939()	Inner_Membrane	s
FY484_RS12280-MONOMER	Membrane	VC_2470()	Membrane	s
FY484_RS14305-MONOMER	Membrane	VC_A0101()	Membrane	s
FY484_RS08835-MONOMER	Membrane	motB()	Membrane	s
FY484_RS10235-MONOMER	Membrane	vacJ()	Membrane	s
FY484_RS02810-MONOMER	Inner_Membrane	ftsB()	Inner_Membrane	s
FY484_RS12195-MONOMER	Inner_Membrane	varS()	Inner_Membrane	s
FY484_RS10140-MONOMER	Membrane	VC_2031()	Membrane	s
FY484_RS12115-MONOMER	Outer_Membrane	tolC()	Outer_Membrane	s
FY484_RS14125-MONOMER	Outer_Membrane	hutR()	Outer_Membrane	s
FY484_RS06710-MONOMER	Inner_Membrane	mglA()	Inner_Membrane	s
FY484_RS00465-MONOMER	Inner_Membrane	tatB()	Inner_Membrane	s
FY484_RS04655-MONOMER	Inner_Membrane	metN()	Inner_Membrane	s
FY484_RS11940-MONOMER	Inner_Membrane	murG()	Inner_Membrane	s
FY484_RS13955-MONOMER	Membrane	VC_A0025()	Membrane	s
FY484_RS08485-MONOMER	Membrane	VC_1688()	Membrane	s
FY484_RS18190-MONOMER	Membrane	VC_A0851()	Membrane	s
FY484_RS13860-MONOMER	Membrane	VC_A0005()	Membrane	s
FY484_RS06450-MONOMER	Inner_Membrane	VC_1275()	Inner_Membrane	s
FY484_RS13775-MONOMER	Inner_Membrane	atpC()	Inner_Membrane	s
FY484_RS08320-MONOMER	Membrane	VC_1656()	Membrane	s
FY484_RS04305-MONOMER	Inner_Membrane	tcpD()	Inner_Membrane	s
FY484_RS13560-MONOMER	Inner_Membrane	gspF()	Inner_Membrane	s
FY484_RS11535-MONOMER	Membrane	tcdA()	Membrane	s
FY484_RS04125-MONOMER	Inner_Membrane	citS()	Inner_Membrane	s
FY484_RS04110-MONOMER	Inner_Membrane	oadB-2()	Inner_Membrane	s
FY484_RS11435-MONOMER	Inner_Membrane	nqrF()	Inner_Membrane	s
FY484_RS05990-MONOMER	Inner_Membrane	cydC()	Inner_Membrane	s
FY484_RS13375-MONOMER	Inner_Membrane	cpxA()	Inner_Membrane	s
FY484_RS17660-MONOMER	Periplasm	luxP()	Periplasm	s
FY484_RS07870-MONOMER	Inner_Membrane	varE()	Inner_Membrane	s
FY484_RS01775-MONOMER	Inner_Membrane	psd()	Inner_Membrane	s
FY484_RS13210-MONOMER	Inner_Membrane	frdC()	Inner_Membrane	s
FY484_RS17495-MONOMER	Membrane	VC_A0703()	Membrane	s
FY484_RS03780-MONOMER	Inner_Membrane	phoR()	Inner_Membrane	s
FY484_RS01565-MONOMER	Inner_Membrane	VC_0303()	Inner_Membrane	s
FY484_RS17415-MONOMER	Inner_Membrane	VC_A0684()	Inner_Membrane	s
FY484_RS05685-MONOMER	Inner_Membrane	htpX()	Inner_Membrane	s
FY484_RS01470-MONOMER	Membrane	vciB()	Membrane	s
FY484_RS17320-MONOMER	Membrane	VC_A0663()	Membrane	s
FY484_RS03595-MONOMER	Inner_Membrane	lspA()	Inner_Membrane	s
FY484_RS05600-MONOMER	Inner_Membrane	VC_1099()	Inner_Membrane	s
FY484_RS07545-MONOMER	Membrane	VC_1499()	Membrane	s
FY484_RS14885-MONOMER	Membrane	VC_A0224()	Membrane	s
FY484_RS09410-MONOMER	Inner_Membrane	comEC()	Inner_Membrane	s
FY484_RS10790-MONOMER	Membrane	VC_2167()	Membrane	s
FY484_RS01200-MONOMER	Inner_Membrane	kdkA()	Inner_Membrane	s
FY484_RS09325-MONOMER	Periplasm	VC_1863()	Periplasm	s
FY484_RS19020-MONOMER	Periplasm	VC_A1027()	Periplasm	s
FY484_RS10710-MONOMER	Membrane	VC_2147()	Membrane	s
FY484_RS03340-MONOMER	Outer_Membrane	ompU()	Outer_Membrane	s
FY484_RS14705-MONOMER	Membrane	VC_A0186()	Membrane	s
FY484_RS07275-MONOMER	Inner_Membrane	rtxD()	Inner_Membrane	s
FY484_RS18940-MONOMER	Outer_Membrane	VC_A1008()	Outer_Membrane	s
FY484_RS12640-MONOMER	Inner_Membrane	thiP()	Inner_Membrane	s
FY484_RS05250-MONOMER	Inner_Membrane	cdgB()	Inner_Membrane	s
FY484_RS09165-MONOMER	Inner_Membrane	cqsR()	Inner_Membrane	s
FY484_RS18855-MONOMER	Membrane	VC_A0989()	Membrane	s
FY484_RS10545-MONOMER	Inner_Membrane	VC_2115()	Inner_Membrane	s
FY484_RS14545-MONOMER	Membrane	mrpG()	Membrane	s
FY484_RS18770-MONOMER	Membrane	VC_A0972()	Membrane	s
FY484_RS03080-MONOMER	Periplasm	VC_0578()	Periplasm	s
FY484_RS05075-MONOMER	Membrane	VC_0992()	Membrane	s
FY484_RS16735-MONOMER	Periplasm	VC_A0539()	Periplasm	s
FY484_RS00730-MONOMER	Membrane	VC_0144()	Membrane	s
FY484_RS16650-MONOMER	Inner_Membrane	cqsS()	Inner_Membrane	s
FY484_RS02875-MONOMER	Inner_Membrane	VC_0541()	Inner_Membrane	s
FY484_RS12260-MONOMER	Inner_Membrane	VC_2466()	Inner_Membrane	s
FY484_RS06860-MONOMER	Inner_Membrane	VC_1360()	Inner_Membrane	s
FY484_RS04820-MONOMER	Membrane	vpsQ()	Membrane	s
FY484_RS16455-MONOMER	Membrane	VC_A0484()	Membrane	s
FY484_RS08730-MONOMER	Inner_Membrane	VC_1740()	Inner_Membrane	s
FY484_RS14110-MONOMER	Outer_Membrane	lpp()	Outer_Membrane	s
FY484_RS18345-MONOMER	Membrane	VC_A0884()	Membrane	s
FY484_RS10035-MONOMER	Inner_Membrane	VC_2012()	Inner_Membrane	s
FY484_RS02605-MONOMER	Periplasm	VC_0488()	Periplasm	s
FY484_RS18265-MONOMER	Outer_Membrane	ompW()	Outer_Membrane	s
FY484_RS11925-MONOMER	Inner_Membrane	ftsA()	Inner_Membrane	s
FY484_RS13940-MONOMER	Membrane	VC_A0022()	Membrane	s
FY484_RS06520-MONOMER	Periplasm	mdoG()	Periplasm	s
FY484_RS18175-MONOMER	Inner_Membrane	VC_A0848()	Inner_Membrane	s
FY484_RS11840-MONOMER	Inner_Membrane	VC_2382()	Inner_Membrane	s
FY484_RS04475-MONOMER	Outer_Membrane	mltF()	Outer_Membrane	s
FY484_RS08385-MONOMER	Membrane	VC_1669()	Membrane	s
FY484_RS02230-MONOMER	Membrane	VC_0420()	Membrane	s
FY484_RS08215-MONOMER	Inner_Membrane	VC_1634()	Inner_Membrane	s
FY484_RS17920-MONOMER	Membrane	VC_A0789()	Membrane	s
FY484_RS02150-MONOMER	Membrane	mshN()	Membrane	s
FY484_RS04195-MONOMER	Membrane	VC_0810()	Membrane	s
FY484_RS13545-MONOMER	Inner_Membrane	gspI()	Inner_Membrane	s
FY484_RS06055-MONOMER	Membrane	VC_1194()	Membrane	s
FY484_RS08030-MONOMER	Inner_Membrane	VC_1599()	Inner_Membrane	s
FY484_RS04010-MONOMER	Inner_Membrane	VC_0770()	Inner_Membrane	s
FY484_RS13360-MONOMER	Inner_Membrane	fieF()	Inner_Membrane	s
FY484_RS07940-MONOMER	Inner_Membrane	VC_1582()	Inner_Membrane	s
FY484_RS11260-MONOMER	Inner_Membrane	rseP()	Inner_Membrane	s
FY484_RS15210-MONOMER	Membrane	VC_A0293()	Membrane	s
FY484_RS07775-MONOMER	Inner_Membrane	exbB2()	Inner_Membrane	s
FY484_RS13115-MONOMER	Inner_Membrane	mrcA()	Inner_Membrane	s
FY484_RS09640-MONOMER	Inner_Membrane	VC_1928()	Inner_Membrane	s
FY484_RS11095-MONOMER	Membrane	chb()	Membrane	s
FY484_RS15035-MONOMER	Inner_Membrane	VC_A0257()	Inner_Membrane	s
FY484_RS01455-MONOMER	Membrane	cadB()	Membrane	s
FY484_RS17305-MONOMER	Outer_Membrane	VC_A0659()	Outer_Membrane	s
FY484_RS03580-MONOMER	Inner_Membrane	murJ()	Inner_Membrane	s
FY484_RS07530-MONOMER	Periplasm	prc()	Periplasm	s
FY484_RS01375-MONOMER	Membrane	VC_0263()	Membrane	s
FY484_RS17225-MONOMER	Membrane	VC_A0643()	Membrane	s
FY484_RS09475-MONOMER	Outer_Membrane	lpoB()	Outer_Membrane	s
FY484_RS03500-MONOMER	Inner_Membrane	brnQ()	Inner_Membrane	s
FY484_RS14865-MONOMER	Inner_Membrane	VC_A0220()	Inner_Membrane	s
FY484_RS19085-MONOMER	Inner_Membrane	VC_A1040()	Inner_Membrane	s
FY484_RS10775-MONOMER	Periplasm	VC_2164()	Periplasm	s
FY484_RS03325-MONOMER	Membrane	shyC()	Membrane	s
FY484_RS12710-MONOMER	Inner_Membrane	VC_2553()	Inner_Membrane	s
FY484_RS05325-MONOMER	Membrane	VC_1044()	Membrane	s
FY484_RS01105-MONOMER	Inner_Membrane	VC_0208()	Inner_Membrane	s
FY484_RS16975-MONOMER	Inner_Membrane	VC_A0589()	Inner_Membrane	s
FY484_RS09230-MONOMER	Inner_Membrane	cydA()	Inner_Membrane	s
FY484_RS09230-MONOMER	Inner_Membrane	cydA()	Inner_Membrane	s
FY484_RS14610-MONOMER	Inner_Membrane	VC_A0165()	Inner_Membrane	s
FY484_RS07180-MONOMER	Inner_Membrane	potA()	Inner_Membrane	s
FY484_RS09150-MONOMER	Inner_Membrane	VC_1826()	Inner_Membrane	s
FY484_RS07095-MONOMER	Inner_Membrane	vceB()	Inner_Membrane	s
FY484_RS16805-MONOMER	Membrane	VC_A0556()	Membrane	s
FY484_RS10445-MONOMER	Membrane	gltA()	Membrane	s
FY484_RS03065-MONOMER	Inner_Membrane	petC()	Inner_Membrane	s
FY484_RS12455-MONOMER	Inner_Membrane	lptF()	Inner_Membrane	s
FY484_RS05060-MONOMER	Inner_Membrane	dtpA()	Inner_Membrane	s
FY484_RS14445-MONOMER	Periplasm	rbsB()	Periplasm	s
FY484_RS07015-MONOMER	Membrane	VC_1394()	Membrane	s
FY484_RS10285-MONOMER	Membrane	flrD()	Membrane	s
FY484_RS02860-MONOMER	Periplasm	cysP()	Periplasm	s
FY484_RS12245-MONOMER	Inner_Membrane	lepA()	Inner_Membrane	s
FY484_RS08800-MONOMER	Membrane	vexC()	Membrane	s
FY484_RS00525-MONOMER	Inner_Membrane	VC_0098()	Inner_Membrane	s
FY484_RS02680-MONOMER	Membrane	shyB()	Membrane	s
FY484_RS12085-MONOMER	Inner_Membrane	parC()	Inner_Membrane	s
FY484_RS04725-MONOMER	Membrane	vpsC()	Membrane	s
FY484_RS00435-MONOMER	Membrane	VC_0081()	Membrane	s
FY484_RS16330-MONOMER	Membrane	VC_A0465()	Membrane	s
FY484_RS14010-MONOMER	Inner_Membrane	sstT()	Inner_Membrane	s
FY484_RS18245-MONOMER	Outer_Membrane	VC_A0863()	Outer_Membrane	s
FY484_RS08450-MONOMER	Inner_Membrane	sapC()	Inner_Membrane	s
FY484_RS18160-MONOMER	Membrane	VC_A0845()	Membrane	s
FY484_RS04455-MONOMER	Membrane	VC_0861()	Membrane	s
FY484_RS08370-MONOMER	Inner_Membrane	VC_1666()	Inner_Membrane	s
FY484_RS04355-MONOMER	Membrane	tagE2()	Membrane	s
FY484_RS00055-MONOMER	Inner_Membrane	dnaA()	Inner_Membrane	s
FY484_RS08285-MONOMER	Periplasm	VC_1647()	Periplasm	s
FY484_RS02215-MONOMER	Inner_Membrane	mreD()	Inner_Membrane	s
FY484_RS06250-MONOMER	Inner_Membrane	VC_1233()	Inner_Membrane	s
FY484_RS13610-MONOMER	Inner_Membrane	VC_2742()	Inner_Membrane	s
FY484_RS08200-MONOMER	Membrane	VC_1631()	Membrane	s
FY484_RS06140-MONOMER	Inner_Membrane	VC_1211()	Inner_Membrane	s
FY484_RS13530-MONOMER	Inner_Membrane	gspL()	Inner_Membrane	s
FY484_RS08110-MONOMER	Membrane	VC_1613()	Membrane	s
FY484_RS11490-MONOMER	Membrane	ampG()	Membrane	s
FY484_RS04080-MONOMER	Inner_Membrane	VC_0786()	Inner_Membrane	s
FY484_RS13430-MONOMER	Membrane	VC_2704()	Membrane	s
FY484_RS11405-MONOMER	Membrane	VC_2283()	Membrane	s
FY484_RS01865-MONOMER	Inner_Membrane	hflK()	Inner_Membrane	s
FY484_RS17545-MONOMER	Inner_Membrane	VC_A0714()	Inner_Membrane	s
FY484_RS13100-MONOMER	Membrane	pilO()	Membrane	s
FY484_RS05735-MONOMER	Inner_Membrane	hflD()	Inner_Membrane	s
FY484_RS03645-MONOMER	Inner_Membrane	VC_0694()	Inner_Membrane	s
FY484_RS07595-MONOMER	Membrane	VC_1510()	Membrane	s
FY484_RS05570-MONOMER	Inner_Membrane	oppC()	Inner_Membrane	s
FY484_RS01360-MONOMER	Membrane	VC_0259()	Membrane	s
FY484_RS17210-MONOMER	Membrane	VC_A0640()	Membrane	s
FY484_RS14850-MONOMER	Inner_Membrane	VC_A0217()	Inner_Membrane	s
FY484_RS01250-MONOMER	Membrane	waaL()	Membrane	s
FY484_RS19070-MONOMER	Inner_Membrane	VC_A1037()	Inner_Membrane	s
FY484_RS10760-MONOMER	Inner_Membrane	mlp24()	Inner_Membrane	s
FY484_RS07245-MONOMER	Membrane	ccoO()	Membrane	s
FY484_RS09215-MONOMER	Membrane	ybgE()	Membrane	s
FY484_RS10600-MONOMER	Inner_Membrane	fliM()	Inner_Membrane	s
FY484_RS03220-MONOMER	Inner_Membrane	VC_0609()	Inner_Membrane	s
FY484_RS07165-MONOMER	Periplasm	VC_1425()	Periplasm	s
FY484_RS09135-MONOMER	Inner_Membrane	VC_1823()	Inner_Membrane	s
FY484_RS18825-MONOMER	Inner_Membrane	VC_A0983()	Inner_Membrane	s
FY484_RS05125-MONOMER	Membrane	VC_1003()	Membrane	s
FY484_RS10430-MONOMER	Inner_Membrane	sdhA()	Inner_Membrane	s
FY484_RS07000-MONOMER	Inner_Membrane	VC_1391()	Inner_Membrane	s
FY484_RS16705-MONOMER	Inner_Membrane	VC_A0533()	Inner_Membrane	s
FY484_RS18655-MONOMER	Inner_Membrane	malK()	Inner_Membrane	s
FY484_RS02970-MONOMER	Inner_Membrane	VC_0553()	Inner_Membrane	s
FY484_RS06910-MONOMER	Membrane	VC_1370()	Membrane	s
FY484_RS00690-MONOMER	Inner_Membrane	rhtB()	Inner_Membrane	s
FY484_RS16620-MONOMER	Inner_Membrane	fruA()	Inner_Membrane	s
FY484_RS10270-MONOMER	Inner_Membrane	ccmC()	Inner_Membrane	s
FY484_RS12230-MONOMER	Inner_Membrane	era()	Inner_Membrane	s
FY484_RS04870-MONOMER	Inner_Membrane	mrdA()	Inner_Membrane	s
FY484_RS06830-MONOMER	Inner_Membrane	VC_1353()	Inner_Membrane	s
FY484_RS00600-MONOMER	Membrane	VC_0118()	Membrane	s
FY484_RS08785-MONOMER	Inner_Membrane	VC_1753()	Inner_Membrane	s
FY484_RS18490-MONOMER	Inner_Membrane	tonB1()	Inner_Membrane	s
FY484_RS12150-MONOMER	Membrane	VC_2443()	Membrane	s
FY484_RS14160-MONOMER	Inner_Membrane	pstA2()	Inner_Membrane	s
FY484_RS00505-MONOMER	Inner_Membrane	ubiA()	Inner_Membrane	s
FY484_RS02575-MONOMER	Inner_Membrane	VC_0481()	Inner_Membrane	s
FY484_RS11975-MONOMER	Inner_Membrane	ftsL()	Inner_Membrane	s
FY484_RS00330-MONOMER	Inner_Membrane	crcB()	Inner_Membrane	s
FY484_RS16185-MONOMER	Outer_Membrane	VC_A0443()	Outer_Membrane	s
FY484_RS18230-MONOMER	Periplasm	VC_A0860()	Periplasm	s
FY484_RS06490-MONOMER	Inner_Membrane	VC_1282()	Inner_Membrane	s
FY484_RS00220-MONOMER	Inner_Membrane	trkA()	Inner_Membrane	s
FY484_RS02365-MONOMER	Inner_Membrane	djlA()	Inner_Membrane	s
FY484_RS04440-MONOMER	Inner_Membrane	VC_0858()	Inner_Membrane	s
FY484_RS13810-MONOMER	Inner_Membrane	atpB()	Inner_Membrane	s
FY484_RS15965-MONOMER	Membrane	VC_A0405()	Membrane	s
FY484_RS04340-MONOMER	Inner_Membrane	acfB()	Inner_Membrane	s
FY484_RS06315-MONOMER	Inner_Membrane	VC_1248()	Inner_Membrane	s
FY484_RS00040-MONOMER	Inner_Membrane	VC_0008()	Inner_Membrane	s
FY484_RS06235-MONOMER	Membrane	VC_1229()	Membrane	s
FY484_RS08185-MONOMER	Membrane	VC_1628()	Membrane	s
FY484_RS13515-MONOMER	Inner_Membrane	cysQ()	Inner_Membrane	s
FY484_RS06025-MONOMER	Membrane	VC_1187()	Membrane	s
FY484_RS13415-MONOMER	Inner_Membrane	dsbD()	Inner_Membrane	s
FY484_RS07990-MONOMER	Membrane	acgB()	Membrane	s
FY484_RS07905-MONOMER	Membrane	VC_1575()	Membrane	s
FY484_RS09790-MONOMER	Inner_Membrane	minE()	Inner_Membrane	s
FY484_RS07745-MONOMER	Inner_Membrane	vcmA()	Inner_Membrane	s
FY484_RS11065-MONOMER	Outer_Membrane	viuA()	Outer_Membrane	s
FY484_RS15000-MONOMER	Inner_Membrane	VC_A0249()	Inner_Membrane	s
FY484_RS19220-MONOMER	Inner_Membrane	VC_A1069()	Inner_Membrane	s
FY484_RS03550-MONOMER	Inner_Membrane	lgt()	Inner_Membrane	s
FY484_RS19140-MONOMER	Inner_Membrane	VC_A1051()	Inner_Membrane	s
FY484_RS10825-MONOMER	Inner_Membrane	VC_2177()	Inner_Membrane	s
FY484_RS05470-MONOMER	Membrane	arsJ()	Membrane	s
FY484_RS14835-MONOMER	Inner_Membrane	VC_A0213()	Inner_Membrane	s
FY484_RS09365-MONOMER	Inner_Membrane	VC_1870()	Inner_Membrane	s
FY484_RS19055-MONOMER	Membrane	VC_A1034()	Membrane	s
FY484_RS03380-MONOMER	Inner_Membrane	secG()	Inner_Membrane	s
FY484_RS14740-MONOMER	Inner_Membrane	VC_A0194()	Inner_Membrane	s
FY484_RS17025-MONOMER	Inner_Membrane	VC_A0601()	Inner_Membrane	s
FY484_RS09280-MONOMER	Outer_Membrane	ompT()	Outer_Membrane	s
FY484_RS12680-MONOMER	Inner_Membrane	VC_2547()	Inner_Membrane	s
FY484_RS07230-MONOMER	Membrane	VC_1438()	Membrane	s
FY484_RS09200-MONOMER	Inner_Membrane	tolR()	Inner_Membrane	s
FY484_RS10585-MONOMER	Inner_Membrane	fliP()	Inner_Membrane	s
FY484_RS05190-MONOMER	Inner_Membrane	rsxA()	Inner_Membrane	s
FY484_RS18810-MONOMER	Membrane	FY484_RS18810()	Membrane	s
FY484_RS03125-MONOMER	Membrane	VC_0587()	Membrane	s
FY484_RS07065-MONOMER	Membrane	VC_1405()	Membrane	s
FY484_RS03035-MONOMER	Inner_Membrane	VC_0567()	Inner_Membrane	s
FY484_RS14405-MONOMER	Membrane	VC_A0121()	Membrane	s
FY484_RS08940-MONOMER	Membrane	VC_1784()	Membrane	s
FY484_RS18640-MONOMER	Inner_Membrane	malG()	Inner_Membrane	s
FY484_RS10335-MONOMER	Inner_Membrane	flhF()	Inner_Membrane	s
FY484_RS04935-MONOMER	Inner_Membrane	crr()	Inner_Membrane	s
FY484_RS06895-MONOMER	Inner_Membrane	cdgE()	Inner_Membrane	s
FY484_RS10255-MONOMER	Inner_Membrane	ccmF()	Inner_Membrane	s
FY484_RS08770-MONOMER	Outer_Membrane	VC_1749()	Outer_Membrane	s
FY484_RS14145-MONOMER	Inner_Membrane	VC_A0068()	Inner_Membrane	s
FY484_RS06730-MONOMER	Membrane	VC_1332()	Membrane	s
FY484_RS18395-MONOMER	Membrane	VC_A0891()	Membrane	s
FY484_RS14060-MONOMER	Membrane	VC_A0048()	Membrane	s
FY484_RS06645-MONOMER	Membrane	VC_1313()	Membrane	s
FY484_RS04590-MONOMER	Inner_Membrane	pomB()	Inner_Membrane	s
FY484_RS08510-MONOMER	Membrane	torE()	Membrane	s
FY484_RS18210-MONOMER	Inner_Membrane	VC_A0855()	Inner_Membrane	s
FY484_RS06475-MONOMER	Inner_Membrane	opuD()	Inner_Membrane	s
FY484_RS00205-MONOMER	Membrane	VC_0040()	Membrane	s
FY484_RS16050-MONOMER	Membrane	VC_A0419()	Membrane	s
FY484_RS08420-MONOMER	Inner_Membrane	pspC()	Inner_Membrane	s
FY484_RS18130-MONOMER	Membrane	yddG()	Membrane	s
FY484_RS09820-MONOMER	Membrane	VC_1967()	Membrane	s
FY484_RS13795-MONOMER	Inner_Membrane	atpH()	Inner_Membrane	s
FY484_RS11715-MONOMER	Inner_Membrane	VC_2356()	Inner_Membrane	s
FY484_RS04325-MONOMER	Outer_Membrane	tcpF()	Outer_Membrane	s
FY484_RS06300-MONOMER	Inner_Membrane	btuD()	Inner_Membrane	s
FY484_RS00025-MONOMER	Inner_Membrane	yidD()	Inner_Membrane	s
FY484_RS02185-MONOMER	Membrane	mshD()	Membrane	s
FY484_RS11635-MONOMER	Inner_Membrane	chrA()	Inner_Membrane	s
FY484_RS15700-MONOMER	Membrane	VC_A0363()	Membrane	s
FY484_RS08065-MONOMER	Inner_Membrane	VC_1605()	Inner_Membrane	s
FY484_RS17775-MONOMER	Periplasm	VC_A0759()	Periplasm	s
FY484_RS11455-MONOMER	Inner_Membrane	nqrB()	Inner_Membrane	s
FY484_RS04050-MONOMER	Inner_Membrane	viuG()	Inner_Membrane	s
FY484_RS13395-MONOMER	Inner_Membrane	VC_2697()	Inner_Membrane	s
FY484_RS11375-MONOMER	Inner_Membrane	gpt()	Inner_Membrane	s
FY484_RS03965-MONOMER	Inner_Membrane	VC_0761()	Inner_Membrane	s
FY484_RS17595-MONOMER	Inner_Membrane	modC()	Inner_Membrane	s
FY484_RS17515-MONOMER	Inner_Membrane	VC_A0707()	Inner_Membrane	s
FY484_RS03800-MONOMER	Inner_Membrane	pstC1()	Inner_Membrane	s
FY484_RS09680-MONOMER	Membrane	plsC2()	Membrane	s
FY484_RS19365-MONOMER	Inner_Membrane	nikC()	Inner_Membrane	s
FY484_RS17345-MONOMER	Membrane	fruT()	Membrane	s
FY484_RS09590-MONOMER	Membrane	ppiD()	Membrane	s
FY484_RS19285-MONOMER	Membrane	VC_A1084()	Membrane	s
FY484_RS14985-MONOMER	Inner_Membrane	VC_A0246()	Inner_Membrane	s
FY484_RS09510-MONOMER	Inner_Membrane	nhaB()	Inner_Membrane	s
FY484_RS10970-MONOMER	Periplasm	flgJ()	Periplasm	s
FY484_RS14905-MONOMER	Inner_Membrane	VC_A0229()	Inner_Membrane	s
FY484_RS01300-MONOMER	Membrane	wzt()	Membrane	s
FY484_RS09430-MONOMER	Inner_Membrane	lolC()	Inner_Membrane	s
FY484_RS10810-MONOMER	Periplasm	ushA()	Periplasm	s
FY484_RS03360-MONOMER	Inner_Membrane	ftsH()	Inner_Membrane	s
FY484_RS05370-MONOMER	Inner_Membrane	VC_1052()	Inner_Membrane	s
FY484_RS18960-MONOMER	Membrane	VC_A1013()	Membrane	s
FY484_RS03270-MONOMER	Inner_Membrane	VC_0619()	Inner_Membrane	s
FY484_RS05275-MONOMER	Membrane	VC_1035()	Membrane	s
FY484_RS07215-MONOMER	Membrane	VC_1435()	Membrane	s
FY484_RS01055-MONOMER	Membrane	VC_0198()	Membrane	s
FY484_RS09185-MONOMER	Outer_Membrane	pal()	Outer_Membrane	s
FY484_RS10570-MONOMER	Inner_Membrane	flhB()	Inner_Membrane	s
FY484_RS03190-MONOMER	Membrane	VC_0603()	Membrane	s
FY484_RS12580-MONOMER	Periplasm	lptC()	Periplasm	s
FY484_RS05175-MONOMER	Inner_Membrane	rsxD()	Inner_Membrane	s
FY484_RS14565-MONOMER	Membrane	mrpC()	Membrane	s
FY484_RS16845-MONOMER	Inner_Membrane	pntA()	Inner_Membrane	s
FY484_RS10485-MONOMER	Membrane	VC_2100()	Membrane	s
FY484_RS14480-MONOMER	Periplasm	glpQ()	Periplasm	s
FY484_RS10400-MONOMER	Inner_Membrane	znuB()	Inner_Membrane	s
FY484_RS00750-MONOMER	Inner_Membrane	ftsE()	Inner_Membrane	s
FY484_RS08840-MONOMER	Membrane	zorA()	Membrane	s
FY484_RS12200-MONOMER	Membrane	vpvC()	Membrane	s
