Modified_enzyme,Core_enzyme,Modifications,Source
VC_1133-MONOMER_mod_mn2(1),VC_1133-MONOMER,mn2(1),Homology
VC_1134-MONOMER_mod_pydx5p(1),VC_1134-MONOMER,pydx5p(1),Homology
VC_1135-MONOMER_mod_mg2(1),VC_1135-MONOMER,mg2(1),Homology
VC_1135-MONOMER_mod_mn2(1),VC_1135-MONOMER,mn2(1),Homology
VC_1188-MONOMER_mod_mn2(1),VC_1188-MONOMER,mn2(1),Homology
VC_1188-MONOMER_mod_mg2(1),VC_1188-MONOMER,mg2(1),Homology
VC_1215-MONOMER_mod_mg2(1),VC_1215-MONOMER,mg2(1),Homology
VC_1228-MONOMER_mod_mg2(1),VC_1228-MONOMER,mg2(1),Homology
VC_1526-MONOMER_mod_mg2(1),VC_1526-MONOMER,mg2(1),Homology
VC_1526-MONOMER_mod_mn2(1),VC_1526-MONOMER,mn2(1),Homology
VC_1833-MONOMER_mod_4fe4s(1),VC_1833-MONOMER,4fe4s(1),Homology
VC_1848-MONOMER_mod_zn2(1),VC_1848-MONOMER,zn2(1),Homology
VC_1916-MONOMER_mod_mg2(1),VC_1916-MONOMER,mg2(1),Homology
VC_1973-MONOMER_mod_hco3(1),VC_1973-MONOMER,hco3(1),Homology
VC_1975-MONOMER_mod_mg2(1)_mod_mn2(1)_mod_thmpp(1),VC_1975-MONOMER,mg2(1) AND mn2(1) AND thmpp(1),Homology
VC_2003-MONOMER_mod_zn2(2),VC_2003-MONOMER,zn2(2),Homology
VC_2016-MONOMER_mod_mg2(1),VC_2016-MONOMER,mg2(1),Homology
VC_2074-MONOMER_mod_mg2(1),VC_2074-MONOMER,mg2(1),Homology
VC_2099-MONOMER_mod_Oxidized(1),VC_2099-MONOMER,Oxidized(1),Homology
VC_2116-MONOMER_mod_fmnh2(1),VC_2116-MONOMER,fmnh2(1),Homology
VC_2116-MONOMER_mod_fadh2(1),VC_2116-MONOMER,fadh2(1),Homology
VC_2183-MONOMER_mod_mg2(1)_mod_pi(1),VC_2183-MONOMER,mg2(1) AND pi(1),Homology
VC_2183-MONOMER_mod_mn2(1)_mod_pi(1),VC_2183-MONOMER,mn2(1) AND pi(1),Homology
VC_2226-MONOMER_mod_k(1)_mod_mg2(1),VC_2226-MONOMER,k(1) AND mg2(1),Homology
VC_2254-MONOMER_mod_mn2(1),VC_2254-MONOMER,mn2(1),Homology
VC_2254-MONOMER_mod_cobalt2(1),VC_2254-MONOMER,cobalt2(1),Homology
VC_2254-MONOMER_mod_mg2(1),VC_2254-MONOMER,mg2(1),Homology
VC_2261-MONOMER_mod_fe2(2),VC_2261-MONOMER,fe2(2),Homology
VC_2348-MONOMER_mod_mn2(1),VC_2348-MONOMER,mn2(1),Homology
VC_2363-MONOMER_mod_k(1)_mod_mg2(1),VC_2363-MONOMER,k(1) AND mg2(1),Homology
VC_2422-MONOMER_mod_mg2(1),VC_2422-MONOMER,mg2(1),Homology
VC_2450-MONOMER_mod_mg2(1),VC_2450-MONOMER,mg2(1),Homology
VC_2457-MONOMER_mod_mg2(1),VC_2457-MONOMER,mg2(1),Homology
VC_2457-MONOMER_mod_mn2(1),VC_2457-MONOMER,mn2(1),Homology
VC_2461-MONOMER_mod_mg2(2),VC_2461-MONOMER,mg2(2),Homology
VC_2491-MONOMER_mod_mg2(1)_mod_mn2(1),VC_2491-MONOMER,mg2(1) AND mn2(1),Homology
VC_2501-MONOMER_mod_zn2(1),VC_2501-MONOMER,zn2(1),Homology
VC_2558-MONOMER_mod_mg2(1),VC_2558-MONOMER,mg2(1),Homology
VC_2558-MONOMER_mod_mn2(1),VC_2558-MONOMER,mn2(1),Homology
VC_2558-MONOMER_mod_cobalt2(1),VC_2558-MONOMER,cobalt2(1),Homology
VC_2558-MONOMER_mod_cd2(1),VC_2558-MONOMER,cd2(1),Homology
VC_2618-MONOMER_mod_pydx5p(1),VC_2618-MONOMER,pydx5p(1),Homology
VC_2629-MONOMER_mod_mg2(1),VC_2629-MONOMER,mg2(1),Homology
VC_2629-MONOMER_mod_mn2(1),VC_2629-MONOMER,mn2(1),Homology
VC_2629-MONOMER_mod_cobalt2(1),VC_2629-MONOMER,cobalt2(1),Homology
VC_2629-MONOMER_mod_fe2(1),VC_2629-MONOMER,fe2(1),Homology
VC_2629-MONOMER_mod_ca2(1),VC_2629-MONOMER,ca2(1),Homology
VC_2629-MONOMER_mod_k(1),VC_2629-MONOMER,k(1),Homology
VC_2642-MONOMER_mod_mg2(1),VC_2642-MONOMER,mg2(1),Homology
VC_2643-MONOMER_mod_mg2(1),VC_2643-MONOMER,mg2(1),Homology
VC_2645-MONOMER_mod_zn2(1),VC_2645-MONOMER,zn2(1),Homology
VC_2673-MONOMER_mod_mg2(1),VC_2673-MONOMER,mg2(1),Homology
VC_2681-MONOMER_mod_mn2(1),VC_2681-MONOMER,mn2(1),Homology
VC_2681-MONOMER_mod_mg2(1),VC_2681-MONOMER,mg2(1),Homology
VC_2683-MONOMER_mod_pydx5p(1),VC_2683-MONOMER,pydx5p(1),Homology
VC_2688-MONOMER_mod_mn2(1),VC_2688-MONOMER,mn2(1),Homology
VC_2689-MONOMER_mod_mg2(1),VC_2689-MONOMER,mg2(1),Homology
VC_2698-MONOMER_mod_mg2(1),VC_2698-MONOMER,mg2(1),Homology
VC_2698-MONOMER_mod_mn2(1),VC_2698-MONOMER,mn2(1),Homology
VC_2698-MONOMER_mod_cobalt2(1),VC_2698-MONOMER,cobalt2(1),Homology
VC_2738-MONOMER_mod_mg2(1),VC_2738-MONOMER,mg2(1),Homology
VC_2738-MONOMER_mod_ca2(1),VC_2738-MONOMER,ca2(1),Homology
VC_2738-MONOMER_mod_mn2(1),VC_2738-MONOMER,mn2(1),Homology
VC_2746-MONOMER_mod_mn2(1),VC_2746-MONOMER,mn2(1),Homology
VC_2762-MONOMER_mod_mg2(1),VC_2762-MONOMER,mg2(1),Homology
VC_A0131-MONOMER_mod_k(1)_mod_mg2(1),VC_A0131-MONOMER,k(1) AND mg2(1),Homology
VC_A0183-MONOMER_mod_fad(1)_mod_pheme(1),VC_A0183-MONOMER,fad(1) AND pheme(1),Homology
VC_A0207-MONOMER_mod_mg2(1),VC_A0207-MONOMER,mg2(1),Homology
VC_A0207-MONOMER_mod_mn2(1),VC_A0207-MONOMER,mn2(1),Homology
VC_A0208-MONOMER_mod_mg2(1),VC_A0208-MONOMER,mg2(1),Homology
VC_A0517-MONOMER_mod_mg2(1),VC_A0517-MONOMER,mg2(1),Homology
VC_A0608-MONOMER_mod_mn2(1),VC_A0608-MONOMER,mn2(1),Homology
VC_A0624-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1),VC_A0624-MONOMER,thmpp(1) AND mn2(1) AND mg2(1),Homology
VC_A0657-MONOMER_mod_fad(1),VC_A0657-MONOMER,fad(1),Homology
VC_A0699-MONOMER_mod_mg2(1),VC_A0699-MONOMER,mg2(1),Homology
VC_A0774-MONOMER_mod_nad(1),VC_A0774-MONOMER,nad(1),Homology
VC_A0814-MONOMER_mod_mn2(2),VC_A0814-MONOMER,mn2(2),Homology
VC_A0885-MONOMER_mod_zn2(1),VC_A0885-MONOMER,zn2(1),Homology
CPLX_ADCS-0_mod_mg2(1),CPLX_ADCS-0,mg2(1),Homology
CPLX_TRPS1-0_mod_pydx5p(1),CPLX_TRPS1-0,pydx5p(1),Homology
