complex_id,name,genes,mod,replace
CPLX_NO3R1bpp-0,Nitrate reductase (Ubiquinol-8),VC_A0679() AND VC_A0678() AND VC_A0680(),,
CPLX_OBTFL-0,2-Oxobutanoate formate lyase,VC_1869() AND VC_1866() AND VC_2361(),,
CPLX_OBTFL-1,2-Oxobutanoate formate lyase,VC_1869() AND VC_1866(),,
CPLX_OPHBDC-0,Octaprenyl-hydroxybenzoate decarboxylase,VC_0309() AND VC_2541(),,
CPLX_PAPSR-0,phosphoadenylyl-sulfate reductase (thioredoxin),VC_0386() AND VC_A0752(),,
CPLX_PAPSR-1,phosphoadenylyl-sulfate reductase (thioredoxin),VC_0386() AND VC_0306(),,
CPLX_PAPSR2-0,phosphoadenylyl-sulfate reductase (glutaredoxin),VC_0386() AND VC_1146(),,
CPLX_PAPSR2-1,phosphoadenylyl-sulfate reductase (glutaredoxin),VC_0386() AND VC_A0992(),,
CPLX_PAPSR2-2,phosphoadenylyl-sulfate reductase (glutaredoxin),VC_0386() AND VC_2044(),,
CPLX_PDH-0,pyruvate dehydrogenase,VC_2414() AND VC_2413() AND VC_2412(),,
CPLX_PDX5PS-0,Pyridoxine 5'-phosphate synthase,VC_0444() AND VC_2458(),,
CPLX_PHEMEabcpp-0,protoheme transport via ABC system (periplasm),VC_2057() AND VC_2056() AND VC_2055() AND VC_2054() AND VC_2053(),,
CPLX_PIuabcpp-0,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_0726() AND VC_0724() AND VC_0721(),,
CPLX_PIuabcpp-1,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_0726() AND VC_0724() AND VC_A0070(),,
CPLX_PIuabcpp-10,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_A0073() AND VC_A0071() AND VC_A0070(),,
CPLX_PIuabcpp-11,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_A0073() AND VC_A0071() AND VC_A0807(),,
CPLX_PIuabcpp-12,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_0726() AND VC_0724() AND VC_0721(),,
CPLX_PIuabcpp-13,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_0726() AND VC_0724() AND VC_A0070(),,
CPLX_PIuabcpp-14,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_0726() AND VC_0724() AND VC_A0807(),,
CPLX_PIuabcpp-15,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_0726() AND VC_A0071() AND VC_0721(),,
CPLX_PIuabcpp-16,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_0726() AND VC_A0071() AND VC_A0070(),,
CPLX_PIuabcpp-17,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_0726() AND VC_A0071() AND VC_A0807(),,
CPLX_PIuabcpp-18,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_A0073() AND VC_0724() AND VC_0721(),,
CPLX_PIuabcpp-19,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_A0073() AND VC_0724() AND VC_A0070(),,
CPLX_PIuabcpp-2,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_0726() AND VC_0724() AND VC_A0807(),,
CPLX_PIuabcpp-20,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_A0073() AND VC_0724() AND VC_A0807(),,
CPLX_PIuabcpp-21,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_A0073() AND VC_A0071() AND VC_0721(),,
CPLX_PIuabcpp-22,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_A0073() AND VC_A0071() AND VC_A0070(),,
CPLX_PIuabcpp-23,"phosphate transport via ABC system (uptake, periplasm)",VC_A0072() AND VC_A0073() AND VC_A0071() AND VC_A0807(),,
CPLX_PIuabcpp-3,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_0726() AND VC_A0071() AND VC_0721(),,
CPLX_PIuabcpp-4,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_0726() AND VC_A0071() AND VC_A0070(),,
CPLX_PIuabcpp-5,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_0726() AND VC_A0071() AND VC_A0807(),,
CPLX_PIuabcpp-6,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_A0073() AND VC_0724() AND VC_0721(),,
CPLX_PIuabcpp-7,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_A0073() AND VC_0724() AND VC_A0070(),,
CPLX_PIuabcpp-8,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_A0073() AND VC_0724() AND VC_A0807(),,
CPLX_PIuabcpp-9,"phosphate transport via ABC system (uptake, periplasm)",VC_0725() AND VC_A0073() AND VC_A0071() AND VC_0721(),,
CPLX_POR5-0,pyruvate synthase,VC_2099() AND VC_A0530(),,
CPLX_POR5-1,pyruvate synthase,VC_2420() AND VC_A0530(),,
CPLX_PTRCabcpp-0,putrescine transport via ABC system (periplasm),VC_1428() AND VC_1427() AND VC_1426() AND VC_1425(),,
CPLX_PTRCabcpp-1,putrescine transport via ABC system (periplasm),VC_1428() AND VC_1427() AND VC_1426() AND VC_0704(),,
CPLX_PTRCabcpp-2,putrescine transport via ABC system (periplasm),VC_1428() AND VC_1427() AND VC_1426() AND VC_1424(),,
CPLX_PTRCabcpp-3,putrescine transport via ABC system (periplasm),VC_1428() AND VC_1427() AND VC_1426() AND VC_A1113(),,
CPLX_RIBabcpp-0,D-ribose transport via ABC system (periplasm),VC_A0128() AND VC_A0127(),,
CPLX_RNDR1-0,ribonucleoside-diphosphate reductase (ADP),VC_1256() AND VC_1255() AND VC_A0752(),,
CPLX_RNDR1-1,ribonucleoside-diphosphate reductase (ADP),VC_1256() AND VC_1255() AND VC_0306(),,
CPLX_RNDR1b-0,ribonucleoside-diphosphate reductase (ADP) (glutaredoxin),VC_A0992() AND VC_1256() AND VC_1255(),,
CPLX_RNDR1b-1,ribonucleoside-diphosphate reductase (ADP) (glutaredoxin),VC_2044() AND VC_1256() AND VC_1255(),,
CPLX_RNDR1b-2,ribonucleoside-diphosphate reductase (ADP) (glutaredoxin),VC_1146() AND VC_1256() AND VC_1255(),,
CPLX_RNTR1c2-0,ribonucleoside-triphosphate reductase (ATP) (flavodoxin),VC_2099() AND VC_A0511() AND VC_A0512(),,
CPLX_RNTR1c2-1,ribonucleoside-triphosphate reductase (ATP) (flavodoxin),VC_2420() AND VC_A0511() AND VC_A0512(),,
CPLX_RNTR1c2-2,ribonucleoside-triphosphate reductase (ATP) (flavodoxin),VC_2099() AND VC_A0511(),,
CPLX_RNTR1c2-3,ribonucleoside-triphosphate reductase (ATP) (flavodoxin),VC_2420() AND VC_A0511(),,
CPLX_S2FE2SS-0,SUF [2Fe-2S] Synthesis,VC_0123() AND VC_2310(),,
CPLX_SADT2-0,Sulfate adenyltransferase,VC_2559() AND VC_2560(),,
CPLX_SUCDi-0,succinate dehydrogenase (irreversible),VC_2091() AND VC_2090() AND VC_2089() AND VC_2088() AND VC_2471(),,
CPLX_SUCOAS-0,succinyl-CoA synthetase (ADP-forming),VC_2085(2) AND VC_2084(2),,
CPLX_TDSR1-0,thiol:disulfide reductase (DsbC),VC_2418() AND VC_2701(),,
CPLX_THMabcpp-0,thiamine transport via ABC system (periplasm),VC_2539() AND VC_2538() AND VC_2537(),,
CPLX_THZPSN-0,Thiazole phosphate synthesis,VC_0748() AND VC_0063() AND VC_0066() AND VC_0065() AND VC_0894() AND VC_0064(),,
CPLX_THZPSN3-0,thiazole phosphate synthesis,VC_0748() AND VC_0063() AND VC_0066() AND VC_0894() AND VC_0064(),,
CPLX_TRDR-0,thioredoxin reductase (NADPH),VC_0306() AND VC_1182(),,
CPLX_TRDR-1,thioredoxin reductase (NADPH),VC_1182() AND VC_A0752(),,
CPLX_TREptspp-0,trehalose transport via PEP:Pyr PTS (periplasm),VC_0964() AND VC_0966() AND VC_0965() AND VC_0910(),,
CPLX_TRPS1-0,,,pydx5p(1),
CPLX_TRPS1-0,tryptophan synthase (indoleglycerol phosphate),VC_1169(2) AND VC_1170(2),,
CPLX_TUNGSabcpp-0,tungstate transport via ABC system (periplasm),VC_1523() AND VC_1524() AND VC_1525(),,
CPLX_UAGAAT-0,UDP-N-acetylglucosamine acyltransferase,VC_2020() AND VC_2248(),,
CPLX_Vc_chiA_Vf_chiP-0,chitin degradation II Vibrio (lumped) metacyc,VC_1952() AND VC_1073(),,
CPLX_Vc_chiA_Vf_chiP-1,chitin degradation II Vibrio (lumped) metacyc,VC_1952() AND VC_A0700(),,
CPLX_Vc_chiA_Vf_chiP-2,chitin degradation II Vibrio (lumped) metacyc,VC_A0027() AND VC_1073(),,
CPLX_Vc_chiA_Vf_chiP-3,chitin degradation II Vibrio (lumped) metacyc,VC_A0027() AND VC_A0700(),,
CPLX_ZNabcpp-0,zinc (Zn+2) transport via ABC system (periplasm),VC_2081() AND VC_2083() AND VC_2082(),,
FY484_RS00145-MONOMER,,,4fe4s(1),
FY484_RS00150-MONOMER,,,pydx5p(6),
FY484_RS00150-MONOMER,,,pydx5p(1),
FY484_RS00610-MONOMER,,,dpm(1),
FY484_RS01115-MONOMER,,,mg2(1),
FY484_RS01660-MONOMER,,,mg2(1),
FY484_RS02080-MONOMER,,,zn2(1) AND cbl1(1),
FY484_RS02300-MONOMER,,,mg2(1),
FY484_RS02450-MONOMER,,,mg2(1),
FY484_RS02855-MONOMER,,,pydx5p(1),
FY484_RS02895-MONOMER,,,zn2(4),
FY484_RS03510-MONOMER,,,mg2(6),
FY484_RS03510-MONOMER,,,lys__L(1),
FY484_RS03590-MONOMER,,,zn2(2),
FY484_RS03865-MONOMER,,,zn2(6),
FY484_RS03885-MONOMER,,,mg2(1),
FY484_RS03960-MONOMER,,,mg2(4),
FY484_RS04000-MONOMER,,,mg2(1),
FY484_RS04470-MONOMER,,,zn2(2),
FY484_RS04485-MONOMER,,,mg2(1),
FY484_RS04570-MONOMER,,,thmpp(1),
FY484_RS04970-MONOMER,,,mg2(1),
FY484_RS05280-MONOMER,,,zn2(2),
FY484_RS05675-MONOMER,,,mg2(1),
FY484_RS05890-MONOMER,,,pydx5p(1),
FY484_RS05930-MONOMER,,,mg2(1),
FY484_RS06575-MONOMER,,,4fe4s(1),
FY484_RS06750-MONOMER,,,mg2(1),
FY484_RS06760-MONOMER,,,4fe4s(1),
FY484_RS07815-MONOMER,,,ca2(1),
FY484_RS07945-MONOMER,,,cu2(1),
FY484_RS08000-MONOMER,,,mg2(1),
FY484_RS08570-MONOMER,,,zn2(1),
FY484_RS09440-MONOMER,,,mg2(1),
FY484_RS09460-MONOMER,,,mg2(1) AND cu(1) AND fad(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND tde(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND hde(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3omrs(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3hcmrs7e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND myrs(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3hmrs(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND t3c9palme(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3ocpalm9e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3ocmrs7e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND tpalm2e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND ocdca(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3hcpalm9e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND palm(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3hpalm(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND t3c11vace(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3ocvac11e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND toctd2e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND octe(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3ooctd(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3hcvac11e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND t3c7mrse(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3hocta(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3opalm(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3hddec(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND tmrs2e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3hcddec5e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3hhex(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND hex(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3ohex(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND thex2e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND hgme(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND ddca(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND ogme(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND egme(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3ha(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND but(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND act(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND but2e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND mal(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND ac(1),
FY484_RS10080-MONOMER,,,pan4p(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND pim(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND epme(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND gme(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND pme(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3oddec(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND cddec5e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND tddec2e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3ocddec5e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND t3c5ddece(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND opme(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND dca(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3odec(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3hdec(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND tdec2e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3hoct(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND hpme(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND cdec3e(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND oc(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND 3ooct(1),
FY484_RS10080-MONOMER,,,pan4p(1) AND toct2e(1),
FY484_RS10850-MONOMER,,,mg2(1),
FY484_RS11080-MONOMER,,,mg2(1) AND zn2(1),
FY484_RS11270-MONOMER,,,mg2(1) AND k(1),
FY484_RS11275-MONOMER,,,mg2(1),
FY484_RS11320-MONOMER,,,mg2(1),
FY484_RS11335-MONOMER,,,mg2(1),
FY484_RS11360-MONOMER,,,mg2(1),
FY484_RS11935-MONOMER,,,mg2(1),
FY484_RS11950-MONOMER,,,k(1) AND mg2(1),
FY484_RS12170-MONOMER,,,mg2(4),
FY484_RS12175-MONOMER,,,mg2(1),
FY484_RS12275-MONOMER,,,fad(1),
FY484_RS12470-MONOMER,,,mg2(1),
FY484_RS12955-MONOMER,,,mg2(1),
FY484_RS13055-MONOMER,,,mg2(1),
FY484_RS13060-MONOMER,,,mg2(1) AND cl(1),
FY484_RS13080-MONOMER,,,cobalt2(1) AND nad(1),
FY484_RS13380-MONOMER,,,mn2(1),
FY484_RS13445-MONOMER,,,mg2(1),
FY484_RS13455-MONOMER,,,mn2(1),
FY484_RS13895-MONOMER,,,pydx5p(1),
FY484_RS14535-MONOMER,,,fe2(1),
FY484_RS14965-MONOMER,,,mg2(1),
FY484_RS14975-MONOMER,,,zn2(1),
FY484_RS15175-MONOMER,,,zn2(1),
FY484_RS17090-MONOMER,,,zn2(1),
FY484_RS17190-MONOMER,,,fad(1),
FY484_RS17700-MONOMER,,,mn2(1),
FY484_RS17700-MONOMER,,,mg2(1),
FY484_RS18305-MONOMER,,,pydx5p(1),
FY484_RS18365-MONOMER,,,pydx5p(1),
FY484_RS18845-MONOMER,,,mg2(1),
FY484_RS19090-MONOMER,,,mg2(1),
VC_0027-MONOMER,,,pydx5p(1),
VC_0045-MONOMER,,,mg2(1) AND k(1),
VC_0062-MONOMER,,,mg2(1),
VC_0105-MONOMER,,,zn2(1),
VC_0125-MONOMER,,,pydx5p(1),
VC_0162-MONOMER,,,mg2(1),
VC_0215-MONOMER,,,mg2(1),
VC_0215-MONOMER,,,fmn(1),
VC_0222-MONOMER,,,mg2(1),
VC_0275-MONOMER,,,mg2(1),
VC_0306-MONOMER,,,Oxidized(1),
VC_0307-MONOMER,,,mg2(3),
VC_0309-MONOMER,,,mn2(1),
VC_0318-MONOMER,,,fad(1),
VC_0327-MONOMER,,,acetyl(1),
VC_0336-MONOMER,,,mn2(1),
VC_0342-MONOMER,,,adocbl(1),
VC_0342-MONOMER,,,4fe4s(2),
VC_0346-MONOMER,,,mg2(2),
VC_0472-MONOMER,,,LI(4) AND zn2(1),
VC_0472-MONOMER,,,LI(4) AND cobalt2(1),
VC_0472-MONOMER,,,LI(4) AND mn2(1),
VC_0472-MONOMER,,,cs(4) AND cd2(1),
VC_0472-MONOMER,,,cs(4) AND ca2(1),
VC_0472-MONOMER,,,cs(4) AND ni2(1),
VC_0472-MONOMER,,,cs(4) AND zn2(1),
VC_0472-MONOMER,,,LI(4) AND mg2(1),
VC_0472-MONOMER,,,LI(4) AND cd2(1),
VC_0472-MONOMER,,,tl(4) AND zn2(1),
VC_0472-MONOMER,,,LI(4) AND ca2(1),
VC_0472-MONOMER,,,na1(4) AND mg2(1),
VC_0472-MONOMER,,,na1(4) AND mn2(1),
VC_0472-MONOMER,,,na1(4) AND cobalt2(1),
VC_0472-MONOMER,,,na1(4) AND zn2(1),
VC_0472-MONOMER,,,na1(4) AND cd2(1),
VC_0472-MONOMER,,,na1(4) AND ni2(1),
VC_0472-MONOMER,,,na1(4) AND ca2(1),
VC_0472-MONOMER,,,cs(4) AND cobalt2(1),
VC_0472-MONOMER,,,LI(4) AND ni2(1),
VC_0472-MONOMER,,,cs(4) AND mn2(1),
VC_0472-MONOMER,,,nh4(4) AND mg2(1),
VC_0472-MONOMER,,,tl(4) AND ca2(1),
VC_0472-MONOMER,,,k(4) AND mg2(1),
VC_0472-MONOMER,,,k(4) AND mn2(1),
VC_0472-MONOMER,,,k(4) AND cobalt2(1),
VC_0472-MONOMER,,,k(4) AND zn2(1),
VC_0472-MONOMER,,,k(4) AND cd2(1),
VC_0472-MONOMER,,,k(4) AND ni2(1),
VC_0472-MONOMER,,,k(4) AND ca2(1),
VC_0472-MONOMER,,,nh4(4) AND mn2(1),
VC_0472-MONOMER,,,nh4(4) AND cobalt2(1),
VC_0472-MONOMER,,,cs(4) AND mg2(1),
VC_0472-MONOMER,,,nh4(4) AND cd2(1),
VC_0472-MONOMER,,,tl(4) AND ni2(1),
VC_0472-MONOMER,,,tl(4) AND cd2(1),
VC_0472-MONOMER,,,tl(4) AND cobalt2(1),
VC_0472-MONOMER,,,nh4(4) AND zn2(1),
VC_0472-MONOMER,,,tl(4) AND mg2(1),
VC_0472-MONOMER,,,nh4(4) AND ca2(1),
VC_0472-MONOMER,,,nh4(4) AND ni2(1),
VC_0472-MONOMER,,,tl(4) AND mn2(1),
VC_0485-MONOMER,,,mg2(1) AND k(1),
VC_0485-MONOMER,,,mn2(1) AND k(1),
VC_0528-MONOMER,,,cobalt2(1),
VC_0528-MONOMER,,,mg2(1),
VC_0528-MONOMER,,,mn2(1),
VC_0529-MONOMER,,,mn2(1),
VC_0591-MONOMER,,,mg2(1) AND k(1),
VC_0591-MONOMER,,,mn2(1) AND k(1),
VC_0591-MONOMER,,,mn2(1) AND nh4(1),
VC_0591-MONOMER,,,mg2(1) AND nh4(1),
VC_0592-MONOMER,,,mg2(1),
VC_0593-MONOMER,,,mg2(1),
VC_0626-MONOMER,,,pydx5p(1),
VC_0627-MONOMER,,,4fe4s(1),
VC_0627-MONOMER,,,pydx5p(1),
VC_0627-MONOMER,,,pydx5p(1) AND SH(1),
VC_0627-MONOMER,,,2fe2s(1),
VC_0638-MONOMER,,,mg2(1),
VC_0675-MONOMER,,,mg2(1),
VC_0685-MONOMER,,,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),
VC_0709-MONOMER,,,mg2(1),
VC_0748-MONOMER,,,pydx5p(2),
VC_0749-MONOMER,,,fe2(2),
VC_0749-MONOMER,,,2fe2s(1),
VC_0749-MONOMER,,,4fe4s(1),
VC_0749-MONOMER,,,fe2(1),
VC_0756-MONOMER,,,mg2(1),
VC_0756-MONOMER,,,mn2(1),
VC_0756-MONOMER,,,ca2(1),
VC_0757-MONOMER,,,4fe4s(1),
VC_0759-MONOMER,,,mn2(1),
VC_0773-MONOMER,,,mg2(1),
VC_0853-MONOMER,,,mg2(1),
VC_0856-MONOMER,,,zn2(4),
VC_0890-MONOMER,,,mg2(1),
VC_0890-MONOMER,,,mn2(1),
VC_0917-MONOMER,,,nad(1),
VC_0943-MONOMER,,,4fe4s(2),
VC_0962-MONOMER,,,4fe4s(1),
VC_0968-MONOMER,,,pydx5p(2),
VC_0986-MONOMER,,,mg2(1),
VC_0994-MONOMER,,,zn2(1),
VC_1004-MONOMER,,,mg2(1),
VC_1038-MONOMER,,,mg2(1),
VC_1053-MONOMER,,,mg2(1),
VC_1053-MONOMER,,,mn2(1),
VC_1110-MONOMER,,,mg2(1),
VC_1111-MONOMER,,,pydx5p(1),
VC_1112-MONOMER,,,4fe4s(1) AND 2fe2s(1),
VC_1133-MONOMER,,,mn2(1),
VC_1134-MONOMER,,,pydx5p(1),
VC_1135-MONOMER,,,mn2(1),
VC_1135-MONOMER,,,mg2(1),
VC_1188-MONOMER,,,mg2(1),
VC_1188-MONOMER,,,mn2(1),
VC_1215-MONOMER,,,mg2(1),
VC_1228-MONOMER,,,mg2(1),
VC_1526-MONOMER,,,mg2(1),
VC_1526-MONOMER,,,mn2(1),
VC_1833-MONOMER,,,4fe4s(1),
VC_1848-MONOMER,,,zn2(1),
VC_1916-MONOMER,,,mg2(1),
VC_1973-MONOMER,,,hco3(1),
VC_1975-MONOMER,,,mg2(1) AND mn2(1) AND thmpp(1),
VC_2003-MONOMER,,,zn2(2),
VC_2016-MONOMER,,,mg2(1),
VC_2074-MONOMER,,,mg2(1),
VC_2099-MONOMER,,,Oxidized(1),
VC_2116-MONOMER,,,fmnh2(1),
VC_2116-MONOMER,,,fadh2(1),
VC_2183-MONOMER,,,mg2(1) AND pi(1),
VC_2183-MONOMER,,,mn2(1) AND pi(1),
VC_2226-MONOMER,,,k(1) AND mg2(1),
VC_2254-MONOMER,,,mg2(1),
VC_2254-MONOMER,,,cobalt2(1),
VC_2254-MONOMER,,,mn2(1),
VC_2261-MONOMER,,,fe2(2),
VC_2348-MONOMER,,,mn2(1),
VC_2363-MONOMER,,,k(1) AND mg2(1),
VC_2422-MONOMER,,,mg2(1),
VC_2450-MONOMER,,,mg2(1),
VC_2457-MONOMER,,,mg2(1),
VC_2457-MONOMER,,,mn2(1),
VC_2461-MONOMER,,,mg2(2),
VC_2491-MONOMER,,,mg2(1) AND mn2(1),
VC_2501-MONOMER,,,zn2(1),
VC_2558-MONOMER,,,mg2(1),
VC_2558-MONOMER,,,mn2(1),
VC_2558-MONOMER,,,cobalt2(1),
VC_2558-MONOMER,,,cd2(1),
VC_2618-MONOMER,,,pydx5p(1),
VC_2629-MONOMER,,,k(1),
VC_2629-MONOMER,,,ca2(1),
VC_2629-MONOMER,,,mg2(1),
VC_2629-MONOMER,,,cobalt2(1),
VC_2629-MONOMER,,,mn2(1),
VC_2629-MONOMER,,,fe2(1),
VC_2642-MONOMER,,,mg2(1),
VC_2643-MONOMER,,,mg2(1),
VC_2645-MONOMER,,,zn2(1),
VC_2673-MONOMER,,,mg2(1),
VC_2681-MONOMER,,,mn2(1),
VC_2681-MONOMER,,,mg2(1),
VC_2683-MONOMER,,,pydx5p(1),
VC_2688-MONOMER,,,mn2(1),
VC_2689-MONOMER,,,mg2(1),
VC_2698-MONOMER,,,mg2(1),
VC_2698-MONOMER,,,mn2(1),
VC_2698-MONOMER,,,cobalt2(1),
VC_2738-MONOMER,,,mn2(1),
VC_2738-MONOMER,,,mg2(1),
VC_2738-MONOMER,,,ca2(1),
VC_2746-MONOMER,,,mn2(1),
VC_2762-MONOMER,,,mg2(1),
VC_A0131-MONOMER,,,k(1) AND mg2(1),
VC_A0183-MONOMER,,,fad(1) AND pheme(1),
VC_A0207-MONOMER,,,mg2(1),
VC_A0207-MONOMER,,,mn2(1),
VC_A0208-MONOMER,,,mg2(1),
VC_A0274-MONOMER,HCO3 equilibration reaction,VC_A0274(),,
VC_A0517-MONOMER,,,mg2(1),
VC_A0608-MONOMER,,,mn2(1),
VC_A0624-MONOMER,,,thmpp(1) AND mn2(1) AND mg2(1),
VC_A0657-MONOMER,,,fad(1),
VC_A0699-MONOMER,,,mg2(1),
VC_A0774-MONOMER,,,nad(1),
VC_A0814-MONOMER,,,mn2(2),
VC_A0885-MONOMER,,,zn2(1),
