Reaction,Complexes
SHKK,LLMG_RS09635-MONOMER_mod_mg2(1) OR LLMG_RS09635-MONOMER_mod_mn2(1) OR LLMG_RS09635-MONOMER_mod_cobalt2(1) OR LLMG_RS09635-MONOMER_mod_fe2(1) OR LLMG_RS09635-MONOMER_mod_ca2(1) OR LLMG_RS09635-MONOMER_mod_k(1)
SHSL1,LLMG_RS10955-MONOMER
2H3MBDH,LLMG_RS05745-MONOMER
METB1,LLMG_RS10955-MONOMER
URIK3,LLMG_RS03940-MONOMER_mod_mg2(1)
THDPS,LLMG_RS01520-MONOMER
TDMAT6,LLMG_RS02820-MONOMER
2H3MPDH,LLMG_RS05745-MONOMER
CYSDS,LLMG_RS08915-MONOMER_mod_pydx5p(1)
SO4t2,LLMG_RS00350-MONOMER
SPODM,LLMG_RS02190-MONOMER_mod_mn2(1)
THFGLUS,LLMG_RS06760-MONOMER
SPMDAT1,LLMG_RS04495-MONOMER
DPR_copy2,LLMG_RS05745-MONOMER
SPMDAT2,LLMG_RS04495-MONOMER
SUCBZL,LLMG_RS09175-MONOMER_mod_mg2(1)
SUCBZS,LLMG_RS09180-MONOMER
TMDK2,LLMG_RS02890-MONOMER_mod_mg2(1)
TMDK1,LLMG_RS02890-MONOMER_mod_mg2(1)
UAGDP,LLMG_RS10360-MONOMER_mod_mg2(1)
2HXICDH,LLMG_RS05745-MONOMER
THRA,LLMG_RS02930-MONOMER
TYRTA_copy2,LLMG_RS06585-MONOMER_mod_pydx5p(1)
SUCD1,LLMG_RS01985-MONOMER
S6PG,LLMG_RS02245-MONOMER
VALTA,LLMG_RS05980-MONOMER_mod_pydx5p(6) OR LLMG_RS05980-MONOMER_mod_pydx5p(1)
ACALD,LLMG_RS12215-MONOMER_mod_fe2(1)
VALt2r_copy2,LLMG_RS03390-MONOMER
TMDPP,LLMG_RS05380-MONOMER
OIVD1r,CPLX_OIVD1r-0
OIVD2,CPLX_OIVD1r-0
OIVD3,CPLX_OIVD1r-0
YUMPS_copy2,LLMG_RS02350-MONOMER OR LLMG_RS07220-MONOMER OR LLMG_RS01970-MONOMER OR LLMG_RS07670-MONOMER_mod_mg2(1) OR LLMG_RS12010-MONOMER OR LLMG_RS06045-MONOMER
TDPDRE,LLMG_RS01095-MONOMER
TDPDRR_1,LLMG_RS01110-MONOMER
TDPGDH_1,LLMG_RS01105-MONOMER_mod_nad(1)
PDH,CPLX_OIVD1r-0
YUMPS_copy1,LLMG_RS02350-MONOMER OR LLMG_RS07220-MONOMER OR LLMG_RS01970-MONOMER OR LLMG_RS07670-MONOMER_mod_mg2(1) OR LLMG_RS12010-MONOMER OR LLMG_RS06045-MONOMER
SPMDabc,CPLX_PTRCabc-0
PUNP5,LLMG_RS08050-MONOMER
THRS,LLMG_RS11965-MONOMER_mod_pydx5p(1)
THRTRS_1,LLMG_RS10900-MONOMER_mod_zn2(1)
TKT1,LLMG_RS04440-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1)
PUNP6,LLMG_RS08050-MONOMER
PUNP7,LLMG_RS08050-MONOMER
TKT2,LLMG_RS04440-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1)
ACGApts,CPLX_SBTpts-0 OR CPLX_SBTpts-0
TMDPK,LLMG_RS10075-MONOMER
TMDS_copy2,LLMG_RS04905-MONOMER_mod_mg2(1)
TRPS2,CPLX_TRPS2-0_mod_pydx5p(1)
TMN,LLMG_RS09810-MONOMER
ITCY,LLMG_RS03940-MONOMER_mod_mg2(1)
TMPPP,LLMG_RS06155-MONOMER_mod_mg2(1)
TPI,LLMG_RS07185-MONOMER
XYLI2,LLMG_RS05100-MONOMER_mod_mn2(1)
IMPC,LLMG_RS05055-MONOMER
TRE6PH,LLMG_RS03830-MONOMER
TRDR,LLMG_RS08000-MONOMER OR LLMG_RS04005-MONOMER
araphe2,LLMG_RS00370-MONOMER
TRPTRS_1,LLMG_RS00430-MONOMER_mod_mg2(1)
TRPS1,CPLX_TRPS2-0_mod_pydx5p(1)
ACCOAC,CPLX_ACCOAC-0 OR CPLX_ACCOAC-1
TYRTRS_1,LLMG_RS02055-MONOMER
GALTpts,CPLX_SBTpts-0
UAAGDS,LLMG_RS09965-MONOMER
UAGPT1,LLMG_RS04660-MONOMER
UAAGLS1_1,LLMG_RS07395-MONOMER OR LLMG_RS09965-MONOMER
UAGCVT,LLMG_RS02630-MONOMER OR LLMG_RS01685-MONOMER
UGT1_LLA,LLMG_RS04660-MONOMER
UGT2_LLA,LLMG_RS04660-MONOMER
TREpts,CPLX_TREpts-0
UAMAGS,LLMG_RS04655-MONOMER_mod_k(1)_mod_mg2(1)
UAMAS,LLMG_RS11610-MONOMER_mod_mg2(1)
GPDDA3,LLMG_RS11405-MONOMER OR LLMG_RS00415-MONOMER_mod_mg2(1)
UAPGR,LLMG_RS06735-MONOMER_mod_fad(1)
UDCPKr,LLMG_RS12440-MONOMER
UDCPDPS,CPLX_UDCPDPS-0
UDPG4E,LLMG_RS11200-MONOMER_mod_nad(1)
MNLpts,CPLX_MNLpts-0
UDPGALM,LLMG_RS01180-MONOMER_mod_fad(1)
UDPGD,LLMG_RS08135-MONOMER
GPDDA5,LLMG_RS11405-MONOMER OR LLMG_RS00415-MONOMER_mod_mg2(1)
UGLDDS1,LLMG_RS01860-MONOMER
UPPRT,LLMG_RS10940-MONOMER
ACGALpts,CPLX_SBTpts-0
URAt2,LLMG_RS04555-MONOMER
UMPK,LLMG_RS11470-MONOMER
araphe3,LLMG_RS00370-MONOMER
URIDK2r,LLMG_RS11470-MONOMER
VALTRS_1,LLMG_RS12325-MONOMER_mod_mg2(1)
aratry1,LLMG_RS00370-MONOMER
XANt2,LLMG_RS06815-MONOMER
aratry2,LLMG_RS00370-MONOMER
XPPT,LLMG_RS06820-MONOMER
aratyr1,LLMG_RS00370-MONOMER
XYLI1,LLMG_RS05100-MONOMER_mod_mn2(1)
aratyr2,LLMG_RS00370-MONOMER
ZNabc,CPLX_ZNabc-0
aratyr3,LLMG_RS00370-MONOMER
aratyr4,LLMG_RS00370-MONOMER
ALCD2x,LLMG_RS04865-MONOMER OR LLMG_RS12215-MONOMER_mod_fe2(1)
ASPTA4,LLMG_RS10105-MONOMER
TYRTA_copy1,LLMG_RS00370-MONOMER OR LLMG_RS10105-MONOMER
PHETA1_copy1,LLMG_RS00370-MONOMER OR LLMG_RS10105-MONOMER
HEMAT2,LLMG_RS02820-MONOMER
OCMAT3,LLMG_RS02820-MONOMER
GLCpts,CPLX_GLCpts-0 OR CPLX_GLCpts-1 OR CPLX_GLCpts-2
MANpts,CPLX_GLCpts-0 OR CPLX_GLCpts-1 OR CPLX_GLCpts-2
CELBpts,CPLX_CELBpts-0 OR CPLX_SBTpts-0
DHORD6,CPLX_DHORDi-0
DPR_copy1,LLMG_RS06475-MONOMER_mod_mg2(1) OR LLMG_RS05745-MONOMER
KARA2,LLMG_RS06475-MONOMER_mod_mg2(1)
FRUK,LLMG_RS07905-MONOMER_mod_mg2(1)
FRUpts,CPLX_FRUpts-0 OR CPLX_GLCpts-0 OR CPLX_GLCpts-1 OR CPLX_GLCpts-2
HHYHL2,LLMG_RS02815-MONOMER OR LLMG_RS08935-MONOMER
HOCHL3,LLMG_RS02815-MONOMER OR LLMG_RS08935-MONOMER
HODHL8,LLMG_RS08935-MONOMER OR LLMG_RS02815-MONOMER
HBUHL1,LLMG_RS02815-MONOMER OR LLMG_RS08935-MONOMER
HTDHL6,LLMG_RS02815-MONOMER OR LLMG_RS08935-MONOMER
HDDHL5,LLMG_RS02815-MONOMER OR LLMG_RS08935-MONOMER
MCMAT4,LLMG_RS08945-MONOMER
MCMAT5,LLMG_RS08945-MONOMER
MCMAT6,LLMG_RS08945-MONOMER
MCMAT7,LLMG_RS08945-MONOMER
MCMAT8,LLMG_RS08945-MONOMER
METDabc,CPLX_METabc-0 OR CPLX_METabc-2 OR CPLX_METabc-1 OR CPLX_METabc-3
PSERT,LLMG_RS02940-MONOMER_mod_pydx5p(1)
BGLA1,LLMG_RS02245-MONOMER OR LLMG_RS08735-MONOMER
SUCpts,CPLX_SBTpts-0 OR CPLX_SUCpts-0
