Reaction,Complexes
KAS_HP2,CPLX_FASC201ACP-0 OR CPLX_FASC201ACP-1
PPA,TM0587-MONOMER OR TM0913-MONOMER_mod_mg2(1)
TRPS3,TM0137-MONOMER
UAGCVT,TM0108-MONOMER
TRPS1,CPLX_TRPS1-0
TRPTRS,TM0492-MONOMER_mod_mg2(1)
TYRTRS,TM0478-MONOMER
UAGPT2,TM0232-MONOMER
UAMAGS,TM0234-MONOMER_mod_k(1)_mod_mg2(1)
UAMAS,TM0231-MONOMER_mod_mg2(1)
UAPGR,TM1714-MONOMER_mod_fad(1)
UDCPDPS,TM1398-MONOMER_mod_mg2(1)
UDPG4E,TM0509-MONOMER_mod_nad(1)
UDPGD,TM0583-MONOMER
UGLDDS2,TM0236-MONOMER
UPPRT,TM0721-MONOMER
URAt,TM0819-MONOMER
VALTRS,TM1817-MONOMER_mod_mg2(1)
XYLI1,TM1667-MONOMER_mod_mn2(1)
XYL3abc,CPLX_XYL3abc-0
XYL2e,TM0070-MONOMER OR TM0061-MONOMER
XYLe,TM0061-MONOMER OR TM0070-MONOMER
XYLI2,TM1667-MONOMER_mod_mn2(1)
XYLBabc,CPLX_XYL3abc-0
XYLANabc,CPLX_XYL3abc-0 OR CPLX_XYLANabc-0
XYLK,TM0116-MONOMER_mod_mg2(1)
XYLabc,CPLX_XYLabc-0 OR CPLX_XYL3abc-0 OR CPLX_XYLANabc-0
ZNabc,CPLX_ZNabc-0
