Complex,Complex_compartment,Protein,Protein_compartment,translocase_pathway
CLJU_RS19255-MONOMER,Extracellular_Space,CLJU_c39110(),Extracellular_Space,s
CLJU_RS16815-MONOMER,Plasma_Membrane,CLJU_c34110(),Plasma_Membrane,s
CLJU_RS10610-MONOMER,Plasma_Membrane,CLJU_c21610(),Plasma_Membrane,s
CLJU_RS16770-MONOMER,Plasma_Membrane,CLJU_c34020(),Plasma_Membrane,s
CLJU_RS16850-MONOMER,Plasma_Membrane,CLJU_c34180(),Plasma_Membrane,s
CLJU_RS04360-MONOMER,Plasma_Membrane,CLJU_c08840(),Plasma_Membrane,s
CLJU_RS12700-MONOMER,Plasma_Membrane,CLJU_c25780(),Plasma_Membrane,s
CLJU_RS12695-MONOMER,Plasma_Membrane,CLJU_c25770(),Plasma_Membrane,s
CLJU_RS12690-MONOMER,Plasma_Membrane,CLJU_c25760(),Plasma_Membrane,s
CLJU_RS04135-MONOMER,Plasma_Membrane,CLJU_c08410(),Plasma_Membrane,s
CLJU_RS01510-MONOMER,Plasma_Membrane,CLJU_c03080(),Plasma_Membrane,s
CLJU_RS01505-MONOMER,Plasma_Membrane,CLJU_c03070(),Plasma_Membrane,s
CLJU_RS17625-MONOMER,Plasma_Membrane,CLJU_c35790(),Plasma_Membrane,s
CLJU_RS01285-MONOMER,Plasma_Membrane,CLJU_c02630(),Plasma_Membrane,s
CLJU_RS04740-MONOMER,Extracellular_Space,CLJU_c09610(),Extracellular_Space,s
CLJU_RS04995-MONOMER,Cell_Wall,CLJU_c10180(),Cell_Wall,s
CLJU_RS04695-MONOMER,Extracellular_Space,CLJU_c09520(),Extracellular_Space,s
CLJU_RS04690-MONOMER,Extracellular_Space,CLJU_c09510(),Extracellular_Space,s
CLJU_RS14250-MONOMER,Plasma_Membrane,CLJU_c28880(),Plasma_Membrane,s
CLJU_RS01145-MONOMER,Plasma_Membrane,CLJU_c02340(),Plasma_Membrane,s
CLJU_RS09155-MONOMER,Cell_Wall,CLJU_c18660(),Cell_Wall,s
CLJU_RS00810-MONOMER,Cell_Wall,CLJU_c01670(),Cell_Wall,s
CLJU_RS07645-MONOMER,Plasma_Membrane,CLJU_c15600(),Plasma_Membrane,s
CLJU_RS08975-MONOMER,Plasma_Membrane,CLJU_c18280(),Plasma_Membrane,s
CLJU_RS00735-MONOMER,Cell_Wall,CLJU_c01500(),Cell_Wall,s
CLJU_RS00620-MONOMER,Plasma_Membrane,CLJU_c01270(),Plasma_Membrane,s
CPLX_RIBabc-0,Plasma_Membrane,CLJU_c01270(),Plasma_Membrane,s
CLJU_RS00625-MONOMER,Plasma_Membrane,CLJU_c01280(),Plasma_Membrane,s
CPLX_RIBabc-0,Plasma_Membrane,CLJU_c01280(),Plasma_Membrane,s
CLJU_RS00615-MONOMER,Plasma_Membrane,CLJU_c01260(),Plasma_Membrane,s
CPLX_RIBabc-0,Plasma_Membrane,CLJU_c01260(),Plasma_Membrane,s
CLJU_RS17795-MONOMER,Plasma_Membrane,CLJU_c36170(),Plasma_Membrane,s
CLJU_RS02530-MONOMER,Plasma_Membrane,CLJU_c05160(),Plasma_Membrane,s
CLJU_RS02520-MONOMER,Plasma_Membrane,CLJU_c05140(),Plasma_Membrane,s
CLJU_RS07000-MONOMER,Plasma_Membrane,CLJU_c14270(),Plasma_Membrane,s
CLJU_RS07525-MONOMER,Plasma_Membrane,CLJU_c15350(),Plasma_Membrane,s
CLJU_RS01975-MONOMER,Plasma_Membrane,CLJU_c04040(),Plasma_Membrane,s
CLJU_RS01980-MONOMER,Plasma_Membrane,CLJU_c04050(),Plasma_Membrane,s
CLJU_RS07825-MONOMER,Plasma_Membrane,CLJU_c15960(),Plasma_Membrane,s
CLJU_RS14325-MONOMER,Plasma_Membrane,CLJU_c29040(),Plasma_Membrane,s
CLJU_RS01195-MONOMER,Plasma_Membrane,CLJU_c02440(),Plasma_Membrane,s
CPLX271D-8,Plasma_Membrane,CLJU_c02440(),Plasma_Membrane,s
CPLX_ATPS4r-0,Plasma_Membrane,CLJU_c02440(),Plasma_Membrane,s
CLJU_RS01190-MONOMER,Plasma_Membrane,CLJU_c02430(),Plasma_Membrane,s
CPLX271D-8,Plasma_Membrane,CLJU_c02430(),Plasma_Membrane,s
CPLX_ATPS4r-0,Plasma_Membrane,CLJU_c02430(),Plasma_Membrane,s
CLJU_RS01185-MONOMER,Plasma_Membrane,CLJU_c02420(),Plasma_Membrane,s
CPLX271D-8,Plasma_Membrane,CLJU_c02420(),Plasma_Membrane,s
CPLX_ATPS4r-0,Plasma_Membrane,CLJU_c02420(),Plasma_Membrane,s
CLJU_RS01180-MONOMER,Plasma_Membrane,CLJU_c02410(),Plasma_Membrane,s
CPLX271D-8,Plasma_Membrane,CLJU_c02410(),Plasma_Membrane,s
CPLX_ATPS4r-0,Plasma_Membrane,CLJU_c02410(),Plasma_Membrane,s
CLJU_RS01175-MONOMER,Plasma_Membrane,CLJU_c02400(),Plasma_Membrane,s
CPLX271D-8,Plasma_Membrane,CLJU_c02400(),Plasma_Membrane,s
CPLX_ATPS4r-0,Plasma_Membrane,CLJU_c02400(),Plasma_Membrane,s
CLJU_RS01170-MONOMER,Plasma_Membrane,CLJU_c02390(),Plasma_Membrane,s
CPLX271D-8,Plasma_Membrane,CLJU_c02390(),Plasma_Membrane,s
CPLX_ATPS4r-0,Plasma_Membrane,CLJU_c02390(),Plasma_Membrane,s
CLJU_RS01160-MONOMER,Plasma_Membrane,CLJU_c02370(),Plasma_Membrane,s
CPLX271D-8,Plasma_Membrane,CLJU_c02370(),Plasma_Membrane,s
CPLX_ATPS4r-0,Plasma_Membrane,CLJU_c02370(),Plasma_Membrane,s
CLJU_RS02980-MONOMER,Plasma_Membrane,CLJU_c06060(),Plasma_Membrane,s
CLJU_RS13050-MONOMER,Plasma_Membrane,CLJU_c26480(),Plasma_Membrane,s
CLJU_RS12540-MONOMER,Plasma_Membrane,CLJU_c25450(),Plasma_Membrane,s
CLJU_RS11675-MONOMER,Plasma_Membrane,CLJU_c23740(),Plasma_Membrane,s
CLJU_RS14640-MONOMER,Plasma_Membrane,CLJU_c29680(),Plasma_Membrane,s
CLJU_RS14525-MONOMER,Plasma_Membrane,CLJU_c29450(),Plasma_Membrane,s
CLJU_RS02715-MONOMER,Plasma_Membrane,CLJU_c05520(),Plasma_Membrane,s
CLJU_RS01305-MONOMER,Extracellular_Space,CLJU_c02670(),Extracellular_Space,s
CLJU_RS19835-MONOMER,Plasma_Membrane,CLJU_c40280(),Plasma_Membrane,s
CLJU_RS00780-MONOMER,Plasma_Membrane,CLJU_c01610(),Plasma_Membrane,s
CLJU_RS03755-MONOMER,Plasma_Membrane,CLJU_c07620(),Plasma_Membrane,s
CLJU_RS09520-MONOMER,Plasma_Membrane,CLJU_c19430(),Plasma_Membrane,s
CLJU_RS08915-MONOMER,Plasma_Membrane,CLJU_c18140(),Plasma_Membrane,s
CPLX271D-29,Plasma_Membrane,CLJU_c28940(),Plasma_Membrane,s
CLJU_RS14280-MONOMER,Plasma_Membrane,CLJU_c28940(),Plasma_Membrane,s
CPLX271D-30,Plasma_Membrane,CLJU_c27630(),Plasma_Membrane,s
CLJU_RS13645-MONOMER,Plasma_Membrane,CLJU_c27630(),Plasma_Membrane,s
CLJU_RS14290-MONOMER,Plasma_Membrane,CLJU_c28960(),Plasma_Membrane,s
CLJU_RS20980-MONOMER,Plasma_Membrane,CLJU_c42580(),Plasma_Membrane,s
CLJU_RS18295-MONOMER,Plasma_Membrane,CLJU_c37160(),Plasma_Membrane,s
CLJU_RS12680-MONOMER,Plasma_Membrane,CLJU_c25740(),Plasma_Membrane,s
CLJU_RS16305-MONOMER,Plasma_Membrane,CLJU_c33080(),Plasma_Membrane,s
CLJU_RS00300-MONOMER,Plasma_Membrane,CLJU_c00620(),Plasma_Membrane,s
CLJU_RS08010-MONOMER,Plasma_Membrane,CLJU_c16340(),Plasma_Membrane,s
CLJU_RS02185-MONOMER,Plasma_Membrane,CLJU_c04470(),Plasma_Membrane,s
CLJU_RS21055-MONOMER,Plasma_Membrane,CLJU_c42740(),Plasma_Membrane,s
CLJU_RS10370-MONOMER,Plasma_Membrane,CLJU_c21120(),Plasma_Membrane,s
CLJU_RS21155-MONOMER,Plasma_Membrane,CLJU_c42940(),Plasma_Membrane,s
