reaction	keff
NTP3pp	65
GLUABUTt7pp	65
ASO3t8pp	65
CYSS	65
2AGPGAT160	65
HEXt2rpp	65
ANHMK	65
CBMKr	65
ICHORT	65
INSt2rpp	65
DCAtex	65
ASNt2rpp	65
MECDPS	65
NACtex	65
ACALDtex	65
IMPC	65
IMPD	65
HOPNTAL	65
CLIPAabctex	65
PSD161	65
PPKr	65
IPDDI	65
DURIPP	65
CYSSADS	65
DALAt2pp	65
DAPDC	65
SERASr	65
ISETACtex	65
SPMS	65
ASPCT	65
ATPS4rpp	65
PPPNt2rpp	65
XAND	65
ACGAM1Ptex	65
NTP3	65
NTP1	65
DAGK181	65
DAGK180	65
PA120abcpp	65
INSTtex	65
FUM	65
DAPE	65
PROt4pp	65
TDPAGTA	65
GALURt2rpp	65
NO3t7pp	65
ABUTtex	65
FRULYSDG	65
FMNAT	65
GPDDA1pp	65
F6PP	65
AGM4PApp	65
GTHOXtex	65
CCGS	65
IPPMIb	65
IPPMIa	65
LPLIPAL1A141pp	65
FE3HOXabcpp	65
SGDS	65
ACACT5r	65
ASNNpp	65
FRD2	65
FRD3	65
DMSOtex	65
SUCBZS	65
ORPT	65
ALAGLUE	65
HISt2rpp	65
TDPADGAT	65
FE3DHBZSabcpp	65
SUCBZL	65
PGSA120	65
ASR	65
FACOAL181t2pp	65
AST	65
5DGLCNt2rpp	65
OROTt2_2pp	65
ALCD19	65
ALLabcpp	65
L__LACtex	65
FRULYSK	65
PPM2	65
FRULYSE	65
GLCt2pp	65
LIPAabcpp	65
GALCTNtex	65
IGPDH	65
TDPDRR	65
PRATPP	65
MAN6Ptex	65
GALM2pp	65
L__LACt2rpp	65
3HPPPNH	65
PLIPA1E140pp	65
PLIPA2G120pp	65
GAMtex	65
NADPHQR2	65
FACOAE181	65
PGP120abcpp	65
ACMAMUT	65
CYTD	65
NDPK8	65
DSERDHr	65
PPND	65
NDPK3	65
NDPK1	65
NDPK6	65
NDPK7	65
ADOCBLabcpp	65
NDPK5	65
GLYC3Ptex	65
PLIPA2E180pp	65
CA2t3pp	65
MGSA	65
NTD9pp	65
NI2tex	65
URAt2pp	65
ASPabcpp	65
ALLTAMH	65
MAN1PT2	65
SHCHD2	65
2AGPGAT161	65
2AGPEAT141	65
2AGPEAT140	65
DIMPtex	65
THRPtex	65
GHMT2r	65
MOAT2	65
MANtex	65
ARGabcpp	65
IPMD	65
AMPMS2	65
LPLIPAL2ATE120	65
IPDPS	65
FACOAE180	65
SULRi	65
PLIPA1E181pp	65
THMabcpp	65
GAPD	65
LPLIPAL2G160	65
LPLIPAL2G161	65
GMPtex	65
FCLT	65
3HPPtex	65
GLCtex	65
CU2tex	65
GMPR	65
MEOHtex	65
XANt2pp	65
3NTD2pp	65
PA140abcpp	65
DHPTPE	65
THRD_L	65
GLYOX	65
NAt3pp	65
THRtex	65
PAPA120	65
AGM4PCP	65
CYSabc2pp	65
GHBDHx	65
AKGt2rpp	65
UGLYCH	65
ARAI	65
GALKr	65
ACACT6r	65
MALS	65
NTD11pp	65
ARBt3ipp	65
XYLUtex	65
LIPAHTex	65
NTD8pp	65
PTRCTA	65
ECOAH8	65
ECOAH6	65
ECOAH7	65
ECOAH4	65
ECOAH5	65
ECOAH2	65
ECOAH3	65
ECOAH1	65
OP4ENH	65
GRTT	65
ARBTptspp	65
MINCYCtex	65
G6Ptex	65
TYMtex	65
ADOCBLtonex	65
ASPO3	65
A5PISO	65
ARGSL	65
LYSt2pp	65
OBTFL	65
UAMAS	65
ARGSS	65
NO3R1pp	65
DHFR	65
CLPNS160pp	65
PNTOt4pp	65
ALDD19xr	65
PGP180abcpp	65
UGMDDS	65
4PEPTtex	65
ASNN	65
PLIPA1A140pp	65
PHEMEabcpp	65
MLTGY1pp	65
LPLIPAL1G160pp	65
ADEtex	65
FE3DCITtonex	65
ACKr	65
RIBtex	65
DHORTS	65
DGSNt2pp	65
PPC	65
PPA	65
FDH5pp	65
RZ5PP	65
URIt2rpp	65
PPM	65
PPS	65
GPDDA4	65
GPDDA5	65
PRAGSr	65
GPDDA1	65
ATHRDHr	65
GPDDA3	65
GLYCAt2rpp	65
SKMt2pp	65
OCDCAtexi	65
ANS	65
H2Otex	65
PLIPA2G161pp	65
ZN2t3pp	65
SDPTA	65
GLUSy	65
LIPOtex	65
CRNCBCT	65
BPNT	65
NI2abcpp	65
ETHSO3tex	65
FMNRx	65
G3PItex	65
CBLAT	65
LPLIPAL1E160pp	65
LPLIPAL1A181pp	65
APPLDHr	65
PGP161abcpp	65
FLVRx	65
DURItex	65
LPADSS	65
BUTSO3tex	65
MDDEP1pp	65
ILEabcpp	65
CLPNS161pp	65
3UMPtex	65
NADS1	65
RIBabcpp	65
PLIPA2E161pp	65
LPLIPAL2E140	65
LPLIPAL2E141	65
MSO3abcpp	65
2AGPGAT181	65
2AGPGAT180	65
CUtex	65
LGTHL	65
PLIPA1A141pp	65
INDOLEt2rpp	65
LCTStex	65
GLUR	65
4HOXPACDtex	65
GLUN	65
NH4tex	65
UACGAMtex	65
AGt3	65
AGMHE	65
AP4AS	65
MALTptspp	65
AP4AH	65
GLYCLTt2rpp	65
PYROX	65
PIuabcpp	65
NO3R1bpp	65
SHKK	65
URDGLYCD	65
PAPA140pp	65
ETHAAL	65
FBA	65
LALGP	65
ECAP2pp	65
NMNPtpp	65
Ktex	65
DHAPT	65
ABUTt2pp	65
G6PP	65
AGPR	65
BUTt2rpp	65
PSD160	65
CYSDtex	65
ALAR	65
MINCYCtpp	65
CRNt2rpp	65
MALDtex	65
GLUDC	65
CYANST	65
GLUDy	65
PGP181abcpp	65
PLIPA2A140pp	65
F6PA	65
FRUtex	65
NO2t2rpp	65
UM3PL	65
MI1PP	65
26DAHtex	65
ACGAMT	65
FUMtex	65
PPPNDO	65
ACACT7r	65
NTP5	65
PLIPA2A181pp	65
ACGAMK	65
MALTTTRtexi	65
G3PSabcpp	65
N2Otex	65
DHCINDO	65
R15BPK	65
CINNDO	65
HETZK	65
K2L4Aabctex	65
MOAT	65
TDPGDH	65
COBALT2tex	65
PGSA141	65
PGSA140	65
CPPPGO	65
PE141abcpp	65
H2Stex	65
NODOx	65
NNAM	65
CYTBD2pp	65
ASAD	65
MANAO	65
HPYRRy	65
HPYRRx	65
CLPNS120pp	65
ADMDC	65
OAADC	65
PAPA180pp	65
IDOND	65
UDPGD	65
SULabcpp	65
CMPtex	65
DDGLCNtex	65
MTAN	65
MOBDabcpp	65
PROt2rpp	65
OXDHCOAT	65
TTDCAtexi	65
AAMYL	65
QUINDH	65
14GLUCANtexi	65
GF6PTA	65
CHLtex	65
MDDCP3pp	65
CDPMEK	65
CU1abcpp	65
2AGPA120tipp	65
LCTSt3ipp	65
SELR	65
PLIPA1G180pp	65
CU2R	65
