Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
G185E-5478	Rv1304	1460244	1460996	G185E-5478-MONOMER
G185E-5938	Rv1743	1969004	1970704	G185E-5938-MONOMER
G185E-6422	Rv2212	2477190	2478326	G185E-6422-MONOMER
G185E-4434	Rv0311	379172	380401	G185E-4434-MONOMER
G185E-6929	Rv2681	2996739	2998055	G185E-6929-MONOMER
G185E-7406	Rv3141	3508095	3509066	G185E-7406-MONOMER
G185E-4882	Rv0737	829207	829704	G185E-4882-MONOMER
G185E-7883	Rv3604c	4046303	4047496	G185E-7883-MONOMER
G185E-5458	Rv1286	1438907	1440751	G185E-5458-MONOMER
G185E-5914	Rv1721c	1947416	1947643	G185E-5914-MONOMER
G185E-6405	Rv2195	2458392	2459681	G185E-6405-MONOMER
G185E-4415	Rv0292	355880	356875	G185E-4415-MONOMER
G185E-6905	Rv2657c	2979049	2979309	G185E-6905-MONOMER
G185E-7385	Rv3121	3486509	3487711	G185E-7385-MONOMER
G185E-4864	Rv0720	813940	814308	G185E-4864-MONOMER
G185E-7865	Rv3587c	4028968	4029762	G185E-7865-MONOMER
G185E-5437	Rv1265	1413260	1413940	G185E-5437-MONOMER
G185E-5891	Rv1700	1925582	1926205	G185E-5891-MONOMER
G185E-6382	Rv2173	2434847	2435905	G185E-6382-MONOMER
G185E-4397	Rv0275c	330933	331658	G185E-4397-MONOMER
G185E-6878	Rv2634c	2960105	2962441	G185E-6878-MONOMER
G185E-7366	Rv3102c	3470680	3471369	G185E-7366-MONOMER
G185E-4848	Rv0704	802528	803370	G185E-4848-MONOMER
G185E-7840	Rv3563	4004291	4005250	G185E-7840-MONOMER
G185E-5418	Rv1247c	1388975	1389244	G185E-5418-MONOMER
G185E-5867	Rv1677	1901748	1902296	G185E-5867-MONOMER
G185E-6357	Rv2149c	2407622	2408374	G185E-6357-MONOMER
G185E-4374	Rv0252	302866	305427	G185E-4374-MONOMER
G185E-6856	Rv2613c	2940609	2941196	G185E-6856-MONOMER
G185E-7346	Rv3084	3449997	3450923	G185E-7346-MONOMER
G185E-4826	Rv0683	781934	782404	G185E-4826-MONOMER
G185E-7809	Rv3532	3969343	3970563	G185E-7809-MONOMER
G185E-5401	Rv1230c	1372962	1374197	G185E-5401-MONOMER
G185E-5846	Rv1656	1869922	1870845	G185E-5846-MONOMER
G185E-6334	Rv2128	2390085	2390288	G185E-6334-MONOMER
G185E-4353	Rv0233	278585	279529	G185E-4353-MONOMER
G185E-6838	Rv2596	2925734	2926138	G185E-6838-MONOMER
G185E-7322	Rv3061c	3423262	3425427	G185E-7322-MONOMER
G185E-4809	Rv0666	759136	759309	G185E-4809-MONOMER
G185E-7784	Rv3507	3926569	3930714	G185E-7784-MONOMER
G185E-5382	Rv1212c	1354498	1355661	G185E-5382-MONOMER
G185E-5829	Rv1639c	1846989	1848458	G185E-5829-MONOMER
G185E-6313	Rv2107	2367359	2367655	G185E-6313-MONOMER
G185E-4337	Rv0217c	259923	260831	G185E-4337-MONOMER
G185E-6822	Rv2580c	2904821	2906092	G185E-6822-MONOMER
G185E-7304	Rv3043c	3403200	3404921	G185E-7304-MONOMER
G185E-4793	Rv0650	747037	747945	G185E-4793-MONOMER
G185E-7764	Rv3487c	3906174	3907007	G185E-7764-MONOMER
G185E-5361	Rv1192	1334927	1335754	G185E-5361-MONOMER
G185E-5810	Rv1622c	1823360	1824400	G185E-5810-MONOMER
G185E-6282	Rv2077c	2333323	2334294	G185E-6282-MONOMER
G185E-4317	Rv0197	232231	234519	G185E-4317-MONOMER
G185E-6797	Rv2557	2877072	2877746	G185E-6797-MONOMER
G185E-7287	Rv3027c	3386074	3386919	G185E-7287-MONOMER
G185E-4769	Rv0631c	725013	728306	G185E-4769-MONOMER
G185E-7746	Rv3469c	3886073	3887083	G185E-7746-MONOMER
G185E-5338	Rv1169c	1299822	1300124	G185E-5338-MONOMER
G185E-5794	Rv1606	1805653	1806000	G185E-5794-MONOMER
G185E-6265	Rv2061c	2316681	2317085	G185E-6265-MONOMER
G185E-4295	Rv0177	208417	208971	G185E-4295-MONOMER
G185E-6778	Rv2539c	2862673	2863203	G185E-6778-MONOMER
G185E-7267	Rv3009c	3367264	3368793	G185E-7267-MONOMER
G185E-4744	Rv0609	703486	703887	G185E-4744-MONOMER
G185E-7728	Rv3451	3872617	3873405	G185E-7728-MONOMER
G185E-5320	Rv1153c	1279998	1280846	G185E-5320-MONOMER
G185E-5775	Rv1587c	1788162	1789163	G185E-5775-MONOMER
G185E-4278	Rv0160c	188931	190439	G185E-4278-MONOMER
G185E-6758	Rv2520c	2837388	2837615	G185E-6758-MONOMER
G185E-7244	Rv2989	3346147	3346848	G185E-7244-MONOMER
G185E-4726	Rv0591	689059	690504	G185E-4726-MONOMER
G185E-7711	Rv3434c	3853215	3853928	G185E-7711-MONOMER
G185E-5298	Rv1132	1257325	1259055	G185E-5298-MONOMER
G185E-8212	Rv3914	4402732	4403082	G185E-8212-MONOMER
G185E-5758	Rv1570	1777859	1778539	G185E-5758-MONOMER
G185E-6220	Rv2018	2265280	2265999	G185E-6220-MONOMER
G185E-4261	Rv0144	170284	171126	G185E-4261-MONOMER
G185E-6735	Rv2499c	2813173	2813730	G185E-6735-MONOMER
G185E-7226	Rv2971	3326101	3326949	G185E-7226-MONOMER
G185E-4709	Rv0575c	668579	669745	G185E-4709-MONOMER
G185E-7691	Rv3414c	3833038	3833676	G185E-7691-MONOMER
G185E-5277	Rv1112	1238255	1239328	G185E-5277-MONOMER
G185E-8190	Rv3892c	4374484	4375683	G185E-8190-MONOMER
G185E-5742	Rv1554	1760175	1760555	G185E-5742-MONOMER
G185E-6197	Rv1995	2238141	2238908	G185E-6197-MONOMER
G185E-6715	Rv2480c	2785592	2785918	G185E-6715-MONOMER
G185E-4245	Rv0128	155667	156446	G185E-4245-MONOMER
G185E-7197	Rv2943A	3289705	3290235	G185E-7197-MONOMER
G185E-4690	Rv0557	648536	649672	G185E-4690-MONOMER
G185E-7667	Rv3391	3805621	3807573	G185E-7667-MONOMER
G185E-5258	Rv1093	1220574	1221854	G185E-5258-MONOMER
G185E-8174	Rv3876	4353010	4355010	G185E-8174-MONOMER
G185E-5725	Rv1537	1739856	1741247	G185E-5725-MONOMER
G185E-6692	Rv2460c	2762531	2763175	G185E-6692-MONOMER
G185E-4227	Rv0110	133020	133769	G185E-4227-MONOMER
G185E-7177	Rv2924c	3238601	3239470	G185E-7177-MONOMER
G185E-4672	Rv0539	631743	632375	G185E-4672-MONOMER
G185E-7647	Rv3371	3784932	3786272	G185E-7647-MONOMER
G185E-5236	Rv1074c	1198156	1199373	G185E-5236-MONOMER
G185E-5128	Rv0972c	1082584	1083750	G185E-5128-MONOMER
G185E-8157	Rv3859c	4331498	4336081	G185E-8157-MONOMER
G185E-5708	Rv1520	1711028	1712068	G185E-5708-MONOMER
G185E-6160	Rv1962c	2204866	2205273	G185E-6160-MONOMER
G185E-6673	Rv2441c	2739772	2740032	G185E-6673-MONOMER
G185E-4205	Rv0088	96927	97601	G185E-4205-MONOMER
G185E-7159	Rv2907c	3216361	3216891	G185E-7159-MONOMER
G185E-4655	Rv0523c	614326	614721	G185E-4655-MONOMER
G185E-7626	Rv3350c	3755952	3767102	G185E-7626-MONOMER
G185E-5207	Rv1047	1169423	1170670	G185E-5207-MONOMER
G185E-5108	Rv0953c	1064114	1064962	G185E-5108-MONOMER
G185E-8136	Rv3840	4313567	4313980	G185E-8136-MONOMER
G185E-5678	Rv1493	1684005	1686257	G185E-5678-MONOMER
G185E-6133	Rv1936	2187384	2188493	G185E-6133-MONOMER
G185E-6648	Rv2418c	2716395	2717138	G185E-6648-MONOMER
G185E-7139	Rv2887	3196431	3196850	G185E-7139-MONOMER
G185E-4638	Rv0506	596759	597202	G185E-4638-MONOMER
G185E-7606	Rv3330	3715777	3716994	G185E-7606-MONOMER
G185E-5187	Rv1028c	1149104	1151686	G185E-5187-MONOMER
G185E-5086	Rv0931c	1037920	1039914	G185E-5086-MONOMER
G185E-8112	Rv3816c	4280792	4281571	G185E-8112-MONOMER
G185E-5657	Rv1473A	1662381	1662572	G185E-5657-MONOMER
G185E-6114	Rv1917c	2162932	2167311	G185E-6114-MONOMER
G185E-6623	Rv2395A	2692224	2692439	G185E-6623-MONOMER
G185E-4167	Rv0053	58192	58482	G185E-4167-MONOMER
G185E-7121	Rv2869c	3180548	3181762	G185E-7121-MONOMER
G185E-4615	Rv0486	575348	576790	G185E-4615-MONOMER
G185E-7587	Rv3312A	3700705	3701016	G185E-7587-MONOMER
G185E-5169	Rv1011	1130191	1131111	G185E-5169-MONOMER
G185E-5067	Rv0913c	1017217	1018725	G185E-5067-MONOMER
G185E-8076	Rv3780	4226989	4227525	G185E-8076-MONOMER
G185E-6092	Rv1895	2142521	2143675	G185E-6092-MONOMER
G185E-6605	Rv2379c	2657700	2662085	G185E-6605-MONOMER
G185E-4149	Rv0035	37259	38947	G185E-4149-MONOMER
G185E-7103	Rv2852c	3160580	3162061	G185E-7103-MONOMER
G185E-4592	Rv0465c	554882	556306	G185E-4592-MONOMER
G185E-7569	Rv3295	3676066	3676731	G185E-7569-MONOMER
G185E-5148	Rv0991c	1108172	1108504	G185E-5148-MONOMER
G185E-5047	Rv0893c	995318	996295	G185E-5047-MONOMER
G185E-8052	Rv3761c	4205862	4206917	G185E-8052-MONOMER
G185E-5624	Rv1441c	1618209	1619684	G185E-5624-MONOMER
G185E-6064	Rv1869c	2119460	2120695	G185E-6064-MONOMER
G185E-6582	Rv2356c	2637688	2639535	G185E-6582-MONOMER
G185E-4124	Rv0011c	13714	13995	G185E-4124-MONOMER
G185E-4572	Rv0447c	535224	536507	G185E-4572-MONOMER
G185E-7548	Rv3274c	3656920	3658089	G185E-7548-MONOMER
G185E-5026	Rv0872c	968424	970244	G185E-5026-MONOMER
G185E-8032	Rv3742c	4192850	4193245	G185E-8032-MONOMER
G185E-5606	Rv1423	1597906	1598883	G185E-5606-MONOMER
G185E-6047	Rv1852	2100340	2101014	G185E-6047-MONOMER
G185E-6560	Rv2335	2609732	2610421	G185E-6560-MONOMER
G185E-7045	Rv2796c	3105056	3105619	G185E-7045-MONOMER
G185E-4552	Rv0427c	516017	516892	G185E-4552-MONOMER
G185E-7525	Rv3251c	3630571	3630738	G185E-7525-MONOMER
G185E-5007	Rv0853c	949436	951118	G185E-5007-MONOMER
G185E-8013	Rv3724A	4169467	4169709	G185E-8013-MONOMER
G185E-5587	Rv1404	1580591	1581073	G185E-5587-MONOMER
G185E-6034	Rv1839c	2087649	2087912	G185E-6034-MONOMER
G185E-4534	Rv0409	493851	495008	G185E-4534-MONOMER
G185E-7506	Rv3232c	3608870	3609757	G185E-7506-MONOMER
G185E-4987	Rv0833	925361	927610	G185E-4987-MONOMER
G185E-7992	Rv3705A	4149091	4149480	G185E-7992-MONOMER
G185E-5571	Rv1388	1563694	1564266	G185E-5571-MONOMER
G185E-6015	Rv1820	2064799	2066442	G185E-6015-MONOMER
G185E-6516	Rv2298	2569082	2570053	G185E-6516-MONOMER
G185E-4515	Rv0391	470010	471230	G185E-4515-MONOMER
G185E-6512	Rv2294	2565327	2566550	G185E-6512-MONOMER
G185E-4512	Rv0388c	467459	468001	G185E-4512-MONOMER
G185E-7006	Rv2757c	3070170	3070586	G185E-7006-MONOMER
G185E-7481	Rv3210c	3586844	3587539	G185E-7481-MONOMER
G185E-4961	Rv0812	906423	907292	G185E-4961-MONOMER
G185E-7972	Rv3687c	4129323	4129691	G185E-7972-MONOMER
G185E-5543	Rv1363c	1534607	1535392	G185E-5543-MONOMER
G185E-5993	Rv1798	2036700	2038532	G185E-5993-MONOMER
G185E-6487	Rv2270	2544698	2545225	G185E-6487-MONOMER
G185E-4487	Rv0363c	441265	442299	G185E-4487-MONOMER
G185E-6988	Rv2739c	3052023	3053189	G185E-6988-MONOMER
G185E-7464	Rv3196A	3566696	3566896	G185E-7464-MONOMER
G185E-4941	Rv0792c	885837	886646	G185E-4941-MONOMER
G185E-7952	Rv3669	4110827	4111345	G185E-7952-MONOMER
G185E-5519	Rv1340	1506755	1507534	G185E-5519-MONOMER
G185E-5976	Rv1780	2014699	2015262	G185E-5976-MONOMER
G185E-6455	Rv2240c	2511690	2512280	G185E-6455-MONOMER
G185E-6967	Rv2719c	3031040	3031537	G185E-6967-MONOMER
G185E-7438	Rv3173c	3541443	3542045	G185E-7438-MONOMER
G185E-4920	Rv0772	864586	865854	G185E-4920-MONOMER
G185E-7916	Rv3637	4076484	4076984	G185E-7916-MONOMER
G185E-5496	Rv1318c	1479199	1480824	G185E-5496-MONOMER
G185E-5955	Rv1760	1993153	1994661	G185E-5955-MONOMER
G185E-6435	Rv2224c	2495461	2497023	G185E-6435-MONOMER
G185E-4451	Rv0327c	392696	394045	G185E-4451-MONOMER
G185E-6945	Rv2697c	3013683	3014147	G185E-6945-MONOMER
G185E-7420	Rv3155	3521924	3522223	G185E-7420-MONOMER
G185E-4900	Rv0754	846159	847913	G185E-4900-MONOMER
G185E-7898	Rv3619c	4059984	4060268	G185E-7898-MONOMER
G185E-5474	Rv1300	1456565	1457542	G185E-5474-MONOMER
G185E-5935	Rv1740	1967705	1967917	G185E-5935-MONOMER
G185E-6419	Rv2209	2473400	2474938	G185E-6419-MONOMER
G185E-4431	Rv0308	377113	377829	G185E-4431-MONOMER
G185E-6926	Rv2678c	2993989	2995062	G185E-6926-MONOMER
G185E-7403	Rv3138	3504195	3505283	G185E-7403-MONOMER
G185E-4879	Rv0734	826670	827470	G185E-4879-MONOMER
G185E-7880	Rv3601c	4043862	4044281	G185E-7880-MONOMER
G185E-5907	Rv1715	1942659	1943573	G185E-5907-MONOMER
G185E-6402	Rv2192c	2455631	2456743	G185E-6402-MONOMER
G185E-4412	Rv0289	352149	353036	G185E-4412-MONOMER
G185E-6902	Rv2654c	2976989	2977234	G185E-6902-MONOMER
G185E-7381	Rv3117	3483974	3484807	G185E-7381-MONOMER
G185E-4861	Rv0717	812627	812812	G185E-4861-MONOMER
G185E-7861	Rv3583c	4025056	4025544	G185E-7861-MONOMER
G185E-5433	Rv1262c	1409938	1410372	G185E-5433-MONOMER
G185E-5887	Rv1696	1919683	1921446	G185E-5887-MONOMER
G185E-6379	Rv2170	2432235	2432855	G185E-6379-MONOMER
G185E-4394	Rv0272c	328575	329708	G185E-4394-MONOMER
G185E-6871	Rv2627c	2953507	2954748	G185E-6871-MONOMER
G185E-7363	Rv3099c	3468413	3469264	G185E-7363-MONOMER
G185E-4845	Rv0701	800809	801462	G185E-4845-MONOMER
G185E-7835	Rv3558	3997980	3999638	G185E-7835-MONOMER
G185E-5415	Rv1244	1386857	1387717	G185E-5415-MONOMER
G185E-5864	Rv1674c	1899260	1899916	G185E-5864-MONOMER
G185E-6353	Rv2145c	2404616	2405398	G185E-6353-MONOMER
G185E-4371	Rv0249c	300834	301655	G185E-4371-MONOMER
G185E-6852	Rv2609c	2936810	2937865	G185E-6852-MONOMER
G185E-7342	Rv3080c	3442656	3445988	G185E-7342-MONOMER
G185E-4823	Rv0680c	780042	780416	G185E-4823-MONOMER
G185E-7802	Rv3525c	3961800	3962324	G185E-7802-MONOMER
G185E-5397	Rv1226c	1368832	1370295	G185E-5397-MONOMER
G185E-5843	Rv1653	1866631	1867845	G185E-5843-MONOMER
G185E-6330	Rv2124c	2382489	2386067	G185E-6330-MONOMER
G185E-4350	Rv0230c	274983	275963	G185E-4350-MONOMER
G185E-6835	Rv2593c	2924230	2924820	G185E-6835-MONOMER
G185E-7319	Rv3058c	3418726	3419376	G185E-7319-MONOMER
G185E-4806	Rv0663	756137	758500	G185E-4806-MONOMER
G185E-5379	Rv1209	1353157	1353525	G185E-5379-MONOMER
G185E-5825	Rv1636	1842451	1842891	G185E-5825-MONOMER
G185E-6309	Rv2103c	2364086	2364520	G185E-6309-MONOMER
G185E-4334	Rv0214	256064	257677	G185E-4334-MONOMER
G185E-6818	Rv2576c	2900226	2900690	G185E-6818-MONOMER
G185E-7301	Rv3040c	3400192	3401058	G185E-7301-MONOMER
G185E-4790	Rv0647c	741151	742617	G185E-4790-MONOMER
G185E-7761	Rv3484	3903078	3904616	G185E-7761-MONOMER
G185E-5357	Rv1188	1331021	1332010	G185E-5357-MONOMER
G185E-5807	Rv1619	1818575	1820029	G185E-5807-MONOMER
G185E-6278	Rv2073c	2330214	2330963	G185E-6278-MONOMER
G185E-6793	Rv2553c	2872012	2873265	G185E-6793-MONOMER
G185E-7283	Rv3023c	3381375	3382622	G185E-7283-MONOMER
G185E-4765	Rv0627	718282	718689	G185E-4765-MONOMER
G185E-7741	Rv3464	3881837	3882832	G185E-7741-MONOMER
G185E-5335	Rv1166	1296152	1298059	G185E-5335-MONOMER
G185E-5791	Rv1603	1803294	1804031	G185E-5791-MONOMER
G185E-6261	Rv2057c	2314661	2314825	G185E-6261-MONOMER
G185E-4292	Rv0174	205231	206778	G185E-4292-MONOMER
G185E-6775	Rv2536	2860452	2861144	G185E-6775-MONOMER
G185E-7262	Rv3004	3363348	3363686	G185E-7262-MONOMER
G185E-4740	Rv0605	701406	702014	G185E-4740-MONOMER
G185E-7725	Rv3448	3868352	3869755	G185E-7725-MONOMER
G185E-5316	Rv1149	1277893	1278300	G185E-5316-MONOMER
G185E-5772	Rv1584c	1786307	1786528	G185E-5772-MONOMER
G185E-6240	Rv2037c	2282747	2283721	G185E-6240-MONOMER
G185E-4275	Rv0157A	186495	186623	G185E-4275-MONOMER
G185E-6754	Rv2517c	2833510	2833761	G185E-6754-MONOMER
G185E-7241	Rv2986c	3343176	3343820	G185E-7241-MONOMER
G185E-4723	Rv0589	686821	688035	G185E-4723-MONOMER
G185E-7708	Rv3431c	3849294	3850139	G185E-7708-MONOMER
G185E-5295	Rv1129c	1253074	1254534	G185E-5295-MONOMER
G185E-8209	Rv3911	4400186	4400854	G185E-8209-MONOMER
G185E-5755	Rv1567c	1774860	1775144	G185E-5755-MONOMER
G185E-6215	Rv2013	2260665	2261144	G185E-6215-MONOMER
G185E-4257	Rv0140	166910	167290	G185E-4257-MONOMER
G185E-6732	Rv2496c	2809936	2810982	G185E-6732-MONOMER
G185E-7222	Rv2968c	3323071	3323703	G185E-7222-MONOMER
G185E-4704	Rv0570	661295	663373	G185E-4704-MONOMER
G185E-7687	Rv3410c	3828783	3829910	G185E-7687-MONOMER
G185E-5273	Rv1108c	1234213	1235460	G185E-5273-MONOMER
G185E-8187	Rv3889c	4372800	4373630	G185E-8187-MONOMER
G185E-5739	Rv1551	1755445	1757310	G185E-5739-MONOMER
G185E-6710	Rv2475c	2776975	2777391	G185E-6710-MONOMER
G185E-4242	Rv0125	151148	152215	G185E-4242-MONOMER
G185E-7194	Rv2941	3283335	3285077	G185E-7194-MONOMER
G185E-4687	Rv0554	645467	646255	G185E-4687-MONOMER
G185E-7664	Rv3388	3801653	3803848	G185E-7664-MONOMER
G185E-5254	Rv1090	1215599	1216054	G185E-5254-MONOMER
G185E-8171	Rv3873	4351075	4352181	G185E-8171-MONOMER
G185E-5722	Rv1534	1734734	1735411	G185E-5722-MONOMER
G185E-6173	Rv1974	2217659	2218036	G185E-6173-MONOMER
G185E-6689	Rv2457c	2758208	2759488	G185E-6689-MONOMER
G185E-4222	Rv0105c	123980	124264	G185E-4222-MONOMER
G185E-7174	Rv2922c	3234189	3237806	G185E-7174-MONOMER
G185E-4669	Rv0536	627248	628288	G185E-4669-MONOMER
G185E-7644	Rv3368c	3780335	3780979	G185E-7644-MONOMER
G185E-5231	Rv1069c	1192510	1194273	G185E-5231-MONOMER
G185E-8153	Rv3855	4327549	4328199	G185E-8153-MONOMER
G185E-5701	Rv1513	1705058	1705789	G185E-5701-MONOMER
G185E-6154	Rv1956	2202138	2202587	G185E-6154-MONOMER
G185E-6669	Rv2438c	2734792	2736831	G185E-6669-MONOMER
G185E-4202	Rv0085	93289	93951	G185E-4202-MONOMER
G185E-7156	Rv2904c	3213912	3214253	G185E-7156-MONOMER
G185E-4652	Rv0520	612255	612605	G185E-4652-MONOMER
G185E-7623	Rv3347c	3743711	3753184	G185E-7623-MONOMER
G185E-5200	Rv1040c	1162549	1163376	G185E-5200-MONOMER
G185E-5101	Rv0946c	1055024	1056685	G185E-5101-MONOMER
G185E-8131	Rv3835	4309047	4310396	G185E-8131-MONOMER
G185E-5675	Rv1490	1679322	1680629	G185E-5675-MONOMER
G185E-6130	Rv1933c	2183866	2184957	G185E-6130-MONOMER
G185E-6642	Rv2412	2710075	2710335	G185E-6642-MONOMER
G185E-4184	Rv0069c	76237	77622	G185E-4184-MONOMER
G185E-7136	Rv2884	3193393	3194151	G185E-7136-MONOMER
G185E-4635	Rv0503c	593871	594779	G185E-4635-MONOMER
G185E-7603	Rv3327	3711749	3713461	G185E-7603-MONOMER
G185E-5184	Rv1025	1146561	1147028	G185E-5184-MONOMER
G185E-5083	Rv0928	1034903	1036015	G185E-5083-MONOMER
G185E-8109	Rv3813c	4278394	4279215	G185E-8109-MONOMER
G185E-5654	Rv1471	1659370	1659741	G185E-5654-MONOMER
G185E-6111	Rv1914c	2159921	2160328	G185E-6111-MONOMER
G185E-6619	Rv2393	2687128	2687973	G185E-6619-MONOMER
G185E-4164	Rv0050	53663	55699	G185E-4164-MONOMER
G185E-7118	Rv2866	3177822	3178085	G185E-7118-MONOMER
G185E-4611	Rv0483	571710	573065	G185E-4611-MONOMER
G185E-7583	Rv3309c	3696470	3697093	G185E-7583-MONOMER
G185E-5166	Rv1008	1127089	1127883	G185E-5166-MONOMER
G185E-8073	Rv3777	4222694	4223680	G185E-8073-MONOMER
G185E-5637	Rv1454c	1639674	1640660	G185E-5637-MONOMER
G185E-6083	Rv1888c	2137519	2138079	G185E-6083-MONOMER
G185E-6602	Rv2376c	2655609	2656115	G185E-6602-MONOMER
G185E-4145	Rv0031	33582	33794	G185E-4145-MONOMER
G185E-7100	Rv2849c	3157521	3158144	G185E-7100-MONOMER
G185E-4589	Rv0462	552614	554008	G185E-4589-MONOMER
G185E-7564	Rv3290c	3670445	3671794	G185E-7564-MONOMER
G185E-5044	Rv0890c	989948	992596	G185E-5044-MONOMER
G185E-5621	Rv1438	1615564	1616349	G185E-5621-MONOMER
G185E-6060	Rv1865c	2112106	2112966	G185E-6060-MONOMER
G185E-6578	Rv2352c	2632923	2634098	G185E-6578-MONOMER
G185E-4121	Rv0008c	11874	12311	G185E-4121-MONOMER
G185E-4569	Rv0444c	533091	533789	G185E-4569-MONOMER
G185E-5023	Rv0869c	966265	967347	G185E-5023-MONOMER
G185E-8029	Rv3739c	4190284	4190517	G185E-8029-MONOMER
G185E-5602	Rv1419	1593505	1593978	G185E-5602-MONOMER
G185E-6557	Rv2332	2605108	2606754	G185E-6557-MONOMER
G185E-7041	Rv2792c	3101581	3102162	G185E-7041-MONOMER
G185E-4548	Rv0423c	508582	510225	G185E-4548-MONOMER
G185E-7520	Rv3246c	3626663	3627349	G185E-7520-MONOMER
G185E-5004	Rv0850	947312	947644	G185E-5004-MONOMER
G185E-8008	Rv3721c	4164995	4166731	G185E-8008-MONOMER
G185E-5584	Rv1401	1576930	1577532	G185E-5584-MONOMER
G185E-6031	Rv1836c	2082603	2084636	G185E-6031-MONOMER
G185E-6538	Rv2314c	2585917	2587290	G185E-6538-MONOMER
G185E-4530	Rv0405	485731	489939	G185E-4530-MONOMER
G185E-7028	Rv2779c	3086215	3086754	G185E-7028-MONOMER
G185E-7503	Rv3229c	3605751	3607034	G185E-7503-MONOMER
G185E-4980	Rv0830	921970	922875	G185E-4980-MONOMER
G185E-7985	Rv3699	4142044	4142745	G185E-7985-MONOMER
G185E-5568	Rv1385	1560445	1561269	G185E-5568-MONOMER
G185E-6012	Rv1817	2059595	2061058	G185E-6012-MONOMER
G185E-6009	Rv1814	2056521	2057423	G185E-6009-MONOMER
G185E-6507	Rv2289	2561675	2562457	G185E-6507-MONOMER
G185E-4508	Rv0384c	459456	462002	G185E-4508-MONOMER
G185E-7002	Rv2753c	3066222	3067124	G185E-7002-MONOMER
G185E-7478	Rv3208	3585004	3585690	G185E-7478-MONOMER
G185E-4957	Rv0808	902111	903694	G185E-4957-MONOMER
G185E-7967	Rv3683	4124417	4125376	G185E-7967-MONOMER
G185E-5540	Rv1360	1531348	1532370	G185E-5540-MONOMER
G185E-5990	Rv1795	2032240	2033751	G185E-5990-MONOMER
G185E-6481	Rv2264c	2536572	2538350	G185E-6481-MONOMER
G185E-4484	Rv0360c	438302	438739	G185E-4484-MONOMER
G185E-6984	Rv2736c	3048562	3049086	G185E-6984-MONOMER
G185E-7459	Rv3192	3559563	3560024	G185E-7459-MONOMER
G185E-4936	Rv0787A	882524	882763	G185E-4936-MONOMER
G185E-7939	Rv3658c	4096139	4096939	G185E-7939-MONOMER
G185E-5512	Rv1333	1501599	1502633	G185E-5512-MONOMER
G185E-5973	Rv1777	2010656	2011960	G185E-5973-MONOMER
G185E-6450	Rv2237	2509489	2510256	G185E-6450-MONOMER
G185E-4466	Rv0342	410838	412760	G185E-4466-MONOMER
G185E-6964	Rv2716	3029172	3029858	G185E-6964-MONOMER
G185E-7434	Rv3169	3537238	3538362	G185E-7434-MONOMER
G185E-4917	Rv0769	862412	863158	G185E-4917-MONOMER
G185E-7912	Rv3633	4071791	4072666	G185E-7912-MONOMER
G185E-5488	Rv1314c	1469671	1470252	G185E-5488-MONOMER
G185E-5952	Rv1757c	1988680	1989006	G185E-5952-MONOMER
G185E-6432	Rv2221c	2489369	2492353	G185E-6432-MONOMER
G185E-4445	Rv0321	388582	389154	G185E-4445-MONOMER
G185E-6942	Rv2694c	3011399	3011767	G185E-6942-MONOMER
G185E-7417	Rv3152	3519282	3520514	G185E-7417-MONOMER
G185E-4897	Rv0751c	842347	843231	G185E-4897-MONOMER
G185E-7895	Rv3616c	4055197	4056375	G185E-7895-MONOMER
G185E-5471	Rv1297	1453204	1455012	G185E-5471-MONOMER
G185E-5931	Rv1736c	1962228	1964186	G185E-5931-MONOMER
G185E-6416	Rv2206	2470622	2471332	G185E-6416-MONOMER
G185E-4428	Rv0305c	372820	375711	G185E-4428-MONOMER
G185E-6922	Rv2674	2990706	2991116	G185E-6922-MONOMER
G185E-7400	Rv3136	3501794	3502936	G185E-7400-MONOMER
G185E-4876	Rv0731c	823683	824639	G185E-4876-MONOMER
G185E-7877	Rv3598c	4041423	4042940	G185E-7877-MONOMER
G185E-5452	Rv1280c	1431665	1433440	G185E-5452-MONOMER
G185E-5904	Rv1712	1939599	1940291	G185E-5904-MONOMER
G185E-6395	Rv2185c	2447066	2447500	G185E-6395-MONOMER
G185E-4409	Rv0286	349935	351476	G185E-4409-MONOMER
G185E-6899	Rv2651c	2975242	2975775	G185E-6899-MONOMER
G185E-7377	Rv3113	3480074	3480742	G185E-7377-MONOMER
G185E-4858	Rv0714	811373	811741	G185E-4858-MONOMER
G185E-7858	Rv3580c	4022394	4023803	G185E-7858-MONOMER
G185E-5430	Rv1259	1407339	1408238	G185E-5430-MONOMER
G185E-5881	Rv1690	1915527	1915910	G185E-5881-MONOMER
G185E-6375	Rv2166c	2429427	2429858	G185E-6375-MONOMER
G185E-4389	Rv0267	321331	322722	G185E-4389-MONOMER
G185E-6868	Rv2624c	2950489	2951307	G185E-6868-MONOMER
G185E-7357	Rv3095	3463973	3464449	G185E-7357-MONOMER
G185E-4840	Rv0696	795519	796931	G185E-4840-MONOMER
G185E-7832	Rv3555c	3994830	3995699	G185E-7832-MONOMER
G185E-5412	Rv1241	1384278	1384538	G185E-5412-MONOMER
G185E-6349	Rv2142c	2402193	2402510	G185E-6349-MONOMER
G185E-4364	Rv0243	292171	293493	G185E-4364-MONOMER
G185E-6849	Rv2606c	2933171	2934070	G185E-6849-MONOMER
