Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
ABAYE_RS05870	ABAYE_RS05870	1151900	1152760	ABAYE_RS05870-MONOMER
ABAYE_RS12555	ABAYE_RS12555	2545094	2545684	ABAYE_RS12555-MONOMER
ABAYE_RS07785	ABAYE_RS07785	1545760	1546098	ABAYE_RS07785-MONOMER
ABAYE_RS07670	ABAYE_RS07670	1519408	1520223	ABAYE_RS07670-MONOMER
ABAYE_RS05410	ABAYE_RS05410	1038826	1040529	ABAYE_RS05410-MONOMER
ABAYE_RS18365	ABAYE_RS18365	3731710	3731786	ABAYE_RS18365-tRNA
ABAYE_RS02345	ABAYE_RS02345	386866	387933	ABAYE_RS02345-MONOMER
ABAYE_RS01165	ABAYE_RS01165	138431	140314	ABAYE_RS01165-MONOMER
ABAYE_RS15345	ABAYE_RS15345	3113673	3114716	ABAYE_RS15345-MONOMER
ABAYE_RS11125	ABAYE_RS11125	2237467	2238306	ABAYE_RS11125-MONOMER
ABAYE_RS00145	ABAYE_RS00145	9765	9986	ABAYE_RS00145-MONOMER
ABAYE_RS13280	ABAYE_RS13280	2688514	2689563	ABAYE_RS13280-MONOMER
ABAYE_RS19900	ABAYE_RS19900	3284759	3284982	ABAYE_RS19900-MONOMER
ABAYE_RS03145	ABAYE_RS03145	535589	535891	ABAYE_RS03145-MONOMER
ABAYE_RS18405	ABAYE_RS18405	3739408	3740562	ABAYE_RS18405-MONOMER
ABAYE_RS06630	ABAYE_RS06630	1313367	1314227	ABAYE_RS06630-MONOMER
ABAYE_RS05255	ABAYE_RS05255	1005195	1005623	ABAYE_RS05255-MONOMER
ABAYE_RS02035	ABAYE_RS02035	325482	326369	ABAYE_RS02035-MONOMER
ABAYE_RS03675	ABAYE_RS03675	637217	638077	ABAYE_RS03675-MONOMER
ABAYE_RS11935	ABAYE_RS11935	2409332	2410540	ABAYE_RS11935-MONOMER
ABAYE_RS10175	ABAYE_RS10175	2039733	2040842	ABAYE_RS10175-MONOMER
ABAYE_RS14205	ABAYE_RS14205	2871693	2871998	ABAYE_RS14205-MONOMER
ABAYE_RS04785	ABAYE_RS04785	909341	910132	ABAYE_RS04785-MONOMER
ABAYE_RS00475	ABAYE_RS00475	77317	77958	ABAYE_RS00475-MONOMER
ABAYE_RS02530	ABAYE_RS02530	428592	429356	ABAYE_RS02530-MONOMER
ABAYE_RS09610	ABAYE_RS09610	1927856	1928221	ABAYE_RS09610-MONOMER
ABAYE_RS15190	ABAYE_RS15190	3077147	3077782	ABAYE_RS15190-MONOMER
ABAYE_RS14770	ABAYE_RS14770	2996072	2997256	ABAYE_RS14770-MONOMER
ABAYE_RS03780	ABAYE_RS03780	662881	663312	ABAYE_RS03780-MONOMER
ABAYE_RS09460	ABAYE_RS09460	1901138	1902382	ABAYE_RS09460-MONOMER
ABAYE_RS04910	ABAYE_RS04910	937990	938931	ABAYE_RS04910-MONOMER
ABAYE_RS12925	ABAYE_RS12925	2611860	2612876	ABAYE_RS12925-MONOMER
ABAYE_RS15620	ABAYE_RS15620	3170517	3171965	ABAYE_RS15620-MONOMER
ABAYE_RS17645	ABAYE_RS17645	3605108	3606193	ABAYE_RS17645-MONOMER
ABAYE_RS14740	ABAYE_RS14740	2989447	2990655	ABAYE_RS14740-MONOMER
ABAYE_RS06825	ABAYE_RS06825	1346735	1348567	ABAYE_RS06825-MONOMER
ABAYE_RS13585	ABAYE_RS13585	2749840	2750595	ABAYE_RS13585-MONOMER
ABAYE_RS10440	ABAYE_RS10440	2097352	2098290	ABAYE_RS10440-MONOMER
ABAYE_RS16540	ABAYE_RS16540	3369032	3369187	ABAYE_RS16540-MONOMER
ABAYE_RS13085	ABAYE_RS13085	2647058	2648581	ABAYE_RS13085-MONOMER
ABAYE_RS03640	ABAYE_RS03640	628916	629557	ABAYE_RS03640-MONOMER
ABAYE_RS00840	ABAYE_RS00840	63705	64424	ABAYE_RS00840-MONOMER
ABAYE_RS13320	ABAYE_RS13320	2700314	2701366	ABAYE_RS13320-MONOMER
ABAYE_RS18525	ABAYE_RS18525	3760140	3761837	ABAYE_RS18525-MONOMER
ABAYE_RS19865	ABAYE_RS19865	2950173	2950370	ABAYE_RS19865-MONOMER
ABAYE_RS13615	ABAYE_RS13615	2753505	2754851	ABAYE_RS13615-MONOMER
ABAYE_RS08965	ABAYE_RS08965	1795750	1796580	ABAYE_RS08965-MONOMER
ABAYE_RS02510	ABAYE_RS02510	424802	426067	ABAYE_RS02510-MONOMER
ABAYE_RS15880	ABAYE_RS15880	3226046	3226960	ABAYE_RS15880-MONOMER
ABAYE_RS05090	ABAYE_RS05090	977107	977739	ABAYE_RS05090-MONOMER
ABAYE_RS03265	ABAYE_RS03265	555777	556118	ABAYE_RS03265-MONOMER
ABAYE_RS06955	ABAYE_RS06955	1369510	1369836	ABAYE_RS06955-MONOMER
ABAYE_RS12605	ABAYE_RS12605	2552830	2553018	ABAYE_RS12605-MONOMER
ABAYE_RS11260	ABAYE_RS11260	2267360	2268805	ABAYE_RS11260-MONOMER
ABAYE_RS14815	ABAYE_RS14815	3003300	3005165	ABAYE_RS14815-MONOMER
ABAYE_RS19700	ABAYE_RS19700	1990314	1990709	ABAYE_RS19700-MONOMER
ABAYE_RS19185	ABAYE_RS19185	3907742	3908659	ABAYE_RS19185-MONOMER
ABAYE_RS14825	ABAYE_RS14825	3006534	3008243	ABAYE_RS14825-MONOMER
ABAYE_RS14475	ABAYE_RS14475	2934011	2934508	ABAYE_RS14475-MONOMER
ABAYE_RS16265	ABAYE_RS16265	3309230	3309430	ABAYE_RS16265-MONOMER
ABAYE_RS07265	ABAYE_RS07265	1428689	1429531	ABAYE_RS07265-MONOMER
ABAYE_RS10235	ABAYE_RS10235	2051819	2054137	ABAYE_RS10235-MONOMER
ABAYE_RS13520	ABAYE_RS13520	2742476	2742991	ABAYE_RS13520-MONOMER
ABAYE_RS15835	ABAYE_RS15835	3216430	3217239	ABAYE_RS15835-MONOMER
ABAYE_RS01705	ABAYE_RS01705	254241	255320	ABAYE_RS01705-MONOMER
ABAYE_RS02140	ABAYE_RS02140	345680	346228	ABAYE_RS02140-MONOMER
ABAYE_RS06950	ABAYE_RS06950	1369043	1369513	ABAYE_RS06950-MONOMER
ABAYE_RS09970	ABAYE_RS09970	2001529	2002932	ABAYE_RS09970-MONOMER
ABAYE_RS18445	ABAYE_RS18445	3747352	3747951	ABAYE_RS18445-MONOMER
ABAYE_RS14455	ABAYE_RS14455	2926839	2928068	ABAYE_RS14455-MONOMER
ABAYE_RS12185	ABAYE_RS12185	2465596	2465997	ABAYE_RS12185-MONOMER
ABAYE_RS17525	ABAYE_RS17525	3579102	3580034	ABAYE_RS17525-MONOMER
ABAYE_RS10765	ABAYE_RS10765	2165366	2166451	ABAYE_RS10765-MONOMER
ABAYE_RS02455	ABAYE_RS02455	413174	413815	ABAYE_RS02455-MONOMER
ABAYE_RS02640	ABAYE_RS02640	441434	441931	ABAYE_RS02640-MONOMER
ABAYE_RS15995	ABAYE_RS15995	3252362	3253411	ABAYE_RS15995-MONOMER
ABAYE_RS11090	ABAYE_RS11090	2226731	2227576	ABAYE_RS11090-MONOMER
ABAYE_RS12285	ABAYE_RS12285	2485666	2487384	ABAYE_RS12285-MONOMER
ABAYE_RS05980	ABAYE_RS05980	1182067	1182537	ABAYE_RS05980-MONOMER
ABAYE_RS17700	ABAYE_RS17700	3615938	3616834	ABAYE_RS17700-MONOMER
ABAYE_RS06435	ABAYE_RS06435	1283578	1284486	ABAYE_RS06435-MONOMER
ABAYE_RS04805	ABAYE_RS04805	912846	913823	ABAYE_RS04805-MONOMER
ABAYE_RS12080	ABAYE_RS12080	2440641	2441123	ABAYE_RS12080-MONOMER
ABAYE_RS13015	ABAYE_RS13015	2633765	2634019	ABAYE_RS13015-MONOMER
ABAYE_RS14865	ABAYE_RS14865	3011202	3011498	ABAYE_RS14865-MONOMER
ABAYE_RS04310	ABAYE_RS04310	774894	775193	ABAYE_RS04310-MONOMER
ABAYE_RS10135	ABAYE_RS10135	2031472	2031933	ABAYE_RS10135-MONOMER
ABAYE_RS06130	ABAYE_RS06130	1216167	1217405	ABAYE_RS06130-MONOMER
ABAYE_RS17405	ABAYE_RS17405	3555371	3556039	ABAYE_RS17405-MONOMER
ABAYE_RS13925	ABAYE_RS13925	2806300	2806848	ABAYE_RS13925-MONOMER
ABAYE_RS05640	ABAYE_RS05640	1099370	1101556	ABAYE_RS05640-MONOMER
ABAYE_RS08025	ABAYE_RS08025	1599875	1601023	ABAYE_RS08025-MONOMER
ABAYE_RS02635	ABAYE_RS02635	441081	441431	ABAYE_RS02635-MONOMER
ABAYE_RS14215	ABAYE_RS14215	2873131	2873430	ABAYE_RS14215-MONOMER
ABAYE_RS18565	ABAYE_RS18565	3768353	3769141	ABAYE_RS18565-MONOMER
ABAYE_RS07020	ABAYE_RS07020	1381420	1382058	ABAYE_RS07020-MONOMER
ABAYE_RS13155	ABAYE_RS13155	2663896	2664729	ABAYE_RS13155-MONOMER
ABAYE_RS03525	ABAYE_RS03525	603313	605094	ABAYE_RS03525-MONOMER
ABAYE_RS19755	ABAYE_RS19755	2480563	2480937	ABAYE_RS19755-MONOMER
ABAYE_RS15825	ABAYE_RS15825	3214704	3215555	ABAYE_RS15825-MONOMER
ABAYE_RS19685	ABAYE_RS19685	1932761	1933851	ABAYE_RS19685-MONOMER
ABAYE_RS09885	ABAYE_RS09885	1983714	1985144	ABAYE_RS09885-MONOMER
ABAYE_RS15210	ABAYE_RS15210	3082868	3083176	ABAYE_RS15210-MONOMER
ABAYE_RS15660	ABAYE_RS15660	3180209	3180730	ABAYE_RS15660-MONOMER
ABAYE_RS03455	ABAYE_RS03455	589002	589766	ABAYE_RS03455-MONOMER
ABAYE_RS04215	ABAYE_RS04215	751481	752815	ABAYE_RS04215-MONOMER
ABAYE_RS16545	ABAYE_RS16545	3369336	3371045	ABAYE_RS16545-MONOMER
ABAYE_RS18835	ABAYE_RS18835	3832158	3833864	ABAYE_RS18835-MONOMER
ABAYE_RS13930	ABAYE_RS13930	2806901	2808514	ABAYE_RS13930-MONOMER
ABAYE_RS09840	ABAYE_RS09840	1974290	1974517	ABAYE_RS09840-MONOMER
ABAYE_RS08260	ABAYE_RS08260	1649451	1649954	ABAYE_RS08260-MONOMER
ABAYE_RS07955	ABAYE_RS07955	1580523	1582001	ABAYE_RS07955-MONOMER
ABAYE_RS03645	ABAYE_RS03645	629965	632688	ABAYE_RS03645-MONOMER
ABAYE_RS12980	ABAYE_RS12980	2624079	2624864	ABAYE_RS12980-MONOMER
ABAYE_RS05570	ABAYE_RS05570	1081700	1082182	ABAYE_RS05570-MONOMER
ABAYE_RS07170	ABAYE_RS07170	1410273	1410968	ABAYE_RS07170-MONOMER
ABAYE_RS02835	ABAYE_RS02835	475651	476739	ABAYE_RS02835-MONOMER
ABAYE_RS02355	ABAYE_RS02355	388614	390683	ABAYE_RS02355-MONOMER
ABAYE_RS17375	ABAYE_RS17375	3551900	3553090	ABAYE_RS17375-MONOMER
ABAYE_RS10115	ABAYE_RS10115	2028613	2028882	ABAYE_RS10115-MONOMER
ABAYE_RS03045	ABAYE_RS03045	517392	518615	ABAYE_RS03045-MONOMER
ABAYE_RS14595	ABAYE_RS14595	2959116	2960042	ABAYE_RS14595-MONOMER
ABAYE_RS13920	ABAYE_RS13920	2805565	2806077	ABAYE_RS13920-MONOMER
ABAYE_RS04710	ABAYE_RS04710	893822	894316	ABAYE_RS04710-MONOMER
ABAYE_RS09150	ABAYE_RS09150	1828512	1829852	ABAYE_RS09150-MONOMER
ABAYE_RS12305	ABAYE_RS12305	2490617	2491849	ABAYE_RS12305-MONOMER
ABAYE_RS06600	ABAYE_RS06600	1310728	1311006	ABAYE_RS06600-MONOMER
ABAYE_RS19765	ABAYE_RS19765	2507396	2507596	ABAYE_RS19765-MONOMER
ABAYE_RS14910	ABAYE_RS14910	3018400	3018636	ABAYE_RS14910-MONOMER
ABAYE_RS09065	ABAYE_RS09065	1815094	1816536	ABAYE_RS09065-MONOMER
ABAYE_RS08465	ABAYE_RS08465	1690011	1690244	ABAYE_RS08465-MONOMER
ABAYE_RS17465	ABAYE_RS17465	3566616	3567755	ABAYE_RS17465-MONOMER
ABAYE_RS17935	ABAYE_RS17935	3649989	3650489	ABAYE_RS17935-MONOMER
ABAYE_RS12680	ABAYE_RS12680	2564123	2564452	ABAYE_RS12680-MONOMER
ABAYE_RS18140	ABAYE_RS18140	3683961	3684488	ABAYE_RS18140-MONOMER
ABAYE_RS05445	ABAYE_RS05445	1048156	1049037	ABAYE_RS05445-MONOMER
ABAYE_RS00950	ABAYE_RS00950	88281	89201	ABAYE_RS00950-MONOMER
ABAYE_RS17325	ABAYE_RS17325	3539025	3539390	ABAYE_RS17325-MONOMER
ABAYE_RS00410	ABAYE_RS00410	70588	70773	ABAYE_RS00410-MONOMER
ABAYE_RS10080	ABAYE_RS10080	2022889	2024076	ABAYE_RS10080-MONOMER
ABAYE_RS07935	ABAYE_RS07935	1576120	1577511	ABAYE_RS07935-MONOMER
ABAYE_RS16125	ABAYE_RS16125	3278375	3280429	ABAYE_RS16125-MONOMER
ABAYE_RS12915	ABAYE_RS12915	2608983	2610398	ABAYE_RS12915-MONOMER
ABAYE_RS16285	ABAYE_RS16285	3313919	3314938	ABAYE_RS16285-MONOMER
ABAYE_RS11325	ABAYE_RS11325	2278197	2279876	ABAYE_RS11325-MONOMER
ABAYE_RS06520	ABAYE_RS06520	1301379	1301624	ABAYE_RS06520-MONOMER
ABAYE_RS04975	ABAYE_RS04975	952315	954168	ABAYE_RS04975-MONOMER
ABAYE_RS09690	ABAYE_RS09690	1940435	1942509	ABAYE_RS09690-MONOMER
ABAYE_RS01830	ABAYE_RS01830	275998	278187	ABAYE_RS01830-MONOMER
ABAYE_RS03005	ABAYE_RS03005	510133	510576	ABAYE_RS03005-MONOMER
ABAYE_RS15380	ABAYE_RS15380	3121634	3123019	ABAYE_RS15380-MONOMER
ABAYE_RS09715	ABAYE_RS09715	1947438	1948058	ABAYE_RS09715-MONOMER
ABAYE_RS15030	ABAYE_RS15030	3043482	3044234	ABAYE_RS15030-MONOMER
ABAYE_RS17245	ABAYE_RS17245	3522471	3524624	ABAYE_RS17245-MONOMER
ABAYE_RS04365	ABAYE_RS04365	783908	785092	ABAYE_RS04365-MONOMER
ABAYE_RS18925	ABAYE_RS18925	3854759	3856033	ABAYE_RS18925-MONOMER
ABAYE_RS12480	ABAYE_RS12480	2531417	2532016	ABAYE_RS12480-MONOMER
ABAYE_RS16780	ABAYE_RS16780	3421054	3422895	ABAYE_RS16780-MONOMER
ABAYE_RS05120	ABAYE_RS05120	980900	981610	ABAYE_RS05120-MONOMER
ABAYE_RS12510	ABAYE_RS12510	2538454	2539002	ABAYE_RS12510-MONOMER
ABAYE_RS16945	ABAYE_RS16945	3452147	3453988	ABAYE_RS16945-MONOMER
ABAYE_RS09000	ABAYE_RS09000	1802733	1803281	ABAYE_RS09000-MONOMER
ABAYE_RS05390	ABAYE_RS05390	1033783	1035225	ABAYE_RS05390-MONOMER
ABAYE_RS13400	ABAYE_RS13400	2717471	2718703	ABAYE_RS13400-MONOMER
ABAYE_RS14580	ABAYE_RS14580	2955508	2955960	ABAYE_RS14580-MONOMER
ABAYE_RS11670	ABAYE_RS11670	2355184	2356026	ABAYE_RS11670-MONOMER
ABAYE_RS09570	ABAYE_RS09570	1917094	1917627	ABAYE_RS09570-MONOMER
ABAYE_RS16230	ABAYE_RS16230	3302579	3303277	ABAYE_RS16230-MONOMER
ABAYE_RS04050	ABAYE_RS04050	717793	719271	ABAYE_RS04050-MONOMER
ABAYE_RS12260	ABAYE_RS12260	2481251	2481772	ABAYE_RS12260-MONOMER
ABAYE_RS08665	ABAYE_RS08665	1730667	1731524	ABAYE_RS08665-MONOMER
ABAYE_RS01360	ABAYE_RS01360	181692	183029	ABAYE_RS01360-MONOMER
ABAYE_RS18160	ABAYE_RS18160	3685991	3687034	ABAYE_RS18160-MONOMER
ABAYE_RS10725	ABAYE_RS10725	2155596	2156036	ABAYE_RS10725-MONOMER
ABAYE_RS06945	ABAYE_RS06945	1368517	1368879	ABAYE_RS06945-MONOMER
ABAYE_RS17570	ABAYE_RS17570	3588826	3589965	ABAYE_RS17570-MONOMER
ABAYE_RS08395	ABAYE_RS08395	1676138	1677085	ABAYE_RS08395-MONOMER
ABAYE_RS14980	ABAYE_RS14980	3029441	3030175	ABAYE_RS14980-MONOMER
ABAYE_RS12040	ABAYE_RS12040	2432915	2433850	ABAYE_RS12040-MONOMER
ABAYE_RS05515	ABAYE_RS05515	1069770	1070381	ABAYE_RS05515-MONOMER
ABAYE_RS09300	ABAYE_RS09300	1865569	1866729	ABAYE_RS09300-MONOMER
ABAYE_RS13050	ABAYE_RS13050	2639298	2640848	ABAYE_RS13050-MONOMER
ABAYE_RS16185	ABAYE_RS16185	3295090	3295821	ABAYE_RS16185-MONOMER
ABAYE_RS07620	ABAYE_RS07620	1508936	1509409	ABAYE_RS07620-MONOMER
ABAYE_RS03030	ABAYE_RS03030	514108	515733	ABAYE_RS03030-MONOMER
ABAYE_RS19945	ABAYE_RS19945	3633512	3633625	ABAYE_RS19945-MONOMER
ABAYE_RS06800	ABAYE_RS06800	1341726	1342865	ABAYE_RS06800-MONOMER
ABAYE_RS19575	ABAYE_RS19575	564195	564308	ABAYE_RS19575-MONOMER
ABAYE_RS08480	ABAYE_RS08480	1691354	1692460	ABAYE_RS08480-MONOMER
ABAYE_RS17770	ABAYE_RS17770	3623865	3624329	ABAYE_RS17770-MONOMER
ABAYE_RS07510	ABAYE_RS07510	1480735	1483389	ABAYE_RS07510-MONOMER
ABAYE_RS15690	ABAYE_RS15690	3184731	3185552	ABAYE_RS15690-MONOMER
ABAYE_RS02550	ABAYE_RS02550	433431	433742	ABAYE_RS02550-MONOMER
ABAYE_RS18850	ABAYE_RS18850	3836076	3837737	ABAYE_RS18850-MONOMER
ABAYE_RS15980	ABAYE_RS15980	3248204	3250549	ABAYE_RS15980-MONOMER
ABAYE_RS15780	ABAYE_RS15780	3206277	3206471	ABAYE_RS15780-MONOMER
ABAYE_RS14955	ABAYE_RS14955	3024532	3025455	ABAYE_RS14955-MONOMER
ABAYE_RS03945	ABAYE_RS03945	696987	697063	ABAYE_RS03945-tRNA
ABAYE_RS16820	ABAYE_RS16820	3428330	3429580	ABAYE_RS16820-MONOMER
ABAYE_RS08210	ABAYE_RS08210	1637016	1638509	ABAYE_RS08210-MONOMER
ABAYE_RS07480	ABAYE_RS07480	1473972	1475270	ABAYE_RS07480-MONOMER
ABAYE_RS14670	ABAYE_RS14670	2974314	2976452	ABAYE_RS14670-MONOMER
ABAYE_RS05945	ABAYE_RS05945	1173919	1175514	ABAYE_RS05945-MONOMER
ABAYE_RS19105	ABAYE_RS19105	3892209	3892691	ABAYE_RS19105-MONOMER
ABAYE_RS00460	ABAYE_RS00460	76201	76719	ABAYE_RS00460-MONOMER
ABAYE_RS16720	ABAYE_RS16720	3404490	3404975	ABAYE_RS16720-MONOMER
ABAYE_RS00535	ABAYE_RS00535	89791	91042	ABAYE_RS00535-MONOMER
ABAYE_RS14105	ABAYE_RS14105	2851031	2851477	ABAYE_RS14105-MONOMER
ABAYE_RS05060	ABAYE_RS05060	968759	970099	ABAYE_RS05060-MONOMER
ABAYE_RS16740	ABAYE_RS16740	3411881	3412780	ABAYE_RS16740-MONOMER
ABAYE_RS13600	ABAYE_RS13600	2751616	2751852	ABAYE_RS13600-MONOMER
ABAYE_RS16875	ABAYE_RS16875	3437700	3438716	ABAYE_RS16875-MONOMER
ABAYE_RS18965	ABAYE_RS18965	3864196	3865041	ABAYE_RS18965-MONOMER
ABAYE_RS11485	ABAYE_RS11485	2312437	2312850	ABAYE_RS11485-MONOMER
ABAYE_RS15925	ABAYE_RS15925	3235914	3237041	ABAYE_RS15925-MONOMER
ABAYE_RS06500	ABAYE_RS06500	1298892	1299677	ABAYE_RS06500-MONOMER
ABAYE_RS05135	ABAYE_RS05135	983634	984557	ABAYE_RS05135-MONOMER
ABAYE_RS00155	ABAYE_RS00155	10964	12163	ABAYE_RS00155-MONOMER
ABAYE_RS08440	ABAYE_RS08440	1686432	1686755	ABAYE_RS08440-MONOMER
ABAYE_RS17830	ABAYE_RS17830	3633625	3636366	ABAYE_RS17830-MONOMER
ABAYE_RS09735	ABAYE_RS09735	1950301	1951716	ABAYE_RS09735-MONOMER
ABAYE_RS06915	ABAYE_RS06915	1363179	1364576	ABAYE_RS06915-MONOMER
ABAYE_RS03025	ABAYE_RS03025	513298	514107	ABAYE_RS03025-MONOMER
ABAYE_RS15715	ABAYE_RS15715	3192853	3193683	ABAYE_RS15715-MONOMER
ABAYE_RS07120	ABAYE_RS07120	1399961	1400632	ABAYE_RS07120-MONOMER
ABAYE_RS13645	ABAYE_RS13645	2758417	2759634	ABAYE_RS13645-MONOMER
ABAYE_RS10465	ABAYE_RS10465	2107565	2108281	ABAYE_RS10465-MONOMER
ABAYE_RS06325	ABAYE_RS06325	1262278	1263063	ABAYE_RS06325-MONOMER
ABAYE_RS09465	ABAYE_RS09465	1902375	1902659	ABAYE_RS09465-MONOMER
ABAYE_RS11515	ABAYE_RS11515	2318942	2319259	ABAYE_RS11515-MONOMER
ABAYE_RS11955	ABAYE_RS11955	2413667	2414728	ABAYE_RS11955-MONOMER
ABAYE_RS17510	ABAYE_RS17510	3576909	3577535	ABAYE_RS17510-MONOMER
ABAYE_RS16245	ABAYE_RS16245	3305732	3306523	ABAYE_RS16245-MONOMER
ABAYE_RS10025	ABAYE_RS10025	2015156	2016344	ABAYE_RS10025-MONOMER
ABAYE_RS12745	ABAYE_RS12745	2573880	2574551	ABAYE_RS12745-MONOMER
ABAYE_RS06180	ABAYE_RS06180	1231262	1232674	ABAYE_RS06180-MONOMER
ABAYE_RS16080	ABAYE_RS16080	3266728	3267489	ABAYE_RS16080-MONOMER
ABAYE_RS10280	ABAYE_RS10280	2065079	2065381	ABAYE_RS10280-MONOMER
ABAYE_RS18775	ABAYE_RS18775	3817396	3818097	ABAYE_RS18775-MONOMER
ABAYE_RS00195	ABAYE_RS00195	18248	19405	ABAYE_RS00195-MONOMER
ABAYE_RS11170	ABAYE_RS11170	2247394	2247723	ABAYE_RS11170-MONOMER
ABAYE_RS08675	ABAYE_RS08675	1732956	1733633	ABAYE_RS08675-MONOMER
ABAYE_RS16670	ABAYE_RS16670	3397013	3397234	ABAYE_RS16670-MONOMER
ABAYE_RS06995	ABAYE_RS06995	1378102	1378896	ABAYE_RS06995-MONOMER
ABAYE_RS15885	ABAYE_RS15885	3227133	3229940	ABAYE_RS15885-MONOMER
ABAYE_RS03135	ABAYE_RS03135	533210	535081	ABAYE_RS03135-MONOMER
ABAYE_RS01095	ABAYE_RS01095	122528	123682	ABAYE_RS01095-MONOMER
ABAYE_RS11180	ABAYE_RS11180	2248305	2248466	ABAYE_RS11180-MONOMER
ABAYE_RS09310	ABAYE_RS09310	1867838	1868482	ABAYE_RS09310-MONOMER
ABAYE_RS19980	ABAYE_RS19980	3648186	3648323	ABAYE_RS19980-MONOMER
ABAYE_RS18370	ABAYE_RS18370	3731841	3733384	ABAYE_RS18370-rRNA
ABAYE_RS04830	ABAYE_RS04830	918833	919678	ABAYE_RS04830-MONOMER
ABAYE_RS03175	ABAYE_RS03175	540556	541518	ABAYE_RS03175-MONOMER
ABAYE_RS06025	ABAYE_RS06025	1192746	1193441	ABAYE_RS06025-MONOMER
ABAYE_RS07435	ABAYE_RS07435	1464482	1465297	ABAYE_RS07435-MONOMER
ABAYE_RS16060	ABAYE_RS16060	3262394	3263542	ABAYE_RS16060-MONOMER
ABAYE_RS00010	ABAYE_RS00010	1576	1863	ABAYE_RS00010-MONOMER
ABAYE_RS16090	ABAYE_RS16090	3270670	3271482	ABAYE_RS16090-MONOMER
ABAYE_RS01300	ABAYE_RS01300	166521	167696	ABAYE_RS01300-MONOMER
ABAYE_RS00690	ABAYE_RS00690	33569	34300	ABAYE_RS00690-MONOMER
ABAYE_RS12810	ABAYE_RS12810	2583986	2584945	ABAYE_RS12810-MONOMER
ABAYE_RS05070	ABAYE_RS05070	974325	975530	ABAYE_RS05070-MONOMER
ABAYE_RS05340	ABAYE_RS05340	1022440	1023465	ABAYE_RS05340-MONOMER
ABAYE_RS06875	ABAYE_RS06875	1357570	1358373	ABAYE_RS06875-MONOMER
ABAYE_RS18720	ABAYE_RS18720	3805562	3806992	ABAYE_RS18720-MONOMER
ABAYE_RS17390	ABAYE_RS17390	3553455	3553538	ABAYE_RS17390-tRNA
ABAYE_RS01755	ABAYE_RS01755	262058	262960	ABAYE_RS01755-MONOMER
ABAYE_RS11100	ABAYE_RS11100	2228058	2228477	ABAYE_RS11100-MONOMER
ABAYE_RS00315	ABAYE_RS00315	42207	42510	ABAYE_RS00315-MONOMER
ABAYE_RS17585	ABAYE_RS17585	3591979	3593547	ABAYE_RS17585-MONOMER
ABAYE_RS13460	ABAYE_RS13460	2728315	2731761	ABAYE_RS13460-MONOMER
ABAYE_RS02200	ABAYE_RS02200	357305	357673	ABAYE_RS02200-MONOMER
ABAYE_RS03155	ABAYE_RS03155	536585	537436	ABAYE_RS03155-MONOMER
ABAYE_RS14565	ABAYE_RS14565	2952064	2952846	ABAYE_RS14565-MONOMER
ABAYE_RS16970	ABAYE_RS16970	3457518	3458729	ABAYE_RS16970-MONOMER
ABAYE_RS01000	ABAYE_RS01000	103974	104489	ABAYE_RS01000-MONOMER
ABAYE_RS11890	ABAYE_RS11890	2399684	2399917	ABAYE_RS11890-MONOMER
ABAYE_RS01880	ABAYE_RS01880	290737	291693	ABAYE_RS01880-MONOMER
ABAYE_RS18650	ABAYE_RS18650	3788654	3788914	ABAYE_RS18650-MONOMER
ABAYE_RS14970	ABAYE_RS14970	3026911	3028068	ABAYE_RS14970-MONOMER
ABAYE_RS09305	ABAYE_RS09305	1866858	1867826	ABAYE_RS09305-MONOMER
ABAYE_RS07185	ABAYE_RS07185	1412174	1412680	ABAYE_RS07185-MONOMER
ABAYE_RS01295	ABAYE_RS01295	165094	166356	ABAYE_RS01295-MONOMER
ABAYE_RS03340	ABAYE_RS03340	566599	568551	ABAYE_RS03340-MONOMER
ABAYE_RS04040	ABAYE_RS04040	715576	716154	ABAYE_RS04040-MONOMER
ABAYE_RS03565	ABAYE_RS03565	613790	614503	ABAYE_RS03565-MONOMER
ABAYE_RS05835	ABAYE_RS05835	1144649	1145206	ABAYE_RS05835-MONOMER
ABAYE_RS04570	ABAYE_RS04570	854390	854704	ABAYE_RS04570-MONOMER
ABAYE_RS15630	ABAYE_RS15630	3172498	3175415	ABAYE_RS15630-rRNA
ABAYE_RS05015	ABAYE_RS05015	960408	960971	ABAYE_RS05015-MONOMER
ABAYE_RS00130	ABAYE_RS00130	5857	7080	ABAYE_RS00130-MONOMER
ABAYE_RS18845	ABAYE_RS18845	3835304	3836056	ABAYE_RS18845-MONOMER
ABAYE_RS14060	ABAYE_RS14060	2837001	2838548	ABAYE_RS14060-MONOMER
ABAYE_RS01965	ABAYE_RS01965	306021	307139	ABAYE_RS01965-MONOMER
ABAYE_RS06385	ABAYE_RS06385	1272962	1273240	ABAYE_RS06385-MONOMER
ABAYE_RS07255	ABAYE_RS07255	1426379	1427953	ABAYE_RS07255-MONOMER
ABAYE_RS03720	ABAYE_RS03720	650153	650638	ABAYE_RS03720-MONOMER
ABAYE_RS11280	ABAYE_RS11280	2271566	2272483	ABAYE_RS11280-MONOMER
ABAYE_RS04375	ABAYE_RS04375	785708	786361	ABAYE_RS04375-MONOMER
ABAYE_RS19775	ABAYE_RS19775	2517943	2518186	ABAYE_RS19775-MONOMER
