Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
HP_RS02620	HP0532	565073	565915	HP_RS02620-MONOMER
HP_RS07175	HP1449	1517547	1517900	HP_RS07175-MONOMER
HP_RS05065	HP1031	1092610	1093674	HP_RS05065-MONOMER
HP_RS00025	HP0005	2719	3402	HP_RS00025-MONOMER
HP_RS02540	HP0515	542466	543008	HP_RS02540-MONOMER
HP_RS07065	HP1428	1497367	1498440	HP_RS07065-MONOMER
HP_RS04970	HP1011	1074493	1075548	HP_RS04970-MONOMER
HP_RS02445	HP0494	520597	521865	HP_RS02445-MONOMER
HP_RS06950	HP1407	1471967	1472845	HP_RS06950-MONOMER
HP_RS04780	HP0977	1039149	1040612	HP_RS04780-MONOMER
HP_RS02345	HP0474	495927	496601	HP_RS02345-MONOMER
HP_RS06815	HP1380	1444914	1445741	HP_RS06815-MONOMER
HP_RS04685	HP0957	1015786	1016967	HP_RS04685-MONOMER
HP_RS02140	HP0431	450127	450813	HP_RS02140-MONOMER
HP_RS06730	HP1362	1422915	1424381	HP_RS06730-MONOMER
HP_RS04575	HP0939	999607	1000320	HP_RS04575-MONOMER
HP_RS01990	HP0404	416702	417016	HP_RS01990-MONOMER
HP_RS06620	HP1341	1399888	1400745	HP_RS06620-MONOMER
HP_RS04465	HP0914	969238	970782	HP_RS04465-MONOMER
HP_RS01905	HP0387	395753	397612	HP_RS01905-MONOMER
HP_RS06530	HP1323	1383299	1383913	HP_RS06530-MONOMER
HP_RS04345	HP0891	945075	945599	HP_RS04345-MONOMER
HP_RS01780	HP0362	371917	372954	HP_RS01780-MONOMER
HP_RS06445	HP1306	1374865	1375050	HP_RS06445-MONOMER
HP_RS04230	HP0867	918458	919540	HP_RS04230-MONOMER
HP_RS01640	HP0332	347374	347607	HP_RS01640-MONOMER
HP_RS06365	HP1290	1365401	1366063	HP_RS06365-MONOMER
HP_RS04125	HP0845	895977	896756	HP_RS04125-MONOMER
HP_RS01540	HP0312	327976	328941	HP_RS01540-MONOMER
HP_RS06270	HP1271	1342970	1344808	HP_RS06270-MONOMER
HP_RS04010	HP0822	875188	876453	HP_RS04010-MONOMER
HP_RS01450	HP0294	311023	312042	HP_RS01450-MONOMER
HP_RS03905	HP0802	856621	857199	HP_RS03905-MONOMER
HP_RS01385	HP0281	288852	289967	HP_RS01385-MONOMER
HP_RS03810	HP0782	836485	837852	HP_RS03810-MONOMER
HP_RS01275	HP0259	268080	269342	HP_RS01275-MONOMER
HP_RS03700	HP0759	812755	814053	HP_RS03700-MONOMER
HP_RS06135	HP1244	1320338	1320595	HP_RS06135-MONOMER
HP_RS01155	HP0235	245098	246165	HP_RS01155-MONOMER
HP_RS03600	HP0740	794733	796214	HP_RS03600-MONOMER
HP_RS06050	HP1226	1301547	1302584	HP_RS06050-MONOMER
HP_RS01060	HP0216	224692	225798	HP_RS01060-MONOMER
HP_RS03500	HP0718	772274	772906	HP_RS03500-MONOMER
HP_RS05930	HP1205	1280679	1281878	HP_RS05930-MONOMER
HP_RS00950	HP0195	201706	202533	HP_RS00950-MONOMER
HP_RS03390	HP0693	743083	744447	HP_RS03390-MONOMER
HP_RS05835	HP1187	1256746	1257903	HP_RS05835-MONOMER
HP_RS00860	HP0176	182781	183704	HP_RS00860-MONOMER
HP_RS03265	HP0662	709976	710695	HP_RS03265-MONOMER
HP_RS07895	HP1369	1430856	1432280	HP_RS07895-MONOMER
HP_RS05735	HP1167	1232603	1234018	HP_RS05735-MONOMER
HP_RS00760	HP0154	163983	165263	HP_RS00760-MONOMER
HP_RS03170	HP0643	688746	690065	HP_RS03170-MONOMER
HP_RS07770	HP1570	1651213	1651707	HP_RS07770-MONOMER
HP_RS05650	HP1150	1212854	1213201	HP_RS05650-MONOMER
HP_RS00660	HP0133	143594	144835	HP_RS00660-MONOMER
HP_RS03070	HP0623	669021	670370	HP_RS03070-MONOMER
HP_RS07670	HP1551	1630829	1631212	HP_RS07670-MONOMER
HP_RS05555	HP1131	1193891	1194262	HP_RS05555-MONOMER
HP_RS00565	HP0111	118823	119653	HP_RS00565-MONOMER
HP_RS02965	HP0601	637282	638814	HP_RS02965-MONOMER
HP_RS07560	HP1529	1607624	1608997	HP_RS07560-MONOMER
HP_RS05445	HP1109	1170714	1171106	HP_RS05445-MONOMER
HP_RS00455	HP0090	95897	96826	HP_RS00455-MONOMER
HP_RS02880	HP0585	615309	615959	HP_RS02880-MONOMER
HP_RS07435	HP1502	1574413	1574850	HP_RS07435-MONOMER
HP_RS05340	HP1086	1145032	1145739	HP_RS05340-MONOMER
HP_RS07910	HP_RS07910	1665805	1665945	HP_RS07910-MONOMER
HP_RS00360	HP0071	74747	75334	HP_RS00360-MONOMER
HP_RS07540	HP1525	1604392	1605027	HP_RS07540-MONOMER
HP_RS06985	HP1412	1482975	1483901	HP_RS06985-MONOMER
HP_RS02790	HP0567	598984	600030	HP_RS02790-MONOMER
HP_RS06525	HP1322	1382747	1383325	HP_RS06525-MONOMER
HP_RS05435	HP1107	1169186	1169848	HP_RS05435-MONOMER
HP_RS07345	HP1483	1556519	1557259	HP_RS07345-MONOMER
HP_RS04930	HP1005	1067156	1067470	HP_RS04930-MONOMER
HP_RS04565	HP0936	996532	997914	HP_RS04565-MONOMER
HP_RS05220	HP1062	1123038	1124075	HP_RS05220-MONOMER
HP_RS03995	HP0819a	872760	872939	HP_RS03995-MONOMER
HP_RS03345	HP0682	732133	732453	HP_RS03345-MONOMER
HP_RS00235	HP0045	43243	44175	HP_RS00235-MONOMER
HP_RS02770	HP0563	595602	596852	HP_RS02770-MONOMER
HP_RS02220	HP0449	466757	468175	HP_RS02220-MONOMER
HP_RS02685	HP0546	578740	579087	HP_RS02685-MONOMER
HP_RS01885	HP0383	393770	394294	HP_RS01885-MONOMER
HP_RS01535	HP0311	327608	327976	HP_RS01535-MONOMER
HP_RS07250	HP1464	1535209	1536024	HP_RS07250-MONOMER
HP_RS00830	HP0170	176724	177485	HP_RS00830-MONOMER
HP_RS00315	HP0062	67039	67299	HP_RS00315-MONOMER
HP_RS05135	HP1045	1107083	1109071	HP_RS05135-MONOMER
HP_RS07880	HP0756	810269	810415	HP_RS07880-MONOMER
HP_RS07500	HP1516	1590109	1590648	HP_RS07500-MONOMER
HP_RS00130	HP0022	21152	22717	HP_RS00130-MONOMER
HP_RS06895	HP1395	1456007	1456735	HP_RS06895-MONOMER
HP_RS06295	HP1276	1351731	1352015	HP_RS06295-MONOMER
HP_RS02605	HP0529	561625	563232	HP_RS02605-MONOMER
HP_RS05375	HP1094	1156417	1156755	HP_RS05375-MONOMER
HP_RS04895	HP0997	1060324	1061607	HP_RS04895-MONOMER
HP_RS07160	HP1446	1516508	1516909	HP_RS07160-MONOMER
HP_RS04385	HP_RS04385	950510	950773	HP_RS04385-MONOMER
HP_RS03875	HP0796	853092	853928	HP_RS03875-MONOMER
HP_RS05050	HP1028	1090684	1091181	HP_RS05050-MONOMER
HP_RS03295	HP0670	719857	721206	HP_RS03295-MONOMER
HP_RS02730	HP0554	588768	589733	HP_RS02730-MONOMER
HP_RS00010	HP0002	635	1105	HP_RS00010-MONOMER
HP_RS02195	HP0444	462315	463838	HP_RS02195-MONOMER
HP_RS01810	HP0368	376775	377272	HP_RS01810-MONOMER
HP_RS02515	HP0510	536612	537376	HP_RS02515-MONOMER
HP_RS01345	HP0273	282147	282686	HP_RS01345-MONOMER
HP_RS00765	HP0155	165256	165531	HP_RS00765-MONOMER
HP_RS07040	HP1422	1491921	1494683	HP_RS07040-MONOMER
HP_RS00300	HP0059	63145	63999	HP_RS00300-MONOMER
HP_RS07765	HP1569	1650645	1651238	HP_RS07765-MONOMER
HP_RS04940	HP1006	1068021	1068545	HP_RS04940-MONOMER
HP_RS07325	HP1479	1551656	1554190	HP_RS07325-MONOMER
HP_RS06865	HP1387a	1450639	1450962	HP_RS06865-MONOMER
HP_RS02430	HP0491	518285	518473	HP_RS02430-MONOMER
HP_RS05860	HP1192	1263276	1263557	HP_RS05860-MONOMER
HP_RS05315	HP1081	1139469	1140092	HP_RS05315-MONOMER
HP_RS06925	HP1402	1464755	1467733	HP_RS06925-MONOMER
HP_RS04860	HP0990	1052882	1053595	HP_RS04860-MONOMER
HP_RS04260	HP0873	924251	924466	HP_RS04260-MONOMER
HP_RS04765	HP0974	1035819	1037294	HP_RS04765-MONOMER
HP_RS03755	HP0771	823277	824014	HP_RS03755-MONOMER
HP_RS03190	HP0647	692876	693283	HP_RS03190-MONOMER
HP_RS02330	HP0471	492809	494059	HP_RS02330-MONOMER
HP_RS02395	HP0484	507136	507888	HP_RS02395-MONOMER
HP_RS02165	HP0438	454828	456111	HP_RS02165-MONOMER
HP_RS06800	HP1377	1440896	1441285	HP_RS06800-MONOMER
HP_RS01715	HP0350	358326	358994	HP_RS01715-MONOMER
HP_RS01285	HP0261	270525	270923	HP_RS01285-MONOMER
HP_RS04670	HP0954	1013553	1014185	HP_RS04670-MONOMER
HP_RS00735	HP0149	159937	160521	HP_RS00735-MONOMER
HP_RS00270	HP0053	52459	53718	HP_RS00270-MONOMER
HP_RS02090	HP0422	436282	438129	HP_RS02090-MONOMER
HP_RS07655	HP1548	1627927	1628265	HP_RS07655-MONOMER
HP_RS07245	HP1463	1534529	1535206	HP_RS07245-MONOMER
HP_RS06705	HP1357	1418889	1419692	HP_RS06705-MONOMER
HP_RS06835	HP1384	1446953	1447156	HP_RS06835-MONOMER
HP_RS05765	HP1173	1239650	1240201	HP_RS05765-MONOMER
HP_RS04545	HP0933	994173	994775	HP_RS04545-MONOMER
HP_RS05245	HP1066	1125375	1125977	HP_RS05245-MONOMER
HP_RS04830	HP_RS04830	1048531	1048674	HP_RS04830-MONOMER
HP_RS01975	HP0401	412036	413325	HP_RS01975-MONOMER
HP_RS04175	HP0856	909241	910335	HP_RS04175-MONOMER
HP_RS03715	HP0762	816317	816874	HP_RS03715-MONOMER
HP_RS06605	HP1338	1398327	1398773	HP_RS06605-MONOMER
HP_RS03090	HP0627	673909	674241	HP_RS03090-MONOMER
HP_RS02270	HP0458	476101	476337	HP_RS02270-MONOMER
HP_RS04450	HP0911	962631	964658	HP_RS04450-MONOMER
HP_RS02100	HP0424	439284	441143	HP_RS02100-MONOMER
HP_RS01675	HP0340	351030	351296	HP_RS01675-MONOMER
HP_RS01875	HP0381	391537	392367	HP_RS01875-MONOMER
HP_RS01185	HP0241	251579	251974	HP_RS01185-MONOMER
HP_RS00575	HP0113	120696	120992	HP_RS00575-MONOMER
HP_RS06510	HP1319	1380290	1380865	HP_RS06510-MONOMER
HP_RS00165	HP0030	30071	31852	HP_RS00165-MONOMER
HP_RS07595	HP_RS07595	1614849	1615037	HP_RS07595-MONOMER
HP_RS04330	HP0888	942347	943114	HP_RS04330-MONOMER
HP_RS07115	HP1438	1509160	1510176	HP_RS07115-MONOMER
HP_RS06710	HP1358	1419686	1420192	HP_RS06710-MONOMER
HP_RS01750	HP0357	367133	367885	HP_RS01750-MONOMER
HP_RS05515	HP1122a	1188372	1188578	HP_RS05515-MONOMER
HP_RS05195	HP1057	1119040	1119762	HP_RS05195-MONOMER
HP_RS06430	HP1303	1373543	1373899	HP_RS06430-MONOMER
HP_RS04805	HP0982	1045596	1046204	HP_RS04805-MONOMER
HP_RS04090	HP0838	889101	889718	HP_RS04090-MONOMER
HP_RS04210	HP0863	915210	916838	HP_RS04210-MONOMER
HP_RS03465	HP0710	763982	765964	HP_RS03465-MONOMER
HP_RS03010	HP0611	656878	657378	HP_RS03010-MONOMER
HP_RS01620	HP0329	344523	345305	HP_RS01620-MONOMER
HP_RS02250	HP0456a	474833	475063	HP_RS02250-MONOMER
HP_RS02010	HP0408	421633	422121	HP_RS02010-MONOMER
HP_RS06340	HP1285	1361657	1362394	HP_RS06340-MONOMER
HP_RS01660	HP0337	349779	350084	HP_RS01660-MONOMER
HP_RS01000	HP0204	208866	209249	HP_RS01000-MONOMER
HP_RS04105	HP0841	892480	893757	HP_RS04105-MONOMER
HP_RS00480	HP0094	98936	99840	HP_RS00475-MONOMER
HP_RS00085	HP0014	12728	13555	HP_RS00085-MONOMER
HP_RS01515	HP0307	325023	325286	HP_RS01515-MONOMER
HP_RS07915	HP0502	530011	530217	HP_RS07915-MONOMER
HP_RS07555	HP1527	1605956	1607395	HP_RS07555-MONOMER
HP_RS06255	HP1268	1341465	1342127	HP_RS06255-MONOMER
HP_RS07050	HP1424	1495064	1495684	HP_RS07050-MONOMER
HP_RS06535	HP1324	1383944	1384195	HP_RS06535-MONOMER
HP_RS03985	HP0818	870442	872103	HP_RS03985-MONOMER
HP_RS05465	HP1113	1174794	1175627	HP_RS05465-MONOMER
HP_RS04990	HP1015	1078591	1079199	HP_RS04990-MONOMER
HP_RS01435	HP0291	307975	308265	HP_RS01435-MONOMER
HP_RS04635	HP0947	1008470	1008832	HP_RS04635-MONOMER
HP_RS04000	HP0820	872931	873392	HP_RS04000-MONOMER
HP_RS03890	HP0799	855343	855873	HP_RS03890-MONOMER
HP_RS03415	HP0699	751085	752113	HP_RS03415-MONOMER
HP_RS02820	HP0573	604909	605241	HP_RS02820-MONOMER
HP_RS01370	HP0278	285296	286750	HP_RS01370-MONOMER
HP_RS02225	HP0451	468417	468701	HP_RS02225-MONOMER
HP_RS01895	HP0385	395292	395519	HP_RS01895-MONOMER
HP_RS03790	HP0778	831112	831795	HP_RS03790-MONOMER
HP_RS01555	HP0316	330853	331245	HP_RS01555-MONOMER
HP_RS00905	HP0185	192011	192814	HP_RS00905-MONOMER
HP_RS01260	HP0256	265941	266369	HP_RS01260-MONOMER
HP_RS00330	HP0065	69191	69544	HP_RS00330-MONOMER
HP_RS07885	HP0789	845257	845403	HP_RS07885-MONOMER
HP_RS03685	HP0755	809596	810267	HP_RS03685-MONOMER
HP_RS07510	HP1518	1594490	1594777	HP_RS07510-MONOMER
HP_RS06965	HP1408	1477602	1477877	HP_RS06965-MONOMER
HP_RS01235	HP0251	260361	261383	HP_RS01235-MONOMER
HP_RS06355	HP1288	1364353	1364706	HP_RS06355-MONOMER
HP_RS05380	HP1095	1156724	1158007	HP_RS05380-MONOMER
HP_RS03670	HP0752	806840	808864	HP_RS03670-MONOMER
HP_RS04915	HP1001	1063428	1063712	HP_RS04915-MONOMER
HP_RS04440	HP0909	960890	961495	HP_RS04440-MONOMER
HP_RS06120	HP1241	1314188	1316731	HP_RS06120-MONOMER
HP_RS03950	HP0811	865058	865384	HP_RS03950-MONOMER
HP_RS03300	HP0671	721328	722140	HP_RS03300-MONOMER
HP_RS01135	HP0231	241193	241990	HP_RS01135-MONOMER
HP_RS02735	HP0555	589730	590551	HP_RS02735-MONOMER
HP_RS02205	HP0446	464158	464937	HP_RS02205-MONOMER
HP_RS03585	HP0737	792424	792900	HP_RS03585-MONOMER
HP_RS01835	HP0373	380965	383067	HP_RS01835-MONOMER
HP_RS01360	HP0276	284418	284975	HP_RS01360-MONOMER
HP_RS06035	HP1223	1300041	1300373	HP_RS06035-MONOMER
HP_RS00805	HP0165	172469	173752	HP_RS00805-MONOMER
HP_RS00305	HP0060	64016	66457	HP_RS00305-MONOMER
HP_RS01045	HP0213	220259	222124	HP_RS01045-MONOMER
HP_RS07815	HP1579	1658442	1658870	HP_RS07815-MONOMER
HP_RS07395	HP1493	1566542	1567153	HP_RS07395-MONOMER
HP_RS03485	HP0715	769336	770058	HP_RS03485-MONOMER
HP_RS06870	HP1390	1451004	1451504	HP_RS06870-MONOMER
HP_RS06085	HP1233	1307232	1307693	HP_RS06085-MONOMER
HP_RS05910	HP1203	1279491	1280018	HP_RS05910-MONOMER
HP_RS05335	HP1085	1144517	1145032	HP_RS05335-MONOMER
HP_RS04865	HP0991	1053600	1054229	HP_RS04865-MONOMER
HP_RS00935	HP0192	197856	200000	HP_RS00935-MONOMER
HP_RS04290	HP0880	931603	932025	HP_RS04290-MONOMER
HP_RS03800	HP0780	834565	834831	HP_RS03800-MONOMER
HP_RS03375	HP0690	740559	741734	HP_RS03375-MONOMER
HP_RS03250	HP0659	707276	708520	HP_RS03250-MONOMER
HP_RS02420	HP0489	515693	516580	HP_RS02420-MONOMER
HP_RS05815	HP1183	1251608	1252759	HP_RS05815-MONOMER
HP_RS02185	HP0442	461749	462015	HP_RS02185-MONOMER
HP_RS01755	HP0358	367903	369438	HP_RS01755-MONOMER
HP_RS00845	HP0173	179897	180664	HP_RS00845-MONOMER
HP_RS01335	HP0271	280644	281627	HP_RS01335-MONOMER
HP_RS00740	HP0150	160534	161124	HP_RS00740-MONOMER
HP_RS03240	HP0657	704554	705852	HP_RS03240-MONOMER
HP_RS00290	HP0057	61619	61828	HP_RS00290-MONOMER
HP_RS07700	HP_RS07700	1639850	1639975	HP_RS07700-MONOMER
HP_RS07840	HP1584	1662388	1663410	HP_RS07840-MONOMER
HP_RS07265	HP1467	1538062	1538757	HP_RS07265-MONOMER
HP_RS06855	HP_RS06855	1449862	1450062	HP_RS06855-MONOMER
HP_RS05715	HP1163	1228239	1228430	HP_RS05715-MONOMER
HP_RS05805	HP1181	1249488	1250819	HP_RS05805-MONOMER
HP_RS05280	HP1074	1133091	1133879	HP_RS05280-MONOMER
HP_RS00730	HP0148	159630	159836	HP_RS00730-MONOMER
HP_RS04840	HP_RS04840	1049510	1049722	HP_RS04840-MONOMER
HP_RS04215	HP0864	916843	917499	HP_RS04215-MONOMER
HP_RS03150	HP0639	685734	686414	HP_RS03150-MONOMER
HP_RS03730	HP0765	819070	819378	HP_RS03730-MONOMER
HP_RS03140	HP0637	684146	684598	HP_RS03140-MONOMER
HP_RS07745	HP1565	1647268	1649034	HP_RS07745-MONOMER
HP_RS02310	HP0467	488687	489001	HP_RS02310-MONOMER
HP_RS02115	HP0427	444265	444540	HP_RS02115-MONOMER
HP_RS05635	HP1147	1211231	1211587	HP_RS05635-MONOMER
HP_RS01690	HP0345	352764	353099	HP_RS01690-MONOMER
HP_RS01205	HP0245	254054	254371	HP_RS01205-MONOMER
HP_RS00635	HP0126	137857	138207	HP_RS00635-MONOMER
HP_RS00640	HP0127	138407	139267	HP_RS00640-MONOMER
HP_RS00215	HP0040	38475	39453	HP_RS00215-MONOMER
HP_RS03050	HP_RS03050	665045	665695	HP_RS03050-MONOMER
HP_RS07600	HP1537	1615030	1615716	HP_RS07600-MONOMER
HP_RS07130	HP1440	1513143	1513922	HP_RS07130-MONOMER
HP_RS07650	HP1547	1625497	1627917	HP_RS07650-MONOMER
HP_RS06715	HP1359	1420205	1420699	HP_RS06715-MONOMER
HP_RS05525	HP1124	1189154	1190149	HP_RS05525-MONOMER
HP_RS05535	HP1126	1190763	1192016	HP_RS05535-MONOMER
HP_RS05230	HP1064	1124602	1124832	HP_RS05230-MONOMER
HP_RS04810	HP_RS04810	1046205	1046495	HP_RS04810-MONOMER
HP_RS00545	HP0107	114500	115417	HP_RS00545-MONOMER
HP_RS04095	HP0839	889715	891478	HP_RS04095-MONOMER
HP_RS03550	HP0729	784203	785270	HP_RS03550-MONOMER
HP_RS02950	HP0598	632820	633941	HP_RS02950-MONOMER
HP_RS03020	HP0614	658630	658962	HP_RS03020-MONOMER
HP_RS02255	HP0456	475056	475508	HP_RS02255-MONOMER
HP_RS07520	HP1521	1597196	1600099	HP_RS07520-MONOMER
HP_RS02070	HP0418	432852	433859	HP_RS02070-MONOMER
HP_RS01665	HP0338	350068	350634	HP_RS01665-MONOMER
HP_RS05420	HP1104	1165328	1166374	HP_RS05420-MONOMER
HP_RS01065	HP0217	225849	226991	HP_RS01065-MONOMER
HP_RS00485	HP0095	99939	100469	HP_RS00485-MONOMER
HP_RS00440	HP0087	91558	92931	HP_RS00440-MONOMER
HP_RS00095	HP0016	13983	14246	HP_RS00095-MONOMER
HP_RS07955	HP1070	1129554	1129808	HP_RS07955-MONOMER
HP_RS02860	HP0581	611997	613016	HP_RS02860-MONOMER
HP_RS07565	HP1530	1609150	1609692	HP_RS07565-MONOMER
HP_RS07090	HP1433	1503438	1506116	HP_RS07090-MONOMER
HP_RS07415	HP1497	1570055	1570615	HP_RS07415-MONOMER
HP_RS06580	HP1333	1393799	1394947	HP_RS06580-MONOMER
HP_RS05475	HP1115	1177684	1178370	HP_RS05475-MONOMER
HP_RS05320	HP1082	1140086	1141741	HP_RS05320-MONOMER
HP_RS05025	HP1023	1086215	1087465	HP_RS05025-MONOMER
HP_RS04665	HP0953	1012922	1013488	HP_RS04665-MONOMER
HP_RS00345	HP0068	72818	73417	HP_RS00345-MONOMER
HP_RS04035	HP0827	879390	879638	HP_RS04035-MONOMER
HP_RS03430	HP0702	754995	755468	HP_RS03430-MONOMER
HP_RS02775	HP0564	597025	597270	HP_RS02775-MONOMER
HP_RS02870	HP0583	613978	614859	HP_RS02870-MONOMER
HP_RS02230	HP0452	468756	470333	HP_RS02230-MONOMER
HP_RS07330	HP1480	1554200	1555447	HP_RS07330-MONOMER
HP_RS01900	HP0386	395532	395768	HP_RS01900-MONOMER
HP_RS01585	HP0322	337756	339273	HP_RS01585-MONOMER
HP_RS05205	HP1059	1120723	1121733	HP_RS05205-MONOMER
HP_RS00970	HP0199	205281	205637	HP_RS00970-MONOMER
HP_RS00400	HP0078	82058	82315	HP_RS00400-MONOMER
HP_RS00210	HP0038	37738	38475	HP_RS00210-MONOMER
G2DNV-42	HP0326B	342244	343116	MONOMER2DNV-5
HP_RS07905	HP_RS07905	1612449	1612604	HP_RS07905-MONOMER
HP_RS02670	HP0543	574347	575153	HP_RS02670-MONOMER
HP_RS07535	HP1524	1604041	1604388	HP_RS07535-MONOMER
HP_RS06980	HP1411	1481000	1482859	HP_RS06980-MONOMER
HP_RS07230	HP1460	1528911	1532546	HP_RS07230-MONOMER
HP_RS06360	HP1289	1364730	1365215	HP_RS06360-MONOMER
HP_RS05430	HP1106	1167872	1169179	HP_RS05430-MONOMER
HP_RS05120	HP1042	1103159	1104202	HP_RS05120-MONOMER
HP_RS04920	HP1002	1063756	1064940	HP_RS04920-MONOMER
HP_RS04475	HP0918	973725	974156	HP_RS04475-MONOMER
HP_RS00115	HP0019	18380	19345	HP_RS00115-MONOMER
HP_RS03980	HP0817	869936	870373	HP_RS03980-MONOMER
HP_RS03340	HP0681	731587	732093	HP_RS03340-MONOMER
HP_RS02590	HP0526	553469	554068	HP_RS02590-MONOMER
HP_RS02740	HP0556	590624	591061	HP_RS02740-MONOMER
HP_RS02210	HP0447	464982	466127	HP_RS02210-MONOMER
HP_RS07145	HP1443	1514781	1515587	HP_RS07145-MONOMER
HP_RS01845	HP0375	383772	384203	HP_RS01845-MONOMER
HP_RS01520	HP0308	325302	325706	HP_RS01520-MONOMER
HP_RS05035	HP1025	1088509	1088880	HP_RS05035-MONOMER
HP_RS00815	HP0167	174691	175152	HP_RS00815-MONOMER
HP_RS00310	HP0061	66454	67023	HP_RS00310-MONOMER
HP_RS02500	HP0507	533202	533840	HP_RS02500-MONOMER
HP_RS07875	HP0594	628139	628303	HP_RS07875-MONOMER
HP_RS07480	HP1511	1583967	1584293	HP_RS07480-MONOMER
HP_RS07025	HP1419	1489408	1489674	HP_RS07025-MONOMER
HP_RS06875	HP1391	1451757	1452053	HP_RS06875-MONOMER
HP_RS06240	HP1265	1336951	1337937	HP_RS06240-MONOMER
HP_RS04890	HP0996	1058373	1060199	HP_RS04890-MONOMER
HP_RS05365	HP1091	1153676	1154956	HP_RS05365-MONOMER
HP_RS04875	HP0993	1054815	1055066	HP_RS04875-MONOMER
HP_RS02410	HP0487	510965	512407	HP_RS02410-MONOMER
HP_RS04365	HP0895	946592	946969	HP_RS04365-MONOMER
HP_RS03815	HP0783	837859	838356	HP_RS03815-MONOMER
HP_RS06910	HP1399	1459926	1460894	HP_RS06910-MONOMER
HP_RS03255	HP0660	708530	709546	HP_RS03255-MONOMER
HP_RS02520	HP0511	537802	537918	HP_RS02520-MONOMER
HP_RS04745	HP0970	1030161	1031240	HP_RS04745-MONOMER
HP_RS02190	HP0443	462016	462318	HP_RS02190-MONOMER
HP_RS01805	HP0367	376074	376682	HP_RS01805-MONOMER
HP_RS02305	HP0466	487910	488677	HP_RS02305-MONOMER
HP_RS01340	HP0272	281617	282150	HP_RS01340-MONOMER
HP_RS00745	HP0151	161202	161969	HP_RS00745-MONOMER
HP_RS06785	HP1374	1438087	1439427	HP_RS06785-MONOMER
HP_RS00295	HP0058	62133	63143	HP_RS00295-MONOMER
HP_RS07750	HP1566	1649015	1649458	HP_RS07750-MONOMER
HP_RS04650	HP0950	1010688	1011557	HP_RS04650-MONOMER
HP_RS07275	HP1469	1539836	1540582	HP_RS07275-MONOMER
HP_RS06860	HP1388	1450188	1450637	HP_RS06860-MONOMER
HP_RS02075	HP0419	433863	434648	HP_RS02075-MONOMER
HP_RS05830	HP1186	1255772	1256515	HP_RS05830-MONOMER
HP_RS05300	HP1078	1136958	1137644	HP_RS05300-MONOMER
HP_RS06675	HP1352	1412218	1413297	HP_RS06675-MONOMER
HP_RS04855	HP0989	1051550	1052833	HP_RS04855-MONOMER
HP_RS04235	HP0868	919540	920001	HP_RS04235-MONOMER
HP_RS04525	HP0928	991247	991789	HP_RS04525-MONOMER
HP_RS03735	HP0766	819389	820213	HP_RS03735-MONOMER
HP_RS03160	HP0641	687708	687926	HP_RS03160-MONOMER
HP_RS01955	HP0397	407264	408838	HP_RS01955-MONOMER
HP_RS02320	HP0469	490502	490990	HP_RS02320-MONOMER
HP_RS02150	HP0433	451737	452165	HP_RS02150-MONOMER
HP_RS06590	HP1335	1395894	1396922	HP_RS06590-MONOMER
HP_RS01695	HP0346	353219	354001	HP_RS01695-MONOMER
HP_RS01220	HP0248	257084	258172	HP_RS01220-MONOMER
HP_RS04430	HP0907	958119	959024	HP_RS04430-MONOMER
HP_RS00650	HP0130	140453	141313	HP_RS00650-MONOMER
HP_RS00220	HP0041	39446	40674	HP_RS00220-MONOMER
HP_RS01860	HP0378	386015	388825	HP_RS01860-MONOMER
HP_RS07645	HP1546	1624988	1625500	HP_RS07645-MONOMER
HP_RS07205	HP1455	1525870	1526211	HP_RS07205-MONOMER
HP_RS06495	HP1316	1378476	1379306	HP_RS06495-MONOMER
HP_RS06820	HP1381	1445829	1446026	HP_RS06820-MONOMER
HP_RS05725	HP1165	1229436	1230596	HP_RS05725-MONOMER
HP_RS04315	HP0885	935332	936792	HP_RS04315-MONOMER
HP_RS05235	HP1065	1124835	1125242	HP_RS05235-MONOMER
HP_RS04825	HP_RS04825	1048165	1048380	HP_RS04825-MONOMER
HP_RS01735	HP0354	362556	364406	HP_RS01735-MONOMER
HP_RS04110	HP0842	893757	894494	HP_RS04110-MONOMER
HP_RS03555	HP0730	785279	785584	HP_RS03555-MONOMER
HP_RS06415	HP1300	1371359	1372621	HP_RS06415-MONOMER
HP_RS03065	HP0622	668659	669021	HP_RS03065-MONOMER
HP_RS02265	HP0457	475826	476089	HP_RS02265-MONOMER
HP_RS04195	HP0860	913292	913813	HP_RS04195-MONOMER
HP_RS02095	HP0423	438242	439168	HP_RS02095-MONOMER
HP_RS01670	HP0339	350665	351042	HP_RS01670-MONOMER
HP_RS01605	HP0326A	341563	342250	HP_RS01605-MONOMER
HP_RS01150	HP0234	243849	244379	HP_RS01150-MONOMER
HP_RS00495	HP0097	101643	102356	HP_RS00495-MONOMER
HP_RS06325	HP1282	1357267	1358769	HP_RS06325-MONOMER
HP_RS00140	HP_RS00140	25870	26013	HP_RS00140-MONOMER
HP_RS07585	HP1534	1613001	1614284	HP_RS07585-MONOMER
HP_RS04070	HP0834	886067	887443	HP_RS04070-MONOMER
HP_RS07105	HP1436	1507950	1508198	HP_RS07105-MONOMER
HP_RS06670	HP1351	1411346	1412218	HP_RS06670-MONOMER
HP_RS01500	HP0304	321928	322917	HP_RS01500-MONOMER
