Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
YPO0973,YPO0973,1080045,1080537,YPO0973-MONOMER,NC_003143.1
YPO0974,YPO0974,1080540,1082277,YPO0974-MONOMER,NC_003143.1
YPO0975,YPO0975,1082276,1082963,YPO0975-MONOMER,NC_003143.1
YPO0976,YPO0976,1082959,1084312,YPO0976-MONOMER,NC_003143.1
YPO0977,YPO0977,1084323,1085868,YPO0977-MONOMER,NC_003143.1
YPO0978,YPO0978,1085910,1086411,YPO0978-MONOMER,NC_003143.1
YPO0979,YPO0979,<1087622,1087768,YPO0979-MONOMER,NC_003143.1
YPO0981,YPO0981,<1088260,1088619,YPO0981-MONOMER,NC_003143.1
YPO0982,YPO0982,1088686,1089082,YPO0982-MONOMER,NC_003143.1
YPO0983,YPO0983,1089532,1090183,YPO0983-MONOMER,NC_003143.1
YPO0984,YPO0984,1091362,1092013,YPO0984-MONOMER,NC_003143.1
YPO0985,YPO0985,1091993,1092737,YPO0985-MONOMER,NC_003143.1
YPO0986,YPO0986,1093298,1094675,YPO0986-MONOMER,NC_003143.1
YPO0987,YPO0987,1095051,1095885,YPO0987-MONOMER,NC_003143.1
YPO_RS05875,YPO_RS05875,1096032,1096227,YPO_RS05875-MONOMER,NC_003143.1
YPO0988,YPO0988,1096174,1097398,YPO0988-MONOMER,NC_003143.1
YPO0989,YPO0989,1097537,1099309,YPO0989-MONOMER,NC_003143.1
YPO0991,YPO0991,1099292,1100243,YPO0991-MONOMER,NC_003143.1
YPO0992,YPO0992,1100239,1101988,YPO0992-MONOMER,NC_003143.1
YPO0993,YPO0993,1101984,1103313,YPO0993-MONOMER,NC_003143.1
YPO0994,YPO0994,1103384,1105565,YPO0994-MONOMER,NC_003143.1
YPO0995,YPO0995,1105823,1107248,YPO0995-MONOMER,NC_003143.1
YPO_RS05915,YPO_RS05915,1107519,1108874,YPO_RS05915-MONOMER,NC_003143.1
YPO0998,YPO0998,1109069,1111436,YPO0998-MONOMER,NC_003143.1
YPO0999,YPO0999,1111439,1111637,YPO0999-MONOMER,NC_003143.1
YPO1000,YPO1000,1112075,1113353,YPO1000-MONOMER,NC_003143.1
YPO1001,YPO1001,1113365,1116485,YPO1001-MONOMER,NC_003143.1
YPO1002,YPO1002,1116619,1118110,YPO1002-MONOMER,NC_003143.1
YPO1003,YPO1003,1118387,1118975,YPO1003-MONOMER,NC_003143.1
YPO1004,YPO1004,1119828,1130946,YPO1004-MONOMER,NC_003143.1
YPO1005,YPO1005,1131048,1132929,YPO1005-MONOMER,NC_003143.1
YPO_RS05960,YPO_RS05960,1133324,1133393,YPO_RS05960-MONOMER,NC_003143.1
YPO1006,YPO1006,1133491,1134367,YPO1006-MONOMER,NC_003143.1
YPO1007,YPO1007,1134574,1136392,YPO1007-MONOMER,NC_003143.1
YPO1008,YPO1008,1137110,1138667,YPO1008-MONOMER,NC_003143.1
YPO1009,YPO1009,1138744,1139977,YPO1009-MONOMER,NC_003143.1
YPO1011,YPO1011,1140364,1142437,YPO1011-MONOMER,NC_003143.1
YPO1012,YPO1012,1142587,1146001,YPO1012-MONOMER,NC_003143.1
YPO1013,YPO1013,1146014,1147037,YPO1013-MONOMER,NC_003143.1
YPO1014,YPO1014,1147033,1147816,YPO1014-MONOMER,NC_003143.1
YPO1015,YPO1015,1148050,1148659,YPO1015-MONOMER,NC_003143.1
YPO1016,YPO1016,1148655,1149126,YPO1016-MONOMER,NC_003143.1
YPO1017,YPO1017,1149113,1149524,YPO1017-MONOMER,NC_003143.1
YPO1018,YPO1018,1149658,1153030,YPO1018-MONOMER,NC_003143.1
YPO1019,YPO1019,1153111,1156000,YPO1019-MONOMER,NC_003143.1
YPO1020,YPO1020,1155996,1159659,YPO1020-MONOMER,NC_003143.1
YPO1021,YPO1021,1159655,1161614,YPO1021-MONOMER,NC_003143.1
YPO1022,YPO1022,1161768,1163094,YPO1022-MONOMER,NC_003143.1
YPO1023,YPO1023,1163329,1164580,YPO1023-MONOMER,NC_003143.1
YPt_08,YPt_08,1164809,1164886,YPt_08-tRNA,NC_003143.1
YPt_09,YPt_09,1165009,1165086,YPt_09-tRNA,NC_003143.1
YPO1025,YPO1025,1165301,1166474,YPO1025-MONOMER,NC_003143.1
YPO1026,YPO1026,1166616,1167444,YPO1026-MONOMER,NC_003143.1
YPO1027,YPO1027,1167479,1167923,YPO1027-MONOMER,NC_003143.1
YPO1028,YPO1028,1168057,1169263,YPO1028-MONOMER,NC_003143.1
YPO_RS06085,YPO_RS06085,1169339,1169459,YPO_RS06085-MONOMER,NC_003143.1
YPO1029,YPO1029,1169922,1170840,YPO1029-MONOMER,NC_003143.1
YPO1030,YPO1030,1171005,1171401,YPO1030-MONOMER,NC_003143.1
YPO1031,YPO1031,1171393,1172500,YPO1031-MONOMER,NC_003143.1
YPO1032,YPO1032,1172750,1173506,YPO1032-MONOMER,NC_003143.1
YPO1033,YPO1033,1173765,1175130,YPO1033-MONOMER,NC_003143.1
YPO1034,YPO1034,1175282,1176128,YPO1034-MONOMER,NC_003143.1
YPO1035,YPO1035,1176259,1176811,YPO1035-MONOMER,NC_003143.1
YPO1036,YPO1036,1177500,1177959,YPO1036-MONOMER,NC_003143.1
YPO1037,YPO1037,1178212,1178545,YPO1037-MONOMER,NC_003143.1
YPO1038,YPO1038,1178544,1179318,YPO1038-MONOMER,NC_003143.1
YPO1039,YPO1039,1179345,1179795,YPO1039-MONOMER,NC_003143.1
YPO1040,YPO1040,1179884,1180274,YPO1040-MONOMER,NC_003143.1
YPO1041,YPO1041,1180397,1181222,YPO1041-MONOMER,NC_003143.1
YPO1042,YPO1042,1181396,1184078,YPO1042-MONOMER,NC_003143.1
YPO1043,YPO1043,1184137,1184929,YPO1043-MONOMER,NC_003143.1
YPO1044,YPO1044,1185363,1186089,YPO1044-MONOMER,NC_003143.1
YPO1045,YPO1045,1186216,1187074,YPO1045-MONOMER,NC_003143.1
YPO1046,YPO1046,1187282,1188008,YPO1046-MONOMER,NC_003143.1
YPO1047,YPO1047,1188143,1188701,YPO1047-MONOMER,NC_003143.1
YPO1048,YPO1048,1188914,1190111,YPO1048-MONOMER,NC_003143.1
YPO1049,YPO1049,1190334,1191093,YPO1049-MONOMER,NC_003143.1
YPO1050,YPO1050,1191102,1191951,YPO1050-MONOMER,NC_003143.1
YPO1051,YPO1051,1191979,1193335,YPO1051-MONOMER,NC_003143.1
YPO1052,YPO1052,1193371,1195759,YPO1052-MONOMER,NC_003143.1
YPO1053,YPO1053,1195916,1196414,YPO1053-MONOMER,NC_003143.1
YPO1054,YPO1054,1196417,1197440,YPO1054-MONOMER,NC_003143.1
YPO1055,YPO1055,1197597,1198143,YPO1055-MONOMER,NC_003143.1
YPO1056,YPO1056,1198146,1198935,YPO1056-MONOMER,NC_003143.1
YPO1057,YPO1057,1198938,1200123,YPO1057-MONOMER,NC_003143.1
YPO1058,YPO1058,1200119,1200716,YPO1058-MONOMER,NC_003143.1
YPO1059,YPO1059,1200878,1204361,YPO1059-MONOMER,NC_003143.1
YPO1060,YPO1060,1204373,1205333,YPO1060-MONOMER,NC_003143.1
YPO1061,YPO1061,1205516,1205915,YPO1061-MONOMER,NC_003143.1
YPO1062,YPO1062,1205916,1207299,YPO1062-MONOMER,NC_003143.1
YPO1063,YPO1063,1207535,1207853,YPO1063-MONOMER,NC_003143.1
YPO1064,YPO1064,1208117,1208378,YPO1064-MONOMER,NC_003143.1
YPO1064a,YPO1064a,1208364,1208565,YPO1064a-MONOMER,NC_003143.1
YPO1065,YPO1065,1208806,1209355,YPO1065-MONOMER,NC_003143.1
YPO1066,YPO1066,1209357,1209774,YPO1066-MONOMER,NC_003143.1
YPO1067,YPO1067,1209858,1210542,YPO1067-MONOMER,NC_003143.1
YPO1068,YPO1068,1210675,1212394,YPO1068-MONOMER,NC_003143.1
YPO1069,YPO1069,1212497,1213205,YPO1069-MONOMER,NC_003143.1
YPO1070,YPO1070,1213201,1213609,YPO1070-MONOMER,NC_003143.1
YPO1071,YPO1071,1213726,1214542,YPO1071-MONOMER,NC_003143.1
YPO1072,YPO1072,1214605,1215259,YPO1072-MONOMER,NC_003143.1
YPO1073,YPO1073,1215251,1216283,YPO1073-MONOMER,NC_003143.1
YPO1074,YPO1074,1216469,1217036,YPO1074-MONOMER,NC_003143.1
YPOr04,YPOr04,1217477,1219020,YPOr04-rRNA,NC_003143.1
YPt_10,YPt_10,1219156,1219232,YPt_10-tRNA,NC_003143.1
YPOr05,YPOr05,1219484,1222391,YPOr05-rRNA,NC_003143.1
YPOr06,YPOr06,1222500,1222616,YPOr06-rRNA,NC_003143.1
YPt_11,YPt_11,1222741,1222818,YPt_11-tRNA,NC_003143.1
YPO1075,YPO1075,1223176,1223980,YPO1075-MONOMER,NC_003143.1
YPO_RS22070,YPO_RS22070,1224261,1224438,YPO_RS22070-MONOMER,NC_003143.1
YPO1077,YPO1077,1224839,1225622,YPO1077-MONOMER,NC_003143.1
YPO1078,YPO1078,1225663,1227052,YPO1078-MONOMER,NC_003143.1
YPO1079,YPO1079,1227123,1227879,YPO1079-MONOMER,NC_003143.1
YPO1080,YPO1080,1227923,1228643,YPO1080-MONOMER,NC_003143.1
YPO1081,YPO1081,1228697,1229162,YPO1081-MONOMER,NC_003143.1
YPO1082,YPO1082,1229231,1229996,YPO1082-MONOMER,NC_003143.1
YPt_12,YPt_12,1230108,1230185,YPt_12-tRNA,NC_003143.1
YPO1083,YPO1083,1230241,1231726,YPO1083-MONOMER,NC_003143.1
YPO1084,YPO1084,1232064,>1232283,YPO1084-MONOMER,NC_003143.1
YPO1085,YPO1085,1232348,1233131,YPO1085-MONOMER,NC_003143.1
YPO1086,YPO1086,1233127,1234150,YPO1086-MONOMER,NC_003143.1
YPO1086a,YPO1086a,1234163,1234340,YPO1086a-MONOMER,NC_003143.1
YPO1087,YPO1087,1234754,1235071,YPO1087-MONOMER,NC_003143.1
YPO1088,YPO1088,1235076,1235391,YPO1088-MONOMER,NC_003143.1
YPO1089,YPO1089,1235739,1236828,YPO1089-MONOMER,NC_003143.1
YPO1090,YPO1090,1236824,1237784,YPO1090-MONOMER,NC_003143.1
YPO_RS22075,YPO_RS22075,1237776,1237965,YPO_RS22075-MONOMER,NC_003143.1
YPO_RS22080,YPO_RS22080,<1238046,1238319,YPO_RS22080-MONOMER,NC_003143.1
YPO_RS06450,YPO_RS06450,1238318,1238519,YPO_RS06450-MONOMER,NC_003143.1
YPO1092,YPO1092,1238511,1239399,YPO1092-MONOMER,NC_003143.1
YPO1092a,YPO1092a,1239420,1239744,YPO1092a-MONOMER,NC_003143.1
YPO1095,YPO1095,1240206,1240434,YPO1095-MONOMER,NC_003143.1
YPO1096,YPO1096,1240595,1242266,YPO1096-MONOMER,NC_003143.1
YPO1097,YPO1097,1242316,1243405,YPO1097-MONOMER,NC_003143.1
YPO1098,YPO1098,1243483,1244683,YPO1098-MONOMER,NC_003143.1
YPO1099,YPO1099,1244906,1245365,YPO1099-MONOMER,NC_003143.1
YPO_RS06485,YPO_RS06485,1245587,1245951,YPO_RS06485-tmRNA,NC_003143.1
YPO1101,YPO1101,1245999,1246482,YPO1101-MONOMER,NC_003143.1
YPO1102,YPO1102,1246642,1247077,YPO1102-MONOMER,NC_003143.1
YPO1103,YPO1103,1247069,1247354,YPO1103-MONOMER,NC_003143.1
YPO1104,YPO1104,1247503,1247845,YPO1104-MONOMER,NC_003143.1
YPO1105,YPO1105,1247958,1249620,YPO1105-MONOMER,NC_003143.1
YPO1106,YPO1106,1249706,1250588,YPO1106-MONOMER,NC_003143.1
YPO1107,YPO1107,1250711,1251290,YPO1107-MONOMER,NC_003143.1
YPO1108,YPO1108,1251397,1252678,YPO1108-MONOMER,NC_003143.1
YPO1109,YPO1109,1253387,1253777,YPO1109-MONOMER,NC_003143.1
YPO1110,YPO1110,1253770,1254118,YPO1110-MONOMER,NC_003143.1
YPO1111,YPO1111,1254118,1255885,YPO1111-MONOMER,NC_003143.1
YPO1112,YPO1112,1255934,1256651,YPO1112-MONOMER,NC_003143.1
YPO1113,YPO1113,1257006,1259814,YPO1113-MONOMER,NC_003143.1
YPO1114,YPO1114,1259843,1261067,YPO1114-MONOMER,NC_003143.1
YPO1115,YPO1115,1261179,1262346,YPO1115-MONOMER,NC_003143.1
YPO1116,YPO1116,1262345,1263218,YPO1116-MONOMER,NC_003143.1
YPO1117,YPO1117,1263984,1265553,YPO1117-MONOMER,NC_003143.1
YPO1118,YPO1118,1265567,1266707,YPO1118-MONOMER,NC_003143.1
YPO_RS06580,YPO_RS06580,1266719,1266854,YPO_RS06580-MONOMER,NC_003143.1
YPO1119,YPO1119,1266843,1267131,YPO1119-MONOMER,NC_003143.1
YPO1120,YPO1120,1267262,1267664,YPO1120-MONOMER,NC_003143.1
YPO1121,YPO1121,1267663,1268350,YPO1121-MONOMER,NC_003143.1
YPO1122,YPO1122,1268362,1268791,YPO1122-MONOMER,NC_003143.1
YPO1123,YPO1123,1268902,1270069,YPO1123-MONOMER,NC_003143.1
YPO1124,YPO1124,1270188,1271481,YPO1124-MONOMER,NC_003143.1
YPO1125,YPO1125,1271531,1272038,YPO1125-MONOMER,NC_003143.1
YPO1126,YPO1126,1272047,1272857,YPO1126-MONOMER,NC_003143.1
YPt_13,YPt_13,1273047,1273123,YPt_13-tRNA,NC_003143.1
YPt_14,YPt_14,1273150,1273226,YPt_14-tRNA,NC_003143.1
YPO_RS06635,YPO_RS06635,1273260,1273393,YPO_RS06635-ncRNA,NC_003143.1
YPO1127,YPO1127,1273692,1274754,YPO1127-MONOMER,NC_003143.1
YPO1128,YPO1128,1274875,1275601,YPO1128-MONOMER,NC_003143.1
YPO1129,YPO1129,1275715,1276654,YPO1129-MONOMER,NC_003143.1
YPO1129a,YPO1129a,1277102,1278119,YPO1129a-MONOMER,NC_003143.1
YPO1131,YPO1131,1278128,1278911,YPO1131-MONOMER,NC_003143.1
YPO1132,YPO1132,1278907,1279930,YPO1132-MONOMER,NC_003143.1
YPO_RS06670,YPO_RS06670,1279988,1280114,YPO_RS06670-MONOMER,NC_003143.1
YPO1133,YPO1133,1280295,1281048,YPO1133-MONOMER,NC_003143.1
YPO1134,YPO1134,1281394,1281730,YPO1134-MONOMER,NC_003143.1
YPO1135,YPO1135,1282022,1282943,YPO1135-MONOMER,NC_003143.1
YPO_RS06690,YPO_RS06690,1282939,1283092,YPO_RS06690-MONOMER,NC_003143.1
YPO1137,YPO1137,1283085,1284237,YPO1137-MONOMER,NC_003143.1
YPO1138,YPO1138,1284233,1285286,YPO1138-MONOMER,NC_003143.1
YPO1139,YPO1139,1285295,1286312,YPO1139-MONOMER,NC_003143.1
YPO1140,YPO1140,1286671,1287490,YPO1140-MONOMER,NC_003143.1
YPO1142,YPO1142,1287706,1289197,YPO1142-MONOMER,NC_003143.1
YPO1143,YPO1143,1289306,1290098,YPO1143-MONOMER,NC_003143.1
YPO1144,YPO1144,1290414,1290567,YPO1144-MONOMER,NC_003143.1
YPO1145,YPO1145,1290801,1291581,YPO1145-MONOMER,NC_003143.1
YPO1146,YPO1146,1291580,1292276,YPO1146-MONOMER,NC_003143.1
YPO1147,YPO1147,1292269,1293349,YPO1147-MONOMER,NC_003143.1
YPO1148,YPO1148,1293404,1294226,YPO1148-MONOMER,NC_003143.1
YPO1149,YPO1149,1294516,1295521,YPO1149-MONOMER,NC_003143.1
YPO1150,YPO1150,1295705,1296974,YPO1150-MONOMER,NC_003143.1
YPO1151,YPO1151,1297072,1298110,YPO1151-MONOMER,NC_003143.1
YPO1152,YPO1152,1298109,1299261,YPO1152-MONOMER,NC_003143.1
YPO1153,YPO1153,1299244,1300048,YPO1153-MONOMER,NC_003143.1
YPO1154,YPO1154,1300040,1300763,YPO1154-MONOMER,NC_003143.1
YPO1155,YPO1155,1300914,1301625,YPO1155-MONOMER,NC_003143.1
YPO1156,YPO1156,1302714,1304730,YPO1156-MONOMER,NC_003143.1
YPO1157,YPO1157,1305021,1305267,YPO1157-MONOMER,NC_003143.1
YPO1158,YPO1158,1305397,1306321,YPO1158-MONOMER,NC_003143.1
YPO1159,YPO1159,1306852,1307833,YPO1159-MONOMER,NC_003143.1
YPO1160,YPO1160,1307933,1308413,YPO1160-MONOMER,NC_003143.1
YPO1161,YPO1161,1308409,1308655,YPO1161-MONOMER,NC_003143.1
YPO1162,YPO1162,1308657,1309110,YPO1162-MONOMER,NC_003143.1
YPO1163,YPO1163,1309252,1309963,YPO1163-MONOMER,NC_003143.1
YPO1164,YPO1164,1310197,1310656,YPO1164-MONOMER,NC_003143.1
YPO1165,YPO1165,1310884,1312588,YPO1165-MONOMER,NC_003143.1
YPO1166,YPO1166,1312610,1314083,YPO1166-MONOMER,NC_003143.1
YPO1167,YPO1167,1314140,1314737,YPO1167-MONOMER,NC_003143.1
YPO1168,YPO1168,1315101,1317123,YPO1168-MONOMER,NC_003143.1
YPO1169,YPO1169,1317354,1318248,YPO1169-MONOMER,NC_003143.1
YPO1170,YPO1170,1318285,1319134,YPO1170-MONOMER,NC_003143.1
YPO1171,YPO1171,1319479,1320343,YPO1171-MONOMER,NC_003143.1
YPO1172,YPO1172,1320481,>1321126,YPO1172-MONOMER,NC_003143.1
YPO1173,YPO1173,1321271,1321730,YPO1173-MONOMER,NC_003143.1
YPO1174,YPO1174,1322144,1323074,YPO1174-MONOMER,NC_003143.1
YPO1175,YPO1175,1323373,1324312,YPO1175-MONOMER,NC_003143.1
YPO1175a,YPO1175a,1324385,1324565,YPO1175a-MONOMER,NC_003143.1
YPO1176,YPO1176,1324903,1325839,YPO1176-MONOMER,NC_003143.1
YPO1177,YPO1177,1325959,1327672,YPO1177-MONOMER,NC_003143.1
YPO1178,YPO1178,1327881,1328421,YPO1178-MONOMER,NC_003143.1
YPO1179,YPO1179,1328446,1328788,YPO1179-MONOMER,NC_003143.1
YPO1180,YPO1180,1329100,1330204,YPO1180-MONOMER,NC_003143.1
YPO1181,YPO1181,1330388,1330637,YPO1181-MONOMER,NC_003143.1
YPO1182,YPO1182,1330844,1331681,YPO1182-MONOMER,NC_003143.1
YPO1183,YPO1183,1331717,1332647,YPO1183-MONOMER,NC_003143.1
YPO1184,YPO1184,1332749,1333610,YPO1184-MONOMER,NC_003143.1
YPO1185,YPO1185,1333612,1334494,YPO1185-MONOMER,NC_003143.1
YPO1186,YPO1186,1334739,1335213,YPO1186-MONOMER,NC_003143.1
YPO1187,YPO1187,1335647,1336916,YPO1187-MONOMER,NC_003143.1
YPO1188,YPO1188,1337039,1338641,YPO1188-MONOMER,NC_003143.1
YPO1189,YPO1189,1338640,1339717,YPO1189-MONOMER,NC_003143.1
YPO1190,YPO1190,1339713,1340550,YPO1190-MONOMER,NC_003143.1
YPO1191,YPO1191,1340643,1341342,YPO1191-MONOMER,NC_003143.1
YPO1192,YPO1192,1341456,1342314,YPO1192-MONOMER,NC_003143.1
YPO1193,YPO1193,1342337,1343753,YPO1193-MONOMER,NC_003143.1
YPO1194,YPO1194,1343907,1344762,YPO1194-MONOMER,NC_003143.1
YPO1195,YPO1195,1345497,1346430,YPO1195-MONOMER,NC_003143.1
YPO1197,YPO1197,1346690,1347845,YPO1197-MONOMER,NC_003143.1
YPO1198,YPO1198,1347841,1348780,YPO1198-MONOMER,NC_003143.1
YPO1199,YPO1199,1348914,1349613,YPO1199-MONOMER,NC_003143.1
YPO1200,YPO1200,1350090,1351425,YPO1200-MONOMER,NC_003143.1
YPO1201,YPO1201,1351494,1353801,YPO1201-MONOMER,NC_003143.1
YPO1203a,YPO1203a,1353918,1354122,YPO1203a-MONOMER,NC_003143.1
YPO1203,YPO1203,1354246,1355137,YPO1203-MONOMER,NC_003143.1
YPO1205,YPO1205,1355548,1356664,YPO1205-MONOMER,NC_003143.1
YPO1206,YPO1206,1356933,1359114,YPO1206-MONOMER,NC_003143.1
YPO1207,YPO1207,1359181,1360621,YPO1207-MONOMER,NC_003143.1
YPO1208,YPO1208,1360981,1361524,YPO1208-MONOMER,NC_003143.1
YPO1209,YPO1209,1361780,1362989,YPO1209-MONOMER,NC_003143.1
YPO1210,YPO1210,1363607,1364801,YPO1210-MONOMER,NC_003143.1
YPO1211,YPO1211,1364858,1365368,YPO1211-MONOMER,NC_003143.1
YPO1212,YPO1212,1365402,1365660,YPO1212-MONOMER,NC_003143.1
YPO1213,YPO1213,1365663,1366794,YPO1213-MONOMER,NC_003143.1
YPO1214,YPO1214,1366956,1369245,YPO1214-MONOMER,NC_003143.1
YPO1215,YPO1215,1369738,1370467,YPO1215-MONOMER,NC_003143.1
YPO1216,YPO1216,1370728,1373404,YPO1216-MONOMER,NC_003143.1
YPO1217,YPO1217,1373615,1376465,YPO1217-MONOMER,NC_003143.1
YPO1218,YPO1218,1376532,1377186,YPO1218-MONOMER,NC_003143.1
YPO_RS07100,YPO_RS07100,1377188,1377773,YPO_RS07100-MONOMER,NC_003143.1
YPO1219,YPO1219,1377928,1379881,YPO1219-MONOMER,NC_003143.1
YPO1221,YPO1221,1379904,1381059,YPO1221-MONOMER,NC_003143.1
YPO1222,YPO1222,1382161,1383277,YPO1222-MONOMER,NC_003143.1
YPO1223,YPO1223,1383478,1383937,YPO1223-MONOMER,NC_003143.1
YPt_16,YPt_16,1384370,1384458,YPt_16-tRNA,NC_003143.1
YPt_17,YPt_17,1384463,1384539,YPt_17-tRNA,NC_003143.1
YPO1224,YPO1224,1384726,1385893,YPO1224-MONOMER,NC_003143.1
YPO1226,YPO1226,1386167,1387694,YPO1226-MONOMER,NC_003143.1
YPO1228,YPO1228,1388070,1389099,YPO1228-MONOMER,NC_003143.1
YPO1229,YPO1229,1389172,1390960,YPO1229-MONOMER,NC_003143.1
YPO1231,YPO1231,1391381,1392317,YPO1231-MONOMER,NC_003143.1
YPO1232,YPO1232,1392488,1392731,YPO1232-MONOMER,NC_003143.1
YPO1233,YPO1233,1392936,1393659,YPO1233-MONOMER,NC_003143.1
YPO1234,YPO1234,1393986,1394412,YPO1234-MONOMER,NC_003143.1
YPO1235,YPO1235,1394622,1395927,YPO1235-MONOMER,NC_003143.1
YPO1236,YPO1236,1395965,1396615,YPO1236-MONOMER,NC_003143.1
YPO1237,YPO1237,1396617,1397430,YPO1237-MONOMER,NC_003143.1
YPO1238,YPO1238,1397405,1398200,YPO1238-MONOMER,NC_003143.1
YPO1239,YPO1239,1398813,1399104,YPO1239-MONOMER,NC_003143.1
YPO1240,YPO1240,1399149,1399767,YPO1240-MONOMER,NC_003143.1
YPO1241,YPO1241,1399771,1399966,YPO1241-MONOMER,NC_003143.1
YPO1242,YPO1242,1399962,1401471,YPO1242-MONOMER,NC_003143.1
YPO1243,YPO1243,1401492,1401861,YPO1243-MONOMER,NC_003143.1
YPO1244,YPO1244,1401862,1402162,YPO1244-MONOMER,NC_003143.1
YPO1245,YPO1245,1402282,1403776,YPO1245-MONOMER,NC_003143.1
YPO1246,YPO1246,1404042,1405449,YPO1246-MONOMER,NC_003143.1
YPO1247,YPO1247,1405445,1406501,YPO1247-MONOMER,NC_003143.1
YPO1248,YPO1248,1406516,1407113,YPO1248-MONOMER,NC_003143.1
YPO1249,YPO1249,1407109,1407565,YPO1249-MONOMER,NC_003143.1
YPO1250,YPO1250,1407568,1408705,YPO1250-MONOMER,NC_003143.1
YPO1250a,YPO1250a,1408701,1408962,YPO1250a-MONOMER,NC_003143.1
YPO1251,YPO1251,1408958,1409306,YPO1251-MONOMER,NC_003143.1
YPO1252,YPO1252,1409402,1410182,YPO1252-MONOMER,NC_003143.1
YPO1253,YPO1253,1410479,1411220,YPO1253-MONOMER,NC_003143.1
YPO1254,YPO1254,1411510,1412947,YPO1254-MONOMER,NC_003143.1
YPO1255,YPO1255,1413072,1413435,YPO1255-MONOMER,NC_003143.1
YPO_RS21800,YPO_RS21800,<1413774,1413864,YPO_RS21800-MONOMER,NC_003143.1
YPO1257,YPO1257,1414134,1414623,YPO1257-MONOMER,NC_003143.1
YPO1258,YPO1258,1414635,1415784,YPO1258-MONOMER,NC_003143.1
YPO1258a,YPO1258a,1416140,1416524,YPO1258a-MONOMER,NC_003143.1
YPt_18,YPt_18,1416573,1416650,YPt_18-tRNA,NC_003143.1
YPO1260,YPO1260,1416754,1418551,YPO1260-MONOMER,NC_003143.1
YPO1261,YPO1261,1418578,1418806,YPO1261-MONOMER,NC_003143.1
YPO1262,YPO1262,1418983,1419988,YPO1262-MONOMER,NC_003143.1
YPO1263,YPO1263,1420188,1420647,YPO1263-MONOMER,NC_003143.1
YPO1264,YPO1264,1420785,1421070,YPO1264-MONOMER,NC_003143.1
YPO1265,YPO1265,1421231,1422989,YPO1265-MONOMER,NC_003143.1
YPO1266,YPO1266,1423502,1424210,YPO1266-MONOMER,NC_003143.1
YPO1267,YPO1267,1424328,1425528,YPO1267-MONOMER,NC_003143.1
YPO1269,YPO1269,1426494,1426839,YPO1269-MONOMER,NC_003143.1
YPO1270,YPO1270,1426899,1428492,YPO1270-MONOMER,NC_003143.1
YPO1271,YPO1271,1428493,1429519,YPO1271-MONOMER,NC_003143.1
YPO1272,YPO1272,1429521,1430622,YPO1272-MONOMER,NC_003143.1
YPO1273,YPO1273,1430631,1432440,YPO1273-MONOMER,NC_003143.1
YPO1274,YPO1274,1432521,1433994,YPO1274-MONOMER,NC_003143.1
YPO1275,YPO1275,1434689,1435274,YPO1275-MONOMER,NC_003143.1
YPO1276,YPO1276,1435715,1436417,YPO1276-MONOMER,NC_003143.1
YPO1277,YPO1277,1436475,1437459,YPO1277-MONOMER,NC_003143.1
YPO1279,YPO1279,1438266,1439010,YPO1279-MONOMER,NC_003143.1
YPO1280,YPO1280,1439153,1440626,YPO1280-MONOMER,NC_003143.1
YPO1283,YPO1283,1441210,1442404,YPO1283-MONOMER,NC_003143.1
YPO1284,YPO1284,1442543,1443116,YPO1284-MONOMER,NC_003143.1
YPO1285,YPO1285,1443219,1444464,YPO1285-MONOMER,NC_003143.1
YPO1286,YPO1286,1444838,1445093,YPO1286-MONOMER,NC_003143.1
YPO1287,YPO1287,1445161,1445977,YPO1287-MONOMER,NC_003143.1
YPO1288,YPO1288,1445987,1446953,YPO1288-MONOMER,NC_003143.1
YPO1289,YPO1289,1446949,1448092,YPO1289-MONOMER,NC_003143.1
YPO1290,YPO1290,1448443,1449940,YPO1290-MONOMER,NC_003143.1
YPO1291,YPO1291,1449943,1451497,YPO1291-MONOMER,NC_003143.1
YPO1292,YPO1292,1451516,1452227,YPO1292-MONOMER,NC_003143.1
YPO1293,YPO1293,1452358,1453447,YPO1293-MONOMER,NC_003143.1
YPO1294,YPO1294,1453555,1455130,YPO1294-MONOMER,NC_003143.1
YPO1295,YPO1295,1455165,1456164,YPO1295-MONOMER,NC_003143.1
YPO1296,YPO1296,1456276,1456732,YPO1296-MONOMER,NC_003143.1
YPO1298,YPO1298,1456993,1458127,YPO1298-MONOMER,NC_003143.1
YPO1299,YPO1299,1458123,1459062,YPO1299-MONOMER,NC_003143.1
YPO1300,YPO1300,1459076,1460777,YPO1300-MONOMER,NC_003143.1
YPO1301,YPO1301,1461101,1461746,YPO1301-MONOMER,NC_003143.1
YPO1302,YPO1302,1461742,1462231,YPO1302-MONOMER,NC_003143.1
YPO1303,YPO1303,1462775,1463252,YPO1303-MONOMER,NC_003143.1
YPO1304,YPO1304,1463378,1464200,YPO1304-MONOMER,NC_003143.1
YPO1305,YPO1305,1464283,1466755,YPO1305-MONOMER,NC_003143.1
YPO1306,YPO1306,1466841,1467699,YPO1306-MONOMER,NC_003143.1
YPO1307,YPO1307,1467862,1468951,YPO1307-MONOMER,NC_003143.1
YPO1308,YPO1308,1469608,1470481,YPO1308-MONOMER,NC_003143.1
YPO1309,YPO1309,1470738,1472250,YPO1309-MONOMER,NC_003143.1
