Reaction,Complexes
FORtppi,YPO1384-MONOMER
GLYAT,YPO0059-MONOMER_mod_pydx5p(1)
GLYBabcpp,CPLX_GLYBabcpp-0
GUI2,YPO0579-MONOMER_mod_zn2(1)
H2O2tex,YPO1222-MONOMER
H2Otex,YPO1222-MONOMER OR YPO1435-MONOMER
GLYBt2pp,YPO2494-MONOMER
FRD2,CPLX_FRD2-0
GLYBtex,YPO1222-MONOMER
GLYC2Ptex,YPO1222-MONOMER
FRD3,CPLX_FRD2-0
GLYC3Pabcpp,CPLX_GLYC3Pabcpp-0
GLYC3Ptex,YPO1222-MONOMER
GLYCAtex,YPO1222-MONOMER
H2Stex,YPO1222-MONOMER
H2tex,YPO1222-MONOMER
HACD1i,YPO3766-MONOMER
HACD2i,YPO3766-MONOMER
HACD3i,YPO3766-MONOMER
GLYCK2,YPO3980-MONOMER
GLYCL,CPLX_GLYCL-0
GLYCLTDx,YPO4078-MONOMER
HACD4i,YPO3766-MONOMER
FRUK,YPO1299-MONOMER_mod_mg2(1)
HACD5i,YPO3766-MONOMER
HACD6i,YPO3766-MONOMER
HACD7i,YPO3766-MONOMER
GLYCLTDy,YPO4078-MONOMER
GLYCLTt4pp,YPO0251-MONOMER
GLYCLTtex,YPO1222-MONOMER
GLYCtex,YPO1222-MONOMER
GLYCtpp,YPO0091-MONOMER
GLYK,YPO3312-MONOMER
HACD8i,YPO3766-MONOMER
GLYt2pp,YPO2494-MONOMER OR YPO3854-MONOMER
FRULYStex,YPO1222-MONOMER
GLYtex,YPO1222-MONOMER
GLYTRS,CPLX-tRNA-GLY-LIGASE
GMHEPAT,YPO0654-MONOMER
HBZOPT,YPO0311-MONOMER
HCINNMtex,YPO1222-MONOMER
HCO3E,YPO3407-MONOMER
HDCAtexi,YPO2744-MONOMER
HDCEAtexi,YPO2744-MONOMER
GMHEPK,YPO0654-MONOMER
GMHEPPA,YPO1074-MONOMER
GMPR,YPO3428-MONOMER
GMPS2,YPO2870-MONOMER_mod_mg2(1)
GMPtex,YPO1222-MONOMER
GND,YPO1541-MONOMER
CTECOAI7,YPO3766-MONOMER
GNK,YPO3953-MONOMER
FRUpts2pp,CPLX_GAMptspp-0
GP4GH,YPO0490-MONOMER
GPDDA1,YPO3827-MONOMER
GPDDA2,YPO3827-MONOMER
HEMEOS,YPO3168-MONOMER_mod_mg2(1) OR YPO3168-MONOMER_mod_ca2(1)
HEX1,YPO2977-MONOMER
HEX7,YPO3211-MONOMER
GPDDA3,YPO3827-MONOMER
FRUptspp,CPLX_FRUptspp-0
GPDDA4,YPO3827-MONOMER
GPDDA5,YPO3827-MONOMER
HG2abcpp,YPO3820-MONOMER
GRTT,YPO3176-MONOMER_mod_mg2(1) OR YPO3176-MONOMER_mod_mn2(1)
HG2tex,YPO1222-MONOMER
FRUtex,YPO1222-MONOMER
HISabcpp,CPLX_HISabcpp-0
HISTD,YPO1548-MONOMER_mod_mn2(1)
GRXR,YPO0066-MONOMER OR YPO1327-MONOMER OR YPO2383-MONOMER
GSNK,YPO3095-MONOMER
HIStex,YPO1222-MONOMER
FRUURt2rpp,YPO0767-MONOMER
HISTP,YPO1546-MONOMER_mod_mg2(1) OR YPO1546-MONOMER_mod_mn2(1)
HISTRS,YPO2878-MONOMER_mod_mg2(4)
HMBS,YPO3849-MONOMER_mod_dpm(1)
HMPK1,YPO2859-MONOMER OR YPO2368-MONOMER
HOMt2pp,YPO3831-MONOMER
GSNtex,YPO1222-MONOMER
GTHOr,YPO3977-MONOMER
GTHOXtex,YPO1222-MONOMER
GTHRDabc2pp,YPO3144-MONOMER
GTHRDtex,YPO1222-MONOMER
GTHS,YPO0935-MONOMER
GTPCI,YPO1505-MONOMER_mod_zn2(1)
GTPCII2,YPO2222-MONOMER_mod_mg2(1)
HOMtex,YPO1222-MONOMER
HPPK2,YPO3400-MONOMER_mod_mg2(1)
FRUURtex,YPO1222-MONOMER
HPPPNtex,YPO1222-MONOMER
HPYRI,YPO1238-MONOMER
HPYRRx,YPO4078-MONOMER
HPYRRy,YPO4078-MONOMER
ILEtex,YPO1222-MONOMER
FUCtex,YPO1222-MONOMER
ILETRS,YPO0475-MONOMER_mod_zn2(2)
IMPC,YPO3728-MONOMER
IMPD,YPO2871-MONOMER
HSDy,YPO0459-MONOMER
HSK,YPO0460-MONOMER_mod_k(1)_mod_mg2(1)
HSST,YPO3727-MONOMER
HSTPT,YPO1547-MONOMER_mod_pydx5p(1)
IMPtex,YPO1222-MONOMER
INDOLEt2pp,YPO3132-MONOMER
Htex,YPO1222-MONOMER
HXAtex,YPO1222-MONOMER
HXPRT,YPO3225-MONOMER OR YPO3408-MONOMER
HYXNtex,YPO1222-MONOMER
ICDHyr,YPO1641-MONOMER_mod_mn2(1) OR YPO1641-MONOMER_mod_mg2(1)
ICHORS,YPO2528-MONOMER
INDOLEtex,YPO1222-MONOMER
INSK,YPO3095-MONOMER
INSTtex,YPO1222-MONOMER
IPDPS,YPO0477-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
IPMD,YPO0532-MONOMER_mod_mg2(1)_mod_mn2(1)
IPPMIa,CPLX_IPPMIa-0
IPPMIb,CPLX_IPPMIa-0
IPPS,YPO0533-MONOMER
ICL,YPO3725-MONOMER_mod_mg2(1)
IDONtex,YPO1222-MONOMER
IG3PS,CPLX_IG3PS-0
IGPDH,YPO1546-MONOMER_mod_mg2(1) OR YPO1546-MONOMER_mod_mn2(1)
ISETACabcpp,CPLX_BUTSO3abcpp-0
ISETACtex,YPO1222-MONOMER
FUM,YPO3335-MONOMER
Kabcpp,CPLX_Kabcpp-0
KARA1,YPO3888-MONOMER_mod_mg2(1)
IGPS,YPO2205-MONOMER
ILEabcpp,CPLX_ILEabcpp-0
ILEt2rpp,YPO3202-MONOMER
KARA2,YPO3888-MONOMER_mod_mg2(1)
ILETA,YPO3899-MONOMER_mod_pydx5p(6) OR YPO3899-MONOMER_mod_pydx5p(1)
FUMt2_2pp,YPO3992-MONOMER
KAS14,YPO2757-MONOMER OR YPO1601-MONOMER
FUMt2_3pp,YPO0347-MONOMER
KAS15,YPO1597-MONOMER
FUMtex,YPO1222-MONOMER
KAT1,YPO3767-MONOMER
LPLIPAL1E180pp,YPO3080-MONOMER
LPLIPAL1E181pp,YPO3080-MONOMER
LPLIPAL1G120pp,YPO3080-MONOMER
ACACT11,YPO3767-MONOMER
G1PACT,YPO4119-MONOMER_mod_mg2(1)
ACACT8,YPO3767-MONOMER
ACACT13,YPO3767-MONOMER
ACACT10,YPO3767-MONOMER
ACACT9,YPO3767-MONOMER
LPLIPAL1G140pp,YPO3080-MONOMER
LPLIPAL1G141pp,YPO3080-MONOMER
LPLIPAL1G160pp,YPO3080-MONOMER
LPLIPAL1G161pp,YPO3080-MONOMER
LPLIPAL1G180pp,YPO3080-MONOMER
LPLIPAL1G181pp,YPO3080-MONOMER
ACACT12,YPO3767-MONOMER
ACACT8r,YPO3767-MONOMER
LPLIPAL2A120,YPO3830-MONOMER
KDOCT2,YPO1400-MONOMER
G1Ptex,YPO1222-MONOMER
KDOPP,YPO3578-MONOMER
KDOPS,YPO2021-MONOMER
LPLIPAL2A140,YPO3830-MONOMER
LPLIPAL2A141,YPO3830-MONOMER
LPLIPAL2A160,YPO3830-MONOMER
Kt2pp,YPO2675-MONOMER OR YPO0239-MONOMER OR YPO0006-MONOMER OR CPLX_Kt2pp-0
Kt3pp,YPO1958-MONOMER OR YPO4048-MONOMER OR YPO3094-MONOMER
LPLIPAL2A161,YPO3830-MONOMER
G1PTT,YPO3861-MONOMER
LPLIPAL2A180,YPO3830-MONOMER
Ktex,YPO1222-MONOMER
LA4NTpp,YPO2418-MONOMER
LACZpp,YPO0616-MONOMER
LALGP,YPO3230-MONOMER
LCTStex,YPO1222-MONOMER
LPLIPAL2A181,YPO3830-MONOMER
LPLIPAL2ATE120,YPO3830-MONOMER
LPLIPAL2ATE140,YPO3830-MONOMER
LPLIPAL2ATE141,YPO3830-MONOMER
LPLIPAL2ATE160,YPO3830-MONOMER
LPLIPAL2ATE161,YPO3830-MONOMER
LDH_D,YPO1177-MONOMER OR YPO2329-MONOMER
LDH_D2,YPO1177-MONOMER
LPLIPAL2ATE180,YPO3830-MONOMER
LEUabcpp,CPLX_LEUabcpp-0 OR CPLX_ILEabcpp-0
LPLIPAL2ATE181,YPO3830-MONOMER
LEUt2rpp,YPO3202-MONOMER
G1SAT,YPO3389-MONOMER_mod_pydx5p(1)
LEUTAi,YPO3899-MONOMER_mod_pydx5p(6) OR YPO3899-MONOMER_mod_pydx5p(1) OR YPO0322-MONOMER
LPLIPAL2ATG120,YPO3830-MONOMER
LPLIPAL2ATG140,YPO3830-MONOMER
LEUtex,YPO1222-MONOMER
LPLIPAL2ATG141,YPO3830-MONOMER
G3PAT120,YPO0312-MONOMER
LPLIPAL2ATG160,YPO3830-MONOMER
LEUTRS,YPO2610-MONOMER
LGTHL,YPO2381-MONOMER
LPLIPAL2ATG161,YPO3830-MONOMER
L_LACD2,YPO1569-MONOMER
G3PAT140,YPO0312-MONOMER
L_LACD3,YPO1569-MONOMER
L_LACtex,YPO1222-MONOMER
LPADSS,YPO1057-MONOMER
LPLIPAL1A120pp,YPO3080-MONOMER
LPLIPAL1A140pp,YPO3080-MONOMER
LPLIPAL1A141pp,YPO3080-MONOMER
LPLIPAL1A160pp,YPO3080-MONOMER
LPLIPAL2ATG180,YPO3830-MONOMER
LPLIPAL2ATG181,YPO3830-MONOMER
LPLIPAL2E120,YPO3830-MONOMER
LPLIPAL2E140,YPO3830-MONOMER
LPLIPAL2E141,YPO3830-MONOMER
LPLIPAL2E160,YPO3830-MONOMER
LPLIPAL2E161,YPO3830-MONOMER
LPLIPAL2E180,YPO3830-MONOMER
LPLIPAL2E181,YPO3830-MONOMER
LPLIPAL1A161pp,YPO3080-MONOMER
LPLIPAL1A180pp,YPO3080-MONOMER
LPLIPAL1A181pp,YPO3080-MONOMER
LPLIPAL1E120pp,YPO3080-MONOMER
LPLIPAL2G120,YPO3830-MONOMER
LPLIPAL2G140,YPO3830-MONOMER
LPLIPAL1E140pp,YPO3080-MONOMER
G3PAT141,YPO0312-MONOMER
LPLIPAL1E141pp,YPO3080-MONOMER
LPLIPAL1E160pp,YPO3080-MONOMER
LPLIPAL2G141,YPO3830-MONOMER
LPLIPAL2G160,YPO3830-MONOMER
LPLIPAL2G161,YPO3830-MONOMER
LPLIPAL1E161pp,YPO3080-MONOMER
G3PAT160,YPO0312-MONOMER
MALTTRabcpp,CPLX_14GLUCANabcpp-0
LPLIPAL2G180,YPO3830-MONOMER
LPLIPAL2G181,YPO3830-MONOMER
LYSabcpp,CPLX_ARGabcpp-0
LYSt3pp,YPO0918-MONOMER
LYStex,YPO1222-MONOMER
MALTTRtexi,YPO3711-MONOMER
MALTTTRabcpp,CPLX_14GLUCANabcpp-0
MALTTTRtexi,YPO3711-MONOMER
LYSTRS,YPO0888-MONOMER_mod_mg2(6) OR YPO0888-MONOMER_mod_lys__L(1)
LYXI,YPO0329-MONOMER_mod_mn2(1)
G3PAT161,YPO0312-MONOMER
LYXt2pp,YPO0334-MONOMER
LYXtex,YPO1222-MONOMER
MAN1PT2,YPO3099-MONOMER
MAN6PI,YPO2263-MONOMER
M1PD,YPO4067-MONOMER
MACPD,YPO2757-MONOMER
MAN6Ptex,YPO1222-MONOMER
MALDDH,YPO2496-MONOMER_mod_k(1)_mod_mg2(1)
G3PAT180,YPO0312-MONOMER
MALDt2_2pp,YPO3992-MONOMER
MALDtex,YPO1222-MONOMER
MANGLYCtex,YPO1222-MONOMER
MANptspp,CPLX_GAMptspp-0
MALS,YPO3726-MONOMER
MALt2_2pp,YPO3992-MONOMER
MANtex,YPO1222-MONOMER
MALt2_3pp,YPO0347-MONOMER
G3PAT181,YPO0312-MONOMER
MALTabcpp,CPLX_14GLUCANabcpp-0
MALtex,YPO1222-MONOMER
MALTHXabcpp,CPLX_14GLUCANabcpp-0
MALTHXtexi,YPO3711-MONOMER
MCOATA,CPLX_MCOATA-0
MCPST,YPO1194-MONOMER
MCTP1App,YPO0549-MONOMER OR YPO2604-MONOMER OR YPO3393-MONOMER OR YPO0145-MONOMER
MCTP1Bpp,YPO3393-MONOMER OR YPO0145-MONOMER
MCTP2App,YPO0549-MONOMER OR YPO2604-MONOMER OR YPO0145-MONOMER OR YPO3393-MONOMER
MDDCP1pp,YPO3506-MONOMER OR YPO2601-MONOMER
MDDCP2pp,YPO3506-MONOMER OR YPO2601-MONOMER
MALTPTabcpp,CPLX_14GLUCANabcpp-0
MALTptspp,CPLX_GLCptspp-1
MALTPTtexi,YPO3711-MONOMER
MDDCP3pp,YPO3506-MONOMER OR YPO2601-MONOMER
MALTtexi,YPO3711-MONOMER
MDDCP4pp,YPO3506-MONOMER OR YPO2601-MONOMER
G3PCabcpp,CPLX_GLYC3Pabcpp-0
MDDCP5pp,YPO3506-MONOMER OR YPO2601-MONOMER
MDDEP1pp,YPO3506-MONOMER OR YPO2752-MONOMER OR YPO1176-MONOMER
G3PCtex,YPO1222-MONOMER
MDDEP2pp,YPO3506-MONOMER OR YPO2752-MONOMER OR YPO1176-MONOMER
MDDEP3pp,YPO3506-MONOMER OR YPO2752-MONOMER OR YPO1176-MONOMER
G3PD2,YPO0068-MONOMER
MDDEP4pp,YPO3506-MONOMER OR YPO2752-MONOMER OR YPO1176-MONOMER
NI2t3pp,YPO1129-MONOMER
MDH,YPO3516-MONOMER
G3PD5,CPLX_G3PD5-0 OR YPO3937-MONOMER_mod_fad(1)
ME1,YPO1511-MONOMER_mod_mn2(1) OR YPO1511-MONOMER_mod_mg2(1)
ME2,YPO3034-MONOMER_mod_mn2(1) OR YPO3034-MONOMER_mod_mg2(1)
MLTGY4pp,YPO0452-MONOMER OR YPO1025-MONOMER OR YPO2957-MONOMER OR YPO2438-MONOMER OR YPO0954-MONOMER
MMETtex,YPO1222-MONOMER
MN2t3pp,YPO1129-MONOMER
MNLptspp,CPLX_MNLptspp-0
MECDPDH2,YPO2879-MONOMER_mod_mn2(1)
MECDPS,YPO3360-MONOMER_mod_mn2(1)
MELIBt2pp,YPO0995-MONOMER
MELIBtex,YPO1222-MONOMER
MEPCT,YPO3361-MONOMER_mod_mg2(1) OR YPO3361-MONOMER_mod_mn2(1) OR YPO3361-MONOMER_mod_cobalt2(1)
MNLtex,YPO1222-MONOMER
MNNH,YPO1283-MONOMER
MNt2pp,YPO2982-MONOMER
METabcpp,CPLX_METabcpp-0
G3PD6,CPLX_G3PD5-0
METAT,YPO0931-MONOMER_mod_k(4)_mod_mg2(1) OR YPO0931-MONOMER_mod_k(4)_mod_mn2(1) OR YPO0931-MONOMER_mod_k(4)_mod_cobalt2(1) OR YPO0931-MONOMER_mod_k(4)_mod_zn2(1) OR YPO0931-MONOMER_mod_k(4)_mod_cd2(1) OR YPO0931-MONOMER_mod_k(4)_mod_ni2(1) OR YPO0931-MONOMER_mod_k(4)_mod_ca2(1) OR YPO0931-MONOMER_mod_nh4(4)_mod_mg2(1) OR YPO0931-MONOMER_mod_nh4(4)_mod_mn2(1) OR YPO0931-MONOMER_mod_nh4(4)_mod_cobalt2(1) OR YPO0931-MONOMER_mod_nh4(4)_mod_zn2(1) OR YPO0931-MONOMER_mod_nh4(4)_mod_cd2(1) OR YPO0931-MONOMER_mod_nh4(4)_mod_ni2(1) OR YPO0931-MONOMER_mod_nh4(4)_mod_ca2(1) OR YPO0931-MONOMER_mod_tl(4)_mod_mg2(1) OR YPO0931-MONOMER_mod_tl(4)_mod_mn2(1) OR YPO0931-MONOMER_mod_tl(4)_mod_cobalt2(1) OR YPO0931-MONOMER_mod_tl(4)_mod_zn2(1) OR YPO0931-MONOMER_mod_tl(4)_mod_cd2(1) OR YPO0931-MONOMER_mod_tl(4)_mod_ni2(1) OR YPO0931-MONOMER_mod_tl(4)_mod_ca2(1) OR YPO0931-MONOMER_mod_cs(4)_mod_mg2(1) OR YPO0931-MONOMER_mod_cs(4)_mod_mn2(1) OR YPO0931-MONOMER_mod_cs(4)_mod_cobalt2(1) OR YPO0931-MONOMER_mod_cs(4)_mod_zn2(1) OR YPO0931-MONOMER_mod_cs(4)_mod_cd2(1) OR YPO0931-MONOMER_mod_cs(4)_mod_ni2(1) OR YPO0931-MONOMER_mod_cs(4)_mod_ca2(1) OR YPO0931-MONOMER_mod_LI(4)_mod_mg2(1) OR YPO0931-MONOMER_mod_LI(4)_mod_mn2(1) OR YPO0931-MONOMER_mod_LI(4)_mod_cobalt2(1) OR YPO0931-MONOMER_mod_LI(4)_mod_zn2(1) OR YPO0931-MONOMER_mod_LI(4)_mod_cd2(1) OR YPO0931-MONOMER_mod_LI(4)_mod_ni2(1) OR YPO0931-MONOMER_mod_LI(4)_mod_ca2(1) OR YPO0931-MONOMER_mod_na1(4)_mod_mg2(1) OR YPO0931-MONOMER_mod_na1(4)_mod_mn2(1) OR YPO0931-MONOMER_mod_na1(4)_mod_cobalt2(1) OR YPO0931-MONOMER_mod_na1(4)_mod_zn2(1) OR YPO0931-MONOMER_mod_na1(4)_mod_cd2(1) OR YPO0931-MONOMER_mod_na1(4)_mod_ni2(1) OR YPO0931-MONOMER_mod_na1(4)_mod_ca2(1)
METDabcpp,CPLX_METabcpp-0
MNtex,YPO1222-MONOMER
MOAT,YPO0055-MONOMER
MOAT2,YPO0055-MONOMER
METDtex,YPO1222-MONOMER
METS,YPO3722-MONOMER_mod_zn2(1)_mod_cbl1(1) OR YPO3788-MONOMER_mod_zn2(1)
G3PD7,CPLX_G3PD5-0
METSOX1tex,YPO1222-MONOMER
MOBDabcpp,CPLX_MOBDabcpp-0 OR CPLX_MOBDabcpp-1 OR CPLX_MOBDabcpp-2
MOBDtex,YPO1222-MONOMER
MOHMT,YPO3401-MONOMER_mod_mg2(1)
METSOX2tex,YPO1222-MONOMER
MPTG,YPO3393-MONOMER OR YPO0145-MONOMER
G3PEabcpp,CPLX_GLYC3Pabcpp-0
MPTG2,YPO3393-MONOMER OR YPO0145-MONOMER
MSO3abcpp,CPLX_BUTSO3abcpp-0
MSO3tex,YPO1222-MONOMER
MTAN,YPO3384-MONOMER
MTHFC,YPO2824-MONOMER
METSOXR1,CPLX_METSOXR1-0 OR CPLX_METSOXR1-1
METSOXR2,CPLX_METSOXR2-0 OR CPLX_METSOXR2-1
METtex,YPO1222-MONOMER
METTRS,YPO1522-MONOMER_mod_zn2(2)
MG2tex,YPO1222-MONOMER
MG2tpp,YPO3837-MONOMER
MG2uabcpp,YPO1661-MONOMER
MGSA,YPO1441-MONOMER
MTHFD,YPO2824-MONOMER
MTHFR2,YPO0117-MONOMER
MTRPOX,YPO2448-MONOMER
MI1PP,YPO2899-MONOMER_mod_mg2(1)
N2Otex,YPO1222-MONOMER
MICITDr,YPO3415-MONOMER
G3PEtex,YPO1222-MONOMER
MLTG1,YPO3200-MONOMER
NACODA,YPO3928-MONOMER_mod_zn2(1)
NACtex,YPO1222-MONOMER
NADDP,YPO3736-MONOMER
MLTG2,YPO3200-MONOMER
MLTG3,YPO3200-MONOMER
G3PGabcpp,CPLX_GLYC3Pabcpp-0
MLTG4,YPO3200-MONOMER
MLTG5,YPO3200-MONOMER
NADH10,YPO1617-MONOMER_mod_mg2(1)_mod_cu(1)_mod_fad(1)
NADH16pp,CPLX_NADH16pp-0
NADH17pp,CPLX_NADH16pp-0
NADH18pp,CPLX_NADH16pp-0
NADH5,YPO1617-MONOMER_mod_mg2(1)_mod_cu(1)_mod_fad(1)
NADH9,YPO1617-MONOMER_mod_mg2(1)_mod_cu(1)_mod_fad(1)
NADK,YPO1106-MONOMER_mod_mg2(1)
NADPHQR2,YPO0670-MONOMER
MLTGY1pp,YPO0452-MONOMER OR YPO1025-MONOMER OR YPO2957-MONOMER OR YPO2438-MONOMER OR YPO0954-MONOMER
MLTGY2pp,YPO0452-MONOMER OR YPO1025-MONOMER OR YPO2957-MONOMER OR YPO2438-MONOMER OR YPO0954-MONOMER
MLTGY3pp,YPO0452-MONOMER OR YPO1025-MONOMER OR YPO2957-MONOMER OR YPO2438-MONOMER OR YPO0954-MONOMER
NI2tex,YPO1222-MONOMER
NADPHQR3,YPO0670-MONOMER
G3PGtex,YPO1222-MONOMER
NADPHQR4,YPO0670-MONOMER
NADTRHD,YPO3914-MONOMER OR CPLX_NADTRHD-0
NAMNPP,YPO1413-MONOMER
NI2tpp,YPO3837-MONOMER
NI2uabcpp,YPO1661-MONOMER
NMNAT,YPO2607-MONOMER_mod_mg2(1) OR YPO0444-MONOMER
NMNPtpp,YPO1128-MONOMER
NAt3_1p5pp,YPO2142-MONOMER
NMNtex,YPO1222-MONOMER
NAt3_2pp,YPO0470-MONOMER
G3PIabcpp,CPLX_GLYC3Pabcpp-0
NAt3pp,YPO4048-MONOMER OR YPO1958-MONOMER
NAtex,YPO1222-MONOMER
NDPK1,YPO3118-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mn2(1) OR YPO2883-MONOMER_mod_ca2(1)
NNAM,YPO2160-MONOMER
NNATr,YPO2607-MONOMER_mod_mg2(1)
NNDPR,YPO3424-MONOMER_mod_mg2(1)
NO2t2rpp,YPO0159-MONOMER
NO2tex,YPO1222-MONOMER
NO3R1bpp,CPLX_NO3R1bpp-0
NO3R2bpp,CPLX_NO3R1bpp-0
NO3tex,YPO1222-MONOMER
NDPK2,YPO3118-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mn2(1) OR YPO2883-MONOMER_mod_ca2(1)
NDPK3,YPO2883-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mn2(1) OR YPO2883-MONOMER_mod_ca2(1) OR YPO3118-MONOMER_mod_mg2(1)
NDPK4,YPO3118-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mn2(1) OR YPO2883-MONOMER_mod_ca2(1)
NDPK5,YPO3118-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mn2(1) OR YPO2883-MONOMER_mod_ca2(1)
NDPK6,YPO3118-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mn2(1) OR YPO2883-MONOMER_mod_ca2(1)
NDPK7,YPO3118-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mn2(1) OR YPO2883-MONOMER_mod_ca2(1)
G3PItex,YPO1222-MONOMER
NDPK8,YPO3118-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mg2(1) OR YPO2883-MONOMER_mod_mn2(1) OR YPO2883-MONOMER_mod_ca2(1)
NH4tex,YPO1222-MONOMER
NH4tpp,YPO3142-MONOMER
NI2abcpp,YPO3820-MONOMER
NODOx,YPO2908-MONOMER_mod_fad(1)_mod_pheme(1)
NODOy,YPO2908-MONOMER_mod_fad(1)_mod_pheme(1)
NOtex,YPO1222-MONOMER
G3PSabcpp,CPLX_GLYC3Pabcpp-0
NPHS,YPO2525-MONOMER_mod_hco3(1)
G3PStex,YPO1222-MONOMER
NTD1,YPO2559-MONOMER OR YPO3358-MONOMER OR YPO2295-MONOMER_mod_mn2(1)
G5SD,YPO3221-MONOMER
NTD10,YPO3358-MONOMER
NTD11,YPO3358-MONOMER
OMMBLHX,YPO2621-MONOMER
G6PDA,YPO2627-MONOMER
OMPDC,YPO2227-MONOMER
NTD12,YPO2559-MONOMER OR YPO3358-MONOMER
NTD2,YPO3358-MONOMER OR YPO2295-MONOMER_mod_mn2(1)
NTD3,YPO2559-MONOMER OR YPO3358-MONOMER
NTD4,YPO3358-MONOMER
NTD5,YPO2559-MONOMER OR YPO3358-MONOMER OR YPO2295-MONOMER_mod_mn2(1)
OMPHHX,YPO0909-MONOMER
OP4ENH,YPO1766-MONOMER
OPHBDC,YPO3769-MONOMER_mod_mn2(1) OR YPO2773-MONOMER
OPHHX,YPO3779-MONOMER
NTD6,YPO2559-MONOMER OR YPO3358-MONOMER
NTD7,YPO3358-MONOMER
ORNabcpp,CPLX_ARGabcpp-0
G6PDH2r,YPO2066-MONOMER
ORNDC,YPO0960-MONOMER_mod_pydx5p(1)
ORNtex,YPO1222-MONOMER
OROTt2_2pp,YPO3992-MONOMER
NTD8,YPO2559-MONOMER OR YPO3358-MONOMER
NTD9,YPO3358-MONOMER
NTP1,YPO0365-MONOMER
OROTtex,YPO1222-MONOMER
ORPT,YPO0045-MONOMER
NTP10,YPO0365-MONOMER
NTP3,YPO0365-MONOMER
G6Ptex,YPO1222-MONOMER
NTP3pp,YPO1648-MONOMER
NTP5,YPO0365-MONOMER
OXGDC2,YPO2527-MONOMER_mod_mg2(1)_mod_mn2(1)_mod_thmpp(1)
P5CD,YPO1851-MONOMER
NTPP1,YPO3378-MONOMER_mod_mg2(1) OR YPO0565-MONOMER
P5CR,YPO0942-MONOMER
NTPP10,YPO0945-MONOMER_mod_mg2(1)
GAL1Ptex,YPO1222-MONOMER
NTPP11,YPO0945-MONOMER_mod_mg2(1)
NTPP2,YPO3378-MONOMER_mod_mg2(1) OR YPO0565-MONOMER
PA120abcpp,YPO1395-MONOMER
PA140abcpp,YPO1395-MONOMER
PA141abcpp,YPO1395-MONOMER
PA160abcpp,YPO1395-MONOMER
PA161abcpp,YPO1395-MONOMER
PA180abcpp,YPO1395-MONOMER
PA181abcpp,YPO1395-MONOMER
NTPP3,YPO3378-MONOMER_mod_mg2(1) OR YPO2167-MONOMER
NTPP4,YPO3378-MONOMER_mod_mg2(1) OR YPO2167-MONOMER
NTPP5,YPO3378-MONOMER_mod_mg2(1) OR YPO2054-MONOMER
NTPP6,YPO3378-MONOMER_mod_mg2(1)
NTPP7,YPO3378-MONOMER_mod_mg2(1)
NTPP8,YPO3378-MONOMER_mod_mg2(1)
NTPP9,YPO0945-MONOMER_mod_mg2(1)
PACALDtex,YPO1222-MONOMER
PANTS,YPO3402-MONOMER_mod_mg2(1)_mod_k(1) OR YPO3402-MONOMER_mod_mg2(1)_mod_nh4(1) OR YPO3402-MONOMER_mod_mn2(1)_mod_k(1) OR YPO3402-MONOMER_mod_mn2(1)_mod_nh4(1)
NTPTP1,YPO3383-MONOMER
NTPTP2,YPO3383-MONOMER
PAPA120,YPO2223-MONOMER
GALabcpp,CPLX_GLCabcpp-0
PAPA120pp,YPO2223-MONOMER
PAPA140,YPO2223-MONOMER
PAPA140pp,YPO2223-MONOMER
NTRIR2x,CPLX_NTRIR2x-0
O2Stex,YPO1222-MONOMER
O2tex,YPO1222-MONOMER
PAPA141,YPO2223-MONOMER
GALBDtex,YPO1222-MONOMER
OAADC,YPO2067-MONOMER
OBTFL,YPO2705-MONOMER
OCBT,YPO3446-MONOMER
PAPA141pp,YPO2223-MONOMER
PAPA160,YPO2223-MONOMER
PAPA160pp,YPO2223-MONOMER
PAPA161,YPO2223-MONOMER
PAPA161pp,YPO2223-MONOMER
PAPA180,YPO2223-MONOMER
PAPA180pp,YPO2223-MONOMER
OCDCAtexi,YPO2744-MONOMER
OCDCEAtexi,YPO2744-MONOMER
OCTAtex,YPO1222-MONOMER
OCTDPS,YPO3513-MONOMER_mod_mg2(1)
CTECOAI8,YPO3766-MONOMER
PAPA181,YPO2223-MONOMER
PAPA181pp,YPO2223-MONOMER
OHPBAT,YPO1389-MONOMER_mod_pydx5p(1)
PAPPT3,YPO0552-MONOMER
PGK,YPO0921-MONOMER
PAPSR,YPO3270-MONOMER OR YPO3868-MONOMER
PAPSR2,YPO1327-MONOMER OR YPO2383-MONOMER OR YPO0066-MONOMER
PDH,CPLX_PDH-0
