Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
SGL_RS00015	SGL_RS00015	1136	1540	SGL_RS00015-MONOMER
SGL_RS04780	SGL_RS04780	620560	621468	SGL_RS04780-MONOMER
SGL_RS11340	SGL_RS11340	2006824	2007807	SGL_RS11340-MONOMER
SGL_RS05105	SGL_RS05105	695290	695874	SGL_RS05105-MONOMER
SGL_RS01435	SGL_RS01435	15036	16439	SGL_RS01435-MONOMER
SGL_RS12655	SGL_RS12655	2295152	2297341	SGL_RS12655-MONOMER
SGL_RS11650	SGL_RS11650	2071379	2072074	SGL_RS11650-MONOMER
SGL_RS00090	SGL_RS00090	23890	24099	SGL_RS00090-MONOMER
SGL_RS18705	SGL_RS18705	608740	609226	SGL_RS18705-MONOMER
SGL_RS07095	SGL_RS07095	1116360	1116629	SGL_RS07095-MONOMER
SGL_RS16815	SGL_RS16815	3228463	3228693	SGL_RS16815-MONOMER
SGL_RS08860	SGL_RS08860	1491634	1492686	SGL_RS08860-MONOMER
SGL_RS17155	SGL_RS17155	3300563	3301393	SGL_RS17155-MONOMER
SGL_RS02530	SGL_RS02530	145164	145529	SGL_RS02530-MONOMER
SGL_RS09605	SGL_RS09605	1644905	1648090	SGL_RS09605-MONOMER
SGL_RS01860	SGL_RS01860	102151	102672	SGL_RS01860-MONOMER
SGL_RS10135	SGL_RS10135	1747520	1748893	SGL_RS10135-MONOMER
SGL_RS02640	SGL_RS02640	165871	166389	SGL_RS02640-MONOMER
SGL_RS06595	SGL_RS06595	1009234	1010574	SGL_RS06595-MONOMER
SGL_RS09230	SGL_RS09230	1576765	1578552	SGL_RS09230-MONOMER
SGL_RS03520	SGL_RS03520	349468	350298	SGL_RS03520-MONOMER
SGL_RS06745	SGL_RS06745	1042999	1043880	SGL_RS06745-MONOMER
SGL_RS14845	SGL_RS14845	2786798	2788417	SGL_RS14845-MONOMER
SGL_RS07545	SGL_RS07545	1219654	1220418	SGL_RS07545-MONOMER
SGL_RS03425	SGL_RS03425	331144	333027	SGL_RS03425-MONOMER
SGL_RS18370	SGL_RS18370	3569134	3569523	SGL_RS18370-MONOMER
SGL_RS07470	SGL_RS07470	1203028	1204098	SGL_RS07470-MONOMER
SGL_RS16960	SGL_RS16960	3261406	3262062	SGL_RS16960-MONOMER
SGL_RS01560	SGL_RS01560	37482	39119	SGL_RS01560-MONOMER
SGL_RS00465	SGL_RS00465	95697	95903	SGL_RS00465-MONOMER
SGL_RS01090	SGL_RS01090	95369	96241	SGL_RS01090-MONOMER
SGL_RS18770	SGL_RS18770	1167333	1167464	SGL_RS18770-MONOMER
SGL_RS02790	SGL_RS02790	194877	195617	SGL_RS02790-MONOMER
SGL_RS00600	SGL_RS00600	114514	115284	SGL_RS00600-MONOMER
SGL_RS15620	SGL_RS15620	2954593	2956089	SGL_RS15620-MONOMER
SGL_RS06985	SGL_RS06985	1094649	1095143	SGL_RS06985-MONOMER
SGL_RS05365	SGL_RS05365	749550	751037	SGL_RS05365-MONOMER
SGL_RS10510	SGL_RS10510	1827753	1828907	SGL_RS10510-MONOMER
SGL_RS04415	SGL_RS04415	548236	549132	SGL_RS04415-MONOMER
SGL_RS05865	SGL_RS05865	844180	845394	SGL_RS05865-MONOMER
SGL_RS13240	SGL_RS13240	2437235	2437888	SGL_RS13240-MONOMER
SGL_RS02055	SGL_RS02055	48067	48408	SGL_RS02055-MONOMER
SGL_RS11185	SGL_RS11185	1970952	1971968	SGL_RS11185-MONOMER
SGL_RS13920	SGL_RS13920	2583030	2583335	SGL_RS13920-MONOMER
SGL_RS11205	SGL_RS11205	1975056	1975481	SGL_RS11205-MONOMER
SGL_RS18240	SGL_RS18240	3541344	3542108	SGL_RS18240-MONOMER
SGL_RS06250	SGL_RS06250	930148	930843	SGL_RS06250-MONOMER
SGL_RS11735	SGL_RS11735	2086305	2087129	SGL_RS11735-MONOMER
SGL_RS17935	SGL_RS17935	3477551	3477754	SGL_RS17935-MONOMER
SGL_RS14455	SGL_RS14455	2696549	2696836	SGL_RS14455-MONOMER
SGL_RS08485	SGL_RS08485	1405436	1405975	SGL_RS08485-MONOMER
SGL_RS00195	SGL_RS00195	41411	42397	SGL_RS00195-MONOMER
SGL_RS01275	SGL_RS01275	25147	27345	SGL_RS01275-MONOMER
SGL_RS16780	SGL_RS16780	3224057	3224138	SGL_RS16780-tRNA
SGL_RS09460	SGL_RS09460	1621978	1623093	SGL_RS09460-MONOMER
SGL_RS18115	SGL_RS18115	3521783	3522367	SGL_RS18115-MONOMER
SGL_RS07375	SGL_RS07375	1184711	1185238	SGL_RS07375-MONOMER
SGL_RS15240	SGL_RS15240	2869752	2870699	SGL_RS15240-MONOMER
SGL_RS09730	SGL_RS09730	1673585	1674034	SGL_RS09730-MONOMER
SGL_RS18655	SGL_RS18655	160004	160093	SGL_RS18655-MONOMER
SGL_RS18815	SGL_RS18815	1467355	1467699	SGL_RS18815-MONOMER
SGL_RS15400	SGL_RS15400	2907447	2908058	SGL_RS15400-MONOMER
SGL_RS16965	SGL_RS16965	3262064	3262459	SGL_RS16965-MONOMER
SGL_RS01025	SGL_RS01025	80203	81933	SGL_RS01025-MONOMER
SGL_RS10005	SGL_RS10005	1722160	1722969	SGL_RS10005-MONOMER
SGL_RS12880	SGL_RS12880	2350140	2350256	SGL_RS12880-MONOMER
SGL_RS00060	SGL_RS00060	18822	20513	SGL_RS00060-MONOMER
SGL_RS07755	SGL_RS07755	1256905	1258263	SGL_RS07755-MONOMER
SGL_RS18800	SGL_RS18800	1419906	1420511	SGL_RS18800-MONOMER
SGL_RS00740	SGL_RS00740	25975	26195	SGL_RS00740-MONOMER
SGL_RS07940	SGL_RS07940	1296382	1296894	SGL_RS07940-MONOMER
SGL_RS11830	SGL_RS11830	2104439	2104912	SGL_RS11830-MONOMER
SGL_RS05495	SGL_RS05495	776551	776937	SGL_RS05495-MONOMER
SGL_RS08230	SGL_RS08230	1354094	1355074	SGL_RS08230-MONOMER
SGL_RS17700	SGL_RS17700	3425538	3426518	SGL_RS17700-MONOMER
SGL_RS03240	SGL_RS03240	290902	291174	SGL_RS03240-MONOMER
SGL_RS14155	SGL_RS14155	2632124	2633509	SGL_RS14155-MONOMER
SGL_RS03885	SGL_RS03885	422772	423509	SGL_RS03885-MONOMER
SGL_RS15965	SGL_RS15965	3034783	3035412	SGL_RS15965-MONOMER
SGL_RS02675	SGL_RS02675	173014	174525	SGL_RS02675-MONOMER
SGL_RS09800	SGL_RS09800	1685899	1687218	SGL_RS09800-MONOMER
SGL_RS11320	SGL_RS11320	2002241	2002894	SGL_RS11320-MONOMER
SGL_RS11355	SGL_RS11355	2010218	2011369	SGL_RS11355-MONOMER
SGL_RS07675	SGL_RS07675	1241313	1242191	SGL_RS07675-MONOMER
SGL_RS13175	SGL_RS13175	2422833	2423432	SGL_RS13175-MONOMER
SGL_RS11695	SGL_RS11695	2080885	2082720	SGL_RS11695-MONOMER
SGL_RS16210	SGL_RS16210	3088419	3088883	SGL_RS16210-MONOMER
SGL_RS01760	SGL_RS01760	79934	80191	SGL_RS01760-MONOMER
SGL_RS06510	SGL_RS06510	988072	989505	SGL_RS06510-MONOMER
SGL_RS06340	SGL_RS06340	953752	954456	SGL_RS06340-MONOMER
SGL_RS13810	SGL_RS13810	2564175	2564390	SGL_RS13810-MONOMER
SGL_RS19405	SGL_RS19405	196424	196564	SGL_RS19405-MONOMER
SGL_RS14250	SGL_RS14250	2651440	2651838	SGL_RS14250-MONOMER
SGL_RS13000	SGL_RS13000	2390216	2391454	SGL_RS13000-MONOMER
SGL_RS17330	SGL_RS17330	3342857	3344944	SGL_RS17330-MONOMER
SGL_RS15730	SGL_RS15730	2979896	2980600	SGL_RS15730-MONOMER
SGL_RS18010	SGL_RS18010	3497389	3498771	SGL_RS18010-MONOMER
SGL_RS09235	SGL_RS09235	1578725	1579243	SGL_RS09235-MONOMER
SGL_RS14855	SGL_RS14855	2791074	2791526	SGL_RS14855-MONOMER
SGL_RS06695	SGL_RS06695	1031202	1033787	SGL_RS06695-MONOMER
SGL_RS16015	SGL_RS16015	3042789	3043613	SGL_RS16015-MONOMER
SGL_RS10400	SGL_RS10400	1807333	1808724	SGL_RS10400-MONOMER
SGL_RS02960	SGL_RS02960	236356	237438	SGL_RS02960-MONOMER
SGL_RS12160	SGL_RS12160	2188230	2190236	SGL_RS12160-MONOMER
SGL_RS14605	SGL_RS14605	2730649	2731563	SGL_RS14605-MONOMER
SGL_RS10715	SGL_RS10715	1872656	1873648	SGL_RS10715-MONOMER
SGL_RS17225	SGL_RS17225	3319281	3320051	SGL_RS17225-MONOMER
SGL_RS10585	SGL_RS10585	1841056	1842690	SGL_RS10585-MONOMER
SGL_RS11470	SGL_RS11470	2031001	2032473	SGL_RS11470-MONOMER
SGL_RS18675	SGL_RS18675	383300	383794	SGL_RS18675-MONOMER
SGL_RS04465	SGL_RS04465	555642	556946	SGL_RS04465-MONOMER
SGL_RS05155	SGL_RS05155	706055	707131	SGL_RS05155-MONOMER
SGL_RS05680	SGL_RS05680	822461	822706	SGL_RS05680-MONOMER
SGL_RS05850	SGL_RS05850	841972	842613	SGL_RS05850-MONOMER
SGL_RS12295	SGL_RS12295	2221047	2221631	SGL_RS12295-MONOMER
SGL_RS06095	SGL_RS06095	903148	903606	SGL_RS06095-MONOMER
SGL_RS10765	SGL_RS10765	1883329	1884573	SGL_RS10765-MONOMER
SGL_RS18695	SGL_RS18695	520889	521357	SGL_RS18695-MONOMER
SGL_RS01945	SGL_RS01945	16740	17687	SGL_RS01945-MONOMER
SGL_RS17445	SGL_RS17445	3372152	3372493	SGL_RS17445-MONOMER
SGL_RS08340	SGL_RS08340	1380883	1381890	SGL_RS08340-MONOMER
SGL_RS01640	SGL_RS01640	56265	56831	SGL_RS01640-MONOMER
SGL_RS13885	SGL_RS13885	2578187	2579161	SGL_RS13885-MONOMER
SGL_RS09880	SGL_RS09880	1699970	1700431	SGL_RS09880-MONOMER
SGL_RS12475	SGL_RS12475	2254112	2256454	SGL_RS12475-MONOMER
SGL_RS00695	SGL_RS00695	13441	14229	SGL_RS00695-MONOMER
SGL_RS15490	SGL_RS15490	2923803	2924567	SGL_RS15490-MONOMER
SGL_RS05400	SGL_RS05400	754877	755602	SGL_RS05400-MONOMER
SGL_RS16095	SGL_RS16095	3060807	3061205	SGL_RS16095-MONOMER
SGL_RS04810	SGL_RS04810	627572	629272	SGL_RS04810-MONOMER
SGL_RS05530	SGL_RS05530	785665	787812	SGL_RS05530-MONOMER
SGL_RS11765	SGL_RS11765	2091711	2092178	SGL_RS11765-MONOMER
SGL_RS15155	SGL_RS15155	2849096	2850259	SGL_RS15155-MONOMER
SGL_RS11305	SGL_RS11305	1998460	1999347	SGL_RS11305-MONOMER
SGL_RS11895	SGL_RS11895	2123646	2123996	SGL_RS11895-MONOMER
SGL_RS15355	SGL_RS15355	2897634	2898653	SGL_RS15355-MONOMER
SGL_RS05055	SGL_RS05055	681707	682675	SGL_RS05055-MONOMER
SGL_RS17540	SGL_RS17540	3390028	3391602	SGL_RS17540-MONOMER
SGL_RS17835	SGL_RS17835	3459781	3460608	SGL_RS17835-MONOMER
SGL_RS06060	SGL_RS06060	893261	893590	SGL_RS06060-MONOMER
SGL_RS03970	SGL_RS03970	443913	444944	SGL_RS03970-MONOMER
SGL_RS10940	SGL_RS10940	1919436	1919816	SGL_RS10940-MONOMER
SGL_RS12970	SGL_RS12970	2385351	2385911	SGL_RS12970-MONOMER
SGL_RS03080	SGL_RS03080	260463	261638	SGL_RS03080-MONOMER
SGL_RS19335	SGL_RS19335	612924	613082	SGL_RS19335-MONOMER
SGL_RS00155	SGL_RS00155	34001	34624	SGL_RS00155-MONOMER
SGL_RS11085	SGL_RS11085	1947325	1948824	SGL_RS11085-MONOMER
SGL_RS04880	SGL_RS04880	642153	642467	SGL_RS04880-MONOMER
SGL_RS08865	SGL_RS08865	1493025	1494701	SGL_RS08865-MONOMER
SGL_RS06460	SGL_RS06460	981691	982605	SGL_RS06460-MONOMER
SGL_RS10455	SGL_RS10455	1821824	1822036	SGL_RS10455-MONOMER
SGL_RS16600	SGL_RS16600	3180380	3181537	SGL_RS16600-MONOMER
SGL_RS14450	SGL_RS14450	2696125	2696406	SGL_RS14450-MONOMER
SGL_RS17625	SGL_RS17625	3408051	3409316	SGL_RS17625-MONOMER
SGL_RS12195	SGL_RS12195	2197132	2197620	SGL_RS12195-MONOMER
SGL_RS09240	SGL_RS09240	1579624	1580538	SGL_RS09240-MONOMER
SGL_RS04265	SGL_RS04265	506252	508027	SGL_RS04265-MONOMER
SGL_RS17965	SGL_RS17965	3483472	3484590	SGL_RS17965-MONOMER
SGL_RS00470	SGL_RS00470	96124	96561	SGL_RS00470-MONOMER
SGL_RS09060	SGL_RS09060	1537828	1538811	SGL_RS09060-MONOMER
SGL_RS17910	SGL_RS17910	3474468	3474704	SGL_RS17910-MONOMER
SGL_RS03635	SGL_RS03635	370285	371490	SGL_RS03635-MONOMER
SGL_RS03215	SGL_RS03215	284508	285080	SGL_RS03215-MONOMER
SGL_RS18560	SGL_RS18560	31348	32598	SGL_RS18560-MONOMER
SGL_RS03730	SGL_RS03730	384980	385390	SGL_RS03730-MONOMER
SGL_RS08170	SGL_RS08170	1342775	1344130	SGL_RS08170-MONOMER
SGL_RS00320	SGL_RS00320	71474	71818	SGL_RS00320-MONOMER
SGL_RS13380	SGL_RS13380	2469245	2470426	SGL_RS13380-MONOMER
SGL_RS03940	SGL_RS03940	436234	437265	SGL_RS03940-MONOMER
SGL_RS16180	SGL_RS16180	3078838	3081210	SGL_RS16180-MONOMER
SGL_RS05710	SGL_RS05710	826637	826882	SGL_RS05710-MONOMER
SGL_RS16570	SGL_RS16570	3170475	3171317	SGL_RS16570-MONOMER
SGL_RS04360	SGL_RS04360	539288	539854	SGL_RS04360-MONOMER
SGL_RS15260	SGL_RS15260	2874164	2875525	SGL_RS15260-MONOMER
SGL_RS02570	SGL_RS02570	152154	153050	SGL_RS02570-MONOMER
SGL_RS12360	SGL_RS12360	2233809	2234273	SGL_RS12360-MONOMER
SGL_RS15915	SGL_RS15915	3020301	3021821	SGL_RS15915-MONOMER
SGL_RS05780	SGL_RS05780	835260	835799	SGL_RS05780-MONOMER
SGL_RS14650	SGL_RS14650	2738918	2739133	SGL_RS14650-MONOMER
SGL_RS14035	SGL_RS14035	2610073	2610516	SGL_RS14035-MONOMER
SGL_RS11580	SGL_RS11580	2050496	2050819	SGL_RS11580-MONOMER
SGL_RS19385	SGL_RS19385	44249	44419	SGL_RS19385-MONOMER
SGL_RS08490	SGL_RS08490	1405981	1406847	SGL_RS08490-MONOMER
SGL_RS11630	SGL_RS11630	2067522	2068763	SGL_RS11630-MONOMER
SGL_RS01140	SGL_RS01140	3660	3839	SGL_RS01140-MONOMER
SGL_RS10810	SGL_RS10810	1892213	1892458	SGL_RS10810-MONOMER
SGL_RS19440	SGL_RS19440	1144258	1144407	SGL_RS19440-MONOMER
SGL_RS09735	SGL_RS09735	1674044	1674298	SGL_RS09735-MONOMER
SGL_RS02065	SGL_RS02065	48663	49868	SGL_RS02065-MONOMER
SGL_RS08740	SGL_RS08740	1467776	1467976	SGL_RS08740-MONOMER
SGL_RS04515	SGL_RS04515	566983	568905	SGL_RS04515-MONOMER
SGL_RS04630	SGL_RS04630	585497	586342	SGL_RS04630-MONOMER
SGL_RS07945	SGL_RS07945	1296993	1297499	SGL_RS07945-MONOMER
SGL_RS01695	SGL_RS01695	66033	68225	SGL_RS01695-MONOMER
SGL_RS15535	SGL_RS15535	2933159	2934172	SGL_RS15535-MONOMER
SGL_RS17260	SGL_RS17260	3327006	3329890	SGL_RS17260-rRNA
SGL_RS08055	SGL_RS08055	1320835	1321839	SGL_RS08055-MONOMER
SGL_RS16375	SGL_RS16375	3119608	3121176	SGL_RS16375-MONOMER
SGL_RS05125	SGL_RS05125	698970	700814	SGL_RS05125-MONOMER
SGL_RS11395	SGL_RS11395	2017964	2018788	SGL_RS11395-MONOMER
SGL_RS07680	SGL_RS07680	1242336	1242605	SGL_RS07680-MONOMER
SGL_RS14540	SGL_RS14540	2717177	2717713	SGL_RS14540-MONOMER
SGL_RS16085	SGL_RS16085	3058411	3060339	SGL_RS16085-MONOMER
SGL_RS11585	SGL_RS11585	2050948	2051412	SGL_RS11585-MONOMER
SGL_RS11135	SGL_RS11135	1958582	1959325	SGL_RS11135-MONOMER
SGL_RS02625	SGL_RS02625	161088	161642	SGL_RS02625-MONOMER
SGL_RS18200	SGL_RS18200	3535165	3535938	SGL_RS18200-MONOMER
SGL_RS09245	SGL_RS09245	1580586	1580801	SGL_RS09245-MONOMER
SGL_RS19315	SGL_RS19315	25832	26032	SGL_RS19315-MONOMER
SGL_RS16755	SGL_RS16755	3218679	3219131	SGL_RS16755-MONOMER
SGL_RS02045	SGL_RS02045	44948	46789	SGL_RS02045-MONOMER
SGL_RS12400	SGL_RS12400	2238277	2238954	SGL_RS12400-MONOMER
SGL_RS16685	SGL_RS16685	3200940	3201452	SGL_RS16685-MONOMER
SGL_RS03470	SGL_RS03470	339737	340999	SGL_RS03470-MONOMER
SGL_RS06700	SGL_RS06700	1033902	1035545	SGL_RS06700-MONOMER
SGL_RS16835	SGL_RS16835	3231569	3232879	SGL_RS16835-MONOMER
SGL_RS06805	SGL_RS06805	1052518	1052784	SGL_RS06805-MONOMER
SGL_RS03135	SGL_RS03135	270476	271369	SGL_RS03135-MONOMER
SGL_RS14880	SGL_RS14880	2794938	2795375	SGL_RS14880-MONOMER
SGL_RS17775	SGL_RS17775	3442661	3443311	SGL_RS17775-MONOMER
SGL_RS17875	SGL_RS17875	3465779	3467743	SGL_RS17875-MONOMER
SGL_RS07130	SGL_RS07130	1130313	1131683	SGL_RS07130-MONOMER
SGL_RS00530	SGL_RS00530	104141	105274	SGL_RS00530-MONOMER
SGL_RS14120	SGL_RS14120	2626573	2627874	SGL_RS14120-MONOMER
SGL_RS18950	SGL_RS18950	2210006	2210161	SGL_RS18950-MONOMER
SGL_RS15660	SGL_RS15660	2962706	2963227	SGL_RS15660-MONOMER
SGL_RS06925	SGL_RS06925	1080695	1081696	SGL_RS06925-MONOMER
SGL_RS13315	SGL_RS13315	2454087	2455082	SGL_RS13315-MONOMER
SGL_RS02465	SGL_RS02465	131877	132407	SGL_RS02465-MONOMER
SGL_RS19080	SGL_RS19080	3043636	3043926	SGL_RS19080-MONOMER
SGL_RS13475	SGL_RS13475	2490326	2493004	SGL_RS13475-MONOMER
SGL_RS02000	SGL_RS02000	32912	33544	SGL_RS02000-MONOMER
SGL_RS10290	SGL_RS10290	1781209	1782060	SGL_RS10290-MONOMER
SGL_RS14790	SGL_RS14790	2772470	2773453	SGL_RS14790-MONOMER
SGL_RS05805	SGL_RS05805	837741	837986	SGL_RS05805-MONOMER
SGL_RS18740	SGL_RS18740	969475	969561	SGL_RS18740-MONOMER
SGL_RS08345	SGL_RS08345	1382086	1382568	SGL_RS08345-MONOMER
SGL_RS12010	SGL_RS12010	2146801	2147376	SGL_RS12010-MONOMER
SGL_RS15340	SGL_RS15340	2893184	2894779	SGL_RS15340-MONOMER
SGL_RS05650	SGL_RS05650	816298	816969	SGL_RS05650-MONOMER
SGL_RS08620	SGL_RS08620	1437373	1438602	SGL_RS08620-MONOMER
SGL_RS18135	SGL_RS18135	3524938	3525450	SGL_RS18135-MONOMER
SGL_RS08945	SGL_RS08945	1514130	1515338	SGL_RS08945-MONOMER
SGL_RS09885	SGL_RS09885	1700893	1701135	SGL_RS09885-MONOMER
SGL_RS06065	SGL_RS06065	893583	893972	SGL_RS06065-MONOMER
SGL_RS19495	SGL_RS19495	3246231	3246386	SGL_RS19495-MONOMER
SGL_RS15545	SGL_RS15545	2935471	2937525	SGL_RS15545-MONOMER
SGL_RS13735	SGL_RS13735	2550059	2550523	SGL_RS13735-MONOMER
SGL_RS13045	SGL_RS13045	2399210	2400616	SGL_RS13045-MONOMER
SGL_RS13570	SGL_RS13570	2516150	2516527	SGL_RS13570-MONOMER
SGL_RS16705	SGL_RS16705	3204740	3205651	SGL_RS16705-MONOMER
SGL_RS04055	SGL_RS04055	462147	462554	SGL_RS04055-MONOMER
SGL_RS17320	SGL_RS17320	3341880	3342128	SGL_RS17320-MONOMER
SGL_RS16770	SGL_RS16770	3221251	3222435	SGL_RS16770-MONOMER
SGL_RS02500	SGL_RS02500	141123	141428	SGL_RS02500-MONOMER
SGL_RS01985	SGL_RS01985	29098	29895	SGL_RS01985-MONOMER
SGL_RS11420	SGL_RS11420	2022028	2023071	SGL_RS11420-MONOMER
SGL_RS05200	SGL_RS05200	714465	716153	SGL_RS05200-MONOMER
SGL_RS16870	SGL_RS16870	3237125	3238258	SGL_RS16870-MONOMER
SGL_RS08870	SGL_RS08870	1494758	1496830	SGL_RS08870-MONOMER
SGL_RS17665	SGL_RS17665	3418971	3419420	SGL_RS17665-MONOMER
SGL_RS03300	SGL_RS03300	303939	305546	SGL_RS03300-MONOMER
SGL_RS03525	SGL_RS03525	350509	350916	SGL_RS03525-MONOMER
SGL_RS06875	SGL_RS06875	1065660	1069010	SGL_RS06875-MONOMER
SGL_RS03430	SGL_RS03430	333130	334485	SGL_RS03430-MONOMER
SGL_RS10140	SGL_RS10140	1749146	1750510	SGL_RS10140-MONOMER
SGL_RS16505	SGL_RS16505	3154910	3156664	SGL_RS16505-MONOMER
SGL_RS09250	SGL_RS09250	1580932	1581810	SGL_RS09250-MONOMER
SGL_RS06600	SGL_RS06600	1010710	1011759	SGL_RS06600-MONOMER
SGL_RS12085	SGL_RS12085	2158543	2159355	SGL_RS12085-MONOMER
SGL_RS18580	SGL_RS18580	3853	4406	SGL_RS18580-MONOMER
SGL_RS03185	SGL_RS03185	280127	280951	SGL_RS03185-MONOMER
SGL_RS17075	SGL_RS17075	3283575	3284165	SGL_RS17075-MONOMER
SGL_RS12635	SGL_RS12635	2290089	2290421	SGL_RS12635-MONOMER
SGL_RS12035	SGL_RS12035	2151437	2151508	SGL_RS12035-tRNA
SGL_RS00475	SGL_RS00475	96554	97156	SGL_RS00475-MONOMER
SGL_RS10335	SGL_RS10335	1792784	1793608	SGL_RS10335-MONOMER
SGL_RS01565	SGL_RS01565	39171	42311	SGL_RS01565-MONOMER
SGL_RS01835	SGL_RS01835	94710	97901	SGL_RS01835-MONOMER
SGL_RS19235	SGL_RS19235	2156344	2156436	SGL_RS19235-MONOMER
SGL_RS00605	SGL_RS00605	115503	116540	SGL_RS00605-MONOMER
SGL_RS10515	SGL_RS10515	1828997	1829491	SGL_RS10515-MONOMER
SGL_RS04420	SGL_RS04420	549129	549701	SGL_RS04420-MONOMER
SGL_RS02705	SGL_RS02705	177592	178038	SGL_RS02705-MONOMER
SGL_RS12140	SGL_RS12140	2181013	2181975	SGL_RS12140-MONOMER
SGL_RS04025	SGL_RS04025	456975	458297	SGL_RS04025-MONOMER
SGL_RS05325	SGL_RS05325	742080	742688	SGL_RS05325-MONOMER
SGL_RS12705	SGL_RS12705	2304558	2305886	SGL_RS12705-MONOMER
SGL_RS13245	SGL_RS13245	2437922	2438815	SGL_RS13245-MONOMER
SGL_RS02810	SGL_RS02810	197624	200185	SGL_RS02810-MONOMER
SGL_RS13435	SGL_RS13435	2481984	2482688	SGL_RS13435-MONOMER
SGL_RS11190	SGL_RS11190	1972058	1972549	SGL_RS11190-MONOMER
SGL_RS04250	SGL_RS04250	503943	504719	SGL_RS04250-MONOMER
SGL_RS13535	SGL_RS13535	2508477	2509034	SGL_RS13535-MONOMER
SGL_RS00035	SGL_RS00035	15233	15481	SGL_RS00035-MONOMER
SGL_RS08495	SGL_RS08495	1407043	1408455	SGL_RS08495-MONOMER
SGL_RS15320	SGL_RS15320	2887644	2889122	SGL_RS15320-MONOMER
SGL_RS08115	SGL_RS08115	1330930	1332144	SGL_RS08115-MONOMER
SGL_RS07380	SGL_RS07380	1185300	1186307	SGL_RS07380-MONOMER
SGL_RS09740	SGL_RS09740	1674350	1674898	SGL_RS09740-MONOMER
SGL_RS14385	SGL_RS14385	2682552	2683226	SGL_RS14385-MONOMER
SGL_RS12340	SGL_RS12340	2228445	2230328	SGL_RS12340-MONOMER
SGL_RS08745	SGL_RS08745	1468153	1468959	SGL_RS08745-MONOMER
SGL_RS12445	SGL_RS12445	2246867	2248483	SGL_RS12445-MONOMER
SGL_RS00660	SGL_RS00660	3367	3819	SGL_RS00660-MONOMER
SGL_RS15405	SGL_RS15405	2908175	2909383	SGL_RS15405-MONOMER
SGL_RS01030	SGL_RS01030	82196	82591	SGL_RS01030-MONOMER
SGL_RS05735	SGL_RS05735	829141	830085	SGL_RS05735-MONOMER
SGL_RS10015	SGL_RS10015	1723452	1724570	SGL_RS10015-MONOMER
SGL_RS07760	SGL_RS07760	1258444	1259751	SGL_RS07760-MONOMER
SGL_RS04935	SGL_RS04935	662952	663188	SGL_RS04935-MONOMER
SGL_RS04785	SGL_RS04785	621561	622247	SGL_RS04785-MONOMER
SGL_RS07950	SGL_RS07950	1297643	1298965	SGL_RS07950-MONOMER
SGL_RS11835	SGL_RS11835	2104943	2105608	SGL_RS11835-MONOMER
SGL_RS08235	SGL_RS08235	1355162	1356553	SGL_RS08235-MONOMER
SGL_RS13770	SGL_RS13770	2555593	2555916	SGL_RS13770-MONOMER
SGL_RS14225	SGL_RS14225	2645271	2646074	SGL_RS14225-MONOMER
SGL_RS15360	SGL_RS15360	2898710	2900080	SGL_RS15360-MONOMER
SGL_RS17800	SGL_RS17800	3452461	3453162	SGL_RS17800-MONOMER
SGL_RS09805	SGL_RS09805	1687326	1687448	SGL_RS09805-MONOMER
SGL_RS10875	SGL_RS10875	1906170	1907744	SGL_RS10875-MONOMER
SGL_RS13180	SGL_RS13180	2423621	2424349	SGL_RS13180-MONOMER
SGL_RS07685	SGL_RS07685	1242765	1242989	SGL_RS07685-MONOMER
SGL_RS11925	SGL_RS11925	2128767	2130941	SGL_RS11925-MONOMER
SGL_RS13860	SGL_RS13860	2575344	2575862	SGL_RS13860-MONOMER
SGL_RS17350	SGL_RS17350	3347941	3348201	SGL_RS17350-MONOMER
SGL_RS18470	SGL_RS18470	30281	30574	SGL_RS18470-MONOMER
SGL_RS01765	SGL_RS01765	80256	80447	SGL_RS01765-MONOMER
SGL_RS12545	SGL_RS12545	2270624	2271571	SGL_RS12545-MONOMER
SGL_RS06515	SGL_RS06515	989717	991603	SGL_RS06515-MONOMER
SGL_RS13815	SGL_RS13815	2564465	2565445	SGL_RS13815-MONOMER
SGL_RS15425	SGL_RS15425	2911990	2913048	SGL_RS15425-MONOMER
SGL_RS14255	SGL_RS14255	2651866	2652951	SGL_RS14255-MONOMER
SGL_RS18170	SGL_RS18170	3529323	3529994	SGL_RS18170-MONOMER
SGL_RS09255	SGL_RS09255	1582206	1583198	SGL_RS09255-MONOMER
SGL_RS14685	SGL_RS14685	2746288	2747334	SGL_RS14685-MONOMER
SGL_RS13075	SGL_RS13075	2405409	2406140	SGL_RS13075-MONOMER
SGL_RS17895	SGL_RS17895	3472053	3473210	SGL_RS17895-MONOMER
SGL_RS04750	SGL_RS04750	616456	616809	SGL_RS04750-MONOMER
SGL_RS06705	SGL_RS06705	1035593	1037089	SGL_RS06705-MONOMER
SGL_RS10405	SGL_RS10405	1808922	1810946	SGL_RS10405-MONOMER
SGL_RS10720	SGL_RS10720	1873698	1874846	SGL_RS10720-MONOMER
SGL_RS12845	SGL_RS12845	2337062	2338450	SGL_RS12845-MONOMER
SGL_RS02215	SGL_RS02215	78206	78445	SGL_RS02215-MONOMER
SGL_RS14610	SGL_RS14610	2731560	2732774	SGL_RS14610-MONOMER
SGL_RS07335	SGL_RS07335	1167961	1169019	SGL_RS07335-MONOMER
