Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
G12WB-3458	CD630_32910	3854197	3854781	G12WB-3458-MONOMER
G12WB-1683	CD630_15450	1793557	1794123	G12WB-1683-MONOMER
G12WB-1995	CD630_18510	2143244	2143555	G12WB-1995-MONOMER
G12WB-2268	CD630_21150	2444113	2446614	G12WB-2268-MONOMER
G12WB-3377	CD630_32110	3756839	3757489	G12WB-3377-MONOMER
G12WB-1585	CD630_14480	1678848	1679549	G12WB-1585-MONOMER
G12WB-858	CD630_07460	909825	910199	G12WB-858-MONOMER
G12WB-2685	CD630_25300	2922963	2923781	G12WB-2685-MONOMER
G12WB-3298	CD630_31350	3653683	3654561	G12WB-3298-MONOMER
G12WB-1512	CD630_13760	1593450	1593710	G12WB-1512-MONOMER
G12WB-2235	CD630_20830	2403629	2404999	G12WB-2235-MONOMER
G12WB-3113	CD630_29490	3426115	3426336	G12WB-3113-MONOMER
G12WB-3161	CD630_29960	3480424	3481149	G12WB-3161-MONOMER
G12WB-1431	CD630_12970	1503826	1504455	G12WB-1431-MONOMER
G12WB-265	CD630_01620	213854	215275	G12WB-265-MONOMER
G12WB-1145	CD630_10300	1202261	1203517	G12WB-1145-MONOMER
G12WB-3099	CD630_29360	3418525	3419520	G12WB-3099-MONOMER
G12WB-1367	CD630_12340	1437257	1437475	G12WB-1367-MONOMER
G12WB-3046	CD630_28860	3374005	3375366	G12WB-3046-MONOMER
G12WB-1559	CD630_14200	1648317	1649162	G12WB-1559-MONOMER
G12WB-3075	CD630_29120	3401767	3402192	G12WB-3075-MONOMER
G12WB-1252	CD630_11241	1322622	1322843	G12WB-1252-MONOMER
G12WB-1115	CD630_10000	1169889	1170674	G12WB-1115-MONOMER
G12WB-3524	CD630_33550	3919393	3919911	G12WB-3524-MONOMER
G12WB-3051	CD630_28910	3381820	3382251	G12WB-3051-MONOMER
G12WB-1158	CD630_10390	1223579	1224409	G12WB-1158-MONOMER
G12WB-1525	CD630_13870	1605727	1606713	G12WB-1525-MONOMER
G12WB-4383	CD630_11031	1294745	1294924	G12WB-4383-MONOMER
G12WB-2799	CD630_26480	3055922	3056596	G12WB-2799-MONOMER
G12WB-2968	CD630_28080	3278158	3278787	G12WB-2968-MONOMER
G12WB-3495	CD630_33271	3892478	3892774	G12WB-3495-MONOMER
G12WB-2008	CD630_18620	2155823	2164804	G12WB-2008-MONOMER
G12WB-2626	CD630_24710	2852646	2853422	G12WB-2626-MONOMER
G12WB-2707	CD630_25520	2951361	2952101	G12WB-2707-MONOMER
G12WB-413	CD630_03070	369408	369851	G12WB-413-MONOMER
G12WB-870	CD630_07580	928164	928898	G12WB-870-MONOMER
G12WB-2525	CD630_23750	2741481	2741789	G12WB-2525-MONOMER
G12WB-919	CD630_08090	981566	982576	G12WB-919-MONOMER
G12WB-1977	CD630_18320	2121258	2122271	G12WB-1977-MONOMER
G12WB-225	CD630_01210	165666	166961	G12WB-225-MONOMER
G12WB-2453	CD630_22991	2665251	2665403	G12WB-2453-MONOMER
G12WB-823	CD630_07121	871181	871387	G12WB-823-MONOMER
G12WB-838	CD630_07270	889217	890023	G12WB-838-MONOMER
G12WB-2665	CD630_25110	2899741	2900556	G12WB-2665-MONOMER
G12WB-24	CD630_00181	23269	23490	G12WB-24-MONOMER
G12WB-748	CD630_06390	761770	762891	G12WB-748-MONOMER
G12WB-2216	CD630_20650	2380224	2380601	G12WB-2216-MONOMER
G12WB-308	CD630_02050	268442	270472	G12WB-308-MONOMER
G12WB-2316	CD630_21590	2498152	2498937	G12WB-2316-MONOMER
G12WB-714	CD630_06020	725037	725285	G12WB-714-MONOMER
G12WB-2635	CD630_24800	2861904	2862743	G12WB-2635-MONOMER
G12WB-113	CD630_00590	85342	85563	G12WB-113-MONOMER
G12WB-2255	CD630_21021	2429283	2429444	G12WB-2255-MONOMER
G12WB-679	CD630_05670	676060	676908	G12WB-679-MONOMER
G12WB-3030	CD630_28700	3357631	3358605	G12WB-3030-MONOMER
G12WB-1540	CD630_14030	1622771	1624960	G12WB-1540-MONOMER
G12WB-513	CD630_04080	480432	480590	G12WB-513-MONOMER
G12WB-1065	CD630_09520	1120449	1120874	G12WB-1065-MONOMER
G12WB-1098	CD630_09830	1146970	1147599	G12WB-1098-MONOMER
G12WB-3508	CD630_33390	3904243	3904635	G12WB-3508-MONOMER
G12WB-104	CD630_00511	78699	78854	G12WB-104-MONOMER
G12WB-2206	CD630_20550	2369254	2369871	G12WB-2206-MONOMER
G12WB-1508	CD630_13710	1584830	1585882	G12WB-1508-MONOMER
G12WB-4261	CD630_25530	2952104	2953354	G12WB-4261-MONOMER
G12WB-215	CD630_01111	155947	156066	G12WB-215-MONOMER
G12WB-4486	CD630_21341	2471759	2471989	G12WB-4486-MONOMER
G12WB-3472	CD630_33050	3869081	3869665	G12WB-3472-MONOMER
G12WB-1993	CD630_18490	2140266	2142005	G12WB-1993-MONOMER
G12WB-4332	CD630_06012	724636	724791	G12WB-4332-MONOMER
G12WB-1021	CD630_09130	1096927	1097115	G12WB-1021-MONOMER
G12WB-393	CD630_02880	348576	349331	G12WB-393-MONOMER
G12WB-856	CD630_07440	908100	908888	G12WB-856-MONOMER
G12WB-395	CD630_02900	350241	350720	G12WB-395-MONOMER
G12WB-2084	CD630_19410	2238709	2239440	G12WB-2084-MONOMER
G12WB-1956	CD630_18100	2093917	2094294	G12WB-1956-MONOMER
G12WB-2233	CD630_20810	2401687	2402133	G12WB-2233-MONOMER
G12WB-3847	CD630_36560	4267574	4267882	G12WB-3847-MONOMER
G12WB-1957	CD630_18130	2096270	2096683	G12WB-1957-MONOMER
G12WB-819	CD630_07090	865181	867559	G12WB-819-MONOMER
G12WB-2648	CD630_24930	2877341	2879224	G12WB-2648-MONOMER
G12WB-3797	CD630_36090	4216604	4216804	G12WB-3797-MONOMER
G12WB-1892	CD630_17480	2025082	2025822	G12WB-1892-MONOMER
G12WB-2191	CD630_20430	2355598	2356296	G12WB-2191-MONOMER
G12WB-3044	CD630_28840	3372699	3373010	G12WB-3044-MONOMER
G12WB-3729	CD630_35480	4142422	4143315	G12WB-3729-MONOMER
G12WB-1829	CD630_16870	1960346	1961191	G12WB-1829-MONOMER
G12WB-2616	CD630_24610	2839854	2841701	G12WB-2616-MONOMER
G12WB-1112	CD630_09970	1163149	1166697	G12WB-1112-MONOMER
G12WB-3535	CD630_33660	3931675	3932565	G12WB-3535-MONOMER
G12WB-1748	CD630_16090	1862040	1863239	G12WB-1748-MONOMER
G12WB-3015	CD630_28550	3338142	3339161	G12WB-3015-MONOMER
G12WB-1523	CD630_13850	1603762	1604982	G12WB-1523-MONOMER
G12WB-3455	CD630_32880	3852139	3852456	G12WB-3455-MONOMER
G12WB-1653	CD630_15152	1757001	1757273	G12WB-1653-MONOMER
G12WB-1061	CD630_09480	1118565	1119464	G12WB-1061-MONOMER
G12WB-3493	CD630_33260	3890925	3892109	G12WB-3493-MONOMER
G12WB-3354	CD630_31880	3731127	3731612	G12WB-3354-MONOMER
G12WB-1572	CD630_14340	1664870	1665160	G12WB-1572-MONOMER
G12WB-1486	CD630_13510	1567179	1567937	G12WB-1486-MONOMER
G12WB-409	CD630_03030	364777	366039	G12WB-409-MONOMER
G12WB-3273	CD630_31110	3620470	3621798	G12WB-3273-MONOMER
G12WB-1498	CD630_13620	1576661	1577104	G12WB-1498-MONOMER
G12WB-3449	CD630_32820	3842259	3844628	G12WB-3449-MONOMER
G12WB-1974	CD630_18300	2118785	2119483	G12WB-1974-MONOMER
G12WB-3138	CD630_29720	3453760	3454539	G12WB-3138-MONOMER
G12WB-1417	CD630_12830	1491445	1491702	G12WB-1417-MONOMER
G12WB-3865	CD630_36730	4282275	4283060	G12WB-3865-MONOMER
G12WB-836	CD630_07250	886825	887769	G12WB-836-MONOMER
G12WB-3096	CD630_29340	3417584	3417955	G12WB-3096-MONOMER
G12WB-1350	CD630_12190	1417401	1418468	G12WB-1350-MONOMER
G12WB-1934	CD630_17870	2069707	2070870	G12WB-1934-MONOMER
G12WB-2210	CD630_20590	2373865	2375529	G12WB-2210-MONOMER
G12WB-3072	CD630_29100	3399856	3401166	G12WB-3072-MONOMER
G12WB-1211	CD630_10880	1281491	1282042	G12WB-1211-MONOMER
G12WB-802	CD630_06930	841629	842447	G12WB-802-MONOMER
G12WB-2633	CD630_24780	2859728	2860564	G12WB-2633-MONOMER
G12WB-3049	CD630_28890	3380278	3380421	G12WB-3049-MONOMER
G12WB-1134	CD630_10190	1190228	1190917	G12WB-1134-MONOMER
G12WB-2174	CD630_20260	2337785	2338198	G12WB-2174-MONOMER
G12WB-3029	CD630_28690	3355468	3357360	G12WB-3029-MONOMER
G12WB-2784	CD630_26330	3042427	3043764	G12WB-2784-MONOMER
G12WB-2911	CD630_27520	3195904	3196569	G12WB-2911-MONOMER
G12WB-2598	CD630_24450	2820567	2821064	G12WB-2598-MONOMER
G12WB-1096	CD630_09810	1144782	1146020	G12WB-1096-MONOMER
G12WB-2614	CD630_24591	2838161	2838277	G12WB-2614-MONOMER
G12WB-2699	CD630_25440	2941343	2942419	G12WB-2699-MONOMER
G12WB-2999	CD630_28390	3318178	3319683	G12WB-2999-MONOMER
G12WB-1505	CD630_13680	1582538	1584067	G12WB-1505-MONOMER
G12WB-2519	CD630_23690	2735262	2735594	G12WB-2519-MONOMER
G12WB-904	CD630_07930	964556	964942	G12WB-904-MONOMER
G12WB-1020	CD630_09120	1096496	1096825	G12WB-1020-MONOMER
G12WB-3470	CD630_33030	3867214	3867741	G12WB-3470-MONOMER
G12WB-2449	CD630_22952	2661427	2661588	G12WB-2449-MONOMER
G12WB-812	CD630_07020	854087	854770	G12WB-812-MONOMER
G12WB-1468	CD630_13330	1546822	1547730	G12WB-1468-MONOMER
G12WB-391	CD630_02860	347642	348043	G12WB-391-MONOMER
G12WB-2392	CD630_22370	2588354	2589157	G12WB-2392-MONOMER
G12WB-742	CD630_06330	756182	757261	G12WB-742-MONOMER
G12WB-3432	CD630_32650	3822535	3823215	G12WB-3432-MONOMER
G12WB-1954	CD630_18070	2090366	2090968	G12WB-1954-MONOMER
G12WB-2308	CD630_21510	2488952	2490112	G12WB-2308-MONOMER
G12WB-707	CD630_05940	718446	719759	G12WB-707-MONOMER
G12WB-3839	CD630_36520	4261503	4262909	G12WB-3839-MONOMER
G12WB-817	CD630_07070	860709	863207	G12WB-817-MONOMER
G12WB-657	CD630_05450	650099	650710	G12WB-657-MONOMER
G12WB-1085	CD630_09690	1137411	1137593	G12WB-1085-MONOMER
G12WB-1915	CD630_17680	2045871	2046998	G12WB-1915-MONOMER
G12WB-219	CD630_01150	158967	159182	G12WB-219-MONOMER
G12WB-1062	CD630_09490	1119464	1119697	G12WB-1062-MONOMER
G12WB-2245	CD630_20930	2417698	2418966	G12WB-2245-MONOMER
G12WB-781	CD630_06700	813559	813948	G12WB-781-MONOMER
G12WB-2613	CD630_24590	2836588	2837523	G12WB-2613-MONOMER
G12WB-2195	CD630_20451	2358453	2358626	G12WB-2195-MONOMER
G12WB-491	CD630_03851	453368	453553	G12WB-491-MONOMER
G12WB-2150	CD630_20040	2314631	2315284	G12WB-2150-MONOMER
G12WB-3013	CD630_28530	3335029	3336543	G12WB-3013-MONOMER
G12WB-4461	CD630_19491	2247903	2248085	G12WB-4461-MONOMER
G12WB-1036	CD630_09260	1102433	1102708	G12WB-1036-MONOMER
G12WB-2580	CD630_24290	2803833	2804909	G12WB-2580-MONOMER
G12WB-106	CD630_00530	80399	80794	G12WB-106-MONOMER
G12WB-1016	CD630_09080	1094548	1095342	G12WB-1016-MONOMER
G12WB-214	CD630_01110	154769	155950	G12WB-214-MONOMER
G12WB-2982	CD630_28210	3293302	3293949	G12WB-2982-MONOMER
G12WB-1480	CD630_13450	1562534	1562866	G12WB-1480-MONOMER
G12WB-2050	CD630_19060	2208126	2208308	G12WB-2050-MONOMER
G12WB-432	CD630_03230	389107	390879	G12WB-432-MONOMER
G12WB-100	CD630_00480	72425	72910	G12WB-100-MONOMER
G12WB-3447	CD630_32800	3837777	3840533	G12WB-3447-MONOMER
G12WB-1940	CD630_17930	2075085	2075453	G12WB-1940-MONOMER
G12WB-3882	CDP09	6830	6979	G12WB-3882-MONOMER
G12WB-1453	CD630_13180	1527283	1529394	G12WB-1453-MONOMER
G12WB-3863	CD630_36710	4280502	4281365	G12WB-3863-MONOMER
G12WB-1878	CD630_17340	2008811	2009431	G12WB-1878-MONOMER
G12WB-3828	CD630_36410	4250363	4251103	G12WB-3828-MONOMER
G12WB-3407	CD630_32400	3791857	3792615	G12WB-3407-MONOMER
G12WB-1931	CD630_17840	2065799	2066536	G12WB-1931-MONOMER
G12WB-1809	CD630_16671	1943511	1943687	G12WB-1809-MONOMER
G12WB-3780	CD630_35930	4199134	4199721	G12WB-3780-MONOMER
G12WB-3819	CD630_36330	4241742	4242548	G12WB-3819-MONOMER
G12WB-800	CD630_06910	838776	839555	G12WB-800-MONOMER
G12WB-1721	CD630_15831	1836026	1836295	G12WB-1721-MONOMER
G12WB-3700	CD630_35190	4112298	4113095	G12WB-3700-MONOMER
G12WB-1898	CD630_17530	2032005	2032850	G12WB-1898-MONOMER
G12WB-2172	CD630_20240	2335792	2336655	G12WB-2172-MONOMER
G12WB-1647	CD630_15110	1747923	1748837	G12WB-1647-MONOMER
G12WB-3492	CD630_33250	3889811	3890572	G12WB-3492-MONOMER
G12WB-762	CD630_06530	778334	779191	G12WB-762-MONOMER
G12WB-2595	CD630_24420	2818006	2819349	G12WB-2595-MONOMER
G12WB-1562	CD630_14230	1653165	1653404	G12WB-1562-MONOMER
G12WB-3419	CD630_32520	3806257	3806502	G12WB-3419-MONOMER
G12WB-2127	CD630_19860	2289764	2291200	G12WB-2127-MONOMER
G12WB-2997	CD630_28370	3315993	3317063	G12WB-2997-MONOMER
G12WB-1491	CD630_13560	1572566	1572994	G12WB-1491-MONOMER
G12WB-3330	CD630_31650	3698796	3699410	G12WB-3330-MONOMER
G12WB-2565	CD630_24140	2787279	2787635	G12WB-2565-MONOMER
G12WB-1019	CD630_09110	1096282	1096479	G12WB-1019-MONOMER
G12WB-1380	CD630_12470	1448300	1448755	G12WB-1380-MONOMER
G12WB-3209	CD630_30470	3540571	3541668	G12WB-3209-MONOMER
G12WB-2960	CD630_28000	3271729	3272091	G12WB-2960-MONOMER
G12WB-1466	CD630_13310	1545171	1545701	G12WB-1466-MONOMER
G12WB-1331	CD630_12000	1399745	1400107	G12WB-1331-MONOMER
G12WB-3126	CD630_29610	3438697	3439008	G12WB-3126-MONOMER
G12WB-1434	CD630_13000	1505541	1506992	G12WB-1434-MONOMER
G12WB-3430	CD630_32620	3819448	3820272	G12WB-3430-MONOMER
G12WB-1190	CD630_10670	1260265	1261482	G12WB-1190-MONOMER
G12WB-3091	CD630_29290	3414864	3415352	G12WB-3091-MONOMER
G12WB-3389	CD630_32220	3770578	3771771	G12WB-3389-MONOMER
G12WB-3837	CD630_36500	4258472	4260574	G12WB-3837-MONOMER
G12WB-1113	CD630_09980	1166882	1168816	G12WB-1113-MONOMER
G12WB-3069	CD630_29071	3398355	3398516	G12WB-3069-MONOMER
G12WB-3796	CD630_36080	4215680	4216408	G12WB-3796-MONOMER
G12WB-1912	CD630_17660	2043317	2043781	G12WB-1912-MONOMER
G12WB-287	CD630_01811	240359	240475	G12WB-287-MONOMER
G12WB-3008	CD630_28480	3329261	3330082	G12WB-3008-MONOMER
G12WB-1877	CD630_17330	2007799	2008821	G12WB-1877-MONOMER
G12WB-78	CD630_00260	42914	45361	G12WB-78-MONOMER
G12WB-2683	CD630_25280	2921714	2922397	G12WB-2683-MONOMER
G12WB-2778	CD630_26270	3034885	3035154	G12WB-2778-MONOMER
G12WB-744	CD630_06350	758061	758873	G12WB-744-MONOMER
G12WB-2148	CD630_20020	2312450	2312809	G12WB-2148-MONOMER
G12WB-2596	CD630_24430	2819362	2819604	G12WB-2596-MONOMER
G12WB-976	CD630_08680	1044697	1045626	G12WB-976-MONOMER
G12WB-2108	CD630_19660	2267177	2268475	G12WB-2108-MONOMER
G12WB-2579	CD630_24280	2803111	2803830	G12WB-2579-MONOMER
G12WB-2514	CD630_23640	2731997	2732221	G12WB-2514-MONOMER
G12WB-900	CD630_07890	961938	962615	G12WB-900-MONOMER
G12WB-2549	CD630_23980	2767388	2768248	G12WB-2549-MONOMER
G12WB-298	CD630_01930	251943	252227	G12WB-298-MONOMER
G12WB-2437	CD630_22840	2651047	2651469	G12WB-2437-MONOMER
G12WB-797	CD630_06880	832696	833226	G12WB-797-MONOMER
G12WB-2944	CD630_27850	3238591	3239703	G12WB-2944-MONOMER
G12WB-1	CD630_00010	1	1320	G12WB-1-MONOMER
G12WB-2379	CD630_22230	2574631	2575125	G12WB-2379-MONOMER
G12WB-731	CD630_06230	744929	745069	G12WB-731-MONOMER
G12WB-1414	CD630_12800	1486524	1486964	G12WB-1414-MONOMER
G12WB-145	CD630_00881	111238	111423	G12WB-145-MONOMER
G12WB-2293	CD630_21361	2473552	2473755	G12WB-2293-MONOMER
G12WB-702	CD630_05900	708285	713495	G12WB-702-MONOMER
G12WB-337	CD630_02340	297973	298185	G12WB-337-MONOMER
G12WB-3405	CD630_32380	3790875	3791357	G12WB-3405-MONOMER
G12WB-632	CD630_05190	619229	620407	G12WB-632-MONOMER
G12WB-1081	CD630_09650	1133954	1134571	G12WB-1081-MONOMER
G12WB-3779	CD630_35920	4198042	4198758	G12WB-3779-MONOMER
G12WB-3817	CD630_36310	4238657	4240744	G12WB-3817-MONOMER
G12WB-1053	CD630_09410	1111883	1112200	G12WB-1053-MONOMER
G12WB-2222	CD630_20710	2386592	2387314	G12WB-2222-MONOMER
G12WB-1850	CD630_17070	1981542	1982936	G12WB-1850-MONOMER
G12WB-1895	CD630_17510	2028161	2030548	G12WB-1895-MONOMER
G12WB-218	CD630_01140	158247	158924	G12WB-218-MONOMER
G12WB-4593	CD630_33911	3963993	3964187	G12WB-4593-MONOMER
G12WB-721	CD630_06120	735021	737132	G12WB-721-MONOMER
G12WB-76	CD630_00240	41392	41886	G12WB-76-MONOMER
G12WB-4440	CD630_16731	1950142	1950327	G12WB-4440-MONOMER
G12WB-1033	CD630_09240	1101707	1101880	G12WB-1033-MONOMER
G12WB-2092	CD630_19500	2248318	2249178	G12WB-2092-MONOMER
G12WB-2125	CD630_19840	2288110	2288721	G12WB-2125-MONOMER
G12WB-1005	CD630_08970	1079499	1079849	G12WB-1005-MONOMER
G12WB-2133	CD630_19903	2297643	2297819	G12WB-2133-MONOMER
G12WB-2530	CD630_23800	2745741	2746316	G12WB-2530-MONOMER
G12WB-2563	CD630_24120	2784876	2785514	G12WB-2563-MONOMER
G12WB-2041	CD630_18960	2200187	2200537	G12WB-2041-MONOMER
G12WB-4303	CD630_02731	335358	335558	G12WB-4303-MONOMER
G12WB-293	CD630_01880	245986	246912	G12WB-293-MONOMER
G12WB-2958	CD630_27990	3269001	3270896	G12WB-2958-MONOMER
G12WB-1935	CD630_17880	2070959	2071339	G12WB-1935-MONOMER
G12WB-3878	CDP05	2635	2739	G12WB-3878-MONOMER
G12WB-1397	CD630_12630	1468890	1469906	G12WB-1397-MONOMER
G12WB-1430	CD630_12960	1503125	1503664	G12WB-1430-MONOMER
G12WB-1870	CD630_17280	2000501	2000824	G12WB-1870-MONOMER
G12WB-3821	CD630_36350	4243980	4244834	G12WB-3821-MONOMER
G12WB-3352	CD630_31870	3729845	3730222	G12WB-3352-MONOMER
G12WB-3387	CD630_32201	3768878	3769132	G12WB-3387-MONOMER
G12WB-1782	CD630_16430	1905390	1906181	G12WB-1782-MONOMER
G12WB-3767	CD630_35800	4180049	4180792	G12WB-3767-MONOMER
G12WB-3756	CD630_35700	4170784	4171722	G12WB-3756-MONOMER
G12WB-3794	CD630_36060	4213415	4214599	G12WB-3794-MONOMER
G12WB-1712	CD630_15750	1824166	1824963	G12WB-1712-MONOMER
G12WB-3645	CD630_34650	4057326	4057787	G12WB-3645-MONOMER
G12WB-1833	CD630_16910	1963575	1964462	G12WB-1833-MONOMER
G12WB-1875	CD630_17310	2005891	2007042	G12WB-1875-MONOMER
G12WB-1634	CD630_14970	1734230	1734706	G12WB-1634-MONOMER
G12WB-3489	CD630_33220	3887417	3888250	G12WB-3489-MONOMER
G12WB-689	CD630_05780	690693	691943	G12WB-689-MONOMER
G12WB-74	CD630_00220	38540	40468	G12WB-74-MONOMER
G12WB-1544	CD630_14060	1629820	1630626	G12WB-1544-MONOMER
G12WB-341	CD630_02380	300506	300841	G12WB-341-MONOMER
G12WB-2070	CD630_19280	2225996	2227354	G12WB-2070-MONOMER
G12WB-2106	CD630_19640	2264832	2265419	G12WB-2106-MONOMER
G12WB-1481	CD630_13460	1562853	1563935	G12WB-1481-MONOMER
G12WB-3320	CD630_31563	3686128	3686364	G12WB-3320-MONOMER
G12WB-2507	CD630_23570	2725189	2725560	G12WB-2507-MONOMER
G12WB-2545	CD630_23940	2763689	2764195	G12WB-2545-MONOMER
G12WB-1376	CD630_12430	1445652	1446386	G12WB-1376-MONOMER
G12WB-3200	CD630_30380	3529842	3531251	G12WB-3200-MONOMER
G12WB-2915	CD630_27560	3203742	3204002	G12WB-2915-MONOMER
G12WB-2942	CD630_27830	3235407	3236093	G12WB-2942-MONOMER
G12WB-1304	CD630_11740	1373718	1374998	G12WB-1304-MONOMER
G12WB-3111	CD630_29471	3425019	3425207	G12WB-3111-MONOMER
G12WB-1382	CD630_12490	1449682	1450752	G12WB-1382-MONOMER
G12WB-1412	CD630_12780	1484813	1485259	G12WB-1412-MONOMER
G12WB-1186	CD630_10633	1256680	1256880	G12WB-1186-MONOMER
G12WB-3087	CD630_29250	3410441	3410758	G12WB-3087-MONOMER
G12WB-3338	CD630_31720	3706953	3707696	G12WB-3338-MONOMER
G12WB-3368	CD630_32020	3748555	3749685	G12WB-3368-MONOMER
G12WB-1094	CD630_09771	1142224	1142367	G12WB-1094-MONOMER
G12WB-3062	CD630_29010	3389730	3390149	G12WB-3062-MONOMER
G12WB-374	CD630_02690	329825	330586	G12WB-374-MONOMER
G12WB-3777	CD630_35900	4193714	4196920	G12WB-3777-MONOMER
G12WB-2851	CD630_26980	3117864	3118349	G12WB-2851-MONOMER
G12WB-2984	CD630_28230	3295403	3296779	G12WB-2984-MONOMER
G12WB-1814	CD630_16720	1947805	1949208	G12WB-1814-MONOMER
G12WB-1848	CD630_17050	1979561	1980664	G12WB-1848-MONOMER
G12WB-2672	CD630_25171	2908175	2908333	G12WB-2672-MONOMER
G12WB-2772	CD630_26210	3029497	3029754	G12WB-2772-MONOMER
G12WB-669	CD630_05570	662767	664434	G12WB-669-MONOMER
G12WB-719	CD630_06100	732195	733532	G12WB-719-MONOMER
G12WB-2571	CD630_24200	2793261	2794376	G12WB-2571-MONOMER
G12WB-973	CD630_08650	1041845	1042699	G12WB-973-MONOMER
G12WB-2054	CD630_19100	2210754	2211329	G12WB-2054-MONOMER
G12WB-2090	CD630_19480	2243725	2246202	G12WB-2090-MONOMER
G12WB-2510	CD630_23591	2729251	2729400	G12WB-2510-MONOMER
G12WB-850	CD630_07390	901618	902130	G12WB-850-MONOMER
G12WB-2493	CD630_23410	2707639	2709135	G12WB-2493-MONOMER
G12WB-2529	CD630_23790	2744618	2745688	G12WB-2529-MONOMER
G12WB-2419	CD630_22640	2623985	2625028	G12WB-2419-MONOMER
G12WB-783	CD630_06720	815706	816491	G12WB-783-MONOMER
G12WB-2899	CD630_27410	3180817	3182376	G12WB-2899-MONOMER
G12WB-2928	CD630_27690	3218877	3220790	G12WB-2928-MONOMER
G12WB-2376	CD630_22220	2573007	2573933	G12WB-2376-MONOMER
G12WB-728	CD630_06190	743073	743222	G12WB-728-MONOMER
G12WB-1356	CD630_12250	1422867	1424207	G12WB-1356-MONOMER
G12WB-1395	CD630_12610	1465808	1467997	G12WB-1395-MONOMER
G12WB-2283	CD630_21261	2463047	2463151	G12WB-2283-MONOMER
G12WB-7	CD630_00070	8561	8857	G12WB-7-MONOMER
G12WB-3318	CD630_31550	3684104	3684856	G12WB-3318-MONOMER
G12WB-3350	CD630_31840	3725192	3726406	G12WB-3350-MONOMER
G12WB-588	CD630_04760	565827	566084	G12WB-588-MONOMER
G12WB-1074	CD630_09580	1126554	1127123	G12WB-1074-MONOMER
G12WB-372	CD630_02671	328805	328990	G12WB-372-MONOMER
G12WB-3753	CD630_35670	4167782	4169332	G12WB-3753-MONOMER
G12WB-1050	CD630_09380	1109618	1110106	G12WB-1050-MONOMER
G12WB-2215	CD630_20640	2379524	2379787	G12WB-2215-MONOMER
G12WB-1796	CD630_16560	1921421	1921936	G12WB-1796-MONOMER
G12WB-1831	CD630_16890	1961868	1963100	G12WB-1831-MONOMER
G12WB-2169	CD630_20210	2334037	2334633	G12WB-2169-MONOMER
G12WB-4558	CD630_29740	3456572	3456778	G12WB-4558-MONOMER
G12WB-649	CD630_05370	641051	642010	G12WB-649-MONOMER
G12WB-685	CD630_05740	683462	685381	G12WB-685-MONOMER
G12WB-4435	CD630_16631	1935047	1935286	G12WB-4435-MONOMER
G12WB-1030	CD630_09220	1101067	1101447	G12WB-1030-MONOMER
G12WB-2477	CD630_23250	2687423	2688697	G12WB-2477-MONOMER
G12WB-2068	CD630_19240	2222992	2224083	G12WB-2068-MONOMER
G12WB-427	CD630_03181	385965	386084	G12WB-427-MONOMER
G12WB-2129	CD630_19871	2293405	2293581	G12WB-2129-MONOMER
G12WB-2883	CD630_27260	3162737	3163981	G12WB-2883-MONOMER
G12WB-2505	CD630_23550	2723731	2724048	G12WB-2505-MONOMER
G12WB-3861	CD630_36690	4278618	4279193	G12WB-3861-MONOMER
G12WB-2030	CD630_18840	2190355	2190636	G12WB-2030-MONOMER
G12WB-1339	CD630_12080	1406560	1407372	G12WB-1339-MONOMER
G12WB-2913	CD630_27540	3199803	3201353	G12WB-2913-MONOMER
G12WB-3807	CD630_36210	4226672	4227538	G12WB-3807-MONOMER
G12WB-1925	CD630_17780	2059089	2059790	G12WB-1925-MONOMER
G12WB-3297	CD630_31340	3651752	3653647	G12WB-3297-MONOMER
G12WB-138	CD630_00830	108205	108510	G12WB-138-MONOMER
G12WB-3760	CD630_35730	4173501	4174031	G12WB-3760-MONOMER
G12WB-1866	CD630_17240	1998227	1998493	G12WB-1866-MONOMER
G12WB-3705	CD630_35240	4117890	4118420	G12WB-3705-MONOMER
G12WB-3336	CD630_31700	3703532	3704824	G12WB-3336-MONOMER
G12WB-3633	CD630_34532	4047499	4047642	G12WB-3633-MONOMER
G12WB-1779	CD630_16400	1901928	1903004	G12WB-1779-MONOMER
G12WB-1774	CD630_16350	1895036	1895614	G12WB-1774-MONOMER
G12WB-3738	CD630_35520	4152690	4154219	G12WB-3738-MONOMER
G12WB-3478	CD630_33110	3876524	3876946	G12WB-3478-MONOMER
G12WB-1702	CD630_15640	1810931	1811170	G12WB-1702-MONOMER
G12WB-631	CD630_05180	618509	619003	G12WB-631-MONOMER
G12WB-1812	CD630_16700	1946191	1946964	G12WB-1812-MONOMER
G12WB-3399	CD630_32320	3783072	3784355	G12WB-3399-MONOMER
G12WB-1622	CD630_14850	1720716	1721312	G12WB-1622-MONOMER
G12WB-2459	CD630_23070	2671076	2671426	G12WB-2459-MONOMER
G12WB-667	CD630_05550	661392	661928	G12WB-667-MONOMER
G12WB-3312	CD630_31501	3680622	3680765	G12WB-3312-MONOMER
G12WB-1534	CD630_13970	1617309	1617785	G12WB-1534-MONOMER
G12WB-1323	CD630_11920	1394291	1395259	G12WB-1323-MONOMER
G12WB-2052	CD630_19080	2209853	2210203	G12WB-2052-MONOMER
G12WB-3185	CD630_30230	3511027	3512427	G12WB-3185-MONOMER
G12WB-1443	CD630_13071	1517919	1518200	G12WB-1443-MONOMER
