Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
S1637-MONOMER	Inner_Membrane	S1637()	Inner_Membrane	r
CPLX_ADOCBLabcpp-0	Inner_Membrane	S1637()	Inner_Membrane	r
S2454-MONOMER	Periplasm	S2454()	Periplasm	s
S4076-MONOMER	Inner_Membrane	S4076()	Inner_Membrane	r
S2348-MONOMER	Periplasm	S2348()	Periplasm	s
S0122-MONOMER	Periplasm	S0122()	Periplasm	t
S4287-MONOMER	Inner_Membrane	S4287()	Periplasm	s
CPLX_LEUabcpp-0	Inner_Membrane	S4287()	Periplasm	s
S2813-MONOMER	Inner_Membrane	S2813()	Inner_Membrane	r
S0018-MONOMER	Inner_Membrane	S0018()	Inner_Membrane	r
S2381-MONOMER	Inner_Membrane	S2381()	Inner_Membrane	r
CPLX_FRUptspp-0	Inner_Membrane	S2381()	Inner_Membrane	r
S1935-MONOMER	Inner_Membrane	S1935()	Inner_Membrane	r
CPLX_ZNabcpp-0	Inner_Membrane	S1935()	Inner_Membrane	r
S1933-MONOMER	Inner_Membrane	S1933()	Periplasm	s
CPLX_ZNabcpp-0	Inner_Membrane	S1933()	Periplasm	s
S0356-MONOMER	Outer_Membrane	S0356()	Outer_Membrane	sb
S4538-MONOMER	Periplasm	S4538()	Periplasm	s
S3025-MONOMER	Periplasm	S3025()	Periplasm	t
S1525-MONOMER	Inner_Membrane	S1525()	Inner_Membrane	r
CPLX_ACMANAptspp-0	Inner_Membrane	S1525()	Inner_Membrane	r
S1524-MONOMER	Inner_Membrane	S1524()	Inner_Membrane	r
CPLX_ACMANAptspp-0	Inner_Membrane	S1524()	Inner_Membrane	r
S2414-MONOMER	Inner_Membrane	S2414()	Inner_Membrane	r
CPLX_PHEMEabcpp-0	Inner_Membrane	S2414()	Inner_Membrane	r
S2411-MONOMER	Inner_Membrane	S2411()	Periplasm	s
CPLX_PHEMEabcpp-0	Inner_Membrane	S2411()	Periplasm	s
S2412-MONOMER	Inner_Membrane	S2412()	Inner_Membrane	r
CPLX_PHEMEabcpp-0	Inner_Membrane	S2412()	Inner_Membrane	r
S2413-MONOMER	Inner_Membrane	S2413()	Inner_Membrane	p
CPLX_PHEMEabcpp-0	Inner_Membrane	S2413()	Inner_Membrane	p
S0144-MONOMER	Inner_Membrane	S0144()	Inner_Membrane	s
CPLX_MPTG-1	Inner_Membrane	S0144()	Inner_Membrane	s
S0647-MONOMER	Inner_Membrane	S0647()	Inner_Membrane	r
CPLX_ALPATE160pp-0	Inner_Membrane	S0647()	Inner_Membrane	r
S1023-MONOMER	Outer_Membrane	S1023()	Outer_Membrane	sb
S0252-MONOMER	Periplasm	S0252()	Periplasm	s
S1745-MONOMER	Inner_Membrane	S1745()	Inner_Membrane	r
S0858-MONOMER	Inner_Membrane	S0858()	Inner_Membrane	p
CPLX_ARGabcpp-1	Inner_Membrane	S0858()	Inner_Membrane	p
S0859-MONOMER	Inner_Membrane	S0859()	Periplasm	s
CPLX_ARGabcpp-1	Inner_Membrane	S0859()	Periplasm	s
S0856-MONOMER	Inner_Membrane	S0856()	Periplasm	s
CPLX_ARGabcpp-1	Inner_Membrane	S0856()	Periplasm	s
S0857-MONOMER	Inner_Membrane	S0857()	Inner_Membrane	p
CPLX_ARGabcpp-1	Inner_Membrane	S0857()	Inner_Membrane	p
S0974-MONOMER	Inner_Membrane	S0974()	Inner_Membrane	r
S0648-MONOMER	Inner_Membrane	S0648()	Periplasm	s
CPLX_ASPabcpp-0	Inner_Membrane	S0648()	Periplasm	s
S0649-MONOMER	Inner_Membrane	S0649()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	S0649()	Inner_Membrane	r
S0650-MONOMER	Inner_Membrane	S0650()	Inner_Membrane	r
CPLX_ASPabcpp-0	Inner_Membrane	S0650()	Inner_Membrane	r
S0671-MONOMER	Inner_Membrane	S0671()	Inner_Membrane	r
S4193-MONOMER	Inner_Membrane	S4193()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	S4193()	Inner_Membrane	r
S4192-MONOMER	Inner_Membrane	S4192()	Inner_Membrane	r
CPLX_ALAALAabcpp-0	Inner_Membrane	S4192()	Inner_Membrane	r
S4191-MONOMER	Inner_Membrane	S4191()	Periplasm	s
CPLX_ALAALAabcpp-0	Inner_Membrane	S4191()	Periplasm	s
S2390-MONOMER	Inner_Membrane	S2390()	Inner_Membrane	r
S2690-MONOMER	Inner_Membrane	S2690()	Inner_Membrane	r
S2342-MONOMER	Inner_Membrane	S2342()	Inner_Membrane	r
CPLX_CHLabcpp-0	Inner_Membrane	S2342()	Inner_Membrane	r
S2344-MONOMER	Inner_Membrane	S2344()	Inner_Membrane	r
CPLX_CHLabcpp-0	Inner_Membrane	S2344()	Inner_Membrane	r
S2345-MONOMER	Inner_Membrane	S2345()	Periplasm	s
CPLX_CHLabcpp-0	Inner_Membrane	S2345()	Periplasm	s
S3379-MONOMER	Inner_Membrane	S3379()	Inner_Membrane	r
S1332-MONOMER	Inner_Membrane	S1332()	Inner_Membrane	r
CPLX_3PEPTabcpp-0	Inner_Membrane	S1332()	Inner_Membrane	r
CPLX_4PEPTabcpp-0	Inner_Membrane	S1332()	Inner_Membrane	r
S1331-MONOMER	Inner_Membrane	S1331()	Inner_Membrane	r
CPLX_3PEPTabcpp-0	Inner_Membrane	S1331()	Inner_Membrane	r
CPLX_4PEPTabcpp-0	Inner_Membrane	S1331()	Inner_Membrane	r
S1330-MONOMER	Inner_Membrane	S1330()	Periplasm	s
CPLX_4PEPTabcpp-0	Inner_Membrane	S1330()	Periplasm	s
S1758-MONOMER	Inner_Membrane	S1758()	Inner_Membrane	r
S0064-MONOMER	Inner_Membrane	S0064()	Inner_Membrane	r
CPLX_THMabcpp-0	Inner_Membrane	S0064()	Inner_Membrane	r
S0065-MONOMER	Inner_Membrane	S0065()	Inner_Membrane	r
CPLX_THMabcpp-0	Inner_Membrane	S0065()	Inner_Membrane	r
S1424-MONOMER	Inner_Membrane	S1424()	Periplasm	s
CPLX_3PEPTabcpp-0	Inner_Membrane	S1424()	Periplasm	s
S4026-MONOMER	Inner_Membrane	S4026()	Inner_Membrane	r
S0414-MONOMER	Outer_Membrane	S0414()	Inner_Membrane	r
S3235-MONOMER	Inner_Membrane	S3235()	Inner_Membrane	r
S3368-MONOMER	Inner_Membrane	S3368()	Inner_Membrane	r
S2170-MONOMER	Inner_Membrane	S2170()	Inner_Membrane	r
S3762-MONOMER	Inner_Membrane	S3762()	Inner_Membrane	r
S2469-MONOMER	Inner_Membrane	S2469()	Inner_Membrane	r
S0512-MONOMER	Inner_Membrane	S0512()	Periplasm	s
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	S0512()	Periplasm	s
S0509-MONOMER	Inner_Membrane	S0509()	Inner_Membrane	p
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	S0509()	Inner_Membrane	p
S0510-MONOMER	Inner_Membrane	S0510()	Inner_Membrane	r
CPLX_FE3DHBZSabcpp-0	Inner_Membrane	S0510()	Inner_Membrane	r
S3108-MONOMER	Inner_Membrane	S3108()	Inner_Membrane	r
S1883-MONOMER	Inner_Membrane	S1883()	Inner_Membrane	t
CPLX_FDH4pp-1	Inner_Membrane	S1883()	Inner_Membrane	t
S1884-MONOMER	Inner_Membrane	S1884()	Periplasm	t
CPLX_FDH4pp-0	Inner_Membrane	S1884()	Periplasm	t
CPLX_FDH4pp-1	Inner_Membrane	S1884()	Periplasm	t
S1882-MONOMER	Inner_Membrane	S1882()	Inner_Membrane	r
CPLX_FDH4pp-1	Inner_Membrane	S1882()	Inner_Membrane	r
S0292-MONOMER	Inner_Membrane	S0292()	Inner_Membrane	r
S3010-MONOMER	Inner_Membrane	S3010()	Inner_Membrane	r
S3005-MONOMER	Inner_Membrane	S3005()	Inner_Membrane	r
S3513-MONOMER	Inner_Membrane	S3513()	Inner_Membrane	r
S3309-MONOMER	Inner_Membrane	S3309()	Inner_Membrane	r
S2210-MONOMER	Inner_Membrane	S2210()	Inner_Membrane	r
S4189-MONOMER	Inner_Membrane	S4189()	Inner_Membrane	r
S4039-MONOMER	Inner_Membrane	S4039()	Inner_Membrane	r
CPLX_ARBTptspp-0	Inner_Membrane	S4039()	Inner_Membrane	r
S4233-MONOMER	Inner_Membrane	S4233()	Inner_Membrane	r
S0310-MONOMER	Outer_Membrane	S0310()	Outer_Membrane	sb
S0384-MONOMER	Inner_Membrane	S0384()	Inner_Membrane	p
S0896-MONOMER	Inner_Membrane	S0896()	Inner_Membrane	r
S0894-MONOMER	Inner_Membrane	S0894()	Periplasm	t
S2429-MONOMER	Outer_Membrane	S2429()	Outer_Membrane	sb
S3562-MONOMER	Outer_Membrane	S3562()	Outer_Membrane	sb
S4468-MONOMER	Outer_Membrane	S4468()	Outer_Membrane	sb
S0975-MONOMER	Inner_Membrane	S0975()	Inner_Membrane	r
S4135-MONOMER	Inner_Membrane	S4135()	Inner_Membrane	r
CPLX_MNLptspp-0	Inner_Membrane	S4135()	Inner_Membrane	r
S3022-MONOMER	Outer_Membrane	S3022()	Outer_Membrane	pla
S1310-MONOMER	Inner_Membrane	S1310()	Inner_Membrane	r
S4455-MONOMER	Inner_Membrane	S4455()	Inner_Membrane	r
S2896-MONOMER	Inner_Membrane	S2896()	Inner_Membrane	r
CPLX_VALt2rpp-0	Inner_Membrane	S2896()	Inner_Membrane	r
S2897-MONOMER	Inner_Membrane	S2897()	Inner_Membrane	r
CPLX_VALt2rpp-0	Inner_Membrane	S2897()	Inner_Membrane	r
S3754-MONOMER	Inner_Membrane	S3754()	Inner_Membrane	r
S2636-MONOMER	Periplasm	S2636()	Periplasm	t
S3986-MONOMER	Inner_Membrane	S3986()	Inner_Membrane	r
S0402-MONOMER	Inner_Membrane	S0402()	Inner_Membrane	r
S0190-MONOMER	Inner_Membrane	S0190()	Inner_Membrane	pa
CPLX_METDabcpp-0	Inner_Membrane	S0190()	Inner_Membrane	pa
S0191-MONOMER	Inner_Membrane	S0191()	Inner_Membrane	r
CPLX_METDabcpp-0	Inner_Membrane	S0191()	Inner_Membrane	r
S0083-MONOMER	Inner_Membrane	S0083()	Inner_Membrane	r
S4489-MONOMER	Inner_Membrane	S4489()	Inner_Membrane	r
CPLX_ACOLIPAabctex-0	Inner_Membrane	S4489()	Inner_Membrane	r
CPLX_ENLIPIDAt1ex-0	Inner_Membrane	S4489()	Inner_Membrane	r
CPLX_ENLIPIDAt1ex-1	Inner_Membrane	S4489()	Inner_Membrane	r
S4488-MONOMER	Inner_Membrane	S4488()	Inner_Membrane	r
CPLX_ACOLIPAabctex-0	Inner_Membrane	S4488()	Inner_Membrane	r
CPLX_ENLIPIDAt1ex-0	Inner_Membrane	S4488()	Inner_Membrane	r
CPLX_ENLIPIDAt1ex-1	Inner_Membrane	S4488()	Inner_Membrane	r
S3457-MONOMER	Inner_Membrane	S3457()	Inner_Membrane	r
CPLX_ACOLIPAabctex-0	Inner_Membrane	S3457()	Inner_Membrane	r
CPLX_ENLIPIDAt1ex-1	Inner_Membrane	S3457()	Inner_Membrane	r
S3458-MONOMER	Inner_Membrane	S3458()	Periplasm	s
CPLX_ACOLIPAabctex-0	Inner_Membrane	S3458()	Periplasm	s
S1868-MONOMER	Inner_Membrane	S1868()	Inner_Membrane	r
S4543-MONOMER	Inner_Membrane	S4543()	Inner_Membrane	r
S1075-MONOMER	Periplasm	S1075()	Periplasm	s
S3215-MONOMER	Inner_Membrane	S3215()	Inner_Membrane	r
S0548-MONOMER	Inner_Membrane	S0548()	Inner_Membrane	r
CPLX_MOBDabcpp-0	Inner_Membrane	S0548()	Inner_Membrane	r
S0549-MONOMER	Inner_Membrane	S0549()	Periplasm	s
CPLX_MOBDabcpp-0	Inner_Membrane	S0549()	Periplasm	s
S0887-MONOMER	Inner_Membrane	S0887()	Inner_Membrane	p
CPLX_CYSabc2pp-0	Inner_Membrane	S0887()	Inner_Membrane	p
S0886-MONOMER	Inner_Membrane	S0886()	Inner_Membrane	r
CPLX_CYSabc2pp-0	Inner_Membrane	S0886()	Inner_Membrane	r
S3618-MONOMER	Inner_Membrane	S3618()	Inner_Membrane	r
S0806-MONOMER	Inner_Membrane	S0806()	Inner_Membrane	p
S1336-MONOMER	Inner_Membrane	S1336()	Inner_Membrane	r
S3560-MONOMER	Inner_Membrane	S3560()	Periplasm	s
CPLX_14GLUCANabcpp-0	Inner_Membrane	S3560()	Periplasm	s
S3559-MONOMER	Inner_Membrane	S3559()	Inner_Membrane	r
CPLX_14GLUCANabcpp-0	Inner_Membrane	S3559()	Inner_Membrane	r
S3558-MONOMER	Inner_Membrane	S3558()	Inner_Membrane	r
CPLX_14GLUCANabcpp-0	Inner_Membrane	S3558()	Inner_Membrane	r
S4523-MONOMER	Inner_Membrane	S4523()	Inner_Membrane	r
S4657-MONOMER	Inner_Membrane	S4657()	Inner_Membrane	r
S1279-MONOMER	Inner_Membrane	S1279()	Inner_Membrane	r
S4335-MONOMER	Inner_Membrane	S4335()	Inner_Membrane	r
S1066-MONOMER	Inner_Membrane	S1066()	Inner_Membrane	s
S3902-MONOMER	Inner_Membrane	S3902()	Inner_Membrane	r
S4075-MONOMER	Inner_Membrane	S4075()	Inner_Membrane	r
S1873-MONOMER	Inner_Membrane	S1873()	Inner_Membrane	r
S1839-MONOMER	Outer_Membrane	S1839()	Outer_Membrane	pla
CPLX_ALPATE160pp-0	Outer_Membrane	S1839()	Outer_Membrane	pla
S4592-MONOMER	Periplasm	S4592()	Periplasm	s
S0274-MONOMER	Inner_Membrane	S0274()	Periplasm	s
CPLX_BUTSO3abcpp-1	Inner_Membrane	S0274()	Periplasm	s
S0272-MONOMER	Inner_Membrane	S0272()	Inner_Membrane	r
CPLX_BUTSO3abcpp-1	Inner_Membrane	S0272()	Inner_Membrane	r
S3696-MONOMER	Outer_Membrane	S3696()	Outer_Membrane	sb
CPLX_ADOCBLtonex-0	Outer_Membrane	S3696()	Outer_Membrane	sb
S4298-MONOMER	Periplasm	S4298()	Periplasm	s
S0150-MONOMER	Inner_Membrane	S0150()	Inner_Membrane	r
S3305-MONOMER	Inner_Membrane	S3305()	Inner_Membrane	r
S3998-MONOMER	Inner_Membrane	S3998()	Inner_Membrane	r
S3840-MONOMER	Inner_Membrane	S3840()	Inner_Membrane	r
S0676-MONOMER	Inner_Membrane	S0676()	Inner_Membrane	r
S3838-MONOMER	Inner_Membrane	S3838()	Inner_Membrane	r
S3837-MONOMER	Inner_Membrane	S3837()	Inner_Membrane	p
S4430-MONOMER	Inner_Membrane	S4430()	Inner_Membrane	r
S3681-MONOMER	Inner_Membrane	S3681()	Inner_Membrane	r
S3433-MONOMER	Inner_Membrane	S3433()	Inner_Membrane	r
S0353-MONOMER	Inner_Membrane	S0353()	Inner_Membrane	r
S0354-MONOMER	Inner_Membrane	S0354()	Inner_Membrane	r
S0891-MONOMER	Periplasm	S0891()	Periplasm	s
S1296-MONOMER	Outer_Membrane	S1296()	Outer_Membrane	pla
S1200-MONOMER	Inner_Membrane	S1200()	Inner_Membrane	r
S1202-MONOMER	Inner_Membrane	S1202()	Inner_Membrane	r
S0170-MONOMER	Outer_Membrane	S0170()	Outer_Membrane	sb
S2730-MONOMER	Outer_Membrane	S2730()	Outer_Membrane	pla
S2670-MONOMER	Outer_Membrane	S2670()	Outer_Membrane	pla
S2828-MONOMER	Outer_Membrane	S2828()	Outer_Membrane	pla
S2854-MONOMER	Outer_Membrane	S2854()	Outer_Membrane	pla
S4012-MONOMER	Inner_Membrane	S4012()	Inner_Membrane	ra
S0052-MONOMER	Periplasm	S0052()	Periplasm	s
S3036-MONOMER	Inner_Membrane	S3036()	Inner_Membrane	r
S0026-MONOMER	Inner_Membrane	S0026()	Inner_Membrane	r
S3133-MONOMER	Periplasm	S3133()	Periplasm	t
S1011-MONOMER	Inner_Membrane	S1011()	Inner_Membrane	s
S3852-MONOMER	Inner_Membrane	S3852()	Inner_Membrane	s
S0962-MONOMER	Membrane	S0962()	Membrane	s
CPLX_PFL-0	Membrane	S0962()	Membrane	s
CPLX_PFL-3	Membrane	S0962()	Membrane	s
S3286-MONOMER	Inner_Membrane	S3286()	Inner_Membrane	s
S4527-MONOMER	Membrane	S4527()	Membrane	s
S1926-MONOMER	Membrane	S1926()	Membrane	s
S2285-MONOMER	Membrane	S2285()	Membrane	s
S0008-MONOMER	Membrane	S0008()	Membrane	s
S4284-MONOMER	Inner_Membrane	S4284()	Inner_Membrane	s
S0307-MONOMER	Inner_Membrane	S0307()	Inner_Membrane	s
S4104-MONOMER	Inner_Membrane	S4104()	Inner_Membrane	s
S1538-MONOMER	Inner_Membrane	S1538()	Inner_Membrane	s
S4182-MONOMER	Inner_Membrane	S4182()	Inner_Membrane	s
S4103-MONOMER	Inner_Membrane	S4103()	Inner_Membrane	s
S1838-MONOMER	Membrane	S1838()	Membrane	s
S2801-MONOMER	Inner_Membrane	S2801()	Inner_Membrane	s
S4693-MONOMER	Inner_Membrane	S4693()	Inner_Membrane	s
S1266-MONOMER	Inner_Membrane	S1266()	Inner_Membrane	s
S2445-MONOMER	Inner_Membrane	S2445()	Inner_Membrane	s
S1867-MONOMER	Membrane	S1867()	Membrane	s
S1816-MONOMER	Membrane	S1816()	Membrane	s
S4096-MONOMER	Inner_Membrane	S4096()	Inner_Membrane	s
S4684-MONOMER	Membrane	S4684()	Membrane	s
S3567-MONOMER	Inner_Membrane	S3567()	Inner_Membrane	s
CPLX_G3PAT120-0	Inner_Membrane	S3567()	Inner_Membrane	s
S3905-MONOMER	Inner_Membrane	S3905()	Inner_Membrane	s
CPLX_DSBDR-1	Inner_Membrane	S3905()	Inner_Membrane	s
CPLX_METSOXR1-1	Inner_Membrane	S3905()	Inner_Membrane	s
CPLX_METSOXR2-1	Inner_Membrane	S3905()	Inner_Membrane	s
CPLX_PAPSR-1	Inner_Membrane	S3905()	Inner_Membrane	s
CPLX_RNDR1-1	Inner_Membrane	S3905()	Inner_Membrane	s
CPLX_THIORDXi-0	Inner_Membrane	S3905()	Inner_Membrane	s
CPLX_TRDR-0	Inner_Membrane	S3905()	Inner_Membrane	s
S4564-MONOMER	Membrane	S4564()	Membrane	s
S0133-MONOMER	Membrane	S0133()	Membrane	s
S3075-MONOMER	Membrane	S3075()	Membrane	s
S4173-MONOMER	Membrane	S4173()	Membrane	s
S2911-MONOMER	Membrane	S2911()	Membrane	s
S4316-MONOMER	Inner_Membrane	S4316()	Inner_Membrane	s
S4017-MONOMER	Membrane	S4017()	Membrane	s
S4405-MONOMER	Inner_Membrane	S4405()	Inner_Membrane	s
S1794-MONOMER	Membrane	S1794()	Membrane	s
S3422-MONOMER	Membrane	S3422()	Membrane	s
S4013-MONOMER	Inner_Membrane	S4013()	Inner_Membrane	s
S1138-MONOMER	Inner_Membrane	S1138()	Inner_Membrane	s
S4184-MONOMER	Periplasm	S4184()	Periplasm	s
S2770-MONOMER	Membrane	S2770()	Membrane	s
S0175-MONOMER	Inner_Membrane	S0175()	Inner_Membrane	s
S0463-MONOMER	Inner_Membrane	S0463()	Inner_Membrane	s
S2691-MONOMER	Membrane	S2691()	Membrane	s
S0514-MONOMER	Membrane	S0514()	Membrane	s
S3266-MONOMER	Inner_Membrane	S3266()	Inner_Membrane	s
S0089-MONOMER	Inner_Membrane	S0089()	Inner_Membrane	s
S0166-MONOMER	Inner_Membrane	S0166()	Inner_Membrane	s
S3502-MONOMER	Inner_Membrane	S3502()	Inner_Membrane	s
S2477-MONOMER	Inner_Membrane	S2477()	Inner_Membrane	s
S0867-MONOMER	Inner_Membrane	S0867()	Inner_Membrane	s
S3826-MONOMER	Inner_Membrane	S3826()	Inner_Membrane	s
S4685-MONOMER	Membrane	S4685()	Membrane	s
S3881-MONOMER	Inner_Membrane	S3881()	Inner_Membrane	s
S3426-MONOMER	Membrane	S3426()	Membrane	s
S4107-MONOMER	Inner_Membrane	S4107()	Inner_Membrane	s
S0515-MONOMER	Inner_Membrane	S0515()	Inner_Membrane	s
S1326-MONOMER	Membrane	S1326()	Membrane	s
S3903-MONOMER	Membrane	S3903()	Membrane	s
S0387-MONOMER	Membrane	S0387()	Membrane	s
S1168-MONOMER	Inner_Membrane	S1168()	Inner_Membrane	s
S1647-MONOMER	Inner_Membrane	S1647()	Inner_Membrane	s
S2988-MONOMER	Membrane	S2988()	Membrane	s
S3806-MONOMER	Membrane	S3806()	Membrane	s
S4124-MONOMER	Inner_Membrane	S4124()	Inner_Membrane	s
S0574-MONOMER	Inner_Membrane	S0574()	Inner_Membrane	s
S0821-MONOMER	Periplasm	S0821()	Periplasm	s
S3833-MONOMER	Inner_Membrane	S3833()	Inner_Membrane	s
CPLX_OPHBDC-0	Inner_Membrane	S3833()	Inner_Membrane	s
S2347-MONOMER	Inner_Membrane	S2347()	Inner_Membrane	s
S4600-MONOMER	Membrane	S4600()	Membrane	s
S1559-MONOMER	Membrane	S1559()	Membrane	s
S4670-MONOMER	Inner_Membrane	S4670()	Inner_Membrane	s
S4560-MONOMER	Membrane	S4560()	Membrane	s
S3491-MONOMER	Membrane	S3491()	Membrane	s
S1375-MONOMER	Membrane	S1375()	Membrane	s
S4582-MONOMER	Inner_Membrane	S4582()	Inner_Membrane	s
S2667-MONOMER	Inner_Membrane	S2667()	Inner_Membrane	s
S2695-MONOMER	Inner_Membrane	S2695()	Inner_Membrane	s
S4403-MONOMER	Membrane	S4403()	Membrane	s
S4109-MONOMER	Membrane	S4109()	Membrane	s
S3751-MONOMER	Inner_Membrane	S3751()	Inner_Membrane	s
S2303-MONOMER	Membrane	S2303()	Membrane	s
S3750-MONOMER	Membrane	S3750()	Membrane	s
S0971-MONOMER	Membrane	S0971()	Membrane	s
S0493-MONOMER	Membrane	S0493()	Membrane	s
S4677-MONOMER	Inner_Membrane	S4677()	Inner_Membrane	s
S1193-MONOMER	Inner_Membrane	S1193()	Inner_Membrane	s
S0501-MONOMER	Inner_Membrane	S0501()	Inner_Membrane	s
S4687-MONOMER	Membrane	S4687()	Membrane	s
S2820-MONOMER	Inner_Membrane	S2820()	Inner_Membrane	s
S0993-MONOMER	Inner_Membrane	S0993()	Inner_Membrane	s
S2507-MONOMER	Membrane	S2507()	Membrane	s
S1744-MONOMER	Inner_Membrane	S1744()	Inner_Membrane	s
S3816-MONOMER	Periplasm	S3816()	Periplasm	s
CPLX_DSBAO1-0	Periplasm	S3816()	Periplasm	s
S0163-MONOMER	Membrane	S0163()	Membrane	s
S2582-MONOMER	Inner_Membrane	S2582()	Inner_Membrane	s
S3682-MONOMER	Inner_Membrane	S3682()	Inner_Membrane	s
S0504-MONOMER	Inner_Membrane	S0504()	Inner_Membrane	s
S1638-MONOMER	Periplasm	S1638()	Periplasm	s
S2771-MONOMER	Periplasm	S2771()	Periplasm	s
S0014-MONOMER	Inner_Membrane	S0014()	Inner_Membrane	s
S1821-MONOMER	Inner_Membrane	S1821()	Inner_Membrane	s
S3366-MONOMER	Membrane	S3366()	Membrane	s
CPLX_PFL-1	Membrane	S3366()	Membrane	s
S1799-MONOMER	Inner_Membrane	S1799()	Inner_Membrane	s
S4537-MONOMER	Inner_Membrane	S4537()	Inner_Membrane	s
S1631-MONOMER	Membrane	S1631()	Membrane	s
S3893-MONOMER	Inner_Membrane	S3893()	Inner_Membrane	s
S0015-MONOMER	Membrane	S0015()	Membrane	s
S1696-MONOMER	Inner_Membrane	S1696()	Inner_Membrane	s
S4237-MONOMER	Membrane	S4237()	Membrane	s
S2694-MONOMER	Outer_Membrane	S2694()	Outer_Membrane	s
S1451-MONOMER	Inner_Membrane	S1451()	Inner_Membrane	s
CPLX_POR5-0	Inner_Membrane	S1451()	Inner_Membrane	s
CPLX_POR5-1	Inner_Membrane	S1451()	Inner_Membrane	s
S2669-MONOMER	Membrane	S2669()	Membrane	s
S0097-MONOMER	Inner_Membrane	S0097()	Inner_Membrane	s
S4281-MONOMER	Inner_Membrane	S4281()	Inner_Membrane	s
