Reaction,Complexes
HBCE,ABAYE_RS03685-MONOMER OR ABAYE_RS17245-MONOMER
HBCHLR,ABAYE_RS14145-MONOMER OR ABAYE_RS16135-MONOMER OR ABAYE_RS16140-MONOMER
HBCO_nadp,ABAYE_RS11660-MONOMER OR ABAYE_RS11940-MONOMER
HBZOPT,ABAYE_RS06075-MONOMER_mod_mg2(1)
HCO3E,ABAYE_RS01830-MONOMER OR ABAYE_RS14015-MONOMER_mod_zn2(1)
HCYSMT,ABAYE_RS14315-MONOMER
HCYSS2,ABAYE_RS01840-MONOMER
HDC,ABAYE_RS05930-MONOMER
HEMEOS,ABAYE_RS07335-MONOMER_mod_mg2(1) OR ABAYE_RS07335-MONOMER_mod_ca2(1)
HEPACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
HEPDECACID,CPLX_DECACID-0
HEPEACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
HEPEDECACID,CPLX_DECACID-0
HETZK,ABAYE_RS07715-MONOMER
HEXACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
HEXDECACID,CPLX_DECACID-0
HEXEACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
HEXEDECACID,CPLX_DECACID-0
HIBUTD,ABAYE_RS18705-MONOMER
HISDr,ABAYE_RS00935-MONOMER
HISTD,ABAYE_RS15595-MONOMER_mod_mn2(1)
HISTRS,ABAYE_RS16235-MONOMER_mod_mg2(4)
HISabc,ABAYE_RS06325-MONOMER OR ABAYE_RS06340-MONOMER OR ABAYE_RS06335-MONOMER OR ABAYE_RS06330-MONOMER
HKYNH,ABAYE_RS08330-MONOMER
HMBS,ABAYE_RS17455-MONOMER_mod_dpm(1)
HMGL_2,ABAYE_RS02955-MONOMER OR ABAYE_RS05085-MONOMER OR ABAYE_RS10550-MONOMER OR ABAYE_RS11580-MONOMER OR ABAYE_RS11650-MONOMER OR ABAYE_RS11685-MONOMER OR ABAYE_RS11945-MONOMER OR ABAYE_RS11950-MONOMER OR ABAYE_RS13155-MONOMER OR ABAYE_RS14225-MONOMER OR ABAYE_RS15890-MONOMER OR ABAYE_RS17245-MONOMER OR ABAYE_RS18685-MONOMER OR ABAYE_RS18690-MONOMER
HMPK1,ABAYE_RS14900-MONOMER
HPA3MO,ABAYE_RS15340-MONOMER
HPHL,ABAYE_RS02955-MONOMER OR ABAYE_RS05085-MONOMER OR ABAYE_RS10550-MONOMER OR ABAYE_RS11580-MONOMER OR ABAYE_RS11650-MONOMER OR ABAYE_RS11685-MONOMER OR ABAYE_RS11945-MONOMER OR ABAYE_RS11950-MONOMER OR ABAYE_RS13155-MONOMER OR ABAYE_RS14225-MONOMER OR ABAYE_RS15890-MONOMER OR ABAYE_RS18685-MONOMER OR ABAYE_RS18690-MONOMER OR ABAYE_RS17245-MONOMER
HPPK,ABAYE_RS07490-MONOMER OR ABAYE_RS15840-MONOMER_mod_mg2(1)
HPYRI,ABAYE_RS15900-MONOMER
HSDxi,ABAYE_RS09930-MONOMER OR ABAYE_RS17565-MONOMER
HSDy,ABAYE_RS09930-MONOMER OR ABAYE_RS17565-MONOMER
HSERTA,ABAYE_RS16385-MONOMER
HSK,ABAYE_RS01740-MONOMER
HSTPT,ABAYE_RS15590-MONOMER_mod_pydx5p(1)
HT44D,ABAYE_RS02990-MONOMER
HXAND,CPLX1SOZ-29
HXPRT,ABAYE_RS19265-MONOMER
ICDHyr,ABAYE_RS05415-MONOMER OR ABAYE_RS05425-MONOMER_mod_mn2(1) OR ABAYE_RS05425-MONOMER_mod_mg2(1)
ICHORS,ABAYE_RS05960-MONOMER_mod_mg2(1)
ICL,ABAYE_RS13900-MONOMER_mod_mg2(1) OR ABAYE_RS13900-MONOMER_mod_mn2(1)
IG3PS,ABAYE_RS01735-MONOMER OR ABAYE_RS01780-MONOMER
IGPDH,ABAYE_RS01785-MONOMER_mod_mg2(1) OR ABAYE_RS01785-MONOMER_mod_mn2(1)
IGPS,ABAYE_RS06030-MONOMER
ILETA,ABAYE_RS03435-MONOMER_mod_pydx5p(6) OR ABAYE_RS03435-MONOMER_mod_pydx5p(1)
ILETA2,ABAYE_RS03435-MONOMER_mod_pydx5p(6) OR ABAYE_RS03435-MONOMER_mod_pydx5p(1)
ILETRS,ABAYE_RS19095-MONOMER_mod_zn2(2)
ILEt2r,ABAYE_RS08425-MONOMER
IMACTD,ABAYE_RS05595-MONOMER OR ABAYE_RS07685-MONOMER_mod_mg2(1) OR ABAYE_RS11785-MONOMER OR ABAYE_RS14150-MONOMER
IMPC,ABAYE_RS07255-MONOMER
IMPD,ABAYE_RS01355-MONOMER
INDPYRD,ABAYE_RS05605-MONOMER
IP3DH,CPLX1SOZ-14
IPDPS,ABAYE_RS02095-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
IPMD,ABAYE_RS16685-MONOMER_mod_mg2(1)_mod_mn2(1)
IPPS,ABAYE_RS16380-MONOMER
IZPN,ABAYE_RS00945-MONOMER
KARA1,ABAYE_RS16130-MONOMER_mod_mg2(1)
KARA2,ABAYE_RS16130-MONOMER_mod_mg2(1)
KDOCT2,ABAYE_RS10605-MONOMER_mod_mg2(1)
KDOPP,ABAYE_RS12515-MONOMER_mod_mg2(1)
KDOPS,ABAYE_RS08665-MONOMER
KYN,ABAYE_RS08330-MONOMER
L24DC,ABAYE_RS05590-MONOMER
LACLt2,ABAYE_RS18850-MONOMER
LAULKD,ABAYE_RS04940-MONOMER OR ABAYE_RS16620-MONOMER
LDH_D,ABAYE_RS18835-MONOMER_mod_fad(1)
LDH_L,ABAYE_RS18840-MONOMER_mod_fmn(1)
LEUTA,ABAYE_RS03435-MONOMER_mod_pydx5p(6) OR ABAYE_RS03435-MONOMER_mod_pydx5p(1)
LEUTRS,ABAYE_RS16150-MONOMER
LEUt2r,ABAYE_RS08425-MONOMER
LFORKYNHYD,ABAYE_RS08330-MONOMER
LGTHL,ABAYE_RS05715-MONOMER_mod_ni2(1)
LPADSS,ABAYE_RS10145-MONOMER
LPD5,ABAYE_RS03080-MONOMER OR ABAYE_RS04445-MONOMER OR ABAYE_RS09970-MONOMER
LYSTRS,ABAYE_RS04800-MONOMER OR ABAYE_RS13945-MONOMER
LYSabc,ABAYE_RS11415-MONOMER
LYSt3r,ABAYE_RS01710-MONOMER OR ABAYE_RS11465-MONOMER OR ABAYE_RS13380-MONOMER OR ABAYE_RS06960-MONOMER
MACACI,ABAYE_RS00890-MONOMER
MACCOAT,ABAYE_RS17250-MONOMER
MADH,ABAYE_RS05595-MONOMER OR ABAYE_RS07685-MONOMER_mod_mg2(1) OR ABAYE_RS11785-MONOMER OR ABAYE_RS14150-MONOMER
MALDDH,ABAYE_RS14760-MONOMER_mod_k(1)_mod_mg2(1)
MALS,ABAYE_RS10490-MONOMER_mod_mg2(1)
MALt2_2,ABAYE_RS07220-MONOMER OR ABAYE_RS06450-MONOMER
MCITL2,ABAYE_RS18820-MONOMER_mod_mg2(1)
MCITS,ABAYE_RS18815-MONOMER
MCOATA,ABAYE_RS11295-MONOMER OR ABAYE_RS14920-MONOMER
MCTC_1,ABAYE_RS15345-MONOMER_mod_zn2(1)
MDH,ABAYE_RS02855-MONOMER
ME1,ABAYE_RS18525-MONOMER_mod_mn2(1) OR ABAYE_RS18525-MONOMER_mod_mg2(1) OR ABAYE_RS06135-MONOMER_mod_mn2(1) OR ABAYE_RS06135-MONOMER_mod_mg2(1)
ME2,ABAYE_RS18525-MONOMER_mod_mn2(1) OR ABAYE_RS18525-MONOMER_mod_mg2(1) OR ABAYE_RS06135-MONOMER_mod_mn2(1) OR ABAYE_RS06135-MONOMER_mod_mg2(1)
MECDPDH2,ABAYE_RS16240-MONOMER_mod_mn2(1)
MECDPS,ABAYE_RS08190-MONOMER_mod_mn2(1)
MEPCT,ABAYE_RS08685-MONOMER_mod_mg2(1) OR ABAYE_RS08685-MONOMER_mod_mn2(1) OR ABAYE_RS08685-MONOMER_mod_cobalt2(1)
METAT,ABAYE_RS10800-MONOMER_mod_k(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_ca2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_ca2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_ca2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_ca2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_ca2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_ca2(1)
METS,ABAYE_RS14075-MONOMER_mod_zn2(1)_mod_cbl1(1)
METTRS,ABAYE_RS15110-MONOMER_mod_zn2(2)
METabc,CPLX_METabc-0 OR CPLX_METabc-1 OR CPLX_METabc-2 OR CPLX_METabc-3 OR CPLX_METabc-4 OR CPLX_METabc-5 OR CPLX_METabc-6 OR CPLX_METabc-7
MMSAD3,ABAYE_RS06910-MONOMER OR ABAYE_RS18710-MONOMER
MMTSAO,ABAYE_RS06910-MONOMER OR ABAYE_RS18710-MONOMER
MOAT,ABAYE_RS01395-MONOMER
MOAT2,ABAYE_RS01395-MONOMER
MOHMT,ABAYE_RS15835-MONOMER_mod_mg2(1)
MS_1,ABAYE_RS06300-MONOMER
MTAN,ABAYE_RS15095-MONOMER OR ABAYE_RS19070-MONOMER
MTFF,ABAYE_RS03665-MONOMER OR ABAYE_RS12465-MONOMER OR ABAYE_RS12870-MONOMER OR ABAYE_RS13845-MONOMER OR ABAYE_RS14315-MONOMER
MTHFC,ABAYE_RS04600-MONOMER
MTHFC_1,ABAYE_RS04600-MONOMER
MTHFD,ABAYE_RS04600-MONOMER
MTHFR2,ABAYE_RS06150-MONOMER_mod_fad(1) OR ABAYE_RS09260-MONOMER
MTHFR3,ABAYE_RS06150-MONOMER_mod_fad(1) OR ABAYE_RS09260-MONOMER
NABTNO,ABAYE_RS05595-MONOMER OR ABAYE_RS07685-MONOMER_mod_mg2(1) OR ABAYE_RS11785-MONOMER OR ABAYE_RS14150-MONOMER
NADDP,ABAYE_RS13345-MONOMER
NADH10,CPLX_NADH10-0 OR CPLX_NADH10-1
NADH5,CPLX_NADH10-0 OR CPLX_NADH10-1
NADH9,CPLX_NADH10-0 OR CPLX_NADH10-1
NADK,ABAYE_RS06435-MONOMER_mod_mg2(1)
NADS2,ABAYE_RS14710-MONOMER
NADTRHD2,CPLX1SOZ-4
NAPRT,ABAYE_RS01050-MONOMER
NARK,ABAYE_RS06195-MONOMER OR ABAYE_RS08945-MONOMER OR ABAYE_RS09150-MONOMER OR ABAYE_RS09235-MONOMER
NBAH,ABAYE_RS15375-MONOMER
NBAHH_ir,ABAYE_RS06480-MONOMER
NDPK1,ABAYE_RS16260-MONOMER_mod_mg2(1) OR ABAYE_RS16260-MONOMER_mod_mn2(1) OR ABAYE_RS16260-MONOMER_mod_ca2(1)
NDPK10,ABAYE_RS16260-MONOMER_mod_mg2(1) OR ABAYE_RS16260-MONOMER_mod_mn2(1) OR ABAYE_RS16260-MONOMER_mod_ca2(1)
NDPK2,ABAYE_RS16260-MONOMER_mod_mg2(1) OR ABAYE_RS16260-MONOMER_mod_mn2(1) OR ABAYE_RS16260-MONOMER_mod_ca2(1)
NDPK3,ABAYE_RS16260-MONOMER_mod_mg2(1) OR ABAYE_RS16260-MONOMER_mod_mn2(1) OR ABAYE_RS16260-MONOMER_mod_ca2(1)
NDPK4,ABAYE_RS16260-MONOMER_mod_mg2(1) OR ABAYE_RS16260-MONOMER_mod_mn2(1) OR ABAYE_RS16260-MONOMER_mod_ca2(1)
NDPK5,ABAYE_RS16260-MONOMER_mod_mg2(1) OR ABAYE_RS16260-MONOMER_mod_mn2(1) OR ABAYE_RS16260-MONOMER_mod_ca2(1)
NDPK6,ABAYE_RS16260-MONOMER_mod_mg2(1) OR ABAYE_RS16260-MONOMER_mod_mn2(1) OR ABAYE_RS16260-MONOMER_mod_ca2(1)
NDPK7,ABAYE_RS16260-MONOMER_mod_mg2(1) OR ABAYE_RS16260-MONOMER_mod_mn2(1) OR ABAYE_RS16260-MONOMER_mod_ca2(1)
NDPK8,ABAYE_RS16260-MONOMER_mod_mg2(1) OR ABAYE_RS16260-MONOMER_mod_mn2(1) OR ABAYE_RS16260-MONOMER_mod_ca2(1)
NDPK9,ABAYE_RS16260-MONOMER_mod_mg2(1) OR ABAYE_RS16260-MONOMER_mod_mn2(1) OR ABAYE_RS16260-MONOMER_mod_ca2(1)
NH4t,ABAYE_RS04225-MONOMER OR ABAYE_RS17655-MONOMER
NMNAT,ABAYE_RS05090-MONOMER OR ABAYE_RS05090-MONOMER
NMNHYD,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NNAM,ABAYE_RS00855-MONOMER
NNATr,ABAYE_RS05090-MONOMER OR ABAYE_RS05090-MONOMER
NNDMBRT,ABAYE_RS10195-MONOMER
NNDPR,ABAYE_RS18965-MONOMER_mod_mg2(1)
NO3R2,ABAYE_RS08080-MONOMER
NO3t,ABAYE_RS06195-MONOMER OR ABAYE_RS08945-MONOMER OR ABAYE_RS09150-MONOMER OR ABAYE_RS09235-MONOMER
NONAACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
NONACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
NONEACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
NPPDO,ABAYE_RS05345-MONOMER OR ABAYE_RS11680-MONOMER
NT5C,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NTD10,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NTD11,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NTD2,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NTD3,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NTD4,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NTD5,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NTD6,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NTD7,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NTD8,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NTD9,ABAYE_RS05690-MONOMER_mod_cobalt2(1) OR ABAYE_RS09695-MONOMER_mod_zn2(1) OR ABAYE_RS09695-MONOMER_mod_cobalt2(1)
NTPP1,ABAYE_RS15855-MONOMER_mod_mg2(1)
NTPP10,ABAYE_RS15855-MONOMER_mod_mg2(1)
NTPP11,ABAYE_RS15855-MONOMER_mod_mg2(1)
NTPP2,ABAYE_RS15855-MONOMER_mod_mg2(1)
NTPP8,ABAYE_RS15855-MONOMER_mod_mg2(1)
NTPP9,ABAYE_RS15855-MONOMER_mod_mg2(1)
NTPTP1,ABAYE_RS05060-MONOMER_mod_mg2(1)
NTRIR2x,ABAYE_RS08070-MONOMER
NTRIR2y,ABAYE_RS08070-MONOMER
OCBT,ABAYE_RS08200-MONOMER
OCOAT1,CPLX_OCOAT1-0
OCTACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
OCTDECACID,CPLX_DECACID-0
OCTEACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
OCTEDECACID,CPLX_DECACID-0
ODH2E,ABAYE_RS04435-MONOMER
OGDE1,ABAYE_RS04435-MONOMER
OHPBAT,ABAYE_RS04905-MONOMER_mod_pydx5p(1)
OHPHM,ABAYE_RS19010-MONOMER_mod_zn2(1)
OMBZLM,ABAYE_RS17020-MONOMER
OMMBLHX3,ABAYE_RS07530-MONOMER
OMP,ABAYE_RS03665-MONOMER OR ABAYE_RS12465-MONOMER OR ABAYE_RS12870-MONOMER OR ABAYE_RS13845-MONOMER OR ABAYE_RS14315-MONOMER
OMPDC,ABAYE_RS10515-MONOMER
OMPHHX,ABAYE_RS13405-MONOMER
OOAP,ABAYE_RS06905-MONOMER
OPHHX,ABAYE_RS17030-MONOMER
ORNTAC,ABAYE_RS15470-MONOMER
ORNabc,ABAYE_RS11415-MONOMER
ORPT,ABAYE_RS01255-MONOMER_mod_mg2(1)
P5CCD,ABAYE_RS10755-MONOMER_mod_fad(1)
P5CD,ABAYE_RS10755-MONOMER_mod_fad(1)
P5CDEG,ABAYE_RS10755-MONOMER_mod_fad(1)
P5CR,ABAYE_RS12710-MONOMER OR ABAYE_RS15715-MONOMER
P5CRx,ABAYE_RS12710-MONOMER OR ABAYE_RS15715-MONOMER
P5PSDP,ABAYE_RS05235-MONOMER
PACCOAL,ABAYE_RS11930-MONOMER
PACPT_1,ABAYE_RS01415-MONOMER OR ABAYE_RS07465-MONOMER OR ABAYE_RS18700-MONOMER
PALDH,ABAYE_RS11710-MONOMER
PAPPT3,ABAYE_RS01965-MONOMER
PAPSR,ABAYE_RS04095-MONOMER
PBAL,ABAYE_RS15830-MONOMER_mod_mg2(1)_mod_k(1) OR ABAYE_RS15830-MONOMER_mod_mg2(1)_mod_nh4(1) OR ABAYE_RS15830-MONOMER_mod_mn2(1)_mod_k(1) OR ABAYE_RS15830-MONOMER_mod_mn2(1)_mod_nh4(1)
PC2DHG,ABAYE_RS04340-MONOMER
PCPHL,ABAYE_RS08555-MONOMER
PDC,ABAYE_RS05605-MONOMER
PDHbr,ABAYE_RS01325-MONOMER OR ABAYE_RS09975-MONOMER
PDHcr,ABAYE_RS03080-MONOMER OR ABAYE_RS04445-MONOMER OR ABAYE_RS09970-MONOMER
PDX5POi,ABAYE_RS01365-MONOMER_mod_fmn(1)
PENACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
PENDECACID,CPLX_DECACID-0
PENEACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
PEPCK_re,ABAYE_RS04630-MONOMER
PEPHL,ABAYE_RS08555-MONOMER
PERD,ABAYE_RS04795-MONOMER
PGAMT,ABAYE_RS01360-MONOMER
PGCD,ABAYE_RS02190-MONOMER
PGI,ABAYE_RS18860-MONOMER
PGK,ABAYE_RS10675-MONOMER
PGLYCP,ABAYE_RS00960-MONOMER OR ABAYE_RS14895-MONOMER OR ABAYE_RS16760-MONOMER OR ABAYE_RS17405-MONOMER_mod_mg2(1)_mod_cl(1) OR ABAYE_RS19015-MONOMER
PGM,ABAYE_RS17600-MONOMER_mod_mn2(1)
PGMT,ABAYE_RS14575-MONOMER OR ABAYE_RS18855-MONOMER
PGPP160,ABAYE_RS01000-MONOMER_mod_mg2(1) OR ABAYE_RS04295-MONOMER OR ABAYE_RS16270-MONOMER
PGSA160,ABAYE_RS17215-MONOMER_mod_mg2(1)
PHCD,ABAYE_RS10755-MONOMER_mod_fad(1)
PHETA1,ABAYE_RS05270-MONOMER OR ABAYE_RS15590-MONOMER_mod_pydx5p(1) OR ABAYE_RS18830-MONOMER_mod_pydx5p(1)
PHETRS,CPLX1SOZ-12_mod_mg2(1)
PHEt2r,CPLX_PHEt2r-0 OR CPLX_PHEt2r-1 OR CPLX_PHEt2r-2
PIt,ABAYE_RS14070-MONOMER
PIt7,ABAYE_RS15815-MONOMER
PLCC,ABAYE_RS07965-MONOMER OR ABAYE_RS18975-MONOMER
PLCE,ABAYE_RS07965-MONOMER OR ABAYE_RS18975-MONOMER
PLCG,ABAYE_RS07965-MONOMER OR ABAYE_RS18975-MONOMER
PMANM,ABAYE_RS14575-MONOMER OR ABAYE_RS18855-MONOMER
PMPK,ABAYE_RS14900-MONOMER
PNTK,ABAYE_RS15035-MONOMER
PPA,ABAYE_RS18235-MONOMER_mod_mg2(1)
PPACO,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
PPAKr,ABAYE_RS16330-MONOMER
PPBNGS,ABAYE_RS14480-MONOMER_mod_zn2(1)
PPC,ABAYE_RS00705-MONOMER_mod_mg2(1)
PPCDC,ABAYE_RS03170-MONOMER_mod_fmn(1) OR ABAYE_RS03170-MONOMER_mod_mg2(1)
PPCOAC,ABAYE_RS02945-MONOMER
PPGPPDP,ABAYE_RS02080-MONOMER
PPK,ABAYE_RS13985-MONOMER
PPM,ABAYE_RS14575-MONOMER OR ABAYE_RS18855-MONOMER
PPNCL2,ABAYE_RS03170-MONOMER_mod_fmn(1) OR ABAYE_RS03170-MONOMER_mod_mg2(1)
PPND,ABAYE_RS06470-MONOMER
PPNDH,ABAYE_RS06465-MONOMER
PPNDH2,ABAYE_RS06910-MONOMER OR ABAYE_RS18710-MONOMER
PPOR,ABAYE_RS00875-MONOMER
PPPPH,ABAYE_RS15730-MONOMER_mod_mg2(1)
PPRGL,ABAYE_RS07250-MONOMER_mod_mg2(1)
PPS,ABAYE_RS07365-MONOMER_mod_mg2(1)
PRAIi,ABAYE_RS03580-MONOMER
PRAMPC,ABAYE_RS17040-MONOMER
PRASCSi,ABAYE_RS00840-MONOMER
PRATPP,ABAYE_RS17040-MONOMER
PRFGCL,ABAYE_RS04960-MONOMER_mod_k(1)_mod_mg2(1)
PRFGS,ABAYE_RS05065-MONOMER_mod_mg2(1)
PRMICI,ABAYE_RS01765-MONOMER
PROD2,ABAYE_RS10755-MONOMER_mod_fad(1)
PROR,ABAYE_RS12025-MONOMER
PROTRS,ABAYE_RS03855-MONOMER
PROabc,ABAYE_RS15395-MONOMER
PROt2r,ABAYE_RS07070-MONOMER OR ABAYE_RS14135-MONOMER
PROt4,ABAYE_RS10745-MONOMER
PRPPS,ABAYE_RS09245-MONOMER OR ABAYE_RS14860-MONOMER_mod_mg2(1)_mod_pi(1) OR ABAYE_RS14860-MONOMER_mod_mn2(1)_mod_pi(1)
PSCVT,ABAYE_RS06470-MONOMER
PSD160,ABAYE_RS01060-MONOMER
PSERT,ABAYE_RS04905-MONOMER_mod_pydx5p(1)
PSPHL,ABAYE_RS08555-MONOMER
PSP_L,ABAYE_RS01030-MONOMER_mod_mg2(1)
PSSA160,ABAYE_RS02880-MONOMER
PSUDS,ABAYE_RS07615-MONOMER
PTA2,ABAYE_RS06135-MONOMER_mod_mn2(1) OR ABAYE_RS06135-MONOMER_mod_mg2(1) OR ABAYE_RS16335-MONOMER
PTAr,ABAYE_RS06135-MONOMER_mod_mn2(1) OR ABAYE_RS06135-MONOMER_mod_mg2(1) OR ABAYE_RS16335-MONOMER
PTHPS,ABAYE_RS10560-MONOMER
PTPATi,ABAYE_RS14785-MONOMER_mod_mg2(1)
PUNP1,ABAYE_RS00870-MONOMER
PY5CCR,ABAYE_RS12710-MONOMER OR ABAYE_RS15715-MONOMER
PY5CCR2,ABAYE_RS12710-MONOMER OR ABAYE_RS15715-MONOMER
PY5CDHE,ABAYE_RS10755-MONOMER_mod_fad(1)
PYAM5PO,ABAYE_RS01365-MONOMER_mod_fmn(1)
PYDXNO,ABAYE_RS01365-MONOMER_mod_fmn(1)
PYDXO,ABAYE_RS01365-MONOMER_mod_fmn(1)
Q3DHS,ABAYE_RS08740-MONOMER
QSDH,ABAYE_RS08750-MONOMER
QUIDH,ABAYE_RS08750-MONOMER
QULNS,ABAYE_RS15465-MONOMER_mod_4fe4s(1)
RBFK,ABAYE_RS19090-MONOMER
RBFSa,ABAYE_RS01015-MONOMER
RBFSb,ABAYE_RS17635-MONOMER
