reaction,keff
OCTNLL,65
OGMEACPD,65
OGMEACPR,65
OGMEACPS,65
OHPBAT,65
OHPHM,65
OMBZLM,65
OMMBLHX,65
OMPDC,65
OMPHHX,65
OP4ENH,65
OPHBDC,65
OPHHX,65
OPMEACPD,65
OPMEACPR,65
OPMEACPS,65
ORNDC,65
ORNabcpp,65
ORNtex,65
OROTt2_2pp,65
OROTtex,65
ORPT,65
OXCDC,65
OXCOAHDH,65
OXDHCOAT,65
P5CD,65
P5CR,65
PA120abcpp,65
PA140abcpp,65
PA141abcpp,65
PA160abcpp,65
PA161abcpp,65
PA180abcpp,65
PA181abcpp,65
PACALDtex,65
PACCOAE,65
PACCOAL,65
PANTS,65
PAPA120,65
PAPA120pp,65
PAPA140,65
PAPA140pp,65
PAPA141,65
PAPA141pp,65
PAPA160,65
PAPA160pp,65
PAPA161,65
PAPA161pp,65
PAPA180,65
PAPA180pp,65
PAPA181,65
PAPA181pp,65
PAPPT3,65
PAPSR,65
PAPSR2,65
PDE1,65
PDE4,65
PDH,65
PDX5POi,65
PDX5PS,65
PDXPP,65
PE120abcpp,65
PE140abcpp,65
PE141abcpp,65
PE160abcpp,65
PE161abcpp,65
PE180abcpp,65
PE181abcpp,65
PEAMNOpp,65
PEAMNtex,65
PERD,65
PETNT161pp,65
PETNT181pp,65
PFK,65
PFK_2,65
PFK_3,65
PFL,65
PG120abcpp,65
PG140abcpp,65
PG141abcpp,65
PG160abcpp,65
PG161abcpp,65
PG180abcpp,65
PG181abcpp,65
PGAMT,65
PGCD,65
PGI,65
PGK,65
PGL,65
PGLYCP,65
PGM,65
PGMT,65
PGP120abcpp,65
PGP140abcpp,65
PGP141abcpp,65
PGP160abcpp,65
PGP161abcpp,65
PGP180abcpp,65
PGP181abcpp,65
PGPP120,65
PGPP120pp,65
PGPP140,65
PGPP140pp,65
PGPP141,65
PGPP141pp,65
PGPP160,65
PGPP160pp,65
PGPP161,65
PGPP161pp,65
PGPP180,65
PGPP180pp,65
PGPP181,65
PGPP181pp,65
PGSA120,65
PGSA140,65
PGSA141,65
PGSA160,65
PGSA161,65
PGSA180,65
PGSA181,65
PHEMEabcpp,65
PHETA1,65
PHETRS,65
PHEt2rpp,65
PHEtex,65
PHYTSpp,65
PIt2rpp,65
PItex,65
PIuabcpp,65
PLIPA1A120pp,65
PLIPA1A140pp,65
PLIPA1A141pp,65
PLIPA1A160pp,65
PLIPA1A161pp,65
PLIPA1A180pp,65
PLIPA1A181pp,65
PLIPA1E120pp,65
PLIPA1E140pp,65
PLIPA1E141pp,65
PLIPA1E160pp,65
PLIPA1E161pp,65
PLIPA1E180pp,65
PLIPA1E181pp,65
PLIPA1G120pp,65
PLIPA1G140pp,65
PLIPA1G141pp,65
PLIPA1G160pp,65
PLIPA1G161pp,65
PLIPA1G180pp,65
PLIPA1G181pp,65
PLIPA2A120pp,65
PLIPA2A140pp,65
PLIPA2A141pp,65
PLIPA2A160pp,65
PLIPA2A161pp,65
PLIPA2A180pp,65
PLIPA2A181pp,65
PLIPA2E120pp,65
PLIPA2E140pp,65
PLIPA2E141pp,65
PLIPA2E160pp,65
PLIPA2E161pp,65
PLIPA2E180pp,65
PLIPA2E181pp,65
PLIPA2G120pp,65
PLIPA2G140pp,65
PLIPA2G141pp,65
PLIPA2G160pp,65
PLIPA2G161pp,65
PLIPA2G180pp,65
PLIPA2G181pp,65
PMANM,65
PMEACPE,65
PMPK,65
PNTK,65
PNTOt4pp,65
PNTOtex,65
POAACR,65
POR5,65
POX,65
PPA,65
PPA2,65
PPAKr,65
PPALtex,65
PPAt4pp,65
PPAtex,65
PPBNGS,65
PPC,65
PPCDC,65
PPCK,65
PPCSCT,65
PPGPPDP,65
PPK2r,65
PPKr,65
PPM,65
PPM2,65
PPNCL2,65
PPND,65
PPNDH,65
PPPGO,65
PPPGO3,65
PPPNDO,65
PPPNt2rpp,65
PPPNtex,65
PPS,65
PPTHpp,65
PPTtex,65
PRAGSr,65
PRAIS,65
PRAIi,65
PRAMPC,65
PRASCSi,65
PRATPP,65
PRFGS,65
PRMICI,65
PROD2,65
PROGLYabcpp,65
PROGLYtex,65
PROTRS,65
PROabcpp,65
PROt2rpp,65
PROt4pp,65
PROtex,65
PRPPS,65
PSCLYSt2pp,65
PSCLYStex,65
PSCVT,65
PSD120,65
PSD140,65
PSD141,65
PSD160,65
PSD161,65
PSD180,65
PSD181,65
PSERT,65
PSERtex,65
PSP_L,65
PSP_Lpp,65
PSSA120,65
PSSA140,65
PSSA141,65
PSSA160,65
PSSA161,65
PSSA180,65
PSSA181,65
PTA2,65
PTAr,65
PTHRpp,65
PTPATi,65
PTRCORNt7pp,65
PTRCTA,65
PTRCabcpp,65
PTRCt2pp,65
PTRCtex,65
PUNP1,65
PUNP2,65
PUNP3,65
PUNP4,65
PUNP5,65
PUNP6,65
PUNP7,65
PYAM5PO,65
PYDAMK,65
PYDAMtex,65
PYDXK,65
PYDXNK,65
PYDXNtex,65
PYDXPP,65
PYDXtex,65
PYK,65
PYNP2r,65
PYROX,65
PYRtex,65
QMO2,65
QMO3,65
QUIN2tex,65
QUINDH,65
QULNS,65
R15BPK,65
R5PP,65
R5PPpp,65
R5Ptex,65
RBFK,65
RBFSa,65
RBFSb,65
RBK,65
RBK_L1,65
RBP4E,65
REPHACCOAI,65
RFAMPtpp,65
RHAT1,65
RHCCE,65
RIBabcpp,65
RIBtex,65
RMI,65
RMK,65
RMNtex,65
RMNtpp,65
RMPA,65
RNDR1,65
RNDR1b,65
RNDR2,65
RNDR2b,65
RNDR3,65
RNDR3b,65
RNDR4,65
RNDR4b,65
RNTR1c2,65
RNTR2c2,65
RNTR3c2,65
RNTR4c2,65
RPE,65
RPI,65
RZ5PP,65
S2FE2SR,65
S2FE2SS,65
S2FE2SS2,65
S2FE2ST,65
S4FE4SR,65
S4FE4ST,65
S7PI,65
SADH,65
SADT2,65
SARCOX,65
SBTPD,65
SBTptspp,65
SBTtex,65
SCYSDS,65
SDPDS,65
SDPTA,65
SELCYSS,65
SELNPS,65
SELR,65
SELtex,65
SELtpp,65
SEPHCHCS,65
SERASr,65
SERAT,65
SERD_D,65
SERD_L,65
SERTRS,65
SERTRS2,65
SERt2rpp,65
SERt4pp,65
SERtex,65
SFGTHi,65
SGDS,65
SGSAD,65
SHCHCS3,65
SHCHD2,65
SHCHF,65
SHK3Dr,65
SHKK,65
SHSL1,65
SKMt2pp,65
SKMtex,65
SLNTtex,65
SLNTtpp,65
SO2tex,65
SO3tex,65
SO4t2pp,65
SO4tex,65
SOTA,65
SPMDAT1,65
SPMDAT2,65
SPMDabcpp,65
SPMDt3pp,65
SPMDtex,65
SPMS,65
SPODM,65
SPODMpp,65
SSALx,65
SSALy,65
SUCASPtpp,65
SUCBZL,65
SUCBZS,65
SUCCt2_2pp,65
SUCCt2_3pp,65
SUCCtex,65
SUCDi,65
SUCFUMtpp,65
SUCMALtpp,65
SUCOAS,65
SUCRtex,65
SUCTARTtpp,65
SUCptspp,65
SULFACabcpp,65
SULFACtex,65
SULRi,65
SULabcpp,65
T2DECAI,65
TAGURr,65
TALA,65
TARTD,65
TARTRDtex,65
TARTRt7pp,65
TARTRtex,65
TARTt2_3pp,65
TAUDO,65
TAURabcpp,65
TAURtex,65
TCYNTtex,65
TDP,65
TDPADGAT,65
TDPAGTA,65
TDPDRE,65
TDPDRR,65
TDPGDH,65
TDSK,65
TDSR1,65
TDSR2,65
TGBPA,65
THD2pp,65
THDPS,65
THFAT,65
THIORDXi,65
THMDt2pp,65
THMDt2rpp,65
THMDtex,65
THMabcpp,65
THMtex,65
THRA2i,65
THRAi,65
THRD,65
THRD_L,65
THRPtex,65
THRS,65
THRTRS,65
THRabcpp,65
THRt2pp,65
THRt2rpp,65
THRt4pp,65
THRtex,65
THYMtex,65
THZPSN3,65
TKT1,65
TKT2,65
TMAOR1,65
TMAOR1pp,65
TMAOR2,65
TMAOR2pp,65
TMAOtex,65
TMAtex,65
TMDK1,65
TMDPP,65
TMDS,65
TMK,65
TMPK,65
TMPPP,65
TPI,65
TPRDCOAS,65
TRDR,65
TRE6PH,65
TRE6PP,65
TRE6PS,65
TREH,65
TREHpp,65
TREptspp,65
TREtex,65
TRPAS2,65
TRPS1,65
TRPS2,65
TRPS3,65
TRPTRS,65
TRPt2rpp,65
TRPtex,65
TRSARr,65
TSULabcpp,65
TSULtex,65
TTDCAtexi,65
TTDCEAtexi,65
TTRCYCtex,65
TTRCYCtpp,65
TUNGSabcpp,65
TUNGStex,65
TYMtex,65
TYRL,65
TYROXDApp,65
TYRPpp,65
TYRPtex,65
TYRTA,65
TYRTRS,65
TYRt2rpp,65
TYRtex,65
U23GAAT,65
UAAGDS,65
UACGALPpp,65
UACGAMPpp,65
UACGAMtex,65
UACMAMO,65
UAG2E,65
UAGAAT,65
UAGCVT,65
UAGDP,65
UAGPT3,65
UAMAGS,65
UAMAS,65
UAPGR,65
UDCPDP,65
UDCPDPS,65
UDCPDPpp,65
UDPACGALtex,65
UDPG4E,65
UDPGALM,65
UDPGALPpp,65
UDPGALtex,65
UDPGD,65
UDPGDC,65
UDPGLCURtex,65
UDPGPpp,65
UDPGtex,65
UDPKAAT,65
UGLCURPpp,65
UGLT,65
UGLYCH,65
UGMDDS,65
UHGADA,65
ULA4NFT,65
ULA4Ntppi,65
UM3PL,65
UM4PCP,65
UM4PL,65
UMPK,65
UMPtex,65
UPLA4FNF,65
UPLA4FNT,65
UPP3MT,65
UPP3S,65
UPPDC1,65
UPPRT,65
URACPAH,65
URAt2pp,65
URAt2rpp,65
URAtex,65
URDGLYCD,65
UREAtex,65
UREAtpp,65
URIH,65
URIK2,65
URIt2pp,65
URIt2rpp,65
URItex,65
USHD,65
VALTA,65
VALTRS,65
VALabcpp,65
VALt2rpp,65
VALtex,65
VPAMTr,65
WCOS,65
X5PL3E,65
XAND,65
XANt2pp,65
XANtex,65
XMPtex,65
XPPT,65
XTSNH,65
XTSNt2rpp,65
XTSNtex,65
XYLI1,65
XYLI2,65
XYLK,65
XYLK2,65
XYLUt2pp,65
XYLUtex,65
XYLabcpp,65
XYLt2pp,65
XYLtex,65
ZN2abcpp,65
ZN2t3pp,65
ZN2tpp,65
ZNabcpp,65
Zn2tex,65
