Complex,Complex_compartment,Protein,Protein_compartment,translocase_pathway
STM2302-MONOMER,Inner_Membrane,STM2302(),Inner_Membrane,s
STM0385-MONOMER,Inner_Membrane,STM0385(),Inner_Membrane,s
STM2554-MONOMER,Inner_Membrane,STM2554(),Inner_Membrane,s
STM3314-MONOMER,Inner_Membrane,STM3314(),Inner_Membrane,s
STM1159-MONOMER,Membrane,STM1159(),Membrane,s
STM4590-MONOMER,Inner_Membrane,STM4590(),Inner_Membrane,s
STM4077-MONOMER,Inner_Membrane,STM4077(),Inner_Membrane,s
STM0493-MONOMER,Inner_Membrane,STM0493(),Inner_Membrane,s
STM2286-MONOMER,Membrane,STM2286(),Membrane,s
STM3796A-MONOMER,Membrane,STM3796A(),Membrane,s
STM3673-MONOMER,Periplasm,STM3673(),Periplasm,s
PSLT081-MONOMER,Membrane,PSLT081(),Membrane,s
STM4061-MONOMER,Inner_Membrane,STM4061(),Inner_Membrane,s
STM1890-MONOMER,Membrane,STM1890(),Membrane,s
STM1768-MONOMER,Outer_Membrane,STM1768(),Outer_Membrane,s
STM0353-MONOMER,Inner_Membrane,STM0353(),Inner_Membrane,s
STM3029-MONOMER,Membrane,STM3029(),Membrane,s
STM0741-MONOMER,Inner_Membrane,STM0741(),Inner_Membrane,s
STM3279-MONOMER,Inner_Membrane,STM3279(),Inner_Membrane,s
STM3657-MONOMER,Inner_Membrane,STM3657(),Inner_Membrane,s
STM0080-MONOMER,Inner_Membrane,STM0080(),Inner_Membrane,s
STM1375-MONOMER,Periplasm,STM1375(),Periplasm,s
STM1874-MONOMER,Inner_Membrane,STM1874(),Inner_Membrane,s
STM0460-MONOMER,Membrane,STM0460(),Membrane,s
STM1749-MONOMER,Membrane,STM1749(),Membrane,s
STM2253-MONOMER,Inner_Membrane,STM2253(),Inner_Membrane,s
STM2128-MONOMER,Inner_Membrane,STM2128(),Inner_Membrane,s
STM0593-MONOMER,Inner_Membrane,STM0593(),Inner_Membrane,s
STM3765-MONOMER,Inner_Membrane,STM3765(),Inner_Membrane,s
STM0984-MONOMER,Inner_Membrane,STM0984(),Inner_Membrane,s
STM0444-MONOMER,Inner_Membrane,STM0444(),Inner_Membrane,s
STM2237-MONOMER,Membrane,STM2237(),Membrane,s
STM2997-MONOMER,Membrane,STM2997(),Membrane,s
STM2112-MONOMER,Membrane,STM2112(),Membrane,s
STM2613-MONOMER,Membrane,STM2613(),Membrane,s
STM3373-MONOMER,Inner_Membrane,STM3373(),Inner_Membrane,s
STM3748-MONOMER,Membrane,STM3748(),Membrane,s
STM3243-MONOMER,Inner_Membrane,STM3243(),Inner_Membrane,s
STM0964-MONOMER,Periplasm,STM0964(),Periplasm,s
STM1843-MONOMER,Inner_Membrane,STM1843(),Inner_Membrane,s
STM0429-MONOMER,Periplasm,STM0429(),Periplasm,s
PSLT026-MONOMER,Membrane,PSLT026(),Membrane,s
STM4395-MONOMER,Membrane,STM4395(),Membrane,s
STM2851-MONOMER,Membrane,STM2851(),Membrane,s
STM1452-MONOMER,Inner_Membrane,STM1452(),Inner_Membrane,s
STM3227-MONOMER,Inner_Membrane,STM3227(),Inner_Membrane,s
STM1827-MONOMER,Inner_Membrane,STM1827(),Inner_Membrane,s
STM1323-MONOMER,Membrane,STM1323(),Membrane,s
STM2582-MONOMER,Inner_Membrane,STM2582(),Inner_Membrane,s
STM4104-MONOMER,Periplasm,STM4104(),Periplasm,s
STM3589-MONOMER,Inner_Membrane,STM3589(),Inner_Membrane,s
STM0929-MONOMER,Membrane,STM0929(),Membrane,s
STM3973-MONOMER,Inner_Membrane,STM3973(),Inner_Membrane,s
STM4363-MONOMER,Membrane,STM4363(),Membrane,s
STM2945-MONOMER,Membrane,STM2945(),Membrane,s
STM2814-MONOMER,Membrane,STM2814(),Membrane,s
STM1043-MONOMER,Outer_Membrane,STM1043(),Outer_Membrane,s
STM3194-MONOMER,Inner_Membrane,STM3194(),Inner_Membrane,s
STM3573-MONOMER,Membrane,STM3573(),Membrane,s
STM4474-MONOMER,Inner_Membrane,STM4474(),Inner_Membrane,s
STM3957-MONOMER,Outer_Membrane,STM3957(),Outer_Membrane,s
STM2798-MONOMER,Membrane,STM2798(),Membrane,s
STM2423-MONOMER,Outer_Membrane,STM2423(),Outer_Membrane,s
STM3178-MONOMER,Inner_Membrane,STM3178(),Inner_Membrane,s
STM3557-MONOMER,Periplasm,STM3557(),Periplasm,s
STM1027-MONOMER,Membrane,STM1027(),Membrane,s
STM3940-MONOMER,Membrane,STM3940(),Membrane,s
STM1278-MONOMER,Inner_Membrane,STM1278(),Inner_Membrane,s
STM4328-MONOMER,Membrane,STM4328(),Membrane,s
STM0364-MONOMER,Outer_Membrane,STM0364(),Outer_Membrane,s
STM2913-MONOMER,Inner_Membrane,STM2913(),Inner_Membrane,s
STM2401-MONOMER,Inner_Membrane,STM2401(),Inner_Membrane,s
STM3162-MONOMER,Inner_Membrane,STM3162(),Inner_Membrane,s
STM3541-MONOMER,Inner_Membrane,STM3541(),Inner_Membrane,s
STM0881-MONOMER,Membrane,STM0881(),Membrane,s
STM1386-MONOMER,Inner_Membrane,STM1386(),Inner_Membrane,s
STM1634-MONOMER,Inner_Membrane,STM1634(),Inner_Membrane,s
STM1763-MONOMER,Membrane,STM1763(),Membrane,s
STM3524-MONOMER,Inner_Membrane,STM3524(),Inner_Membrane,s
STM2897-MONOMER,Inner_Membrane,STM2897(),Inner_Membrane,s
STM2517-MONOMER,Outer_Membrane,STM2517(),Outer_Membrane,s
STM0865-MONOMER,Inner_Membrane,STM0865(),Inner_Membrane,s
STM1242-MONOMER,Inner_Membrane,STM1242(),Inner_Membrane,s
STM0194-MONOMER,Inner_Membrane,STM0194(),Inner_Membrane,s
STM1994-MONOMER,Membrane,STM1994(),Membrane,s
STM4041-MONOMER,Membrane,STM4041(),Membrane,s
STM1744-MONOMER,Inner_Membrane,STM1744(),Inner_Membrane,s
STM0848-MONOMER,Inner_Membrane,STM0848(),Inner_Membrane,s
STM2123-MONOMER,Inner_Membrane,STM2123(),Inner_Membrane,s
STM1226-MONOMER,Inner_Membrane,STM1226(),Inner_Membrane,s
STM0178-MONOMER,Membrane,STM0178(),Membrane,s
STM3635-MONOMER,Inner_Membrane,STM3635(),Inner_Membrane,s
STM1976-MONOMER,Inner_Membrane,STM1976(),Inner_Membrane,s
STM0979-MONOMER,Membrane,STM0979(),Membrane,s
STM2352-MONOMER,Inner_Membrane,STM2352(),Inner_Membrane,s
STM3113-MONOMER,Inner_Membrane,STM3113(),Inner_Membrane,s
STM0832-MONOMER,Inner_Membrane,STM0832(),Inner_Membrane,s
STM4409-MONOMER,Outer_Membrane,STM4409(),Outer_Membrane,s
STM2336-MONOMER,Inner_Membrane,STM2336(),Inner_Membrane,s
STM0815-MONOMER,Inner_Membrane,STM0815(),Inner_Membrane,s
STM1570-MONOMER,Periplasm,STM1570(),Periplasm,s
STM1941-MONOMER,Membrane,STM1941(),Membrane,s
STM2320-MONOMER,Inner_Membrane,STM2320(),Inner_Membrane,s
STM4235-MONOMER,Inner_Membrane,STM4235(),Inner_Membrane,s
STM0511-MONOMER,Inner_Membrane,STM0511(),Inner_Membrane,s
STM3065-MONOMER,Inner_Membrane,STM3065(),Inner_Membrane,s
STM0781-MONOMER,Periplasm,STM0781(),Periplasm,s
STM3813-MONOMER,Periplasm,STM3813(),Periplasm,s
STM1537-MONOMER,Inner_Membrane,STM1537(),Inner_Membrane,s
STM3049-MONOMER,Membrane,STM3049(),Membrane,s
STM1145-MONOMER,Periplasm,STM1145(),Periplasm,s
STM1521-MONOMER,Inner_Membrane,STM1521(),Inner_Membrane,s
STM0098-MONOMER,Inner_Membrane,STM0098(),Inner_Membrane,s
STM3031-MONOMER,Outer_Membrane,STM3031(),Outer_Membrane,s
STM0743-MONOMER,Membrane,STM0743(),Membrane,s
STM1128-MONOMER,Membrane,STM1128(),Membrane,s
STM2255-MONOMER,Inner_Membrane,STM2255(),Inner_Membrane,s
STM3391-MONOMER,Inner_Membrane,STM3391(),Inner_Membrane,s
STM2999-MONOMER,Membrane,STM2999(),Membrane,s
STM3375-MONOMER,Membrane,STM3375(),Membrane,s
STM3750-MONOMER,Inner_Membrane,STM3750(),Inner_Membrane,s
STM1095-MONOMER,Inner_Membrane,STM1095(),Inner_Membrane,s
STM1845-MONOMER,Periplasm,STM1845(),Periplasm,s
STM2981-MONOMER,Membrane,STM2981(),Membrane,s
STM1454-MONOMER,Inner_Membrane,STM1454(),Inner_Membrane,s
STM0034-MONOMER,Outer_Membrane,STM0034(),Outer_Membrane,s
STM0398-MONOMER,Inner_Membrane,STM0398(),Inner_Membrane,s
STM2189-MONOMER,Inner_Membrane,STM2189(),Inner_Membrane,s
STM1420-MONOMER,Inner_Membrane,STM1420(),Inner_Membrane,s
STM4090-MONOMER,Inner_Membrane,STM4090(),Inner_Membrane,s
STM1797-MONOMER,Inner_Membrane,STM1797(),Inner_Membrane,s
STM0382-MONOMER,Inner_Membrane,STM0382(),Inner_Membrane,s
STM2931-MONOMER,Inner_Membrane,STM2931(),Inner_Membrane,s
STM2551-MONOMER,Inner_Membrane,STM2551(),Inner_Membrane,s
STM0639-MONOMER,Inner_Membrane,STM0639(),Inner_Membrane,s
STM1404-MONOMER,Membrane,STM1404(),Membrane,s
PSLT096-MONOMER,Membrane,PSLT096(),Membrane,s
STM4074-MONOMER,Inner_Membrane,STM4074(),Inner_Membrane,s
STM1781-MONOMER,Membrane,STM1781(),Membrane,s
PSLT078-MONOMER,Outer_Membrane,PSLT078(),Outer_Membrane,s
STM4058-MONOMER,Inner_Membrane,STM4058(),Inner_Membrane,s
STM4443-MONOMER,Membrane,STM4443(),Membrane,s
STM1765-MONOMER,Inner_Membrane,STM1765(),Inner_Membrane,s
STM0350-MONOMER,Outer_Membrane,STM0350(),Outer_Membrane,s
STM2142-MONOMER,Inner_Membrane,STM2142(),Inner_Membrane,s
STM0607-MONOMER,Periplasm,STM0607(),Periplasm,s
STM2503-MONOMER,Inner_Membrane,STM2503(),Inner_Membrane,s
STM3260-MONOMER,Inner_Membrane,STM3260(),Inner_Membrane,s
STM4027-MONOMER,Inner_Membrane,STM4027(),Inner_Membrane,s
STM2864-MONOMER,Inner_Membrane,STM2864(),Inner_Membrane,s
STM2484-MONOMER,Inner_Membrane,STM2484(),Inner_Membrane,s
STM3618-MONOMER,Inner_Membrane,STM3618(),Inner_Membrane,s
STM2848-MONOMER,Inner_Membrane,STM2848(),Inner_Membrane,s
STM3224-MONOMER,Inner_Membrane,STM3224(),Inner_Membrane,s
STM0942-MONOMER,Inner_Membrane,STM0942(),Inner_Membrane,s
STM1320-MONOMER,Inner_Membrane,STM1320(),Inner_Membrane,s
STM3986-MONOMER,Inner_Membrane,STM3986(),Inner_Membrane,s
STM1696-MONOMER,Inner_Membrane,STM1696(),Inner_Membrane,s
STM2832-MONOMER,Membrane,STM2832(),Membrane,s
STM2452-MONOMER,Inner_Membrane,STM2452(),Inner_Membrane,s
STM3207-MONOMER,Inner_Membrane,STM3207(),Inner_Membrane,s
STM3586-MONOMER,Inner_Membrane,STM3586(),Inner_Membrane,s
STM2811-MONOMER,Inner_Membrane,STM2811(),Inner_Membrane,s
STM3570-MONOMER,Inner_Membrane,STM3570(),Inner_Membrane,s
STM3954-MONOMER,Membrane,STM3954(),Membrane,s
STM4341-MONOMER,Inner_Membrane,STM4341(),Inner_Membrane,s
STM1663-MONOMER,Inner_Membrane,STM1663(),Inner_Membrane,s
STM3554-MONOMER,Inner_Membrane,STM3554(),Inner_Membrane,s
STM4325-MONOMER,Inner_Membrane,STM4325(),Inner_Membrane,s
STM0223-MONOMER,Inner_Membrane,STM0223(),Inner_Membrane,s
STM2398-MONOMER,Inner_Membrane,STM2398(),Inner_Membrane,s
STM3159-MONOMER,Inner_Membrane,STM3159(),Inner_Membrane,s
STM0878-MONOMER,Inner_Membrane,STM0878(),Inner_Membrane,s
STM4293-MONOMER,Inner_Membrane,STM4293(),Inner_Membrane,s
STM0191-MONOMER,Outer_Membrane,STM0191(),Outer_Membrane,s
STM2750-MONOMER,Membrane,STM2750(),Membrane,s
STM1223-MONOMER,Inner_Membrane,STM1223(),Inner_Membrane,s
STM0175-MONOMER,Outer_Membrane,STM0175(),Outer_Membrane,s
STM4280-MONOMER,Inner_Membrane,STM4280(),Inner_Membrane,s
STM1973-MONOMER,Inner_Membrane,STM1973(),Inner_Membrane,s
STM2862-MONOMER,Inner_Membrane,STM2862(),Inner_Membrane,s
STM0829-MONOMER,Inner_Membrane,STM0829(),Inner_Membrane,s
STM0568-MONOMER,Inner_Membrane,STM0568(),Inner_Membrane,s
STM3491-MONOMER,Membrane,STM3491(),Membrane,s
STM3616-MONOMER,Membrane,STM3616(),Membrane,s
STM1207-MONOMER,Outer_Membrane,STM1207(),Outer_Membrane,s
STM1709-MONOMER,Inner_Membrane,STM1709(),Inner_Membrane,s
STM2088-MONOMER,Inner_Membrane,STM2088(),Inner_Membrane,s
STM4264-MONOMER,Inner_Membrane,STM4264(),Inner_Membrane,s
STM3222-MONOMER,Inner_Membrane,STM3222(),Inner_Membrane,s
STM2333-MONOMER,Inner_Membrane,STM2333(),Inner_Membrane,s
STM4374-MONOMER,Inner_Membrane,STM4374(),Inner_Membrane,s
STM1694-MONOMER,Inner_Membrane,STM1694(),Inner_Membrane,s
STM0812-MONOMER,Inner_Membrane,STM0812(),Inner_Membrane,s
STM2450-MONOMER,Periplasm,STM2450(),Periplasm,s
STM3842-MONOMER,Inner_Membrane,STM3842(),Inner_Membrane,s
STM0924-MONOMER,Periplasm,STM0924(),Periplasm,s
STM0143-MONOMER,Inner_Membrane,STM0143(),Inner_Membrane,s
STM4358-MONOMER,Periplasm,STM4358(),Periplasm,s
STM1678-MONOMER,Membrane,STM1678(),Membrane,s
STM0260-MONOMER,Membrane,STM0260(),Membrane,s
STM2809-MONOMER,Inner_Membrane,STM2809(),Inner_Membrane,s
STM0524-MONOMER,Inner_Membrane,STM0524(),Inner_Membrane,s
STM3568-MONOMER,Inner_Membrane,STM3568(),Inner_Membrane,s
STM2317-MONOMER,Inner_Membrane,STM2317(),Inner_Membrane,s
STM1286-MONOMER,Outer_Membrane,STM1286(),Outer_Membrane,s
STM3952-MONOMER,Inner_Membrane,STM3952(),Inner_Membrane,s
STM4339-MONOMER,Outer_Membrane,STM4339(),Outer_Membrane,s
STM2793-MONOMER,Inner_Membrane,STM2793(),Inner_Membrane,s
STM3458-MONOMER,Inner_Membrane,STM3458(),Inner_Membrane,s
STM3173-MONOMER,Inner_Membrane,STM3173(),Inner_Membrane,s
STM3826-MONOMER,Inner_Membrane,STM3826(),Inner_Membrane,s
STM3935-MONOMER,Inner_Membrane,STM3935(),Inner_Membrane,s
STM1273-MONOMER,Membrane,STM1273(),Membrane,s
STM4323-MONOMER,Inner_Membrane,STM4323(),Inner_Membrane,s
STM0127-MONOMER,Inner_Membrane,STM0127(),Inner_Membrane,s
STM4232-MONOMER,Periplasm,STM4232(),Periplasm,s
STM0508-MONOMER,Inner_Membrane,STM0508(),Inner_Membrane,s
STM1256-MONOMER,Inner_Membrane,STM1256(),Inner_Membrane,s
STM4307-MONOMER,Inner_Membrane,STM4307(),Inner_Membrane,s
STM0205-MONOMER,Inner_Membrane,STM0205(),Inner_Membrane,s
STM0778-MONOMER,Inner_Membrane,STM0778(),Inner_Membrane,s
STM3141-MONOMER,Periplasm,STM3141(),Periplasm,s
STM3442-MONOMER,Membrane,STM3442(),Membrane,s
STM0860-MONOMER,Inner_Membrane,STM0860(),Inner_Membrane,s
STM4291-MONOMER,Inner_Membrane,STM4291(),Inner_Membrane,s
STM1158-MONOMER,Inner_Membrane,STM1158(),Inner_Membrane,s
STM1989-MONOMER,Inner_Membrane,STM1989(),Inner_Membrane,s
STM2363-MONOMER,Membrane,STM2363(),Membrane,s
STM4216-MONOMER,Membrane,STM4216(),Membrane,s
STM4589-MONOMER,Inner_Membrane,STM4589(),Inner_Membrane,s
STM0173-MONOMER,Inner_Membrane,STM0173(),Inner_Membrane,s
STM0492-MONOMER,Inner_Membrane,STM0492(),Inner_Membrane,s
STM4278-MONOMER,Periplasm,STM4278(),Periplasm,s
STM2285-MONOMER,Inner_Membrane,STM2285(),Inner_Membrane,s
STM3046-MONOMER,Membrane,STM3046(),Membrane,s
STM0827-MONOMER,Inner_Membrane,STM0827(),Inner_Membrane,s
STM3857-MONOMER,Inner_Membrane,STM3857(),Inner_Membrane,s
STM4262-MONOMER,Membrane,STM4262(),Membrane,s
STM0810-MONOMER,Membrane,STM0810(),Membrane,s
STM3473-MONOMER,Inner_Membrane,STM3473(),Inner_Membrane,s
STM4573-MONOMER,Periplasm,STM4573(),Periplasm,s
STM1889-MONOMER,Inner_Membrane,STM1889(),Inner_Membrane,s
STM0522-MONOMER,Inner_Membrane,STM0522(),Inner_Membrane,s
STM0476-MONOMER,Inner_Membrane,STM0476(),Inner_Membrane,s
STM2269-MONOMER,Inner_Membrane,STM2269(),Inner_Membrane,s
STM3028-MONOMER,Outer_Membrane,STM3028(),Outer_Membrane,s
STM2645-MONOMER,Inner_Membrane,STM2645(),Inner_Membrane,s
STM0125-MONOMER,Inner_Membrane,STM0125(),Inner_Membrane,s
STM0740-MONOMER,Inner_Membrane,STM0740(),Inner_Membrane,s
STM4230-MONOMER,Inner_Membrane,STM4230(),Inner_Membrane,s
STM1919-MONOMER,Inner_Membrane,STM1919(),Inner_Membrane,s
STM3410-MONOMER,Inner_Membrane,STM3410(),Inner_Membrane,s
STM3060-MONOMER,Inner_Membrane,STM3060(),Inner_Membrane,s
STM1125-MONOMER,Inner_Membrane,STM1125(),Inner_Membrane,s
STM0079-MONOMER,Inner_Membrane,STM0079(),Inner_Membrane,s
STM0109-MONOMER,Periplasm,STM0109(),Periplasm,s
STM2283-MONOMER,Inner_Membrane,STM2283(),Inner_Membrane,s
STM3043-MONOMER,Periplasm,STM3043(),Periplasm,s
STM2252-MONOMER,Inner_Membrane,STM2252(),Inner_Membrane,s
STM1516-MONOMER,Inner_Membrane,STM1516(),Inner_Membrane,s
STM0093-MONOMER,Outer_Membrane,STM0093(),Outer_Membrane,s
STM3388-MONOMER,Membrane,STM3388(),Membrane,s
STM2266-MONOMER,Inner_Membrane,STM2266(),Inner_Membrane,s
STM3764-MONOMER,Inner_Membrane,STM3764(),Inner_Membrane,s
STM1486-MONOMER,Inner_Membrane,STM1486(),Inner_Membrane,s
STM4552-MONOMER,Membrane,STM4552(),Membrane,s
STM4538-MONOMER,Inner_Membrane,STM4538(),Inner_Membrane,s
STM3010-MONOMER,Inner_Membrane,STM3010(),Inner_Membrane,s
STM0443-MONOMER,Inner_Membrane,STM0443(),Inner_Membrane,s
STM0722-MONOMER,Inner_Membrane,STM0722(),Inner_Membrane,s
STM3762-MONOMER,Membrane,STM3762(),Membrane,s
STM0708-MONOMER,Membrane,STM0708(),Membrane,s
STM1856-MONOMER,Membrane,STM1856(),Membrane,s
STM3372-MONOMER,Inner_Membrane,STM3372(),Inner_Membrane,s
STM0441-MONOMER,Inner_Membrane,STM0441(),Inner_Membrane,s
STM3747-MONOMER,Inner_Membrane,STM3747(),Inner_Membrane,s
STM0706-MONOMER,Inner_Membrane,STM0706(),Inner_Membrane,s
STM0047-MONOMER,Inner_Membrane,STM0047(),Inner_Membrane,s
STM4147-MONOMER,Inner_Membrane,STM4147(),Inner_Membrane,s
STM4522-MONOMER,Membrane,STM4522(),Membrane,s
STM1840-MONOMER,Inner_Membrane,STM1840(),Inner_Membrane,s
STM0426-MONOMER,Inner_Membrane,STM0426(),Inner_Membrane,s
STM2217-MONOMER,Inner_Membrane,STM2217(),Inner_Membrane,s
STM0428-MONOMER,Inner_Membrane,STM0428(),Inner_Membrane,s
STM0689-MONOMER,Inner_Membrane,STM0689(),Inner_Membrane,s
STM2219-MONOMER,Inner_Membrane,STM2219(),Inner_Membrane,s
STM1073-MONOMER,Inner_Membrane,STM1073(),Inner_Membrane,s
STM0029-MONOMER,Membrane,STM0029(),Membrane,s
STM4118-MONOMER,Inner_Membrane,STM4118(),Inner_Membrane,s
STM3356-MONOMER,Inner_Membrane,STM3356(),Inner_Membrane,s
STM2200-MONOMER,Inner_Membrane,STM2200(),Inner_Membrane,s
STM2958-MONOMER,Inner_Membrane,STM2958(),Inner_Membrane,s
STM0666-MONOMER,Inner_Membrane,STM0666(),Inner_Membrane,s
STM3338-MONOMER,Inner_Membrane,STM3338(),Inner_Membrane,s
STM3713-MONOMER,Inner_Membrane,STM3713(),Inner_Membrane,s
STM0031-MONOMER,Membrane,STM0031(),Membrane,s
STM2184-MONOMER,Inner_Membrane,STM2184(),Inner_Membrane,s
STM2202-MONOMER,Inner_Membrane,STM2202(),Inner_Membrane,s
STM1415-MONOMER,Membrane,STM1415(),Membrane,s
STM1792-MONOMER,Inner_Membrane,STM1792(),Inner_Membrane,s
STM0015-MONOMER,Membrane,STM0015(),Membrane,s
STM0361-MONOMER,Inner_Membrane,STM0361(),Inner_Membrane,s
STM2530-MONOMER,Periplasm,STM2530(),Periplasm,s
STM0618-MONOMER,Inner_Membrane,STM0618(),Inner_Membrane,s
STM1383-MONOMER,Inner_Membrane,STM1383(),Inner_Membrane,s
STM4053-MONOMER,Inner_Membrane,STM4053(),Inner_Membrane,s
STM0345-MONOMER,Membrane,STM0345(),Membrane,s
STM2894-MONOMER,Membrane,STM2894(),Membrane,s
PSLT110-MONOMER,Membrane,PSLT110(),Membrane,s
STM4087-MONOMER,Inner_Membrane,STM4087(),Inner_Membrane,s
STM1741-MONOMER,Inner_Membrane,STM1741(),Inner_Membrane,s
STM1794-MONOMER,Membrane,STM1794(),Membrane,s
STM2120-MONOMER,Inner_Membrane,STM2120(),Inner_Membrane,s
STM0379-MONOMER,Membrane,STM0379(),Membrane,s
STM0584-MONOMER,Inner_Membrane,STM0584(),Inner_Membrane,s
STM2170-MONOMER,Inner_Membrane,STM2170(),Inner_Membrane,s
STM3255-MONOMER,Inner_Membrane,STM3255(),Inner_Membrane,s
STM3631-MONOMER,Inner_Membrane,STM3631(),Inner_Membrane,s
STM0976-MONOMER,Inner_Membrane,STM0976(),Inner_Membrane,s
PSLT034-MONOMER,Outer_Membrane,PSLT034(),Outer_Membrane,s
STM4403-MONOMER,Periplasm,STM4403(),Periplasm,s
STM0307-MONOMER,Periplasm,STM0307(),Periplasm,s
PSLT093-MONOMER,Membrane,PSLT093(),Membrane,s
STM3613-MONOMER,Periplasm,STM3613(),Periplasm,s
STM0956-MONOMER,Inner_Membrane,STM0956(),Inner_Membrane,s
PSLT016-MONOMER,Periplasm,PSLT016(),Periplasm,s
STM4457-MONOMER,Membrane,STM4457(),Membrane,s
STM1778-MONOMER,Outer_Membrane,STM1778(),Outer_Membrane,s
STM0545-MONOMER,Periplasm,STM0545(),Periplasm,s
STM2532-MONOMER,Inner_Membrane,STM2532(),Inner_Membrane,s
STM1385-MONOMER,Periplasm,STM1385(),Periplasm,s
STM0257-MONOMER,Inner_Membrane,STM0257(),Inner_Membrane,s
STM2053-MONOMER,Membrane,STM2053(),Membrane,s
STM2139-MONOMER,Membrane,STM2139(),Membrane,s
STM3186-MONOMER,Membrane,STM3186(),Membrane,s
STM2896-MONOMER,Inner_Membrane,STM2896(),Inner_Membrane,s
STM4336-MONOMER,Inner_Membrane,STM4336(),Inner_Membrane,s
STM2037-MONOMER,Inner_Membrane,STM2037(),Inner_Membrane,s
STM2790-MONOMER,Inner_Membrane,STM2790(),Inner_Membrane,s
STM2409-MONOMER,Inner_Membrane,STM2409(),Inner_Membrane,s
STM3170-MONOMER,Inner_Membrane,STM3170(),Inner_Membrane,s
STM3549-MONOMER,Inner_Membrane,STM3549(),Inner_Membrane,s
STM0890-MONOMER,Periplasm,STM0890(),Periplasm,s
STM3928-MONOMER,Inner_Membrane,STM3928(),Inner_Membrane,s
STM1270-MONOMER,Inner_Membrane,STM1270(),Inner_Membrane,s
STM2392-MONOMER,Membrane,STM2392(),Membrane,s
STM3154-MONOMER,Membrane,STM3154(),Membrane,s
STM1743-MONOMER,Inner_Membrane,STM1743(),Inner_Membrane,s
STM0873-MONOMER,Membrane,STM0873(),Membrane,s
STM1253-MONOMER,Inner_Membrane,STM1253(),Inner_Membrane,s
STM4304-MONOMER,Inner_Membrane,STM4304(),Inner_Membrane,s
STM1626-MONOMER,Inner_Membrane,STM1626(),Inner_Membrane,s
STM3138-MONOMER,Membrane,STM3138(),Membrane,s
STM3257-MONOMER,Inner_Membrane,STM3257(),Inner_Membrane,s
STM3870-MONOMER,Inner_Membrane,STM3870(),Inner_Membrane,s
STM1218-MONOMER,Inner_Membrane,STM1218(),Inner_Membrane,s
STM3854-MONOMER,Inner_Membrane,STM3854(),Inner_Membrane,s
STM0309-MONOMER,Inner_Membrane,STM0309(),Inner_Membrane,s
STM1578-MONOMER,Membrane,STM1578(),Membrane,s
STM2103-MONOMER,Membrane,STM2103(),Membrane,s
STM4259-MONOMER,Membrane,STM4259(),Membrane,s
STM1952-MONOMER,Inner_Membrane,STM1952(),Inner_Membrane,s
STM2328-MONOMER,Inner_Membrane,STM2328(),Inner_Membrane,s
STM2481-MONOMER,Inner_Membrane,STM2481(),Inner_Membrane,s
STM3089-MONOMER,Membrane,STM3089(),Membrane,s
STM0807-MONOMER,Inner_Membrane,STM0807(),Inner_Membrane,s
STM1185-MONOMER,Inner_Membrane,STM1185(),Inner_Membrane,s
STM3615-MONOMER,Inner_Membrane,STM3615(),Inner_Membrane,s
STM1562-MONOMER,Periplasm,STM1562(),Periplasm,s
STM3073-MONOMER,Inner_Membrane,STM3073(),Inner_Membrane,s
STM1708-MONOMER,Inner_Membrane,STM1708(),Inner_Membrane,s
STM1545-MONOMER,Inner_Membrane,STM1545(),Inner_Membrane,s
STM0122-MONOMER,Inner_Membrane,STM0122(),Inner_Membrane,s
STM0291-MONOMER,Membrane,STM0291(),Membrane,s
STM4227-MONOMER,Inner_Membrane,STM4227(),Inner_Membrane,s
STM0503-MONOMER,Inner_Membrane,STM0503(),Inner_Membrane,s
STM2296-MONOMER,Periplasm,STM2296(),Periplasm,s
STM2678-MONOMER,Inner_Membrane,STM2678(),Inner_Membrane,s
STM3804-MONOMER,Membrane,STM3804(),Membrane,s
STM3599-MONOMER,Inner_Membrane,STM3599(),Inner_Membrane,s
STM0106-MONOMER,Inner_Membrane,STM0106(),Inner_Membrane,s
STM2280-MONOMER,Inner_Membrane,STM2280(),Inner_Membrane,s
STM1693-MONOMER,Inner_Membrane,STM1693(),Inner_Membrane,s
STM4195-MONOMER,Inner_Membrane,STM4195(),Inner_Membrane,s
STM0471-MONOMER,Membrane,STM0471(),Membrane,s
STM2263-MONOMER,Inner_Membrane,STM2263(),Inner_Membrane,s
STM0074-MONOMER,Inner_Membrane,STM0074(),Inner_Membrane,s
STM0923-MONOMER,Membrane,STM0923(),Membrane,s
STM1869-MONOMER,Membrane,STM1869(),Membrane,s
STM2247-MONOMER,Inner_Membrane,STM2247(),Inner_Membrane,s
STM3007-MONOMER,Inner_Membrane,STM3007(),Inner_Membrane,s
STM3759-MONOMER,Membrane,STM3759(),Membrane,s
STM1481-MONOMER,Membrane,STM1481(),Membrane,s
STM4533-MONOMER,Inner_Membrane,STM4533(),Inner_Membrane,s
STM2433-MONOMER,Inner_Membrane,STM2433(),Inner_Membrane,s
STM2991-MONOMER,Periplasm,STM2991(),Periplasm,s
STM0703-MONOMER,Inner_Membrane,STM0703(),Inner_Membrane,s
STM3567-MONOMER,Periplasm,STM3567(),Periplasm,s
STM3742-MONOMER,Inner_Membrane,STM3742(),Inner_Membrane,s
STM0042-MONOMER,Inner_Membrane,STM0042(),Inner_Membrane,s
STM4338-MONOMER,Inner_Membrane,STM4338(),Inner_Membrane,s
