Reaction	Complexes
UDPG4E	TM0509-MONOMER_mod_nad(1)
UDPGD	TM0583-MONOMER
UGLDDS2	TM0236-MONOMER
UMPK	TM1443-MONOMER_mod_mg2(1)
UPPRT	TM0721-MONOMER
URAt	TM0819-MONOMER
URIDK2r	TM1443-MONOMER_mod_mg2(1)
URIK1	TM0751-MONOMER_mod_mg2(1)
URIK2	TM0751-MONOMER_mod_mg2(1)
VALTA	TM0831-MONOMER_mod_pydx5p(6) OR TM0831-MONOMER_mod_pydx5p(1)
VALTRS	TM1817-MONOMER_mod_mg2(1)
VALabc	CPLX_ALAabc-0
XPPT	TM0206-MONOMER
XYL2e	TM0070-MONOMER OR TM0061-MONOMER
XYL3abc	CPLX_XYL3abc-0
XYLANabc	CPLX_XYL3abc-0 OR CPLX_XYLANabc-0
XYLBabc	CPLX_XYL3abc-0
XYLI1	TM1667-MONOMER_mod_mn2(1)
XYLI2	TM1667-MONOMER_mod_mn2(1)
XYLK	TM0116-MONOMER_mod_mg2(1)
XYLOS1	TM0025-MONOMER OR TM0076-MONOMER
XYLOS2	TM0025-MONOMER OR TM0076-MONOMER
XYLOS3	TM0025-MONOMER OR TM0076-MONOMER
XYLabc	CPLX_XYLabc-0 OR CPLX_XYL3abc-0 OR CPLX_XYLANabc-0
XYLe	TM0061-MONOMER OR TM0070-MONOMER
ZNabc	CPLX_ZNabc-0
