Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
YPO1937-MONOMER	Inner_Membrane	YPO1937()	Inner_Membrane	r
YPO0767-MONOMER	Inner_Membrane	YPO0767()	Inner_Membrane	r
YPO3264-MONOMER	Inner_Membrane	YPO3264()	Inner_Membrane	r
YPO3265-MONOMER	Inner_Membrane	YPO3265()	Inner_Membrane	r
YPO0077-MONOMER	Inner_Membrane	YPO0077()	Inner_Membrane	r
YPO1853-MONOMER	Inner_Membrane	YPO1853()	Inner_Membrane	r
YPO3142-MONOMER	Inner_Membrane	YPO3142()	Inner_Membrane	r
YPO1071-MONOMER	Inner_Membrane	YPO1071()	Inner_Membrane	pa
YPO1072-MONOMER	Inner_Membrane	YPO1072()	Inner_Membrane	r
CPLX_METabcpp-0	Inner_Membrane	YPO1072()	Inner_Membrane	r
YPO0549-MONOMER	Inner_Membrane	YPO0549()	Inner_Membrane	r
YPO3440-MONOMER	Inner_Membrane	YPO3440()	Inner_Membrane	r
YPO3439-MONOMER	Inner_Membrane	YPO3439()	Inner_Membrane	r
YPO3579-MONOMER	Inner_Membrane	YPO3579()	Inner_Membrane	r
YPO3580-MONOMER	Inner_Membrane	YPO3580()	Periplasm	s
YPO1859-MONOMER	Inner_Membrane	YPO1859()	Inner_Membrane	r
YPO1146-MONOMER	Inner_Membrane	YPO1146()	Inner_Membrane	r
CPLX_MOBDabcpp-0	Inner_Membrane	YPO1146()	Inner_Membrane	r
YPO1145-MONOMER	Inner_Membrane	YPO1145()	Periplasm	s
CPLX_MOBDabcpp-0	Inner_Membrane	YPO1145()	Periplasm	s
YPO1373-MONOMER	Inner_Membrane	YPO1373()	Inner_Membrane	p
YPO1372-MONOMER	Inner_Membrane	YPO1372()	Inner_Membrane	r
YPO0465-MONOMER	Inner_Membrane	YPO0465()	Inner_Membrane	r
YPO2507-MONOMER	Inner_Membrane	YPO2507()	Inner_Membrane	p
YPO2188-MONOMER	Inner_Membrane	YPO2188()	Inner_Membrane	r
YPO3714-MONOMER	Inner_Membrane	YPO3714()	Periplasm	s
CPLX_14GLUCANabcpp-0	Inner_Membrane	YPO3714()	Periplasm	s
YPO3715-MONOMER	Inner_Membrane	YPO3715()	Inner_Membrane	r
CPLX_14GLUCANabcpp-0	Inner_Membrane	YPO3715()	Inner_Membrane	r
YPO3716-MONOMER	Inner_Membrane	YPO3716()	Inner_Membrane	r
CPLX_14GLUCANabcpp-0	Inner_Membrane	YPO3716()	Inner_Membrane	r
YPO1313-MONOMER	Outer_Membrane	YPO1313()	Outer_Membrane	sb
YPO3905-MONOMER	Inner_Membrane	YPO3905()	Inner_Membrane	r
YPO3908-MONOMER	Inner_Membrane	YPO3908()	Periplasm	s
CPLX_RIBabcpp-0	Inner_Membrane	YPO3908()	Periplasm	s
YPO3906-MONOMER	Inner_Membrane	YPO3906()	Inner_Membrane	r
CPLX_RIBabcpp-0	Inner_Membrane	YPO3906()	Inner_Membrane	r
YPO1536-MONOMER	Inner_Membrane	YPO1536()	Periplasm	s
YPO0280-MONOMER	Inner_Membrane	YPO0280()	Inner_Membrane	r
YPO0132-MONOMER	Inner_Membrane	YPO0132()	Inner_Membrane	r
YPO3866-MONOMER	Inner_Membrane	YPO3866()	Inner_Membrane	r
YPO0034-MONOMER	Inner_Membrane	YPO0034()	Inner_Membrane	r
YPO3450-MONOMER	Inner_Membrane	YPO3450()	Inner_Membrane	r
YPO3451-MONOMER	Inner_Membrane	YPO3451()	Inner_Membrane	r
YPO2394-MONOMER	Outer_Membrane	YPO2394()	Outer_Membrane	pla
CPLX_ALPATE160pp-0	Outer_Membrane	YPO2394()	Outer_Membrane	pla
YPO0370-MONOMER	Periplasm	YPO0370()	Periplasm	s
YPO0182-MONOMER	Inner_Membrane	YPO0182()	Periplasm	s
YPO0184-MONOMER	Inner_Membrane	YPO0184()	Inner_Membrane	r
YPO3910-MONOMER	Outer_Membrane	YPO3910()	Outer_Membrane	sb
CPLX_FE3DCITtonex-0	Outer_Membrane	YPO3910()	Outer_Membrane	sb
YPO3388-MONOMER	Inner_Membrane	YPO3388()	Inner_Membrane	r
YPO1582-MONOMER	Inner_Membrane	YPO1582()	Inner_Membrane	r
YPO0647-MONOMER	Inner_Membrane	YPO0647()	Inner_Membrane	r
YPO3778-MONOMER	Inner_Membrane	YPO3778()	Inner_Membrane	r
YPO3777-MONOMER	Inner_Membrane	YPO3777()	Inner_Membrane	r
YPO3776-MONOMER	Inner_Membrane	YPO3776()	Inner_Membrane	p
YPO0229-MONOMER	Inner_Membrane	YPO0229()	Inner_Membrane	r
YPO3753-MONOMER	Inner_Membrane	YPO3753()	Inner_Membrane	r
YPO3499-MONOMER	Inner_Membrane	YPO3499()	Inner_Membrane	r
YPO3189-MONOMER	Inner_Membrane	YPO3189()	Inner_Membrane	r
YPO3188-MONOMER	Inner_Membrane	YPO3188()	Inner_Membrane	r
YPO1377-MONOMER	Periplasm	YPO1377()	Periplasm	s
YPO2015-MONOMER	Outer_Membrane	YPO2015()	Outer_Membrane	pla
YPO1626-MONOMER	Inner_Membrane	YPO1626()	Inner_Membrane	r
YPO1628-MONOMER	Inner_Membrane	YPO1628()	Inner_Membrane	r
YPO1052-MONOMER	Outer_Membrane	YPO1052()	Outer_Membrane	sb
YPO2876-MONOMER	Outer_Membrane	YPO2876()	Outer_Membrane	pla
YPO3061-MONOMER	Outer_Membrane	YPO3061()	Outer_Membrane	pla
YPO3278-MONOMER	Outer_Membrane	YPO3278()	Outer_Membrane	pla
YPO1104-MONOMER	Outer_Membrane	YPO1104()	Outer_Membrane	pla
YPO4102-MONOMER	Inner_Membrane	YPO4102()	Inner_Membrane	ra
YPO0494-MONOMER	Periplasm	YPO0494()	Periplasm	s
YPO0784-MONOMER	Inner_Membrane	YPO0784()	Inner_Membrane	r
YPO0476-MONOMER	Inner_Membrane	YPO0476()	Inner_Membrane	r
YPO0929-MONOMER	Periplasm	YPO0929()	Periplasm	t
