,query,evalue
BSU01410,B488_RS02110,4.430000000000001e-43
BSU01420,B488_RS02115,1.1599999999999999e-54
BSU01430,B488_RS02120,3.8e-94
BSU01440,B488_RS02125,5.209999999999999e-38
BSU01480,B488_RS06475,1.17e-44
BSU01490,B488_RS04390,6.59e-50
BSU01500,B488_RS04395,2.65e-39
BSU01540,B488_RS04740,5.12e-62
BSU01770,B488_RS01755,4.14e-129
BSU01780,B488_RS03320,1.45e-134
BSU02270,B488_RS05435,2.61e-22
BSU02550,B488_RS05010,4.37e-41
BSU02950,B488_RS04005,1.33e-58
BSU02980,B488_RS05245,4.66e-86
BSU02990,B488_RS05250,4.39e-65
BSU03000,B488_RS05255,7.2e-16
BSU03150,B488_RS05515,3.29e-25
BSU03600,B488_RS02975,2.9000000000000004e-70
BSU03610,B488_RS02980,2.98e-60
BSU03750,B488_RS06635,1.33e-45
BSU04000,B488_RS03240,1.0500000000000001e-58
BSU04470,B488_RS01830,5.4099999999999996e-120
BSU04560,B488_RS02895,1.15e-38
BSU04570,B488_RS03455,2.16e-53
BSU04580,B488_RS01860,8.26e-89
BSU04620,B488_RS03345,4.78e-12
BSU05130,B488_RS00855,6.9e-22
BSU05370,B488_RS00675,2.75e-49
BSU05470,B488_RS05265,1.12e-20
BSU05680,B488_RS02555,6.06e-41
BSU05910,B488_RS06665,3.5500000000000005e-21
BSU05940,B488_RS03645,2.59e-84
BSU05990,B488_11100,3.1300000000000002e-27
BSU06020,B488_RS01265,2.58e-29
BSU06030,B488_RS01270,0.0
BSU06360,B488_RS00870,0.0
BSU06420,B488_RS04130,2.6e-55
BSU06430,B488_RS04135,7.7e-77
BSU06440,B488_RS02595,1.3e-165
BSU06450,B488_RS02590,1.5500000000000001e-66
BSU06460,B488_RS02585,3.86e-17
BSU06470,B488_RS02580,3.6700000000000004e-71
BSU06480,B488_RS02570,0.0
BSU06490,B488_RS01560,1.36e-144
BSU06500,B488_RS05225,1.09e-114
BSU06510,B488_RS05230,3.98e-40
BSU06520,B488_RS06010,1.4800000000000002e-167
BSU06530,B488_RS03910,9.19e-153
BSU06610,B488_RS03195,1.16e-165
BSU06620,B488_RS02930,8.45e-157
BSU06670,B488_RS04715,2.41e-15
BSU06680,B488_RS04710,3.34e-148
BSU06690,B488_RS04705,5.68e-133
BSU06710,B488_RS06515,1.47e-65
BSU07230,B488_RS04220,3.44e-17
BSU07370,B488_RS02760,2.06e-121
BSU07490,B488_RS02970,4.18e-39
BSU07900,B488_RS01055,5.01e-30
BSU08060,B488_RS05355,1.75e-80
BSU08630,B488_RS06410,6.08e-69
BSU08690,B488_RS04870,2.17e-107
BSU08720,B488_RS02765,2.09e-47
BSU08730,B488_RS00775,3.03e-22
BSU08790,B488_RS00700,0.0
BSU08830,B488_RS05590,3.73e-53
BSU08880,B488_RS02065,3.61e-24
BSU09120,B488_RS02890,3.5e-22
BSU09130,B488_RS01530,1.43e-135
BSU09380,B488_RS05760,2.2500000000000002e-26
BSU09640,B488_11840,1.11e-13
BSU09850,B488_RS04835,3.8600000000000005e-21
BSU09950,B488_RS01645,3.6499999999999994e-23
BSU10030,B488_RS00195,9.04e-22
BSU10110,B488_RS05850,1.86e-90
BSU10120,B488_RS06735,1.15e-56
BSU10130,B488_RS02825,1.2e-13
BSU10170,B488_RS01805,2.3399999999999997e-81
BSU10340,B488_RS03365,1.33e-12
BSU10570,B488_RS02730,4.38e-19
BSU10630,B488_RS06675,3.96e-26
BSU10750,B488_RS06220,2.8299999999999997e-30
BSU11160,B488_RS04160,2.13e-25
BSU11190,B488_RS05625,2.65e-22
BSU11200,B488_RS01650,1.64e-76
BSU11210,B488_RS06440,8.08e-49
BSU11220,B488_RS00750,5.37e-110
BSU11250,B488_RS00745,2.41e-96
BSU11340,B488_RS04900,2.4000000000000002e-129
BSU11370,B488_RS01615,1.1499999999999999e-89
BSU11390,B488_RS01625,5.4100000000000004e-70
BSU11400,B488_RS01630,4.44e-44
BSU11420,B488_RS00110,7.07e-79
BSU11430,B488_RS01620,5.36e-18
BSU11540,B488_RS02840,1.6700000000000002e-47
BSU11570,B488_RS02650,6.47e-19
BSU11670,B488_RS04000,4e-13
BSU11690,B488_RS00505,1.16e-51
BSU11710,B488_RS00415,6.15e-58
BSU11720,B488_RS01490,5.13e-86
BSU12100,B488_RS05990,1.2600000000000002e-21
BSU12160,B488_RS01315,6.39e-20
BSU13110,B488_RS04885,4.26e-81
BSU13130,B488_RS05890,4.27e-121
BSU13160,B488_RS06470,4.9000000000000003e-32
BSU13420,B488_RS00445,7.78e-62
BSU13580,B488_RS02150,1.68e-92
BSU13720,B488_RS03680,4.669999999999999e-68
BSU13750,B488_RS05270,3.4e-36
BSU13900,B488_RS06655,2.21e-12
BSU13910,B488_RS01390,8.059999999999999e-89
BSU13990,B488_RS00610,2.0700000000000002e-26
BSU14180,B488_RS00190,1.69e-25
BSU14230,B488_RS05965,5.02e-16
BSU14270,B488_RS00500,4.3400000000000005e-37
BSU14360,B488_RS02745,5.86e-73
BSU14370,B488_RS02750,5.41e-60
BSU14410,B488_RS03340,6.740000000000001e-27
BSU14450,B488_RS00120,2.09e-106
BSU14530,B488_RS01360,1.1e-81
BSU14610,B488_RS03575,7.1899999999999995e-115
BSU14670,B488_RS04120,3.56e-38
BSU14770,B488_RS04955,0.0
BSU14830,B488_RS02550,2.8600000000000002e-70
BSU14850,B488_RS03440,3.95e-33
BSU14880,B488_RS01100,2.8199999999999997e-42
BSU15010,B488_RS01125,1.89e-20
BSU15020,B488_RS01895,9.89e-32
BSU15140,B488_RS03475,8.17e-60
BSU15170,B488_RS03465,2.99e-60
BSU15180,B488_RS03460,2.3699999999999997e-67
BSU15190,B488_RS03450,2.99e-70
BSU15200,B488_RS03445,1.2200000000000002e-56
BSU15220,B488_RS03435,3.2e-38
BSU15230,B488_RS03425,1.4699999999999998e-48
BSU15280,B488_RS02905,2.3699999999999998e-52
BSU15290,B488_RS02910,9.360000000000001e-79
BSU15370,B488_RS06040,4.48e-31
BSU15380,B488_RS00045,1.43e-20
BSU15430,B488_RS00620,0.0
BSU15460,B488_RS05695,9.259999999999999e-82
BSU15490,B488_RS04580,6.72e-65
BSU15500,B488_RS04585,1.02e-71
BSU15510,B488_RS00830,2.32e-92
BSU15520,B488_RS00655,0.0
BSU15540,B488_RS00740,7.51e-14
BSU15550,B488_RS00580,8.55e-30
BSU15560,B488_RS03165,6.07e-40
BSU15680,B488_RS04890,7.46e-49
BSU15700,B488_RS05775,3.59e-75
BSU15710,B488_RS05745,2.77e-132
BSU15720,B488_RS06485,1.66e-32
BSU15730,B488_RS06480,1.77e-52
BSU15740,B488_RS05830,3.08e-33
BSU15750,B488_RS03225,1.37e-65
BSU15790,B488_RS02600,1.94e-70
BSU15800,B488_RS03005,2.67e-14
BSU15870,B488_RS03305,2.95e-141
BSU15890,B488_RS01800,1.86e-59
BSU15900,B488_RS04915,1.41e-86
BSU15910,B488_RS04910,5.48e-65
BSU15920,B488_RS04905,6.63e-23
BSU15930,B488_RS03335,3.49e-30
BSU15950,B488_12660,2.91e-79
BSU15980,B488_RS06175,6.389999999999999e-135
BSU15990,B488_RS06180,5.83e-21
BSU16030,B488_RS06190,8.64e-63
BSU16040,B488_RS06195,1.24e-39
BSU16060,B488_RS01820,5.58e-50
BSU16090,B488_RS03595,1.17e-142
BSU16100,B488_RS03590,3.0400000000000003e-116
BSU16110,B488_RS04595,7.19e-39
BSU16120,B488_RS01970,2.91e-154
BSU16150,B488_RS06595,2.05e-64
BSU16160,B488_RS06590,5.13e-146
BSU16190,B488_RS00990,6.71e-19
BSU16210,B488_RS00890,4.57e-19
BSU16220,B488_RS00910,6.540000000000001e-21
BSU16240,B488_RS00935,3.22e-91
BSU16280,B488_RS04510,1.29e-13
BSU16290,B488_RS01000,7.09e-52
BSU16320,B488_RS06775,1.79e-17
BSU16350,B488_RS01030,2.8300000000000003e-59
BSU16360,B488_RS04505,4.61e-19
BSU16380,B488_RS00905,7.599999999999999e-48
BSU16390,B488_RS04500,2.71e-141
BSU16490,B488_RS00200,3.77e-76
BSU16500,B488_RS00205,3.79e-51
BSU16510,B488_RS00210,4.66e-63
BSU16520,B488_RS00215,1.03e-51
BSU16530,B488_RS00220,1.67e-71
BSU16540,B488_RS00225,1.1499999999999999e-24
BSU16560,B488_RS00230,2.0299999999999997e-42
BSU16570,B488_RS01365,2.1800000000000002e-73
BSU16580,B488_RS06715,5.2e-19
BSU16590,B488_RS00145,1.13e-18
BSU16600,B488_RS00150,7.77e-103
BSU16630,B488_RS00155,0.0
BSU16660,B488_RS00165,2.89e-44
BSU16670,B488_RS01255,3.52e-47
BSU16680,B488_RS00170,1.86e-32
BSU16690,B488_RS00175,0.0
BSU16710,B488_RS00490,4.67e-74
BSU16750,B488_RS05085,1.11e-90
BSU16770,B488_RS02670,1.26e-62
BSU16800,B488_RS00060,3.99e-147
BSU16920,B488_RS05610,1.45e-25
BSU16940,B488_RS02195,3.28e-158
BSU16970,B488_RS05955,9.24e-78
BSU17010,B488_RS00780,5.88e-101
BSU17040,B488_RS06390,2.14e-150
BSU17050,B488_RS01170,1.14e-99
BSU17090,B488_RS05485,9e-17
BSU17150,B488_RS03495,2.0699999999999997e-48
BSU17330,B488_RS03105,2.88e-57
BSU17380,B488_RS01775,1.5e-46
BSU17430,B488_RS05645,3.12e-76
BSU17460,B488_RS01870,4.02e-95
BSU17640,B488_RS01575,3.3999999999999996e-30
BSU17660,B488_RS02640,1.65e-13
BSU17850,B488_RS05335,2.87e-35
BSU17890,B488_RS05935,0.0
BSU18000,B488_RS00600,0.0
BSU18070,B488_RS04590,1.6499999999999999e-28
BSU18280,B488_RS05110,4.0700000000000003e-107
BSU18430,B488_RS04680,2.49e-33
BSU18470,B488_RS05885,2.7e-72
BSU18480,B488_RS06060,3.34e-38
BSU19240,B488_RS00615,1.51e-13
BSU19360,B488_RS03580,1.2099999999999998e-126
BSU19370,B488_RS03585,0.0
BSU19480,B488_RS01540,2.68e-46
BSU19690,B488_RS02985,3.54e-68
BSU19710,B488_RS00185,1.85e-15
BSU21680,B488_RS05975,2.3800000000000002e-32
BSU21690,B488_RS04965,2.0199999999999998e-38
BSU21810,B488_RS03085,5.9099999999999994e-30
BSU21820,B488_RS03080,1.62e-126
BSU21930,B488_RS03150,1.89e-16
BSU22340,B488_RS01855,1.17e-57
BSU22370,B488_RS05620,3.42e-113
BSU22410,B488_RS01955,9e-35
BSU22420,B488_RS01950,3.6699999999999996e-67
BSU22430,B488_RS01945,4.32e-81
BSU22440,B488_RS01355,1.71e-26
BSU22450,B488_RS03415,6.88e-32
BSU22460,B488_RS00645,3.41e-11
BSU22490,B488_RS03370,4.86e-18
BSU22600,B488_RS00545,6.51e-81
BSU22610,B488_RS05470,7.97e-49
BSU22620,B488_RS05475,2.63e-67
BSU22630,B488_RS06360,3.6399999999999996e-45
BSU22640,B488_RS06365,2.3600000000000002e-144
BSU22660,B488_RS06370,1.19e-33
BSU22670,B488_RS06375,5.04e-58
BSU22680,B488_RS06385,3.45e-67
BSU22700,B488_RS05510,4.0900000000000004e-66
BSU22710,B488_RS01110,5.8e-59
BSU22730,B488_RS01215,3.08e-35
BSU22740,B488_RS00345,6.810000000000001e-56
BSU22750,B488_RS05785,1.6799999999999999e-46
BSU22780,B488_RS05065,3.25e-54
BSU22790,B488_RS04370,1.02e-28
BSU22830,B488_RS03640,7.03e-61
BSU22840,B488_RS00820,1.39e-97
BSU22870,B488_RS03490,6.39e-57
BSU22880,B488_RS00555,2.38e-60
BSU22890,B488_RS00550,1.9699999999999997e-40
BSU23070,B488_RS04100,4.94e-143
BSU23110,B488_RS02530,3.12e-36
BSU23160,B488_02270,5.65e-35
BSU23250,B488_RS05280,2.1e-17
BSU23260,B488_RS01105,2.44e-78
BSU23270,B488_RS05285,5.879999999999999e-38
BSU23280,B488_RS05290,2.4e-68
BSU23380,B488_RS01035,8.7e-64
BSU23480,B488_RS00705,4.29e-42
BSU23510,B488_RS05520,1.4300000000000001e-59
BSU23760,B488_RS06625,3.92e-103
BSU23850,B488_RS01925,4.59e-133
BSU23860,B488_RS06200,4.72e-153
BSU24040,B488_RS05360,6.06e-85
BSU24060,B488_RS05370,3.66e-127
BSU24100,B488_RS01470,3.0899999999999997e-52
BSU24240,B488_RS02925,3.92e-76
BSU24300,B488_RS00125,3e-76
BSU24310,B488_RS01915,1.6600000000000002e-73
BSU24320,B488_RS05275,1.28e-19
BSU24340,B488_RS04360,0.0
BSU24350,B488_RS04355,2.81e-25
BSU24450,B488_RS02995,3.87e-36
BSU24460,B488_RS05670,4.9499999999999996e-24
BSU24470,B488_RS00100,3.9899999999999996e-38
BSU24890,B488_RS05950,5.93e-12
BSU24950,B488_RS06135,1.95e-106
BSU24970,B488_RS06140,1.06e-22
BSU24980,B488_RS06145,4.49e-41
BSU25020,B488_RS01450,1.47e-58
BSU25200,B488_RS06505,4.98e-114
BSU25210,B488_RS02800,9.89e-65
BSU25260,B488_RS03900,1.04e-102
BSU25270,B488_00660,4.2e-118
BSU25290,B488_RS03330,7.76e-57
BSU25320,B488_RS00785,7.66e-15
BSU25440,B488_RS01505,3.45e-17
BSU25450,B488_RS03380,1.4400000000000001e-21
BSU25460,B488_RS05860,1.35e-108
BSU25470,B488_RS05855,0.0
BSU25480,B488_RS06125,6.99e-30
BSU25490,B488_RS05820,1.57e-39
BSU25500,B488_RS05805,3.84e-70
BSU25510,B488_RS05200,0.0
BSU25570,B488_10960,7.13e-18
BSU25620,B488_RS01665,2.7e-11
BSU25640,B488_RS05895,2.37e-19
BSU25660,B488_RS06725,3.05e-33
BSU25820,B488_RS03185,1.7199999999999998e-54
BSU26610,B488_RS00790,6.38e-23
BSU26670,B488_RS04605,2.19e-19
BSU26720,B488_RS06120,3.17e-22
BSU27010,B488_RS06535,9.1e-14
BSU27250,B488_RS00315,5.98e-106
BSU27320,B488_RS00650,2.5200000000000003e-31
BSU27370,B488_RS04895,1.5599999999999999e-38
BSU27390,B488_RS04725,3.1400000000000002e-31
BSU27410,B488_RS02200,0.0
BSU27430,B488_RS04240,1.32e-108
BSU27440,B488_RS04225,5.25e-20
BSU27460,B488_RS04235,5.03e-33
BSU27480,B488_RS03890,1.1699999999999998e-23
BSU27500,B488_RS04095,4.47e-81
BSU27510,B488_RS04185,9.67e-57
BSU27550,B488_RS00845,4.05e-149
BSU27560,B488_RS04795,5.550000000000001e-32
BSU27580,B488_RS00370,3.81e-17
BSU27600,B488_RS03350,8.12e-139
BSU27620,B488_RS02160,7.37e-78
BSU27650,B488_RS04830,4.12e-100
BSU27710,B488_RS04440,9.540000000000001e-129
BSU27720,B488_RS04445,6.8700000000000005e-87
BSU27730,B488_RS01710,3.9000000000000003e-125
BSU27740,B488_RS01705,3.04e-21
BSU27820,B488_RS05960,2.24e-63
BSU27900,B488_RS00270,6.6599999999999995e-28
BSU27920,B488_RS05880,1.0700000000000001e-80
BSU27940,B488_RS05875,1.47e-25
BSU27960,B488_RS05870,3.39e-25
BSU28040,B488_RS02135,3.14e-25
BSU28050,B488_RS00430,3.5100000000000004e-27
BSU28080,B488_RS06685,1.4e-40
BSU28090,B488_RS04645,0.0
BSU28130,B488_RS05315,5.46e-92
BSU28150,B488_RS03650,3.17e-67
BSU28190,B488_RS06435,4.37e-33
BSU28200,B488_RS04375,0.0
BSU28220,B488_RS04380,0.0
BSU28230,B488_RS04975,3.0099999999999997e-28
BSU28290,B488_RS00680,1.8500000000000001e-122
BSU28360,B488_RS05810,2.61e-42
BSU28370,B488_RS05815,1.94e-87
BSU28390,B488_RS02540,3.83e-25
BSU28430,B488_RS03615,2.39e-19
BSU28440,B488_RS03620,5.31e-66
BSU28470,B488_RS01385,1.31e-106
BSU28490,B488_RS05605,1.8899999999999998e-94
BSU28500,B488_RS06680,8.059999999999999e-23
BSU28520,B488_RS01045,2.66e-57
BSU28530,B488_RS01050,2.5300000000000003e-32
BSU28630,B488_RS05175,4.44e-105
BSU28640,B488_RS05180,9.22e-100
BSU28650,B488_RS06350,5.990000000000001e-35
BSU28680,B488_RS00300,8.69e-58
BSU28850,B488_RS05185,8.119999999999999e-34
BSU28870,B488_RS05195,4.2800000000000004e-49
BSU29060,B488_RS06720,3.89e-23
BSU29080,B488_RS05790,4.44e-59
BSU29090,B488_RS04470,1.64e-120
BSU29100,B488_RS04425,1.18e-40
BSU29120,B488_RS03600,2.91e-109
BSU29140,B488_RS05325,7.32e-66
BSU29180,B488_RS00635,4.83e-97
BSU29200,B488_RS05525,1.49e-97
BSU29210,B488_RS06690,5.8499999999999994e-74
BSU29220,B488_RS03960,5.380000000000001e-122
BSU29230,B488_RS02795,0.0
BSU29410,B488_RS04720,1.2e-44
BSU29440,B488_RS01040,1.09e-152
BSU29450,B488_RS04960,1.09e-114
BSU29530,B488_RS06340,7.479999999999999e-42
BSU29640,B488_RS05105,1.43e-44
BSU29660,B488_RS02545,5.660000000000001e-47
BSU29670,B488_RS02775,3.8e-100
BSU29720,B488_RS04110,1.23e-16
BSU29750,B488_RS05340,1.9e-20
BSU29790,B488_RS03430,1.73e-35
BSU29900,B488_RS00810,1.86e-20
BSU30190,B488_03070,2.51e-55
BSU30200,B488_RS06445,2.17e-68
BSU30210,B488_RS06455,3.93e-25
BSU30220,B488_RS05665,5.4e-77
BSU30230,B488_RS06460,1.09e-80
BSU30320,B488_RS00040,0.0
BSU30550,B488_RS00805,9.43e-112
BSU30560,B488_RS06630,2.43e-174
BSU30680,B488_RS05070,1.57e-18
BSU30740,B488_RS04930,2.55e-28
BSU30760,B488_RS04925,7.88e-65
BSU30770,B488_RS03815,1.72e-41
BSU30810,B488_RS04210,1.9600000000000003e-21
BSU31010,B488_RS02820,2.71e-13
BSU31060,B488_RS04015,9.87e-110
BSU31150,B488_RS05575,5.88e-50
BSU31350,B488_RS06225,1.5100000000000001e-22
BSU31600,B488_02680,2.1e-57
BSU31630,B488_RS01350,1.92e-23
BSU32050,B488_RS01205,2.81e-90
BSU32160,B488_RS04630,4.89e-24
BSU32170,B488_RS06170,2.54e-39
BSU32260,B488_RS02155,7.17e-80
BSU32330,B488_RS05375,1.4499999999999998e-95
BSU32670,B488_RS04180,1.9899999999999998e-134
BSU32690,B488_RS04165,5.97e-143
BSU32710,B488_RS04175,1.73e-82
BSU32730,B488_RS05130,1.5499999999999998e-40
BSU32740,B488_RS05125,1.64e-32
BSU32750,B488_RS05120,1.39e-98
BSU33000,B488_RS06080,8.059999999999999e-46
BSU33040,B488_RS02205,0.0
BSU33300,B488_RS02960,1.72e-41
BSU33600,B488_RS02675,2.17e-43
BSU33900,B488_RS05345,0.0
BSU33920,B488_RS02240,8.45e-57
BSU33930,B488_RS05925,3.9500000000000003e-109
BSU33940,B488_RS05930,5.28e-119
BSU34330,B488_RS04865,3.63e-16
BSU34540,B488_RS04385,7.879999999999999e-82
BSU34780,B488_RS01655,1.69e-13
BSU34790,B488_RS04610,2.92e-71
BSU34860,B488_RS05060,4.13e-24
BSU34870,B488_RS06615,5.28e-86
BSU34880,B488_RS06610,5.09e-65
BSU34890,B488_RS06605,5.85e-44
BSU34900,B488_RS06600,6.05e-60
BSU34910,B488_RS04810,4.48e-133
BSU34920,B488_RS04805,5.72e-14
BSU34990,B488_RS06050,5.76e-13
BSU35000,B488_RS06645,2.8e-12
BSU35160,B488_RS01880,0.0
BSU35170,B488_RS03945,0.0
BSU35240,B488_RS01675,1.6e-60
BSU35260,B488_RS05445,5.0600000000000005e-56
BSU35290,B488_RS00360,3.8499999999999997e-115
BSU35300,B488_RS01640,0.0
BSU35670,B488_RS01070,2.47e-86
BSU36360,B488_12450,5.25e-29
BSU36370,B488_RS00245,2.6300000000000004e-31
BSU36550,B488_RS06945,2.58e-16
BSU36760,B488_RS04815,5.02e-118
BSU36810,B488_RS05725,0.0
BSU36820,B488_RS05730,1.78e-53
BSU36830,B488_RS05735,0.0
BSU36870,B488_RS03550,1.39e-15
BSU36900,B488_RS05295,2.0900000000000002e-163
BSU36950,B488_RS00305,1.47e-44
BSU37000,B488_RS01400,1.32e-25
BSU37010,B488_RS01395,4.3999999999999996e-119
BSU37080,B488_RS06745,4.32e-162
BSU37110,B488_RS04600,5.9e-11
BSU37130,B488_RS00380,3.89e-16
BSU37150,B488_RS02250,0.0
BSU37170,B488_RS04575,5.35e-18
BSU37330,B488_RS04620,3.7199999999999995e-126
BSU37560,B488_RS03145,0.0
BSU37820,B488_RS04845,3.94e-54
BSU37830,B488_RS04850,8.94e-95
BSU37840,B488_RS04840,1.22e-63
BSU37970,B488_RS04020,2.22e-77
BSU38150,B488_RS00405,1.6800000000000002e-43
BSU38160,B488_RS00400,0.0
BSU38170,B488_RS00395,1.0099999999999999e-46
BSU38280,B488_RS04460,3.65e-11
BSU38290,B488_RS00420,4.25e-22
BSU38620,B488_RS00320,1.52e-18
BSU38720,B488_RS01875,9.18e-17
BSU38750,B488_RS00725,7.03e-40
BSU38760,B488_RS00720,2.3499999999999997e-82
BSU38860,B488_RS01610,3.48e-75
BSU39470,B488_RS03310,1.35e-117
BSU40420,B488_RS05710,9.969999999999999e-134
BSU40440,B488_RS01580,8.45e-98
BSU40500,B488_RS01585,2.34e-22
BSU40880,B488_RS04635,1.6300000000000002e-27
BSU40890,B488_RS01595,5.85e-22
BSU40900,B488_RS01885,5.21e-13
BSU40910,B488_RS01600,5.76e-13
BSU40920,B488_RS03015,1.8200000000000002e-132
BSU40960,B488_RS00025,7.209999999999999e-54
BSU40970,B488_RS00020,8.79e-92
BSU41000,B488_RS00015,1.34e-12
BSU41010,B488_RS00010,0.0
BSU41020,B488_RS00005,6.529999999999999e-68
BSU41040,B488_RS06430,1.07e-26
