Modified_enzyme,Core_enzyme,Modifications,Source
TM1826-MONOMER_mod_mg2(1),TM1826-MONOMER,mg2(1),Manual
TM1861-MONOMER_mod_mg2(1),TM1861-MONOMER,mg2(1),Manual
TM1878-MONOMER_mod_zn2(1),TM1878-MONOMER,zn2(1),Manual
TM1878-MONOMER_mod_cobalt2(1),TM1878-MONOMER,cobalt2(1),Manual
CPLX-tRNA-PHE-LIGASE_mod_mg2(1),CPLX-tRNA-PHE-LIGASE,mg2(1),Manual
CPLX_CBPS-0_mod_mg2(1),CPLX_CBPS-0,mg2(1),Manual
CPLX_CBPS-0_mod_mn2(1),CPLX_CBPS-0,mn2(1),Manual
CPLX_CBPS-0_mod_cobalt2(1),CPLX_CBPS-0,cobalt2(1),Manual
CPLX_CBPS-0_mod_cd2(1),CPLX_CBPS-0,cd2(1),Manual
CPLX_CBPS-0_mod_zn2(1),CPLX_CBPS-0,zn2(1),Manual
RNAP-CPLX_mod_zn2(1)_mod_mg2(2),RNAP-CPLX,zn2(1) AND mg2(2),RNA_Polymerase
