,query,evalue
USA300HOU_RS08905,b1718,1.29e-52
USA300HOU_RS08910,b2156,5.37e-166
USA300HOU_RS08915,b1719,0.0
USA300HOU_RS08935,b0413,3.9e-39
USA300HOU_RS08940,b1779,1.0199999999999999e-106
USA300HOU_RS08945,b0103,1.9600000000000001e-31
USA300HOU_RS08950,b3635,2.89e-48
USA300HOU_RS08955,b3863,0.0
USA300HOU_RS08965,b0400,5.05e-45
USA300HOU_RS08970,b2079,6.969999999999999e-54
USA300HOU_RS08980,b1136,0.0
USA300HOU_RS08985,b0333,7.629999999999999e-82
USA300HOU_RS08990,b4208,4.57e-174
USA300HOU_RS09005,b1676,7.5900000000000005e-143
USA300HOU_RS09010,b3916,2.8400000000000003e-109
USA300HOU_RS09015,b0185,7.49e-115
USA300HOU_RS09020,b2316,6.6e-86
USA300HOU_RS09025,b2463,6.15e-133
USA300HOU_RS09030,b0184,0.0
USA300HOU_RS09065,b1603,1.7799999999999997e-42
USA300HOU_RS09075,b2296,8.18e-113
USA300HOU_RS09085,b1324,4.55e-44
USA300HOU_RS09090,b2327,2.54e-31
USA300HOU_RS09095,b0423,2.76e-39
USA300HOU_RS09115,b1832,5.18e-53
USA300HOU_RS09120,b3296,4.760000000000001e-56
USA300HOU_RS09145,b2913,9.97e-51
USA300HOU_RS09170,b0161,5.899999999999999e-54
USA300HOU_RS09175,b1637,1.08e-151
USA300HOU_RS09200,b4069,3.6e-126
USA300HOU_RS09215,b3934,1.3599999999999999e-48
USA300HOU_RS09225,b1215,5.67e-19
USA300HOU_RS09245,b4233,1.41e-39
USA300HOU_RS09285,b2960,4.4099999999999993e-23
USA300HOU_RS09310,b2183,6.71e-48
USA300HOU_RS09320,b3492,3.1000000000000003e-47
USA300HOU_RS09335,b0642,0.0
USA300HOU_RS09345,b3211,1.3900000000000002e-73
USA300HOU_RS09385,b0415,1.14e-58
USA300HOU_RS09390,b3041,4.71e-61
USA300HOU_RS09395,b1662,2.73e-28
USA300HOU_RS09400,b0414,3.21e-62
USA300HOU_RS09410,b3501,3.34e-11
USA300HOU_RS09415,b3502,5.3300000000000004e-161
USA300HOU_RS09465,b0624,2.01e-15
USA300HOU_RS09495,b2942,0.0
USA300HOU_RS09500,b3403,6.970000000000001e-179
USA300HOU_RS09520,b4557,3.3e-25
USA300HOU_RS09620,b4349,2.42e-22
USA300HOU_RS09795,b3997,4.5e-78
USA300HOU_RS09820,b1103,3.38e-13
USA300HOU_RS09835,b0053,1.23e-12
USA300HOU_RS09875,b2193,6.8e-34
USA300HOU_RS09890,b1611,0.0
USA300HOU_RS09915,b3606,3.87e-43
USA300HOU_RS09920,b4166,3.22e-53
USA300HOU_RS09925,b1917,1.44e-89
USA300HOU_RS10105,b2480,1.06e-31
USA300HOU_RS10125,b0914,3.24e-110
USA300HOU_RS10135,b2961,1.91e-60
USA300HOU_RS10175,b3153,2.46e-53
USA300HOU_RS10190,b1253,4.42e-16
USA300HOU_RS10205,b0982,2.71e-16
USA300HOU_RS10240,b0168,4.8999999999999994e-52
USA300HOU_RS10275,b1905,1.3599999999999999e-34
USA300HOU_RS10290,b0231,1.0399999999999999e-82
USA300HOU_RS10300,b2785,4.660000000000001e-56
USA300HOU_RS10305,b2086,1.4299999999999998e-34
USA300HOU_RS10330,b1015,8.07e-153
USA300HOU_RS10340,b2411,0.0
USA300HOU_RS10345,b3813,0.0
USA300HOU_RS10360,b1131,1.8700000000000002e-21
USA300HOU_RS10385,b1740,2.41e-111
USA300HOU_RS10400,b2599,2.89e-22
USA300HOU_RS10440,b0767,4.25e-17
USA300HOU_RS10765,b4059,2.24e-19
USA300HOU_RS10775,b1349,1.99e-11
USA300HOU_RS10880,b3957,5.08e-27
USA300HOU_RS10925,b4143,0.0
USA300HOU_RS10930,b4142,9.16e-21
USA300HOU_RS10950,b0219,6.8e-34
USA300HOU_RS10995,b4241,2.58e-32
USA300HOU_RS11000,b0451,6.62e-91
USA300HOU_RS11005,b2012,1.34e-31
USA300HOU_RS11010,b2013,2.53e-145
USA300HOU_RS11020,b3352,3.16e-107
USA300HOU_RS11035,b3064,5.35e-98
USA300HOU_RS11040,b4373,3.21e-14
USA300HOU_RS11045,b1807,1.64e-14
USA300HOU_RS11050,b4168,1.51e-19
USA300HOU_RS11060,b3771,1.96e-171
USA300HOU_RS11065,b0077,7.64e-161
USA300HOU_RS11075,b3774,7.700000000000001e-43
USA300HOU_RS11080,b0074,2.49e-137
USA300HOU_RS11085,b0073,4.94e-115
USA300HOU_RS11090,b0072,2.88e-177
USA300HOU_RS11095,b0071,6.1800000000000005e-56
USA300HOU_RS11100,b3772,5.25e-66
USA300HOU_RS11140,b3407,0.0
USA300HOU_RS11180,b4053,1.11e-46
USA300HOU_RS11185,b2563,4.9e-25
USA300HOU_RS11205,b0696,8.390000000000001e-35
USA300HOU_RS11210,b0697,0.0
USA300HOU_RS11215,b0698,3.6500000000000004e-132
USA300HOU_RS11225,b0695,2.4300000000000003e-110
USA300HOU_RS11230,b0694,3.15e-50
USA300HOU_RS11235,b3162,2.18e-108
USA300HOU_RS11240,b0086,8.69e-61
USA300HOU_RS11245,b0381,1.52e-100
USA300HOU_RS11250,b0634,3.2300000000000003e-47
USA300HOU_RS11275,b1962,8.700000000000001e-21
USA300HOU_RS11290,b3705,6.1e-18
USA300HOU_RS11295,b3993,3.11e-15
USA300HOU_RS11300,b2104,2.4599999999999998e-48
USA300HOU_RS11305,b2103,4.58e-68
USA300HOU_RS11335,b0180,7.14e-39
USA300HOU_RS11340,b3189,7.209999999999999e-136
USA300HOU_RS11355,b3731,1.04e-19
USA300HOU_RS11360,b3732,0.0
USA300HOU_RS11365,b3733,7.330000000000001e-64
USA300HOU_RS11370,b3734,0.0
USA300HOU_RS11375,b3735,5.17e-11
USA300HOU_RS11380,b3736,6.67e-15
USA300HOU_RS11390,b3738,5.410000000000001e-26
USA300HOU_RS11400,b3786,1.3000000000000001e-123
USA300HOU_RS11405,b2498,5.42e-76
USA300HOU_RS11410,b2551,6.520000000000001e-169
USA300HOU_RS11425,b3282,1.92e-17
USA300HOU_RS11430,b1212,6.350000000000001e-35
USA300HOU_RS11435,b1211,2.63e-120
USA300HOU_RS11440,b1238,1.81e-15
USA300HOU_RS11445,b0296,1.97e-21
USA300HOU_RS11450,b3783,2.34e-155
USA300HOU_RS11455,b2661,2.68e-109
USA300HOU_RS11470,b2096,3.65e-76
USA300HOU_RS11480,b2780,0.0
USA300HOU_RS11515,b1337,2.35e-35
USA300HOU_RS11520,b2687,3.61e-36
USA300HOU_RS11530,b4382,1.79e-108
USA300HOU_RS11540,b4381,3.94e-19
USA300HOU_RS11545,b4384,1.38e-78
USA300HOU_RS11585,b0752,7.399999999999999e-60
USA300HOU_RS11620,b0760,2.32e-32
USA300HOU_RS11625,b3729,9.429999999999999e-150
USA300HOU_RS11630,b3599,1.02e-163
USA300HOU_RS11640,b2169,5.44e-29
USA300HOU_RS11645,b3600,8.790000000000001e-79
USA300HOU_RS11655,b3176,1.06e-116
USA300HOU_RS11670,b2937,3.5e-14
USA300HOU_RS11730,b2113,2.69e-54
USA300HOU_RS11750,b2899,2.2200000000000002e-31
USA300HOU_RS11760,b1728,1.78e-19
USA300HOU_RS11775,b4288,6.870000000000001e-70
USA300HOU_RS11850,b4051,3.29e-15
USA300HOU_RS11855,b1449,3.28e-102
USA300HOU_RS11870,b1737,4.92e-31
USA300HOU_RS11875,b1736,4.02e-16
USA300HOU_RS11880,b3881,8.53e-12
USA300HOU_RS11900,b3423,9.52e-30
USA300HOU_RS11905,b1120,3.19e-22
USA300HOU_RS11930,b3292,2.55e-13
USA300HOU_RS12010,b3230,8.27e-42
USA300HOU_RS12015,b3231,1.97e-56
USA300HOU_RS12020,b2318,3.56e-44
USA300HOU_RS12040,b3294,4.82e-28
USA300HOU_RS12045,b3295,1.39e-79
USA300HOU_RS12050,b3297,3.4e-60
USA300HOU_RS12055,b3298,1.2600000000000002e-43
USA300HOU_RS12060,b3299,7.41e-11
USA300HOU_RS12065,b0884,2.13e-36
USA300HOU_RS12070,b0474,1.97e-67
USA300HOU_RS12075,b3300,2.08e-85
USA300HOU_RS12080,b3301,9.120000000000001e-35
USA300HOU_RS12085,b3302,8.55e-13
USA300HOU_RS12090,b3303,3.15e-62
USA300HOU_RS12095,b3304,6.07e-20
USA300HOU_RS12100,b3305,4.5899999999999996e-48
USA300HOU_RS12105,b3306,1.18e-42
USA300HOU_RS12115,b3308,7.92e-82
USA300HOU_RS12120,b3309,1.18e-28
USA300HOU_RS12125,b3310,7.86e-53
USA300HOU_RS12130,b3311,3.35e-24
USA300HOU_RS12140,b3313,3.2e-50
USA300HOU_RS12145,b3314,2.9799999999999996e-82
USA300HOU_RS12150,b3315,3.35e-35
USA300HOU_RS12155,b3316,1.6199999999999998e-40
USA300HOU_RS12160,b3317,5.0499999999999996e-114
USA300HOU_RS12170,b3319,4.22e-46
USA300HOU_RS12175,b3320,2.35e-51
USA300HOU_RS12180,b3321,8.91e-44
USA300HOU_RS12190,b3664,1.13e-110
USA300HOU_RS12195,b1763,9.12e-85
USA300HOU_RS12235,b2075,2.33e-81
USA300HOU_RS12285,b0781,1.49e-55
USA300HOU_RS12300,b0785,7.24e-25
USA300HOU_RS12305,b3856,4.85e-11
USA300HOU_RS12310,b0827,1.96e-44
USA300HOU_RS12315,b0783,5.02e-50
USA300HOU_RS12320,b0782,1.68e-36
USA300HOU_RS12325,b0826,1.17e-28
USA300HOU_RS12335,b0764,1.46e-28
USA300HOU_RS12340,b0763,2.4599999999999998e-30
USA300HOU_RS12345,b3895,5.48e-23
USA300HOU_RS12500,b4079,2.88e-138
USA300HOU_RS12535,b1853,5.85e-24
USA300HOU_RS12540,b3795,0.0
USA300HOU_RS12560,b2690,1.59e-17
USA300HOU_RS12600,b3003,1.9300000000000003e-123
USA300HOU_RS12640,b2914,3.46e-31
USA300HOU_RS12645,b3910,1.23e-32
USA300HOU_RS12655,b0756,1.8500000000000002e-26
USA300HOU_RS12660,b1582,6.89e-16
USA300HOU_RS12670,b0794,6.360000000000001e-37
USA300HOU_RS12675,b3104,1.21e-12
USA300HOU_RS12685,b3653,3.6300000000000005e-70
USA300HOU_RS12695,b1342,5.36e-15
USA300HOU_RS12720,b2686,1.86e-54
USA300HOU_RS12725,b2368,1.19e-14
USA300HOU_RS12800,b2210,7.24e-176
USA300HOU_RS12805,b3603,2.56e-135
USA300HOU_RS12825,b3253,3.04e-83
USA300HOU_RS12880,b4118,3.2e-12
USA300HOU_RS12895,b4077,1.8200000000000002e-156
USA300HOU_RS12915,b1223,1.6e-12
USA300HOU_RS12930,b1914,1.22e-36
USA300HOU_RS12935,b3668,3.78e-17
USA300HOU_RS12945,b1465,9.34e-48
USA300HOU_RS12955,b1225,0.0
USA300HOU_RS12960,b1224,0.0
USA300HOU_RS12965,b3368,1.88e-39
USA300HOU_RS12975,b3365,9.51e-144
USA300HOU_RS12990,b3367,2.35e-17
USA300HOU_RS13005,b1973,1.2899999999999998e-55
USA300HOU_RS13010,b4539,2.6e-31
USA300HOU_RS13015,b2017,2.52e-16
USA300HOU_RS13045,b1918,2.53e-60
USA300HOU_RS13050,b1920,6.54e-45
USA300HOU_RS13070,b0755,3.01e-78
USA300HOU_RS13075,b3915,7.75e-21
USA300HOU_RS13125,b0775,5.359999999999999e-54
USA300HOU_RS13130,b0774,2.18e-85
USA300HOU_RS13135,b0778,1.08e-15
USA300HOU_RS13175,b3124,8.550000000000001e-109
USA300HOU_RS13185,b2182,1.7e-43
USA300HOU_RS13210,b4065,1.2e-57
USA300HOU_RS13230,b2430,6.5e-24
USA300HOU_RS13265,b2128,2.1300000000000002e-33
USA300HOU_RS13270,b2129,2.2799999999999997e-89
USA300HOU_RS13300,b0396,5.8200000000000005e-21
USA300HOU_RS13305,b0491,9.7e-78
USA300HOU_RS13310,b0490,1.96e-49
USA300HOU_RS13315,b3898,4.84e-91
USA300HOU_RS13335,b2123,1.42e-19
USA300HOU_RS13370,b3477,1.0900000000000001e-64
USA300HOU_RS13375,b3476,9.66e-111
USA300HOU_RS13405,b1336,1.96e-105
USA300HOU_RS13410,b1753,9.4e-11
USA300HOU_RS13435,b1539,1.07e-44
USA300HOU_RS13490,b2184,9.72e-22
USA300HOU_RS13495,b1759,2.3e-25
USA300HOU_RS13545,b1236,3.78e-79
USA300HOU_RS13570,b4296,2.1299999999999999e-159
USA300HOU_RS13575,b3564,1.14e-41
USA300HOU_RS13600,b3358,2.43e-16
USA300HOU_RS13605,b3127,5.48e-46
USA300HOU_RS13610,b2317,8.46e-11
USA300HOU_RS13670,b4127,1.7e-22
USA300HOU_RS13680,b0578,2.95e-16
USA300HOU_RS13685,b1380,2.44e-48
USA300HOU_RS13690,b0822,7.689999999999999e-52
USA300HOU_RS13710,b1448,4.08e-47
USA300HOU_RS13725,b2797,9.29e-41
USA300HOU_RS13745,b3660,9.939999999999999e-48
USA300HOU_RS13765,b1101,5.14e-151
USA300HOU_RS13770,b0871,1.3e-106
USA300HOU_RS13775,b2142,4.38e-44
USA300HOU_RS13785,b0338,5.51e-38
USA300HOU_RS13825,b1335,7.78e-24
USA300HOU_RS13840,b3409,1.9e-127
USA300HOU_RS13870,b0342,3.08e-50
USA300HOU_RS13880,b0484,3.16e-168
USA300HOU_RS13895,b2379,4.49e-62
USA300HOU_RS13985,b0464,3.55e-12
USA300HOU_RS14005,b2173,1.61e-22
USA300HOU_RS14035,b1725,3.13e-31
USA300HOU_RS14040,b0945,1.5e-69
USA300HOU_RS14055,b4107,3.02e-12
USA300HOU_RS14075,b0131,8.750000000000001e-35
USA300HOU_RS14080,b0133,1.1699999999999998e-67
USA300HOU_RS14085,b0134,8.42e-66
USA300HOU_RS14090,b0425,4.13e-14
USA300HOU_RS14115,b2662,1.21e-71
USA300HOU_RS14155,b0311,0.0
USA300HOU_RS14160,b0312,5.67e-120
USA300HOU_RS14180,b1801,6.68e-98
USA300HOU_RS14195,b4237,1.2400000000000001e-27
USA300HOU_RS14200,b4238,0.0
USA300HOU_RS14220,b2764,8.38e-139
USA300HOU_RS14255,b1117,8.469999999999999e-55
USA300HOU_RS14280,b0383,7.28e-51
USA300HOU_RS14355,b2167,5.32e-120
USA300HOU_RS14370,b1081,9.39e-13
USA300HOU_RS14375,b0595,2.83e-15
USA300HOU_RS14480,b1022,5.4e-116
USA300HOU_RS14490,b0130,3.5399999999999995e-23
USA300HOU_RS14520,b2024,7.26e-26
USA300HOU_RS14525,b2023,7.6e-37
USA300HOU_RS14530,b2022,3.69e-50
USA300HOU_RS14540,b2020,3.1800000000000004e-85
USA300HOU_RS14545,b2019,1.1699999999999998e-23
USA300HOU_RS14585,b1056,5.69e-17
USA300HOU_RS14595,b1055,2.19e-42
USA300HOU_RS14620,b0612,4.94e-100
USA300HOU_RS14625,b3819,5.72e-66
USA300HOU_RS14640,b1463,2.97e-16
USA300HOU_RS14650,b0495,2.03e-55
USA300HOU_RS14705,b3740,9.820000000000001e-33
USA300HOU_RS14710,b3741,0.0
USA300HOU_RS14715,b3706,4.11e-81
USA300HOU_RS15915,b4090,1.1500000000000001e-29
b0002,USA300HOU_RS06745,2.91e-42
b0003,USA300HOU_RS06760,1.9899999999999999e-25
b0007,USA300HOU_RS06905,3.52e-114
b0014,USA300HOU_RS08425,0.0
b0015,USA300HOU_RS08420,7.750000000000001e-110
b0025,USA300HOU_RS06410,7.05e-51
b0026,USA300HOU_RS05995,0.0
b0027,USA300HOU_RS06010,5.19e-15
b0031,USA300HOU_RS07110,4.92e-34
b0032,USA300HOU_RS06040,1.04e-101
b0033,USA300HOU_RS06045,0.0
b0039,USA300HOU_RS01200,8.07e-19
b0047,USA300HOU_RS05005,7.7e-12
b0048,USA300HOU_RS07290,5.17e-32
b0051,USA300HOU_RS02520,4.67e-41
b0053,USA300HOU_RS09835,8.87e-13
b0063,USA300HOU_RS02900,4.66e-76
b0064,USA300HOU_RS00535,4.59e-13
b0071,USA300HOU_RS11095,3.9100000000000003e-56
b0072,USA300HOU_RS11090,5.07e-178
b0073,USA300HOU_RS11085,3.0799999999999996e-115
b0074,USA300HOU_RS11080,1.53e-137
b0077,USA300HOU_RS11065,4.45e-161
b0081,USA300HOU_RS05920,1.74e-23
b0082,USA300HOU_RS05925,2.22e-78
b0084,USA300HOU_RS05935,2.36e-38
b0085,USA300HOU_RS05045,4.29e-65
b0086,USA300HOU_RS11240,7.779999999999999e-68
b0087,USA300HOU_RS05940,2.37e-77
b0088,USA300HOU_RS05945,7.17e-57
b0089,USA300HOU_RS05555,2.8099999999999997e-52
b0090,USA300HOU_RS07245,7.3400000000000005e-31
b0094,USA300HOU_RS05955,3.1e-32
b0095,USA300HOU_RS05960,6.029999999999999e-89
b0098,USA300HOU_RS04070,0.0
b0103,USA300HOU_RS08945,1.13e-34
b0104,USA300HOU_RS06800,1.9400000000000002e-47
b0107,USA300HOU_RS08245,8.819999999999999e-54
b0116,USA300HOU_RS05470,1.06e-121
b0125,USA300HOU_RS02615,1.47e-54
b0130,USA300HOU_RS14490,3.6399999999999994e-23
b0131,USA300HOU_RS14075,5.2e-35
b0133,USA300HOU_RS14080,6.989999999999999e-68
b0134,USA300HOU_RS14085,4.89e-66
b0142,USA300HOU_RS02645,3.5e-34
b0143,USA300HOU_RS07455,2.1700000000000002e-32
b0154,USA300HOU_RS08830,5.4700000000000005e-163
b0156,USA300HOU_RS04660,2.7800000000000003e-21
b0158,USA300HOU_RS03240,7.53e-26
b0159,USA300HOU_RS08520,1.62e-84
b0161,USA300HOU_RS09170,2.77e-54
b0166,USA300HOU_RS07115,2.98e-23
b0168,USA300HOU_RS10240,3.07e-52
b0169,USA300HOU_RS06325,6.03e-86
b0170,USA300HOU_RS06335,1.5399999999999999e-69
b0171,USA300HOU_RS06340,1.95e-72
b0172,USA300HOU_RS06345,1.33e-55
b0174,USA300HOU_RS06350,2.48e-68
b0175,USA300HOU_RS06355,2.4100000000000004e-35
b0176,USA300HOU_RS06360,1.2099999999999999e-23
b0180,USA300HOU_RS11335,4.42e-39
b0183,USA300HOU_RS06260,7.51e-50
b0184,USA300HOU_RS09030,0.0
b0185,USA300HOU_RS09015,1.2399999999999999e-104
b0188,USA300HOU_RS02610,1.3199999999999999e-28
b0194,USA300HOU_RS06365,0.0
b0197,USA300HOU_RS04415,1.1e-51
b0198,USA300HOU_RS02330,1.35e-50
b0199,USA300HOU_RS02325,1.81e-102
b0208,USA300HOU_RS02370,5.26e-14
b0219,USA300HOU_RS10950,3.99e-34
b0231,USA300HOU_RS10290,6.14e-83
b0256,USA300HOU_RS03285,8.04e-24
b0287,USA300HOU_RS00955,1.47e-25
b0296,USA300HOU_RS11445,1.2200000000000001e-21
b0304,USA300HOU_RS03105,1.62e-150
b0311,USA300HOU_RS14155,0.0
b0312,USA300HOU_RS14160,1.41e-127
b0314,USA300HOU_RS06865,6.23e-101
b0333,USA300HOU_RS08985,6.27e-85
b0338,USA300HOU_RS13785,3.38e-38
b0342,USA300HOU_RS13870,1.88e-50
b0356,USA300HOU_RS00275,4.96e-76
b0369,USA300HOU_RS08835,3.9e-107
b0381,USA300HOU_RS11245,9.31e-101
b0383,USA300HOU_RS14280,7.940000000000001e-51
b0386,USA300HOU_RS08035,2.0200000000000003e-31
b0387,USA300HOU_RS03685,8.93e-12
b0388,USA300HOU_RS08210,1.96e-22
b0396,USA300HOU_RS13300,1.83e-19
b0397,USA300HOU_RS06855,1.76e-25
b0398,USA300HOU_RS06850,3.34e-24
b0399,USA300HOU_RS07980,2.7800000000000002e-58
b0400,USA300HOU_RS08965,2.7399999999999998e-45
b0401,USA300HOU_RS00980,3.2399999999999997e-74
b0405,USA300HOU_RS08725,4.4000000000000004e-103
b0406,USA300HOU_RS08720,2.18e-148
b0407,USA300HOU_RS08715,5.09e-14
b0409,USA300HOU_RS08710,7.98e-45
b0413,USA300HOU_RS08935,2.23e-39
b0414,USA300HOU_RS09400,2.0299999999999998e-62
b0415,USA300HOU_RS09385,6.900000000000001e-59
b0416,USA300HOU_RS08145,1.26e-20
b0420,USA300HOU_RS08105,1.01e-14
b0421,USA300HOU_RS08130,4.81e-60
b0423,USA300HOU_RS09095,1.68e-39
b0425,USA300HOU_RS14090,2.61e-14
b0428,USA300HOU_RS05570,1.94e-41
b0430,USA300HOU_RS05270,2.86e-50
b0431,USA300HOU_RS05275,0.0
b0432,USA300HOU_RS05280,2.91e-41
b0436,USA300HOU_RS08870,6.18e-63
b0437,USA300HOU_RS04165,2.4e-96
b0438,USA300HOU_RS08865,1.8000000000000001e-177
b0440,USA300HOU_RS07535,2.6400000000000002e-36
b0444,USA300HOU_RS03845,3.57e-91
b0451,USA300HOU_RS11000,9.05e-78
b0464,USA300HOU_RS13985,2.47e-12
b0468,USA300HOU_RS00885,2.63e-22
b0469,USA300HOU_RS08700,3.91e-59
b0470,USA300HOU_RS02415,8.35e-86
b0472,USA300HOU_RS02425,1.18e-53
b0474,USA300HOU_RS12070,1.1699999999999998e-67
b0476,USA300HOU_RS03540,1.05e-12
b0480,USA300HOU_RS00125,3.34e-43
b0481,USA300HOU_RS03765,8.430000000000001e-27
b0484,USA300HOU_RS13880,1.83e-178
b0490,USA300HOU_RS13310,1.2e-49
b0491,USA300HOU_RS13305,8.1e-75
b0495,USA300HOU_RS14650,1.1e-55
b0512,USA300HOU_RS06035,4.9e-53
b0522,USA300HOU_RS05305,1.72e-44
b0523,USA300HOU_RS05300,7.34e-40
b0525,USA300HOU_RS04730,3.5e-21
b0526,USA300HOU_RS02790,3.88e-139
b0529,USA300HOU_RS05295,5.7e-87
b0570,USA300HOU_RS07215,1.07e-32
b0578,USA300HOU_RS13680,1.72e-16
b0586,USA300HOU_RS00945,1.14e-77
b0588,USA300HOU_RS03500,1.17e-95
b0593,USA300HOU_RS05185,7.649999999999999e-34
b0595,USA300HOU_RS14375,2.6e-15
b0600,USA300HOU_RS05220,1.9199999999999998e-42
b0605,USA300HOU_RS02020,3.4699999999999997e-91
b0606,USA300HOU_RS02015,0.0
b0612,USA300HOU_RS14620,3.94e-96
b0624,USA300HOU_RS09465,1.26e-15
b0628,USA300HOU_RS04580,1.25e-102
b0632,USA300HOU_RS03475,1.31e-22
b0634,USA300HOU_RS11250,5.0499999999999997e-48
b0635,USA300HOU_RS00160,5.5e-40
b0636,USA300HOU_RS00130,4.6099999999999997e-23
b0637,USA300HOU_RS08485,1.72e-22
b0638,USA300HOU_RS04335,3.85e-12
b0639,USA300HOU_RS08495,6.81e-21
b0642,USA300HOU_RS09335,0.0
b0651,USA300HOU_RS01260,2.43e-83
b0659,USA300HOU_RS08375,2.9900000000000004e-21
b0660,USA300HOU_RS08380,9.709999999999999e-90
b0661,USA300HOU_RS06510,4.1100000000000003e-122
b0675,USA300HOU_RS04600,2.92e-38
b0677,USA300HOU_RS03790,2.99e-45
b0678,USA300HOU_RS02985,6.4e-40
b0683,USA300HOU_RS08010,1.52e-22
b0686,USA300HOU_RS03270,7.89e-12
b0694,USA300HOU_RS11230,1.83e-50
b0695,USA300HOU_RS11225,1.47e-110
b0696,USA300HOU_RS11205,6.75e-37
b0697,USA300HOU_RS11210,0.0
b0698,USA300HOU_RS11215,2.18e-132
b0708,USA300HOU_RS03735,2.24e-66
b0711,USA300HOU_RS08570,7.07e-46
b0712,USA300HOU_RS08565,1.86e-55
b0713,USA300HOU_RS08550,2.8500000000000004e-79
b0715,USA300HOU_RS08820,7.41e-16
b0726,USA300HOU_RS07210,0.0
b0727,USA300HOU_RS07205,1.8200000000000002e-116
b0728,USA300HOU_RS06265,1.2800000000000001e-143
b0729,USA300HOU_RS06270,3.1299999999999997e-131
b0733,USA300HOU_RS05410,3.91e-37
b0752,USA300HOU_RS11585,3.88e-68
b0755,USA300HOU_RS13070,1.15e-78
b0756,USA300HOU_RS12655,1.1300000000000001e-26
b0759,USA300HOU_RS00675,2.89e-39
b0760,USA300HOU_RS11620,1.94e-30
b0763,USA300HOU_RS12340,1.4599999999999999e-30
b0764,USA300HOU_RS12335,2.16e-36
b0767,USA300HOU_RS10440,2.46e-17
b0774,USA300HOU_RS13130,4.25e-89
b0775,USA300HOU_RS13125,3.3099999999999997e-54
b0778,USA300HOU_RS13135,6.38e-16
b0779,USA300HOU_RS04105,0.0
b0780,USA300HOU_RS04150,1.3199999999999999e-42
b0781,USA300HOU_RS12285,8.630000000000001e-56
b0782,USA300HOU_RS12320,1.02e-36
b0783,USA300HOU_RS12315,2.6600000000000003e-43
b0785,USA300HOU_RS12300,4.3899999999999995e-25
b0794,USA300HOU_RS12670,7.36e-37
b0808,USA300HOU_RS01915,1.17e-26
b0820,USA300HOU_RS07090,3.06e-174
b0822,USA300HOU_RS13690,4.69e-52
b0826,USA300HOU_RS12325,5.21e-29
b0827,USA300HOU_RS12310,1.49e-44
b0829,USA300HOU_RS01050,1.48e-154
b0830,USA300HOU_RS01220,1.2300000000000001e-33
b0832,USA300HOU_RS01060,1.6599999999999997e-67
b0851,USA300HOU_RS02025,5.0099999999999993e-54
b0871,USA300HOU_RS13770,2.26e-112
b0884,USA300HOU_RS12065,1.27e-36
b0886,USA300HOU_RS03705,1.98e-67
b0887,USA300HOU_RS03700,1.04e-65
b0888,USA300HOU_RS04135,1.28e-71
b0890,USA300HOU_RS06430,6.57e-126
b0892,USA300HOU_RS08660,2.28e-86
b0893,USA300HOU_RS00045,5.079999999999999e-153
b0902,USA300HOU_RS01155,1.9900000000000002e-70
b0903,USA300HOU_RS01150,0.0
b0904,USA300HOU_RS01620,1.3e-14
b0908,USA300HOU_RS07490,3.56e-36
b0910,USA300HOU_RS07570,2.89e-44
b0911,USA300HOU_RS07550,3.07e-60
b0913,USA300HOU_RS08465,9.23e-20
b0914,USA300HOU_RS10125,1.95e-110
b0927,USA300HOU_RS08250,3.6e-39
b0930,USA300HOU_RS07440,5.95e-96
b0933,USA300HOU_RS00910,4.660000000000001e-56
b0934,USA300HOU_RS00920,5.829999999999999e-38
b0937,USA300HOU_RS01800,1.12e-13
b0945,USA300HOU_RS14040,8.54e-70
b0948,USA300HOU_RS07390,5.74e-51
b0967,USA300HOU_RS05385,1.34e-41
b0968,USA300HOU_RS07155,6.72e-14
b0982,USA300HOU_RS10205,1.76e-17
b1015,USA300HOU_RS10330,3e-154
b1018,USA300HOU_RS01820,6.3299999999999995e-55
b1019,USA300HOU_RS01825,2.2599999999999997e-67
b1022,USA300HOU_RS14480,3.4600000000000003e-116
b1045,USA300HOU_RS01730,1.62e-30
b1053,USA300HOU_RS00620,8.02e-33
b1055,USA300HOU_RS14595,1.44e-42
b1056,USA300HOU_RS14585,3.8e-17
b1081,USA300HOU_RS14370,2.84e-13
b1090,USA300HOU_RS06175,8.92e-65
b1091,USA300HOU_RS04875,1.93e-84
b1092,USA300HOU_RS06180,7.93e-77
b1093,USA300HOU_RS06185,4.0999999999999997e-91
b1094,USA300HOU_RS06195,5.02e-25
b1095,USA300HOU_RS04880,6.83e-152
b1098,USA300HOU_RS02455,1.14e-30
b1100,USA300HOU_RS02510,3.8999999999999996e-54
b1101,USA300HOU_RS13765,2.13e-151
b1103,USA300HOU_RS09820,2.85e-16
b1109,USA300HOU_RS04665,1.99e-37
b1114,USA300HOU_RS02580,0.0
b1117,USA300HOU_RS14255,4.7e-55
b1120,USA300HOU_RS11905,1.88e-22
b1123,USA300HOU_RS05500,1.1800000000000002e-79
b1124,USA300HOU_RS05495,6.629999999999999e-52
b1125,USA300HOU_RS05490,3.03e-41
b1126,USA300HOU_RS05485,1.84e-97
b1127,USA300HOU_RS04020,1.13e-150
b1131,USA300HOU_RS10360,1.18e-21
b1133,USA300HOU_RS08630,2.4399999999999997e-146
b1136,USA300HOU_RS08980,0.0
b1158,USA300HOU_RS00195,2.44e-16
