Gene Name,Accession-2,Left-End-Position,Right-End-Position,Product,Accession-1,replicon
GMET_RS07440,GMET_RS07440,1667367,1668951,GMET_RS07440-MONOMER,Gmet_1478,CP000148.1
GMET_RS09830,GMET_RS09830,2174288,2175284,GMET_RS09830-MONOMER,Gmet_1946,CP000148.1
GMET_RS00350,GMET_RS00350,84642,85314,GMET_RS00350-MONOMER,Gmet_0070,CP000148.1
GMET_RS12405,GMET_RS12405,2788866,2790255,GMET_RS12405-MONOMER,Gmet_2464,CP000148.1
GMET_RS07445,GMET_RS07445,1668980,1671152,GMET_RS07445-MONOMER,Gmet_1479,CP000148.1
GMET_RS01705,GMET_RS01705,380787,382131,GMET_RS01705-MONOMER,Gmet_0342,CP000148.1
GMET_RS02455,GMET_RS02455,538121,538892,GMET_RS02455-MONOMER,Gmet_0492,CP000148.1
GMET_RS09835,GMET_RS09835,2175396,2176593,GMET_RS09835-MONOMER,Gmet_1947,CP000148.1
GMET_RS16105,GMET_RS16105,3611967,3614439,GMET_RS16105-MONOMER,Gmet_3214,CP000148.1
GMET_RS04200,GMET_RS04200,924606,925224,GMET_RS04200-MONOMER,Gmet_0839,CP000148.1
GMET_RS12410,GMET_RS12410,2790656,2792021,GMET_RS12410-MONOMER,Gmet_2465,CP000148.1
GMET_RS18985,GMET_RS18985,0,654,GMET_RS18985-MONOMER,GMET_RS18985,GMET_RS18985
GMET_RS09840,GMET_RS09840,2176613,2177369,GMET_RS09840-MONOMER,Gmet_1948,CP000148.1
GMET_RS03125,GMET_RS03125,691465,695644,GMET_RS03125-MONOMER,Gmet_0620,CP000148.1
GMET_RS16110,GMET_RS16110,3614438,3614891,GMET_RS16110-MONOMER,Gmet_3215,CP000148.1
GMET_RS12415,GMET_RS12415,2792208,2793897,GMET_RS12415-MONOMER,Gmet_2466,CP000148.1
GMET_RS18355,GMET_RS18355,2177453,2177849,GMET_RS18355-MONOMER,Gmet_1949,CP000148.1
GMET_RS16115,GMET_RS16115,3615369,3617301,GMET_RS16115-MONOMER,Gmet_3216,CP000148.1
GMET_RS00940,GMET_RS00940,217179,218112,GMET_RS00940-MONOMER,Gmet_0187,CP000148.1
GMET_RS12420,GMET_RS12420,2793893,2794550,GMET_RS12420-MONOMER,Gmet_2467,CP000148.1
GMET_RS03500,GMET_RS03500,764394,765177,GMET_RS03500-MONOMER,Gmet_0697,CP000148.1
GMET_RS18990,GMET_RS18990,0,537,GMET_RS18990-MONOMER,GMET_RS18990,GMET_RS18990
GMET_RS17230,GMET_RS17230,3857646,3857910,GMET_RS17230-MONOMER,Gmet_3436,CP000148.1
GMET_RS18805,GMET_RS18805,0,303,GMET_RS18805-MONOMER,GMET_RS18805,GMET_RS18805
GMET_RS02460,GMET_RS02460,538888,539707,GMET_RS02460-MONOMER,Gmet_0493,CP000148.1
GMET_RS16120,GMET_RS16120,3617403,3617589,GMET_RS16120-MONOMER,Gmet_3217,CP000148.1
GMET_RS12425,GMET_RS12425,2794573,2795377,GMET_RS12425-MONOMER,Gmet_2468,CP000148.1
GMET_RS07455,GMET_RS07455,1673674,1674232,GMET_RS07455-MONOMER,Gmet_1481,CP000148.1
GMET_RS18360,GMET_RS18360,2178871,2179060,GMET_RS18360-MONOMER,Gmet_1951,CP000148.1
GMET_RS04205,GMET_RS04205,925362,926598,GMET_RS04205-MONOMER,Gmet_0840,CP000148.1
GMET_RS03505,GMET_RS03505,765465,766641,GMET_RS03505-MONOMER,Gmet_0698,CP000148.1
GMET_RS12430,GMET_RS12430,2795420,2805944,GMET_RS12430-MONOMER,Gmet_2469,CP000148.1
GMET_RS07460,GMET_RS07460,1674547,1675591,GMET_RS07460-MONOMER,Gmet_1482,CP000148.1
GMET_RS17220,GMET_RS17220,3855807,3856608,GMET_RS17220-MONOMER,Gmet_3434,CP000148.1
GMET_RS09860,GMET_RS09860,2179074,2179668,GMET_RS09860-MONOMER,Gmet_1952,CP000148.1
GMET_RS00360,GMET_RS00360,88501,89542,GMET_RS00360-MONOMER,Gmet_0072,CP000148.1
GMET_RS12435,GMET_RS12435,2805937,2810503,GMET_RS12435-MONOMER,Gmet_2470,CP000148.1
GMET_RS07465,GMET_RS07465,1675608,1676607,GMET_RS07465-MONOMER,Gmet_1483,CP000148.1
GMET_RS16125,GMET_RS16125,3617850,3618303,GMET_RS16125-MONOMER,Gmet_3218,CP000148.1
GMET_RS01710,GMET_RS01710,382225,382630,GMET_RS01710-MONOMER,Gmet_0343,CP000148.1
GMET_RS09865,GMET_RS09865,2179680,2180292,GMET_RS09865-MONOMER,Gmet_1953,CP000148.1
GMET_RS03545,GMET_RS03545,776203,776860,GMET_RS03545-MONOMER,Gmet_0706,CP000148.1
GMET_RS12440,GMET_RS12440,2810955,2811336,GMET_RS12440-MONOMER,Gmet_2471,CP000148.1
GMET_RS07470,GMET_RS07470,1676603,1679042,GMET_RS07470-MONOMER,Gmet_1484,CP000148.1
GMET_RS02465,GMET_RS02465,539786,540206,GMET_RS02465-MONOMER,Gmet_0494,CP000148.1
GMET_RS09870,GMET_RS09870,2180497,2182093,GMET_RS09870-MONOMER,Gmet_1954,CP000148.1
GMET_RS17760,GMET_RS17760,3973145,3974435,GMET_RS17760-MONOMER,Gmet_3540,CP000148.1
GMET_RS16645,GMET_RS16645,3737200,3737452,GMET_RS16645-MONOMER,Gmet_3321,CP000148.1
GMET_RS00365,GMET_RS00365,89601,91041,GMET_RS00365-MONOMER,Gmet_0073,CP000148.1
GMET_RS12445,GMET_RS12445,2811351,2812194,GMET_RS12445-MONOMER,Gmet_2472,CP000148.1
GMET_RS07475,GMET_RS07475,0,237,GMET_RS07475-MONOMER,GMET_RS07475,GMET_RS07475
GMET_RS17235,GMET_RS17235,3857969,3859388,GMET_RS17235-MONOMER,Gmet_3437,CP000148.1
GMET_RS09875,GMET_RS09875,2182105,2182402,GMET_RS09875-MONOMER,Gmet_1955,CP000148.1
GMET_RS04210,GMET_RS04210,926668,927349,GMET_RS04210-MONOMER,Gmet_0841,CP000148.1
GMET_RS16950,GMET_RS16950,3795710,3797123,GMET_RS16950-MONOMER,Gmet_3382,CP000148.1
GMET_RS16130,GMET_RS16130,3618424,3620422,GMET_RS16130-MONOMER,Gmet_3219,CP000148.1
GMET_RS12450,GMET_RS12450,2812190,2813267,GMET_RS12450-MONOMER,Gmet_2473,CP000148.1
GMET_RS07480,GMET_RS07480,1679626,1679812,GMET_RS07480-MONOMER,Gmet_3600,CP000148.1
GMET_RS09880,GMET_RS09880,2182401,2182611,GMET_RS09880-MONOMER,Gmet_1956,CP000148.1
GMET_RS03020,GMET_RS03020,675148,676168,GMET_RS03020-MONOMER,Gmet_0604,CP000148.1
GMET_RS03040,GMET_RS03040,678075,679116,GMET_RS03040-MONOMER,Gmet_0608,CP000148.1
GMET_RS12455,GMET_RS12455,2813315,2815409,GMET_RS12455-MONOMER,Gmet_2474,CP000148.1
GMET_RS07485,GMET_RS07485,1679852,1680845,GMET_RS07485-MONOMER,Gmet_1486,CP000148.1
GMET_RS09885,GMET_RS09885,2182660,2183464,GMET_RS09885-MONOMER,Gmet_1957,CP000148.1
GMET_RS03510,GMET_RS03510,766675,767812,GMET_RS03510-MONOMER,Gmet_0699,CP000148.1
GMET_RS02470,GMET_RS02470,540280,540769,GMET_RS02470-MONOMER,Gmet_0495,CP000148.1
GMET_RS12460,GMET_RS12460,2815422,2816697,GMET_RS12460-MONOMER,Gmet_2475,CP000148.1
GMET_RS07490,GMET_RS07490,1680832,1682662,GMET_RS07490-MONOMER,Gmet_1487,CP000148.1
GMET_RS16135,GMET_RS16135,3620438,3621140,GMET_RS16135-MONOMER,Gmet_3220,CP000148.1
GMET_RS09890,GMET_RS09890,2183531,2184119,GMET_RS09890-MONOMER,Gmet_1958,CP000148.1
GMET_RS12465,GMET_RS12465,2816815,2817658,GMET_RS12465-MONOMER,Gmet_2476,CP000148.1
GMET_RS01715,GMET_RS01715,382632,383805,GMET_RS01715-MONOMER,Gmet_0344,CP000148.1
GMET_RS07495,GMET_RS07495,1682726,1683776,GMET_RS07495-MONOMER,Gmet_1488,CP000148.1
GMET_RS12470,GMET_RS12470,2817742,2818552,GMET_RS12470-MONOMER,Gmet_2477,CP000148.1
GMET_RS09895,GMET_RS09895,2184105,2184906,GMET_RS09895-MONOMER,Gmet_1959,CP000148.1
GMET_RS04215,GMET_RS04215,927513,928689,GMET_RS04215-MONOMER,Gmet_0842,CP000148.1
GMET_RS02720,GMET_RS02720,582466,583444,GMET_RS02720-MONOMER,Gmet_0545,CP000148.1
GMET_RS07500,GMET_RS07500,1683786,1684935,GMET_RS07500-MONOMER,Gmet_1489,CP000148.1
GMET_RS17240,GMET_RS17240,3859559,3860156,GMET_RS17240-MONOMER,Gmet_3438,CP000148.1
GMET_RS09900,GMET_RS09900,2184902,2185889,GMET_RS09900-MONOMER,Gmet_1960,CP000148.1
GMET_RS12475,GMET_RS12475,2818593,2820795,GMET_RS12475-MONOMER,Gmet_2478,CP000148.1
GMET_RS01275,GMET_RS01275,284196,284814,GMET_RS01275-MONOMER,Gmet_0254,CP000148.1
GMET_RS16140,GMET_RS16140,3621150,3622401,GMET_RS16140-MONOMER,Gmet_3221,CP000148.1
GMET_RS07505,GMET_RS07505,1685045,1686485,GMET_RS07505-MONOMER,Gmet_1490,CP000148.1
GMET_RS09905,GMET_RS09905,2185920,2186601,GMET_RS09905-MONOMER,Gmet_1961,CP000148.1
GMET_RS12480,GMET_RS12480,2820908,2822813,GMET_RS12480-MONOMER,Gmet_2479,CP000148.1
GMET_RS00835,GMET_RS00835,194651,194936,GMET_RS00835-MONOMER,Gmet_0166,CP000148.1
GMET_RS03515,GMET_RS03515,768035,770498,GMET_RS03515-MONOMER,Gmet_0700,CP000148.1
GMET_RS02475,GMET_RS02475,540779,541067,GMET_RS02475-MONOMER,Gmet_0496,CP000148.1
GMET_RS12485,GMET_RS12485,2822809,2823313,GMET_RS12485-MONOMER,Gmet_2480,CP000148.1
GMET_RS07510,GMET_RS07510,1686456,1687242,GMET_RS07510-MONOMER,Gmet_1491,CP000148.1
GMET_RS09910,GMET_RS09910,2186901,2189655,GMET_RS09910-MONOMER,Gmet_1962,CP000148.1
GMET_RS12490,GMET_RS12490,2823455,2824103,GMET_RS12490-MONOMER,Gmet_2481,CP000148.1
GMET_RS01720,GMET_RS01720,383804,384248,GMET_RS01720-MONOMER,Gmet_0345,CP000148.1
GMET_RS09915,GMET_RS09915,2189629,2190529,GMET_RS09915-MONOMER,Gmet_1963,CP000148.1
GMET_RS12495,GMET_RS12495,2824487,2825678,GMET_RS12495-MONOMER,Gmet_2482,CP000148.1
GMET_RS04220,GMET_RS04220,928692,929511,GMET_RS04220-MONOMER,Gmet_0843,CP000148.1
GMET_RS16145,GMET_RS16145,3622482,3623148,GMET_RS16145-MONOMER,Gmet_3222,CP000148.1
GMET_RS12500,GMET_RS12500,2825810,2826296,GMET_RS12500-MONOMER,Gmet_2483,CP000148.1
GMET_RS07515,GMET_RS07515,1687253,1688375,GMET_RS07515-MONOMER,Gmet_1492,CP000148.1
GMET_RS09920,GMET_RS09920,2190525,2193360,GMET_RS09920-MONOMER,Gmet_1964,CP000148.1
GMET_RS03045,GMET_RS03045,679125,680937,GMET_RS03045-MONOMER,Gmet_0609,CP000148.1
GMET_RS12505,GMET_RS12505,0,267,GMET_RS12505-MONOMER,GMET_RS12505,GMET_RS12505
GMET_RS00370,GMET_RS00370,91102,91474,GMET_RS00370-MONOMER,Gmet_0074,CP000148.1
GMET_RS07520,GMET_RS07520,1688359,1689220,GMET_RS07520-MONOMER,Gmet_1493,CP000148.1
GMET_RS17765,GMET_RS17765,3974547,3975129,GMET_RS17765-MONOMER,Gmet_3541,CP000148.1
GMET_RS09925,GMET_RS09925,2193369,2195184,GMET_RS09925-MONOMER,Gmet_1965,CP000148.1
GMET_RS17245,GMET_RS17245,3860152,3860476,GMET_RS17245-MONOMER,Gmet_3439,CP000148.1
GMET_RS00320,GMET_RS00320,78551,79322,GMET_RS00320-MONOMER,Gmet_0064,CP000148.1
GMET_RS07525,GMET_RS07525,1689346,1690594,GMET_RS07525-MONOMER,Gmet_1494,CP000148.1
GMET_RS02480,GMET_RS02480,541063,541708,GMET_RS02480-MONOMER,Gmet_0497,CP000148.1
GMET_RS12510,GMET_RS12510,2826934,2828188,GMET_RS12510-MONOMER,Gmet_2484,CP000148.1
GMET_RS03520,GMET_RS03520,770650,772618,GMET_RS03520-MONOMER,Gmet_0701,CP000148.1
GMET_RS16150,GMET_RS16150,3623159,3626387,GMET_RS16150-MONOMER,Gmet_3223,CP000148.1
GMET_RS09930,GMET_RS09930,2195194,2195734,GMET_RS09930-MONOMER,Gmet_1966,CP000148.1
GMET_RS16955,GMET_RS16955,3797127,3797802,GMET_RS16955-MONOMER,Gmet_3383,CP000148.1
GMET_RS07530,GMET_RS07530,1690547,1691789,GMET_RS07530-MONOMER,Gmet_1495,CP000148.1
GMET_RS12515,GMET_RS12515,2828111,2828870,GMET_RS12515-MONOMER,Gmet_2485,CP000148.1
GMET_RS09935,GMET_RS09935,2195748,2197128,GMET_RS09935-MONOMER,Gmet_1967,CP000148.1
GMET_RS04225,GMET_RS04225,929503,930313,GMET_RS04225-MONOMER,Gmet_0844,CP000148.1
GMET_RS17180,GMET_RS17180,3845084,3847082,GMET_RS17180-MONOMER,Gmet_3426,CP000148.1
GMET_RS00840,GMET_RS00840,194951,195260,GMET_RS00840-MONOMER,Gmet_0167,CP000148.1
GMET_RS12520,GMET_RS12520,2829239,2830196,GMET_RS12520-MONOMER,Gmet_2486,CP000148.1
GMET_RS07535,GMET_RS07535,1691785,1692910,GMET_RS07535-MONOMER,Gmet_1496,CP000148.1
GMET_RS09940,GMET_RS09940,2197124,2198117,GMET_RS09940-MONOMER,Gmet_1968,CP000148.1
GMET_RS18405,GMET_RS18405,0,363,GMET_RS18405-MONOMER,Gmet_2487,Gmet_2487
GMET_RS16155,GMET_RS16155,3626591,3627977,GMET_RS16155-MONOMER,Gmet_3224,CP000148.1
GMET_RS07540,GMET_RS07540,1692921,1693908,GMET_RS07540-MONOMER,Gmet_1497,CP000148.1
GMET_RS09945,GMET_RS09945,2198122,2199634,GMET_RS09945-MONOMER,Gmet_1969,CP000148.1
GMET_RS01290,GMET_RS01290,287870,289124,GMET_RS01290-MONOMER,Gmet_0257,CP000148.1
GMET_RS03525,GMET_RS03525,772656,774039,GMET_RS03525-MONOMER,Gmet_0702,CP000148.1
GMET_RS02485,GMET_RS02485,541791,542397,GMET_RS02485-MONOMER,Gmet_0498,CP000148.1
GMET_RS12525,GMET_RS12525,2830721,2831798,GMET_RS12525-MONOMER,Gmet_2488,CP000148.1
GMET_RS07545,GMET_RS07545,1693916,1695038,GMET_RS07545-MONOMER,Gmet_1498,CP000148.1
GMET_RS09950,GMET_RS09950,2199633,2201004,GMET_RS09950-MONOMER,Gmet_1970,CP000148.1
GMET_RS18410,GMET_RS18410,0,747,GMET_RS18410-MONOMER,Gmet_2489,Gmet_2489
GMET_RS17250,GMET_RS17250,3860485,3860683,GMET_RS17250-MONOMER,Gmet_3440,CP000148.1
GMET_RS01730,GMET_RS01730,385712,386165,GMET_RS01730-MONOMER,Gmet_0347,CP000148.1
GMET_RS07550,GMET_RS07550,1695058,1696150,GMET_RS07550-MONOMER,Gmet_1499,CP000148.1
GMET_RS18185,GMET_RS18185,2832924,2833722,GMET_RS18185-MONOMER,Gmet_2490,CP000148.1
GMET_RS04230,GMET_RS04230,930370,931564,GMET_RS04230-MONOMER,Gmet_0845,CP000148.1
GMET_RS16160,GMET_RS16160,3628007,3629708,GMET_RS16160-MONOMER,Gmet_3225,CP000148.1
GMET_RS19075,GMET_RS19075,0,186,GMET_RS19075-MONOMER,GMET_RS19075,GMET_RS19075
GMET_RS07555,GMET_RS07555,1696154,1698380,GMET_RS07555-MONOMER,Gmet_1500,CP000148.1
GMET_RS09955,GMET_RS09955,2201108,2202590,GMET_RS09955-MONOMER,Gmet_1971,CP000148.1
GMET_RS19080,GMET_RS19080,0,210,GMET_RS19080-MONOMER,GMET_RS19080,GMET_RS19080
GMET_RS01285,GMET_RS01285,286196,287843,GMET_RS01285-MONOMER,Gmet_0256,CP000148.1
GMET_RS00375,GMET_RS00375,91512,92970,GMET_RS00375-MONOMER,Gmet_0075,CP000148.1
GMET_RS07560,GMET_RS07560,1698391,1700077,GMET_RS07560-MONOMER,Gmet_1501,CP000148.1
GMET_RS12540,GMET_RS12540,2834484,2835093,GMET_RS12540-MONOMER,Gmet_2492,CP000148.1
GMET_RS09960,GMET_RS09960,2202630,2203497,GMET_RS09960-MONOMER,Gmet_1972,CP000148.1
GMET_RS07565,GMET_RS07565,1700230,1701493,GMET_RS07565-MONOMER,Gmet_1502,CP000148.1
GMET_RS16165,GMET_RS16165,3629873,3630566,GMET_RS16165-MONOMER,Gmet_3226,CP000148.1
GMET_RS09965,GMET_RS09965,2203608,2204265,GMET_RS09965-MONOMER,Gmet_1973,CP000148.1
GMET_RS12545,GMET_RS12545,2835097,2836453,GMET_RS12545-MONOMER,Gmet_2493,CP000148.1
GMET_RS01735,GMET_RS01735,386218,388291,GMET_RS01735-MONOMER,Gmet_0348,CP000148.1
GMET_RS07570,GMET_RS07570,1701613,1703194,GMET_RS07570-MONOMER,Gmet_1503,CP000148.1
GMET_RS04235,GMET_RS04235,931625,931901,GMET_RS04235-MONOMER,Gmet_0846,CP000148.1
GMET_RS09970,GMET_RS09970,2204261,2204492,GMET_RS09970-MONOMER,Gmet_1974,CP000148.1
GMET_RS12550,GMET_RS12550,2836617,2837418,GMET_RS12550-MONOMER,Gmet_2494,CP000148.1
GMET_RS17770,GMET_RS17770,3975209,3976025,GMET_RS17770-MONOMER,Gmet_3542,CP000148.1
GMET_RS03530,GMET_RS03530,774473,774665,GMET_RS03530-MONOMER,Gmet_0703,CP000148.1
GMET_RS12555,GMET_RS12555,2837469,2838522,GMET_RS12555-MONOMER,Gmet_2495,CP000148.1
GMET_RS07575,GMET_RS07575,1703272,1704421,GMET_RS07575-MONOMER,Gmet_1504,CP000148.1
GMET_RS17255,GMET_RS17255,3860757,3861348,GMET_RS17255-MONOMER,Gmet_3441,CP000148.1
GMET_RS09975,GMET_RS09975,2204696,2205578,GMET_RS09975-MONOMER,Gmet_1975,CP000148.1
GMET_RS12560,GMET_RS12560,2838518,2839088,GMET_RS12560-MONOMER,Gmet_2496,CP000148.1
GMET_RS16960,GMET_RS16960,3797851,3798661,GMET_RS16960-MONOMER,Gmet_3384,CP000148.1
GMET_RS16170,GMET_RS16170,3630567,3633558,GMET_RS16170-MONOMER,Gmet_3227,CP000148.1
GMET_RS07580,GMET_RS07580,1704424,1706062,GMET_RS07580-MONOMER,Gmet_1505,CP000148.1
GMET_RS09980,GMET_RS09980,2205589,2205796,GMET_RS09980-MONOMER,Gmet_1976,CP000148.1
GMET_RS12565,GMET_RS12565,2839089,2840565,GMET_RS12565-MONOMER,Gmet_2497,CP000148.1
GMET_RS02490,GMET_RS02490,542400,542952,GMET_RS02490-MONOMER,Gmet_0499,CP000148.1
GMET_RS12570,GMET_RS12570,2840811,2842764,GMET_RS12570-MONOMER,Gmet_2498,CP000148.1
GMET_RS07585,GMET_RS07585,1706069,1708259,GMET_RS07585-MONOMER,Gmet_1506,CP000148.1
GMET_RS09985,GMET_RS09985,2205916,2207140,GMET_RS09985-MONOMER,Gmet_1977,CP000148.1
GMET_RS12575,GMET_RS12575,2842902,2843172,GMET_RS12575-MONOMER,Gmet_2499,CP000148.1
GMET_RS07590,GMET_RS07590,1708412,1710200,GMET_RS07590-MONOMER,Gmet_1507,CP000148.1
GMET_RS04240,GMET_RS04240,932025,933003,GMET_RS04240-MONOMER,Gmet_0847,CP000148.1
GMET_RS18415,GMET_RS18415,2843183,2843441,GMET_RS18415-MONOMER,Gmet_2500,CP000148.1
GMET_RS09990,GMET_RS09990,2207265,2208519,GMET_RS09990-MONOMER,Gmet_1978,CP000148.1
GMET_RS16175,GMET_RS16175,3633755,3635600,GMET_RS16175-MONOMER,Gmet_3228,CP000148.1
GMET_RS00845,GMET_RS00845,195256,197134,GMET_RS00845-MONOMER,Gmet_0168,CP000148.1
GMET_RS07595,GMET_RS07595,1710378,1711179,GMET_RS07595-MONOMER,Gmet_1508,CP000148.1
GMET_RS03050,GMET_RS03050,0,810,GMET_RS03050-MONOMER,Gmet_0610,Gmet_0610
GMET_RS18420,GMET_RS18420,0,126,GMET_RS18420-MONOMER,Gmet_2501,Gmet_2501
GMET_RS07600,GMET_RS07600,1711207,1711696,GMET_RS07600-MONOMER,Gmet_1509,CP000148.1
GMET_RS12580,GMET_RS12580,2843787,2844042,GMET_RS12580-MONOMER,Gmet_2502,CP000148.1
GMET_RS09995,GMET_RS09995,2208606,2209428,GMET_RS09995-MONOMER,Gmet_1979,CP000148.1
GMET_RS17265,GMET_RS17265,0,282,GMET_RS17265-MONOMER,Gmet_3442,Gmet_3442
GMET_RS02495,GMET_RS02495,542970,544071,GMET_RS02495-MONOMER,Gmet_0500,CP000148.1
GMET_RS12585,GMET_RS12585,2844029,2844359,GMET_RS12585-MONOMER,Gmet_2503,CP000148.1
GMET_RS07605,GMET_RS07605,1711698,1711884,GMET_RS07605-MONOMER,Gmet_1510,CP000148.1
GMET_RS16180,GMET_RS16180,3635639,3636152,GMET_RS16180-MONOMER,Gmet_3229,CP000148.1
GMET_RS18620,GMET_RS18620,2844506,2844674,GMET_RS18620-MONOMER,Gmet_2504,CP000148.1
GMET_RS01745,GMET_RS01745,389177,390626,GMET_RS01745-MONOMER,Gmet_0350,CP000148.1
GMET_RS07610,GMET_RS07610,1711933,1712782,GMET_RS07610-MONOMER,Gmet_1511,CP000148.1
GMET_RS04245,GMET_RS04245,932999,933962,GMET_RS04245-MONOMER,Gmet_0848,CP000148.1
GMET_RS12590,GMET_RS12590,2844931,2845459,GMET_RS12590-MONOMER,Gmet_2505,CP000148.1
GMET_RS10000,GMET_RS10000,2209555,2210137,GMET_RS10000-MONOMER,Gmet_1980,CP000148.1
GMET_RS02840,GMET_RS02840,611918,612458,GMET_RS02840-MONOMER,Gmet_0569,CP000148.1
GMET_RS03535,GMET_RS03535,774787,775039,GMET_RS03535-MONOMER,Gmet_0704,CP000148.1
GMET_RS12595,GMET_RS12595,2845489,2846440,GMET_RS12595-MONOMER,Gmet_2506,CP000148.1
GMET_RS07615,GMET_RS07615,1712791,1713688,GMET_RS07615-MONOMER,Gmet_1512,CP000148.1
GMET_RS16185,GMET_RS16185,3636181,3636511,GMET_RS16185-MONOMER,Gmet_3230,CP000148.1
GMET_RS07620,GMET_RS07620,1713806,1714547,GMET_RS07620-MONOMER,Gmet_1513,CP000148.1
GMET_RS12600,GMET_RS12600,2846499,2847669,GMET_RS12600-MONOMER,Gmet_2507,CP000148.1
GMET_RS10005,GMET_RS10005,2210189,2210867,GMET_RS10005-MONOMER,Gmet_1981,CP000148.1
GMET_RS02500,GMET_RS02500,544074,544500,GMET_RS02500-MONOMER,Gmet_0501,CP000148.1
GMET_RS07625,GMET_RS07625,1714666,1715911,GMET_RS07625-MONOMER,Gmet_1514,CP000148.1
GMET_RS17775,GMET_RS17775,3976081,3976393,GMET_RS17775-MONOMER,Gmet_3543,CP000148.1
GMET_RS10010,GMET_RS10010,2210928,2211798,GMET_RS10010-MONOMER,Gmet_1982,CP000148.1
GMET_RS17270,GMET_RS17270,3862020,3863124,GMET_RS17270-MONOMER,Gmet_3443,CP000148.1
GMET_RS12605,GMET_RS12605,2847871,2849263,GMET_RS12605-MONOMER,Gmet_2508,CP000148.1
GMET_RS01750,GMET_RS01750,390867,393639,GMET_RS01750-MONOMER,Gmet_0351,CP000148.1
GMET_RS07630,GMET_RS07630,1715907,1716714,GMET_RS07630-MONOMER,Gmet_1515,CP000148.1
GMET_RS04250,GMET_RS04250,934080,936213,GMET_RS04250-MONOMER,Gmet_0849,CP000148.1
GMET_RS16190,GMET_RS16190,3636671,3637346,GMET_RS16190-MONOMER,Gmet_3231,CP000148.1
GMET_RS10015,GMET_RS10015,2211811,2212615,GMET_RS10015-MONOMER,Gmet_1983,CP000148.1
GMET_RS16965,GMET_RS16965,3798739,3799903,GMET_RS16965-MONOMER,Gmet_3385,CP000148.1
GMET_RS12610,GMET_RS12610,2849293,2850352,GMET_RS12610-MONOMER,Gmet_2509,CP000148.1
GMET_RS03075,GMET_RS03075,682480,683671,GMET_RS03075-MONOMER,Gmet_0611,CP000148.1
GMET_RS10020,GMET_RS10020,2212706,2213819,GMET_RS10020-MONOMER,Gmet_1984,CP000148.1
GMET_RS12615,GMET_RS12615,2850521,2851484,GMET_RS12615-MONOMER,Gmet_2510,CP000148.1
GMET_RS07635,GMET_RS07635,1716769,1717177,GMET_RS07635-MONOMER,Gmet_1516,CP000148.1
GMET_RS00720,GMET_RS00720,172441,173467,GMET_RS00720-MONOMER,Gmet_0143,CP000148.1
GMET_RS18495,GMET_RS18495,0,294,GMET_RS18495-MONOMER,Gmet_3444,Gmet_3444
GMET_RS12620,GMET_RS12620,2851494,2852658,GMET_RS12620-MONOMER,Gmet_2511,CP000148.1
GMET_RS10025,GMET_RS10025,2213848,2215942,GMET_RS10025-MONOMER,Gmet_1985,CP000148.1
GMET_RS02505,GMET_RS02505,544505,545129,GMET_RS02505-MONOMER,Gmet_0502,CP000148.1
GMET_RS03540,GMET_RS03540,775049,776099,GMET_RS03540-MONOMER,Gmet_0705,CP000148.1
GMET_RS16195,GMET_RS16195,3637342,3638158,GMET_RS16195-MONOMER,Gmet_3232,CP000148.1
GMET_RS12625,GMET_RS12625,2852851,2853418,GMET_RS12625-MONOMER,Gmet_2512,CP000148.1
GMET_RS10030,GMET_RS10030,2216007,2216775,GMET_RS10030-MONOMER,Gmet_1986,CP000148.1
GMET_RS12630,GMET_RS12630,2853705,2853927,GMET_RS12630-MONOMER,Gmet_2513,CP000148.1
GMET_RS01755,GMET_RS01755,393643,394132,GMET_RS01755-MONOMER,Gmet_0352,CP000148.1
GMET_RS07640,GMET_RS07640,1717196,1719752,GMET_RS07640-MONOMER,Gmet_1517,CP000148.1
GMET_RS04255,GMET_RS04255,936567,937722,GMET_RS04255-MONOMER,Gmet_0850,CP000148.1
GMET_RS12635,GMET_RS12635,2854167,2855391,GMET_RS12635-MONOMER,Gmet_2515,CP000148.1
GMET_RS10035,GMET_RS10035,2216810,2217827,GMET_RS10035-MONOMER,Gmet_1987,CP000148.1
GMET_RS00850,GMET_RS00850,197198,197891,GMET_RS00850-MONOMER,Gmet_0169,CP000148.1
GMET_RS17275,GMET_RS17275,0,216,GMET_RS17275-MONOMER,Gmet_3445,Gmet_3445
GMET_RS12640,GMET_RS12640,0,327,GMET_RS12640-MONOMER,Gmet_3619,Gmet_3619
GMET_RS10040,GMET_RS10040,2217823,2218654,GMET_RS10040-MONOMER,Gmet_1988,CP000148.1
GMET_RS16200,GMET_RS16200,3638174,3639479,GMET_RS16200-MONOMER,Gmet_3233,CP000148.1
GMET_RS12645,GMET_RS12645,2855782,2856349,GMET_RS12645-MONOMER,Gmet_2516,CP000148.1
GMET_RS07645,GMET_RS07645,1719748,1720435,GMET_RS07645-MONOMER,Gmet_1518,CP000148.1
GMET_RS10045,GMET_RS10045,2218830,2220159,GMET_RS10045-MONOMER,Gmet_1989,CP000148.1
GMET_RS09430,GMET_RS09430,2084232,2084309,GMET_RS09430-tRNA,Gmet_R0031,CP000148.1
GMET_RS01305,GMET_RS01305,291317,292388,GMET_RS01305-MONOMER,Gmet_0260,CP000148.1
GMET_RS18855,GMET_RS18855,2856420,2856594,GMET_RS18855-MONOMER,Gmet_3656,CP000148.1
GMET_RS10050,GMET_RS10050,2220155,2220683,GMET_RS10050-MONOMER,Gmet_1990,CP000148.1
