Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
ABC-70-CPLX	Inner_Membrane	b2423()	Inner_Membrane	r
ABC-7-CPLX	Inner_Membrane	b2423()	Inner_Membrane	r
CYSW-MONOMER	Inner_Membrane	b2423()	Inner_Membrane	r
ABC-70-CPLX	Inner_Membrane	b2424()	Inner_Membrane	r
ABC-7-CPLX	Inner_Membrane	b2424()	Inner_Membrane	r
CYST-MONOMER	Inner_Membrane	b2424()	Inner_Membrane	r
GLPF-MONOMER	Inner_Membrane	b3927()	Inner_Membrane	r
ABC-51-CPLX	Inner_Membrane	b1443()	Inner_Membrane	p
YDCV-MONOMER	Inner_Membrane	b1443()	Inner_Membrane	p
ABC-51-CPLX	Inner_Membrane	b1442()	Inner_Membrane	p
YDCU-MONOMER	Inner_Membrane	b1442()	Inner_Membrane	p
ABC-51-CPLX	Inner_Membrane	b1440()	Periplasm	s
YDCS-MONOMER	Inner_Membrane	b1440()	Periplasm	s
G7322-MONOMER_G6561-MONOMER	Inner_Membrane	b2519()	Inner_Membrane	s
G7322-MONOMER	Inner_Membrane	b2519()	Inner_Membrane	s
G7322-MONOMER_G6561-MONOMER	Inner_Membrane	b1069()	Inner_Membrane	r
CPLX0-7717_G6561-MONOMER	Inner_Membrane	b1069()	Inner_Membrane	r
CPLX0-3951_G6561-MONOMER	Inner_Membrane	b1069()	Inner_Membrane	r
G6561-MONOMER	Inner_Membrane	b1069()	Inner_Membrane	r
ABC-7-CPLX	Inner_Membrane	b2425()	Periplasm	s
CYSP-MONOMER	Inner_Membrane	b2425()	Periplasm	s
CPLX0-1941	Outer_Membrane	b1252()	Inner_Membrane	r
CPLX0-1942	Outer_Membrane	b1252()	Inner_Membrane	r
CPLX0-1923_EG10306-MONOMER	Outer_Membrane	b1252()	Inner_Membrane	r
G6414-MONOMER_CPLX0-1923	Outer_Membrane	b1252()	Inner_Membrane	r
CPLX0-1923_EG10155-MONOMER	Outer_Membrane	b1252()	Inner_Membrane	r
CPLX0-1943	Outer_Membrane	b1252()	Inner_Membrane	r
CPLX0-1924	Outer_Membrane	b1252()	Inner_Membrane	r
EG11012-MONOMER	Outer_Membrane	b1252()	Inner_Membrane	r
CPLX0-1941	Outer_Membrane	b3005()	Inner_Membrane	s
CPLX0-1942	Outer_Membrane	b3005()	Inner_Membrane	s
CPLX0-1923_EG10306-MONOMER	Outer_Membrane	b3005()	Inner_Membrane	s
G6414-MONOMER_CPLX0-1923	Outer_Membrane	b3005()	Inner_Membrane	s
CPLX0-1923_EG10155-MONOMER	Outer_Membrane	b3005()	Inner_Membrane	s
CPLX0-1943	Outer_Membrane	b3005()	Inner_Membrane	s
CPLX0-1924	Outer_Membrane	b3005()	Inner_Membrane	s
EG10272-MONOMER	Outer_Membrane	b3005()	Inner_Membrane	s
CPLX0-1941	Outer_Membrane	b0584()	Outer_Membrane	sb
EG10293-MONOMER	Outer_Membrane	b0584()	Outer_Membrane	sb
CPLX0-1941	Outer_Membrane	b3006()	Inner_Membrane	p
CPLX0-1942	Outer_Membrane	b3006()	Inner_Membrane	p
CPLX0-1923_EG10306-MONOMER	Outer_Membrane	b3006()	Inner_Membrane	p
G6414-MONOMER_CPLX0-1923	Outer_Membrane	b3006()	Inner_Membrane	p
CPLX0-1923_EG10155-MONOMER	Outer_Membrane	b3006()	Inner_Membrane	p
CPLX0-1943	Outer_Membrane	b3006()	Inner_Membrane	p
CPLX0-1924	Outer_Membrane	b3006()	Inner_Membrane	p
EG10271-MONOMER	Outer_Membrane	b3006()	Inner_Membrane	p
HYDROG3-CPLX	Inner_Membrane	b2722()	Inner_Membrane	r
FHLMULTI-CPLX	Inner_Membrane	b2722()	Inner_Membrane	r
HYCD-MONOMER	Inner_Membrane	b2722()	Inner_Membrane	r
HYDROG3-CPLX	Inner_Membrane	b2723()	Inner_Membrane	r
FHLMULTI-CPLX	Inner_Membrane	b2723()	Inner_Membrane	r
HYCC-MONOMER	Inner_Membrane	b2723()	Inner_Membrane	r
SUCC-DEHASE	Inner_Membrane	b0721()	Inner_Membrane	r
EG10933-MONOMER	Inner_Membrane	b0721()	Inner_Membrane	r
SUCC-DEHASE	Inner_Membrane	b0722()	Inner_Membrane	r
EG10934-MONOMER	Inner_Membrane	b0722()	Inner_Membrane	r
CPLX_AACPS1-0	Inner_Membrane	b2836()	Inner_Membrane	r
EG10671-MONOMER	Outer_Membrane	b0929()	Outer_Membrane	sb
TRKA-MONOMER_SAPD-MONOMER_TRKG-MONOMER	Inner_Membrane	b1363()	Inner_Membrane	p
TRKG-MONOMER	Inner_Membrane	b1363()	Inner_Membrane	p
NADH-DHI-CPLX	Inner_Membrane	b2288()	Inner_Membrane	p
NUOA-MONOMER	Inner_Membrane	b2288()	Inner_Membrane	p
NADH-DHI-CPLX	Inner_Membrane	b2277()	Inner_Membrane	r
NUOM-MONOMER	Inner_Membrane	b2277()	Inner_Membrane	r
NADH-DHI-CPLX	Inner_Membrane	b2280()	Inner_Membrane	r
NUOJ-MONOMER	Inner_Membrane	b2280()	Inner_Membrane	r
NADH-DHI-CPLX	Inner_Membrane	b2279()	Inner_Membrane	p
NUOK-MONOMER	Inner_Membrane	b2279()	Inner_Membrane	p
NADH-DHI-CPLX	Inner_Membrane	b2278()	Inner_Membrane	r
NUOL-MONOMER	Inner_Membrane	b2278()	Inner_Membrane	r
NADH-DHI-CPLX	Inner_Membrane	b2282()	Inner_Membrane	r
NUOH-MONOMER	Inner_Membrane	b2282()	Inner_Membrane	r
NADH-DHI-CPLX	Inner_Membrane	b2276()	Inner_Membrane	r
NUON-MONOMER	Inner_Membrane	b2276()	Inner_Membrane	r
CPLX-63	Inner_Membrane	b1872()	Periplasm	t
G7022-MONOMER	Inner_Membrane	b1872()	Periplasm	t
CPLX-63	Inner_Membrane	b1873()	Inner_Membrane	s
G7023-MONOMER	Inner_Membrane	b1873()	Inner_Membrane	s
DIACYLGLYKIN-MONOMER	Inner_Membrane	b4042()	Inner_Membrane	r
EIISGA	Inner_Membrane	b4193()	Inner_Membrane	r
SGAT-MONOMER	Inner_Membrane	b4193()	Inner_Membrane	r
FORMHYDROG2-CPLX	Inner_Membrane	b2994()	Periplasm	t
HYBC-MONOMER	Inner_Membrane	b2994()	Periplasm	t
FORMHYDROG2-CPLX	Inner_Membrane	b2995()	Inner_Membrane	p
EG11800-MONOMER	Inner_Membrane	b2995()	Inner_Membrane	p
FORMHYDROG2-CPLX	Inner_Membrane	b2996()	Periplasm	t
HYBA-MONOMER	Inner_Membrane	b2996()	Periplasm	t
FORMHYDROG2-CPLX	Inner_Membrane	b2997()	Periplasm	t
MONOMER0-145	Inner_Membrane	b2997()	Periplasm	t
MONOMER0-4382	Inner_Membrane	b0484()	Inner_Membrane	r
CPLX0-3932	Outer_Membrane	b0463()	Inner_Membrane	pa
TRANS-CPLX-201	Outer_Membrane	b0463()	Inner_Membrane	pa
EG11703-MONOMER	Outer_Membrane	b0463()	Inner_Membrane	pa
CPLX0-3932	Outer_Membrane	b2470()	Inner_Membrane	r
ACRD-MONOMER	Outer_Membrane	b2470()	Inner_Membrane	r
TRKA-MONOMER_SAPD-MONOMER_TRKH-MONOMER	Inner_Membrane	b3849()	Inner_Membrane	r
TRKH-MONOMER	Inner_Membrane	b3849()	Inner_Membrane	r
APPA-MONOMER	Periplasm	b0980()	Periplasm	s
APP-UBIOX-CPLX	Inner_Membrane	b0978()	Inner_Membrane	r
APPC-MONOMER	Inner_Membrane	b0978()	Inner_Membrane	r
APP-UBIOX-CPLX	Inner_Membrane	b0979()	Inner_Membrane	r
APPB-MONOMER	Inner_Membrane	b0979()	Inner_Membrane	r
CYT-D-UBIOX-CPLX	Inner_Membrane	b0733()	Inner_Membrane	r
CYDA-MONOMER	Inner_Membrane	b0733()	Inner_Membrane	r
CYT-D-UBIOX-CPLX	Inner_Membrane	b0734()	Inner_Membrane	r
CYDB-MONOMER	Inner_Membrane	b0734()	Inner_Membrane	r
ABC-28-CPLX_EG10817-MONOMER	Inner_Membrane	b3751()	Periplasm	s
RBSB-MONOMER	Inner_Membrane	b3751()	Periplasm	s
ABC-28-CPLX_EG10817-MONOMER	Inner_Membrane	b3750()	Inner_Membrane	r
RBSC-MONOMER	Inner_Membrane	b3750()	Inner_Membrane	r
FORMATEDEHYDROGO-CPLX	Inner_Membrane	b3892()	Inner_Membrane	r
FDOI-MONOMER	Inner_Membrane	b3892()	Inner_Membrane	r
FORMATEDEHYDROGO-CPLX	Inner_Membrane	b3893()	Inner_Membrane	t
FDOH-MONOMER	Inner_Membrane	b3893()	Inner_Membrane	t
FORMATEDEHYDROGO-CPLX	Inner_Membrane	b3894()	Periplasm	t
FDOG-MONOMER	Inner_Membrane	b3894()	Periplasm	t
ABC-18-CPLX	Inner_Membrane	b2150()	Periplasm	s
MGLB-MONOMER	Inner_Membrane	b2150()	Periplasm	s
ABC-18-CPLX	Inner_Membrane	b2148()	Inner_Membrane	r
MGLC-MONOMER	Inner_Membrane	b2148()	Inner_Membrane	r
NITRATREDUCTA-CPLX	Inner_Membrane	b1227()	Inner_Membrane	r
NARI-MONOMER	Inner_Membrane	b1227()	Inner_Membrane	r
CPLX_NO3R1pp-1	Inner_Membrane	b1227()	Inner_Membrane	r
ATPSYN-CPLX_EG10106-MONOMER	Inner_Membrane	b3736()	Inner_Membrane	r
ATPSYN-CPLX	Inner_Membrane	b3736()	Inner_Membrane	r
ATPF-MONOMER	Inner_Membrane	b3736()	Inner_Membrane	r
ATPSYN-CPLX_EG10106-MONOMER	Inner_Membrane	b3731()	Inner_Membrane	y
ATPSYN-CPLX	Inner_Membrane	b3731()	Inner_Membrane	y
ATPC-MONOMER	Inner_Membrane	b3731()	Inner_Membrane	y
ATPSYN-CPLX_EG10106-MONOMER	Inner_Membrane	b3739()	Inner_Membrane	r
EG10106-MONOMER	Inner_Membrane	b3739()	Inner_Membrane	r
ATPSYN-CPLX_EG10106-MONOMER	Inner_Membrane	b3738()	Inner_Membrane	p
ATPSYN-CPLX	Inner_Membrane	b3738()	Inner_Membrane	p
ATPB-MONOMER	Inner_Membrane	b3738()	Inner_Membrane	p
ATPSYN-CPLX_EG10106-MONOMER	Inner_Membrane	b3737()	Inner_Membrane	r
ATPSYN-CPLX	Inner_Membrane	b3737()	Inner_Membrane	r
ATPE-MONOMER	Inner_Membrane	b3737()	Inner_Membrane	r
NRFMULTI-CPLX	Inner_Membrane	b4071()	Periplasm	s
CYTOCHROMEC-MONOMER	Inner_Membrane	b4071()	Periplasm	s
NRFMULTI-CPLX	Inner_Membrane	b4070()	Periplasm	s
CYTOCHROMEC552-MONOMER	Inner_Membrane	b4070()	Periplasm	s
NRFMULTI-CPLX	Inner_Membrane	b4073()	Inner_Membrane	r
NRFD-MONOMER	Inner_Membrane	b4073()	Inner_Membrane	r
NRFMULTI-CPLX	Inner_Membrane	b4072()	Periplasm	t
NRFC-MONOMER	Inner_Membrane	b4072()	Periplasm	t
KCH-MONOMER	Inner_Membrane	b1250()	Inner_Membrane	r
ABC-49-CPLX	Inner_Membrane	b0831()	Inner_Membrane	r
YLIC-MONOMER	Inner_Membrane	b0831()	Inner_Membrane	r
ABC-49-CPLX	Inner_Membrane	b0832()	Inner_Membrane	r
YLID-MONOMER	Inner_Membrane	b0832()	Inner_Membrane	r
ABC-15-CPLX	Inner_Membrane	b3460()	Periplasm	s
LIVJ-MONOMER	Inner_Membrane	b3460()	Periplasm	s
ABC-15-CPLX	Inner_Membrane	b3456()	Inner_Membrane	p
ABC-304-CPLX	Inner_Membrane	b3456()	Inner_Membrane	p
LIVM-MONOMER	Inner_Membrane	b3456()	Inner_Membrane	p
ABC-15-CPLX	Inner_Membrane	b3457()	Inner_Membrane	r
ABC-304-CPLX	Inner_Membrane	b3457()	Inner_Membrane	r
LIVH-MONOMER	Inner_Membrane	b3457()	Inner_Membrane	r
CAIT-MONOMER	Inner_Membrane	b0040()	Inner_Membrane	r
MONOMER0-4142	Inner_Membrane	b1185()	Inner_Membrane	r
CPLX_DSBAO1-0	Inner_Membrane	b1185()	Inner_Membrane	r
CPLX0-3976_edit	Inner_Membrane	b3785()	Inner_Membrane	r
EG11295-MONOMER	Inner_Membrane	b3785()	Inner_Membrane	r
CPLX0-3976_edit	Inner_Membrane	b3793()	Inner_Membrane	r
FUC4NACTRANS-MONOMER	Inner_Membrane	b3793()	Inner_Membrane	r
EG10580-MONOMER	Periplasm	b2328()	Periplasm	s
CPLX0-7	Inner_Membrane	b2429()	Inner_Membrane	r
MONOMER0-5	Inner_Membrane	b2429()	Inner_Membrane	r
CPLX-169	Inner_Membrane	b2703()	Inner_Membrane	r
GUTA-MONOMER	Inner_Membrane	b2703()	Inner_Membrane	r
CPLX-169	Inner_Membrane	b2702()	Inner_Membrane	r
G8210-MONOMER	Inner_Membrane	b2702()	Inner_Membrane	r
FORMHYDROGI-CPLX	Inner_Membrane	b0974()	Inner_Membrane	r
HYAC-MONOMER	Inner_Membrane	b0974()	Inner_Membrane	r
FORMHYDROGI-CPLX	Inner_Membrane	b0972()	Inner_Membrane	t
HYAA-MONOMER	Inner_Membrane	b0972()	Inner_Membrane	t
FORMHYDROGI-CPLX	Inner_Membrane	b0973()	Periplasm	t
HYAB-MONOMER	Inner_Membrane	b0973()	Periplasm	t
ABC-24-CPLX	Inner_Membrane	b1124()	Inner_Membrane	r
POTC-MONOMER	Inner_Membrane	b1124()	Inner_Membrane	r
ABC-24-CPLX	Inner_Membrane	b1125()	Inner_Membrane	r
POTB-MONOMER	Inner_Membrane	b1125()	Inner_Membrane	r
ABC-24-CPLX	Inner_Membrane	b1123()	Periplasm	s
POTD-MONOMER	Inner_Membrane	b1123()	Periplasm	s
DSBG-MONOMER	Periplasm	b0604()	Periplasm	s
CPLX_TDSR2-0	Periplasm	b0604()	Periplasm	s
ABC-42-CPLX	Inner_Membrane	b4088()	Periplasm	s
YJCX-MONOMER	Inner_Membrane	b4088()	Periplasm	s
ABC-42-CPLX	Inner_Membrane	b4086()	Inner_Membrane	r
YJCV-MONOMER	Inner_Membrane	b4086()	Inner_Membrane	r
CPLX0-7720	Inner_Membrane	b2258()	Inner_Membrane	r
G7171-MONOMER	Inner_Membrane	b2258()	Inner_Membrane	r
CPLX0-7720	Inner_Membrane	b4544()	Inner_Membrane	r
MONOMER0-2682	Inner_Membrane	b4544()	Inner_Membrane	r
ABC-2-CPLX	Inner_Membrane	b1901()	Periplasm	s
ARAF-MONOMER	Inner_Membrane	b1901()	Periplasm	s
ABC-2-CPLX	Inner_Membrane	b4460()	Inner_Membrane	r
ARAH-MONOMER	Inner_Membrane	b4460()	Inner_Membrane	r
CPLX0-231	Inner_Membrane	b2092()	Inner_Membrane	r
GATC-MONOMER	Inner_Membrane	b2092()	Inner_Membrane	r
ABC-20-CPLX	Inner_Membrane	b3476()	Periplasm	s
NIKA-MONOMER	Inner_Membrane	b3476()	Periplasm	s
ABC-20-CPLX	Inner_Membrane	b3477()	Inner_Membrane	r
NIKB-MONOMER	Inner_Membrane	b3477()	Inner_Membrane	r
ABC-20-CPLX	Inner_Membrane	b3478()	Inner_Membrane	r
NIKC-MONOMER	Inner_Membrane	b3478()	Inner_Membrane	r
CPLX0-1942	Outer_Membrane	b0150()	Outer_Membrane	sb
EG10302-MONOMER	Outer_Membrane	b0150()	Outer_Membrane	sb
YJDE-MONOMER	Inner_Membrane	b4115()	Inner_Membrane	r
ABC-12-CPLX	Inner_Membrane	b0811()	Periplasm	s
GLNH-MONOMER	Inner_Membrane	b0811()	Periplasm	s
ABC-12-CPLX	Inner_Membrane	b0810()	Inner_Membrane	r
GLNP-MONOMER	Inner_Membrane	b0810()	Inner_Membrane	r
APHA-MONOMER	Periplasm	b4055()	Periplasm	s
AQPZ-MONOMER	Inner_Membrane	b0875()	Inner_Membrane	r
CPLX0-1721	Outer_Membrane	b0572()	Outer_Membrane	pla
G6320-MONOMER	Outer_Membrane	b0572()	Outer_Membrane	pla
CPLX0-1721	Outer_Membrane	b0573()	Periplasm	s
G6321-MONOMER	Outer_Membrane	b0573()	Periplasm	s
CPLX0-1721	Outer_Membrane	b0574()	Periplasm	s
G6322-MONOMER	Outer_Membrane	b0574()	Periplasm	s
CPLX0-1721	Outer_Membrane	b0575()	Inner_Membrane	r
YBDE-MONOMER	Outer_Membrane	b0575()	Inner_Membrane	r
CPLX0-250_FORMATEDEHYDROGH-MONOMER	Inner_Membrane	b2484()	Inner_Membrane	r
MONOMER0-141	Inner_Membrane	b2484()	Inner_Membrane	r
CPLX0-250_FORMATEDEHYDROGH-MONOMER	Inner_Membrane	b2486()	Inner_Membrane	r
MONOMER0-143	Inner_Membrane	b2486()	Inner_Membrane	r
CPLX0-250_FORMATEDEHYDROGH-MONOMER	Inner_Membrane	b2485()	Inner_Membrane	r
MONOMER0-142	Inner_Membrane	b2485()	Inner_Membrane	r
CPLX0-250_FORMATEDEHYDROGH-MONOMER	Inner_Membrane	b2482()	Inner_Membrane	r
MONOMER0-153	Inner_Membrane	b2482()	Inner_Membrane	r
CPLX0-250_FORMATEDEHYDROGH-MONOMER	Inner_Membrane	b2483()	Inner_Membrane	r
MONOMER0-154	Inner_Membrane	b2483()	Inner_Membrane	r
ATPASE-1-CPLX_no_MONOMER0-12	Inner_Membrane	b0698()	Inner_Membrane	r
ATPASE-1-CPLX	Inner_Membrane	b0698()	Inner_Membrane	r
EG10513-MONOMER	Inner_Membrane	b0698()	Inner_Membrane	r
ATPASE-1-CPLX_no_MONOMER0-12	Inner_Membrane	b0697()	Inner_Membrane	r
ATPASE-1-CPLX	Inner_Membrane	b0697()	Inner_Membrane	r
KDPB-MONOMER	Inner_Membrane	b0697()	Inner_Membrane	r
ABC-11-CPLX	Inner_Membrane	b0152()	Periplasm	t
FHUD-MONOMER	Inner_Membrane	b0152()	Periplasm	t
ABC-11-CPLX	Inner_Membrane	b0153()	Inner_Membrane	r
FHUB-MONOMER	Inner_Membrane	b0153()	Inner_Membrane	r
ABC-14-CPLX	Inner_Membrane	b2309()	Periplasm	s
HISJ-MONOMER	Inner_Membrane	b2309()	Periplasm	s
KEFC-MONOMER	Inner_Membrane	b0047()	Inner_Membrane	r
ABC-27-CPLX	Inner_Membrane	b3728()	Periplasm	s
PSTS-MONOMER	Inner_Membrane	b3728()	Periplasm	s
ABC-27-CPLX	Inner_Membrane	b3726()	Inner_Membrane	r
PSTA-MONOMER	Inner_Membrane	b3726()	Inner_Membrane	r
ABC-27-CPLX	Inner_Membrane	b3727()	Inner_Membrane	r
PSTC-MONOMER	Inner_Membrane	b3727()	Inner_Membrane	r
EG10748-MONOMER	Inner_Membrane	b3396()	Inner_Membrane	s
CPLX0-1923_EG10306-MONOMER	Outer_Membrane	b1102()	Outer_Membrane	sb
EG10306-MONOMER	Outer_Membrane	b1102()	Outer_Membrane	sb
ABC-56-CPLX	Inner_Membrane	b0934()	Inner_Membrane	r
YCBM-MONOMER	Inner_Membrane	b0934()	Inner_Membrane	r
ABC-56-CPLX	Inner_Membrane	b0936()	Periplasm	s
G6478-MONOMER	Inner_Membrane	b0936()	Periplasm	s
EG12180-MONOMER	Outer_Membrane	b0622()	Outer_Membrane	sb
CPLX-157	Inner_Membrane	b1101()	Inner_Membrane	r
MONOMER0-4389	Inner_Membrane	b1101()	Inner_Membrane	r
CPLX-163	Inner_Membrane	b0731()	Inner_Membrane	r
HRSA-MONOMER	Inner_Membrane	b0731()	Inner_Membrane	r
ALDOSE1EPIM-MONOMER	Periplasm	b0756()	Periplasm	s
AMINEOXID-MONOMER	Periplasm	b1386()	Periplasm	s
FOCA-MONOMER	Inner_Membrane	b0904()	Inner_Membrane	r
CPLX-168	Inner_Membrane	b4240()	Inner_Membrane	r
TREB-MONOMER	Inner_Membrane	b4240()	Inner_Membrane	r
ABC-34-CPLX	Inner_Membrane	b3452()	Inner_Membrane	r
UGPA-MONOMER	Inner_Membrane	b3452()	Inner_Membrane	r
ABC-34-CPLX	Inner_Membrane	b3453()	Periplasm	s
UGPB-MONOMER	Inner_Membrane	b3453()	Periplasm	s
ABC-34-CPLX	Inner_Membrane	b3451()	Inner_Membrane	r
UGPE-MONOMER	Inner_Membrane	b3451()	Inner_Membrane	r
TRANS-CPLX-203	Inner_Membrane	b3577()	Inner_Membrane	r
MONOMER0-422	Inner_Membrane	b3577()	Inner_Membrane	r
TRANS-CPLX-203	Inner_Membrane	b3579()	Periplasm	s
EG12283-MONOMER	Inner_Membrane	b3579()	Periplasm	s
TRANS-CPLX-203	Inner_Membrane	b3578()	Inner_Membrane	r
EG12282-MONOMER	Inner_Membrane	b3578()	Inner_Membrane	r
ABC-26-CPLX	Inner_Membrane	b2678()	Inner_Membrane	p
PROW-MONOMER	Inner_Membrane	b2678()	Inner_Membrane	p
ABC-26-CPLX	Inner_Membrane	b2679()	Periplasm	s
PROX-MONOMER	Inner_Membrane	b2679()	Periplasm	s
DSBC-MONOMER	Periplasm	b2893()	Periplasm	s
CPLX_TDSR1-0	Periplasm	b2893()	Periplasm	s
PYRNUTRANSHYDROGEN-CPLX	Inner_Membrane	b1602()	Inner_Membrane	r
PNTB-MONOMER	Inner_Membrane	b1602()	Inner_Membrane	r
PYRNUTRANSHYDROGEN-CPLX	Inner_Membrane	b1603()	Inner_Membrane	r
PNTA-MONOMER	Inner_Membrane	b1603()	Inner_Membrane	r
ABC-25-CPLX	Inner_Membrane	b0857()	Inner_Membrane	p
POTI-MONOMER	Inner_Membrane	b0857()	Inner_Membrane	p
ABC-25-CPLX	Inner_Membrane	b0856()	Inner_Membrane	r
POTH-MONOMER	Inner_Membrane	b0856()	Inner_Membrane	r
ABC-25-CPLX	Inner_Membrane	b0854()	Periplasm	s
POTF-MONOMER	Inner_Membrane	b0854()	Periplasm	s
ABC-33-CPLX	Inner_Membrane	b3566()	Periplasm	s
XYLF-MONOMER	Inner_Membrane	b3566()	Periplasm	s
ABC-33-CPLX	Inner_Membrane	b3568()	Inner_Membrane	r
XYLH-MONOMER	Inner_Membrane	b3568()	Inner_Membrane	r
FUMARATE-REDUCTASE	Inner_Membrane	b4152()	Inner_Membrane	r
EG10332-MONOMER	Inner_Membrane	b4152()	Inner_Membrane	r
FUMARATE-REDUCTASE	Inner_Membrane	b4151()	Inner_Membrane	r
EG10333-MONOMER	Inner_Membrane	b4151()	Inner_Membrane	r
CPLX-164	Inner_Membrane	b1621()	Inner_Membrane	r
MALX-MONOMER	Inner_Membrane	b1621()	Inner_Membrane	r
NAP-CPLX	Inner_Membrane	b2202()	Inner_Membrane	r
NAPAB-CPLX_NAPC-MONOMER	Inner_Membrane	b2202()	Inner_Membrane	r
NAPC-MONOMER	Inner_Membrane	b2202()	Inner_Membrane	r
NAP-CPLX	Inner_Membrane	b2203()	Periplasm	s
NAPAB-CPLX_NAPC-MONOMER	Inner_Membrane	b2203()	Periplasm	s
NAPB-MONOMER	Inner_Membrane	b2203()	Periplasm	s
NAP-CPLX	Inner_Membrane	b2204()	Inner_Membrane	r
NAPH-MONOMER	Inner_Membrane	b2204()	Inner_Membrane	r
NAP-CPLX	Inner_Membrane	b2205()	Periplasm	t
NAPG-MONOMER	Inner_Membrane	b2205()	Periplasm	t
NAP-CPLX	Inner_Membrane	b2206()	Periplasm	t
NAPAB-CPLX_NAPC-MONOMER	Inner_Membrane	b2206()	Periplasm	t
NAPA-MONOMER	Inner_Membrane	b2206()	Periplasm	t
ABC-5-CPLX	Inner_Membrane	b0158()	Periplasm	s
EG12334-MONOMER	Inner_Membrane	b0158()	Periplasm	s
ABC-5-CPLX	Inner_Membrane	b1711()	Inner_Membrane	r
BTUC-MONOMER	Inner_Membrane	b1711()	Inner_Membrane	r
GLYCPDIESTER-PERI-MONOMER	Periplasm	b2239()	Periplasm	s
ABC-304-CPLX	Inner_Membrane	b3458()	Periplasm	s
LIVK-MONOMER	Inner_Membrane	b3458()	Periplasm	s
NHAA-MONOMER	Inner_Membrane	b0019()	Inner_Membrane	r
CPLX-158	Inner_Membrane	b2167()	Inner_Membrane	r
FRUA-MONOMER	Inner_Membrane	b2167()	Inner_Membrane	r
CPLX0-2141	Outer_Membrane	b3265()	Inner_Membrane	pa
EG10266-MONOMER	Outer_Membrane	b3265()	Inner_Membrane	pa
CPLX0-2141	Outer_Membrane	b3266()	Inner_Membrane	r
ACRF-MONOMER	Outer_Membrane	b3266()	Inner_Membrane	r
ABC-63-CPLX	Inner_Membrane	b1859()	Inner_Membrane	r
ZNUB-MONOMER	Inner_Membrane	b1859()	Inner_Membrane	r
ABC-63-CPLX	Inner_Membrane	b1857()	Periplasm	s
ZNUA-MONOMER	Inner_Membrane	b1857()	Periplasm	s
CPLX-165	Inner_Membrane	b1818()	Inner_Membrane	r
MANY-MONOMER	Inner_Membrane	b1818()	Inner_Membrane	r
CPLX-165	Inner_Membrane	b1819()	Inner_Membrane	r
MANZ-MONOMER	Inner_Membrane	b1819()	Inner_Membrane	r
ABC-35-CPLX	Inner_Membrane	b2200()	Inner_Membrane	r
CCMB-MONOMER	Inner_Membrane	b2200()	Inner_Membrane	r
ABC-35-CPLX	Inner_Membrane	b2197()	Periplasm	s
CCME-MONOMER	Inner_Membrane	b2197()	Periplasm	s
ABC-35-CPLX	Inner_Membrane	b2198()	Inner_Membrane	r
EG12169-MONOMER	Inner_Membrane	b2198()	Inner_Membrane	r
ABC-35-CPLX	Inner_Membrane	b2199()	Inner_Membrane	p
CCMC-MONOMER	Inner_Membrane	b2199()	Inner_Membrane	p
MONOMER0-4521	Inner_Membrane	b0149()	Inner_Membrane	s
CPLX_ALPATE160pp-0	Inner_Membrane	b0657()	Inner_Membrane	r
ALKAPHOSPHA-MONOMER	Periplasm	b0383()	Periplasm	s
ATPASE-1-CPLX	Inner_Membrane	b4513()	Inner_Membrane	r
MONOMER0-12	Inner_Membrane	b4513()	Inner_Membrane	r
ABC-4-CPLX	Inner_Membrane	b0862()	Inner_Membrane	p
ARTQ-MONOMER	Inner_Membrane	b0862()	Inner_Membrane	p
ABC-4-CPLX	Inner_Membrane	b0863()	Periplasm	s
ARTI-MONOMER	Inner_Membrane	b0863()	Periplasm	s
ABC-4-CPLX	Inner_Membrane	b0860()	Periplasm	s
ARTJ-MONOMER	Inner_Membrane	b0860()	Periplasm	s
ABC-4-CPLX	Inner_Membrane	b0861()	Inner_Membrane	p
ARTM-MONOMER	Inner_Membrane	b0861()	Inner_Membrane	p
EG10613-MONOMER	Inner_Membrane	b0914()	Inner_Membrane	r
ABC-13-CPLX	Inner_Membrane	b0655()	Periplasm	s
G6359-MONOMER	Inner_Membrane	b0655()	Periplasm	s
ABC-13-CPLX	Inner_Membrane	b0654()	Inner_Membrane	r
GLTJ-MONOMER	Inner_Membrane	b0654()	Inner_Membrane	r
ABC-13-CPLX	Inner_Membrane	b0653()	Inner_Membrane	r
GLTK-MONOMER	Inner_Membrane	b0653()	Inner_Membrane	r
CPLX-153	Inner_Membrane	b2715()	Inner_Membrane	r
ASCF-MONOMER	Inner_Membrane	b2715()	Inner_Membrane	r
ABC-8-CPLX	Inner_Membrane	b3542()	Inner_Membrane	r
DPPC-MONOMER	Inner_Membrane	b3542()	Inner_Membrane	r
ABC-8-CPLX	Inner_Membrane	b3543()	Inner_Membrane	r
DPPB-MONOMER	Inner_Membrane	b3543()	Inner_Membrane	r
ABC-8-CPLX	Inner_Membrane	b3544()	Periplasm	s
DPPA-MONOMER	Inner_Membrane	b3544()	Periplasm	s
ABC-40-CPLX	Inner_Membrane	b2128()	Inner_Membrane	r
YEHW-MONOMER	Inner_Membrane	b2128()	Inner_Membrane	r
ABC-40-CPLX	Inner_Membrane	b2130()	Inner_Membrane	r
YEHY-MONOMER	Inner_Membrane	b2130()	Inner_Membrane	r
ABC-40-CPLX	Inner_Membrane	b2131()	Periplasm	s
