,query,evalue
b1211,HP0077,8.34e-139
b1212,HP0381,2.1500000000000002e-29
b1215,HP0003,1.96e-63
b1232,HP1434,4.1200000000000004e-80
b1236,HP0646,4.43e-68
b1260,HP1277,1.66e-79
b1261,HP1278,0.0
b1262,HP1279,1.4799999999999998e-128
b1263,HP1280,1.36e-72
b1264,HP1282,8.419999999999999e-150
b1269,HP1459,6.94e-27
b1274,HP0116,3.65e-148
b1277,HP0802,9.010000000000001e-57
b1281,HP0005,4.62e-37
b1288,HP0195,5.25e-77
b1324,HP0390,7.04e-34
b1330,HP0415,2.73e-53
b1335,HP0676,1.6400000000000001e-31
b1344,HP1182,4.1e-45
b1378,HP1110,5.68e-40
b1426,HP1242,1.18e-15
b1432,HP1095,3.18e-47
b1494,HP1012,2.4000000000000003e-21
b1528,HP1185,3.77e-119
b1539,HP0357,1.7099999999999999e-93
b1603,HP1398,6.27e-18
b1611,HP1325,0.0
b1619,HP1014,1.45e-36
b1633,HP0585,1.87e-44
b1637,HP0774,1.24e-32
b1656,HP0389,6.280000000000001e-72
b1661,HP0416,2.04e-64
b1662,HP1574,4.9e-24
b1702,HP0121,0.0
b1713,HP0402,2.35e-65
b1714,HP0403,7.53e-96
b1716,HP0126,7.17e-40
b1718,HP0124,1.0300000000000001e-29
b1719,HP0123,2.5399999999999997e-170
b1732,HP0875,1.13e-128
b1740,HP0329,7.8e-16
b1749,HP1526,9.6e-30
b1761,HP0380,4.65e-180
b1766,HP1435,1.88e-23
b1778,HP0224,1.6200000000000002e-36
b1779,HP1346,1.2700000000000001e-86
b1812,HP0293,3.36e-55
b1814,HP0132,2.96e-140
b1829,HP0927,4.52e-28
b1830,HP1350,2.7e-33
b1850,HP1099,1.0299999999999999e-74
b1851,HP1100,0.0
b1852,HP1101,1.59e-78
b1856,HP1543,1.8e-26
b1860,HP1059,4.57e-120
b1861,HP0883,2.62e-25
b1863,HP0877,6.5699999999999994e-24
b1864,HP0162,9.23e-31
b1866,HP0617,0.0
b1870,HP0388,2.85e-40
b1871,HP0419,2.7199999999999997e-68
b1872,HP0407,2.77e-172
b1876,HP0319,1.03e-20
b1879,HP1041,8.14e-172
b1880,HP0770,6.679999999999999e-55
b1882,HP1067,4.07e-39
b1887,HP0391,2.58e-21
b1888,HP0392,1.31e-92
b1890,HP0815,4.4e-12
b1905,HP0653,5.71e-48
b1912,HP1016,1.62e-20
b1913,HP0821,3.8600000000000004e-77
b1918,HP0939,6.089999999999999e-54
b1920,HP0940,1.09e-35
b1922,HP1032,7.13e-33
b1923,HP0601,2.88e-20
b1938,HP0351,9.069999999999999e-81
b1939,HP0352,7.39e-51
b1941,HP1420,1.17e-109
b1945,HP1031,6.640000000000001e-27
b1946,HP1030,5.37e-18
b1949,HP1419,8.2100000000000005e-22
b1950,HP0173,1.97e-15
b1961,HP1121,3.74e-28
b1985,HP0759,3.83e-20
b2048,HP1275,3.73e-39
b2049,HP0043,3.3e-119
b2052,HP0045,4.0600000000000005e-71
b2053,HP0044,8.27e-167
b2055,HP0102,6.36e-15
b2076,HP0607,1.54e-138
b2081,HP0169,3.4000000000000004e-79
b2103,HP0844,5.63e-54
b2104,HP0845,1.2999999999999999e-46
b2113,HP0207,3.4e-82
b2114,HP0417,5.539999999999999e-60
b2131,HP0818,7.880000000000001e-31
b2136,HP0571,1.34e-22
b2153,HP0928,3.12e-31
b2161,HP1180,4.99e-115
b2177,HP1252,6.45e-130
b2178,HP1251,3.37e-149
b2179,HP0251,8.69e-119
b2180,HP0250,1.71e-130
b2210,HP0086,1.95e-18
b2219,HP0244,1.02e-18
b2220,HP0703,3.28e-83
b2221,HP0691,7.54e-65
b2222,HP0692,2.5799999999999998e-76
b2223,HP0693,2.06e-131
b2231,HP0701,0.0
b2234,HP0680,1.6900000000000002e-86
b2235,HP0364,6.05e-31
b2243,HP0666,4.4399999999999995e-23
b2253,HP0366,4.39e-55
b2276,HP1273,1.1e-45
b2277,HP1272,6.26e-63
b2278,HP1271,2.71e-113
b2279,HP1270,3.8999999999999994e-23
b2280,HP1269,6.6e-17
b2281,HP1268,7.11e-20
b2282,HP1267,6.930000000000001e-73
b2283,HP1266,3.7000000000000002e-31
b2286,HP1263,1.98e-87
b2287,HP1261,5.85e-59
b2288,HP1260,9.19e-15
b2311,HP1476,3.7800000000000003e-29
b2315,HP1545,5.15e-35
b2316,HP0950,6.61e-87
b2318,HP0361,6.35e-18
b2319,HP1189,4.93e-35
b2329,HP0663,2.9e-105
b2378,HP0280,8.21e-13
b2385,HP1037,7e-51
b2388,HP1103,5.48e-77
b2400,HP0476,2.67e-119
b2411,HP0615,1.67e-145
b2421,HP0107,5.74e-56
b2424,HP0474,2.1599999999999998e-24
b2465,HP1088,1.72e-165
b2467,HP0507,2.35e-13
b2472,HP0212,7.3e-73
b2478,HP1013,3.95e-66
b2480,HP0136,2.9100000000000003e-31
b2501,HP1010,2.19e-112
b2507,HP0409,7.49e-179
b2508,HP0829,2.0300000000000003e-179
b2509,HP0259,1.0499999999999999e-67
b2511,HP0834,8.190000000000001e-73
b2514,HP1190,3.23e-30
b2515,HP0625,3.57e-108
b2517,HP1428,7.73e-62
b2518,HP0198,6.24e-53
b2529,HP0221,3.04e-18
b2530,HP0220,6.64e-98
b2551,HP0183,4.3800000000000004e-160
b2562,HP0277,1.9000000000000003e-21
b2563,HP0808,9.93e-12
b2564,HP1582,2.83e-51
b2566,HP0517,2.35e-59
b2567,HP0662,8.719999999999999e-45
b2568,HP0576,1.11e-25
b2569,HP0355,0.0
b2575,HP1504,6.86e-12
b2580,HP1347,1.0400000000000001e-47
b2587,HP1091,3.05e-118
b2592,HP0264,0.0
b2594,HP0745,2.68e-30
b2606,HP1147,7.28e-33
b2607,HP1148,1.4900000000000001e-43
b2609,HP1151,3.22e-22
b2610,HP1152,1.23e-107
b2614,HP0110,1.1900000000000001e-26
b2615,HP1394,8.93e-29
b2616,HP1393,5.29e-20
b2620,HP1444,1.68e-22
b2682,HP1331,1.78e-15
b2687,HP0105,7.46e-35
b2697,HP1241,0.0
b2699,HP0153,1.57e-155
b2700,HP0952,3.68e-30
b2712,HP0048,1.4400000000000002e-103
b2727,HP0900,1.38e-49
b2728,HP0899,5.64e-14
b2729,HP0898,3.8099999999999997e-119
b2730,HP0047,1.0000000000000001e-79
b2733,HP0621,9.83e-12
b2743,HP0363,2.3799999999999998e-45
b2744,HP0930,3.55e-51
b2745,HP0926,8.52e-34
b2746,HP1020,4.7399999999999996e-40
b2779,HP0154,1.92e-155
b2780,HP0349,0.0
b2791,HP0347,1.88e-19
b2794,HP1413,4.24e-18
b2796,HP0133,1.95e-109
b2801,HP1174,1.04e-64
b2812,HP0755,6.52e-19
b2817,HP0772,9.629999999999999e-24
b2820,HP1553,2.06e-15
b2828,HP0955,2.3700000000000003e-43
b2830,HP1228,2.24e-24
b2832,HP1343,3.4099999999999998e-62
b2838,HP0290,7.1e-55
b2844,HP0690,3.2e-133
b2890,HP0182,2.02e-168
b2891,HP0171,1.01e-111
b2892,HP0348,2.4e-66
b2894,HP0675,1.6099999999999998e-24
b2913,HP0397,2.25e-45
b2923,HP0718,9.08e-14
b2924,HP0983,2.17e-40
b2926,HP1345,4.12e-102
b2938,HP0422,3.51e-103
b2942,HP0197,4.61e-171
b2951,HP0395,4.0699999999999995e-30
b2955,HP1226,2.96e-46
b2957,HP0723,1.09e-112
b2960,HP0747,5.26e-20
b2961,HP0142,1e-52
b2979,HP0509,2.7699999999999998e-92
b2993,HP0634,3e-17
b3002,HP0189,1.44e-36
b3005,HP1129,4.79e-18
b3006,HP1130,1.23e-16
b3025,HP1365,1.81e-25
b3028,HP0630,5.24e-84
b3038,HP0233,5.660000000000001e-37
b3041,HP0804,9.99e-60
b3052,HP0858,4.71e-100
b3059,HP1509,2.55e-14
b3063,HP0214,1.06e-16
b3064,HP1584,2.09e-55
b3066,HP0012,1.95e-75
b3067,HP0088,1.65e-97
b3137,HP0176,1.22e-69
b3146,HP0552,2.3299999999999997e-40
b3149,HP0857,7.859999999999999e-52
b3162,HP0247,6.11e-101
b3164,HP1213,1.1100000000000001e-122
b3165,HP1040,3.75e-27
b3168,HP1048,7.669999999999999e-176
b3169,HP1514,2.65e-38
b3170,HP1046,1.4e-15
b3176,HP0075,2.14e-107
b3177,HP1232,1.46e-42
b3178,HP1069,2.0300000000000002e-160
b3181,HP0866,5.14e-50
b3183,HP0303,3.0300000000000005e-73
b3185,HP0297,2.9e-32
b3186,HP0296,1.9e-25
b3187,HP0240,6.63e-38
b3189,HP0648,8.640000000000001e-129
b3194,HP1466,3.9299999999999995e-23
b3197,HP1429,4.37e-63
b3198,HP1570,7.14e-38
b3201,HP0715,1.12e-94
b3202,HP0714,1.5499999999999998e-40
b3230,HP0083,1.79e-40
b3231,HP0084,8.569999999999999e-48
b3251,HP1373,2.6300000000000002e-124
b3255,HP0371,9.58e-19
b3256,HP0370,4.45e-151
b3259,HP1068,3.74e-31
b3260,HP0727,4.64e-44
b3262,HP1352,1.37e-34
b3271,HP1171,1.8299999999999998e-82
b3281,HP1249,4.34e-33
b3287,HP0793,3.74e-38
b3288,HP1141,6.129999999999999e-54
b3294,HP1292,1.2e-30
b3295,HP1293,4.72e-42
b3296,HP1294,3.82e-65
b3297,HP1295,9.78e-45
b3298,HP1296,1.4199999999999999e-42
b3299,HP1297,9.73e-16
b3300,HP1300,2.6e-114
b3301,HP1301,9.28e-23
b3303,HP1302,3.34e-49
b3305,HP1304,1.71e-45
b3306,HP1305,3.4499999999999996e-30
b3307,HP1306,4.17e-12
b3308,HP1307,1.16e-59
b3310,HP1309,2.67e-56
b3311,HP1310,2.17e-21
b3313,HP1312,2.1600000000000002e-57
b3314,HP1313,6.889999999999999e-89
b3315,HP1314,1.55e-16
b3316,HP1315,6.32e-39
b3317,HP1316,3.55e-92
b3319,HP1318,1.34e-32
b3320,HP1319,8.98e-30
b3321,HP1320,5.25e-43
b3326,HP1421,1.12e-14
b3340,HP1195,0.0
b3341,HP1196,6.46e-67
b3342,HP1197,2.04e-57
b3349,HP1123,1.1e-23
b3361,HP1159,4.99e-11
b3363,HP1441,1.45e-22
b3384,HP1253,3.65e-113
b3386,HP1386,7.03e-55
b3389,HP0283,9.95e-76
b3390,HP0157,9.36e-20
b3409,HP0687,4.0900000000000003e-88
b3447,HP1118,0.0
b3464,HP0763,3.91e-65
b3465,HP0810,5.449999999999999e-23
b3469,HP0791,2.69e-131
b3481,HP1338,1.64e-19
b3518,HP1461,2.27e-50
b3540,HP0302,1.68e-107
b3541,HP0301,1.4999999999999998e-94
b3542,HP0300,3.13e-107
b3543,HP0299,4.1e-112
b3544,HP0298,2.82e-124
b3559,HP0972,1.7099999999999998e-91
b3560,HP0960,3.99e-125
b3591,HP1513,5.75e-49
b3603,HP0140,0.0
b3607,HP1210,1.17e-38
b3608,HP0961,2.52e-46
b3612,HP0974,3.65e-139
b3619,HP0859,7.69e-37
b3620,HP1191,1.77e-34
b3621,HP0279,9.46e-35
b3633,HP0957,1.66e-41
b3634,HP1475,2.3399999999999998e-54
b3639,HP0841,1.99e-46
b3640,HP0865,6.48e-23
b3648,HP0321,1.21e-44
b3650,HP0775,2.65e-101
b3652,HP1523,1.28e-68
b3653,HP1506,1.39e-151
b3664,HP1175,2.53e-93
b3699,HP0501,0.0
b3701,HP0500,1.5e-18
b3702,HP1529,7.81e-77
b3705,HP1450,2.54e-75
b3706,HP1452,1.74e-69
b3729,HP1532,8.66e-146
b3730,HP0683,3.21e-101
b3732,HP1132,0.0
b3733,HP1133,4.2899999999999996e-54
b3734,HP1134,0.0
b3738,HP0828,3.16e-15
b3740,HP1063,1.79e-23
b3741,HP0213,0.0
b3765,HP0792,3.9099999999999996e-91
b3770,HP1468,1.18e-31
b3774,HP0330,8.039999999999999e-46
b3775,HP0175,6.4e-14
b3779,HP0278,8.19e-24
b3781,HP0824,7.88e-34
b3783,HP0550,1.4200000000000002e-173
b3805,HP0237,3.86e-83
b3809,HP0566,9.690000000000001e-21
b3813,HP1478,5.28e-112
b3816,HP1344,3.16e-39
b3821,HP0499,1.58e-22
b3833,HP1483,2.2300000000000002e-29
b3839,HP1061,9.08e-44
b3843,HP0396,1.86e-83
b3863,HP1470,1.6e-119
b3865,HP1567,1.77e-25
b3867,HP0665,5.62e-132
b3870,HP0512,3.57e-159
b3871,HP0480,0.0
b3919,HP0194,4.12e-35
b3931,HP0516,4.8999999999999995e-146
b3932,HP0515,6.92e-55
b3935,HP0387,3.9500000000000004e-88
b3936,HP0551,7.02e-14
b3939,HP0106,5.880000000000001e-103
b3967,HP0549,7.41e-16
b3973,HP1140,4.92e-12
b3980,HP1205,0.0
b3982,HP1203,5.9300000000000004e-49
b3983,HP1202,7.919999999999999e-55
b3984,HP1201,4.32e-80
b3986,HP1199,1.0400000000000001e-36
b3987,HP1198,0.0
b3993,HP0843,1.72e-18
b3997,HP0604,1.9e-101
b4005,HP1218,4.79e-63
b4025,HP1166,0.0
b4040,HP1360,1.01e-13
b4042,HP0700,3.34e-28
b4052,HP1362,5.24e-81
b4053,HP0941,2.49e-49
b4058,HP0705,0.0
b4059,HP1245,1.65e-21
b4069,HP1045,0.0
b4090,HP0574,2.3199999999999997e-30
b4108,HP0872,4.6699999999999995e-42
b4114,HP0022,5.71e-63
b4138,HP0724,2.8899999999999997e-141
b4139,HP0649,0.0
b4143,HP0010,0.0
b4147,HP0177,6.36e-56
b4153,HP0191,3.86e-32
b4160,HP1357,2.89e-30
b4167,HP1363,2.5500000000000003e-31
b4171,HP1415,1.4e-39
b4177,HP0255,1.9000000000000002e-117
b4179,HP1248,3.8000000000000003e-57
b4180,HP0553,5.87e-17
b4200,HP1246,1.83e-13
b4202,HP1244,3.19e-17
b4203,HP0514,1.21e-13
b4213,HP0104,5.759999999999999e-54
b4218,HP1490,5.24e-44
b4226,HP0620,3.65e-50
b4232,HP1385,6.02e-22
b4243,HP0944,1.5500000000000002e-37
b4245,HP1084,1.2500000000000001e-37
b4258,HP1153,0.0
b4260,HP0570,6.419999999999999e-68
b4288,HP0889,7.93e-36
b4291,HP0686,7.990000000000001e-35
b4349,HP1403,4.270000000000001e-27
b4352,HP0312,2.2600000000000001e-32
b4355,HP0099,5.350000000000001e-21
b4383,HP1179,1.39e-168
b4384,HP1178,2.9100000000000003e-97
b4388,HP0652,1.16e-33
b4389,HP0223,1.2799999999999999e-113
b4392,HP0645,2.95e-14
b4473,HP0333,1.29e-18
