Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
HP_RS07290,HP1472,1544701,1546741,HP_RS07290-MONOMER,NC_000915.1
HP_RS05165,HP1051,1113953,1114427,HP_RS05165-MONOMER,NC_000915.1
HP_RS00170,HP0031,31960,32374,HP_RS00170-MONOMER,NC_000915.1
HP_RS02635,HP0536,567954,568299,HP_RS02635-MONOMER,NC_000915.1
HP_RS07190,HP1452,1520335,1521688,HP_RS07190-MONOMER,NC_000915.1
HP_RS05085,HP1035,1095613,1096990,HP_RS05085-MONOMER,NC_000915.1
HP_RS00065,HP0010,7602,9243,HP_RS00065-MONOMER,NC_000915.1
HP_RS02555,HP0518,545240,546233,HP_RS02555-MONOMER,NC_000915.1
HP_RS07080,HP1431,1501516,1502332,HP_RS07080-MONOMER,NC_000915.1
HP_RS04985,HP1014,1077792,1078581,HP_RS04985-MONOMER,NC_000915.1
HP_RS02460,HP0497,522741,524070,HP_RS02460-MONOMER,NC_000915.1
HP_RS06990,HP1413,1484028,1484475,HP_RS06990-MONOMER,NC_000915.1
HP_RS04795,HP0980,1044551,1044854,HP_RS04795-MONOMER,NC_000915.1
HP_RS02360,HP0477,499018,500122,HP_RS02360-MONOMER,NC_000915.1
HP_RS06840,HP1385,1447155,1448028,HP_RS06840-MONOMER,NC_000915.1
HP_RS04700,HP0960,1018459,1019371,HP_RS04700-MONOMER,NC_000915.1
HP_RS02175,HP0440,457296,459330,HP_RS02175-MONOMER,NC_000915.1
HP_RS06745,HP1365,1426962,1427604,HP_RS06745-MONOMER,NC_000915.1
HP_RS04590,HP0942,1002281,1003634,HP_RS04590-MONOMER,NC_000915.1
HP_RS02005,HP0407,419076,421467,HP_RS02005-MONOMER,NC_000915.1
HP_RS06635,HP1344,1403902,1404859,HP_RS06635-MONOMER,NC_000915.1
HP_RS04490,HP0921,978352,979351,HP_RS04490-MONOMER,NC_000915.1
HP_RS01920,HP0390,399296,399797,HP_RS01920-MONOMER,NC_000915.1
HP_RS06550,HP1327,1386164,1387403,HP_RS06550-MONOMER,NC_000915.1
HP_RS04360,HP0894,946344,946611,HP_RS04360-MONOMER,NC_000915.1
HP_RS01800,HP0366,374949,376077,HP_RS01800-MONOMER,NC_000915.1
HP_RS06460,HP1309,1375838,1376207,HP_RS06460-MONOMER,NC_000915.1
HP_RS04255,HP0872,923866,924196,HP_RS04255-MONOMER,NC_000915.1
HP_RS01680,HP0342,351601,351988,HP_RS01680-MONOMER,NC_000915.1
HP_RS06380,HP1293,1367721,1368756,HP_RS06380-MONOMER,NC_000915.1
HP_RS04155,HP0852,903787,904729,HP_RS04155-MONOMER,NC_000915.1
HP_RS01560,HP0317,331853,334091,HP_RS01560-MONOMER,NC_000915.1
HP_RS06285,HP1274,1347798,1350204,HP_RS06285-MONOMER,NC_000915.1
HP_RS04025,HP0825,877211,878147,HP_RS04025-MONOMER,NC_000915.1
HP_RS01465,HP0297,315201,315468,HP_RS01465-MONOMER,NC_000915.1
HP_RS03920,HP0805,859420,860275,HP_RS03920-MONOMER,NC_000915.1
HP_RS01400,HP0284,292486,294058,HP_RS01400-MONOMER,NC_000915.1
HP_RS03835,HP0787,842166,843399,HP_RS03835-MONOMER,NC_000915.1
HP_RS01300,HP0264,272625,275196,HP_RS01300-MONOMER,NC_000915.1
HP_RS03725,HP0764,817772,818924,HP_RS03725-MONOMER,NC_000915.1
HP_RS06165,HP1250,1325493,1326072,HP_RS06165-MONOMER,NC_000915.1
HP_RS06150,HP1247,1321748,1322771,HP_RS06150-MONOMER,NC_000915.1
HP_RS01170,HP0238,247559,249293,HP_RS01170-MONOMER,NC_000915.1
HP_RS03620,HP0743,797790,798936,HP_RS03620-MONOMER,NC_000915.1
HP_RS06065,HP1229,1303588,1304806,HP_RS06065-MONOMER,NC_000915.1
HP_RS01080,HP0220,228338,229502,HP_RS01080-MONOMER,NC_000915.1
HP_RS03520,HP0723,776480,777527,HP_RS03520-MONOMER,NC_000915.1
HP_RS05965,HP1208,1285192,1286182,HP_RS05965-MONOMER,NC_000915.1
HP_RS00965,HP0198,204841,205255,HP_RS00965-MONOMER,NC_000915.1
HP_RS03410,HP0697,750267,750768,HP_RS03410-MONOMER,NC_000915.1
HP_RS05855,HP1191,1262035,1263085,HP_RS05855-MONOMER,NC_000915.1
HP_RS00875,HP0179,185823,186465,HP_RS00875-MONOMER,NC_000915.1
HP_RS03280,HP0665,712341,713715,HP_RS03280-MONOMER,NC_000915.1
HP_RS05750,HP1170,1237226,1237898,HP_RS05750-MONOMER,NC_000915.1
HP_RS00780,HP0158,166659,167616,HP_RS00780-MONOMER,NC_000915.1
HP_RS03185,HP0646,692042,692864,HP_RS03185-MONOMER,NC_000915.1
HP_RS07785,HP1573,1653856,1654621,HP_RS07785-MONOMER,NC_000915.1
HP_RS05665,HP1153,1214882,1217501,HP_RS05665-MONOMER,NC_000915.1
HP_RS00675,HP0137,147280,147916,HP_RS00675-MONOMER,NC_000915.1
HP_RS03085,HP0626,672691,673897,HP_RS03085-MONOMER,NC_000915.1
HP_RS07685,HP1554,1635685,1636480,HP_RS07685-MONOMER,NC_000915.1
HP_RS05570,HP1134,1196624,1198136,HP_RS05570-MONOMER,NC_000915.1
HP_RS00585,HP0115,122947,124492,HP_RS00585-MONOMER,NC_000915.1
HP_RS02985,HP0605,641298,642732,HP_RS02985-MONOMER,NC_000915.1
HP_RS07580,HP1533,1611790,1612417,HP_RS07580-MONOMER,NC_000915.1
HP_RS05460,HP1112,1173405,1174728,HP_RS05460-MONOMER,NC_000915.1
HP_RS00490,HP0096,100541,101486,HP_RS00490-MONOMER,NC_000915.1
HP_RS02895,HP0587,619044,620034,HP_RS02895-MONOMER,NC_000915.1
HP_RS07450,HP1505,1577936,1578971,HP_RS07450-MONOMER,NC_000915.1
HP_RS05355,HP1089,1148515,1150852,HP_RS05355-MONOMER,NC_000915.1
HP_RS00380,HP0074,78301,78775,HP_RS00380-MONOMER,NC_000915.1
HP_RS02805,HP0570,602180,603671,HP_RS02805-MONOMER,NC_000915.1
HP_RS07360,HP1486,1558301,1559432,HP_RS07360-MONOMER,NC_000915.1
HP_RS05255,HP1068,1126654,1127644,HP_RS05255-MONOMER,NC_000915.1
HP_RS00250,HP0049,48290,49283,HP_RS00250-MONOMER,NC_000915.1
HP_RS02705,HP0549,584582,585350,HP_RS02705-MONOMER,NC_000915.1
HP_RS07270,HP1468,1538761,1539784,HP_RS07270-MONOMER,NC_000915.1
HP_RS05150,HP1048,1109946,1112781,HP_RS05150-MONOMER,NC_000915.1
HP_RS00150,HP0027,27556,28834,HP_RS00150-MONOMER,NC_000915.1
HP_RS02620,HP0532,565072,565915,HP_RS02620-MONOMER,NC_000915.1
HP_RS07175,HP1449,1517546,1517900,HP_RS07175-MONOMER,NC_000915.1
HP_RS05065,HP1031,1092609,1093674,HP_RS05065-MONOMER,NC_000915.1
HP_RS00025,HP0005,2718,3402,HP_RS00025-MONOMER,NC_000915.1
HP_RS02540,HP0515,542465,543008,HP_RS02540-MONOMER,NC_000915.1
HP_RS07065,HP1428,1497366,1498440,HP_RS07065-MONOMER,NC_000915.1
HP_RS04970,HP1011,1074492,1075548,HP_RS04970-MONOMER,NC_000915.1
HP_RS02445,HP0494,520596,521865,HP_RS02445-MONOMER,NC_000915.1
HP_RS06950,HP1407,1471966,1472845,HP_RS06950-MONOMER,NC_000915.1
HP_RS04780,HP0977,1039148,1040612,HP_RS04780-MONOMER,NC_000915.1
HP_RS02345,HP0474,495926,496601,HP_RS02345-MONOMER,NC_000915.1
HP_RS06815,HP1380,1444913,1445741,HP_RS06815-MONOMER,NC_000915.1
HP_RS04685,HP0957,1015785,1016967,HP_RS04685-MONOMER,NC_000915.1
HP_RS02140,HP0431,450126,450813,HP_RS02140-MONOMER,NC_000915.1
HP_RS06730,HP1362,1422914,1424381,HP_RS06730-MONOMER,NC_000915.1
HP_RS04575,HP0939,999606,1000320,HP_RS04575-MONOMER,NC_000915.1
HP_RS01990,HP0404,416701,417016,HP_RS01990-MONOMER,NC_000915.1
HP_RS06620,HP1341,1399887,1400745,HP_RS06620-MONOMER,NC_000915.1
HP_RS04465,HP0914,969237,970782,HP_RS04465-MONOMER,NC_000915.1
HP_RS01905,HP0387,395752,397612,HP_RS01905-MONOMER,NC_000915.1
HP_RS06530,HP1323,1383298,1383913,HP_RS06530-MONOMER,NC_000915.1
HP_RS04345,HP0891,945074,945599,HP_RS04345-MONOMER,NC_000915.1
HP_RS01780,HP0362,371916,372954,HP_RS01780-MONOMER,NC_000915.1
HP_RS06445,HP1306,1374864,1375050,HP_RS06445-MONOMER,NC_000915.1
HP_RS04230,HP0867,918457,919540,HP_RS04230-MONOMER,NC_000915.1
HP_RS01640,HP0332,347373,347607,HP_RS01640-MONOMER,NC_000915.1
HP_RS06365,HP1290,1365400,1366063,HP_RS06365-MONOMER,NC_000915.1
HP_RS04125,HP0845,895976,896756,HP_RS04125-MONOMER,NC_000915.1
HP_RS01540,HP0312,327975,328941,HP_RS01540-MONOMER,NC_000915.1
HP_RS06270,HP1271,1342969,1344808,HP_RS06270-MONOMER,NC_000915.1
HP_RS04010,HP0822,875187,876453,HP_RS04010-MONOMER,NC_000915.1
HP_RS01450,HP0294,311022,312042,HP_RS01450-MONOMER,NC_000915.1
HP_RS03905,HP0802,856620,857199,HP_RS03905-MONOMER,NC_000915.1
HP_RS01385,HP0281,288851,289967,HP_RS01385-MONOMER,NC_000915.1
HP_RS03810,HP0782,836484,837852,HP_RS03810-MONOMER,NC_000915.1
HP_RS01275,HP0259,268079,269342,HP_RS01275-MONOMER,NC_000915.1
HP_RS03700,HP0759,812754,814053,HP_RS03700-MONOMER,NC_000915.1
HP_RS06135,HP1244,1320337,1320595,HP_RS06135-MONOMER,NC_000915.1
HP_RS01155,HP0235,245097,246165,HP_RS01155-MONOMER,NC_000915.1
HP_RS03600,HP0740,794732,796214,HP_RS03600-MONOMER,NC_000915.1
HP_RS06050,HP1226,1301546,1302584,HP_RS06050-MONOMER,NC_000915.1
HP_RS01060,HP0216,224691,225798,HP_RS01060-MONOMER,NC_000915.1
HP_RS03500,HP0718,772273,772906,HP_RS03500-MONOMER,NC_000915.1
HP_RS05930,HP1205,1280678,1281878,HP_RS05930-MONOMER,NC_000915.1
HP_RS00950,HP0195,201705,202533,HP_RS00950-MONOMER,NC_000915.1
HP_RS03390,HP0693,743082,744447,HP_RS03390-MONOMER,NC_000915.1
HP_RS05835,HP1187,1256745,1257903,HP_RS05835-MONOMER,NC_000915.1
HP_RS00860,HP0176,182780,183704,HP_RS00860-MONOMER,NC_000915.1
HP_RS03265,HP0662,709975,710695,HP_RS03265-MONOMER,NC_000915.1
HP_RS07895,HP1369,0,1425,HP_RS07895-MONOMER,HP1369
HP_RS05735,HP1167,1232602,1234018,HP_RS05735-MONOMER,NC_000915.1
HP_RS00760,HP0154,163982,165263,HP_RS00760-MONOMER,NC_000915.1
HP_RS03170,HP0643,688745,690065,HP_RS03170-MONOMER,NC_000915.1
HP_RS07770,HP1570,1651212,1651707,HP_RS07770-MONOMER,NC_000915.1
HP_RS05650,HP1150,1212853,1213201,HP_RS05650-MONOMER,NC_000915.1
HP_RS00660,HP0133,143593,144835,HP_RS00660-MONOMER,NC_000915.1
HP_RS03070,HP0623,669020,670370,HP_RS03070-MONOMER,NC_000915.1
HP_RS07670,HP1551,1630828,1631212,HP_RS07670-MONOMER,NC_000915.1
HP_RS05555,HP1131,1193890,1194262,HP_RS05555-MONOMER,NC_000915.1
HP_RS00565,HP0111,118822,119653,HP_RS00565-MONOMER,NC_000915.1
HP_RS02965,HP0601,637281,638814,HP_RS02965-MONOMER,NC_000915.1
HP_RS07560,HP1529,1607623,1608997,HP_RS07560-MONOMER,NC_000915.1
HP_RS05445,HP1109,1170713,1171106,HP_RS05445-MONOMER,NC_000915.1
HP_RS00455,HP0090,95896,96826,HP_RS00455-MONOMER,NC_000915.1
HP_RS02880,HP0585,615308,615959,HP_RS02880-MONOMER,NC_000915.1
HP_RS07435,HP1502,1574412,1574850,HP_RS07435-MONOMER,NC_000915.1
HP_RS05340,HP1086,1145031,1145739,HP_RS05340-MONOMER,NC_000915.1
HP_RS07910,HP_RS07910,1665804,1665945,HP_RS07910-MONOMER,NC_000915.1
HP_RS00360,HP0071,74746,75334,HP_RS00360-MONOMER,NC_000915.1
HP_RS07540,HP1525,1604391,1605027,HP_RS07540-MONOMER,NC_000915.1
HP_RS06985,HP1412,1482974,1483901,HP_RS06985-MONOMER,NC_000915.1
HP_RS02790,HP0567,598983,600030,HP_RS02790-MONOMER,NC_000915.1
HP_RS06525,HP1322,1382746,1383325,HP_RS06525-MONOMER,NC_000915.1
HP_RS05435,HP1107,1169185,1169848,HP_RS05435-MONOMER,NC_000915.1
HP_RS07345,HP1483,1556518,1557259,HP_RS07345-MONOMER,NC_000915.1
HP_RS04930,HP1005,1067155,1067470,HP_RS04930-MONOMER,NC_000915.1
HP_RS04565,HP0936,996531,997914,HP_RS04565-MONOMER,NC_000915.1
HP_RS05220,HP1062,1123037,1124075,HP_RS05220-MONOMER,NC_000915.1
HP_RS03995,HP0819a,872759,872939,HP_RS03995-MONOMER,NC_000915.1
HP_RS03345,HP0682,732132,732453,HP_RS03345-MONOMER,NC_000915.1
HP_RS00235,HP0045,43242,44175,HP_RS00235-MONOMER,NC_000915.1
HP_RS02770,HP0563,595601,596852,HP_RS02770-MONOMER,NC_000915.1
HP_RS02220,HP0449,466756,468175,HP_RS02220-MONOMER,NC_000915.1
HP_RS02685,HP0546,578739,579087,HP_RS02685-MONOMER,NC_000915.1
HP_RS01885,HP0383,393769,394294,HP_RS01885-MONOMER,NC_000915.1
HP_RS01535,HP0311,327607,327976,HP_RS01535-MONOMER,NC_000915.1
HP_RS07250,HP1464,1535208,1536024,HP_RS07250-MONOMER,NC_000915.1
HP_RS00830,HP0170,176723,177485,HP_RS00830-MONOMER,NC_000915.1
HP_RS00315,HP0062,67038,67299,HP_RS00315-MONOMER,NC_000915.1
HP_RS05135,HP1045,1107082,1109071,HP_RS05135-MONOMER,NC_000915.1
HP_RS07880,HP0756,0,147,HP_RS07880-MONOMER,HP0756
HP_RS07500,HP1516,1590108,1590648,HP_RS07500-MONOMER,NC_000915.1
HP_RS00130,HP0022,21151,22717,HP_RS00130-MONOMER,NC_000915.1
HP_RS06895,HP1395,1456006,1456735,HP_RS06895-MONOMER,NC_000915.1
HP_RS06295,HP1276,1351730,1352015,HP_RS06295-MONOMER,NC_000915.1
HP_RS02605,HP0529,561624,563232,HP_RS02605-MONOMER,NC_000915.1
HP_RS05375,HP1094,1156416,1156755,HP_RS05375-MONOMER,NC_000915.1
HP_RS04895,HP0997,1060323,1061607,HP_RS04895-MONOMER,NC_000915.1
HP_RS07160,HP1446,1516507,1516909,HP_RS07160-MONOMER,NC_000915.1
HP_RS04385,HP_RS04385,950509,950773,HP_RS04385-MONOMER,NC_000915.1
HP_RS03875,HP0796,853091,853928,HP_RS03875-MONOMER,NC_000915.1
HP_RS05050,HP1028,1090683,1091181,HP_RS05050-MONOMER,NC_000915.1
HP_RS03295,HP0670,719856,721206,HP_RS03295-MONOMER,NC_000915.1
HP_RS02730,HP0554,588767,589733,HP_RS02730-MONOMER,NC_000915.1
HP_RS00010,HP0002,634,1105,HP_RS00010-MONOMER,NC_000915.1
HP_RS02195,HP0444,462314,463838,HP_RS02195-MONOMER,NC_000915.1
HP_RS01810,HP0368,376774,377272,HP_RS01810-MONOMER,NC_000915.1
HP_RS02515,HP0510,536611,537376,HP_RS02515-MONOMER,NC_000915.1
HP_RS01345,HP0273,282146,282686,HP_RS01345-MONOMER,NC_000915.1
HP_RS00765,HP0155,165255,165531,HP_RS00765-MONOMER,NC_000915.1
HP_RS07040,HP1422,1491920,1494683,HP_RS07040-MONOMER,NC_000915.1
HP_RS00300,HP0059,63144,63999,HP_RS00300-MONOMER,NC_000915.1
HP_RS07765,HP1569,1650644,1651238,HP_RS07765-MONOMER,NC_000915.1
HP_RS04940,HP1006,1068020,1068545,HP_RS04940-MONOMER,NC_000915.1
HP_RS07325,HP1479,1551655,1554190,HP_RS07325-MONOMER,NC_000915.1
HP_RS06865,HP1387a,1450638,1450962,HP_RS06865-MONOMER,NC_000915.1
HP_RS02430,HP0491,518284,518473,HP_RS02430-MONOMER,NC_000915.1
HP_RS05860,HP1192,1263275,1263557,HP_RS05860-MONOMER,NC_000915.1
HP_RS05315,HP1081,1139468,1140092,HP_RS05315-MONOMER,NC_000915.1
HP_RS06925,HP1402,1464754,1467733,HP_RS06925-MONOMER,NC_000915.1
HP_RS04860,HP0990,0,714,HP_RS04860-MONOMER,HP0990
HP_RS04260,HP0873,924250,924466,HP_RS04260-MONOMER,NC_000915.1
HP_RS04765,HP0974,1035818,1037294,HP_RS04765-MONOMER,NC_000915.1
HP_RS03755,HP0771,823276,824014,HP_RS03755-MONOMER,NC_000915.1
HP_RS03190,HP0647,692875,693283,HP_RS03190-MONOMER,NC_000915.1
HP_RS02330,HP0471,492808,494059,HP_RS02330-MONOMER,NC_000915.1
HP_RS02395,HP0484,507135,507888,HP_RS02395-MONOMER,NC_000915.1
HP_RS02165,HP0438,454827,456111,HP_RS02165-MONOMER,NC_000915.1
HP_RS06800,HP1377,1440895,1441285,HP_RS06800-MONOMER,NC_000915.1
HP_RS01715,HP0350,358325,358994,HP_RS01715-MONOMER,NC_000915.1
HP_RS01285,HP0261,270524,270923,HP_RS01285-MONOMER,NC_000915.1
HP_RS04670,HP0954,1013552,1014185,HP_RS04670-MONOMER,NC_000915.1
HP_RS00735,HP0149,159936,160521,HP_RS00735-MONOMER,NC_000915.1
HP_RS00270,HP0053,52458,53718,HP_RS00270-MONOMER,NC_000915.1
HP_RS02090,HP0422,436281,438129,HP_RS02090-MONOMER,NC_000915.1
HP_RS07655,HP1548,1627926,1628265,HP_RS07655-MONOMER,NC_000915.1
HP_RS07245,HP1463,1534528,1535206,HP_RS07245-MONOMER,NC_000915.1
HP_RS06705,HP1357,1418888,1419692,HP_RS06705-MONOMER,NC_000915.1
HP_RS06835,HP1384,1446952,1447156,HP_RS06835-MONOMER,NC_000915.1
HP_RS05765,HP1173,1239649,1240201,HP_RS05765-MONOMER,NC_000915.1
HP_RS04545,HP0933,994172,994775,HP_RS04545-MONOMER,NC_000915.1
HP_RS05245,HP1066,1125374,1125977,HP_RS05245-MONOMER,NC_000915.1
HP_RS04830,HP_RS04830,1048530,1048674,HP_RS04830-MONOMER,NC_000915.1
HP_RS01975,HP0401,412035,413325,HP_RS01975-MONOMER,NC_000915.1
HP_RS04175,HP0856,909240,910335,HP_RS04175-MONOMER,NC_000915.1
HP_RS03715,HP0762,816316,816874,HP_RS03715-MONOMER,NC_000915.1
HP_RS06605,HP1338,1398326,1398773,HP_RS06605-MONOMER,NC_000915.1
HP_RS03090,HP0627,0,333,HP_RS03090-MONOMER,HP0627
HP_RS02270,HP0458,476100,476337,HP_RS02270-MONOMER,NC_000915.1
HP_RS04450,HP0911,962630,964658,HP_RS04450-MONOMER,NC_000915.1
HP_RS02100,HP0424,439283,441143,HP_RS02100-MONOMER,NC_000915.1
HP_RS01675,HP0340,351029,351296,HP_RS01675-MONOMER,NC_000915.1
HP_RS01875,HP0381,391536,392367,HP_RS01875-MONOMER,NC_000915.1
HP_RS01185,HP0241,251578,251974,HP_RS01185-MONOMER,NC_000915.1
HP_RS00575,HP0113,120695,120992,HP_RS00575-MONOMER,NC_000915.1
HP_RS06510,HP1319,1380289,1380865,HP_RS06510-MONOMER,NC_000915.1
HP_RS00165,HP0030,30070,31852,HP_RS00165-MONOMER,NC_000915.1
HP_RS07595,HP_RS07595,1614848,1615037,HP_RS07595-MONOMER,NC_000915.1
HP_RS04330,HP0888,942346,943114,HP_RS04330-MONOMER,NC_000915.1
HP_RS07115,HP1438,1509159,1510176,HP_RS07115-MONOMER,NC_000915.1
HP_RS06710,HP1358,1419685,1420192,HP_RS06710-MONOMER,NC_000915.1
HP_RS01750,HP0357,367132,367885,HP_RS01750-MONOMER,NC_000915.1
HP_RS05515,HP1122a,1188371,1188578,HP_RS05515-MONOMER,NC_000915.1
HP_RS05195,HP1057,1119039,1119762,HP_RS05195-MONOMER,NC_000915.1
HP_RS06430,HP1303,1373542,1373899,HP_RS06430-MONOMER,NC_000915.1
HP_RS04805,HP0982,1045595,1046204,HP_RS04805-MONOMER,NC_000915.1
HP_RS04090,HP0838,889100,889718,HP_RS04090-MONOMER,NC_000915.1
HP_RS04210,HP0863,915209,916838,HP_RS04210-MONOMER,NC_000915.1
HP_RS03465,HP0710,763981,765964,HP_RS03465-MONOMER,NC_000915.1
HP_RS03010,HP0611,0,501,HP_RS03010-MONOMER,HP0611
HP_RS01620,HP0329,344522,345305,HP_RS01620-MONOMER,NC_000915.1
HP_RS02250,HP0456a,474832,475063,HP_RS02250-MONOMER,NC_000915.1
HP_RS02010,HP0408,421632,422121,HP_RS02010-MONOMER,NC_000915.1
HP_RS06340,HP1285,1361656,1362394,HP_RS06340-MONOMER,NC_000915.1
HP_RS01660,HP0337,349778,350084,HP_RS01660-MONOMER,NC_000915.1
HP_RS01000,HP0204,208865,209249,HP_RS01000-MONOMER,NC_000915.1
HP_RS04105,HP0841,892479,893757,HP_RS04105-MONOMER,NC_000915.1
HP_RS00480,HP0094,0,905,HP_RS00480-MONOMER,HP0094
HP_RS00085,HP0014,12727,13555,HP_RS00085-MONOMER,NC_000915.1
HP_RS01515,HP0307,325022,325286,HP_RS01515-MONOMER,NC_000915.1
HP_RS07915,HP0502,530236,531046,HP_RS07915-MONOMER,NC_000915.1
HP_RS07555,HP1527,1605955,1607395,HP_RS07555-MONOMER,NC_000915.1
HP_RS06255,HP1268,1341464,1342127,HP_RS06255-MONOMER,NC_000915.1
HP_RS07050,HP1424,1495063,1495684,HP_RS07050-MONOMER,NC_000915.1
HP_RS06535,HP1324,1383943,1384195,HP_RS06535-MONOMER,NC_000915.1
HP_RS03985,HP0818,870441,872103,HP_RS03985-MONOMER,NC_000915.1
HP_RS05465,HP1113,1174793,1175627,HP_RS05465-MONOMER,NC_000915.1
HP_RS04990,HP1015,1078590,1079199,HP_RS04990-MONOMER,NC_000915.1
HP_RS01435,HP0291,307974,308265,HP_RS01435-MONOMER,NC_000915.1
HP_RS04635,HP0947,1008469,1008832,HP_RS04635-MONOMER,NC_000915.1
HP_RS04000,HP0820,872930,873392,HP_RS04000-MONOMER,NC_000915.1
HP_RS03890,HP0799,855342,855873,HP_RS03890-MONOMER,NC_000915.1
HP_RS03415,HP0699,751084,752113,HP_RS03415-MONOMER,NC_000915.1
HP_RS02820,HP0573,604908,605241,HP_RS02820-MONOMER,NC_000915.1
HP_RS01370,HP0278,285295,286750,HP_RS01370-MONOMER,NC_000915.1
HP_RS02225,HP0451,468416,468701,HP_RS02225-MONOMER,NC_000915.1
HP_RS01895,HP0385,395291,395519,HP_RS01895-MONOMER,NC_000915.1
HP_RS03790,HP0778,831111,831795,HP_RS03790-MONOMER,NC_000915.1
HP_RS01555,HP0316,330852,331245,HP_RS01555-MONOMER,NC_000915.1
HP_RS00905,HP0185,192010,192814,HP_RS00905-MONOMER,NC_000915.1
HP_RS01260,HP0256,265940,266369,HP_RS01260-MONOMER,NC_000915.1
HP_RS00330,HP0065,69190,69544,HP_RS00330-MONOMER,NC_000915.1
HP_RS07885,HP0789,0,147,HP_RS07885-MONOMER,HP0789
HP_RS03685,HP0755,809595,810267,HP_RS03685-MONOMER,NC_000915.1
HP_RS07510,HP1518,1594489,1594777,HP_RS07510-MONOMER,NC_000915.1
HP_RS06965,HP1408,0,276,HP_RS06965-MONOMER,HP1408
HP_RS01235,HP0251,260360,261383,HP_RS01235-MONOMER,NC_000915.1
HP_RS06355,HP1288,1364352,1364706,HP_RS06355-MONOMER,NC_000915.1
HP_RS05380,HP1095,1156723,1158007,HP_RS05380-MONOMER,NC_000915.1
HP_RS03670,HP0752,806839,808864,HP_RS03670-MONOMER,NC_000915.1
HP_RS04915,HP1001,1063427,1063712,HP_RS04915-MONOMER,NC_000915.1
HP_RS04440,HP0909,960889,961495,HP_RS04440-MONOMER,NC_000915.1
HP_RS06120,HP1241,1314187,1316731,HP_RS06120-MONOMER,NC_000915.1
HP_RS03950,HP0811,865057,865384,HP_RS03950-MONOMER,NC_000915.1
HP_RS03300,HP0671,721327,722140,HP_RS03300-MONOMER,NC_000915.1
HP_RS01135,HP0231,241192,241990,HP_RS01135-MONOMER,NC_000915.1
HP_RS02735,HP0555,589729,590551,HP_RS02735-MONOMER,NC_000915.1
HP_RS02205,HP0446,464157,464937,HP_RS02205-MONOMER,NC_000915.1
HP_RS03585,HP0737,792423,792900,HP_RS03585-MONOMER,NC_000915.1
HP_RS01835,HP0373,380964,383067,HP_RS01835-MONOMER,NC_000915.1
HP_RS01360,HP0276,284417,284975,HP_RS01360-MONOMER,NC_000915.1
HP_RS06035,HP1223,1300040,1300373,HP_RS06035-MONOMER,NC_000915.1
HP_RS00805,HP0165,172420,173752,HP_RS00805-MONOMER,NC_000915.1
HP_RS00305,HP0060,64015,66457,HP_RS00305-MONOMER,NC_000915.1
HP_RS01045,HP0213,220258,222124,HP_RS01045-MONOMER,NC_000915.1
HP_RS07815,HP1579,1658441,1658870,HP_RS07815-MONOMER,NC_000915.1
HP_RS07395,HP1493,1566541,1567153,HP_RS07395-MONOMER,NC_000915.1
HP_RS03485,HP0715,769335,770058,HP_RS03485-MONOMER,NC_000915.1
HP_RS06870,HP1390,1451003,1451504,HP_RS06870-MONOMER,NC_000915.1
HP_RS06085,HP1233,1307231,1307693,HP_RS06085-MONOMER,NC_000915.1
HP_RS05910,HP1203,1279490,1280018,HP_RS05910-MONOMER,NC_000915.1
HP_RS05335,HP1085,1144516,1145032,HP_RS05335-MONOMER,NC_000915.1
HP_RS04865,HP0991,0,630,HP_RS04865-MONOMER,HP0991
HP_RS00935,HP0192,197855,200000,HP_RS00935-MONOMER,NC_000915.1
HP_RS04290,HP0880,931602,932025,HP_RS04290-MONOMER,NC_000915.1
HP_RS03800,HP0780,834564,834831,HP_RS03800-MONOMER,NC_000915.1
HP_RS03375,HP0690,740558,741734,HP_RS03375-MONOMER,NC_000915.1
HP_RS03250,HP0659,707275,708520,HP_RS03250-MONOMER,NC_000915.1
HP_RS02420,HP0489,515692,516580,HP_RS02420-MONOMER,NC_000915.1
HP_RS05815,HP1183,1251607,1252759,HP_RS05815-MONOMER,NC_000915.1
HP_RS02185,HP0442,461748,462015,HP_RS02185-MONOMER,NC_000915.1
HP_RS01755,HP0358,367902,369438,HP_RS01755-MONOMER,NC_000915.1
HP_RS00845,HP0173,179896,180664,HP_RS00845-MONOMER,NC_000915.1
HP_RS01335,HP0271,280643,281627,HP_RS01335-MONOMER,NC_000915.1
HP_RS00740,HP0150,160533,161124,HP_RS00740-MONOMER,NC_000915.1
HP_RS03240,HP0657,704553,705852,HP_RS03240-MONOMER,NC_000915.1
HP_RS00290,HP0057,61618,61828,HP_RS00290-MONOMER,NC_000915.1
HP_RS07700,HP_RS07700,1639849,1639975,HP_RS07700-MONOMER,NC_000915.1
HP_RS07840,HP1584,1662387,1663410,HP_RS07840-MONOMER,NC_000915.1
HP_RS07265,HP1467,1538061,1538757,HP_RS07265-MONOMER,NC_000915.1
HP_RS06855,HP_RS06855,1449861,1450062,HP_RS06855-MONOMER,NC_000915.1
HP_RS05715,HP1163,1228238,1228430,HP_RS05715-MONOMER,NC_000915.1
HP_RS05805,HP1181,1249487,1250819,HP_RS05805-MONOMER,NC_000915.1
HP_RS05280,HP1074,1133090,1133879,HP_RS05280-MONOMER,NC_000915.1
HP_RS00730,HP0148,159629,159836,HP_RS00730-MONOMER,NC_000915.1
