Modified_enzyme,Core_enzyme,Modifications,Source
HP_RS02755-MONOMER_mod_pan4p(1)_mod_tddec2e(1),HP_RS02755-MONOMER,pan4p(1) AND tddec2e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_cddec5e(1),HP_RS02755-MONOMER,pan4p(1) AND cddec5e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3oddec(1),HP_RS02755-MONOMER,pan4p(1) AND 3oddec(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3hcddec5e(1),HP_RS02755-MONOMER,pan4p(1) AND 3hcddec5e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_ddca(1),HP_RS02755-MONOMER,pan4p(1) AND ddca(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3hddec(1),HP_RS02755-MONOMER,pan4p(1) AND 3hddec(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_t3c7mrse(1),HP_RS02755-MONOMER,pan4p(1) AND t3c7mrse(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3ocmrs7e(1),HP_RS02755-MONOMER,pan4p(1) AND 3ocmrs7e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_tde(1),HP_RS02755-MONOMER,pan4p(1) AND tde(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_tmrs2e(1),HP_RS02755-MONOMER,pan4p(1) AND tmrs2e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3omrs(1),HP_RS02755-MONOMER,pan4p(1) AND 3omrs(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3hcmrs7e(1),HP_RS02755-MONOMER,pan4p(1) AND 3hcmrs7e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_myrs(1),HP_RS02755-MONOMER,pan4p(1) AND myrs(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3hmrs(1),HP_RS02755-MONOMER,pan4p(1) AND 3hmrs(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_t3c9palme(1),HP_RS02755-MONOMER,pan4p(1) AND t3c9palme(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3ocpalm9e(1),HP_RS02755-MONOMER,pan4p(1) AND 3ocpalm9e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_hde(1),HP_RS02755-MONOMER,pan4p(1) AND hde(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_tpalm2e(1),HP_RS02755-MONOMER,pan4p(1) AND tpalm2e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3opalm(1),HP_RS02755-MONOMER,pan4p(1) AND 3opalm(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3hcpalm9e(1),HP_RS02755-MONOMER,pan4p(1) AND 3hcpalm9e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_palm(1),HP_RS02755-MONOMER,pan4p(1) AND palm(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3hpalm(1),HP_RS02755-MONOMER,pan4p(1) AND 3hpalm(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_t3c11vace(1),HP_RS02755-MONOMER,pan4p(1) AND t3c11vace(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3ocvac11e(1),HP_RS02755-MONOMER,pan4p(1) AND 3ocvac11e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_toctd2e(1),HP_RS02755-MONOMER,pan4p(1) AND toctd2e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_octe(1),HP_RS02755-MONOMER,pan4p(1) AND octe(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3ooctd(1),HP_RS02755-MONOMER,pan4p(1) AND 3ooctd(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3hcvac11e(1),HP_RS02755-MONOMER,pan4p(1) AND 3hcvac11e(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_ocdca(1),HP_RS02755-MONOMER,pan4p(1) AND ocdca(1),Homology
HP_RS02755-MONOMER_mod_pan4p(1)_mod_3hocta(1),HP_RS02755-MONOMER,pan4p(1) AND 3hocta(1),Homology
HP_RS04765-MONOMER_mod_mn2(1),HP_RS04765-MONOMER,mn2(1),Homology
HP_RS00160-MONOMER_mod_mg2(1),HP_RS00160-MONOMER,mg2(1),Homology
HP_RS06410-MONOMER_mod_fe2(2),HP_RS06410-MONOMER,fe2(2),Homology
HP_RS04190-MONOMER_mod_nadp(1),HP_RS04190-MONOMER,nadp(1),Homology
HP_RS04105-MONOMER_mod_fmn(1),HP_RS04105-MONOMER,fmn(1),Homology
HP_RS04105-MONOMER_mod_mg2(1),HP_RS04105-MONOMER,mg2(1),Homology
HP_RS03935-MONOMER_mod_mg2(1),HP_RS03935-MONOMER,mg2(1),Homology
HP_RS03935-MONOMER_mod_mn2(1),HP_RS03935-MONOMER,mn2(1),Homology
HP_RS05705-MONOMER_mod_Oxidized(1),HP_RS05705-MONOMER,Oxidized(1),Homology
HP_RS01325-MONOMER_mod_4fe4s(1),HP_RS01325-MONOMER,4fe4s(1),Homology
HP_RS05200-MONOMER_mod_mg2(1),HP_RS05200-MONOMER,mg2(1),Homology
HP_RS01060-MONOMER_mod_mn2(1),HP_RS01060-MONOMER,mn2(1),Homology
HP_RS01060-MONOMER_mod_cobalt2(1),HP_RS01060-MONOMER,cobalt2(1),Homology
HP_RS01060-MONOMER_mod_mg2(1),HP_RS01060-MONOMER,mg2(1),Homology
HP_RS03070-MONOMER_mod_mg2(1),HP_RS03070-MONOMER,mg2(1),Homology
HP_RS00965-MONOMER_mod_mg2(1),HP_RS00965-MONOMER,mg2(1),Homology
HP_RS00965-MONOMER_mod_mn2(1),HP_RS00965-MONOMER,mn2(1),Homology
HP_RS00965-MONOMER_mod_ca2(1),HP_RS00965-MONOMER,ca2(1),Homology
HP_RS00800-MONOMER_mod_zn2(1),HP_RS00800-MONOMER,zn2(1),Homology
HP_RS00230-MONOMER_mod_nadp(1),HP_RS00230-MONOMER,nadp(1),Homology
HP_RS02090-MONOMER_mod_mg2(1)_mod_pydx5p(4),HP_RS02090-MONOMER,mg2(1) AND pydx5p(4),Homology
HP_RS03915-MONOMER_mod_mg2(1),HP_RS03915-MONOMER,mg2(1),Homology
HP_RS01310-MONOMER_mod_cobalt2(1)_mod_zn2(1),HP_RS01310-MONOMER,cobalt2(1) AND zn2(1),Homology
HP_RS01310-MONOMER_mod_mn2(1)_mod_zn2(1),HP_RS01310-MONOMER,mn2(1) AND zn2(1),Homology
HP_RS01310-MONOMER_mod_ni2(1)_mod_zn2(1),HP_RS01310-MONOMER,ni2(1) AND zn2(1),Homology
HP_RS05350-MONOMER_mod_thmpp(1),HP_RS05350-MONOMER,thmpp(1),Homology
HP_RS07330-MONOMER_mod_mg2(1),HP_RS07330-MONOMER,mg2(1),Homology
HP_RS01130-MONOMER_mod_mg2(1),HP_RS01130-MONOMER,mg2(1),Homology
HP_RS03055-MONOMER_mod_mg2(1),HP_RS03055-MONOMER,mg2(1),Homology
HP_RS02805-MONOMER_mod_zn2(1),HP_RS02805-MONOMER,zn2(1),Homology
HP_RS00620-MONOMER_mod_zn2(1),HP_RS00620-MONOMER,zn2(1),Homology
HP_RS04530-MONOMER_mod_mg2(1),HP_RS04530-MONOMER,mg2(1),Homology
HP_RS04530-MONOMER_mod_mn2(1),HP_RS04530-MONOMER,mn2(1),Homology
HP_RS00020-MONOMER_mod_zn2(1),HP_RS00020-MONOMER,zn2(1),Homology
HP_RS01970-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1),HP_RS01970-MONOMER,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),Homology
HP_RS01710-MONOMER_mod_mg2(1),HP_RS01710-MONOMER,mg2(1),Homology
