Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
ALW85_RS05755	ALW85_RS05755	1199381	1200004	ALW85_RS05755-MONOMER
ALW85_RS05760	ALW85_RS05760	1200249	1200530	ALW85_RS05760-MONOMER
ALW85_RS05765	ALW85_RS05765	1200573	1200899	ALW85_RS05765-MONOMER
ALW85_RS08530	ALW85_RS08530	1765533	1766645	ALW85_RS08530-MONOMER
ALW85_RS05770	ALW85_RS05770	1200892	1202304	ALW85_RS05770-MONOMER
ALW85_RS05775	ALW85_RS05775	1202320	1205421	ALW85_RS05775-MONOMER
ALW85_RS05780	ALW85_RS05780	1205440	1206600	ALW85_RS05780-MONOMER
ALW85_RS05785	ALW85_RS05785	1206752	1207366	ALW85_RS05785-MONOMER
ALW85_RS05790	ALW85_RS05790	1207446	1208876	ALW85_RS05790-MONOMER
ALW85_RS06835	ALW85_RS06835	1432565	1432641	ALW85_RS06835-tRNA
ALW85_RS10945	ALW85_RS10945	2287493	2287999	ALW85_RS10945-MONOMER
ALW85_RS05795	ALW85_RS05795	1208873	1209943	ALW85_RS05795-MONOMER
ALW85_RS05800	ALW85_RS05800	1209940	1212711	ALW85_RS05800-MONOMER
ALW85_RS05805	ALW85_RS05805	1212714	1213838	ALW85_RS05805-MONOMER
ALW85_RS08535	ALW85_RS08535	1766638	1767546	ALW85_RS08535-MONOMER
ALW85_RS05810	ALW85_RS05810	1213986	1214249	ALW85_RS05810-MONOMER
ALW85_RS01735	ALW85_RS01735	366875	366962	ALW85_RS01735-tRNA
ALW85_RS13580	ALW85_RS13580	1214337	1214504	ALW85_RS13580-MONOMER
ALW85_RS05815	ALW85_RS05815	1214540	1214827	ALW85_RS05815-MONOMER
ALW85_RS05820	ALW85_RS05820	1215138	1215722	ALW85_RS05820-MONOMER
ALW85_RS05825	ALW85_RS05825	1216196	1218577	ALW85_RS05825-MONOMER
ALW85_RS10950	ALW85_RS10950	2288019	2288435	ALW85_RS10950-MONOMER
ALW85_RS05835	ALW85_RS05835	1218822	1220180	ALW85_RS05835-MONOMER
ALW85_RS05840	ALW85_RS05840	1220223	1221806	ALW85_RS05840-MONOMER
ALW85_RS05845	ALW85_RS05845	1221803	1223032	ALW85_RS05845-MONOMER
ALW85_RS08540	ALW85_RS08540	1767543	1767824	ALW85_RS08540-MONOMER
ALW85_RS05850	ALW85_RS05850	1223233	1225092	ALW85_RS05850-MONOMER
ALW85_RS05855	ALW85_RS05855	1225466	1226257	ALW85_RS05855-MONOMER
ALW85_RS05860	ALW85_RS05860	1226456	1226740	ALW85_RS05860-MONOMER
ALW85_RS05865	ALW85_RS05865	1226970	1227968	ALW85_RS05865-MONOMER
ALW85_RS10955	ALW85_RS10955	2288831	2289037	ALW85_RS10955-MONOMER
ALW85_RS05870	ALW85_RS05870	1227980	1230508	ALW85_RS05870-MONOMER
ALW85_RS13585	ALW85_RS13585	1230529	1231409	ALW85_RS13585-MONOMER
ALW85_RS08545	ALW85_RS08545	1767860	1768285	ALW85_RS08545-MONOMER
ALW85_RS05885	ALW85_RS05885	1231516	1231923	ALW85_RS05885-MONOMER
ALW85_RS14265	ALW85_RS14265	1231988	1232146	ALW85_RS14265-MONOMER
ALW85_RS05890	ALW85_RS05890	1232310	1232726	ALW85_RS05890-MONOMER
ALW85_RS05895	ALW85_RS05895	1232727	1233797	ALW85_RS05895-MONOMER
ALW85_RS05900	ALW85_RS05900	1233809	1234306	ALW85_RS05900-MONOMER
ALW85_RS05905	ALW85_RS05905	1234324	1236933	ALW85_RS05905-MONOMER
ALW85_RS05910	ALW85_RS05910	1237183	1238217	ALW85_RS05910-MONOMER
ALW85_RS08550	ALW85_RS08550	1768644	1771862	ALW85_RS08550-MONOMER
ALW85_RS05915	ALW85_RS05915	1238214	1239329	ALW85_RS05915-MONOMER
ALW85_RS05920	ALW85_RS05920	1239364	1239840	ALW85_RS05920-MONOMER
ALW85_RS05925	ALW85_RS05925	1239915	1241762	ALW85_RS05925-MONOMER
ALW85_RS10285	ALW85_RS10285	2134857	2134932	ALW85_RS10285-tRNA
ALW85_RS05930	ALW85_RS05930	1241786	1242718	ALW85_RS05930-MONOMER
ALW85_RS05935	ALW85_RS05935	1242777	1243154	ALW85_RS05935-MONOMER
ALW85_RS13740	ALW85_RS13740	2289234	2289694	ALW85_RS13740-MONOMER
ALW85_RS05940	ALW85_RS05940	1243204	1243938	ALW85_RS05940-MONOMER
ALW85_RS05945	ALW85_RS05945	1244008	1244979	ALW85_RS05945-MONOMER
ALW85_RS05950	ALW85_RS05950	1245067	1245549	ALW85_RS05950-MONOMER
ALW85_RS08555	ALW85_RS08555	1771967	1773460	ALW85_RS08555-MONOMER
ALW85_RS05955	ALW85_RS05955	1245592	1248411	ALW85_RS05955-MONOMER
ALW85_RS05960	ALW85_RS05960	1248413	1249384	ALW85_RS05960-MONOMER
ALW85_RS05965	ALW85_RS05965	1249493	1249924	ALW85_RS05965-MONOMER
ALW85_RS05970	ALW85_RS05970	1250087	1252300	ALW85_RS05970-MONOMER
ALW85_RS05975	ALW85_RS05975	1252318	1253295	ALW85_RS05975-MONOMER
ALW85_RS10960	ALW85_RS10960	2289895	2290104	ALW85_RS10960-MONOMER
ALW85_RS05980	ALW85_RS05980	1253429	1255096	ALW85_RS05980-MONOMER
ALW85_RS05985	ALW85_RS05985	1255144	1256088	ALW85_RS05985-MONOMER
ALW85_RS05990	ALW85_RS05990	1256090	1256389	ALW85_RS05990-MONOMER
ALW85_RS08560	ALW85_RS08560	1773457	1774863	ALW85_RS08560-MONOMER
ALW85_RS05995	ALW85_RS05995	1256476	1257339	ALW85_RS05995-MONOMER
ALW85_RS06000	ALW85_RS06000	1257356	1257913	ALW85_RS06000-MONOMER
ALW85_RS06010	ALW85_RS06010	1258212	1258397	ALW85_RS06010-MONOMER
ALW85_RS06020	ALW85_RS06020	1258933	1259202	ALW85_RS06020-MONOMER
ALW85_RS06025	ALW85_RS06025	1259192	1260085	ALW85_RS06025-MONOMER
ALW85_RS13745	ALW85_RS13745	2290113	2290355	ALW85_RS13745-MONOMER
ALW85_RS06030	ALW85_RS06030	1260143	1261987	ALW85_RS06030-MONOMER
ALW85_RS06035	ALW85_RS06035	1262033	1262386	ALW85_RS06035-MONOMER
ALW85_RS06040	ALW85_RS06040	1262582	1263388	ALW85_RS06040-MONOMER
ALW85_RS08565	ALW85_RS08565	1774969	1775340	ALW85_RS08565-MONOMER
ALW85_RS06045	ALW85_RS06045	1263676	1264290	ALW85_RS06045-MONOMER
ALW85_RS10965	ALW85_RS10965	2290451	2290702	ALW85_RS10965-MONOMER
ALW85_RS06050	ALW85_RS06050	1264314	1265054	ALW85_RS06050-MONOMER
ALW85_RS06055	ALW85_RS06055	1265187	1266302	ALW85_RS06055-MONOMER
ALW85_RS06060	ALW85_RS06060	1266372	1267112	ALW85_RS06060-MONOMER
ALW85_RS06065	ALW85_RS06065	1267109	1269109	ALW85_RS06065-MONOMER
ALW85_RS10970	ALW85_RS10970	2290692	2290955	ALW85_RS10970-MONOMER
ALW85_RS06070	ALW85_RS06070	1269234	1270145	ALW85_RS06070-MONOMER
ALW85_RS06075	ALW85_RS06075	1270057	1271115	ALW85_RS06075-MONOMER
ALW85_RS06080	ALW85_RS06080	1271172	1271780	ALW85_RS06080-MONOMER
ALW85_RS08570	ALW85_RS08570	1775496	1776092	ALW85_RS08570-MONOMER
ALW85_RS10975	ALW85_RS10975	2291080	2291274	ALW85_RS10975-MONOMER
ALW85_RS06085	ALW85_RS06085	1272075	1273421	ALW85_RS06085-MONOMER
ALW85_RS06090	ALW85_RS06090	1273630	1274010	ALW85_RS06090-MONOMER
ALW85_RS10985	ALW85_RS10985	2292041	2292427	ALW85_RS10985-MONOMER
ALW85_RS06095	ALW85_RS06095	1274051	1275238	ALW85_RS06095-MONOMER
ALW85_RS06100	ALW85_RS06100	1275245	1275739	ALW85_RS06100-MONOMER
ALW85_RS08575	ALW85_RS08575	1776161	1776667	ALW85_RS08575-MONOMER
ALW85_RS10990	ALW85_RS10990	2292427	2292885	ALW85_RS10990-MONOMER
ALW85_RS06105	ALW85_RS06105	1275767	1276555	ALW85_RS06105-MONOMER
ALW85_RS06110	ALW85_RS06110	1276713	1277102	ALW85_RS06110-MONOMER
ALW85_RS10995	ALW85_RS10995	2292950	2294178	ALW85_RS10995-MONOMER
ALW85_RS06115	ALW85_RS06115	1277247	1278290	ALW85_RS06115-MONOMER
ALW85_RS06120	ALW85_RS06120	1278486	1278995	ALW85_RS06120-MONOMER
ALW85_RS08580	ALW85_RS08580	1776708	1776890	ALW85_RS08580-MONOMER
ALW85_RS11005	ALW85_RS11005	2294322	2294531	ALW85_RS11005-MONOMER
ALW85_RS06130	ALW85_RS06130	1279373	1279714	ALW85_RS06130-MONOMER
ALW85_RS11010	ALW85_RS11010	2294670	2295725	ALW85_RS11010-MONOMER
ALW85_RS06135	ALW85_RS06135	1279707	1279937	ALW85_RS06135-MONOMER
ALW85_RS08585	ALW85_RS08585	1776941	1777987	ALW85_RS08585-MONOMER
ALW85_RS11015	ALW85_RS11015	2296116	2296373	ALW85_RS11015-MONOMER
ALW85_RS06140	ALW85_RS06140	1280204	1282648	ALW85_RS06140-MONOMER
ALW85_RS06145	ALW85_RS06145	1282842	1283570	ALW85_RS06145-MONOMER
ALW85_RS11020	ALW85_RS11020	2296379	2296795	ALW85_RS11020-MONOMER
ALW85_RS06150	ALW85_RS06150	1283570	1284112	ALW85_RS06150-MONOMER
ALW85_RS08590	ALW85_RS08590	1777996	1778952	ALW85_RS08590-MONOMER
ALW85_RS06155	ALW85_RS06155	1284124	1286271	ALW85_RS06155-MONOMER
ALW85_RS09165	ALW85_RS09165	1902116	1903159	ALW85_RS09165-MONOMER
ALW85_RS06160	ALW85_RS06160	1286268	1287185	ALW85_RS06160-MONOMER
ALW85_RS06165	ALW85_RS06165	1287247	1288740	ALW85_RS06165-MONOMER
ALW85_RS08595	ALW85_RS08595	1778956	1779894	ALW85_RS08595-MONOMER
ALW85_RS01845	ALW85_RS01845	392152	392236	ALW85_RS01845-tRNA
ALW85_RS11025	ALW85_RS11025	2296994	2297221	ALW85_RS11025-MONOMER
ALW85_RS06170	ALW85_RS06170	1288960	1289328	ALW85_RS06170-MONOMER
ALW85_RS06175	ALW85_RS06175	1289572	1291977	ALW85_RS06175-MONOMER
ALW85_RS09170	ALW85_RS09170	1903260	1904309	ALW85_RS09170-MONOMER
ALW85_RS11030	ALW85_RS11030	2297218	2297613	ALW85_RS11030-MONOMER
ALW85_RS06180	ALW85_RS06180	1292139	1293365	ALW85_RS06180-MONOMER
ALW85_RS06185	ALW85_RS06185	1293487	1294014	ALW85_RS06185-MONOMER
ALW85_RS08600	ALW85_RS08600	1779950	1780693	ALW85_RS08600-MONOMER
ALW85_RS11035	ALW85_RS11035	2297645	2297989	ALW85_RS11035-MONOMER
ALW85_RS06190	ALW85_RS06190	1294380	1295672	ALW85_RS06190-MONOMER
ALW85_RS13590	ALW85_RS13590	1295587	1296273	ALW85_RS13590-MONOMER
ALW85_RS09175	ALW85_RS09175	1904523	1906445	ALW85_RS09175-MONOMER
ALW85_RS11040	ALW85_RS11040	2297986	2298231	ALW85_RS11040-MONOMER
ALW85_RS06200	ALW85_RS06200	1296474	1297694	ALW85_RS06200-MONOMER
ALW85_RS06205	ALW85_RS06205	1297688	1298482	ALW85_RS06205-MONOMER
ALW85_RS14195	ALW85_RS14195	1780701	1780874	ALW85_RS14195-MONOMER
ALW85_RS06210	ALW85_RS06210	1298479	1299267	ALW85_RS06210-MONOMER
ALW85_RS06215	ALW85_RS06215	1299264	1300259	ALW85_RS06215-MONOMER
ALW85_RS09180	ALW85_RS09180	1906555	1907655	ALW85_RS09180-MONOMER
ALW85_RS11045	ALW85_RS11045	2298519	2298710	ALW85_RS11045-MONOMER
ALW85_RS06220	ALW85_RS06220	1300720	1301280	ALW85_RS06220-MONOMER
ALW85_RS06225	ALW85_RS06225	1301317	1301793	ALW85_RS06225-MONOMER
ALW85_RS08605	ALW85_RS08605	1780867	1781106	ALW85_RS08605-MONOMER
ALW85_RS06230	ALW85_RS06230	1302050	1302400	ALW85_RS06230-MONOMER
ALW85_RS09185	ALW85_RS09185	1907694	1909139	ALW85_RS09185-MONOMER
ALW85_RS06940	ALW85_RS06940	1460700	1460775	ALW85_RS06940-tRNA
ALW85_RS11050	ALW85_RS11050	2298721	2299177	ALW85_RS11050-MONOMER
ALW85_RS06235	ALW85_RS06235	1302722	1303684	ALW85_RS06235-MONOMER
ALW85_RS06240	ALW85_RS06240	1304195	1304830	ALW85_RS06240-MONOMER
ALW85_RS08610	ALW85_RS08610	1781140	1782381	ALW85_RS08610-MONOMER
ALW85_RS06245	ALW85_RS06245	1305064	1306113	ALW85_RS06245-MONOMER
ALW85_RS06250	ALW85_RS06250	1306210	1307823	ALW85_RS06250-MONOMER
ALW85_RS09190	ALW85_RS09190	1909206	1910687	ALW85_RS09190-MONOMER
ALW85_RS11055	ALW85_RS11055	2299357	2300505	ALW85_RS11055-MONOMER
ALW85_RS06255	ALW85_RS06255	1307957	1310128	ALW85_RS06255-MONOMER
ALW85_RS06260	ALW85_RS06260	1310341	1310817	ALW85_RS06260-MONOMER
ALW85_RS08615	ALW85_RS08615	1782509	1783540	ALW85_RS08615-MONOMER
ALW85_RS11060	ALW85_RS11060	2300670	2301296	ALW85_RS11060-MONOMER
ALW85_RS06265	ALW85_RS06265	1310848	1311408	ALW85_RS06265-MONOMER
ALW85_RS06270	ALW85_RS06270	1311438	1311560	ALW85_RS06270-MONOMER
ALW85_RS09195	ALW85_RS09195	1910773	1912719	ALW85_RS09195-MONOMER
ALW85_RS11065	ALW85_RS11065	2301589	2303139	ALW85_RS11065-MONOMER
ALW85_RS06275	ALW85_RS06275	1311771	1312805	ALW85_RS06275-MONOMER
ALW85_RS06280	ALW85_RS06280	1312807	1314579	ALW85_RS06280-MONOMER
ALW85_RS08620	ALW85_RS08620	1783631	1786309	ALW85_RS08620-MONOMER
ALW85_RS11070	ALW85_RS11070	2303227	2304081	ALW85_RS11070-MONOMER
ALW85_RS06285	ALW85_RS06285	1314576	1315727	ALW85_RS06285-MONOMER
ALW85_RS06290	ALW85_RS06290	1315734	1316858	ALW85_RS06290-MONOMER
ALW85_RS09200	ALW85_RS09200	1912784	1913089	ALW85_RS09200-MONOMER
ALW85_RS11075	ALW85_RS11075	2304125	2305618	ALW85_RS11075-MONOMER
ALW85_RS06300	ALW85_RS06300	1317108	1318049	ALW85_RS06300-MONOMER
ALW85_RS06305	ALW85_RS06305	1318057	1320198	ALW85_RS06305-MONOMER
ALW85_RS08625	ALW85_RS08625	1786263	1787057	ALW85_RS08625-MONOMER
ALW85_RS11085	ALW85_RS11085	2306060	2308258	ALW85_RS11085-MONOMER
ALW85_RS06310	ALW85_RS06310	1320268	1322652	ALW85_RS06310-MONOMER
ALW85_RS10690	ALW85_RS10690	2228016	2228091	ALW85_RS10690-tRNA
ALW85_RS06315	ALW85_RS06315	1322727	1323566	ALW85_RS06315-MONOMER
ALW85_RS09205	ALW85_RS09205	1913145	1913750	ALW85_RS09205-MONOMER
ALW85_RS11090	ALW85_RS11090	2308275	2308958	ALW85_RS11090-MONOMER
ALW85_RS06320	ALW85_RS06320	1323582	1325660	ALW85_RS06320-MONOMER
ALW85_RS06325	ALW85_RS06325	1325996	1326508	ALW85_RS06325-MONOMER
ALW85_RS08630	ALW85_RS08630	1787250	1788014	ALW85_RS08630-MONOMER
ALW85_RS01945	ALW85_RS01945	414084	414170	ALW85_RS01945-tRNA
ALW85_RS06330	ALW85_RS06330	1326587	1327552	ALW85_RS06330-MONOMER
ALW85_RS06335	ALW85_RS06335	1327791	1328939	ALW85_RS06335-MONOMER
ALW85_RS09210	ALW85_RS09210	1913768	1914256	ALW85_RS09210-MONOMER
ALW85_RS11095	ALW85_RS11095	2308958	2310043	ALW85_RS11095-MONOMER
ALW85_RS06340	ALW85_RS06340	1329265	1330395	ALW85_RS06340-MONOMER
ALW85_RS08635	ALW85_RS08635	1788082	1789266	ALW85_RS08635-MONOMER
ALW85_RS11100	ALW85_RS11100	2310169	2310747	ALW85_RS11100-MONOMER
ALW85_RS06345	ALW85_RS06345	1330445	1331056	ALW85_RS06345-MONOMER
ALW85_RS09215	ALW85_RS09215	1914270	1915370	ALW85_RS09215-MONOMER
ALW85_RS13595	ALW85_RS13595	1331070	1331819	ALW85_RS13595-MONOMER
ALW85_RS06360	ALW85_RS06360	1331999	1333018	ALW85_RS06360-MONOMER
ALW85_RS08640	ALW85_RS08640	1789263	1789520	ALW85_RS08640-MONOMER
ALW85_RS11105	ALW85_RS11105	2310856	2312389	ALW85_RS11105-MONOMER
ALW85_RS06365	ALW85_RS06365	1333144	1333407	ALW85_RS06365-MONOMER
ALW85_RS06370	ALW85_RS06370	1333388	1333861	ALW85_RS06370-MONOMER
ALW85_RS09220	ALW85_RS09220	1915393	1917798	ALW85_RS09220-MONOMER
ALW85_RS11110	ALW85_RS11110	2312486	2312899	ALW85_RS11110-MONOMER
ALW85_RS06375	ALW85_RS06375	1333949	1334695	ALW85_RS06375-MONOMER
ALW85_RS06380	ALW85_RS06380	1335222	1335800	ALW85_RS06380-MONOMER
ALW85_RS08645	ALW85_RS08645	1789665	1790585	ALW85_RS08645-MONOMER
ALW85_RS11115	ALW85_RS11115	2313178	2313900	ALW85_RS11115-MONOMER
ALW85_RS06385	ALW85_RS06385	1336037	1337293	ALW85_RS06385-MONOMER
ALW85_RS06390	ALW85_RS06390	1337349	1338453	ALW85_RS06390-MONOMER
ALW85_RS09225	ALW85_RS09225	1917861	1919138	ALW85_RS09225-MONOMER
ALW85_RS11130	ALW85_RS11130	2314607	2315854	ALW85_RS11130-MONOMER
ALW85_RS06395	ALW85_RS06395	1338493	1339620	ALW85_RS06395-MONOMER
ALW85_RS06400	ALW85_RS06400	1339778	1340584	ALW85_RS06400-MONOMER
ALW85_RS08650	ALW85_RS08650	1790664	1792496	ALW85_RS08650-MONOMER
ALW85_RS11135	ALW85_RS11135	2316050	2316637	ALW85_RS11135-MONOMER
ALW85_RS06405	ALW85_RS06405	1340849	1342057	ALW85_RS06405-MONOMER
ALW85_RS06410	ALW85_RS06410	1342060	1343586	ALW85_RS06410-MONOMER
ALW85_RS09230	ALW85_RS09230	1919135	1919611	ALW85_RS09230-MONOMER
ALW85_RS11140	ALW85_RS11140	2316889	2318064	ALW85_RS11140-MONOMER
ALW85_RS06415	ALW85_RS06415	1343601	1344905	ALW85_RS06415-MONOMER
ALW85_RS06420	ALW85_RS06420	1344939	1345394	ALW85_RS06420-MONOMER
ALW85_RS08655	ALW85_RS08655	1792885	1793865	ALW85_RS08655-MONOMER
ALW85_RS11145	ALW85_RS11145	2318109	2320481	ALW85_RS11145-MONOMER
ALW85_RS06430	ALW85_RS06430	1345778	1348447	ALW85_RS06430-MONOMER
ALW85_RS06435	ALW85_RS06435	1348472	1350496	ALW85_RS06435-MONOMER
ALW85_RS09235	ALW85_RS09235	1919620	1920873	ALW85_RS09235-MONOMER
ALW85_RS11150	ALW85_RS11150	2320780	2321874	ALW85_RS11150-MONOMER
ALW85_RS06440	ALW85_RS06440	1350584	1353445	ALW85_RS06440-MONOMER
ALW85_RS06445	ALW85_RS06445	1353501	1355168	ALW85_RS06445-MONOMER
ALW85_RS08660	ALW85_RS08660	1793869	1794345	ALW85_RS08660-MONOMER
ALW85_RS11155	ALW85_RS11155	2321849	2322088	ALW85_RS11155-MONOMER
ALW85_RS06450	ALW85_RS06450	1355234	1356835	ALW85_RS06450-MONOMER
ALW85_RS06455	ALW85_RS06455	1357006	1358508	ALW85_RS06455-MONOMER
ALW85_RS09240	ALW85_RS09240	1920934	1921554	ALW85_RS09240-MONOMER
ALW85_RS11160	ALW85_RS11160	2322115	2323395	ALW85_RS11160-MONOMER
ALW85_RS06460	ALW85_RS06460	1358541	1358756	ALW85_RS06460-MONOMER
ALW85_RS06465	ALW85_RS06465	1358753	1359298	ALW85_RS06465-MONOMER
ALW85_RS08665	ALW85_RS08665	1794525	1797722	ALW85_RS08665-MONOMER
ALW85_RS11165	ALW85_RS11165	2323604	2324113	ALW85_RS11165-MONOMER
ALW85_RS06470	ALW85_RS06470	1359354	1360112	ALW85_RS06470-MONOMER
ALW85_RS14170	ALW85_RS14170	1360294	1360812	ALW85_RS14170-MONOMER
ALW85_RS09245	ALW85_RS09245	1921567	1922043	ALW85_RS09245-MONOMER
ALW85_RS11170	ALW85_RS11170	2324120	2325082	ALW85_RS11170-MONOMER
ALW85_RS06485	ALW85_RS06485	1361520	1362836	ALW85_RS06485-MONOMER
ALW85_RS13605	ALW85_RS13605	1363773	1363928	ALW85_RS13605-MONOMER
ALW85_RS08670	ALW85_RS08670	1797747	1798898	ALW85_RS08670-MONOMER
ALW85_RS02010	ALW85_RS02010	429890	429964	ALW85_RS02010-tRNA
ALW85_RS11175	ALW85_RS11175	2325161	2327458	ALW85_RS11175-MONOMER
ALW85_RS06495	ALW85_RS06495	1363930	1369071	ALW85_RS06495-MONOMER
ALW85_RS06500	ALW85_RS06500	1369145	1371205	ALW85_RS06500-MONOMER
ALW85_RS06505	ALW85_RS06505	1371536	1372180	ALW85_RS06505-MONOMER
ALW85_RS09250	ALW85_RS09250	1922047	1922403	ALW85_RS09250-MONOMER
ALW85_RS11180	ALW85_RS11180	2327531	2328838	ALW85_RS11180-MONOMER
ALW85_RS06510	ALW85_RS06510	1372183	1372563	ALW85_RS06510-MONOMER
ALW85_RS13610	ALW85_RS13610	1372568	1373011	ALW85_RS13610-MONOMER
ALW85_RS11185	ALW85_RS11185	2329016	2329309	ALW85_RS11185-MONOMER
ALW85_RS06515	ALW85_RS06515	1372971	1373336	ALW85_RS06515-MONOMER
ALW85_RS06520	ALW85_RS06520	1373421	1374641	ALW85_RS06520-MONOMER
ALW85_RS09260	ALW85_RS09260	1922605	1922979	ALW85_RS09260-MONOMER
ALW85_RS11190	ALW85_RS11190	2329323	2329940	ALW85_RS11190-MONOMER
ALW85_RS06525	ALW85_RS06525	1374638	1376368	ALW85_RS06525-MONOMER
ALW85_RS11195	ALW85_RS11195	2330053	2330919	ALW85_RS11195-MONOMER
ALW85_RS08675	ALW85_RS08675	1799198	1801303	ALW85_RS08675-MONOMER
ALW85_RS06530	ALW85_RS06530	1376712	1376933	ALW85_RS06530-MONOMER
ALW85_RS11200	ALW85_RS11200	2331124	2331633	ALW85_RS11200-MONOMER
ALW85_RS11205	ALW85_RS11205	2331664	2332008	ALW85_RS11205-MONOMER
ALW85_RS09265	ALW85_RS09265	1922996	1923754	ALW85_RS09265-MONOMER
ALW85_RS13960	ALW85_RS13960	1376991	1377191	ALW85_RS13960-MONOMER
ALW85_RS11210	ALW85_RS11210	2331984	2333312	ALW85_RS11210-MONOMER
ALW85_RS06535	ALW85_RS06535	1377206	1377547	ALW85_RS06535-MONOMER
ALW85_RS11215	ALW85_RS11215	2333465	2334145	ALW85_RS11215-MONOMER
ALW85_RS08680	ALW85_RS08680	1801423	1802694	ALW85_RS08680-MONOMER
ALW85_RS14300	ALW85_RS14300	1377548	1378603	ALW85_RS14300-MONOMER
ALW85_RS11220	ALW85_RS11220	2334165	2334887	ALW85_RS11220-MONOMER
ALW85_RS11225	ALW85_RS11225	2334991	2336478	ALW85_RS11225-MONOMER
ALW85_RS09275	ALW85_RS09275	1923957	1924706	ALW85_RS09275-MONOMER
ALW85_RS06945	ALW85_RS06945	1460827	1460903	ALW85_RS06945-tRNA
ALW85_RS06545	ALW85_RS06545	1378675	1379310	ALW85_RS06545-MONOMER
ALW85_RS11230	ALW85_RS11230	2336578	2337003	ALW85_RS11230-MONOMER
ALW85_RS06555	ALW85_RS06555	1379498	1380726	ALW85_RS06555-MONOMER
ALW85_RS11235	ALW85_RS11235	2337026	2337364	ALW85_RS11235-MONOMER
ALW85_RS06560	ALW85_RS06560	1380822	1381991	ALW85_RS06560-MONOMER
ALW85_RS11240	ALW85_RS11240	2337473	2338129	ALW85_RS11240-MONOMER
ALW85_RS11245	ALW85_RS11245	2338233	2339414	ALW85_RS11245-MONOMER
ALW85_RS06565	ALW85_RS06565	1382230	1383717	ALW85_RS06565-MONOMER
ALW85_RS09280	ALW85_RS09280	1924706	1925977	ALW85_RS09280-MONOMER
ALW85_RS06570	ALW85_RS06570	1383968	1385011	ALW85_RS06570-MONOMER
ALW85_RS11250	ALW85_RS11250	2339500	2340728	ALW85_RS11250-MONOMER
ALW85_RS11260	ALW85_RS11260	2340776	2342554	ALW85_RS11260-MONOMER
ALW85_RS06575	ALW85_RS06575	1385102	1385485	ALW85_RS06575-MONOMER
ALW85_RS08685	ALW85_RS08685	1802696	1803646	ALW85_RS08685-MONOMER
ALW85_RS11265	ALW85_RS11265	2342559	2343827	ALW85_RS11265-MONOMER
ALW85_RS11270	ALW85_RS11270	2343889	2344563	ALW85_RS11270-MONOMER
ALW85_RS06580	ALW85_RS06580	1385550	1386059	ALW85_RS06580-MONOMER
ALW85_RS09285	ALW85_RS09285	1926074	1927504	ALW85_RS09285-MONOMER
ALW85_RS06585	ALW85_RS06585	1386112	1386501	ALW85_RS06585-MONOMER
ALW85_RS11275	ALW85_RS11275	2344759	2345202	ALW85_RS11275-MONOMER
ALW85_RS06590	ALW85_RS06590	1386498	1386725	ALW85_RS06590-MONOMER
ALW85_RS11280	ALW85_RS11280	2345214	2346086	ALW85_RS11280-MONOMER
ALW85_RS11285	ALW85_RS11285	2346083	2346919	ALW85_RS11285-MONOMER
ALW85_RS09290	ALW85_RS09290	1927535	1928311	ALW85_RS09290-MONOMER
ALW85_RS06595	ALW85_RS06595	1387018	1387236	ALW85_RS06595-MONOMER
ALW85_RS11290	ALW85_RS11290	2346926	2347177	ALW85_RS11290-MONOMER
ALW85_RS11295	ALW85_RS11295	2347387	2348577	ALW85_RS11295-MONOMER
ALW85_RS06600	ALW85_RS06600	1387552	1387758	ALW85_RS06600-MONOMER
ALW85_RS08690	ALW85_RS08690	1803782	1804285	ALW85_RS08690-MONOMER
ALW85_RS06605	ALW85_RS06605	1387893	1388564	ALW85_RS06605-MONOMER
ALW85_RS11300	ALW85_RS11300	2348703	2351255	ALW85_RS11300-MONOMER
ALW85_RS11125	ALW85_RS11125	2314468	2314560	ALW85_RS11125-tRNA
ALW85_RS11305	ALW85_RS11305	2351482	2354949	ALW85_RS11305-MONOMER
ALW85_RS06615	ALW85_RS06615	1388563	1389791	ALW85_RS06615-MONOMER
ALW85_RS09295	ALW85_RS09295	1928318	1930066	ALW85_RS09295-MONOMER
ALW85_RS06620	ALW85_RS06620	1389809	1390222	ALW85_RS06620-MONOMER
ALW85_RS06625	ALW85_RS06625	1390389	1391570	ALW85_RS06625-MONOMER
ALW85_RS11310	ALW85_RS11310	2355232	2356335	ALW85_RS11310-MONOMER
ALW85_RS02110	ALW85_RS02110	451457	451541	ALW85_RS02110-tRNA
ALW85_RS06630	ALW85_RS06630	1391628	1392515	ALW85_RS06630-MONOMER
ALW85_RS11315	ALW85_RS11315	2356374	2358671	ALW85_RS11315-MONOMER
ALW85_RS06635	ALW85_RS06635	1392595	1393296	ALW85_RS06635-MONOMER
ALW85_RS09300	ALW85_RS09300	1930189	1930689	ALW85_RS09300-MONOMER
ALW85_RS11325	ALW85_RS11325	2358631	2359506	ALW85_RS11325-MONOMER
ALW85_RS11330	ALW85_RS11330	2359503	2359937	ALW85_RS11330-MONOMER
ALW85_RS06640	ALW85_RS06640	1393782	1394186	ALW85_RS06640-MONOMER
ALW85_RS08695	ALW85_RS08695	1804272	1804718	ALW85_RS08695-MONOMER
ALW85_RS06645	ALW85_RS06645	1394337	1396721	ALW85_RS06645-MONOMER
