Reaction,Complexes
DADK,SYNPCC7942_2213-MONOMER_mod_mg2(1)
G1SAT,SYNPCC7942_0645-MONOMER_mod_pydx5p(1)
UAAGDS,SYNPCC7942_1484-MONOMER
HEX1,SYNPCC7942_0221-MONOMER
URIDK2r,SYNPCC7942_0093-MONOMER_mod_mg2(1)
CHPHYS,SYNPCC7942_2084-MONOMER
PIuabcpp,CPLX_PIuabcpp-0
ARGDHpp,SYNPCC7942_0946-MONOMER
PHETA1,SYNPCC7942_1030-MONOMER_mod_pydx5p(1)
PFK,SYNPCC7942_0592-MONOMER_mod_mg2(1)
DMPPS_syn,SYNPCC7942_0073-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
ANS2,CPLX490-3582
3OAS160,SYNPCC7942_0537-MONOMER
ACHBSb,CPLX_ACHBSb-0
PC20M,SYNPCC7942_1853-MONOMER
ADSS,SYNPCC7942_2409-MONOMER_mod_mg2(1)
THRPDC,SYNPCC7942_1109-MONOMER
MPOMOR_1,SYNPCC7942_1907-MONOMER
IPPMIa,CPLX490-68
SPMS,SYNPCC7942_0628-MONOMER
BPNT,SYNPCC7942_0173-MONOMER_mod_mg2(1) OR SYNPCC7942_0965-MONOMER
ICDHyr,SYNPCC7942_1719-MONOMER_mod_mn2(1) OR SYNPCC7942_1719-MONOMER_mod_mg2(1)
TMDS3,SYNPCC7942_1044-MONOMER
GLYOX_1,SYNPCC7942_0638-MONOMER_mod_ni2(1)
MTRI,SYNPCC7942_1992-MONOMER
CTPS2,SYNPCC7942_1954-MONOMER_mod_mg2(1)
GTHS,SYNPCC7942_2324-MONOMER_mod_mg2(1)
AHSERL2_1,SYNPCC7942_0370-MONOMER_mod_pydx5p(1)
PEPC,SYNPCC7942_2252-MONOMER_mod_mg2(1)
CHORM,SYNPCC7942_1915-MONOMER
NTRARf2,SYNPCC7942_1235-MONOMER
G6PDA,SYNPCC7942_1103-MONOMER
MPML,CPLX490-5
Nat_Kpp,CPLX_Nat_Kpp-0
PDH,CPLX_PDH-0
TPI,SYNPCC7942_1261-MONOMER
E4PD,SYNPCC7942_0245-MONOMER OR SYNPCC7942_1939-MONOMER
GAPD,SYNPCC7942_0245-MONOMER OR SYNPCC7942_1939-MONOMER
CPPPGO,SYNPCC7942_0674-MONOMER_mod_mn2(1)
PRMICI,SYNPCC7942_1829-MONOMER
CAT,SYNPCC7942_1656-MONOMER_mod_pheme(1)
GLUR,SYNPCC7942_2361-MONOMER
OCBT,SYNPCC7942_2514-MONOMER
GLGC,SYNPCC7942_0603-MONOMER_mod_mg2(1)
PYK,SYNPCC7942_0098-MONOMER_mod_mg2(1)_mod_k(1) OR SYNPCC7942_0098-MONOMER_mod_mn2(1)_mod_k(1)
CA2t2pp,SYNPCC7942_0023-MONOMER
ALAR,SYNPCC7942_2201-MONOMER
SULR_2,SYNPCC7942_0019-MONOMER
ADCS,SYNPCC7942_1334-MONOMER
UGMDDS,SYNPCC7942_1841-MONOMER
GLCDBRAN3,CPLX_GLCDBRAN3-0
IG3PS,CPLX490-103
RPI,SYNPCC7942_0584-MONOMER
NAt3pp,SYNPCC7942_2359-MONOMER OR SYNPCC7942_0811-MONOMER OR SYNPCC7942_1264-MONOMER OR SYNPCC7942_0546-MONOMER OR SYNPCC7942_0307-MONOMER OR SYNPCC7942_2394-MONOMER OR SYNPCC7942_2186-MONOMER
GLYCLTDx,CPLX490-25 OR SYNPCC7942_0567-MONOMER
FMNRy_1,SYNPCC7942_0543-MONOMER
GHMT2r,SYNPCC7942_0282-MONOMER
OPMEACPD,SYNPCC7942_0930-MONOMER
OPMEACPR,SYNPCC7942_0684-MONOMER
SPP,SYNPCC7942_0808-MONOMER
AGPAT160,SYNPCC7942_1457-MONOMER
AGPATACP_HDE_PALM,SYNPCC7942_1457-MONOMER
BTS6,CPLX_BTS6-0
QUERT,SYNPCC7942_0455-MONOMER_mod_zn2(6)
PMEACPE,SYNPCC7942_0028-MONOMER
G3PAT160,CPLX_G3PAT160-0
GLUDGE_HDE_HDE,SYNPCC7942_0861-MONOMER
G3PAT161,CPLX_G3PAT160-0
G3PAT1819Z_1,CPLX_G3PAT160-0
EPMEACPR,SYNPCC7942_0126-MONOMER
GLUDGE_OLE_HDE,SYNPCC7942_0861-MONOMER
GLUDGE_OLE_PALM,SYNPCC7942_0861-MONOMER
GLUDGE_HDE_PALM,SYNPCC7942_0861-MONOMER
AGPAT161,SYNPCC7942_1457-MONOMER
AGPATACP_OLE_HDE,SYNPCC7942_1457-MONOMER
AGPATACP_OLE_PALM,SYNPCC7942_1457-MONOMER
GLUDGS_OLE_HDE,SYNPCC7942_1083-MONOMER
GLUDGS_OLE_PALM,SYNPCC7942_1083-MONOMER
GLUDGS_HDE_PALM,SYNPCC7942_1083-MONOMER
GLUDGS_HDE_HDE,SYNPCC7942_1083-MONOMER
TYRTRS,SYNPCC7942_2570-MONOMER
DAGK160,SYNPCC7942_0401-MONOMER
DAGK_HDE_PALM,SYNPCC7942_0401-MONOMER
DAGK161,SYNPCC7942_0401-MONOMER
SQDGS_PALM_PALM,SYNPCC7942_0579-MONOMER
SQDGS_HDE_PALM,SYNPCC7942_0579-MONOMER
PGPS_OLE_PALM,SYNPCC7942_1825-MONOMER_mod_mg2(1)
DGDGS_HDE_PALM,SYNPCC7942_0986-MONOMER
DGDGS_HDE_HDE,SYNPCC7942_0986-MONOMER
DGDGS_OLE_HDE,SYNPCC7942_0986-MONOMER
DGDGS_OLE_PALM,SYNPCC7942_0986-MONOMER
CDPDAGS_OLE_PALM,SYNPCC7942_0394-MONOMER
GLNTRS,CPLX_GLNTRS-0
METTRS,SYNPCC7942_1142-MONOMER_mod_zn2(2)
SERTRS,SYNPCC7942_0449-MONOMER_mod_mg2(1)
PROTRS,SYNPCC7942_1959-MONOMER
GLYTRS,CPLX490-33
CYSTRS,SYNPCC7942_1662-MONOMER_mod_zn2(1)
ARGTRS,SYNPCC7942_1577-MONOMER_mod_mg2(1)
TRPTRS,SYNPCC7942_1308-MONOMER_mod_mg2(1)
HISTRS,SYNPCC7942_2263-MONOMER_mod_mg2(4)
PHETRS,CPLX490-27_mod_mg2(1)
ASNTRS,SYNPCC7942_0830-MONOMER
ASPTRS,SYNPCC7942_1313-MONOMER
UDPGLDC,SYNPCC7942_1149-MONOMER
AGTi,SYNPCC7942_2160-MONOMER
DBTS,SYNPCC7942_0030-MONOMER_mod_mg2(1)
THRTRS,SYNPCC7942_2606-MONOMER_mod_zn2(1)
LEUTRS,SYNPCC7942_1920-MONOMER
ILETRS,SYNPCC7942_2437-MONOMER_mod_zn2(2)
LYSTRS,SYNPCC7942_2415-MONOMER
AOXSr2,SYNPCC7942_0027-MONOMER
AMAOTr,SYNPCC7942_0031-MONOMER_mod_pydx5p(1)
LIPOS2,CPLX_LIPOS2-0
ALATRS,SYNPCC7942_0876-MONOMER_mod_zn2(4)
VALTRS,SYNPCC7942_0587-MONOMER_mod_mg2(1)
FMETTRS,SYNPCC7942_2110-MONOMER_mod_mg2(1)_mod_k(1)
BACCL,SYNPCC7942_0345-MONOMER
BTNPL2,SYNPCC7942_0345-MONOMER
LIPAMPL_1,SYNPCC7942_1411-MONOMER
LIPOCT,SYNPCC7942_0542-MONOMER_mod_4fe4s(2) OR SYNPCC7942_1507-MONOMER
LIPATPT_1,SYNPCC7942_1411-MONOMER
ZXANHX,SYNPCC7942_0680-MONOMER
CPH4S,SYNPCC7942_1953-MONOMER
OGMEACPR,SYNPCC7942_0684-MONOMER
CDGS,SYNPCC7942_1332-MONOMER
CCGS,SYNPCC7942_1333-MONOMER
CDGR,SYNPCC7942_1844-MONOMER
PLYCOI,SYNPCC7942_1246-MONOMER OR SYNPCC7942_1723-MONOMER OR SYNPCC7942_0970-MONOMER
SAMTRI,SYNPCC7942_2348-MONOMER
EPXQR,SYNPCC7942_0530-MONOMER_mod_adocbl(1) OR SYNPCC7942_0530-MONOMER_mod_4fe4s(2)
UPPRT,SYNPCC7942_1715-MONOMER
ZCARDS,SYNPCC7942_1512-MONOMER
UDPGD,SYNPCC7942_0973-MONOMER
GMAND,SYNPCC7942_1342-MONOMER_mod_nadp(1)
GFUCS,SYNPCC7942_1700-MONOMER
NADDP,SYNPCC7942_0205-MONOMER
CDPGLC46DH,SYNPCC7942_0061-MONOMER
AACPS6,SYNPCC7942_0918-MONOMER_mod_mg2(1)
ALDR18,SYNPCC7942_1594-MONOMER
ALDDC17,SYNPCC7942_1593-MONOMER
ALCD19,SYNPCC7942_2285-MONOMER OR SYNPCC7942_1653-MONOMER
THZT,SYNPCC7942_1057-MONOMER_mod_mg2(1)
PHYPQOX,SYNPCC7942_1983-MONOMER
CXANHX,SYNPCC7942_0680-MONOMER
OGMEACPS,SYNPCC7942_0537-MONOMER
A5PISO,SYNPCC7942_2291-MONOMER
KDOPS,SYNPCC7942_2289-MONOMER
KDOPP,SYNPCC7942_2288-MONOMER_mod_mg2(1)
KDOCT2,SYNPCC7942_2290-MONOMER_mod_mg2(1)
EGMEACPR,SYNPCC7942_0126-MONOMER
DXYTST,SYNPCC7942_0576-MONOMER
UAG2E,SYNPCC7942_0552-MONOMER_mod_nad(1)
OANTS,CPLX_OANTS-0
ACGAMT,SYNPCC7942_0281-MONOMER_mod_mg2(1)
PFOR,SYNPCC7942_2384-MONOMER_mod_thmpp(1)
ACMAMT,SYNPCC7942_1651-MONOMER
ICLIPAabcpp,SYNPCC7942_0082-MONOMER_mod_mg2(1)
ICLIPAS,CPLX_ICLIPAS-0
MOAT_1,CPLX_MOAT_1-0
MPTG,CPLX_MPTG-0
MPTG2,CPLX_MPTG-0
UAGPT3,SYNPCC7942_2312-MONOMER
GLYCOX1,SYNPCC7942_2406-MONOMER
UM4PL,SYNPCC7942_1741-MONOMER_mod_mg2(1)
UM3PL,SYNPCC7942_1741-MONOMER_mod_mg2(1)
PAPPT3,SYNPCC7942_0152-MONOMER
OANTIabcpp,CPLX_OANTIabcpp-0
OANTILpp,CPLX_OANTIabcpp-0
MDDCP1pp,SYNPCC7942_1672-MONOMER OR SYNPCC7942_1934-MONOMER
MDDCP2pp,SYNPCC7942_1672-MONOMER OR SYNPCC7942_1934-MONOMER
STACPSI,SYNPCC7942_0240-MONOMER
UDCPDP,SYNPCC7942_1967-MONOMER
MLTGY1pp,SYNPCC7942_0392-MONOMER
ETCPC,CPLX_ETCPC-0
GLYCOX2,SYNPCC7942_2406-MONOMER
NO2tabcpp,CPLX_CYNTtabcpp-0
MLTGY2pp,SYNPCC7942_0392-MONOMER
MLTGY3pp,SYNPCC7942_0392-MONOMER
MLTGY4pp,SYNPCC7942_0392-MONOMER
AGM4PA,SYNPCC7942_2360-MONOMER
AM3PA,SYNPCC7942_2360-MONOMER
AM4PA,SYNPCC7942_2360-MONOMER
MALCOAMT,SYNPCC7942_0029-MONOMER
AGM3PApp,SYNPCC7942_2134-MONOMER
AGM4PApp,SYNPCC7942_2134-MONOMER
UM4PCP,SYNPCC7942_1963-MONOMER
MDRPD,SYNPCC7942_1993-MONOMER
AM4PCP,SYNPCC7942_1963-MONOMER
4PCP,SYNPCC7942_1963-MONOMER
AGM4PCP,SYNPCC7942_1963-MONOMER
AGMH,SYNPCC7942_0354-MONOMER
AGM3PH,SYNPCC7942_0354-MONOMER
ENOPH,SYNPCC7942_1994-MONOMER
QULNS,SYNPCC7942_1448-MONOMER_mod_4fe4s(1)
AGM4PH,SYNPCC7942_0354-MONOMER
LADGMDH,SYNPCC7942_1581-MONOMER
ILETA,SYNPCC7942_1029-MONOMER_mod_pydx5p(6) OR SYNPCC7942_1029-MONOMER_mod_pydx5p(1)
ALAGLUE,SYNPCC7942_2373-MONOMER
CELLSYN,CPLX_CELLSYN-0
ALAALAabcpp,CPLX_ALAALAabcpp-0
LEUTA,SYNPCC7942_1029-MONOMER_mod_pydx5p(6) OR SYNPCC7942_1029-MONOMER_mod_pydx5p(1)
ARD,SYNPCC7942_0608-MONOMER
VALTA,SYNPCC7942_1029-MONOMER_mod_pydx5p(6) OR SYNPCC7942_1029-MONOMER_mod_pydx5p(1)
NDPK3,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
NDPK6,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
NDPK1,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
4PEPTabcpp,CPLX_ALAALAabcpp-0
ALAALAD,SYNPCC7942_0432-MONOMER
ADPGLC,SYNPCC7942_2271-MONOMER
NDPK8,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
UNK3,SYNPCC7942_1794-MONOMER
NDPK5,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
DALAabcpp,CPLX_ALAALAabcpp-0
NDPK4,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
ZISO,SYNPCC7942_1979-MONOMER
NDPK2,SYNPCC7942_2497-MONOMER_mod_mg2(1) OR SYNPCC7942_2497-MONOMER_mod_mn2(1) OR SYNPCC7942_2497-MONOMER_mod_ca2(1)
3OAR180,SYNPCC7942_0684-MONOMER
3OAR140,SYNPCC7942_0684-MONOMER
PAPA160,SYNPCC7942_0775-MONOMER
PHEOASE,SYNPCC7942_2532-MONOMER
PAPA_HDE_PALM,SYNPCC7942_0775-MONOMER
PAPA161,SYNPCC7942_0775-MONOMER
PAPA_OLE_HDE,SYNPCC7942_0775-MONOMER
ACGK,SYNPCC7942_1496-MONOMER
MCTP2App,SYNPCC7942_0482-MONOMER OR SYNPCC7942_0580-MONOMER
MCTP1App,SYNPCC7942_0482-MONOMER OR SYNPCC7942_0580-MONOMER
MCTP1Bpp,SYNPCC7942_0482-MONOMER OR SYNPCC7942_0580-MONOMER
LEUabcpp,CPLX_LEUabcpp-0
ACLSa,CPLX_ACHBSb-0
SULabcpp,CPLX_SULabcpp-0 OR CPLX_SULabcpp-1
PAPA_OLE_PALM,SYNPCC7942_0775-MONOMER
TYRTA,SYNPCC7942_2545-MONOMER
ACLSb,CPLX_ACHBSb-0
PHEOX_1,SYNPCC7942_2164-MONOMER
OPMEACPS,SYNPCC7942_0537-MONOMER
EAR100y,SYNPCC7942_0126-MONOMER
EHGLAT,SYNPCC7942_2545-MONOMER
KAS15,SYNPCC7942_1455-MONOMER
FALDH2,SYNPCC7942_0459-MONOMER_mod_zn2(1)
PHYTK,SYNPCC7942_1043-MONOMER
NDH_1_4_um_copy2,CPLX_NDH_1_4_um_copy2-0
KARI_1,SYNPCC7942_1552-MONOMER_mod_mg2(1)
3HAD120,SYNPCC7942_0930-MONOMER
OGMEACPD,SYNPCC7942_0930-MONOMER
ACCOAC,CPLX490-3538_mod_btn(1)
ASPO5,SYNPCC7942_1881-MONOMER_mod_fad(1)
PTHPS,SYNPCC7942_1184-MONOMER
CITCIa,CPLX490-68
DAGK_OLE_HDE,SYNPCC7942_0401-MONOMER
DAGK_OLE_PALM,SYNPCC7942_0401-MONOMER
3HAD100,SYNPCC7942_0930-MONOMER
PNTK,SYNPCC7942_1808-MONOMER
3OAR120,SYNPCC7942_0684-MONOMER
3OAR60,SYNPCC7942_0684-MONOMER
3OAR100,SYNPCC7942_0684-MONOMER
3OAR80,SYNPCC7942_0684-MONOMER
ALCD1,SYNPCC7942_2285-MONOMER OR SYNPCC7942_1653-MONOMER
NDH_1_1_um_copy1,CPLX_NDH_1_1_um_copy1-0
NDH_1_4_um_copy1,CPLX_NDH_1_4_um_copy1-0
PCHLDA430,SYNPCC7942_2503-MONOMER
SFGTHi,SYNPCC7942_0458-MONOMER
PCHLDA650,SYNPCC7942_2503-MONOMER
GGCLUT2,SYNPCC7942_1135-MONOMER
SPR,SYNPCC7942_1819-MONOMER
OPAH,SYNPCC7942_2390-MONOMER
ACGAMK,SYNPCC7942_2111-MONOMER
AMANAPEr,SYNPCC7942_2464-MONOMER
AGDC,SYNPCC7942_0440-MONOMER_mod_zn2(1)
ANHMK,SYNPCC7942_1093-MONOMER_mod_mg2(1)
RNDR4,SYNPCC7942_1609-MONOMER
TRPS2,CPLX490-55_mod_pydx5p(1)
PSICSum,CPLX_PSIum-0
NAD_H2,CPLX_NAD_H2-0
PPND,SYNPCC7942_0660-MONOMER
CBFCum,CPLX_CBFCum-0
ACM6PH,SYNPCC7942_2577-MONOMER
SUCR,SYNPCC7942_0397-MONOMER
CLt3_1pp,CPLX_CLt3_1pp-0
Ktu,SYNPCC7942_1233-MONOMER
THBTGT,SYNPCC7942_1918-MONOMER
FDH6,SYNPCC7942_2387-MONOMER
PCXHtpp,SYNPCC7942_0991-MONOMER
THISAT,CPLX_THISAT-0
PSIIum,CPLX_PSIIum-0 OR CPLX_PSIIum-1
ATPSum,CPLX_ATPSum-0
CYSDES,CPLX_CYSDES-0
NO3abcpp,CPLX490-3491
GLNabcpp,CPLX490-3633
GLNS,SYNPCC7942_0169-MONOMER OR SYNPCC7942_2296-MONOMER OR CPLX490-3598_mod_mn2(1)
MDDEP1pp,SYNPCC7942_0138-MONOMER OR SYNPCC7942_0344-MONOMER OR SYNPCC7942_1934-MONOMER
THII,CPLX_THISAT-0
SHS1,CPLX_SHS1-0
PSIICSum,CPLX_PSIIum-0 OR CPLX_PSIIum-1
NDH_1_1_um_copy2,CPLX_NDH_1_1_um_copy2-0
ASNS1,CPLX_ASNS1-0
MDDCP3pp,SYNPCC7942_1672-MONOMER OR SYNPCC7942_1934-MONOMER
MDDCP4pp,SYNPCC7942_1672-MONOMER OR SYNPCC7942_1934-MONOMER
MDDCP5pp,SYNPCC7942_1672-MONOMER OR SYNPCC7942_1934-MONOMER
MDDEP2pp,SYNPCC7942_0138-MONOMER OR SYNPCC7942_0344-MONOMER OR SYNPCC7942_1934-MONOMER
MDDEP3pp,SYNPCC7942_0138-MONOMER OR SYNPCC7942_0344-MONOMER OR SYNPCC7942_1934-MONOMER
MDDEP4pp,SYNPCC7942_0138-MONOMER OR SYNPCC7942_0344-MONOMER OR SYNPCC7942_1934-MONOMER
MNHNAtpp,CPLX_MNHNAtpp-0
