,query,evalue
BSU30200,S0766,7.630000000000001e-59
BSU30210,S0769,1.2400000000000001e-29
BSU30230,S0765,7.58e-79
BSU30260,S3322,1.11e-59
BSU30300,S3626,2.28e-147
BSU30320,S0661,0.0
BSU30480,S3469,4.41e-78
BSU30510,S1466,3.21e-15
BSU30520,S3535,3.38e-38
BSU30530,S0347,2.7500000000000002e-163
BSU30540,S0630,1.02e-49
BSU30550,S3137,0.0
BSU30560,S4341,6.62e-170
BSU30670,S2901,2.1500000000000002e-32
BSU30740,S1966,7.87e-30
BSU30760,S1965,4.16e-67
BSU30770,S1964,5.72e-37
BSU30800,S2475,7.72e-140
BSU30810,S2476,3.56e-27
BSU30820,S2477,4.11e-71
BSU30830,S2478,7.45e-35
BSU30880,S4105,3.0800000000000003e-22
BSU30940,S4312,0.0
BSU30950,S4311,5.12e-99
BSU30970,S4310,2.3000000000000002e-99
BSU30980,S4308,2.3e-175
BSU31050,S4141,1.7e-69
BSU31120,S1165,8.94e-25
BSU31150,S3303,1.1100000000000001e-80
BSU31170,S3334,1.43e-106
BSU31180,S3768,0.0
BSU31190,S3770,3.16e-40
BSU31200,S3767,1.34e-123
BSU31210,S1568,2.57e-45
BSU31250,S1485,2.68e-37
BSU31280,S3581,4.82e-13
BSU31300,S4533,1.52e-39
BSU31350,S3551,7.33e-13
BSU31370,S3258,1.38e-87
BSU31400,S0520,5.31e-50
BSU31440,S1779,1.9199999999999998e-82
BSU31520,S3632,4.99e-118
BSU31530,S3631,4.22e-66
BSU31600,S2489,2.0099999999999999e-60
BSU31630,S2488,2.04e-28
BSU31670,S1848,1.53e-32
BSU31800,S2686,9.77e-35
BSU31930,S1756,8.98e-41
BSU31960,S0504,0.0
BSU31970,S0515,1.04e-98
BSU31980,S0514,1.0900000000000001e-167
BSU32000,S0516,3.74e-66
BSU32050,S4490,6.0900000000000005e-86
BSU32160,S0151,6.580000000000001e-27
BSU32170,S3869,3.9599999999999996e-55
BSU32180,S2375,7.19e-112
BSU32240,S0003,2.61e-28
BSU32250,S0004,5.77e-14
BSU32330,S0675,1.39e-102
BSU32460,S2114,3.88e-21
BSU32470,S3070,6.19e-33
BSU32480,S3068,2.69e-89
BSU32530,S0458,1.15e-127
BSU32560,S4369,1.14e-63
BSU32570,S4370,1.17e-35
BSU32580,S1401,1.33e-42
BSU32590,S4293,2.36e-35
BSU32610,S4373,1.19e-41
BSU32670,S1845,6.76e-126
BSU32680,S2748,3.01e-16
BSU32690,S1842,5.7600000000000004e-145
BSU32710,S1844,6.32e-91
BSU32730,S0190,7.13e-37
BSU32740,S0191,4.19e-45
BSU32750,S0192,2.01e-111
BSU32800,S3089,3.59e-38
BSU32810,S4234,6.41e-13
BSU32830,S3831,2.43e-115
BSU32940,S0508,5.14e-100
BSU33040,S1765,0.0
BSU33080,S2053,2.52e-40
BSU33090,S1309,8.039999999999999e-23
BSU33170,S1279,1.82e-39
BSU33180,S0153,8.250000000000001e-27
BSU33270,S0879,1.05e-80
BSU33330,S1758,6.93e-62
BSU33350,S1619,5.07e-18
BSU33380,S0549,3.38e-44
BSU33390,S0548,5.08e-36
BSU33400,S3260,3.44e-79
BSU33420,S3592,1.48e-99
BSU33430,S2972,0.0
BSU33440,S2973,5.28e-175
BSU33460,S4083,9.29e-22
BSU33490,S4276,3.05e-120
BSU33500,S0436,0.0
BSU33530,S1781,2.64e-93
BSU33550,S4386,1.71e-11
BSU33600,S2857,1.87e-41
BSU33610,S4602,4.36e-175
BSU33690,S4656,1.05e-33
BSU33710,S2345,1.04e-22
BSU33720,S2342,1.18e-33
BSU33830,S2343,9.089999999999999e-90
BSU33850,S1327,1.57e-34
BSU33900,S2988,0.0
BSU33910,S4117,6.02e-175
BSU33920,S3750,8.39e-62
BSU33930,S3111,1.8200000000000003e-117
BSU33940,S1559,8.54e-138
BSU33960,S3557,1.0199999999999999e-104
BSU33980,S3418,2.51e-125
BSU34030,S0279,3.67e-39
BSU34040,S0280,0.0
BSU34050,S0281,8.46e-90
BSU34140,S3558,2.1499999999999997e-42
BSU34150,S3559,1.2400000000000001e-57
BSU34160,S3560,2.3299999999999997e-40
BSU34180,S0112,1.63e-25
BSU34190,S4126,0.0
BSU34200,S3460,8.240000000000001e-73
BSU34250,S2233,4.71e-38
BSU34430,S3048,1.14e-11
BSU34440,S4573,3.68e-13
BSU34500,S4571,1.06e-20
BSU34540,S0388,3.03e-100
BSU34550,S1406,1.38e-62
BSU34570,S1405,1.21e-71
BSU34620,S0348,6.889999999999999e-67
BSU34660,S1293,3.32e-104
BSU34680,S4182,3.22e-101
BSU34740,S2616,7.670000000000001e-21
BSU34760,S0771,8.88e-36
BSU34770,S3463,4.03e-72
BSU34790,S0888,1.6599999999999997e-67
BSU34860,S2209,4.99e-53
BSU34870,S2208,3.75e-80
BSU34880,S2207,4.53e-45
BSU34890,S2206,8.88e-34
BSU34900,S2205,8.85e-52
BSU34910,S2203,5.97e-90
BSU34920,S2202,3.0200000000000002e-22
BSU34970,S4359,9.510000000000002e-21
BSU34990,S3036,2.7200000000000004e-27
BSU35010,S0627,2.2e-44
BSU35020,S0626,9.249999999999999e-61
BSU35030,S0580,3.44e-38
BSU35160,S3583,0.0
BSU35170,S0770,0.0
BSU35240,S1511,1.01e-30
BSU35250,S4283,3.88e-19
BSU35260,S4282,2.32e-68
BSU35290,S3076,1.35e-115
BSU35300,S0097,0.0
BSU35310,S3461,1.59e-12
BSU35330,S2064,1.69e-16
BSU35340,S2063,8.32e-15
BSU35360,S2062,9.909999999999999e-38
BSU35370,S2910,3.23e-17
BSU35490,S2407,2.0699999999999998e-42
BSU35510,S3828,5.04e-22
BSU35530,S3902,1.79e-32
BSU35600,S2232,4.25e-77
BSU35620,S3025,2.66e-26
BSU35660,S3900,1.6200000000000002e-129
BSU35670,S1322,2.4100000000000003e-75
BSU35740,S3298,3.69e-12
BSU35750,S3891,6.12e-33
BSU35830,S3138,5.88e-96
BSU35860,S1815,2.25e-24
BSU35920,S3932,4.08e-43
BSU35930,S3939,2.05e-38
BSU35940,S2363,5.979999999999999e-138
BSU35950,S3934,1.75e-103
BSU36020,S1748,1.04e-53
BSU36160,S2812,1.83e-37
BSU36170,S3665,7.28e-25
BSU36230,S3899,1.1099999999999999e-41
BSU36250,S2248,1.1e-37
BSU36290,S3851,7.6299999999999995e-25
BSU36300,S4319,1.35e-36
BSU36370,S0173,6.58e-44
BSU36490,S1084,1.86e-13
BSU36510,S0402,9.609999999999999e-112
BSU36520,S2772,3.1699999999999998e-28
BSU36530,S0837,1.62e-18
BSU36560,S1901,4.92e-17
BSU36590,S1336,3.2900000000000003e-65
BSU36700,S0772,9.23e-52
BSU36710,S3777,7.82e-27
BSU36760,S3447,2.69e-136
BSU36800,S3957,8.859999999999999e-24
BSU36810,S3956,0.0
BSU36820,S3955,3.0100000000000003e-65
BSU36830,S3954,0.0
BSU36840,S3953,6.53e-13
BSU36870,S3950,3.28e-20
BSU36890,S2691,1.47e-76
BSU36900,S2770,9.06e-168
BSU36940,S1520,1.43e-14
BSU36950,S3538,7.42e-22
BSU37000,S1299,4.9300000000000004e-32
BSU37010,S1298,4.07e-124
BSU37020,S0180,4.7e-56
BSU37060,S1324,3.65e-16
BSU37070,S3733,1.55e-19
BSU37080,S3903,6.509999999999999e-172
BSU37090,S3744,2.26e-110
BSU37110,S0818,1.2500000000000001e-37
BSU37120,S2284,5.67e-75
BSU37150,S2989,0.0
BSU37250,S1314,8.129999999999999e-40
BSU37270,S1312,0.0
BSU37280,S1311,0.0
BSU37320,S1310,1.78e-19
BSU37330,S2007,1.68e-41
BSU37490,S3129,1.4599999999999998e-45
BSU37500,S0120,1.07e-69
BSU37510,S0144,1.33e-66
BSU37560,S1630,0.0
BSU37570,S3930,2.71e-35
BSU37630,S0806,7.88e-11
BSU37650,S2371,6.63e-44
BSU37660,S2508,5.2199999999999997e-82
BSU37760,S2370,1.21e-128
BSU37810,S2223,6.79e-11
BSU37820,S2226,6.189999999999999e-48
BSU37830,S3898,8.489999999999999e-106
BSU37840,S3897,6.72e-66
BSU37890,S2465,5.2200000000000004e-105
BSU37930,S3016,3.5e-15
BSU37970,S2815,3.29e-82
BSU38040,S2470,3.06e-97
BSU38060,S4377,3.24e-29
BSU38110,S0847,1.31e-60
BSU38150,S0376,3.0900000000000002e-56
BSU38200,S0555,1.97e-96
BSU38240,S3594,2.2000000000000002e-156
BSU38260,S1091,5.93e-80
BSU38270,S1090,1.96e-62
BSU38290,S3670,7.71e-20
BSU38300,S2291,8.05e-48
BSU38320,S2355,1.94e-14
BSU38360,S1035,1.77e-56
BSU38370,S1810,4.36e-11
BSU38430,S4102,8.66e-14
BSU38490,S3739,1.08e-18
BSU38560,S1611,2.2200000000000002e-166
BSU38570,S1607,6.54e-22
BSU38590,S1605,1.64e-18
BSU38720,S4589,1.9600000000000002e-26
BSU38730,S0886,1.1700000000000001e-79
BSU38740,S0887,7.79e-81
BSU38750,S0576,1.67e-64
BSU38760,S0577,5.19e-106
BSU38800,S0129,2.29e-20
BSU38810,S1407,1.74e-154
BSU38860,S0553,4.87e-143
BSU38920,S1209,1.0700000000000001e-157
BSU39010,S1519,8.39e-33
BSU39050,S1613,0.0
BSU39080,S4040,4.6800000000000005e-86
BSU39230,S0605,1.49e-14
BSU39270,S4039,3.1800000000000003e-143
BSU39400,S4685,4.35e-111
BSU39410,S2598,6.42e-155
BSU39420,S4684,3.3700000000000003e-22
BSU39430,S3636,2.5200000000000003e-43
BSU39520,S1085,3.08e-15
BSU39550,S4004,2.84e-91
BSU39740,S4209,7.44e-17
BSU39820,S0425,1.9800000000000002e-148
BSU39970,S2366,1.22e-15
BSU40022,S2356,9.39e-46
BSU40040,S3376,4.92e-147
BSU40070,S4327,1.98e-153
BSU40090,S0529,2.74e-96
BSU40100,S0530,0.0
BSU40110,S3086,0.0
BSU40230,S0667,1.52e-25
BSU40350,S3659,2.66e-73
BSU40420,S4600,4.87e-144
BSU40440,S3577,1.36e-135
BSU40480,S1548,9.74e-61
BSU40500,S4628,3.09e-18
BSU40670,S3701,4.62e-41
BSU40680,S2480,7.83e-12
BSU40840,S1569,4.74e-51
BSU40850,S2240,2.88e-20
BSU40880,S1594,2.48e-35
BSU40890,S4627,6.42e-26
BSU40900,S3584,5.07e-18
BSU40910,S4625,1.28e-15
BSU40920,S1290,1.96e-150
BSU41000,S3948,2.16e-34
BSU41010,S3947,0.0
BSU41020,S4013,2.5500000000000003e-79
BSU41040,S4012,6.389999999999999e-40
S0002,BSU03790,3.8e-41
S0003,BSU32240,5.75e-25
S0004,BSU32250,7.38e-11
S0014,BSU25470,0.0
S0015,BSU25460,1.34e-114
S0024,BSU16670,1.2899999999999998e-55
S0025,BSU15430,0.0
S0026,BSU15450,2.13e-22
S0028,BSU25160,4.01e-58
S0030,BSU22490,4.75e-28
S0031,BSU15510,2.1199999999999998e-104
S0032,BSU15520,0.0
S0035,BSU18220,8.02e-38
S0038,BSU24150,5.37e-57
S0039,BSU30070,1.34e-58
S0040,BSU28530,2.08e-17
S0045,BSU26470,1.6199999999999998e-40
S0046,BSU11640,5.75e-13
S0047,BSU21810,1.9599999999999998e-46
S0048,BSU11630,3.67e-13
S0050,BSU00420,1.4e-38
S0056,BSU24580,2.0600000000000002e-26
S0058,BSU28780,6.01e-97
S0059,BSU28800,0.0
S0060,BSU28790,1.8299999999999998e-92
S0061,BSU10830,7.82e-15
S0066,BSU10590,6.83e-37
S0068,BSU28250,1.93e-62
S0069,BSU28260,0.0
S0070,BSU28270,2.87e-128
S0071,BSU28280,7.32e-151
S0074,BSU28310,0.0
S0075,BSU28300,1.48e-32
S0080,BSU15130,1.36e-25
S0081,BSU15140,5.89e-87
S0083,BSU15170,3.75e-65
S0084,BSU15180,2.65e-106
S0085,BSU04570,9.19e-70
S0086,BSU15190,1.76e-83
S0087,BSU15200,1.63e-57
S0088,BSU15210,3.56e-77
S0089,BSU15220,1.36e-49
S0090,BSU29790,1.27e-58
S0093,BSU15280,1.0900000000000001e-73
S0094,BSU15290,3.96e-96
S0097,BSU35300,0.0
S0102,BSU29060,2.35e-44
S0108,BSU27860,4.26e-62
S0112,BSU34180,3.03e-25
S0114,BSU14600,3.6699999999999996e-69
S0115,BSU14610,4.749999999999999e-137
S0120,BSU37500,3.9399999999999996e-61
S0122,BSU06300,1.11e-34
S0124,BSU00680,5.9599999999999995e-52
S0126,BSU08310,3.5e-58
S0129,BSU38800,3.5e-20
S0130,BSU22410,1.63e-35
S0132,BSU22420,2e-70
S0133,BSU22430,6.32e-83
S0137,BSU00790,1.65e-33
S0138,BSU22450,1.42e-40
S0144,BSU37510,1.3200000000000001e-73
S0147,BSU07520,6.09e-14
S0149,BSU28120,5.81e-174
S0151,BSU32160,6.54e-27
S0153,BSU33180,1.6600000000000002e-26
S0154,BSU27270,2.85e-83
S0156,BSU12900,2.01e-51
S0159,BSU14180,9.93e-18
S0161,BSU01380,5.28e-76
S0162,BSU16490,3.2600000000000003e-88
S0163,BSU16500,1.3499999999999999e-74
S0164,BSU16510,9.08e-69
S0165,BSU16520,6.4e-61
S0166,BSU16550,1.11e-93
S0167,BSU16530,2.38e-74
S0168,BSU16540,6.12e-33
S0169,BSU16560,2.79e-40
S0173,BSU36370,7.37e-44
S0176,BSU16060,2.16e-53
S0177,BSU29230,0.0
S0178,BSU29200,3.15e-102
S0179,BSU14630,2.0000000000000002e-29
S0180,BSU37020,5.3e-56
S0181,BSU00670,1.16e-32
S0187,BSU16570,0.0
S0190,BSU32730,7.37e-37
S0191,BSU32740,1.31e-49
S0192,BSU32750,2.11e-111
S0204,BSU03160,9.13e-41
S0208,BSU21990,5.23e-11
S0252,BSU09410,3.4599999999999997e-41
S0254,BSU04560,7.91e-99
S0259,BSU16950,3.17e-14
S0270,BSU28130,2.52e-106
S0272,BSU08850,6.18e-41
S0273,BSU08830,1.46e-61
S0279,BSU34030,2.08e-44
S0280,BSU34040,0.0
S0281,BSU34050,8.88e-90
S0290,BSU13570,1.22e-38
S0299,BSU16390,1.03e-112
S0300,BSU23870,1.1099999999999999e-61
S0313,BSU13120,4.21e-85
S0314,BSU13130,7.08e-122
S0320,BSU12890,1.18e-84
S0325,BSU04800,6.15e-11
S0330,BSU23800,4.53e-44
S0331,BSU25230,6.63e-17
S0342,BSU10650,3.0600000000000002e-27
S0343,BSU10640,1.6100000000000001e-35
S0344,BSU23120,9.41e-58
S0345,BSU23110,2.11e-45
S0346,BSU29600,7.08e-103
S0347,BSU30530,4.11e-175
S0348,BSU34620,7.4e-67
S0350,BSU27720,3.2e-104
S0351,BSU27710,4e-153
S0352,BSU27700,6.31e-11
S0353,BSU27650,1.6199999999999999e-46
S0358,BSU29000,1.3399999999999998e-42
S0359,BSU23280,1.09e-98
S0360,BSU23250,1.5199999999999999e-55
S0361,BSU24320,1.04e-21
S0362,BSU05900,7.2099999999999995e-53
S0365,BSU24270,1.8999999999999998e-180
S0366,BSU24280,9.21e-57
S0367,BSU24290,1.22e-16
S0368,BSU29580,7.68e-41
S0370,BSU15110,4.21e-17
S0371,BSU11020,1.42e-37
S0374,BSU12080,4.9299999999999996e-67
S0376,BSU38150,3.23e-56
S0387,BSU28230,3.88e-65
S0388,BSU34540,3.33e-100
S0389,BSU28220,0.0
S0390,BSU28200,0.0
S0392,BSU00720,1.91e-13
S0393,BSU25590,1.65e-13
S0395,BSU13720,2.09e-92
S0399,BSU09710,3.56e-161
S0400,BSU09720,5.130000000000001e-123
S0402,BSU36510,4.29e-101
S0421,BSU27610,5.37e-57
S0422,BSU00190,2.23e-80
S0423,BSU00200,1.35e-13
S0424,BSU00210,1.26e-60
S0425,BSU39820,1.5699999999999998e-147
S0426,BSU01370,3.2200000000000005e-64
S0427,BSU10130,2.53e-15
S0430,BSU09850,5.6100000000000005e-22
S0431,BSU07320,5.73e-105
S0433,BSU12060,4.58e-34
S0436,BSU33500,0.0
S0438,BSU12860,7.85e-20
S0439,BSU27000,2.95e-14
S0443,BSU12240,1.0699999999999999e-48
S0458,BSU32530,1.12e-127
S0461,BSU06430,1.86e-42
S0462,BSU06420,9.849999999999999e-67
S0465,BSU00940,5.0500000000000004e-144
S0468,BSU24310,1.1100000000000001e-97
S0493,BSU07830,1.81e-18
S0504,BSU31960,0.0
S0508,BSU32940,5.300000000000001e-100
S0509,BSU08460,1.88e-55
S0510,BSU08450,3.97e-61
S0514,BSU31980,1.14e-167
S0515,BSU31970,9.970000000000001e-99
S0516,BSU32000,2.6400000000000003e-59
S0518,BSU28710,1.7100000000000002e-157
S0520,BSU31400,5.55e-50
S0529,BSU40090,2.86e-96
S0530,BSU40100,0.0
S0532,BSU26970,2.91e-99
S0548,BSU33390,6.07e-40
S0549,BSU33380,3.49e-44
S0552,BSU15340,3.16e-29
S0553,BSU38860,5.07e-143
S0555,BSU38200,2.02e-96
S0560,BSU26650,6.73e-75
S0562,BSU27850,8.71e-30
S0576,BSU38750,2.06e-66
S0577,BSU38760,6.06e-106
S0580,BSU35030,4.64e-38
S0581,BSU16100,1.42e-133
S0582,BSU16090,1.84e-159
S0583,BSU19360,3.91e-121
S0584,BSU19370,0.0
S0590,BSU29140,2.26e-65
S0595,BSU10570,5.57e-15
S0597,BSU04050,1.4099999999999998e-89
S0599,BSU04080,8.81e-51
S0605,BSU39230,4.56e-15
S0616,BSU09310,7.11e-20
S0620,BSU14170,1.34e-14
S0621,BSU23520,4.37e-18
S0625,BSU02350,1.9100000000000003e-164
S0626,BSU35020,1.06e-60
S0627,BSU35010,2.22e-44
S0628,BSU17590,5.4999999999999997e-45
S0630,BSU30540,9.36e-50
S0643,BSU17010,5.0700000000000004e-129
S0644,BSU25340,1.4e-95
S0645,BSU25320,6.0100000000000005e-21
S0661,BSU30320,0.0
S0664,BSU25640,7.780000000000001e-36
S0667,BSU40230,1.55e-25
S0668,BSU04140,1.13e-47
S0671,BSU23480,7.600000000000001e-58
S0675,BSU32330,1.57e-102
S0679,BSU09600,2.15e-11
S0765,BSU30230,5.23e-84
S0766,BSU30200,8.24e-59
S0769,BSU30210,1.2600000000000001e-29
S0770,BSU35170,0.0
S0771,BSU34760,1.41e-38
S0772,BSU36700,8.4e-48
S0773,BSU29460,4.390000000000001e-37
S0774,BSU05960,1.84e-50
S0775,BSU14310,1.52e-11
S0776,BSU14300,4.59e-20
S0784,BSU08330,7.9e-18
S0792,BSU12320,9.4e-31
S0803,BSU29360,7.38e-41
S0804,BSU23980,2.1899999999999998e-40
S0806,BSU37630,8.21e-11
S0810,BSU24520,1.15e-19
S0813,BSU14430,0.0
S0818,BSU37110,1.5e-37
S0820,BSU14280,5.95e-50
S0825,BSU11400,7.500000000000001e-70
S0837,BSU36530,1.73e-18
S0847,BSU38110,9.09e-66
S0867,BSU04340,1.0999999999999999e-119
S0879,BSU33270,2.29e-80
S0884,BSU01390,2.2200000000000001e-35
S0886,BSU38730,1.39e-76
S0887,BSU38740,2.74e-82
S0888,BSU34790,1.77e-67
S0889,BSU26720,5.05e-29
S0890,BSU29805,4.4500000000000004e-145
S0892,BSU27530,2.08e-90
S0893,BSU00130,1.93e-152
S0894,BSU18570,3.0400000000000003e-79
S0898,BSU07910,4.14e-16
S0935,BSU13010,3.48e-32
S0937,BSU26880,9.53e-60
S0938,BSU07570,5.54e-103
S0963,BSU27200,1.03e-31
S0966,BSU10020,1.04e-98
S0967,BSU22600,1.1e-39
S0970,BSU22890,6.65e-61
S0971,BSU22880,1.3099999999999999e-68
S0974,BSU08690,7.430000000000001e-110
S0988,BSU24790,4.33e-40
S0991,BSU22360,5.87e-88
S0999,BSU08860,8.88e-180
S1000,BSU08840,6.140000000000001e-47
S1011,BSU15540,6.16e-15
S1014,BSU22170,6.4099999999999994e-55
S1015,BSU07370,8.320000000000001e-109
S1031,BSU22480,6.12e-40
S1033,BSU18080,2.35e-27
S1035,BSU38360,2.37e-56
S1036,BSU07640,2.85e-15
S1077,BSU09020,6.68e-24
S1081,BSU05480,3.36e-11
S1084,BSU36490,2.5e-13
S1085,BSU39520,2.79e-15
S1090,BSU38270,1.9899999999999998e-62
S1091,BSU38260,6.2700000000000005e-80
S1139,BSU02330,4.88e-48
S1150,BSU11890,1.05e-27
S1162,BSU16290,7.08e-55
S1165,BSU31120,1.12e-24
S1174,BSU15890,1.6599999999999998e-60
S1175,BSU11330,1.2e-81
S1176,BSU15900,6.25e-85
S1177,BSU15910,6.88e-85
S1178,BSU15920,3.02e-25
S1179,BSU11340,1.2900000000000001e-161
S1180,BSU00760,3.44e-21
S1181,BSU27370,1.08e-40
S1182,BSU00280,2.02e-34
S1184,BSU00390,4.73e-67
S1185,BSU13890,1.9199999999999999e-149
S1191,BSU01660,2.3e-26
S1193,BSU12290,6.02e-38
S1195,BSU06860,1.16e-15
S1198,BSU00550,0.0
S1204,BSU09650,1.2000000000000002e-27
S1209,BSU38920,1.11e-157
S1233,BSU06440,8.48e-24
S1235,BSU27500,1.87e-145
S1238,BSU29130,0.0
S1248,BSU27990,2.24e-77
S1265,BSU09400,1.04e-52
S1267,BSU04640,2.4699999999999997e-48
S1271,BSU12970,2.1700000000000002e-32
S1279,BSU33170,1.57e-49
S1290,BSU40920,2.0299999999999999e-150
S1291,BSU00530,2.57e-37
S1293,BSU34660,2.38e-111
S1294,BSU00510,9.780000000000001e-110
S1295,BSU00460,5.15e-31
S1297,BSU28170,2.25e-89
S1298,BSU37010,7.93e-131
S1299,BSU37000,4.96e-32
S1302,BSU29750,1.31e-20
S1308,BSU09330,7.84e-44
S1309,BSU33090,1.46e-22
S1310,BSU37320,1.5600000000000002e-26
S1311,BSU37280,0.0
S1312,BSU37270,0.0
S1314,BSU37250,1.73e-37
S1318,BSU13110,2.5600000000000003e-80
S1320,BSU15040,3.99e-40
S1322,BSU35670,2.6e-75
S1324,BSU37060,4.01e-16
S1327,BSU33850,1.67e-34
S1331,BSU11440,5.380000000000001e-100
S1332,BSU11450,5.94e-89
S1333,BSU12950,7.86e-113
S1334,BSU13000,1.5800000000000002e-124
S1336,BSU36590,3.4600000000000002e-65
S1342,BSU13030,2.62e-13
S1349,BSU22630,3.59e-41
S1350,BSU22640,6.98e-153
S1351,BSU22660,2.07e-30
S1352,BSU22670,1.85e-58
S1353,BSU22680,1.6300000000000002e-73
S1356,BSU23160,2.61e-42
S1361,BSU16120,3.88e-166
S1363,BSU18000,0.0
S1364,BSU23260,8.499999999999999e-68
S1368,BSU15550,5.86e-50
S1375,BSU11720,1.7000000000000002e-88
S1383,BSU07340,1.5e-24
S1387,BSU19310,5.06e-141
S1388,BSU10390,5.45e-11
S1389,BSU03900,1.1699999999999998e-128
S1391,BSU06180,6.89e-13
S1400,BSU28740,1.3600000000000002e-27
S1401,BSU32580,8.539999999999999e-48
S1404,BSU10530,3.85e-17
S1405,BSU34570,2.02e-65
S1406,BSU34550,1.39e-62
S1407,BSU38810,1.61e-154
S1413,BSU29490,6.500000000000001e-43
S1414,BSU12980,2.9199999999999997e-23
S1424,BSU11430,1.4299999999999999e-89
S1425,BSU09640,7.36e-42
S1435,BSU13540,4.53e-30
S1443,BSU09000,7.56e-20
S1446,BSU08000,1.24e-12
S1466,BSU30510,7.57e-15
S1471,BSU19230,7.280000000000001e-31
S1475,BSU03910,7.76e-102
S1485,BSU31250,2.06e-37
S1486,BSU09430,5.68e-24
S1491,BSU04210,3.61e-18
S1509,BSU29640,3.69e-57
S1511,BSU35240,1.5e-30
S1512,BSU13490,8.9e-78
S1514,BSU04100,1.39e-32
S1518,BSU09100,1.84e-25
S1519,BSU39010,8.37e-33
S1520,BSU36940,1.66e-14
S1524,BSU27040,9.11e-114
S1525,BSU27050,1.05e-76
S1526,BSU27060,4.54e-50
S1529,BSU15860,1.9700000000000002e-43
S1531,BSU00740,3.7199999999999998e-81
S1535,BSU22400,1.4600000000000002e-73
S1536,BSU05920,2.19e-20
S1538,BSU28560,1.43e-123
S1548,BSU40480,1.01e-61
S1550,BSU29150,5.73e-20
S1555,BSU08970,1.87e-66
S1559,BSU33940,8.819999999999999e-138
S1560,BSU21680,8.5e-43
S1566,BSU22110,3.3399999999999997e-25
S1567,BSU02770,6.74e-58
S1568,BSU31210,2.62e-45
S1569,BSU40840,4.96e-51
S1570,BSU05070,6.04e-13
S1571,BSU23580,1.06e-51
S1572,BSU29530,3.39e-34
S1573,BSU08480,5.52e-12
S1575,BSU04260,7.750000000000001e-105
S1590,BSU05400,1.6e-13
S1591,BSU10480,2.68e-14
S1593,BSU28970,3.02e-17
S1594,BSU40880,2.76e-35
S1603,BSU03130,2.56e-101
S1605,BSU38590,3.92e-20
S1607,BSU38570,7.21e-22
S1611,BSU38560,2.36e-166
S1613,BSU39050,0.0
S1619,BSU33350,6.49e-18
S1620,BSU09240,3.33e-21
S1630,BSU37560,0.0
S1631,BSU28870,1.32e-49
S1632,BSU28860,3.93e-15
S1633,BSU28850,1.59e-47
S1634,BSU28640,7.27e-116
S1635,BSU28630,2.13e-180
S1638,BSU21900,8.57e-47
S1645,BSU25240,1.76e-19
S1646,BSU18830,5.86e-52
S1647,BSU18250,6.810000000000001e-79
S1650,BSU28520,2.86e-45
S1680,BSU05700,7.94e-17
S1681,BSU23780,1.07e-31
S1687,BSU23730,5.050000000000001e-21
S1688,BSU18770,4.16e-14
S1696,BSU14830,1.02e-76
S1698,BSU09120,5.44e-28
S1699,BSU12380,1.1799999999999999e-142
S1719,BSU08120,1.05e-16
S1748,BSU36020,1.56e-56
S1756,BSU31930,1.07e-40
S1758,BSU33330,7.1e-62
S1762,BSU09130,1.29e-85
S1765,BSU33040,0.0
S1779,BSU31440,2.02e-82
S1781,BSU33530,5.43e-96
S1790,BSU22340,1.4999999999999999e-55
S1791,BSU03670,3.0499999999999996e-52
S1794,BSU29670,3.72e-169
S1805,BSU19400,3.77e-11
S1806,BSU04150,8.81e-105
S1809,BSU23820,1.47e-43
S1810,BSU38370,4.89e-11
S1815,BSU35860,1.4799999999999999e-24
S1817,BSU29040,1.75e-71
S1822,BSU23270,3.04e-36
S1823,BSU19440,6.82e-89
S1838,BSU29180,1.96e-170
S1840,BSU14040,2.21e-12
S1842,BSU32690,6.02e-145
S1844,BSU32710,6.279999999999999e-91
S1845,BSU32670,7.52e-126
S1848,BSU31670,1.73e-32
S1849,BSU28680,1.0899999999999998e-42
S1853,BSU07860,3.6e-67
S1854,BSU25660,1.23e-45
S1855,BSU23080,1.67e-91
S1869,BSU18280,3.2e-104
S1876,BSU13140,8.67e-12
S1879,BSU29880,1.41e-172
S1898,BSU07450,1.6700000000000002e-103
S1901,BSU36560,5.43e-17
S1917,BSU03950,9.04e-12
S1925,BSU02230,1.41e-150
S1926,BSU22100,1.9e-28
S1928,BSU23850,2.4500000000000002e-123
S1929,BSU01690,1.4900000000000002e-32
S1932,BSU21350,2.78e-19
S1934,BSU02860,1e-33
S1935,BSU02870,3.3500000000000002e-21
S1936,BSU27730,1.5199999999999999e-146
S1937,BSU27740,7.3100000000000005e-31
S1940,BSU27820,7.83e-78
S1942,BSU27550,0.0
S1964,BSU30770,5.790000000000001e-37
S1965,BSU30760,4.7899999999999997e-67
S1966,BSU30740,7.949999999999999e-30
S2007,BSU37330,1.82e-41
S2014,BSU16380,8.38e-83
S2022,BSU16330,3.6100000000000005e-21
S2023,BSU16420,4.0199999999999995e-82
S2024,BSU22720,1.1100000000000001e-32
S2027,BSU16440,5.4e-19
S2028,BSU16430,1.34e-15
S2030,BSU13690,4.96e-20
S2051,BSU16920,2e-26
S2052,BSU28490,1.86e-122
S2053,BSU33080,2.72e-40
S2057,BSU03370,2.4800000000000003e-72
S2062,BSU35360,1.91e-37
S2063,BSU35340,2.95e-19
S2064,BSU35330,1.8e-16
S2078,BSU16220,3.4099999999999996e-54
